,Industry,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
297,Healthcare Services,TerSera Therapeutics LLC,Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured revolving loan ($5.3 par due 3/2023),6.55% (Libor + 5.25%/Q),5/3/2017,5.2,5.2
298,Healthcare Services,"Transaction Data Systems, Inc.",Pharmacy management software provider,Second lien senior secured loan ($35.3 par due 6/2022),10.15% (Libor + 9.00%/Q),6/15/2015,35.3,35.3
299,Healthcare Services,"U.S. Anesthesia Partners, Inc.",Anesthesiology service provider,Second lien senior secured loan ($64.8 par due 6/2025),8.47% (Libor + 7.25%/Q),6/16/2017,63.8,63.8
300,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,First lien senior secured loan ($13.9 par due 12/2022),"9.23% (Libor + 6.00% Cash, 2.00% PIK/M)",12/1/2015,13.9,12.1
301,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,First lien senior secured loan ($54.3 par due 12/2022),"9.23% (Libor + 6.00% Cash, 2.00% PIK/M)",12/1/2015,54.2,47.2
302,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,"Preferred units (7,696,613 units)",,6/11/2015,7.7,4.5
303,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,"Series A common units (2,000,000 units)",,6/11/2015,2.0,0.0
304,Healthcare Services,"Urgent Cares of America Holdings I, LLC and FastMed Holdings I, LLC",Operator of urgent care clinics,"Series C common units (1,026,866 units)",,6/11/2015,0.0,0.0
305,Healthcare Services,Vertice Pharma UK Parent Limited (9),Manufacturer and distributor of generic pharmaceutical products,"Preferred shares (40,662 shares)",,12/21/2015,0.4,0.7
306,Healthcare Services,"Young Innovations, Inc.",Dental supplies and equipment manufacturer,Second lien senior secured loan ($31.4 par due 7/2019),10.55% (Libor + 9.25%/Q),10/18/2016,31.4,31.4
307,Healthcare Services,"Young Innovations, Inc.",Dental supplies and equipment manufacturer,Second lien senior secured loan ($55.0 par due 7/2019),10.55% (Libor + 9.25%/Q),5/30/2014,55.0,55.0
308,Healthcare Services,"ZocDoc, Inc. (22)",Provider of medical care search facilities,First lien senior secured loan ($5.0 par due 4/2021),10.65% (Libor + 9.50%/M),4/7/2017,5.0,5.1
309,Healthcare Services,"ZocDoc, Inc. (22)",Provider of medical care search facilities,First lien senior secured loan ($15.0 par due 4/2021),10.65% (Libor + 9.50%/M),4/7/2017,14.9,15.2
310,Healthcare Services,"ZocDoc, Inc. (22)",Provider of medical care search facilities,,,,1833.5,1766.2
311,Consumer Products,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($50.0 par due 3/2024),10.16% (Libor + 9.00%/Q),9/6/2016,49.8,50.0
312,Consumer Products,Bellotto Holdings Limited (8)(9),Manufacturer and retailer of blinds and curtains,"Preferred stock (7,300,610 shares)",,1/3/2017,41.6,53.2
313,Consumer Products,Bellotto Holdings Limited (8)(9),Manufacturer and retailer of blinds and curtains,"Preferred stock (1,235,064 shares)",,1/3/2017,2.3,2.9
314,Consumer Products,Bellotto Holdings Limited (8)(9),Manufacturer and retailer of blinds and curtains,"Common stock (488,542 shares)",,1/3/2017,27.1,34.7
315,Consumer Products,Bellotto Holdings Limited (8)(9),Manufacturer and retailer of blinds and curtains,"Class A common stock (2,208,468 shares)",,1/3/2017,122.6,157.1
316,Consumer Products,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Preferred stock (2,009 shares)",,1/3/2017,0.0,0.0
317,Consumer Products,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Common stock (6,566,655 shares)",,1/3/2017,0.0,0.0
318,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),,4/24/2014,4.2,2.7
319,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($15.1 par due 4/2021),8.04% (Libor + 6.75%/Q),6/1/2017,15.1,15.1
320,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($100.6 par due 4/2021),8.05% (Libor + 6.75%/Q),6/1/2017,100.6,100.6
321,Consumer Products,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",Second lien senior secured loan ($80.0 par due 11/2021),8.67% (Libor + 7.50%/Q),5/1/2014,79.2,55.8
322,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($2.0 par due 6/2021),9.22% (Libor + 7.99%/Q),12/23/2014,2.0,2.0
323,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($54.0 par due 6/2021),9.22% (Libor + 7.99%/Q),12/23/2014,53.7,54.0
324,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($10.0 par due 6/2021),9.22% (Libor + 7.99%/Q),12/23/2014,10.0,10.0
325,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",,12/23/2014,3.0,5.3
326,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 12/2018),11.25% (Libor + 9.75%/Q),1/3/2017,16.9,16.9
327,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,"Common stock (458,596 shares)",,1/3/2017,14.0,8.7
328,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",,1/3/2017,0.0,0.0
329,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2011,0.0,0.5
330,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Class B common units (126,278,000 units)",,10/30/2014,0.0,0.0
331,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",,4/1/2010,0.0,0.0
332,Consumer Products,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),9.73% (Libor + 8.50%/Q),10/27/2015,98.0,97.0
333,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories",Second lien senior secured loan ($89.4 par due 10/2021),11.60% (Libor + 10.50%/Q),4/22/2015,89.3,86.7
334,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",,3/14/2014,5.0,3.2
335,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",,4/22/2015,5.0,3.2
336,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($25.0 par due 12/2022),9.83% (Libor + 8.75%/Q),10/28/2016,25.0,25.0
337,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($1.6 par due 12/2022),9.98% (Libor + 8.75%/Q),12/11/2014,1.6,1.6
338,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($54.0 par due 12/2022),9.98% (Libor + 8.75%/Q),12/11/2014,53.6,54.0
339,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($91.7 par due 12/2022),9.98% (Libor + 8.75%/Q),12/11/2014,91.1,91.7
340,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,353,370 shares)",,12/11/2014,3.4,4.7
341,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,353,371 shares)",,12/11/2014,4.1,4.7
342,Consumer Products,Wonder Holdings Acquisition Corp.,Developer and marketer of OTC healthcare products,"Warrant to purchase up to 1,654,678 shares of common stock (expires 6/2021)",,7/27/2011,0.0,0.4
343,Consumer Products,"Woodstream Group, Inc. and Woodstream Corporation (22)",Pet products manufacturer,First lien senior secured loan ($8.2 par due 5/2022),7.53% (Libor + 6.25%/Q),6/21/2017,8.2,8.2
344,Consumer Products,"Woodstream Group, Inc. and Woodstream Corporation (22)",Pet products manufacturer,,,,926.4,949.9
345,Other Services,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($67.0 par due 12/2022),9.23% (Libor + 8.00%/Q),6/30/2014,66.7,67.0
346,Other Services,"Associated Asphalt Partners, LLC","Provider of asphalt terminalling, storage and distribution",First lien senior secured loan ($4.3 par due 4/2024),6.48% (Libor + 5.25%/Q),3/30/2017,4.3,4.3
347,Other Services,"Champion Parent Corporation and Calera XVI, LLC (8)(22)",Endurance sports media and event operator,First lien senior secured revolving loan ($0.1 par due 11/2018),,11/30/2012,0.1,0.1
348,Other Services,"Champion Parent Corporation and Calera XVI, LLC (8)(22)",Endurance sports media and event operator,First lien senior secured loan ($0.9 par due 11/2018),,11/30/2012,0.9,0.9
349,Other Services,"Champion Parent Corporation and Calera XVI, LLC (8)(22)",Endurance sports media and event operator,"Preferred shares (18,875 shares)",,3/25/2016,0.0,0.0
350,Other Services,"Champion Parent Corporation and Calera XVI, LLC (8)(22)",Endurance sports media and event operator,"Membership units (2,522,512 units)",,11/30/2012,0.0,0.0
351,Other Services,"Champion Parent Corporation and Calera XVI, LLC (8)(22)",Endurance sports media and event operator,"Common shares (114,000 shares)",,3/25/2016,0.0,0.0
352,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan,0,3/13/2014,0.0,0.0
353,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.8 par due 12/2021),7.48% (Libor + 6.25%/Q),3/13/2014,5.8,5.8
354,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.2 par due 12/2021),7.48% (Libor + 6.25%/Q),3/13/2014,5.2,5.2
355,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($2.0 par due 12/2021),7.46% (Libor + 6.25%/Q),4/6/2017,2.0,2.0
356,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,"Class A preferred units (2,475,000 units)",,3/13/2014,2.5,3.4
357,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(22)",Provider of outsourced healthcare linen management solutions,"Class B common units (275,000 units)",,3/13/2014,0.3,0.4
358,Other Services,CST Buyer Company (d/b/a Intoxalock) (22),Provider of ignition interlock devices,First lien senior secured loan ($14.8 par due 3/2023),7.61% (Libor + 6.25%/Q),3/1/2017,14.5,14.7
359,Other Services,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($23.5 par due 2/2020),11.00%,5/1/2017,23.5,23.5
360,Other Services,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($31.5 par due 2/2020),11.00%,6/12/2015,31.5,31.5
361,Other Services,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($52.7 par due 2/2020),11.00%,8/15/2014,52.7,52.7
362,Other Services,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Common stock (32,843 shares)",,8/15/2014,2.2,4.7
363,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,First lien senior secured revolving loan ($1.5 par due 9/2020),7.97% (Libor + 6.75%/Q),6/28/2017,1.5,1.5
364,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,First lien senior secured loan ($1.0 par due 9/2020),7.97% (Libor + 6.75%/Q),4/12/2017,1.0,1.0
365,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,First lien senior secured loan ($0.1 par due 9/2020),8.00% (Libor + 6.75%/Q),4/12/2017,0.1,0.1
366,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,First lien senior secured loan ($38.7 par due 9/2020),8.05% (Libor + 6.75%/Q),9/27/2012,38.7,38.7
367,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,First lien senior secured loan ($18.8 par due 9/2020),8.05% (Libor + 6.75%/Q),9/27/2012,18.8,18.8
368,Other Services,"Massage Envy, LLC and ME Equity LLC (22)",Franchisor in the massage industry,"Common stock (3,000,000 shares)",,9/27/2012,3.0,3.8
369,Other Services,"McKenzie Sports Products, LLC (22)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($0.8 par due 9/2020),4.98% (Libor + 3.75%/Q),9/18/2014,0.8,0.8
370,Other Services,"McKenzie Sports Products, LLC (22)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($4.7 par due 9/2020),5.05% (Libor + 3.75%/Q),9/18/2014,4.7,4.7
371,Other Services,"McKenzie Sports Products, LLC (22)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2020),9.26% (Libor + 8.26%/Q),9/18/2014,84.5,83.7
372,Other Services,"OpenSky Project, Inc. and OSP Holdings, Inc.",Social commerce platform operator,"Warrant to purchase up to 159,496 shares of Series D preferred stock (expires 4/2025)",,6/29/2015,0.0,0.0
373,Other Services,"Osmose Utilities Services, Inc. (22)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($34.0 par due 8/2023),9.05% (Libor + 7.75%/Q),1/3/2017,33.3,34.0
374,Other Services,"Osmose Utilities Services, Inc. (22)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($25.0 par due 8/2023),9.05% (Libor + 7.75%/Q),9/3/2015,24.7,25.0
375,Other Services,"SocialFlow, Inc.",Social media optimization platform provider,First lien senior secured loan ($3.5 par due 8/2019),9.55% (Libor + 8.50%/M),1/29/2016,3.4,3.5
376,Other Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
377,Other Services,SoundCloud Limited (9)(22),"Platform for receiving, sending, and distributing music",First lien senior secured loan ($27.5 par due 9/2020),11.72% (Libor + 10.50%/M),3/15/2017,26.4,27.5
378,Other Services,SoundCloud Limited (9)(22),"Platform for receiving, sending, and distributing music",First lien senior secured loan ($2.5 par due 9/2020),11.72% (Libor + 10.50%/M),5/19/2017,2.4,2.5
379,Other Services,SoundCloud Limited (9)(22),"Platform for receiving, sending, and distributing music","Warrant to purchase up to 13,165 shares of Series E preferred stock (expires 3/2027)",,3/15/2017,0.4,0.1
380,Other Services,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($175.0 par due 5/2023),8.75% (Libor + 7.75%/Q),6/23/2017,175.0,175.0
381,Other Services,Tyden Cayman Holdings Corp. (9),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Preferred stock (46,276 shares)",,1/3/2017,0.4,0.4
382,Other Services,Tyden Cayman Holdings Corp. (9),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Common stock (5,521,203 shares)",,1/3/2017,2.0,2.0
383,Other Services,"U.S. Security Associates Holdings, Inc",Security guard service provider,Second lien senior secured loan ($25.0 par due 7/2018),11.00%,11/24/2015,25.0,25.0
384,Other Services,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),8.23% (Libor + 7.00%/Q),5/14/2015,3.7,3.7
385,Other Services,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),8.23% (Libor + 7.00%/Q),5/14/2015,21.0,21.1
386,Other Services,Wrench Group LLC,Provider of essential home services to residential customers,First lien senior secured loan ($4.0 par due 3/2022),6.55% (Libor + 5.25%/Q),1/31/2017,4.0,4.0
387,Other Services,Wrench Group LLC,Provider of essential home services to residential customers,,,,687.0,693.1
388,Financial Services,"AllBridge Financial, LLC (8)",Asset management services,Equity interests,,4/1/2010,0.0,0.0
389,Financial Services,Callidus Capital Corporation (8),Asset management services,Common stock (100 shares),,4/1/2010,3.0,1.7
390,Financial Services,Ciena Capital LLC (8)(22),Real estate and small business loan servicer,First lien senior secured revolving loan ($14.0 par due 12/2017),6.00%,11/29/2010,14.0,14.0
391,Financial Services,Ciena Capital LLC (8)(22),Real estate and small business loan servicer,Equity interests,,11/29/2010,35.0,26.5
392,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($28.0 par due 8/2022),11.00% (Libor + 9.75%/Q),5/10/2012,28.0,28.0
393,Financial Services,"Financial Asset Management Systems, Inc. and FAMS Holdings, Inc. (7)",Debt collection services provider,Common stock (180 shares),,1/11/2017,0.0,0.0
394,Financial Services,"Gordian Group, LLC","Provider of products, services and software to organizations pursuing efficient and effective procurement and information solutions",Common stock (526 shares),,11/30/2012,0.0,0.0
395,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (29,811 units)",,5/10/2007,7.2,11.5
396,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (9,767 units)",,5/10/2007,0.0,0.0
397,Financial Services,Imperial Capital Group LLC,Investment services,"2007 Class B common units (1,218 units)",,5/10/2007,0.0,0.0
398,Financial Services,"Ivy Hill Asset Management, L.P. (8)(10)",Asset management services,Member interest (100.00% interest),,6/15/2009,244.0,304.7
399,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (10)",Asset-backed financial services company,First lien senior secured loan ($21.5 par due 6/2017),11.05% (Libor + 10.00%/Q),6/24/2014,21.5,18.3
400,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)",Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,3.0
401,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)",Asset based lender,Senior subordinated loan ($27.0 par due 6/2021),10.50%,6/25/2015,27.0,27.0
402,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)",Asset based lender,"Membership units (3,275,000 units)",,6/25/2015,3.3,3.8
403,Financial Services,"LSQ Funding Group, L.C. and LM LSQ Investors LLC (10)",Asset based lender,,,,386.0,438.5
404,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)",Restaurant owner and operator,First lien senior secured loan ($3.4 par due 12/2018),19.25% PIK (Libor + 18.00%/Q),12/22/2016,3.4,3.4
405,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)",Restaurant owner and operator,First lien senior secured loan ($44.5 par due 12/2018),,11/27/2006,39.9,11.3
406,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)",Restaurant owner and operator,Promissory note ($27.4 par due 12/2023),,11/27/2006,13.8,0.0
407,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),,12/18/2013,0.0,0.0
408,Restaurants and Food Services,"Benihana, Inc. (22)",Restaurant owner and operator,First lien senior secured revolving loan ($0.7 par due 7/2018),10.00% (Base Rate + 5.75%/Q),8/21/2012,0.7,0.7
409,Restaurants and Food Services,"Benihana, Inc. (22)",Restaurant owner and operator,First lien senior secured revolving loan ($0.8 par due 7/2018),8.30% (Libor + 7.00%/Q),8/21/2012,0.8,0.8
410,Restaurants and Food Services,"Benihana, Inc. (22)",Restaurant owner and operator,First lien senior secured loan ($0.3 par due 1/2019),8.25% (Libor + 7.00%/Q),12/28/2016,0.3,0.3
411,Restaurants and Food Services,"Benihana, Inc. (22)",Restaurant owner and operator,First lien senior secured loan ($4.8 par due 1/2019),8.25% (Libor + 7.00%/Q),8/21/2012,4.8,4.6
412,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (22)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($1.0 par due 3/2023),6.62% (Libor + 5.50%/Q),3/10/2017,1.0,1.0
413,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (22)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($17.8 par due 3/2023),6.62% (Libor + 5.50%/Q),3/10/2017,17.8,17.6
414,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (22)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($4.6 par due 3/2023),6.62% (Libor + 5.50%/Q),3/10/2017,4.6,4.6
415,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (22)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,"Common units (2,950,000 units)",,3/10/2017,3.0,2.8
416,Restaurants and Food Services,"DineInFresh, Inc.",Meal-delivery provider,First lien senior secured loan ($3.3 par due 7/2018),10.02% (Libor + 8.75%/M),12/19/2014,3.2,3.3
417,Restaurants and Food Services,"DineInFresh, Inc.",Meal-delivery provider,"Warrant to purchase up to 143,079 shares of Series A preferred stock (expires 12/2024)",,12/19/2014,0.0,0.0
418,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (8)(22),Restaurant owner and operator,First lien senior secured revolving loan ($1.4 par due 2/2022),10.50% (Libor + 9.00%/Q),4/26/2017,1.4,1.4
419,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (8)(22),Restaurant owner and operator,First lien senior secured loan ($40.1 par due 2/2022),10.50% (Libor + 9.00%/Q),10/3/2013,40.1,40.1
420,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (8)(22),Restaurant owner and operator,"Class A units (42,433,125 shares)",,2/1/2017,0.0,1.2
421,Restaurants and Food Services,"Global Franchise Group, LLC and GFG Intermediate Holding, Inc.",Worldwide franchisor of quick service restaurants,First lien senior secured loan ($58.7 par due 12/2019),10.45% (Libor + 9.15%/Q),12/18/2014,58.7,58.7
422,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),9.80% (Libor + 8.50%/Q),10/20/2015,31.6,31.6
423,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",,10/20/2015,3.0,3.5
424,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),,4/1/2010,1.2,0.5
425,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,Second lien senior secured loan ($19.4 par due 9/2015),,4/1/2010,0.0,0.0
426,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Preferred units (10,000 units)",,10/28/2010,0.0,0.0
427,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Class A common units (25,001 units)",,4/1/2010,0.0,0.0
428,Restaurants and Food Services,"Orion Foods, LLC (8)",Convenience food service retailer,"Class B common units (1,122,452 units)",,4/1/2010,0.0,0.0
429,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,First lien senior secured loan ($4.9 par due 8/2021),9.70% (Libor + 8.50%/Q),8/26/2016,4.9,4.9
430,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,First lien senior secured loan ($1.6 par due 8/2021),9.74% (Libor + 8.50%/Q),8/26/2016,1.6,1.6
431,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,First lien senior secured loan ($97.8 par due 8/2021),9.70% (Libor + 8.50%/Q),8/26/2016,97.8,97.8
432,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,Senior subordinated loan ($23.2 par due 2/2022),17.50%,8/26/2016,23.0,23.2
433,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",,8/26/2016,30.0,32.4
434,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,"Common units (3,000,000 units)",,1/5/2011,3.0,9.6
435,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units (expires 6/2018),,6/19/2008,0.1,21.1
436,Restaurants and Food Services,"OTG Management, LLC (22)",Airport restaurant operator,Warrant to purchase 0.60% of the common units deemed outstanding (expires 12/2018),,8/29/2016,0.0,0.0
437,Restaurants and Food Services,"Restaurant Holding Company, LLC",Fast food restaurant operator,First lien senior secured loan ($33.8 par due 2/2019),8.98% (Libor + 7.75%/Q),3/13/2014,33.7,33.1
438,Restaurants and Food Services,"Restaurant Technologies, Inc. (22)",Provider of bulk cooking oil management services to the restaurant and fast food service industries,First lien senior secured revolving loan ($0.2 par due 11/2021),8.25% (Base Rate + 4.00%/Q),11/23/2016,0.2,0.2
439,Restaurants and Food Services,"Restaurant Technologies, Inc. (22)",Provider of bulk cooking oil management services to the restaurant and fast food service industries,First lien senior secured revolving loan ($1.3 par due 11/2021),8.25% (Base Rate + 4.00%/Q),11/23/2016,1.3,1.3
440,Restaurants and Food Services,"Restaurant Technologies, Inc. (22)",Provider of bulk cooking oil management services to the restaurant and fast food service industries,,,,424.9,412.6
441,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($3.4 par due 8/2017),,12/16/2013,3.3,2.4
442,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series 1B preferred stock (12,976 shares)",,6/21/2016,0.2,0.0
