,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
298,"Visual Edge Technology, Inc.",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,Senior subordinated loan ($41.5 par due 9/2024),12.50% PIK,8/31/2017,37.6,39.0
299,"Visual Edge Technology, Inc.",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 1,816,089 shares of common stock (expires 8/2027)",0,8/31/2017,0.0,0.9
300,"Visual Edge Technology, Inc.",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 2,070,511 shares of preferred stock (expires 8/2027)",0,8/31/2017,4.1,4.4
301,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured revolving loan ($0.8 par due 3/2022),10.00% (Base Rate + 5.50%/Q),4/17/2017,0.8,0.8
302,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($1.4 par due 3/2023),7.82% (Libor + 6.50%/Q),4/17/2017,1.4,1.4
303,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.2 par due 3/2023),8.03% (Libor + 6.50%/Q),4/17/2017,0.2,0.2
304,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.4 par due 3/2023),7.93% (Libor + 6.50%/Q),10/3/2017,0.4,0.4
305,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.3 par due 3/2023),7.98% (Libor + 6.50%/Q),10/3/2017,0.3,0.3
306,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.3 par due 3/2023),8.03% (Libor + 6.50%/Q),10/3/2017,0.3,0.3
307,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($5.5 par due 3/2023),8.12% (Libor + 6.50%/Q),4/17/2017,5.5,5.5
308,WorldPay Group PLC (9),Payment processing company,"C2 shares (73,974 shares)",0,10/21/2015,0.0,0.0
309,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($1.3 par due 11/2022),6.57% (Libor + 5.00%/Q),11/17/2016,1.3,1.3
310,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($1.0 par due 11/2022),8.50% (Base Rate + 4.00%/Q),11/17/2016,1.0,1.0
311,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,Second lien senior secured loan ($27.0 par due 11/2023),10.42% (Libor + 9.00%/Q),11/17/2016,27.0,27.0
312,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($56.8 par due 3/2024),10.46% (Libor + 9.00%/Q),9/6/2016,56.7,56.8
313,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Preferred stock (2,009 shares)",0,1/3/2017,0.0,0.0
314,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Common stock (6,566,655 shares)",0,1/3/2017,0.0,0.3
315,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Preferred units (1,072 units)",0,12/15/2017,1.1,1.1
316,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Series A units (1,072 units)",0,12/15/2017,0.0,0.0
317,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),0,4/24/2014,4.2,1.0
318,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($14.6 par due 4/2021),8.44% (Libor + 6.75%/Q),6/1/2017,14.6,14.6
319,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($77.5 par due 4/2021),8.44% (Libor + 6.75%/Q),6/1/2017,77.5,77.5
320,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($19.9 par due 4/2021),8.44% (Libor + 6.75%/Q),6/1/2017,19.9,19.9
321,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",Second lien senior secured loan ($80.0 par due 11/2021),0,5/1/2014,76.9,43.6
322,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($2.0 par due 6/2021),9.41% (Libor + 7.99%/Q),12/23/2014,2.0,2.0
323,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($54.0 par due 6/2021),9.41% (Libor + 7.99%/Q),12/23/2014,53.8,54.0
324,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($10.0 par due 6/2021),9.41% (Libor + 7.99%/Q),12/23/2014,10.0,10.0
325,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",0,12/23/2014,3.0,6.0
326,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 12/2018),11.42% (Libor + 9.75%/Q),1/3/2017,16.9,16.9
327,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,"Common stock (458,596 shares)",0,1/3/2017,14.0,10.8
328,"Rug Doctor, LLC and RD Holdco Inc. (8)",Manufacturer and marketer of carpet cleaning machines,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",0,1/3/2017,0.0,0.0
329,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Class B common units (126,278,000 units)",0,10/30/2014,0.0,0.5
330,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Common units (1,116,879 units)",0,4/1/2011,0.0,0.0
331,"S Toys Holdings LLC (fka The Step2 Company, LLC) (8)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",0,4/1/2010,0.0,0.0
332,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),9.92% (Libor + 8.50%/Q),10/27/2015,98.2,92.0
333,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories",Second lien senior secured loan ($89.4 par due 10/2021),11.86% (Libor + 10.50%/Q),4/22/2015,89.4,82.3
334,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",0,3/14/2014,5.0,1.9
335,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (7)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",0,4/22/2015,5.0,1.9
336,Singer Sewing Company,Manufacturer of consumer sewing machines,First lien senior secured loan ($174.5 par due 12/2017),"9.19% (Libor + 7.00% Cash, 0.50% PIK/Q)",7/26/2017,174.5,165.7
337,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($122.7 par due 12/2025),9.82% (Libor + 8.25%/Q),12/15/2017,122.7,122.7
338,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,548,841 shares)",0,12/11/2014,3.8,6.1
339,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,548,841 shares)",0,12/11/2014,4.3,6.1
340,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($1.0 par due 5/2022),7.69% (Libor + 6.25%/Q),6/21/2017,1.0,1.0
341,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($2.0 par due 5/2022),7.69% (Libor + 6.25%/Q),6/21/2017,2.0,2.0
342,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($3.1 par due 5/2022),7.89% (Libor + 6.25%/Q),6/21/2017,3.1,3.1
343,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($6.2 par due 5/2022),7.89% (Libor + 6.25%/Q),6/21/2017,6.2,6.2
344,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($67.0 par due 12/2022),9.57% (Libor + 8.00%/Q),6/30/2014,66.7,66.3
345,"Associated Asphalt Partners, LLC","Provider of asphalt terminalling, storage and distribution",First lien senior secured loan ($4.2 par due 4/2024),6.82% (Libor + 5.25%/Q),3/30/2017,4.2,3.8
346,"Champion Parent Corporation and Calera XVI, LLC (8)",Endurance sports media and event operator,First lien senior secured revolving loan ($0.7 par due 11/2018),0,11/30/2012,0.0,0.0
347,"Champion Parent Corporation and Calera XVI, LLC (8)",Endurance sports media and event operator,First lien senior secured loan ($5.9 par due 11/2018),0,11/30/2012,0.9,0.2
348,"Champion Parent Corporation and Calera XVI, LLC (8)",Endurance sports media and event operator,"Preferred shares (18,875 shares)",0,3/25/2016,0.0,0.0
349,"Champion Parent Corporation and Calera XVI, LLC (8)",Endurance sports media and event operator,"Membership units (2,522,512 units)",0,11/30/2012,0.0,0.0
350,"Champion Parent Corporation and Calera XVI, LLC (8)",Endurance sports media and event operator,"Common shares (114,000 shares)",0,3/25/2016,0.0,0.0
351,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan ($2.0 par due 12/2021),7.82% (Libor + 6.25%/Q),3/13/2014,2.0,2.0
352,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($12.0 par due 12/2021),7.82% (Libor + 6.25%/Q),4/6/2017,12.0,12.0
353,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.0 par due 12/2021),7.82% (Libor + 6.25%/Q),3/13/2014,5.0,5.0
354,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.2 par due 12/2021),7.82% (Libor + 6.25%/Q),3/13/2014,5.2,5.2
355,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,"Class A preferred units (2,475,000 units)",0,3/13/2014,2.5,3.9
356,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (7)(21)",Provider of outsourced healthcare linen management solutions,"Class B common units (275,000 units)",0,3/13/2014,0.3,0.4
357,CST Buyer Company (d/b/a Intoxalock) (21),Provider of ignition interlock devices,First lien senior secured loan ($11.3 par due 3/2023),7.75% (Libor + 6.25%/Q),3/1/2017,11.0,11.3
358,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($52.7 par due 2/2020),11.00%,8/15/2014,52.7,52.7
359,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($23.5 par due 2/2020),11.00%,5/1/2017,23.5,23.5
360,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,Senior subordinated loan ($31.5 par due 2/2020),11.00%,6/12/2015,31.5,31.5
361,"Dwyer Acquisition Parent, Inc. and TDG Group Holding Company",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Common stock (32,843 shares)",0,8/15/2014,2.2,5.1
362,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured revolving loan ($0.5 par due 9/2020),8.44% (Libor + 6.75%/Q),6/28/2017,0.5,0.5
363,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),8.23% (Libor + 6.75%/Q),4/12/2017,0.3,0.3
364,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($1.0 par due 9/2020),8.24% (Libor + 6.75%/Q),4/12/2017,1.0,1.0
365,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.1 par due 9/2020),10.00% (Base Rate + 5.50%/Q),4/12/2017,0.1,0.1
366,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),8.11% (Libor + 6.75%/Q),7/27/2017,0.3,0.3
367,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.5 par due 9/2020),8.23% (Libor + 6.75%/Q),7/27/2017,0.5,0.5
368,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($38.5 par due 9/2020),8.37% (Libor + 6.75%/Q),9/27/2012,38.5,38.5
369,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($18.7 par due 9/2020),8.37% (Libor + 6.75%/Q),9/27/2012,18.7,18.7
370,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,"Common stock (3,000,000 shares)",0,9/27/2012,3.0,4.2
371,"McKenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.9 par due 9/2020),7.25% (Base Rate + 2.75%/Q),9/18/2014,0.9,0.9
372,"McKenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($0.8 par due 9/2020),7.44% (Libor + 5.75%/Q),9/18/2014,0.8,0.8
373,"McKenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($2.5 par due 9/2020),5.32% (Libor + 3.75%/Q),9/18/2014,2.5,2.5
374,"McKenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($2.2 par due 9/2020),5.44% (Libor + 3.75%/Q),9/18/2014,2.2,2.2
375,"McKenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2020),7.44% (Libor + 5.75%/Q),9/18/2014,84.5,84.5
376,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",First lien senior secured revolving loan ($0.1 par due 7/2022),7.75% (Base Rate + 3.25%/Q),7/31/2017,0.1,0.1
377,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",First lien senior secured loan ($1.1 par due 7/2023),5.92% (Libor + 4.25%/Q),7/31/2017,1.1,1.1
378,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",First lien senior secured loan ($3.2 par due 7/2023),5.94% (Libor + 4.25%/Q),7/31/2017,3.1,3.2
379,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($46.0 par due 7/2024),9.94% (Libor + 8.25%/Q),7/31/2017,46.0,46.0
380,"OpenSky Project, Inc. and OSP Holdings, Inc.",Social commerce platform operator,"Warrant to purchase up to 159,496 shares of Series D preferred stock (expires 4/2025)",0,6/29/2015,0.0,0.0
381,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,First lien senior secured revolving loan,0,1/3/2017,0.0,0.0
382,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($25.0 par due 8/2023),9.44% (Libor + 7.75%/Q),9/3/2015,24.6,25.0
383,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($34.0 par due 8/2023),9.44% (Libor + 7.75%/Q),1/3/2017,33.4,34.0
384,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",0,1/13/2016,0.0,0.0
385,SoundCloud Limited (9),"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",0,8/15/2017,0.4,0.7
386,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($175.0 par due 5/2023),9.21% (Libor + 7.75%/Q),6/23/2017,175.0,175.0
387,Tyden Cayman Holdings Corp. (9),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Preferred stock (46,276 shares)",0,1/3/2017,0.4,0.4
388,Tyden Cayman Holdings Corp. (9),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Common stock (5,521,203 shares)",0,1/3/2017,2.0,2.9
389,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($1.6 par due 10/2023),7.53% (Libor + 6.00%/Q),10/17/2017,1.6,1.6
390,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($23.9 par due 10/2023),7.53% (Libor + 6.00%/Q),10/17/2017,23.9,23.7
391,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($7.4 par due 10/2023),7.35% (Libor + 6.00%/Q),10/17/2017,7.4,7.4
392,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($0.1 par due 10/2023),9.50% (Base Rate + 5.00%/Q),10/17/2017,0.1,0.1
393,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),8.57% (Libor + 7.00%/Q),5/14/2015,3.7,3.7
394,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),8.57% (Libor + 7.00%/Q),5/14/2015,21.0,21.1
395,Wrench Group LLC (21),Provider of essential home services to residential customers,First lien senior secured loan ($4.0 par due 3/2022),6.19% (Libor + 4.50%/Q),1/31/2017,4.0,4.0
396,Wrench Group LLC (21),Provider of essential home services to residential customers,First lien senior secured loan ($4.3 par due 3/2022),5.85% (Libor + 4.50%/Q),12/15/2017,4.3,4.3
397,"Chariot Acquisition, LLC (21)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($18.4 par due 9/2021),7.91% (Libor + 6.25%/Q),1/3/2017,18.2,18.0
398,"Chariot Acquisition, LLC (21)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($9.4 par due 9/2021),7.91% (Libor + 6.25%/Q),1/3/2017,9.3,9.2
399,"Component Hardware Group, Inc. (21)",Commercial equipment,First lien senior secured revolving loan ($1.9 par due 7/2019),6.19% (Libor + 4.50%/Q),7/1/2013,1.9,1.9
400,"Component Hardware Group, Inc. (21)",Commercial equipment,First lien senior secured loan ($7.9 par due 7/2019),6.19% (Libor + 4.50%/Q),7/1/2013,7.9,7.9
401,Dorner Holding Corp. (21),Manufacturer of precision unit conveyors,First lien senior secured revolving loan ($1.3 par due 3/2022),7.32% (Libor + 5.75%/Q),3/15/2017,1.3,1.3
402,Dorner Holding Corp. (21),Manufacturer of precision unit conveyors,First lien senior secured loan ($4.4 par due 3/2023),7.32% (Libor + 5.75%/Q),3/15/2017,4.4,4.4
403,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($21.8 par due 12/2018),7.09% (Libor + 5.25%/Q),7/26/2017,21.8,21.5
404,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($88.7 par due 12/2018),6.92% (Libor + 5.25%/Q),7/26/2017,88.7,87.8
405,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($74.8 par due 12/2018),6.92% (Libor + 5.25%/Q),7/26/2017,74.8,74.0
406,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.3 par due 12/2018),7.09% (Libor + 5.25%/Q),7/26/2017,0.3,0.3
407,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.2 par due 12/2018),7.09% (Libor + 5.25%/Q),7/26/2017,0.2,0.2
408,"ETG Holdings, Inc. (8)",Industrial woven products,"Common stock (3,000 shares)",0,1/3/2017,0.0,0.0
409,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan ($1.8 par due 10/2023),5.96% (Libor + 4.50%/Q),10/12/2017,1.8,1.7
410,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($40.8 par due 10/2024),6.11% (Libor + 4.75%/Q),10/12/2017,40.8,40.4
411,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),10.02% (Libor + 8.50%/Q),10/12/2017,43.7,43.2
412,"Ioxus, Inc (7)",Energy storage devices,First lien senior secured loan ($10.2 par due 12/2019),12.00% PIK,4/29/2014,10.0,10.2
413,"Ioxus, Inc (7)",Energy storage devices,First lien senior secured loan ($1.0 par due 12/2019),0,4/29/2014,1.0,1.0
414,"Ioxus, Inc (7)",Energy storage devices,"Series CC preferred stock (67,330,609 shares)",0,1/27/2017,0.7,0.0
415,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 3,038,730 shares of common stock (expires 1/2026)",0,1/28/2016,0.0,0.0
416,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 1,210,235 shares of Series BB preferred stock (expires 8/2026)",0,1/28/2016,0.0,0.0
417,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 336,653,045 shares of Series CC preferred stock (expires 1/2027)",0,1/27/2017,0.0,0.0
418,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($1.7 par due 4/2022),3.93% (Libor + 2.50%/Q),4/5/2017,1.7,1.7
419,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($11.2 par due 4/2022),7.18% (Libor + 5.75%/Q),4/5/2017,11.2,11.0
420,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($5.6 par due 4/2022),7.18% (Libor + 5.75%/Q),4/5/2017,5.6,5.5
421,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,Senior subordinated loan ($103.0 par due 10/2025),"10.50% Cash, 3.00% PIK",10/31/2013,103.0,103.0
422,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,76.3,76.3
423,Niagara Fiber Intermediate Corp. (21),Insoluble fiber filler products,First lien senior secured revolving loan ($0.9 par due 5/2018),0,5/8/2014,0.0,0.0
424,Niagara Fiber Intermediate Corp. (21),Insoluble fiber filler products,First lien senior secured loan ($5.9 par due 5/2018),0,5/8/2014,0.2,0.0
425,Niagara Fiber Intermediate Corp. (21),Insoluble fiber filler products,First lien senior secured loan ($0.6 par due 5/2018),0,5/8/2014,0.0,0.0
426,Nordco Inc. (21),Railroad maintenance-of-way machinery,First lien senior secured revolving loan,0,8/26/2015,0.0,0.0
427,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($40.0 par due 4/2021),9.94% (Libor + 8.25%/Q),4/11/2014,40.0,39.6
428,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($56.5 par due 5/2020),7.38% (Libor + 6.00%/Q),7/21/2017,56.5,55.4
429,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($14.8 par due 5/2020),7.38% (Libor + 6.00%/Q),7/21/2017,14.8,14.5
430,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",0,5/30/2014,1.5,0.8
431,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",0,1/30/2007,1.0,0.0
432,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured revolving loan ($1.0 par due 12/2022),6.30% (Libor + 4.75%/Q),11/30/2017,1.0,1.0
433,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.9 par due 12/2022),6.44% (Libor + 4.75%/Q),12/5/2017,0.9,0.9
434,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.4 par due 12/2022),6.44% (Libor + 4.75%/Q),6/1/2017,0.4,0.4
435,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.2 par due 12/2022),6.44% (Libor + 4.75%/Q),5/3/2017,0.2,0.2
436,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.2 par due 12/2022),6.44% (Libor + 4.75%/Q),9/28/2017,0.2,0.2
437,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($1.5 par due 10/2022),6.16% (Libor + 4.75%/Q),10/31/2017,1.5,1.5
438,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($16.4 par due 10/2023),6.13% (Libor + 4.75%/Q),10/31/2017,16.4,16.2
439,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($9.3 par due 10/2023),6.13% (Libor + 4.75%/Q),10/31/2017,9.3,9.2
440,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($10.5 par due 9/2018),9.98% (Libor + 8.42%/Q),9/12/2013,10.5,10.5
441,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($6.2 par due 9/2018),9.98% (Libor + 8.42%/Q),9/12/2013,6.2,6.2
442,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($6.5 par due 9/2018),10.11% (Libor + 8.42%/Q),9/12/2013,6.5,6.5
443,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($3.8 par due 9/2018),10.11% (Libor + 8.42%/Q),9/12/2013,3.8,3.8
444,"WP CPP Holdings, LLC",Precision engineered castings,Second lien senior secured loan ($19.7 par due 4/2021),9.13% (Libor + 7.75%/Q),1/3/2017,18.8,19.3
445,ACAS Equity Holdings Corporation (8)(10),Investment company,Common stock (589 shares),0,1/3/2017,0.5,0.4
446,Ares IIIR/IVR CLO Ltd. (8)(9)(10),Investment vehicle,Subordinated notes ($20.0 par due 4/2021),0,1/3/2017,0.0,0.1
447,"Blue Wolf Capital Fund II, L.P. (9)(10)",Investment partnership,Limited partnership interest (8.50% interest),0,1/3/2017,3.0,3.5
448,Carlyle Global Market Strategies CLO 2013-3 (9)(10),Investment vehicle,Subordinated notes ($5.0 par due 10/2030),15.00%,1/3/2017,2.6,3.2
