,Industry,Company(1),Business Description,Investment,Interest(5)(10),Acquisition  Date,Amortized  Cost,Fair  Value
275,Business Services,SCM Insurance Services Inc. (8)(21),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured loan ($20.4 par due 8/2024),6.64% (Libor + 5.00%/M),8/29/2017,21.4,19.9
276,Business Services,SCM Insurance Services Inc. (8)(21),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",Second lien senior secured loan ($57.7 par due 3/2025),10.64% (Libor + 9.00%/M),8/29/2017,60.5,56.0
277,Business Services,"Sparefoot, LLC (21)",PMS solutions and web services for the self-storage industry.,First lien senior secured revolving loan ($0.3 par due 4/2023),6.35% (Libor + 4.25%/M),4/13/2018,0.3,0.3
278,Business Services,"Sparefoot, LLC (21)",PMS solutions and web services for the self-storage industry.,First lien senior secured loan ($4.7 par due 4/2024),6.34% (Libor + 4.25%/M),4/13/2018,4.7,4.7
279,Business Services,"Sparefoot, LLC (21)",PMS solutions and web services for the self-storage industry.,Second lien senior secured loan ($6.1 par due 4/2025),10.34% (Libor + 8.25%/M),4/13/2018,6.0,6.0
280,Business Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (21)",Quality management software provider,Second lien senior secured loan ($20.0 par due 8/2025),10.34% (Libor + 8.25%/M),8/21/2017,19.6,19.6
281,Business Services,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (21)",Quality management software provider,"Series B preferred shares (10,084 shares)",,8/21/2017,1.1,0.8
282,Business Services,Syntax USA Acquisition Corporation (8)(21),Provider of cloud ERP hosting and consulting services for Oracle users,First lien senior secured revolving loan ($1.2 par due 4/2021),6.24% (Libor + 4.25%/Q),2/8/2018,1.2,1.1
283,Business Services,"Talari Networks, Inc.",Networking equipment provider,First lien senior secured loan ($6.0 par due 10/2019),15.30% (Libor + 13.00%/M),8/3/2015,5.6,6.1
284,Business Services,"Talari Networks, Inc.",Networking equipment provider,"Warrant to purchase up to 421,052 shares of Series D-1 preferred stock (expires 8/2022)",,8/3/2015,0.1,0.0
285,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($8.1 par due 7/2019),6.61% (Libor + 4.25%/Q),1/3/2017,8.0,8.1
286,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($0.6 par due 7/2019),6.61% (Libor + 4.25%/Q),1/3/2017,0.6,0.6
287,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($5.9 par due 7/2019),6.57% (Libor + 4.25%/Q),1/3/2017,5.8,5.9
288,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($0.4 par due 7/2019),6.57% (Libor + 4.25%/Q),1/3/2017,0.4,0.4
289,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($8.0 par due 7/2019),6.58% (Libor + 4.25%/Q),1/3/2017,8.0,8.0
290,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,First lien senior secured loan ($0.6 par due 7/2019),6.58% (Libor + 4.25%/Q),1/3/2017,0.6,0.6
291,Business Services,"The Gordian Group, Inc. (21)",Construction software and service provider,Common stock (526 shares),,11/30/2012,0.0,0.0
292,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($3.0 par due 5/2020),10.00% PIK,4/30/2012,1.0,3.0
293,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($0.4 par due 5/2020),,4/30/2012,0.1,0.4
294,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($6.5 par due 5/2020),10.00% PIK,4/30/2012,2.2,6.5
295,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($0.5 par due 5/2020),,4/30/2012,0.2,0.5
296,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($25.7 par due 5/2020),10.00% PIK,4/30/2012,8.7,25.7
297,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($3.8 par due 5/2020),,4/30/2012,1.3,3.8
298,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class C common units (758,546 units)",,4/25/2008,0.0,0.0
299,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class A common units (533,351 units)",,6/17/2011,5.0,1.4
300,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class B-5 common units (272,834 units)",,6/17/2011,2.5,0.7
301,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 719,044 shares of Class A units",,5/2/2014,0.0,0.0
302,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 28,663 shares of Class B-1 units",,5/2/2014,0.0,0.0
303,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 57,325 shares of Class B-2 units",,5/2/2014,0.0,0.0
304,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 29,645 shares of Class B-3 units",,5/2/2014,0.0,0.0
305,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 80,371 shares of Class B-5 units",,5/2/2014,0.0,0.0
306,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 59,655 shares of Class B-6 units",,5/2/2014,0.0,0.0
307,Business Services,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 1,046,713 shares of Class C units",,5/2/2014,0.0,0.0
308,Business Services,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",,12/13/2013,4.5,3.1
309,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($6.0 par due 8/2022),7.75% (Libor + 5.75%/M),8/31/2017,6.0,6.0
310,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($0.4 par due 8/2022),7.65% (Libor + 5.75%/M),8/31/2017,0.4,0.4
311,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($16.8 par due 8/2022),7.75% (Libor + 5.75%/M),8/31/2017,16.7,16.8
312,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,Senior subordinated loan ($52.5 par due 9/2024),12.50% PIK,8/31/2017,49.0,52.5
313,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 1,816,089 shares of common stock (expires 8/2027)",,8/31/2017,0.0,2.6
314,Business Services,"Visual Edge Technology, Inc. (21)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 2,070,511 shares of preferred stock (expires 8/2027)",,8/31/2017,3.9,4.1
315,Business Services,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured revolving loan ($0.6 par due 3/2022),8.59% (Libor + 6.50%/M),4/17/2017,0.6,0.6
316,Business Services,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.3 par due 3/2023),8.59% (Libor + 6.50%/M),10/3/2017,0.3,0.3
317,Business Services,"VRC Companies, LLC (21)",Provider of records and information management services,First lien senior secured loan ($0.4 par due 3/2023),8.59% (Libor + 6.50%/M),3/13/2018,0.4,0.4
318,Business Services,WorldPay Group PLC (8),Payment processing company,"C2 shares (73,974 shares)",,10/21/2015,0.0,0.0
319,Business Services,"Worldwide Facilities, LLC (21)",Specialty insurance wholesale broker,First lien senior secured loan ($0.9 par due 4/2024),6.55% (Libor + 4.25%/Q),5/3/2018,0.9,0.9
320,Business Services,"Worldwide Facilities, LLC (21)",Specialty insurance wholesale broker,First lien senior secured loan ($1.6 par due 4/2024),6.61% (Libor + 4.25%/Q),5/3/2018,1.6,1.6
321,Business Services,"XIFIN, Inc. (21)",Revenue cycle management provider to labs,First lien senior secured revolving loan ($0.5 par due 11/2020),8.75% (Base Rate + 3.75%/Q),2/8/2018,0.5,0.5
322,Business Services,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($0.5 par due 11/2022),7.09% (Libor + 5.00%/M),11/17/2016,0.5,0.5
323,Business Services,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($1.9 par due 11/2022),9.00% (Base Rate + 4.00%/M),11/17/2016,1.9,1.9
324,Business Services,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,Second lien senior secured loan ($27.0 par due 11/2023),11.33% (Libor + 9.00%/Q),11/17/2016,27.0,27.0
325,Business Services,"Zywave, Inc. (21)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,,,,1838.9,1861.9
326,Consumer Products,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($56.8 par due 3/2024),11.09% (Libor + 9.00%/M),9/6/2016,56.7,56.8
327,Consumer Products,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Preferred stock (2,009 shares)",,1/3/2017,0.0,0.0
328,Consumer Products,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Common stock (6,566,655 shares)",,1/3/2017,0.0,0.4
329,Consumer Products,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Preferred units (1,072 units)",,12/15/2017,1.1,1.2
330,Consumer Products,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Series A units (1,072 units)",,12/15/2017,0.0,0.1
331,Consumer Products,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),,4/24/2014,4.2,0.9
332,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($14.5 par due 4/2021),8.84% (Libor + 6.75%/M),6/1/2017,14.5,14.5
333,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($77.1 par due 4/2021),8.84% (Libor + 6.75%/M),6/1/2017,77.1,77.1
334,Consumer Products,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($19.8 par due 4/2021),8.84% (Libor + 6.75%/M),6/1/2017,19.8,19.8
335,Consumer Products,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",First lien senior secured loan ($10.0 par due 5/2021),6.34% (Libor + 4.25%/M),2/8/2018,6.3,6.5
336,Consumer Products,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",Second lien senior secured loan ($80.0 par due 11/2021),,5/1/2014,72.0,19.2
337,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($2.0 par due 6/2021),10.35% (Libor + 7.99%/Q),12/23/2014,2.0,2.0
338,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($54.0 par due 6/2021),10.35% (Libor + 7.99%/Q),12/23/2014,53.9,54.0
339,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($10.0 par due 6/2021),10.35% (Libor + 7.99%/Q),12/23/2014,10.0,10.0
340,Consumer Products,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",,12/23/2014,3.0,6.0
341,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 10/2019),12.18% (Libor + 9.75%/S),1/3/2017,16.9,16.9
342,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,"Common stock (458,596 shares)",,1/3/2017,14.0,20.3
343,Consumer Products,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",,1/3/2017,0.0,0.0
344,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Common units (1,116,879 units)",,4/1/2011,0.0,0.5
345,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Class B common units (126,278,000 units)",,10/30/2014,0.0,0.0
346,Consumer Products,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",,4/1/2010,0.0,0.0
347,Consumer Products,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),10.86% (Libor + 8.50%/Q),10/27/2015,98.3,88.0
348,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories",Second lien senior secured loan ($89.4 par due 10/2021),13.36% (Libor + 11.00%/Q),4/22/2015,89.4,81.4
349,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",,3/14/2014,5.0,1.4
350,Consumer Products,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",,4/22/2015,5.0,1.4
351,Consumer Products,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(21)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($70.3 par due 3/2023),11.33% (Libor + 9.00%/Q),7/26/2017,70.3,70.3
352,Consumer Products,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(21)",Manufacturer of consumer sewing machines,First lien senior secured loan ($178.0 par due 3/2023),5.00% (Libor + 2.67%/Q),7/26/2017,174.5,159.3
353,Consumer Products,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(21)",Manufacturer of consumer sewing machines,"Class A common units (6,500,000 units)",,7/26/2017,0.0,0.0
354,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($72.7 par due 12/2025),10.34% (Libor + 8.25%/M),12/15/2017,72.7,72.7
355,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($50.0 par due 12/2025),10.34% (Libor + 8.25%/M),12/15/2017,50.0,50.0
356,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,548,841 shares)",,12/11/2014,3.7,9.1
357,Consumer Products,"Varsity Brands Holding Co., Inc., Hercules Achievement, Inc., Hercules Achievement Holdings, Inc. and Hercules VB Holdings, Inc.","Leading manufacturer and distributor of textiles, apparel & luxury goods","Common stock (3,548,841 shares)",,12/11/2014,1.0,9.1
358,Consumer Products,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($4.0 par due 5/2022),8.58% (Libor + 6.25%/Q),6/21/2017,4.0,4.0
359,Consumer Products,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,First lien senior secured loan ($8.0 par due 5/2022),8.58% (Libor + 6.25%/Q),6/21/2017,8.0,8.0
360,Consumer Products,"Woodstream Group, Inc. and Woodstream Corporation (21)",Pet products manufacturer,,,,933.4,860.9
361,Financial Services,Callidus Capital Corporation (7),Asset management services,Common stock (100 shares),,4/1/2010,3.0,1.7
362,Financial Services,Ciena Capital LLC (7)(21),Real estate and small business loan servicer,First lien senior secured revolving loan ($14.0 par due 9/2018),6.00%,11/29/2010,14.0,14.0
363,Financial Services,Ciena Capital LLC (7)(21),Real estate and small business loan servicer,Equity interests,,11/29/2010,25.0,17.8
364,Financial Services,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($28.0 par due 8/2022),11.73% (Libor + 9.75%/M),5/10/2012,28.0,28.0
365,Financial Services,DFC Global Facility Borrower II LLC (21),Non-bank provider of alternative financial services,First lien senior secured revolving loan ($82.7 par due 9/2022),12.73% (Libor + 10.75%/M),9/27/2017,82.7,82.7
366,Financial Services,"Financial Asset Management Systems, Inc. and FAMS Holdings, Inc. (6)",Debt collection services provider,Common stock (180 shares),,1/11/2017,0.0,0.0
367,Financial Services,Imperial Capital Group LLC,Investment services,"Class A common units (24,945 units)",,5/10/2007,6.1,10.5
368,Financial Services,Imperial Capital Group LLC,Investment services,"2006 Class B common units (8,173 units)",,5/10/2007,0.0,0.0
369,Financial Services,"Ivy Hill Asset Management, L.P. (7)(9)",Asset management services,Member interest (100.00% interest),,6/15/2009,444.0,520.9
370,Financial Services,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (9)",Asset-backed financial services company,First lien senior secured loan ($16.5 par due 6/2017),5.00%,6/24/2014,16.3,14.1
371,Financial Services,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,3.0
372,Financial Services,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,Senior subordinated loan ($27.0 par due 6/2021),10.50%,6/25/2015,27.0,27.0
373,Financial Services,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,"Membership units (3,275,000 units)",,6/25/2015,3.3,3.9
374,Financial Services,"NM GRC HOLDCO, LLC (21)",Regulatory compliance services provider to financial institutions,First lien senior secured loan ($61.1 par due 2/2024),7.83% (Libor + 5.50%/Q),2/9/2018,60.6,60.5
375,Financial Services,"Payment Alliance International, Inc. (21)",Reseller of ATM process services through 3rd party processing networks,First lien senior secured revolving loan ($2.5 par due 9/2021),10.05% (Base Rate + 5.05%/M),2/8/2018,2.5,2.5
376,Financial Services,"Vela Trading Technologies, LLC (21)",Provider of market data software and content to global financial services clients,First lien senior secured revolving loan ($2.0 par due 6/2022),9.32% (Libor + 7.00%/Q),2/8/2018,2.0,2.0
377,Financial Services,"Vela Trading Technologies, LLC (21)",Provider of market data software and content to global financial services clients,First lien senior secured loan ($5.0 par due 6/2022),9.31% (Libor + 7.00%/Q),4/17/2018,5.0,4.9
378,Financial Services,"Vela Trading Technologies, LLC (21)",Provider of market data software and content to global financial services clients,,,,722.5,793.5
379,Investment Funds and Vehicles,ACAS Equity Holdings Corporation (7)(9),Investment company,Common stock (589 shares),,1/3/2017,0.5,0.5
380,Investment Funds and Vehicles,ARES 2007-3R (7)(8)(9),Investment vehicle,Subordinated notes ($20.0 par due 4/2021),,1/3/2017,0.0,0.1
381,Investment Funds and Vehicles,"Blue Wolf Capital Fund II, L.P. (8)(9)",Investment partnership,Limited partnership interest (8.50% interest),,1/3/2017,3.0,3.7
382,Investment Funds and Vehicles,Cent CLO 2014-22 Limited (8)(9),Investment vehicle,Subordinated notes ($45.4 par due 11/2026),11.83%,1/3/2017,22.6,25.3
383,Investment Funds and Vehicles,Centurion CDO 8 Limited (8)(9),Investment vehicle,Subordinated notes ($5.0 par due 3/2019),,1/3/2017,0.0,0.0
384,Investment Funds and Vehicles,CGMS 2015-3 (8)(9),Investment vehicle,Subordinated notes ($24.6 par due 7/2028),9.20%,1/3/2017,18.9,18.7
385,Investment Funds and Vehicles,CoLTs 2005-1 Ltd. (7)(8)(9),Investment vehicle,Preferred shares (360 shares),,1/3/2017,0.0,0.0
386,Investment Funds and Vehicles,CoLTs 2005-2 Ltd. (7)(8)(9),Investment vehicle,"Preferred shares (34,170,000 shares)",,1/3/2017,0.0,0.0
387,Investment Funds and Vehicles,CREST Exeter Street Solar 2004-1 (8)(9),Investment vehicle,"Preferred shares (3,500,000 shares)",,1/3/2017,0.0,0.0
388,Investment Funds and Vehicles,Eaton Vance CDO X plc (8)(9),Investment vehicle,Subordinated notes ($9.7 par due 2/2027),,1/3/2017,0.0,0.3
389,Investment Funds and Vehicles,European Capital UK SME Debt LP (7)(8)(9)(22),Investment partnership,Limited partnership interest (45% interest),,1/3/2017,34.7,34.5
390,Investment Funds and Vehicles,"Goldentree Loan Opportunities VII, Limited (8)(9)",Investment vehicle,Subordinated notes ($35.3 par due 4/2025),,1/3/2017,7.5,6.9
391,Investment Funds and Vehicles,Halcyon Loan Advisors Funding 2015-2 Ltd. (8)(9),Investment vehicle,Subordinated notes ($21.7 par due 7/2027),15.90%,1/3/2017,13.6,10.6
392,Investment Funds and Vehicles,"HCI Equity, LLC (7)(8)(9)",Investment company,Member interest (100.00% interest),,4/1/2010,0.0,0.1
393,Investment Funds and Vehicles,Herbert Park B.V. (8)(9),Investment vehicle,Subordinated notes ($5.4 par due 10/2026),,1/3/2017,0.9,0.0
394,Investment Funds and Vehicles,"Imperial Capital Private Opportunities, LP (9)",Investment partnership,Limited partnership interest (80.00% interest),,5/10/2007,0.0,13.0
395,Investment Funds and Vehicles,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (7)(8)(9)",Investment company,Common stock (100 shares),,1/3/2017,0.0,0.0
396,Investment Funds and Vehicles,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (7)(8)(9)",Investment company,"Common stock (50,000 shares)",,1/3/2017,0.0,0.0
397,Investment Funds and Vehicles,OAKC 2015-11 (8)(9),Investment vehicle,Subordinated notes ($17.8 par due 10/2028),9.00%,1/3/2017,14.3,13.8
398,Investment Funds and Vehicles,"Partnership Capital Growth Fund I, L.P. (9)",Investment partnership,Limited partnership interest (25.00% interest),,6/16/2006,0.0,0.1
399,Investment Funds and Vehicles,"Partnership Capital Growth Investors III, L.P. (9)(22)",Investment partnership,Limited partnership interest (2.50% interest),,10/5/2011,2.4,4.0
400,Investment Funds and Vehicles,"PCG-Ares Sidecar Investment II, L.P. (9)(22)",Investment partnership,Limited partnership interest (100.00% interest),,10/31/2014,6.6,10.6
401,Investment Funds and Vehicles,"PCG-Ares Sidecar Investment, L.P. (9)(22)",Investment partnership,Limited partnership interest (100.00% interest),,5/22/2014,4.4,4.2
402,Investment Funds and Vehicles,"Piper Jaffray Merchant Banking Fund I, L.P. (9)(22)",Investment partnership,Limited partnership interest (2.00% interest),,8/16/2012,1.6,1.6
403,Investment Funds and Vehicles,Qualium Investissement (8)(9),Investment partnership,"Class A common stock (9,900,000 shares)",,1/3/2017,5.2,6.1
404,Investment Funds and Vehicles,Qualium Investissement (8)(9),Investment partnership,"Class B common stock (100,000 shares)",,1/3/2017,0.1,0.1
405,Investment Funds and Vehicles,Qualium Investissement (8)(9),Investment partnership,"Class C common stock (48,939 shares)",,1/3/2017,0.1,0.1
406,Investment Funds and Vehicles,"Senior Direct Lending Program, LLC (7)(9)(23)",Co-investment vehicle,Subordinated certificates ($589.0 par due 12/2036),10.34% (Libor + 8.00%/Q)(18),7/27/2016,589.0,589.0
407,Investment Funds and Vehicles,"Senior Direct Lending Program, LLC (7)(9)(23)",Co-investment vehicle,Member interest (87.50% interest),,7/27/2016,0.0,0.0
408,Investment Funds and Vehicles,"Vitesse CLO, Ltd. (8)(9)",Investment vehicle,"Preferred shares (20,000,000 shares)",,1/3/2017,0.0,0.0
409,Investment Funds and Vehicles,Voya CLO 2014-4 Ltd. (8)(9),Investment vehicle,Subordinated notes ($26.7 par due 10/2026),8.40%,1/3/2017,15.6,16.3
410,Investment Funds and Vehicles,VSC Investors LLC (9),Investment company,Membership interest (1.95% interest),,1/24/2008,0.3,1.2
411,Investment Funds and Vehicles,VSC Investors LLC (9),Investment company,,,,741.3,760.8
412,Manufacturing,"Chariot Acquisition, LLC (21)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($18.3 par due 9/2021),8.83% (Libor + 6.50%/Q),1/3/2017,18.1,17.9
413,Manufacturing,"Chariot Acquisition, LLC (21)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($9.3 par due 9/2021),8.83% (Libor + 6.50%/Q),1/3/2017,9.2,9.1
414,Manufacturing,Dorner Holding Corp. (21),Manufacturer of precision unit conveyors,First lien senior secured revolving loan ($0.2 par due 3/2022),7.84% (Libor + 5.75%/M),3/15/2017,0.2,0.2
415,Manufacturing,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($21.8 par due 12/2018),7.75% (Libor + 5.25%/S),7/26/2017,21.8,21.8
416,Manufacturing,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($88.7 par due 12/2018),7.72% (Libor + 5.25%/S),7/26/2017,88.7,88.7
417,Manufacturing,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($74.8 par due 12/2018),7.72% (Libor + 5.25%/S),7/26/2017,74.8,74.8
418,Manufacturing,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.3 par due 12/2018),7.75% (Libor + 5.25%/S),7/26/2017,0.3,0.3
419,Manufacturing,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.2 par due 12/2018),7.75% (Libor + 5.25%/S),7/26/2017,0.2,0.2
420,Manufacturing,"ETG Holdings, Inc. (7)",Industrial woven products,"Common stock (3,000 shares)",,1/3/2017,0.0,0.0
421,Manufacturing,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan ($0.9 par due 10/2023),6.59% (Libor + 4.50%/M),10/12/2017,0.9,0.9
422,Manufacturing,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($20.7 par due 10/2024),7.08% (Libor + 4.75%/Q),10/12/2017,20.7,20.7
423,Manufacturing,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($19.9 par due 10/2024),7.08% (Libor + 4.75%/Q),10/12/2017,19.9,19.9
424,Manufacturing,"Harvey Tool Company, LLC (21)",Cutting tool provider to the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),10.84% (Libor + 8.50%/Q),10/12/2017,43.7,43.7
425,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,First lien senior secured loan ($9.7 par due 12/2019),"7.00% Cash, 5.00% PIK",4/29/2014,9.6,9.7
426,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,First lien senior secured loan ($1.2 par due 12/2019),,4/29/2014,1.2,1.2
427,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,"Series CC preferred stock (67,330,609 shares)",,1/27/2017,0.7,0.0
