,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
452,Pet Holdings ULC  (7)(9),One stop,,L + 5.50,,6.62,,07/2022,,28,,,27,,,0,,,28,,,
453,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,
454,"Sneaker Villa, Inc.  *#",One stop,,L + 7.75,,8.98,,12/2020,,,12373.0,,,,12286,,,1.3,,,,12373.0
455,Telecommunications,,,,,,,,,,,,,,,,,,,,,
456,"Arise Virtual Solutions, Inc.  ^",One stop,,L + 6.50,,7.80,,12/2018,,1270,,,1264,,,0.1,,,1270,,,
457,"Arise Virtual Solutions, Inc.",One stop,,L + 6.50,,N/A  (5),,12/2018,,0,,,0,,,0,,,0,,,
458,"NetMotion Wireless Holdings, Inc.  *^#",One stop,,L + 6.25,,7.55,,10/2021,,7357,,,7262,,,0.8,,,7357,,,
459,"NetMotion Wireless Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,10/2021,,0,,,(1,,,0,,,0,,,
460,Textile and Leather,,,,,,,,,,,,,,,,,,,,,
461,SHO Holding I Corporation  *,Senior loan,,L + 5.00,,6.23,,10/2022,,2239,,,2198,,,0.3,,,2239,,,
462,SHO Holding I Corporation,Senior loan,,L + 4.00,,5.15,,10/2021,,16,,,15,,,0,,,15,,,
463,Utilities,,,,,,,,,,,,,,,,,,,,,
464,"Arcos, LLC",One stop,,L + 6.00,,7.30,,02/2021,,3679,,,3626,,,0.4,,,3679,,,
465,"Arcos, LLC",One stop,,L + 6.00,,N/A  (5),,02/2021,,0,,,0,,,0,,,0,,,
466,"Power Plan Holdings, Inc.  *^",Senior loan,,L + 4.75,,5.98,,02/2022,,6434,,,6340,,,0.7,,,6434,,,
467,"PowerPlan Holdings, Inc.  *",Senior loan,,L + 4.75,,6.05,,02/2022,,5673,,,5617,,,0.6,,,5673,,,
468,"PowerPlan Holdings, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2021,,0,,,(6,,,0,,,0,,,
469,Equity investments  (10)(11),,,,,,,,,,,,,,,,,,,,,
470,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,
471,NTS Technical Systems,Common stock,,No Value,,No Value,,No Value,,2,,,,1506,,,0.1,,,,706.0,
472,NTS Technical Systems,Preferred stock B,No Value,,No Value,,No Value,,0.0,,,256,,,0,,,264.0,,,,
473,NTS Technical Systems,Preferred stock A,No Value,,No Value,,No Value,,0.0,,,128,,,0,,,143.0,,,,
474,"Tresys Technology Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,295,,,295,,,0,,,0,,,
475,Whitcraft LLC,Common stock,,No Value,,No Value,,No Value,,0,,,375,,,0.1,,,375,,,
476,Automobile,,,,,,,,,,,,,,,,,,,,,
477,Polk Acquisition Corp.,LP interest,,No Value,,No Value,,No Value,,1,,,144,,,0,,,122,,,
478,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,
479,"Atkins Nutritionals, Inc",LLC interest,,No Value,,No Value,,No Value,,57,,,746,,,0.3,,,2415,,,
480,"Benihana, Inc.",LLC units,,No Value,,No Value,,No Value,,43,,,699,,,0,,,396,,,
481,"C. J. Foods, Inc.",Preferred stock,,No Value,,No Value,,No Value,,0,,,75,,,0,,,302,,,
482,"First Watch Restaurants, Inc.",Common stock,,No Value,,No Value,,No Value,,9,,,964,,,0.3,,,2379,,,
483,"Hopdoddy Holdings, LLC",LLC interest,,No Value,,No Value,,No Value,,27,,,130,,,0,,,89,,,
484,"Hopdoddy Holdings, LLC",LLC interest,,No Value,,No Value,,No Value,,12,,,36,,,0,,,25,,,
485,Julio & Sons Company,LLC interest,,No Value,,No Value,,No Value,,521,,,521,,,0.1,,,1081,,,
486,"P&P Food Safety US Acquisition, Inc.",LLC interest,,No Value,,No Value,,No Value,,2,,,204,,,0,,,219,,,
487,"Purfoods, LLC",LLC interest,,No Value,,No Value,,No Value,,381,,,381,,,0,,,442,,,
488,"Richelieu Foods, Inc.",LP interest,,No Value,,No Value,,No Value,,220,,,220,,,0.1,,,614,,,
489,"Rubio's Restaurants, Inc.",Preferred stock,,No Value,,No Value,,No Value,,2,,,945,,,0.2,,,1951,,,
490,"Tate's Bake Shop, Inc.",LP interest,,No Value,,No Value,,No Value,,462,,,428,,,0.1,,,586,,,
491,Uinta Brewing Company,LP interest,,No Value,,No Value,,No Value,,462,,,462,,,0,,,0,,,
492,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,
493,"Brooks Equipment Company, LLC",Common stock,,No Value,,No Value,,No Value,,10,,,1020,,,0.2,,,1346,,,
494,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,
495,"Flexan, LLC",Preferred stock A,No Value,,No Value,,No Value,,0.0,,,90,,,0,,,106.0,,,,
496,"Chemicals, Plastics and Rubber - (continued)",,,,,,,,,,,,,,,,,,,,,
497,"Flexan, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,,0,,,0.0,,,,22.0,
498,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,
499,"Chase Industries, Inc.",LLC units,,No Value,,No Value,,No Value,,1,,,1186,,,0.2,,,2171,,,
500,"Inventus Power, Inc.",Preferred stock,,No Value,,No Value,,No Value,,0,,,370,,,0,,,36,,,
501,"Inventus Power, Inc.",Common stock,,No Value,,No Value,,No Value,,0,,,0,,,0,,,0,,,
502,"Reladyne, Inc.",LP interest,,No Value,,No Value,,No Value,,0,,,249,,,0.1,,,435,,,
503,"Sunless Merger Sub, Inc.",LP interest,,No Value,,No Value,,No Value,,160,,,160,,,0,,,0,,,
504,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,
505,"Actiance, Inc.",Warrant,,No Value,,No Value,,No Value,,510,,,122,,,0,,,151,,,
506,Agility Recovery Solutions Inc.,Preferred stock,,No Value,,No Value,,No Value,,67,,,341,,,0.1,,,461,,,
507,Bomgar Corporation,Common stock,,No Value,,No Value,,No Value,,0,,,108,,,0,,,103,,,
508,Bomgar Corporation,Common stock,,No Value,,No Value,,No Value,,72,,,1,,,0,,,0,,,
509,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,No Value,,No Value,,No Value,,0,,,154,,,0,,,109,,,
510,"HealthcareSource HR, Inc.",LLC interest,,No Value,,No Value,,No Value,,0,,,348,,,0.1,,,370,,,
511,"Host Analytics, Inc.",Warrant,,No Value,,No Value,,No Value,,166,,,130,,,0,,,271,,,
512,"Marathon Data Operating Co., LLC",LLC units,,No Value,,No Value,,No Value,,1,,,264,,,0.1,,,469,,,
513,"Marathon Data Operating Co., LLC",LLC units,,No Value,,No Value,,No Value,,1,,,263,,,0,,,0,,,
514,Maverick Bidco Inc.,LLC units,,No Value,,No Value,,No Value,,1,,,369,,,0,,,369,,,
515,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,No Value,,No Value,,0,,,417,,,0.1,,,450,,,
516,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,No Value,,No Value,,103,,,4,,,0,,,107,,,
517,"Secure-24, LLC",LLC units,,No Value,,No Value,,No Value,,263,,,148,,,0,,,473,,,
518,"Switchfly, Inc.",Warrant,,No Value,,No Value,,No Value,,60,,,85,,,0,,,85,,,
519,"Vendavo, Inc.",Preferred stock,,No Value,,No Value,,No Value,,827,,,827,,,0.1,,,765,,,
520,Verisys Corporation,LLC interest,,No Value,,No Value,,No Value,,261,,,261,,,0,,,261,,,
521,"Vitalyst, LLC",Preferred stock A,No Value,,No Value,,No Value,,0.0,,,61,,,0,,,61.0,,,,
522,"Vitalyst, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,7,,,0,,,0,,,
523,"Workforce Software, LLC",LLC units,,No Value,,No Value,,No Value,,308,,,308,,,0,,,333,,,
524,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,No Value,,No Value,,No Value,,43,,,34,,,0,,,32,,,
525,Ecological,,,,,,,,,,,,,,,,,,,,,
526,"Pace Analytical Services, LLC",LLC units,,No Value,,No Value,,No Value,,3,,,277,,,0,,,333,,,
527,Electronics,,,,,,,,,,,,,,,,,,,,,
528,Diligent Corporation  (12),Preferred stock,,No Value,,No Value,,No Value,,83,,,66,,,0,,,121,,,
529,"ECI Acquisition Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,9,,,872,,,0.1,,,1387,,,
530,"Gamma Technologies, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,134,,,0,,,397,,,
531,"SEI, Inc.",LLC units,,No Value,,No Value,,No Value,,340,,,265,,,0,,,403,,,
532,"Sloan Company, Inc., The",LLC units,,No Value,,No Value,,No Value,,0,,,122,,,0,,,9,,,
533,"Sloan Company, Inc., The",LLC units,,No Value,,No Value,,No Value,,1,,,14,,,0,,,0,,,
534,Sparta Holding Corporation  (12),Common stock,,No Value,,No Value,,No Value,,1,,,567,,,0.1,,,721,,,
535,Sparta Holding Corporation,Common stock,,No Value,,No Value,,No Value,,235,,,6,,,0.1,,,509,,,
536,Syncsort Incorporated,Preferred stock,,No Value,,No Value,,No Value,,90,,,226,,,0.1,,,575,,,
537,Grocery,,,,,,,,,,,,,,,,,,,,,
538,"MyWebGrocer, Inc.",LLC units,,No Value,,No Value,,No Value,,1418,,,1446,,,0.2,,,1970,,,
539,"MyWebGrocer, Inc.",Preferred stock,,No Value,,No Value,,No Value,,71,,,165,,,0.1,,,263,,,
540,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,
541,"Active Day, Inc.",LLC interest,,No Value,,No Value,,No Value,,1,,,614,,,0.1,,,680,,,
542,"Acuity Eyecare Holdings, LLC",LLC interest,,No Value,,No Value,,No Value,,198,,,198,,,0,,,198,,,
543,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,No Value,,No Value,,No Value,,1,,,579,,,0.1,,,551,,,
544,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,
545,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,No Value,,No Value,,No Value,,0,,,,6,,,0.0,,,,0.0,
546,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,No Value,,No Value,,8,,,829,,,0,,,0,,,
547,"Advanced Pain Management Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,67,,,67,,,0,,,0,,,
548,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,No Value,,No Value,,1,,,64,,,0,,,0,,,
549,"BIORECLAMATIONIVT, LLC",LLC interest,,No Value,,No Value,,No Value,,0,,,365,,,0.1,,,527,,,
550,"California Cryobank, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,28,,,0,,,35,,,
551,"California Cryobank, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,11,,,0,,,12,,,
552,"California Cryobank, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,0,,,0,,,14,,,
553,Certara L.P.,LP interest,,No Value,,No Value,,No Value,,0,,,635,,,0.2,,,1601,,,
554,"DCA Investment Holding, LLC",LLC units,,No Value,,No Value,,No Value,,8637,,,864,,,0.1,,,998,,,
555,"DCA Investment Holding, LLC",LLC units,,No Value,,No Value,,No Value,,87,,,9,,,0,,,78,,,
556,Deca Dental Management LLC,LLC units,,No Value,,No Value,,No Value,,357,,,357,,,0.1,,,410,,,
557,Dental Holdings Corporation,LLC units,,No Value,,No Value,,No Value,,30,,,805,,,0.1,,,790,,,
558,"Encore GC Acquisition, LLC",LLC units,,No Value,,No Value,,No Value,,18,,,182,,,0,,,157,,,
559,"Encore GC Acquisition, LLC",LLC units,,No Value,,No Value,,No Value,,18,,,0,,,0,,,0,,,
560,Eyecare Services Partners Holdings LLC,Preferred stock,,No Value,,No Value,,No Value,,0,,,133,,,0,,,133,,,
561,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,No Value,,No Value,,0,,,1,,,0,,,1,,,
562,"G & H Wire Company, Inc.",LP interest,,No Value,,No Value,,No Value,,102,,,102,,,0,,,127,,,
563,"Global Healthcare Exchange, LLC",Common stock,,No Value,,No Value,,No Value,,0,,,287,,,0,,,310,,,
564,"Global Healthcare Exchange, LLC",Common stock,,No Value,,No Value,,No Value,,0,,,5,,,0.2,,,1669,,,
565,"IntegraMed America, Inc.",LLC interest,,No Value,,No Value,,No Value,,0,,,458,,,0,,,275,,,
566,"IntegraMed America, Inc.",LLC interest,,No Value,,No Value,,No Value,,0,,,417,,,0,,,296,,,
567,"Kareo, Inc.",Warrant,,No Value,,No Value,,No Value,,22,,,160,,,0,,,160,,,
568,"Katena Holdings, Inc.",LLC units,,No Value,,No Value,,No Value,,0,,,387,,,0.1,,,376,,,
569,"Lombart Brothers, Inc.",Common stock,,No Value,,No Value,,No Value,,0,,,132,,,0,,,175,,,
570,"MWD Management, LLC & MWD Services, Inc.",LLC interest,,No Value,,No Value,,No Value,,121,,,121,,,0,,,121,,,
571,"Oliver Street Dermatology Holdings, LLC",LLC units,,No Value,,No Value,,No Value,,234,,,234,,,0.1,,,294,,,
572,"Pentec Acquisition Sub, Inc.",Preferred stock,,No Value,,No Value,,No Value,,1,,,116,,,0,,,287,,,
573,"Pinnacle Treatment Centers, Inc.",Preferred stock,,No Value,,No Value,,No Value,,0,,,221,,,0,,,199,,,
574,"Pinnacle Treatment Centers, Inc.",Common stock,,No Value,,No Value,,No Value,,2,,,2,,,0,,,0,,,
575,"Radiology Partners, Inc.",LLC units,,No Value,,No Value,,No Value,,43,,,85,,,0,,,112,,,
576,"Reliant Pro ReHab, LLC",Preferred stock A,No Value,,No Value,,No Value,,2.0,,,183,,,0.1,,,953.0,,,,
577,RXH Buyer Corporation,LP interest,,No Value,,No Value,,No Value,,7,,,683,,,0,,,204,,,
578,"Sage Dental Management, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,249,,,0.1,,,362,,,
579,"Sage Dental Management, LLC",LLC units,,No Value,,No Value,,No Value,,3,,,3,,,0,,,229,,,
580,"SLMP, LLC",LLC interest,,No Value,,No Value,,No Value,,256,,,256,,,0,,,256,,,
581,"Spear Education, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,62,,,0,,,69,,,
582,"Spear Education, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,1,,,0,,,50,,,
583,SSH Corporation,Common stock,,No Value,,No Value,,No Value,,0,,,40,,,0,,,72,,,
584,"Surgical Information Systems, LLC",Common stock,,No Value,,No Value,,No Value,,4,,,414,,,0.1,,,534,,,
585,"U.S. Renal Care, Inc.",LP interest,,No Value,,No Value,,No Value,,1,,,2665,,,0.1,,,1337,,,
586,"WHCG Management, LLC",LLC interest,,No Value,,No Value,,No Value,,0,,,220,,,0,,,220,,,
587,"Young Innovations, Inc.",LLC units,,No Value,,No Value,,No Value,,0,,,236,,,0,,,180,,,
588,"Young Innovations, Inc.",Common stock,,No Value,,No Value,,No Value,,2,,,0,,,0,,,325,,,
589,Insurance,,,,,,,,,,,,,,,,,,,,,
590,"Captive Resources Midco, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,0,,,0.1,,,306,,,
591,"Internet Pipeline, Inc.  (12)",Preferred stock,,No Value,,No Value,,No Value,,0,,,72,,,0,,,83,,,
592,"Internet Pipeline, Inc.",Common stock,,No Value,,No Value,,No Value,,44,,,1,,,0,,,109,,,
593,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,
594,"LMP TR Holdings, LLC",LLC units,,No Value,,No Value,,No Value,,712,,,,712,,,0.0,,,,523.0,
595,"Titan Fitness, LLC",LLC units,,No Value,,No Value,,No Value,,7,,,712,,,0.1,,,746,,,
596,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,
597,"Benetech, Inc.  *",LLC interest,,No Value,,No Value,,No Value,,4,,,0,,,0,,,0,,,
598,"Benetech, Inc.  *",LLC interest,,No Value,,No Value,,No Value,,4,,,0,,,0,,,0,,,
599,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,
600,"Georgica Pine Clothiers, LLC",LLC interest,,No Value,,No Value,,No Value,,11,,,106,,,0,,,107,,,
601,"Massage Envy, LLC",LLC interest,,No Value,,No Value,,No Value,,749,,,210,,,0.1,,,777,,,
602,Team Technologies Acquisition Company,Common stock,,No Value,,No Value,,No Value,,0,,,114,,,0,,,279,,,
603,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,
604,"Community Veterinary Partners, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,114,,,0,,,138,,,
605,"DentMall MSO, LLC",LLC units,,No Value,,No Value,,No Value,,2,,,97,,,0,,,0,,,
606,"DentMall MSO, LLC",LLC units,,No Value,,No Value,,No Value,,2,,,0,,,0,,,0,,,
607,R.G. Barry Corporation,Preferred stock A,No Value,,No Value,,No Value,,0.0,,,161,,,0,,,106.0,,,,
608,"Southern Veterinary Partners, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,38,,,0,,,38,,,
609,"Southern Veterinary Partners, LLC",LLC units,,No Value,,No Value,,No Value,,40,,,2,,,0,,,2,,,
610,Vetcor Professional Practices LLC,LLC units,,No Value,,No Value,,No Value,,766,,,459,,,0.1,,,500,,,
611,Vetcor Professional Practices LLC,LLC units,,No Value,,No Value,,No Value,,85,,,85,,,0.1,,,925,,,
612,"Veterinary Specialists of North America, LLC",LLC units,,No Value,,No Value,,No Value,,0,,,106,,,0,,,150,,,
613,"Wetzel's Pretzels, LLC",Common stock,,No Value,,No Value,,No Value,,0,,,160,,,0,,,179,,,
614,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,
615,"Brandmuscle, Inc.",LLC interest,,No Value,,No Value,,No Value,,0,,,240,,,0,,,236,,,
616,Retail Stores,,,,,,,,,,,,,,,,,,,,,
617,"Barcelona Restaurants, LLC",LP interest,,No Value,,No Value,,No Value,,1996,,,0,,,0.7,,,7060,,,
618,Batteries Plus Holding Corporation,LLC units,,No Value,,No Value,,No Value,,5,,,529,,,0.1,,,656,,,
619,"Cycle Gear, Inc.",LLC interest,,No Value,,No Value,,No Value,,19,,,248,,,0,,,389,,,
620,"Elite Sportswear, L.P.",LLC interest,,No Value,,No Value,,No Value,,0,,,158,,,0,,,124,,,
621,"Feeders Supply Company, LLC",Preferred stock,,No Value,,No Value,,No Value,,2,,,192,,,0,,,214,,,
622,"Feeders Supply Company, LLC",Common stock,,No Value,,No Value,,No Value,,0,,,0,,,0,,,96,,,
623,"Marshall Retail Group LLC, The",LLC units,,No Value,,No Value,,No Value,,15,,,154,,,0,,,90,,,
624,"Paper Source, Inc.",Common stock,,No Value,,No Value,,No Value,,8,,,1387,,,0.1,,,912,,,
625,Pet Holdings ULC  (7)(9),LP interest,,No Value,,No Value,,No Value,,455,,,386,,,0.1,,,401,,,
626,RCP PetPeople LP,LP interest,,No Value,,No Value,,No Value,,889,,,889,,,0.2,,,2026,,,
627,"Sneaker Villa, Inc.",LLC interest,,No Value,,No Value,,No Value,,4,,,411,,,0.1,,,573,,,
628,Utilities,,,,,,,,,,,,,,,,,,,,,
629,"PowerPlan Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,0,,,260,,,0.1,,,258,,,
630,"PowerPlan Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,151,,,3,,,0,,,234,,,
631,Controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,
632,Equity investments,,,,,,,,,,,,,,,,,,,,,
633,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,
634,Senior Loan Fund LLC  (7)(14),LLC interest,,No Value,,No Value,,No Value,,,,,113120,,,11.5,,,,108879.0,,
