,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
441,Health Care Providers & Services,"ERC Topco Holdings, LLC+One stop",One stop,SF +5.50(l),11.10,11/2027,60,59,-,37
442,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(h),11.25,03/2027,10516,10592,0.4,10516
443,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(h),11.25,03/2027,82,80,-,82
444,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(h),11.25,03/2027,471,499,-,471
445,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(h),11.25,03/2027,166,170,-,166
446,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,SF +5.75(l),11.27,03/2027,70,69,-,70
447,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,SF +5.75(l),11.27,03/2027,94,93,-,94
448,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +5.75(h),11.25,03/2027,690,715,-,690
449,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75(k),10.17,12/2026,836,830,-,819
450,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75(k),10.17,12/2026,161,160,-,158
451,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior secured,One stop,SF +4.75,N/A(6),12/2026,-,-,-,-
452,Health Care Providers & Services,Klick Inc.+(8)(12),Senior secured,SF +4.50(l),9.99,03/2028,9896,9832,0.4,9896
453,Health Care Providers & Services,Klick Inc.+(5)(8)(12),Senior secured,SF +4.50,N/A(6),03/2026,-,(1),-,-
454,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(l),10.79,05/2025,2287,2283,0.1,2287
455,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(l),10.79,05/2025,1840,1832,0.1,1840
456,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(l),10.79,05/2025,1080,1093,-,1080
457,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(l),10.79,05/2025,60,60,-,60
458,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior secured",Senior secured,SF +5.25(l),10.79,05/2025,1086,1077,-,1086
459,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.50(h),11.01,05/2028,17876,19826,0.7,16983
460,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,SF +5.50(l),11.04,05/2028,4282,4242,0.2,4068
461,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.#(8)(12)",One stop,SF +5.50(l),11.04,05/2028,2787,2768,0.1,2648
462,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.50(h),11.01,05/2028,1090,1181,-,1035
463,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.50(h),11.01,05/2028,568,595,-,539
464,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.50(h),11.01,05/2026,182,184,-,177
465,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,SF +5.50(l),11.04,05/2026,80,79,-,77
466,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,SF +5.50(l),11.04,05/2028,18,17,-,17
467,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+(7)(23)",One stop,SF +11.33(l),16.87,11/2023,26731,16786,0.7,18178
468,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,SF +6.25(l),11.79,11/2023,15083,15083,0.6,15083
469,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+(23)",One stop,SF +6.25(l),11.79,11/2023,388,388,-,388
470,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.*#",One stop,SF +6.75(l),12.32,01/2026,18532,18201,0.7,18532
471,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.*",One stop,SF +6.75(l),12.32,01/2026,7476,7349,0.3,7476
472,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.#+One stop",One stop,SF +6.75(l),12.32,01/2026,1523,1497,0.1,1523
473,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,SF +6.75(l),12.32,01/2026,688,676,-,688
474,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,SF +6.75(l),12.32,01/2026,182,178,-,182
475,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,SF +6.75(l),12.32,01/2026,197,193,-,197
476,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,SF +6.75(l),12.32,01/2026,104,102,-,104
477,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,SF +6.75(l),12.32,01/2026,37,36,-,37
478,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.#",One stop,SF +6.75(l),12.32,01/2026,2181,2144,0.1,2181
479,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.#",One stop,SF +6.75(l),12.32,01/2026,1147,1127,-,1147
480,Health Care Providers & Services,"Suveto Buyer, LLC+One stop",One stop,SF +4.25(k),9.67,09/2027,19672,19543,0.7,19082
481,Health Care Providers & Services,"Suveto Buyer, LLC+One stop",One stop,SF +4.25(k),9.67,09/2027,24,23,-,19
482,Health Care Technology,Health Care Technology,One stop,,,,,,,
483,Health Care Technology,Alegeus Technologies Holdings Corp.+Senior secured,One stop,SF +8.25(m),13.36,09/2024,374,373,-,374
484,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +5.50(k),10.82,05/2028,5196,5155,0.2,5014
485,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +5.50(k),10.82,05/2028,14,14,-,12
486,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +5.50(k),11.57,05/2028,1571,1558,0.1,1516
487,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +6.00(l),11.32,05/2028,632,616,-,616
488,Health Care Technology,"Coding Solutions Acquisition, Inc.+(5)",One stop,SF +6.00,N/A(6),05/2028,-,(28),-,(28)
489,Health Care Technology,"Color Intermediate, LLC+One stop",One stop,SF +5.50(l),10.99,10/2029,11665,11465,0.4,11315
490,Health Care Technology,"Connexin Software, Inc.+One stop",One stop,SF +8.50(l),13.89,02/2024,9465,9470,0.4,9465
491,Health Care Technology,"Connexin Software, Inc.+One stop",One stop,SF +8.50(l),13.89,02/2024,20,20,-,20
492,Health Care Technology,"Crow River Buyer, Inc.+One stop",One stop,SF +7.75(l),13.12,01/2029,4631,4548,0.2,4631
493,Health Care Technology,"Crow River Buyer, Inc.+(5)",One stop,SF +7.75,N/A(6),01/2029,-,(1),-,-
494,Health Care Technology,"ESO Solution, Inc.+One stop",One stop,SF +7.00(l),12.40,05/2027,7549,7495,0.3,7474
495,Health Care Technology,"ESO Solution, Inc.+One stop",One stop,SF +7.00(l),12.33,03/2027,43,42,-,42
496,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.19,08/2026,6122,6104,0.2,6046
497,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.19,08/2026,2919,2897,0.1,2883
498,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.32,08/2026,1923,1913,0.1,1899
499,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.19,08/2026,1341,1327,0.1,1325
500,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.19,08/2026,628,626,-,620
501,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(b)(m),11.59,09/2025,76,76,-,76
502,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),11.19,08/2026,131,130,-,129
503,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +6.25(m),11.82,08/2026,485,480,-,485
504,Health Care Technology,"Neptune Holdings, Inc.+One stop",One stop,SF +6.00(m),11.50,09/2030,4950,4877,0.2,4888
505,Health Care Technology,"Neptune Holdings, Inc.+(5)",One stop,SF +6.00,N/A(6),08/2029,-,(1),-,(1)
506,Health Care Technology,Plasma Buyer LLC+One stop,One stop,SF +5.75(l),11.14,05/2029,5349,5263,0.2,4921
507,Health Care Technology,Plasma Buyer LLC+One stop,One stop,SF +5.75(l),11.14,05/2028,11,10,-,7
508,Health Care Technology,Plasma Buyer LLC+(5),One stop,SF +5.75,N/A(6),05/2029,-,(11),-,-
509,Health Care Technology,"QF Holdings, Inc.+One stop",One stop,SF +6.25(l),11.72,12/2027,626,619,-,626
510,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,SF +5.00(l),10.49,06/2025,14813,14813,0.6,14517
511,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,SF +5.00(l),10.49,06/2025,12070,12023,0.5,11829
512,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,SF +5.00(l),10.49,06/2025,1440,1436,0.1,1411
513,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,SF +5.00(l),10.49,06/2025,962,963,-,943
514,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,SF +5.00(l),10.49,06/2025,200,200,-,196
515,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,10760,10687,0.4,10814
516,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,10474,10159,0.4,10526
517,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,6901,6854,0.3,6935
518,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,1774,1762,0.1,1783
519,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,1577,1567,0.1,1585
520,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,1183,1175,-,1189
521,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,986,979,-,990
522,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,789,783,-,793
523,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,157,156,-,158
524,Health Care Technology,"Tebra Technologies, Inc.+(23)",One stop,SF +8.00(k),9.92cash/3.50PIK,06/2025,84,84,-,84
525,Health Care Technology,"Transaction Data Systems, Inc.*#+One stop",One stop,SF +4.50(l),10.04,02/2026,65427,64881,2.6,65427
526,Health Care Technology,"Transaction Data Systems, Inc.+One stop",One stop,SF +4.50(k),9.93,02/2026,180,178,-,180
527,Health Care Technology,"Veranex, Inc.+Senior secured",One stop,SF +5.25(m),10.64,04/2028,3146,3122,0.1,2674
528,Health Care Technology,"Veranex, Inc.+Senior secured",One stop,SF +5.25(m),10.63,04/2028,50,50,-,43
529,Health Care Technology,"Veranex, Inc.+Senior secured",One stop,SF +5.25(m),10.54,04/2028,25,25,-,21
530,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",One stop,,,,,,,
531,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC#",One stop,SF +6.00(l),11.57,08/2028,7602,7540,0.3,7602
532,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC+(5)",One stop,SF +6.00,N/A(6),08/2028,-,(1),-,-
533,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC+One stop",One stop,SF +6.00(l),11.57,08/2028,510,493,-,510
534,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.*#+One stop,One stop,SF +4.50(l),9.90,08/2025,50191,50681,2.0,49690
535,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.+One stop,One stop,SF +4.50(k)(l),9.92,08/2025,280,277,-,272
536,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,SF +5.25(k),10.67,07/2025,5468,5568,0.2,5468
537,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,SF +5.25(k),10.67,07/2025,844,840,-,844
538,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,SF +5.25,N/A(6),07/2025,-,-,-,-
539,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC*#+One stop",One stop,SF +4.75(m),10.34,01/2026,9295,9298,0.4,9156
540,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,SF +4.75(m),10.34,01/2026,887,887,-,874
541,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,SF +4.75(b)(l)(m),11.00,01/2026,104,104,-,104
542,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,SF +4.75(l),10.29,01/2026,883,875,-,869
543,"Hotels, Restaurants & Leisure","ESN Venture Holdings, LLC*",One stop,SF +6.00(l),11.39,10/2028,3625,3582,0.2,3625
544,"Hotels, Restaurants & Leisure","ESN Venture Holdings, LLC+One stop",One stop,SF +6.00(l),11.39,10/2028,16,14,-,16
545,"Hotels, Restaurants & Leisure","ESN Venture Holdings, LLC+One stop",One stop,SF +6.00(l)(m),11.27,10/2028,168,142,-,168
546,"Hotels, Restaurants & Leisure",Harri US LLC+(23),One stop,SF +10.00(l),11.57cash/4.00PIK,08/2026,840,778,-,845
547,"Hotels, Restaurants & Leisure",Harri US LLC+One stop,One stop,SF +10.00,N/A(6),08/2026,-,-,-,-
548,"Hotels, Restaurants & Leisure",Harri US LLC+(23),One stop,SF +10.00(l),11.57cash/4.00PIK,08/2026,552,549,-,558
549,"Hotels, Restaurants & Leisure",Harri US LLC+(23),One stop,SF +10.00(l),11.57cash/4.00PIK,08/2026,568,567,-,573
550,"Hotels, Restaurants & Leisure","Health Buyer, LLC+Senior secured",One stop,SF +5.25(b)(l),10.80,04/2029,2578,2547,0.1,2487
551,"Hotels, Restaurants & Leisure","Health Buyer, LLC+(5)",Senior secured,SF +5.25,N/A(6),04/2028,-,-,-,(1)
552,"Hotels, Restaurants & Leisure","Health Buyer, LLC+Senior secured",Senior secured,SF +5.50(l),10.89,04/2029,1171,1143,0.1,1142
553,"Hotels, Restaurants & Leisure","Health Buyer, LLC+(5)",Senior secured,SF +5.50,N/A(6),04/2029,-,(7),-,(7)
554,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",Senior secured,SF +4.75(l),10.29,11/2025,990,983,-,990
555,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",Senior secured,SF +4.75(l),10.29,11/2025,20,20,-,20
556,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+One stop",Senior secured,SF +4.75(l),10.27,09/2026,19466,19333,0.8,19466
557,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC*#",One stop,SF +4.75(k)(l),10.30,09/2026,12214,12109,0.5,12214
558,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC#",One stop,SF +4.75(l),10.27,09/2026,5338,5298,0.2,5338
559,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+(5)",One stop,SF +4.75,N/A(6),09/2026,-,(1),-,-
560,"Hotels, Restaurants & Leisure","YE Brands Holding, LLC+One stop",One stop,SF +5.75(k),11.18,10/2027,4950,4901,0.2,4901
561,"Hotels, Restaurants & Leisure","YE Brands Holding, LLC+(5)",One stop,SF +5.50,N/A(6),10/2027,-,-,-,(1)
562,Household Durables,Household Durables,One stop,,,,,,,
563,Household Durables,Groundworks LLC+One stop,One stop,SF +6.50(l),11.81,03/2030,6891,6706,0.3,6891
564,Household Durables,Groundworks LLC+(5),One stop,SF +6.50,N/A(6),03/2030,-,(17),-,-
565,Household Durables,Groundworks LLC+(5),One stop,SF +6.50,N/A(6),03/2029,-,(1),-,-
566,Household Products,Household Products,One stop,,,,,,,
567,Household Products,"WU Holdco, Inc.#+One stop",One stop,SF +5.50(l),11.04,03/2026,3703,3738,0.1,3592
568,Household Products,"WU Holdco, Inc.+One stop",One stop,SF +5.50(l),11.04,03/2026,1305,1305,0.1,1266
569,Household Products,"WU Holdco, Inc.+One stop",One stop,SF +5.50(l),11.04,03/2026,339,337,-,329
570,Household Products,"WU Holdco, Inc.+One stop",One stop,SF +5.50(l),11.04,03/2025,30,30,-,30
571,Industrial Conglomerates,Industrial Conglomerates,One stop,,,,,,,
572,Industrial Conglomerates,Arch Global CCT Holdings Corp.#+Senior secured,One stop,SF +4.75(l),10.22,04/2026,2331,2364,0.1,2284
573,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior secured,One stop,SF +4.75(l),10.24,04/2026,134,133,-,131
574,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior secured,One stop,SF +4.75(l),10.23,04/2026,148,148,-,145
575,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior secured,One stop,SF +4.75,N/A(6),04/2025,-,-,-,-
576,Industrial Conglomerates,"Dwyer Instruments, Inc.+One stop",One stop,SF +5.75(b)(l),11.25,07/2027,3883,3824,0.1,3883
577,Industrial Conglomerates,"Dwyer Instruments, Inc.+One stop",One stop,SF +5.75(k)(l),11.23,07/2027,12,11,-,12
578,Industrial Conglomerates,"Dwyer Instruments, Inc.+(5)",One stop,SF +5.75,N/A(6),07/2027,-,(7),-,-
579,Industrial Conglomerates,Essential Services Holdings Corporation+One stop,One stop,SF +5.75(l),11.15,11/2026,1485,1476,0.1,1455
580,Industrial Conglomerates,Essential Services Holdings Corporation+(5),One stop,SF +5.75,N/A(6),11/2025,-,(1),-,(2)
581,Industrial Conglomerates,Excelitas Technologies Corp.+One stop,One stop,SF +5.75(l),11.21,08/2029,7555,7431,0.3,7480
582,Industrial Conglomerates,Excelitas Technologies Corp.+(8)(9),One stop,E +5.75(d),9.54,08/2029,1237,1187,-,1224
583,Industrial Conglomerates,Excelitas Technologies Corp.+One stop,One stop,SF +5.75(l),11.27,08/2028,132,130,-,130
584,Industrial Conglomerates,Excelitas Technologies Corp.+(5),One stop,SF +5.75,N/A(6),08/2029,-,(12),-,(9)
585,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(10),One stop,SF +6.00(j),11.57,11/2027,7961,7831,0.3,7961
586,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(9)(10),One stop,E +6.00(d),9.78,11/2027,7073,7859,0.3,7073
587,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(9)(10),One stop,E +6.00(d),9.78,11/2027,3479,3442,0.1,3479
588,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(10),One stop,SF +6.25(j),11.81,11/2027,2510,2466,0.1,2516
589,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(9)(10),One stop,E +6.25(d),10.03,11/2027,1291,1324,0.1,1294
590,Industrial Conglomerates,Specialty Measurement Bidco Limited+(5)(8)(9)(10),One stop,SN +6.25,N/A(6),11/2027,-,(36),-,-
591,Insurance,Insurance,One stop,,,,,,,
592,Insurance,"Accession Risk Management Group, Inc.+(5)",One stop,SF +6.00,N/A(6),10/2026,-,(72),-,(75)
593,Insurance,"Accession Risk Management Group, Inc.*#+One stop",One stop,SF +5.50(l),11.02,10/2026,25373,25125,1.0,24738
594,Insurance,"Accession Risk Management Group, Inc.+One stop",One stop,SF +5.50(l),11.03,10/2026,6494,6293,0.3,6332
595,Insurance,"Accession Risk Management Group, Inc.+One stop",One stop,SF +5.50(l),11.04,10/2026,1503,1494,0.1,1465
596,Insurance,"Accession Risk Management Group, Inc.+(5)",One stop,SF +5.50,N/A(6),10/2026,-,(1),-,(2)
597,Insurance,"Accession Risk Management Group, Inc.+One stop",One stop,SF +5.50(l),11.07,10/2026,5565,5526,0.2,5426
598,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.00(k),11.42,10/2028,25114,24934,1.0,24863
599,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.00(k),11.42,10/2028,7137,7059,0.3,7066
600,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.00(k),11.42,10/2028,608,604,-,602
601,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(l),10.74,07/2027,3156,3136,0.1,3125
602,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(l),10.74,07/2027,940,937,-,930
603,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(l),10.74,07/2027,782,776,-,774
604,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(k),10.67,07/2027,4,4,-,4
605,Insurance,"AMBA Buyer, Inc.+(5)",One stop,SF +5.25,N/A(6),07/2027,-,-,-,(1)
606,Insurance,"Captive Resources Midco, LLC+(23)",One stop,SF +5.25(k),5.29cash/5.78PIK,07/2029,10130,9969,0.4,10130
607,Insurance,"Captive Resources Midco, LLC+(5)",One stop,SF +5.25,N/A(6),07/2028,-,(3),-,-
608,Insurance,"Disco Parent, Inc.+One stop",One stop,SF +7.50(l),12.92,03/2029,4069,3976,0.2,3968
609,Insurance,"Disco Parent, Inc.+(5)",One stop,SF +7.50,N/A(6),03/2029,-,(1),-,(1)
610,Insurance,"Integrated Specialty Coverages, LLC+One stop",One stop,SF +6.00(k)(l)(m),11.38,07/2030,3289,3209,0.1,3207
611,Insurance,"Integrated Specialty Coverages, LLC+(5)",One stop,SF +6.00,N/A(6),07/2029,-,(1),-,(1)
612,Insurance,"Integrated Specialty Coverages, LLC+(5)",One stop,SF +6.00,N/A(6),07/2030,-,(9),-,(9)
613,Insurance,"Integrity Marketing Acquisition, LLC+Senior secured",One stop,SF +6.05(l),11.57,08/2026,3016,2983,0.1,3001
614,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,SF +5.80(l),11.32,08/2026,2396,2379,0.1,2366
615,Insurance,"Integrity Marketing Acquisition, LLC+Senior secured",One stop,SF +6.05(l),11.57,08/2026,1502,1485,0.1,1494
616,Insurance,"Integrity Marketing Acquisition, LLC+Senior secured",One stop,SF +5.80(l),11.32,08/2026,765,762,-,756
617,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,SF +5.80(l),11.32,08/2026,463,461,-,457
618,Insurance,"Integrity Marketing Acquisition, LLC+Senior secured",One stop,SF +6.05(l),11.57,08/2026,242,240,-,240
619,Insurance,"Integrity Marketing Acquisition, LLC+Senior secured",One stop,SF +6.02(l),11.54,08/2026,182,181,-,181
620,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,SF +6.50,N/A(6),08/2026,-,-,-,-
621,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,SF +6.02(l),11.53,08/2026,2133,2100,0.1,2111
622,Insurance,"Integrity Marketing Acquisition, LLC+(5)",One stop,SF +6.00,N/A(6),08/2026,-,(24),-,(50)
623,Insurance,"J.S. Held Holdings, LLC#+One stop",One stop,SF +5.50(l),11.04,07/2025,6355,6343,0.2,6292
624,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.50(l),11.04,07/2025,1463,1451,0.1,1448
625,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.50(l),11.04,07/2025,1416,1400,0.1,1401
626,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.50(l),11.04,07/2025,146,144,-,143
627,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.50(l),11.04,07/2025,96,94,-,92
628,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.50(l),11.04,07/2025,271,270,-,269
629,Insurance,Keystone Agency Partners LLC+Senior secured,One stop,SF +5.50(l),11.04,05/2027,2821,2790,0.1,2821
630,Insurance,Keystone Agency Partners LLC+Senior secured,One stop,SF +5.50(l),11.04,05/2027,181,179,-,181
631,Insurance,Keystone Agency Partners LLC+Senior secured,One stop,SF +5.50(l),11.04,05/2027,742,732,-,742
632,Insurance,Illumifin Corporation+(23),One stop,SF +7.00(l),6.58cash/6.00PIK,09/2027,3022,2983,0.1,2599
633,Insurance,Majesco*#,One stop,SF +7.38(l),12.77,09/2027,18560,18379,0.7,18560
634,Insurance,Majesco+(5),One stop,SF +7.38,N/A(6),09/2026,-,(2),-,-
635,Insurance,"Norvax, LLC+(8)",Senior secured,SF +7.50(k),12.92,09/2025,31733,31547,1.2,31733
636,Insurance,"Norvax, LLC+(8)",Senior secured,SF +7.50(k),12.92,09/2025,9607,9503,0.4,9607
637,Insurance,Paisley Bidco Limited+(8)(9)(10),One stop,E +6.50(d),10.21,03/2028,1404,1393,0.1,1404
638,Insurance,Paisley Bidco Limited+(5)(8)(9)(10),One stop,SN +6.75,N/A(6),03/2028,-,(52),-,-
639,Insurance,"Pareto Health Intermediate Holdings, Inc.+One stop",One stop,SF +6.50(m),11.97,05/2030,14460,14184,0.6,14460
640,Insurance,"Pareto Health Intermediate Holdings, Inc.+One stop",One stop,SF +6.50(m),11.97,05/2030,4820,4728,0.2,4820
641,Insurance,"Pareto Health Intermediate Holdings, Inc.+(5)",One stop,SF +6.50,N/A(6),06/2029,-,(1),-,-
642,Insurance,"Patriot Growth Insurance Services, LLC+One stop",One stop,SF +5.75(l),11.28,10/2028,10951,10872,0.4,10732
643,Insurance,"Patriot Growth Insurance Services, LLC+(5)",One stop,SF +5.75,N/A(6),10/2028,-,-,-,(1)
644,Insurance,"Patriot Growth Insurance Services, LLC+One stop",One stop,SF +5.75(b)(l),11.29,10/2028,1449,1431,0.1,1404
645,Insurance,People Corporation+(8)(9)(12),One stop,C +6.25(h),11.75,02/2028,13608,14424,0.5,13608
646,Insurance,People Corporation+(8)(9)(12),One stop,C +6.25(h),11.75,02/2028,4442,4834,0.2,4442
647,Insurance,People Corporation+(8)(9)(12),One stop,C +5.75(h),11.21,02/2028,11352,11485,0.4,11152
648,Insurance,People Corporation+(5)(8)(9)(12),One stop,C +6.25,N/A(6),02/2027,-,(1),-,(3)
649,Insurance,People Corporation+(8)(9)(12),One stop,C +6.00(g),11.44,02/2028,178,154,-,129
650,Insurance,"Sunstar Insurance Group, LLC+Senior secured",One stop,SF +6.00(l),11.54,10/2026,767,760,-,767
651,Insurance,"Sunstar Insurance Group, LLC+Senior secured",One stop,SF +6.00(l),11.54,10/2026,914,909,-,914
652,Insurance,"Sunstar Insurance Group, LLC+Senior secured",One stop,SF +6.00(l),11.54,10/2026,389,385,-,389
653,Insurance,"Sunstar Insurance Group, LLC+Senior secured",One stop,SF +6.00(k),11.42,10/2026,2,2,-,2
654,Internet & Catalog Retail,Internet & Catalog Retail,One stop,,,,,,,
