,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
447,Diversified Conglomerate Service,DISA Holdings Acquisition Subsidiary Corp.,Common stock,No Value,No Value,No Value,-,154,-,53
448,Diversified Conglomerate Service,"HealthcareSource HR, Inc.",LLC interest,No Value,No Value,No Value,-,348,-,300
449,Diversified Conglomerate Service,"Host Analytics, Inc.",Warrant,No Value,No Value,No Value,346,130,-,279
450,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,264,0.1,402
451,Diversified Conglomerate Service,"Marathon Data Operating Co., LLC",LLC units,No Value,No Value,No Value,1,264,-,-
452,Diversified Conglomerate Service,"Project Alpha Intermediate Holding, Inc.",Common stock,No Value,No Value,No Value,1,417,0.1,430
453,Diversified Conglomerate Service,"Project Alpha Intermediate Holding, Inc.",Common stock,No Value,No Value,No Value,103,4,-,12
454,Diversified Conglomerate Service,"Secure-24, LLC",LLC units,No Value,No Value,No Value,263,148,0.1,339
455,Diversified Conglomerate Service,"Steelwedge Software, Inc.",Warrant,No Value,No Value,No Value,36575,76,-,88
456,Diversified Conglomerate Service,"TA MHI Buyer, Inc.",Preferred stock,No Value,No Value,No Value,-,202,-,307
457,Diversified Conglomerate Service,"Vendavo, Inc.",Preferred stock A,No Value,No Value,No Value,827,827,0.1,827
458,Diversified Conglomerate Service,"Vitalyst, LLC",Preferred stock A,No Value,No Value,No Value,-,61,-,46
459,Diversified Conglomerate Service,"Vitalyst, LLC",Common stock,No Value,No Value,No Value,1,7,-,-
460,Diversified Conglomerate Service,"Workforce Software, LLC",LLC units,No Value,No Value,No Value,308,308,-,303
461,Diversified Conglomerate Service,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,No Value,No Value,40,32,-,32
462,Ecological,Ecological,Warrant,,,,,,,
463,Ecological,"Pace Analytical Services, LLC",LLC units,No Value,No Value,No Value,3,277,-,277
464,Electronics,Electronics,LLC units,,,,,,,
465,Electronics,Diligent Corporation,Preferred stock,No Value,No Value,No Value,83,83,-,119
466,Electronics,"ECI Acquisition Holdings, Inc.",Common stock,No Value,No Value,No Value,9,873,0.1,1094
467,Electronics,"Gamma Technologies, LLC",LLC units,No Value,No Value,No Value,1,134,-,257
468,Electronics,"SEI, Inc.",LLC units,No Value,No Value,No Value,340,264,-,269
469,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,-,122,-,9
470,Electronics,"Sloan Company, Inc., The",LLC units,No Value,No Value,No Value,1,14,-,-
471,Electronics,Sparta Holding Corporation,Common stock,No Value,No Value,No Value,1,567,0.1,704
472,Electronics,Sparta Holding Corporation,Common stock,No Value,No Value,No Value,235,6,0.1,364
473,Electronics,Syncsort Incorporated,Preferred stock,No Value,No Value,No Value,90,226,0.1,328
474,Grocery,Grocery,Preferred stock,,,,,,,
475,Grocery,"MyWebGrocer, Inc.",LLC units,No Value,No Value,No Value,1418,1446,0.3,2147
476,Grocery,"MyWebGrocer, Inc.",Preferred stock,No Value,No Value,No Value,71,165,-,272
477,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",Preferred stock,,,,,,,
478,"Healthcare, Education and Childcare","Active Day, Inc.",LLC interest,No Value,No Value,No Value,1,614,0.1,748
479,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1,579,0.1,608
480,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Common stock,No Value,No Value,No Value,-,6,-,64
481,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,8,829,-,117
482,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Common stock,No Value,No Value,No Value,67,67,-,-
483,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,1,64,-,200
484,"Healthcare, Education and Childcare","BIORECLAMATIONIVT, LLC",LLC interest,No Value,No Value,No Value,-,365,0.1,471
485,"Healthcare, Education and Childcare","California Cryobank, LLC",LLC units,No Value,No Value,No Value,-,28,-,34
486,"Healthcare, Education and Childcare","California Cryobank, LLC",LLC units,No Value,No Value,No Value,-,11,-,11
487,"Healthcare, Education and Childcare","California Cryobank, LLC",LLC units,No Value,No Value,No Value,-,-,-,6
488,"Healthcare, Education and Childcare",Certara L.P.,LP interest,No Value,No Value,No Value,-,635,0.2,1374
489,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,8637,864,0.1,959
490,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,87,9,-,286
491,"Healthcare, Education and Childcare",Deca Dental Management LLC,LLC units,No Value,No Value,No Value,357,357,0.1,390
492,"Healthcare, Education and Childcare",Dental Holdings Corporation,LLC units,No Value,No Value,No Value,775,775,0.1,834
493,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,18,182,-,181
494,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,18,-,-,-
495,"Healthcare, Education and Childcare","G & H Wire Company, Inc.",LP interest,No Value,No Value,No Value,102,102,-,98
496,"Healthcare, Education and Childcare","Global Healthcare Exchange, LLC",Common stock,No Value,No Value,No Value,-,287,-,294
497,"Healthcare, Education and Childcare","Global Healthcare Exchange, LLC",Common stock,No Value,No Value,No Value,-,5,0.1,335
498,"Healthcare, Education and Childcare","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,-,458,-,202
499,"Healthcare, Education and Childcare","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,-,417,-,325
500,"Healthcare, Education and Childcare","Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,-,387,-,426
501,"Healthcare, Education and Childcare","Lombart Brothers, Inc.",Common stock,No Value,No Value,No Value,-,118,-,144
502,"Healthcare, Education and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,-,249,0.1,342
503,"Healthcare, Education and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,3,3,-,222
504,"Healthcare, Education and Childcare","Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,234,234,-,233
505,"Healthcare, Education and Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1,116,-,247
506,"Healthcare, Education and Childcare","Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,No Value,No Value,2,221,-,221
507,"Healthcare, Education and Childcare","Pinnacle Treatment Centers, Inc.",Common stock,No Value,No Value,No Value,-,2,-,2
508,"Healthcare, Education and Childcare","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43,85,-,125
509,"Healthcare, Education and Childcare","Reliant Pro ReHab, LLC",Preferred stock A,No Value,No Value,No Value,2,183,0.1,989
510,"Healthcare, Education and Childcare",RXH Buyer Corporation,LP interest,No Value,No Value,No Value,7,683,0.1,352
511,"Healthcare, Education and Childcare",Southern Anesthesia and Surgical,LLC units,No Value,No Value,No Value,487,487,0.1,605
512,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,-,62,-,67
513,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,1,1,-,60
514,"Healthcare, Education and Childcare",SSH Corporation,Common stock,No Value,No Value,No Value,-,40,-,72
515,"Healthcare, Education and Childcare","Surgical Information Systems, LLC",Common stock,No Value,No Value,No Value,4,414,0.1,480
516,"Healthcare, Education and Childcare","U.S. Renal Care, Inc.",LP interest,No Value,No Value,No Value,1,2665,0.3,2223
517,"Healthcare, Education and Childcare","Young Innovations, Inc.",LLC units,No Value,No Value,No Value,-,236,-,175
518,"Healthcare, Education and Childcare","Young Innovations, Inc.",Common stock,No Value,No Value,No Value,2,-,-,282
519,Insurance,Insurance,Common stock,,,,,,,
520,Insurance,"Captive Resources Midco, LLC",LLC units,No Value,No Value,No Value,1,-,0.1,229
521,Insurance,"Internet Pipeline, Inc.",Preferred stock,No Value,No Value,No Value,-,98,-,118
522,Insurance,"Internet Pipeline, Inc.",Common stock,No Value,No Value,No Value,43,1,-,59
523,"Leisure, Amusement, Motion Pictures","Leisure, Amusement, Motion Pictures",Common stock,,,,,,,
524,and Entertainment,and Entertainment,Common stock,,,,,,,
525,and Entertainment,"LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712,712,0.1,701
526,and Entertainment,"Titan Fitness, LLC",LLC units,No Value,No Value,No Value,7,712,0.1,770
527,Personal and Non-Durable Consumer,Personal and Non-Durable Consumer,LLC units,,,,,,,
528,Products,Products,LLC units,,,,,,,
529,Products,"C.B. Fleet Company, Incorporated",LLC units,No Value,No Value,No Value,2,134,0.1,465
530,Products,"Georgica Pine Clothiers, LLC",LLC interest,No Value,No Value,No Value,11,106,-,125
531,Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749,210,0.1,724
532,Products,Team Technologies Acquisition Company,Common stock,No Value,No Value,No Value,-,114,-,238
533,"Personal, Food and Miscellaneous Services","Personal, Food and Miscellaneous Services",Common stock,,,,,,,
534,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",Common stock,No Value,No Value,No Value,1,114,-,142
535,"Personal, Food and Miscellaneous Services",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,-,161,-,204
536,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,LLC units,No Value,No Value,No Value,766,525,0.1,547
537,"Personal, Food and Miscellaneous Services",Vetcor Professional Practices LLC,LLC units,No Value,No Value,No Value,85,85,0.1,592
538,"Personal, Food and Miscellaneous Services","Veterinary Specialists of North America, LLC",LLC units,No Value,No Value,No Value,-,106,-,106
539,"Personal, Food and Miscellaneous Services","Wetzel's Pretzels, LLC",Common stock,No Value,No Value,No Value,-,160,-,160
540,Printing and Publishing,Printing and Publishing,Common stock,,,,,,,
541,Printing and Publishing,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,-,240,-,274
542,Printing and Publishing,"Market Track, LLC",Preferred stock,No Value,No Value,No Value,-,145,-,219
543,Printing and Publishing,"Market Track, LLC",Common stock,No Value,No Value,No Value,1,145,0.1,419
544,Retail Stores,Retail Stores,Common stock,,,,,,,
545,Retail Stores,"Barcelona Restaurants, LLC",LP interest,No Value,No Value,No Value,1996,-,0.7,6044
546,Retail Stores,Batteries Plus Holding Corporation,LLC units,No Value,No Value,No Value,5,529,0.1,529
547,Retail Stores,"Cycle Gear, Inc.",LLC interest,No Value,No Value,No Value,19,248,-,415
548,Retail Stores,"DentMall MSO, LLC",LLC units,No Value,No Value,No Value,2,97,-,-
549,Retail Stores,"DentMall MSO, LLC",LLC units,No Value,No Value,No Value,2,-,-,-
550,Retail Stores,"Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,-,158,-,233
551,Retail Stores,"Express Oil Change, LLC",LLC interest,No Value,No Value,No Value,81,81,-,306
552,Retail Stores,"Feeders Supply Company, LLC",Preferred stock,No Value,No Value,No Value,2,192,-,203
553,Retail Stores,"Feeders Supply Company, LLC",Common stock,No Value,No Value,No Value,-,-,-,14
554,Retail Stores,"Marshall Retail Group LLC, The",LLC units,No Value,No Value,No Value,15,154,-,63
555,Retail Stores,"Paper Source, Inc.",Common stock,No Value,No Value,No Value,8,1387,0.2,1334
556,Retail Stores,Pet Holdings ULC  (8)(9),LP interest,No Value,No Value,No Value,455,386,-,351
557,Retail Stores,RCP PetPeople LP,LP interest,No Value,No Value,No Value,889,889,0.2,1590
558,Retail Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4,411,0.1,543
559,Utilities,Utilities,LLC interest,,,,,,,
560,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,-,303,-,357
561,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,151,3,-,283
562,Non-controlled affiliate company investments  (12),Non-controlled affiliate company investments  (12),Common stock,,,,,,,
563,Debt investments,Debt investments,Common stock,,,,,,,
564,"Leisure, Amusement, Motion Pictures","Leisure, Amusement, Motion Pictures",Common stock,,,,,,,
565,and Entertainment,and Entertainment,Common stock,,,,,,,
566,and Entertainment,"Competitor Group, Inc.  *#(9)",One stop,L + 9.25,5.00 cash/5.50 PIK,11/2018,9362,9011,1.0,8191
567,and Entertainment,"Competitor Group, Inc.  (9)",One stop,L + 9.25,5.00 cash/5.50 PIK,11/2018,1110,1082,0.1,971
568,and Entertainment,"Competitor Group, Inc.  (9)",One stop,L + 9.25,5.00 cash/5.50 PIK,11/2018,9,9,-,9
569,Equity Investments  (10)(11),Equity Investments  (10)(11),One stop,,,,,,,
570,"Leisure, Amusement, Motion Pictures","Leisure, Amusement, Motion Pictures",One stop,,,,,,,
571,and Entertainment,and Entertainment,One stop,,,,,,,
572,and Entertainment,"Competitor Group, Inc.  *#(9)",Preferred stock,No Value,No Value,No Value,4,4226,-,-
573,and Entertainment,"Competitor Group, Inc.  (9)",LLC interest,No Value,No Value,No Value,1,714,-,-
574,and Entertainment,"Competitor Group, Inc.  *#(9)",Common stock,No Value,No Value,No Value,27,-,-,-
575,Controlled affiliate company investments  (13),Controlled affiliate company investments  (13),Common stock,,,,,,,
576,Equity Investments,Equity Investments,Common stock,,,,,,,
577,Investment Funds and Vehicles,Investment Funds and Vehicles,Common stock,,,,,,,
578,Investment Funds and Vehicles,Senior Loan Fund LLC  (9),LLC interest,No Value,No Value,No Value,113689,12.5,108779.0,
