,0,1,2,3,4,5,6,7,8,9
437,"Hotels, Restaurants & Leisure",Planet Fit Indy 10 LLC#,One stop,L + 5.25(c),6.25,07/2025,1256,1239,0.1,1080
438,"Hotels, Restaurants & Leisure",Planet Fit Indy 10 LLC,One stop,L + 5.25(c),6.25,07/2025,200,199,0,172
439,"Hotels, Restaurants & Leisure","Self Esteem Brands, LLC*#^",Senior loan,L + 4.25(a),5.25,02/2022,45724,46017,1.8,44811
440,"Hotels, Restaurants & Leisure","Self Esteem Brands, LLC",Senior loan,P + 3.25(f),6.50,02/2022,2338,2335,0.1,2292
441,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC",One stop,L + 5.25(c),6.25,11/2025,916,901,0,897
442,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC",One stop,L + 5.25(c),6.25,11/2025,55,54,0,54
443,"Hotels, Restaurants & Leisure","Sunshine Sub, LLC#~",One stop,L + 4.75(c),5.75,05/2024,12891,12984,0.5,12117
444,"Hotels, Restaurants & Leisure","Sunshine Sub, LLC#",One stop,L + 4.75(c),5.75,05/2024,5640,5811,0.2,5302
445,"Hotels, Restaurants & Leisure","Sunshine Sub, LLC(5)",One stop,L + 4.75,N/A(6),05/2024,0,(1),0,(12)
446,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+Senior loan",One stop,L + 5.50(a)(b)(c),6.50,09/2026,16978,16817,0.7,16978
447,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC",Senior loan,L + 5.50(a),6.50,09/2026,15,14,0,15
448,"Hotels, Restaurants & Leisure","Velvet Taco Holdings, Inc.~",One stop,L + 8.00(b)(c)(e),8.00 cash/1.00 PIK,03/2026,1777,1757,0.1,1599
449,"Hotels, Restaurants & Leisure","Velvet Taco Holdings, Inc.",One stop,L + 11.00(c),8.00 cash/4.00 PIK,03/2026,91,90,0,91
450,"Hotels, Restaurants & Leisure","Velvet Taco Holdings, Inc.",One stop,L + 7.00,N/A(6),03/2026,0,0,0,0
451,Household Durables,Household Durables,One stop,,,,,,,
452,Household Durables,Groundworks LLC^,Senior loan,L + 6.25(c),7.25,01/2026,4697,4637,0.2,4627
453,Household Durables,Groundworks LLC,Senior loan,L + 6.25(c),7.25,01/2026,325,309,0,309
454,Household Durables,Groundworks LLC,Senior loan,L + 6.25(c),7.25,01/2026,84,83,0,83
455,Household Durables,Groundworks LLC(5),Senior loan,L + 6.25,N/A(6),01/2026,0,0,0,(1)
456,Household Products,Household Products,Senior loan,,,,,,,
457,Household Products,"WU Holdco, Inc. #^",One stop,L + 5.25(c),6.25,03/2026,3419,3491,0.2,3419.0
458,Household Products,"WU Holdco, Inc.",One stop,L + 5.25(c),6.25,03/2026,391,391,0,391
459,Household Products,"WU Holdco, Inc.",One stop,L + 5.25(c),5.50,03/2025,10,9,0,8
460,Industrial Conglomerates,Industrial Conglomerates,One stop,,,,,,,
461,Industrial Conglomerates,Arch Global CCT Holdings Corp.#^,Senior loan,L + 4.75(c),5.00,04/2026,4183,4216,0.2,4099
462,Industrial Conglomerates,Arch Global CCT Holdings Corp.(5),Senior loan,L + 4.75,N/A(6),04/2025,0,0,0,(2)
463,Industrial Conglomerates,Arch Global CCT Holdings Corp.(5),Senior loan,L + 4.75,N/A(6),04/2026,0,0,0,(1)
464,Industrial Conglomerates,Madison Safety & Flow LLC^,Senior loan,L + 4.00(a),4.15,03/2025,490,489,0,485
465,Industrial Conglomerates,Madison Safety & Flow LLC,Senior loan,L + 4.00,N/A(6),03/2025,0,0,0,0
466,Industrial Conglomerates,Specialty Measurement Bidco Limited(8)(9)(10),One stop,L + 6.25(c),7.25,11/2027,7969,7753,0.3,7946
467,Industrial Conglomerates,Specialty Measurement Bidco Limited(8)(10),One stop,L + 6.25(c),7.25,11/2027,7961,7745,0.3,7742
468,Industrial Conglomerates,Specialty Measurement Bidco Limited(5)(8)(9)(10),One stop,L + 6.25,N/A(6),11/2027,0,(53),0,(109)
469,Insurance,Insurance,One stop,,,,,,,
470,Insurance,"Captive Resources Midco, LLC*#+~^",One stop,L + 5.75(c),6.75,05/2025,52723,52884,2.2,52723.0
471,Insurance,"Captive Resources Midco, LLC#",One stop,L + 5.75(c),6.75,05/2025,1436,1424,0.1,1436
472,Insurance,"Captive Resources Midco, LLC(5)",One stop,L + 5.75,N/A(6),05/2025,0,(16),0,0
473,Insurance,"High Street Insurance Partners, Inc.+Senior loan",One stop,L + 6.25(c),7.25,12/2025,870,850,0,870
474,Insurance,"High Street Insurance Partners, Inc.",Senior loan,L + 6.25(d),7.25,12/2025,202,195,0,202
475,Insurance,"Integrity Marketing Acquisition, LLC^",Senior loan,L + 5.50(c),6.50,08/2025,2464,2465,0.1,2464
476,Insurance,"Integrity Marketing Acquisition, LLC",Senior loan,L + 5.50(c)(d),6.50,08/2025,788,784,0,788
477,Insurance,"Integrity Marketing Acquisition, LLC",Senior loan,L + 5.50(c)(d),6.50,08/2025,476,474,0,476
478,Insurance,"Integrity Marketing Acquisition, LLC",Senior loan,L + 5.50(c),6.50,08/2025,249,247,0,249
479,Insurance,"Integrity Marketing Acquisition, LLC",Senior loan,L + 5.50,N/A(6),08/2025,0,0,0,0
480,Insurance,"J.S. Held Holdings, LLC#^",One stop,L + 6.00(c),7.00,07/2025,6152,6124,0.2,6152
481,Insurance,"J.S. Held Holdings, LLC",One stop,P + 5.00(f),8.25,07/2025,72,66,0,72
482,Insurance,"J.S. Held Holdings, LLC(5)",One stop,L + 6.00,N/A(6),07/2025,0,(4),0,0
483,Insurance,Majesco+One stop,One stop,L + 7.75(c),8.75,09/2027,12303,12067,0.5,12303
484,Insurance,Majesco(5),One stop,L + 7.75,N/A(6),09/2026,0,(3),0,0
485,Insurance,"Orchid Underwriters Agency, LLC^",Senior loan,L + 4.50(c),5.50,12/2024,4114,4162,0.2,4114
486,Insurance,"Orchid Underwriters Agency, LLC",Senior loan,L + 4.25(d),5.25,12/2024,542,542,0,542
487,Insurance,"Orchid Underwriters Agency, LLC",Senior loan,L + 4.25,N/A(6),12/2024,0,0,0,0
488,Insurance,"RSC Acquisition, Inc.+~^",One stop,L + 5.50(c),6.50,10/2026,26097,25623,1.1,26097
489,Insurance,"RSC Acquisition, Inc.+One stop",One stop,L + 5.50(c),6.50,10/2026,1303,1253,0.1,1303
490,Insurance,"RSC Acquisition, Inc.",One stop,L + 5.50(c),6.50,10/2026,312,107,0,312
491,Insurance,"RSC Acquisition, Inc.(5)",One stop,L + 5.50,N/A(6),10/2026,0,(1),0,0
492,Insurance,"Sunstar Insurance Group, LLC+Senior loan",One stop,L + 5.50(c),6.50,10/2026,629,617,0,616
493,Insurance,"Sunstar Insurance Group, LLC",Senior loan,L + 5.50,N/A(6),10/2026,0,0,0,0
494,Insurance,"Sunstar Insurance Group, LLC(5)",Senior loan,L + 5.50,N/A(6),10/2026,0,(8),0,(8)
495,Internet & Catalog Retail,Internet & Catalog Retail,Senior loan,,,,,,,
496,Internet & Catalog Retail,"AutoQuotes, LLC",One stop,L + 6.00(c),7.00,11/2024,9887,10014,0.4,9097
497,Internet & Catalog Retail,"AutoQuotes, LLC(5)",One stop,L + 6.00,N/A(6),11/2024,0,0,0,(8)
498,IT Services,IT Services,One stop,,,,,,,
499,IT Services,"Acquia, Inc.~",One stop,L + 7.00(c),8.00,10/2025,7118,7060,0.3,7118.0
500,IT Services,"Acquia, Inc.",One stop,L + 7.00,N/A(6),10/2025,0,0,0,0
501,IT Services,"Appriss Holdings, Inc.+~^",One stop,L + 5.25(c),5.50,05/2026,24906,25580,1.0,24792
502,IT Services,"Appriss Holdings, Inc.(5)",One stop,L + 5.25,N/A(6),05/2025,0,(3),0,(2)
503,IT Services,"Arctic Wolf Networks, Inc. and Arctic Wolf Networks Canada, Inc.",One stop,L + 7.50(b),8.50 cash/1.00 PIK,08/2025,4630,4461,0.2,4721
504,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.",One stop,L + 7.50,N/A(6),08/2025,0,0,0,0
505,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.(5)",One stop,L + 7.50,N/A(6),08/2025,0,(3),0,0
506,IT Services,"Arctic Wolfs Networks, Inc. and Arctic Wolf Networks Canada, Inc.(5)",One stop,L + 7.50,N/A(6),08/2025,0,(13),0,0
507,IT Services,Centrify Corporation*#,One stop,L + 8.25(c),9.25,08/2024,23179,23218,1.0,23179
508,IT Services,Centrify Corporation,One stop,P + 7.25(f),10.50,08/2024,200,202,0,200
509,IT Services,"E2open, LLC*#+~^",One stop,L + 5.75(c),6.75,11/2024,85686,86504,3.5,85686
510,IT Services,"E2open, LLC",One stop,L + 5.75(a)(d),6.75,11/2024,370,365,0,370
511,IT Services,"Episerver, Inc.~(8)(9)",One stop,L + 6.00(c)(d),6.00,10/2024,20489,20779,0.9,21951
512,IT Services,"Episerver, Inc.#^",One stop,L + 5.75(c)(d),6.75,10/2024,12154,12331,0.5,12154
513,IT Services,"Episerver, Inc.(5)",One stop,L + 5.75,N/A(6),10/2024,0,(2),0,0
514,IT Services,"Gamma Technologies, LLC*#^",One stop,L + 5.00(c),6.00,06/2024,47092,47390,1.9,47092
515,IT Services,"Gamma Technologies, LLC(5)",One stop,L + 5.00,N/A(6),06/2024,0,(1),0,0
516,IT Services,"Infinisource, Inc.~^",One stop,L + 4.50(c),5.50,10/2026,29108,28703,1.2,29108
517,IT Services,"Infinisource, Inc.",One stop,L + 4.50(c),5.50,10/2026,244,241,0,244
518,IT Services,"Infinisource, Inc.",One stop,L + 4.50(c),5.50,10/2026,110,109,0,110
519,IT Services,"Infinisource, Inc.(5)",One stop,L + 4.50,N/A(6),10/2026,0,(1),0,0
520,IT Services,Maverick Bidco Inc.*#+~,One stop,L + 6.25(c),7.25,04/2023,48427,48539,2.0,47942
521,IT Services,Maverick Bidco Inc.+One stop,One stop,L + 6.25(c),7.25,04/2023,3638,3553,0.2,3602
522,IT Services,Maverick Bidco Inc.*#,One stop,L + 6.25(c),7.25,04/2023,3174,3224,0.1,3143
523,IT Services,Maverick Bidco Inc.+One stop,One stop,L + 6.25(c),7.25,04/2023,2814,2751,0.1,2786
524,IT Services,Maverick Bidco Inc.^,One stop,L + 6.25(c),7.25,04/2023,1689,1631,0.1,1672
525,IT Services,Maverick Bidco Inc.(5),One stop,L + 6.25,N/A(6),04/2023,0,(1),0,(3)
526,IT Services,Maverick Bidco Inc.(5),One stop,L + 6.25,N/A(6),04/2023,0,(107),0,(94)
527,IT Services,"PCS Intermediate II Holdings, LLC~",One stop,L + 5.25(c),6.25,01/2026,14456,14334,0.6,14456
528,IT Services,"PCS Intermediate II Holdings, LLC(5)",One stop,L + 5.50,N/A(6),01/2026,0,(1),0,0
529,IT Services,"Recordxtechnologies, LLC+One stop",One stop,L + 5.50(c),6.50,12/2025,741,734,0,719
530,IT Services,"Recordxtechnologies, LLC",One stop,L + 5.50(c),6.50,12/2025,116,114,0,111
531,IT Services,"Recordxtechnologies, LLC",One stop,L + 5.50(c),6.50,12/2025,42,41,0,39
532,IT Services,"Red Dawn SEI Buyer, Inc.^",Senior loan,L + 4.25(c),5.25,11/2025,750,742,0,734
533,IT Services,"Red Dawn SEI Buyer, Inc.(5)",Senior loan,L + 4.25,N/A(6),11/2025,0,(1),0,(2)
534,IT Services,"Red Dawn SEI Buyer, Inc.(5)",Senior loan,L + 4.25,N/A(6),11/2025,0,(1),0,(3)
535,IT Services,"Red Dawn SEI Buyer, Inc.(5)(8)(9)",Senior loan,L + 4.50,N/A(6),11/2025,0,0,0,(236)
536,IT Services,"Red Dawn SEI Buyer, Inc.(5)",Senior loan,L + 4.50,N/A(6),11/2025,0,0,0,(56)
537,Leisure Products,Leisure Products,Senior loan,,,,,,,
538,Leisure Products,WBZ Investment LLC#,One stop,L + 7.50(c),6.50 cash/2.00 PIK,09/2024,8510,8565,0.3,7659.0
539,Leisure Products,WBZ Investment LLC,One stop,L + 7.50(c),6.50 cash/2.00 PIK,09/2024,1219,1212,0.1,1097
540,Leisure Products,WBZ Investment LLC,One stop,L + 7.50(c),6.50 cash/2.00 PIK,09/2024,848,874,0,763
541,Leisure Products,WBZ Investment LLC,One stop,L + 7.50(c),6.50 cash/2.00 PIK,09/2024,433,448,0,390
542,Leisure Products,WBZ Investment LLC,One stop,L + 7.50(c),6.50 cash/2.00 PIK,09/2024,80,80,0,70
543,Life Sciences Tools & Services,Life Sciences Tools & Services,One stop,,,,,,,
544,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,29562,29619,1.2,29562
545,Life Sciences Tools & Services,"Pace Analytical Services, LLC+One stop",One stop,L + 5.75(c),6.75,04/2024,7028,6933,0.3,7028
546,Life Sciences Tools & Services,"Pace Analytical Services, LLC",One stop,L + 5.75(c),6.75,04/2024,3523,3415,0.1,3523
547,Life Sciences Tools & Services,"Pace Analytical Services, LLC#^",One stop,L + 5.75(c),6.75,04/2024,2749,2757,0.1,2749
548,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,1647,1675,0.1,1647
549,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,1515,1523,0.1,1515
550,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,1261,1260,0.1,1261
551,Life Sciences Tools & Services,"Pace Analytical Services, LLC#^",One stop,L + 5.75(c),6.75,04/2024,1220,1240,0.1,1220
552,Life Sciences Tools & Services,"Pace Analytical Services, LLC",One stop,L + 5.75(c),6.75,04/2024,990,971,0,990
553,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,676,677,0,676
554,Life Sciences Tools & Services,"Pace Analytical Services, LLC*#",One stop,L + 5.75(c),6.75,04/2024,558,567,0,558
555,Life Sciences Tools & Services,"Pace Analytical Services, LLC*",One stop,L + 5.75(c),6.75,04/2024,187,190,0,187
556,Life Sciences Tools & Services,"Pace Analytical Services, LLC(5)",One stop,L + 5.75,N/A(6),04/2024,0,(3),0,0
557,Machinery,Machinery,One stop,,,,,,,
558,Machinery,"Blackbird Purchaser, Inc. *+~^",Senior loan,L + 4.50(c)(f),4.75,04/2026,15961,16219,0.7,15481
559,Machinery,"Blackbird Purchaser, Inc.",Senior loan,L + 4.50(c),4.74,04/2024,28,28,0,24
560,Machinery,"Chase Industries, Inc.+~",Senior loan,L + 7.00(d),6.50 cash/1.50 PIK,05/2025,12059,12173,0.4,9787
561,Machinery,"Chase Industries, Inc.",Senior loan,L + 7.00(d),6.50 cash/1.50 PIK,05/2025,985,1018,0,800
562,Machinery,"Chase Industries, Inc.",Senior loan,L + 7.00(d),6.50 cash/1.50 PIK,05/2023,174,177,0,130
563,Marine,Marine,Senior loan,,,,,,,
564,Marine,Veson Nautical LLC+One stop,Senior loan,L + 5.50(a),6.50,11/2025,10594,10492,0.4,10488
565,Marine,Veson Nautical LLC(5),One stop,L + 5.50,N/A(6),11/2025,0,(1),0,(1)
566,Multiline Retail,Multiline Retail,One stop,,,,,,,
567,Multiline Retail,Mills Fleet Farm Group LLC*#~^,One stop,L + 6.00(d),7.00,10/2024,46488,46378,1.9,46488.0
568,"Oil, Gas & Consumable Fuels","Oil, Gas & Consumable Fuels",One stop,,,,,,,
569,"Oil, Gas & Consumable Fuels","3ES Innovation, Inc.+~(8)(12)",One stop,L + 5.75(c),6.75,05/2025,13725,13956,0.6,13451
570,"Oil, Gas & Consumable Fuels","3ES Innovation, Inc.(5)(8)(12)",One stop,L + 5.75,N/A(6),05/2025,0,(1),0,(4)
571,"Oil, Gas & Consumable Fuels","Drilling Info Holdings, Inc.*#+~",Senior loan,L + 4.25(a),4.40,07/2025,36705,37162,1.5,36090
572,"Oil, Gas & Consumable Fuels","Drilling Info Holdings, Inc.~",Senior loan,L + 4.50(a),4.65,07/2025,17298,16893,0.7,17184
573,"Oil, Gas & Consumable Fuels","Drilling Info Holdings, Inc.",Senior loan,L + 4.25(a),4.40,07/2023,80,78,0,76
574,"Oil, Gas & Consumable Fuels","Drilling Info Holdings, Inc.",Senior loan,L + 4.50(a),4.65,07/2023,34,32,0,34
575,"Oil, Gas & Consumable Fuels","Drilling Info Holdings, Inc.(5)",Senior loan,L + 4.25,N/A(6),07/2025,0,(5),0,(17)
576,"Oil, Gas & Consumable Fuels","Project Power Buyer, LLC#+^",One stop,L + 6.25(c),7.25,05/2026,15742,15883,0.6,15742
577,"Oil, Gas & Consumable Fuels","Project Power Buyer, LLC(5)",One stop,L + 6.25,N/A(6),05/2025,0,(1),0,0
578,Paper & Forest Products,Paper & Forest Products,One stop,,,,,,,
579,Paper & Forest Products,"Messenger, LLC+~",One stop,L + 6.50(c)(f),7.50,08/2023,8990,9056,0.4,8630
580,Paper & Forest Products,"Messenger, LLC(5)",One stop,L + 6.50,N/A(6),08/2023,0,0,0,(2)
581,Personal Products,Personal Products,One stop,,,,,,,
582,Personal Products,"IMPLUS Footwear, LLC+~",One stop,L + 7.75(c),8.75,04/2024,30897,31273,1.2,27808.0
583,Personal Products,"IMPLUS Footwear, LLC+~",One stop,L + 7.75(c),8.75,04/2024,5277,5341,0.2,4749
584,Personal Products,"IMPLUS Footwear, LLC*",One stop,L + 7.75(c),8.75,04/2024,761,783,0,685
585,Pharmaceuticals,Pharmaceuticals,One stop,,,,,,,
586,Pharmaceuticals,"ACP Ulysses Buyer, Inc.+^",Senior loan,L + 5.00(a),6.00,02/2026,13177,13064,0.6,13177
587,Pharmaceuticals,"Apothecary Products, LLC+Senior loan",Senior loan,L + 4.25(a),5.25,07/2023,2904,3000,0.1,2904
588,Pharmaceuticals,"Apothecary Products, LLC",Senior loan,L + 4.25(d),5.25,07/2023,78,78,0,78
589,Pharmaceuticals,"BIOVT, LLC*#^",One stop,L + 5.75(a),6.75,07/2022,32726,32493,1.3,32726
590,Pharmaceuticals,"BIOVT, LLC#^",One stop,L + 5.75(a),6.75,07/2022,1988,1974,0.1,1988
591,Pharmaceuticals,"BIOVT, LLC*",One stop,L + 5.75(a),6.75,07/2022,1866,1853,0.1,1866
592,Pharmaceuticals,"BIOVT, LLC(5)",One stop,L + 5.75,N/A(6),07/2022,0,(2),0,0
593,Professional Services,Professional Services,One stop,,,,,,,
594,Professional Services,"Brandmuscle, Inc.#",Senior loan,L + 4.75(c),5.75,12/2021,7665,7680,0.3,7663
595,Professional Services,"Brandmuscle, Inc.#",Senior loan,L + 5.00(c),6.00,12/2021,1068,1079,0,1070
596,Professional Services,"Brandmuscle, Inc.",Senior loan,L + 4.75,N/A(6),12/2021,0,0,0,0
597,Professional Services,DISA Holdings Acquisition Subsidiary Corp.+~,Senior loan,L + 4.25(c),5.25,06/2022,9345,9411,0.4,8785
598,Professional Services,DISA Holdings Acquisition Subsidiary Corp.(5),Senior loan,L + 4.25,N/A(6),06/2022,0,0,0,(87)
599,Professional Services,Net Health Acquisition Corp.*#,One stop,L + 5.50(c),6.50,12/2023,8532,8605,0.3,8447
600,Professional Services,Net Health Acquisition Corp.~^,One stop,L + 5.50(c),6.50,12/2023,6827,6921,0.3,6759
601,Professional Services,Net Health Acquisition Corp.+One stop,One stop,L + 5.50(c),6.50,12/2023,4313,4271,0.2,4270
602,Professional Services,Net Health Acquisition Corp.*#,One stop,L + 5.50(c),6.50,12/2023,1192,1202,0.1,1180
603,Professional Services,Net Health Acquisition Corp.(5),One stop,L + 5.50,N/A(6),12/2023,0,(2),0,(2)
604,Professional Services,"Nexus Brands Group, Inc.*#",One stop,L + 6.00(c),7.00,11/2023,9354,9439,0.4,8980
605,Professional Services,"Nexus Brands Group, Inc.+~(8)(9)",One stop,L + 6.00(h),7.00,11/2023,7127,7235,0.3,7441
606,Professional Services,"Nexus Brands Group, Inc.#",One stop,L + 6.00(c),7.00,11/2023,1981,2040,0.1,1902
607,Professional Services,"Nexus Brands Group, Inc.#~",One stop,L + 6.00(c),7.00,11/2023,1433,1476,0.1,1376
608,Professional Services,"Nexus Brands Group, Inc.(8)(9)",One stop,L + 6.00(c),7.00,11/2023,823,822,0,827
609,Professional Services,"Nexus Brands Group, Inc.~",One stop,L + 6.00(c),7.00,11/2023,763,758,0,733
610,Professional Services,"Nexus Brands Group, Inc.",One stop,L + 6.00(c),7.00,11/2023,517,517,0,507
611,Professional Services,"Nexus Brands Group, Inc.",One stop,L + 6.00(c),7.00,11/2023,85,84,0,83
612,Professional Services,"Nexus Brands Group, Inc.",One stop,L + 6.00(c),7.00,11/2023,54,53,0,53
613,Professional Services,"Nexus Brands Group, Inc.",One stop,L + 6.00(c),7.00,11/2023,20,21,0,12
614,Professional Services,"Nexus Brands Group, Inc.(5)(8)(9)",One stop,L + 6.00,N/A(6),11/2023,0,0,0,(4)
615,Professional Services,"Nexus Brands Group, Inc.",One stop,L + 6.00,N/A(6),11/2023,0,0,0,0
616,Professional Services,"PlanSource Holdings, Inc. ~",One stop,L + 6.25(d),7.25,04/2025,11416,11535,0.5,11416
617,Professional Services,"PlanSource Holdings, Inc. (5)",One stop,L + 6.25,N/A(6),04/2025,0,(1),0,0
618,Professional Services,"Teaching Company, The*#",One stop,L + 4.75(c),5.75,07/2023,17788,17949,0.7,17788
619,Professional Services,"Teaching Company, The",One stop,L + 4.75,N/A(6),07/2023,0,0,0,0
620,Real Estate Management & Development,Real Estate Management & Development,One stop,,,,,,,
621,Real Estate Management & Development,"Property Brands, Inc.#",One stop,L + 5.75(d),6.75,01/2024,19794,19971,0.8,19794.0
622,Real Estate Management & Development,"Property Brands, Inc.~^",One stop,L + 5.75(d),6.75,01/2024,13632,13427,0.6,13632
623,Real Estate Management & Development,"Property Brands, Inc.*#",One stop,L + 5.75(d),6.75,01/2024,6636,6736,0.3,6636
624,Real Estate Management & Development,"Property Brands, Inc.~^",One stop,L + 5.75(d),6.75,01/2024,3234,3332,0.1,3234
625,Real Estate Management & Development,"Property Brands, Inc.",One stop,L + 5.75(d),6.75,01/2024,1421,1462,0.1,1421
626,Real Estate Management & Development,"Property Brands, Inc.#",One stop,L + 5.75(d),6.75,01/2024,1202,1237,0.1,1202
627,Real Estate Management & Development,"Property Brands, Inc.",One stop,L + 5.75(d),6.75,01/2024,1185,1221,0,1185
628,Real Estate Management & Development,"Property Brands, Inc.",One stop,L + 5.75(d),6.75,01/2024,948,943,0,948
629,Real Estate Management & Development,"Property Brands, Inc.",One stop,L + 5.75(d),6.75,01/2024,500,515,0,500
630,Real Estate Management & Development,"Property Brands, Inc.",One stop,L + 5.75(d),6.75,01/2024,200,199,0,200
631,Real Estate Management & Development,"Property Brands, Inc.(5)",One stop,L + 5.75,N/A(6),01/2024,0,(2),0,0
632,Real Estate Management & Development,MRI Software LLC~^,One stop,L + 5.50(c),6.50,02/2026,14562,14441,0.6,14562
633,Real Estate Management & Development,MRI Software LLC+One stop,One stop,L + 5.50(c),6.50,02/2026,1744,1703,0.1,1744
634,Real Estate Management & Development,MRI Software LLC(5),One stop,L + 5.50,N/A(6),02/2026,0,(2),0,0
635,Real Estate Management & Development,MRI Software LLC,One stop,L + 5.50,N/A(6),02/2026,0,0,0,0
636,Real Estate Management & Development,MRI Software LLC(5),One stop,L + 5.50,N/A(6),02/2026,0,(3),0,0
637,Road & Rail,Road & Rail,One stop,,,,,,,
638,Road & Rail,Internet Truckstop Group LLC*#,One stop,L + 5.50(c),6.50,04/2025,22530,23076,0.9,22530
639,Road & Rail,Internet Truckstop Group LLC(5),One stop,L + 5.50,N/A(6),04/2025,0,(2),0,0
640,Software,Software,One stop,,,,,,,
641,Software,"Accela, Inc.*#",One stop,L + 4.92(a),4.25 cash/1.67 PIK,09/2023,4498,4498,0.2,4429.0
642,Software,"Accela, Inc.(5)",One stop,L + 7.00,N/A(6),09/2023,0,0,0,(2)
643,Software,"Apptio, Inc.",One stop,L + 7.25(d),8.25,01/2025,57009,57680,2.3,57009
644,Software,"Apptio, Inc. (5)",One stop,L + 7.25,N/A(6),01/2025,0,(1),0,0
645,Software,"Astute Holdings, Inc.",One stop,L + 6.50(c),7.50,04/2025,10779,10907,0.4,10779
646,Software,"Astute Holdings, Inc.",One stop,L + 6.50(c),7.50,04/2025,2760,2752,0.1,2760
647,Software,"Astute Holdings, Inc. (5)",One stop,L + 6.50,N/A(6),04/2025,0,(1),0,0
648,Software,Axiom Merger Sub Inc.~^,One stop,L + 5.25(c)(d),6.25,04/2026,5831,5884,0.2,5886
649,Software,Axiom Merger Sub Inc.+~(8)(9),One stop,E + 5.50(g),5.50,04/2026,2404,2425,0.1,2615
650,Software,Axiom Merger Sub Inc.,One stop,L + 5.25(d),6.25,04/2026,30,29,0,30
651,Software,"Bearcat Buyer, Inc.+~",Senior loan,L + 4.25(c),5.25,07/2026,2921,2942,0.1,2828
652,Software,"Bearcat Buyer, Inc.",Senior loan,L + 4.25(c),5.25,07/2026,522,521,0,505
653,Software,"Bearcat Buyer, Inc.~",Senior loan,L + 4.25(c),5.25,07/2026,308,306,0,299
654,Software,"Bearcat Buyer, Inc.",Senior loan,L + 4.25(c)(f),5.46,07/2024,6,6,0,6
655,Software,"Bullhorn, Inc.*#+~^",One stop,L + 5.75(c),6.75,09/2026,67133,66027,2.8,67677
656,Software,"Bullhorn, Inc.(8)(9)",One stop,L + 6.00(h),6.02,09/2026,11978,11776,0.5,13213
657,Software,"Bullhorn, Inc.(8)(9)",One stop,L + 5.75(c),5.75,09/2026,4810,4728,0.2,5273
658,Software,"Bullhorn, Inc.",One stop,L + 5.75(c),6.75,09/2026,97,96,0,98
659,Software,"Bullhorn, Inc.",One stop,L + 5.75(c),6.75,09/2026,78,76,0,78
660,Software,"Bullhorn, Inc.(5)",One stop,L + 5.75,N/A(6),09/2026,0,(4),0,2
661,Software,"Bullhorn, Inc.(5)",One stop,L + 5.75,N/A(6),09/2026,0,(4),0,2
662,Software,"Calabrio, Inc. ~",One stop,L + 6.50(c),7.50,06/2025,24880,24893,1.0,24880
663,Software,"Calabrio, Inc.",One stop,L + 6.50,N/A(6),06/2025,0,1,0,0
664,Software,"Clearwater Analytics, LLC",One stop,L + 6.25(c),7.25,10/2025,17398,17230,0.7,17224
665,Software,"Clearwater Analytics, LLC*#",One stop,L + 6.25(c),7.25,10/2025,14242,14190,0.6,14101
666,Software,"Clearwater Analytics, LLC*",One stop,L + 6.25(c),7.25,10/2025,6025,6025,0.2,5965
667,Software,"Clearwater Analytics, LLC+One stop",One stop,L + 6.25(c),7.25,10/2025,988,971,0,978
668,Software,"Clearwater Analytics, LLC(5)",One stop,L + 6.25,N/A(6),10/2025,0,(4),0,(3)
669,Software,"Cloudbees, Inc.",One stop,L + 9.00(c),9.50 cash/0.50 PIK,05/2023,4220,4250,0.2,4220
670,Software,"Cloudbees, Inc.",One stop,L + 9.00(c),9.50 cash/0.50 PIK,05/2023,2778,2703,0.1,2778
671,Software,"Cloudbees, Inc.",One stop,L + 9.00(c),9.50 cash/0.50 PIK,05/2023,1471,1475,0.1,1471
672,Software,"Cloudbees, Inc.",One stop,L + 9.00,N/A(6),05/2023,0,0,0,0
673,Software,"Confluence Technologies, Inc.+~^",One stop,L + 5.75(a),6.75,03/2024,44890,44673,1.8,44890
674,Software,"Confluence Technologies, Inc.",One stop,L + 5.75(a),6.75,03/2024,28,27,0,28
675,Software,"Convercent, Inc.",One stop,L + 9.00(c),8.25 cash/2.75 PIK,12/2024,2815,2748,0.1,2860
676,Software,"Convercent, Inc.",Subordinated debt,No Value,4.00,02/2021,138,138,0,185
677,Software,"Convercent, Inc.",One stop,L + 9.00(c),N/A(6),12/2024,0,0,0,1
678,Software,"Convercent, Inc.",One stop,L + 9.00,N/A(6),12/2024,0,0,0,0
