,0,1,2,3,4,5,6,7,8,9
478,Retail Stores,"Paper Source, Inc.",Common stock,No Value,No Value,No Value,8,1387,0.2,1567
479,Retail Stores,RCP PetPeople LP,LP interest,No Value,No Value,No Value,889,889,0.2,1476
480,Retail Stores,RCPSI Corporation,LLC interest,No Value,No Value,No Value,455,455,0.1,465
481,Retail Stores,"Rubio's Restaurants, Inc.",Preferred stock A,No Value,No Value,No Value,2,945,0.3,2673
482,Retail Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4,411,0.1,713
483,Textiles and Leather,Textiles and Leather,LLC interest,,,,,,,
484,Textiles and Leather,"Southern Tide, LLC",LLC interest,No Value,No Value,No Value,2,191,0,226
485,Utilities,Utilities,LLC interest,,,,,,,
486,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,0,303,0.1,333
487,Utilities,"PowerPlan Holdings, Inc.",Common stock,No Value,No Value,No Value,151,3,0,73
488,Non-controlled  affiliated company investments  (12),Non-controlled  affiliated company investments  (12),Common stock,,,,,,,
489,Debt investments,Debt investments,Common stock,,,,,,,
490,"Leisure,  Amusement, Motion Pictures and Entertainment","Leisure,  Amusement, Motion Pictures and Entertainment",Common stock,,,,,,,
491,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor  Group, Inc.",One stop,L + 9.25,5.00  cash/5.50 PIK,11/2018,1065,1025,0.1,1011
492,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor  Group, Inc.  *#",One  stop,L  + 9.25,5.00  cash/5.50 PIK,11/2018,8988,8500,1.1,8540
493,Equity investments,Equity investments,One  stop,,,,,,,
494,"Leisure,  Amusement, Motion Pictures and Entertainment","Leisure,  Amusement, Motion Pictures and Entertainment",One  stop,,,,,,,
495,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.",LLC interest,No Value,No Value,No Value,1,714,0,0
496,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  *#",Preferred stock,No Value,No Value,No Value,4,4226,0,59
497,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.  *#",Common stock,No Value,No Value,No Value,27,0,0,0
498,Controlled  affiliate company investments  (13),Controlled  affiliate company investments  (13),Common stock,,,,,,,
499,Debt investments,Debt investments,Common stock,,,,,,,
500,Investment  Funds and Vehicles,Investment  Funds and Vehicles,Common stock,,,,,,,
501,Investment  Funds and Vehicles,Senior Loan Fund LLC  (7),Subordinated debt,L + 8.00,8.43,05/2020,86182,86182,10.4,85321
502,Equity investments,Equity investments,Subordinated debt,,,,,,,
503,Investment  Funds and Vehicles,Investment  Funds and Vehicles,Subordinated debt,,,,,,,
504,Investment  Funds and Vehicles,Senior Loan Fund LLC  (7),LLC interest,No Value,No Value,No Value,34043,34043,3.9,31698
