,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
353,Ecological,"Pace Analytical Services, LLC  *",One stop,L + 5.50(a),7.54,09/2022,1534.0,1565,,,0.1,,,1534,,,
354,Ecological,"Pace Analytical Services, LLC  ^",One stop,L + 5.50(a),7.54,09/2022,1235.0,1284,,,0.1,,,1235,,,
355,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),7.54,09/2022,836.0,851,,,0.0,,,836,,,
356,Ecological,"Pace Analytical Services, LLC  *",One stop,L + 5.50(a),7.54,09/2022,684.0,696,,,0.0,,,684,,,
357,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),7.54,09/2022,566.0,588,,,0.0,,,566,,,
358,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),7.54,09/2022,190.0,197,,,0.0,,,190,,,
359,Ecological,"Pace Analytical Services, LLC",One stop,L + 5.50(a),7.54,09/2022,40.0,39,,,0.0,,,40,,,
360,Ecological,WRE Holding Corp.  *,Senior loan,L + 5.00(a)(c),7.25,01/2023,2300.0,2352,,,0.1,,,2300,,,
361,Ecological,WRE Holding Corp.  #!~,Senior loan,L + 5.00(a)(c),7.25,01/2023,949.0,990,,,0.0,,,949,,,
362,Ecological,WRE Holding Corp.,Senior loan,L + 5.00(a)(c),7.25,01/2023,314.0,327,,,0.0,,,314,,,
363,Ecological,WRE Holding Corp.,Senior loan,L + 5.00(a)(c)(f),7.23,01/2023,28.0,29,,,0.0,,,28,,,
364,Electronics,"Appriss Holdings, Inc.  #+!~",One stop,L + 5.50(c),7.60,06/2026,25221.0,26050,,,1.1,,,25221,,,
365,Electronics,"Appriss Holdings, Inc.  (5)",One stop,L + 5.50,N/A  (6),06/2025,0.0,(4,,,0.0,,,0,,,
366,Electronics,"Compusearch Software Holdings, Inc.  ^#+!~",Senior loan,L + 4.25(c),6.35,05/2021,2979.0,3020,,,0.1,,,2979,,,
367,Electronics,Diligent Corporation  *+One stop,Senior loan,L + 5.50(c)(d),7.56,04/2022,35807.0,37168,,,1.6,,,35807,,,
368,Electronics,Diligent Corporation  *#!~,One stop,L + 5.50(c)(d),7.56,04/2022,25868.0,25670,,,1.2,,,25868,,,
369,Electronics,Diligent Corporation  #!~,One stop,L + 5.50(c)(d),7.56,04/2022,12538.0,12841,,,0.6,,,12538,,,
370,Electronics,Diligent Corporation  ^*,One stop,L + 5.50(c)(d),7.56,04/2022,11308.0,11675,,,0.5,,,11308,,,
371,Electronics,Diligent Corporation,One stop,L + 5.50(c)(d),7.73,04/2022,697.0,723,,,0.0,,,697,,,
372,Electronics,Diligent Corporation,One stop,L + 5.50(c),7.81,04/2022,489.0,508,,,0.0,,,489,,,
373,Electronics,Diligent Corporation,One stop,L + 5.50(c)(d),7.64,04/2022,285.0,287,,,0.0,,,285,,,
374,Electronics,Diligent Corporation  #!~,One stop,L + 5.50(c)(d),7.56,04/2022,101.0,100,,,0.0,,,101,,,
375,Electronics,Diligent Corporation  #!~,One stop,L + 5.50(c)(d),7.56,04/2022,80.0,79,,,0.0,,,80,,,
376,Electronics,Diligent Corporation,One stop,L + 5.50(c),7.81,04/2022,39.0,38,,,0.0,,,39,,,
377,Electronics,Diligent Corporation  #!~,One stop,L + 5.50(c)(d),7.56,04/2022,36.0,35,,,0.0,,,36,,,
378,Electronics,"Episerver, Inc.  #~!(8)(9)",One stop,L + 6.00(a),6.00,10/2024,20821.0,21208,,,0.9,,,20139,,,
379,Electronics,"Episerver, Inc.  *",One stop,L + 5.75(a),7.79,10/2024,12310.0,12545,,,0.6,,,12310,,,
380,Electronics - (continued),"Episerver, Inc.  (5)",One stop,L + 5.75,N/A  (6),10/2024,0,,,(2,,,0.0,,,0,
381,Electronics - (continued),"Gamma Technologies, LLC  ^*#!~",One stop,L + 5.25(a),7.29,06/2024,33411.0,33814,,,1.5,,,33411,,,
382,Electronics - (continued),"Gamma Technologies, LLC  (5)",One stop,L + 5.25,N/A  (6),06/2024,0.0,(1,,,0.0,,,0,,,
383,Electronics - (continued),"SEI, Inc.  *",Senior loan,L + 4.75(a),6.79,07/2023,9575.0,9805,,,0.4,,,9575,,,
384,Electronics - (continued),"Silver Peak Systems, Inc.",One stop,L + 7.00(a),9.03,04/2024,5998.0,6018,,,0.3,,,6004,,,
385,Electronics - (continued),"Silver Peak Systems, Inc.",One stop,L + 7.00,N/A  (6),04/2024,0.0,0,,,0.0,,,0,,,
386,Electronics - (continued),"Sloan Company, Inc., The  +(7)",One stop,L + 8.50(c),10.60,04/2020,9839.0,8623,,,0.3,,,6070,,,
387,Electronics - (continued),"Sloan Company, Inc., The  (7)",One stop,L + 8.50(c),10.60,04/2020,659.0,578,,,0.0,,,406,,,
388,Electronics - (continued),"Sloan Company, Inc., The  (7)",One stop,L + 8.50(c),10.60,04/2020,297.0,298,,,0.0,,,303,,,
389,Electronics - (continued),"Sloan Company, Inc., The  (7)",One stop,L + 8.50(c),10.60,04/2020,104.0,85,,,0.0,,,64,,,
390,Electronics - (continued),Sovos Compliance  *+One stop,One stop,L + 4.75(a),6.79,04/2024,19614.0,20308,,,0.9,,,19614,,,
391,Electronics - (continued),Sovos Compliance,Second lien,No Value,12.00 PIK,04/2025,8843.0,9133,,,0.4,,,8843,,,
392,Electronics - (continued),Sovos Compliance,One stop,L + 4.75(a),6.79,04/2024,1903.0,1972,,,0.1,,,1903,,,
393,Electronics - (continued),Sovos Compliance,Second lien,No Value,12.00 PIK,04/2025,1195.0,1242,,,0.1,,,1195,,,
394,Electronics - (continued),Sovos Compliance,One stop,L + 4.75(a),6.79,04/2024,768.0,797,,,0.0,,,768,,,
395,Electronics - (continued),Sovos Compliance  (5),One stop,L + 4.75,N/A  (6),04/2024,0.0,(2,,,0.0,,,0,,,
396,Electronics - (continued),"Watchfire Enterprises, Inc.",Second lien,L + 8.00(c),10.10,10/2021,9435.0,9370,,,0.4,,,9435,,,
397,Finance,Institutional Shareholder Services  #!~,Senior loan,L + 4.50(c),6.60,03/2026,18965.0,19421,,,0.8,,,18775,,,
398,Finance,Institutional Shareholder Services,Senior loan,L + 4.50(c),6.60,03/2024,116.0,111,,,0.0,,,108,,,
399,Grocery,"Teasdale Quality Foods, Inc.  +Senior loan",Senior loan,L + 5.75(c),7.85,10/2020,354.0,348,,,0.0,,,319,,,
400,Grocery,"Teasdale Quality Foods, Inc.",Senior loan,L + 5.75(c),7.85,10/2020,102.0,96,,,0.0,,,92,,,
401,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,L + 6.50(c),8.60,12/2021,24420.0,24768,,,1.1,,,24420,,,
402,"Healthcare, Education and Childcare","Active Day, Inc.  ^",One stop,L + 6.50(c),8.60,12/2021,1884.0,1915,,,0.1,,,1884,,,
403,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.50(c),8.60,12/2021,1215.0,1235,,,0.1,,,1215,,,
404,"Healthcare, Education and Childcare","Active Day, Inc.",Senior loan,L + 6.50(c),8.60,12/2021,967.0,1006,,,0.0,,,967,,,
405,"Healthcare, Education and Childcare","Active Day, Inc.  *",One stop,L + 6.50(c),8.60,12/2021,839.0,852,,,0.0,,,839,,,
406,"Healthcare, Education and Childcare","Active Day, Inc.",One stop,L + 6.50(c)(f),8.60,12/2021,70.0,70,,,0.0,,,70,,,
407,"Healthcare, Education and Childcare","Active Day, Inc.  (5)",One stop,L + 6.50,N/A  (6),12/2021,0.0,(1,,,0.0,,,0,,,
408,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.25(c),8.37,03/2023,5990.0,6108,,,0.3,,,5990,,,
409,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.25(b)(c),8.43,03/2023,5643.0,5799,,,0.3,,,5643,,,
410,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC  ^",One stop,L + 6.25(c),8.35,03/2023,3293.0,3434,,,0.1,,,3293,,,
411,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.25(c),8.39,03/2023,1593.0,1656,,,0.1,,,1593,,,
412,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.25(c),8.42,03/2023,796.0,830,,,0.0,,,796,,,
413,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",One stop,L + 6.25,N/A  (6),03/2023,0.0,0,,,0.0,,,0,,,
414,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  +One stop",One stop,L + 5.75(a),7.79,05/2022,42312.0,42976,,,1.9,,,42312,,,
415,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),7.79,05/2022,212.0,216,,,0.0,,,212,,,
416,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),7.85,05/2022,164.0,167,,,0.0,,,164,,,
417,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC  *",One stop,L + 5.75(a),7.79,05/2022,62.0,64,,,0.0,,,62,,,
418,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",One stop,L + 5.75(a),7.79,05/2022,30.0,30,,,0.0,,,30,,,
419,"Healthcare, Education and Childcare","Advanced Pain Management Holdings, Inc.  +(7)",Senior loan,L + 5.00(c),7.10,12/2019,5261.0,3281,,,0.1,,,3157,,,
420,"Healthcare, Education and Childcare - (continued)","Advanced Pain Management Holdings, Inc.  (7)",Senior loan,L + 8.50(c),10.60,12/2019,1823,,,3,,,0.0,,,3,
421,"Healthcare, Education and Childcare - (continued)","Advanced Pain Management Holdings, Inc.  +(7)",Senior loan,L + 5.00(c),7.10,12/2019,360.0,225,,,0.0,,,216,,,
422,"Healthcare, Education and Childcare - (continued)","Advanced Pain Management Holdings, Inc.  (5)(7)",Senior loan,L + 5.00(c),7.10,12/2019,164.0,(7,,,0.0,,,(7,,,
423,"Healthcare, Education and Childcare - (continued)","Agilitas USA, Inc.  *",One stop,L + 5.00(c),7.32,04/2022,10206.0,10252,,,0.5,,,10206,,,
424,"Healthcare, Education and Childcare - (continued)","Agilitas USA, Inc.",One stop,L + 5.00(c),7.32,04/2022,20.0,20,,,0.0,,,20,,,
425,"Healthcare, Education and Childcare - (continued)","Apothecary Products, LLC  +Senior loan",One stop,L + 4.50(c),6.70,07/2023,3086.0,3228,,,0.1,,,3086,,,
426,"Healthcare, Education and Childcare - (continued)","Apothecary Products, LLC",Senior loan,L + 4.50,N/A  (6),07/2023,0.0,0,,,0.0,,,0,,,
427,"Healthcare, Education and Childcare - (continued)","Aris Teleradiology Company, LLC  +(7)",Senior loan,L + 5.50(c),7.60,03/2021,5403.0,3244,,,0.1,,,1149,,,
428,"Healthcare, Education and Childcare - (continued)","Aris Teleradiology Company, LLC  (7)",Senior loan,L + 5.50(b)(c)(d),7.66,03/2021,1084.0,684,,,0.0,,,220,,,
429,"Healthcare, Education and Childcare - (continued)","Aspen Medical Products, LLC  #+!~",One stop,L + 5.25(a)(c),7.30,06/2025,4303.0,4389,,,0.2,,,4303,,,
430,"Healthcare, Education and Childcare - (continued)","Aspen Medical Products, LLC",One stop,L + 5.25,N/A  (6),06/2025,0.0,0,,,0.0,,,0,,,
431,"Healthcare, Education and Childcare - (continued)","BIO18 Borrower, LLC",One stop,L + 5.25(a),7.30,11/2024,11188.0,11231,,,0.5,,,11188,,,
432,"Healthcare, Education and Childcare - (continued)","BIO18 Borrower, LLC",One stop,L + 5.25(a),7.30,11/2024,66.0,66,,,0.0,,,66,,,
433,"Healthcare, Education and Childcare - (continued)","BIO18 Borrower, LLC  (5)",One stop,L + 5.25,N/A  (6),11/2024,0.0,(4,,,0.0,,,0,,,
434,"Healthcare, Education and Childcare - (continued)","BIOVT, LLC  ^*",One stop,L + 5.75(a),7.79,01/2021,34487.0,35136,,,1.6,,,34487,,,
435,"Healthcare, Education and Childcare - (continued)","BIOVT, LLC  #!~",One stop,L + 5.75(a),7.79,01/2021,2094.0,2179,,,0.1,,,2094,,,
436,"Healthcare, Education and Childcare - (continued)","BIOVT, LLC",One stop,L + 5.75(a),7.79,01/2021,1966.0,2045,,,0.1,,,1966,,,
437,"Healthcare, Education and Childcare - (continued)","BIOVT, LLC",One stop,L + 5.75,N/A  (6),01/2021,0.0,0,,,0.0,,,0,,,
438,"Healthcare, Education and Childcare - (continued)","BIOVT, LLC",One stop,L + 5.75,N/A  (6),01/2021,0.0,0,,,0.0,,,0,,,
439,"Healthcare, Education and Childcare - (continued)","Blades Buyer, Inc.  #+!~",Senior loan,L + 4.50(b)(c),6.75,08/2025,2848.0,2879,,,0.1,,,2827,,,
440,"Healthcare, Education and Childcare - (continued)","Blades Buyer, Inc.",Senior loan,L + 4.50,N/A  (6),08/2025,0.0,0,,,0.0,,,0,,,
441,"Healthcare, Education and Childcare - (continued)","Blades Buyer, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),08/2025,0.0,(8,,,0.0,,,(8,,,
442,"Healthcare, Education and Childcare - (continued)","CLP Healthcare Services, Inc.  ^",Senior loan,L + 5.25(c),7.37,12/2020,4762.0,4788,,,0.2,,,4762,,,
443,"Healthcare, Education and Childcare - (continued)",CMI Parent Inc.  #+!~,Senior loan,L + 4.25(a),6.29,08/2025,6700.0,6852,,,0.3,,,6634,,,
444,"Healthcare, Education and Childcare - (continued)",CMI Parent Inc.  (5),Senior loan,L + 4.25,N/A  (6),08/2025,0.0,(2,,,0.0,,,(4,,,
445,"Healthcare, Education and Childcare - (continued)","CRH Healthcare Purchaser, Inc.  #+!~",Senior loan,L + 4.50(c),6.60,12/2024,14011.0,14203,,,0.6,,,14011,,,
446,"Healthcare, Education and Childcare - (continued)","CRH Healthcare Purchaser, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),12/2024,0.0,(1,,,0.0,,,0,,,
447,"Healthcare, Education and Childcare - (continued)","CRH Healthcare Purchaser, Inc.  (5)",Senior loan,L + 4.50,N/A  (6),12/2024,0.0,(3,,,0.0,,,0,,,
448,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  ^*+One stop",Senior loan,L + 5.25(c),7.35,07/2021,31737.0,32216,,,1.4,,,31737,,,
449,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  ^*#+!~",One stop,L + 5.25(c),7.35,07/2021,27496.0,28087,,,1.2,,,27496,,,
450,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),7.35,07/2021,8405.0,8655,,,0.4,,,8405,,,
451,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC",One stop,L + 5.25(c),7.35,07/2021,4074.0,4244,,,0.2,,,4074,,,
452,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC",One stop,L + 5.25(c),7.35,07/2021,3706.0,3860,,,0.2,,,3706,,,
453,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),7.35,07/2021,2537.0,2643,,,0.1,,,2537,,,
454,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC",One stop,L + 5.25(c),7.35,07/2021,678.0,706,,,0.0,,,678,,,
455,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC",One stop,P + 4.25(f),9.25,07/2021,309.0,303,,,0.0,,,309,,,
456,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),7.35,07/2021,300.0,306,,,0.0,,,300,,,
457,"Healthcare, Education and Childcare - (continued)","DCA Investment Holding, LLC  *",One stop,L + 5.25(c),7.35,07/2021,94.0,95,,,0.0,,,94,,,
458,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC  ^*,One stop,L + 6.00(c),8.10,12/2021,11386.0,11690,,,0.5,,,11386,,,
459,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC  #!~,One stop,L + 6.00(a)(c),8.11,12/2021,1385.0,1423,,,0.1,,,1385,,,
460,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC  #+!~,One stop,L + 6.00(c),8.10,12/2021,999.0,1026,,,0.1,,,999,,,
461,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC,One stop,L + 6.00(a)(c),8.21,12/2021,741.0,771,,,0.0,,,741,,,
462,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC,One stop,L + 6.00(a)(c),8.12,12/2021,32.0,31,,,0.0,,,32,,,
463,"Healthcare, Education and Childcare - (continued)",Deca Dental Management LLC,One stop,L + 6.00,N/A  (6),12/2021,0.0,0,,,0.0,,,0,,,
464,"Healthcare, Education, and Childcare - (continued)",Dental Holdings Corporation,One stop,L + 6.00(c),8.12,02/2020,10226,,,10340,,,0.5,,,10226,
465,"Healthcare, Education, and Childcare - (continued)",Dental Holdings Corporation  *,One stop,L + 6.00(c),8.12,02/2020,1632.0,1651,,,0.1,,,1632,,,
466,"Healthcare, Education, and Childcare - (continued)",Dental Holdings Corporation,One stop,L + 6.00(c),8.12,02/2020,828.0,837,,,0.0,,,828,,,
467,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC  *,One stop,L + 5.25(a),7.29,06/2023,14145.0,13994,,,0.6,,,13437,,,
468,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.29,06/2023,1874.0,1862,,,0.1,,,1781,,,
469,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.29,06/2023,1757.0,1746,,,0.1,,,1669,,,
470,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC  #+!~,One stop,L + 5.25(a),7.29,06/2023,1676.0,1665,,,0.1,,,1592,,,
471,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC  #!~,One stop,L + 5.25(a),7.29,06/2023,1607.0,1596,,,0.1,,,1527,,,
472,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC,One stop,L + 5.25(a),7.29,06/2023,200.0,198,,,0.0,,,190,,,
473,"Healthcare, Education, and Childcare - (continued)",Elite Dental Partners LLC  (5),One stop,L + 5.25,N/A  (6),06/2023,0.0,(6,,,0.0,,,0,,,
474,"Healthcare, Education, and Childcare - (continued)","ERG Buyer, LLC  *",One stop,L + 5.50(c),7.60,05/2024,19330.0,19265,,,0.8,,,18749,,,
475,"Healthcare, Education, and Childcare - (continued)","ERG Buyer, LLC",One stop,P + 4.50(f),9.50,05/2024,20.0,14,,,0.0,,,12,,,
476,"Healthcare, Education, and Childcare - (continued)","ERG Buyer, LLC  (5)",One stop,L + 5.50,N/A  (6),05/2024,0.0,(9,,,0.0,,,0,,,
477,"Healthcare, Education, and Childcare - (continued)","eSolutions, Inc.  ^*+One stop",One stop,L + 6.50(a),8.54,03/2022,70456.0,71662,,,3.2,,,70456,,,
478,"Healthcare, Education, and Childcare - (continued)","eSolutions, Inc.",One stop,L + 6.50(d),8.56,03/2022,100.0,100,,,0.0,,,100,,,
479,"Healthcare, Education, and Childcare - (continued)",Excelligence Learning Corporation  ^,One stop,L + 6.00(a),8.04,04/2023,10171.0,9808,,,0.4,,,9154,,,
480,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  +One stop,One stop,L + 6.25(c),8.35,05/2023,18129.0,18252,,,0.8,,,17766,,,
481,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),8.35,05/2023,7951.0,8126,,,0.4,,,7792,,,
482,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),8.35,05/2023,6964.0,7125,,,0.3,,,6825,,,
483,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *+One stop,One stop,L + 6.25(c),8.35,05/2023,2377.0,2432,,,0.1,,,2330,,,
484,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.55,05/2023,2027.0,2064,,,0.1,,,1986,,,
485,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),8.35,05/2023,1526.0,1561,,,0.1,,,1495,,,
486,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),8.35,05/2023,1128.0,1155,,,0.1,,,1106,,,
487,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *,One stop,L + 6.25(c),8.35,05/2023,994.0,1017,,,0.0,,,974,,,
488,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC  *+One stop,One stop,L + 6.25(c),8.35,05/2023,641.0,654,,,0.0,,,629,,,
489,"Healthcare, Education, and Childcare - (continued)",Eyecare Services Partners Holdings LLC,One stop,L + 6.25(c),8.51,05/2023,200.0,198,,,0.0,,,192,,,
490,"Healthcare, Education, and Childcare - (continued)","G & H Wire Company, Inc.  ^",One stop,L + 5.75(a),7.79,09/2023,5980.0,5980,,,0.3,,,5980,,,
491,"Healthcare, Education, and Childcare - (continued)","G & H Wire Company, Inc.  (5)",One stop,L + 5.75,N/A  (6),09/2022,0.0,(1,,,0.0,,,0,,,
492,"Healthcare, Education, and Childcare - (continued)","Immucor, Inc.  +Senior loan",One stop,L + 5.00(c),7.10,06/2021,3594.0,3672,,,0.2,,,3598,,,
493,"Healthcare, Education, and Childcare - (continued)","Joerns Healthcare, LLC  ^*",One stop,L + 6.00(c),8.16,08/2024,535.0,506,,,0.0,,,535,,,
494,"Healthcare, Education, and Childcare - (continued)","Joerns Healthcare, LLC  ^*",One stop,L + 6.00(c),8.16,08/2024,514.0,506,,,0.0,,,514,,,
495,"Healthcare, Education, and Childcare - (continued)","Katena Holdings, Inc.  ^",One stop,L + 5.50(c),7.60,06/2021,12863.0,13026,,,0.6,,,12863,,,
496,"Healthcare, Education, and Childcare - (continued)","Katena Holdings, Inc.  ^",One stop,L + 5.50(c),7.60,06/2021,1256.0,1273,,,0.1,,,1256,,,
497,"Healthcare, Education, and Childcare - (continued)","Katena Holdings, Inc.",One stop,L + 5.50(c),7.60,06/2021,860.0,869,,,0.0,,,860,,,
498,"Healthcare, Education, and Childcare - (continued)","Katena Holdings, Inc.",One stop,P + 4.50(f),9.50,06/2021,80.0,82,,,0.0,,,80,,,
499,"Healthcare, Education, and Childcare - (continued)","Krueger-Gilbert Health Physics, LLC  #!~",One stop,L + 4.75(c),6.85,05/2025,2383.0,2368,,,0.1,,,2383,,,
500,"Healthcare, Education, and Childcare - (continued)","Krueger-Gilbert Health Physics, LLC",One stop,L + 4.75(b)(c),7.02,05/2025,1125.0,1171,,,0.1,,,1125,,,
501,"Healthcare, Education, and Childcare - (continued)","Krueger-Gilbert Health Physics, LLC",One stop,L + 4.75,N/A  (6),05/2025,0.0,0,,,0.0,,,0,,,
502,"Healthcare, Education, and Childcare - (continued)","Krueger-Gilbert Health Physics, LLC  (5)",One stop,L + 4.75,N/A  (6),05/2025,0.0,(2,,,0.0,,,0,,,
503,"Healthcare, Education, and Childcare - (continued)","Lombart Brothers, Inc.  ^*#+!~(8)",One stop,L + 6.25(c),8.35,04/2023,29259.0,29693,,,1.3,,,29259,,,
504,"Healthcare, Education, and Childcare - (continued)","Lombart Brothers, Inc.  ^(8)(9)",One stop,L + 6.25(c),8.35,04/2023,3150.0,3196,,,0.1,,,3150,,,
505,"Healthcare, Education, and Childcare - (continued)","Lombart Brothers, Inc.",One stop,P + 5.00(f),10.00,04/2023,98.0,99,,,0.0,,,98,,,
506,"Healthcare, Education, and Childcare - (continued)","Lombart Brothers, Inc.  (8)(9)",One stop,P + 5.00(f),10.00,04/2023,14.0,15,,,0.0,,,14,,,
507,"Healthcare, Education, and Childcare - (continued)","MD Now Holdings, Inc.  +One stop",One stop,L + 5.00(c),7.10,08/2024,14690.0,14885,,,0.7,,,14690,,,
508,"Healthcare, Education, and Childcare - (continued)","MD Now Holdings, Inc.  (5)",One stop,L + 5.00,N/A  (6),08/2024,0.0,(1,,,0.0,,,0,,,
509,"Healthcare, Education, and Childcare - (continued)","MD Now Holdings, Inc.  (5)",One stop,L + 5.00,N/A  (6),08/2024,0.0,(1,,,0.0,,,0,,,
510,"Healthcare, Education, and Childcare - (continued)","MWD Management, LLC & MWD Services, Inc.  *",One stop,L + 5.25(c),7.35,06/2023,7088.0,7074,,,0.3,,,6946,,,
511,"Healthcare, Education, and Childcare - (continued)","MWD Management, LLC & MWD Services, Inc.  ^",One stop,L + 5.25(c),7.35,06/2023,4564.0,4670,,,0.2,,,4472,,,
512,"Healthcare, Education, and Childcare - (continued)","MWD Management, LLC & MWD Services, Inc.  (5)",One stop,L + 5.25,N/A  (6),06/2022,0,,,(3,,,0.0,,,(4,
513,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,19200.0,17574,,,0.6,,,14400,,,
514,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,2241.0,1916,,,0.1,,,1680,,,
515,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,2099.0,1912,,,0.1,,,1575,,,
516,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  ^+One stop",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,1577.0,1344,,,0.1,,,1183,,,
517,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *+One stop",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,1393.0,1188,,,0.1,,,1045,,,
518,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *+One stop",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,1213.0,1034,,,0.0,,,910,,,
519,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  ^+One stop",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,944.0,805,,,0.0,,,708,,,
520,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *+One stop",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,819.0,698,,,0.0,,,614,,,
521,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  #+!~",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,505.0,430,,,0.0,,,379,,,
522,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC",One stop,L + 7.25(c)(f),8.35 cash/1.00 PIK,05/2022,289.0,263,,,0.0,,,215,,,
523,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  ^",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,98.0,89,,,0.0,,,74,,,
524,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  *",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,88.0,81,,,0.0,,,66,,,
525,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  ^",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,70.0,63,,,0.0,,,52,,,
526,"Healthcare, Education, and Childcare - (continued)","Oliver Street Dermatology Holdings, LLC  ^",One stop,L + 7.25(c),8.35 cash/1.00 PIK,05/2022,64.0,59,,,0.0,,,48,,,
527,"Healthcare, Education, and Childcare - (continued)","ONsite Mammography, LLC",One stop,L + 6.75(a),8.79,11/2023,5842.0,5920,,,0.3,,,5842,,,
