,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
917,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,"Channelside Acquisitona Co, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,07/2028,,4233,,,4150,,,0.2,,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,L +,5.25,,,N/A(6),,,,,07/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,"Channelside Acquisitona Co, Inc.+",One stop,,L +,5.25,,,N/A(6),,,,,07/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,Internet Truckstop Group LLC*#,One stop,,L +,5.50,(b),,10.23,,,,,04/2025,,21507,,,21756,,,0.8,,21292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,Internet Truckstop Group LLC+,One stop,,L +,5.50,(b),,10.23,,,,,04/2025,,9418,,,9339,,,0.4,,9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,Internet Truckstop Group LLC+(5),One stop,,L +,5.50,,,N/A(6),,,,,04/2025,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,35158,,,35243,,,1.4,,34847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,"Accela, Inc.*#+(22)",One stop,,SF +,7.50,(k),,7.67,cash/,4.25,PIK,,09/2024,,,4735,,,,4721,,,0.2,,,4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,"Accela, Inc.+(22)",One stop,,SF +,7.50,(k),,7.67,cash/,4.25,PIK,,09/2024,,281,,,280,,,-,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,"Accela, Inc.+",One stop,,SF +,7.50,,,N/A(6),,,,,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,"Accela, Inc.+",One stop,,SF +,7.50,(k),,11.92,,,,,09/2024,,544,,,540,,,-,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,"Anaplan, Inc.+",One stop,,SF +,6.50,(k),,10.82,,,,,06/2029,,9840,,,9749,,,0.4,,9643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,"Anaplan, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,"Appfire Technologies, LLC#+",One stop,,SF +,5.50,(k)(l),,9.45,,,,,03/2027,,38214,,,37808,,,1.5,,37450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,"Appfire Technologies, LLC+",One stop,,SF +,5.50,(k),,9.38,,,,,03/2027,,14,,,12,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,03/2027,,-,,,(35),,,-,,(98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Apptio, Inc.+",One stop,,L +,6.00,(b),,9.94,,,,,01/2025,,57010,,,57348,,,2.3,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,"Apptio, Inc.+",One stop,,L +,6.00,(b),,9.93,,,,,01/2025,,116,,,115,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,Aras Corporation+(22),One stop,,L +,7.00,(b),,7.19,cash/,3.75,PIK,,04/2027,,14296,,,14196,,,0.6,,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,Aras Corporation+,One stop,,L +,6.50,(c),,9.50,,,,,04/2027,,31,,,30,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.25,(i),,8.68,,,,,06/2029,,3465,,,3411,,,0.1,,3361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.25,(i),,8.68,,,,,06/2029,,1403,,,1316,,,0.1,,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,Auvik Networks Inc.+(8)(12)(22),One stop,,SF +,5.75,(l),,7.24,cash/,2.75,PIK,,07/2027,,7084,,,7032,,,0.3,,6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,Auvik Networks Inc.+(8)(12)(22),One stop,,SF +,6.25,(l),,7.24,cash/,3.25,PIK,,07/2027,,1262,,,1251,,,-,,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,Auvik Networks Inc.+(5)(8)(12),One stop,,SF +,5.75,,,N/A(6),,,,,07/2027,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(b)(c),,9.71,,,,,04/2026,,5716,,,5738,,,0.3,,5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,Axiom Merger Sub Inc.+(8)(9),One stop,,E +,5.50,(e)(f),,7.51,,,,,04/2026,,2260,,,2368,,,0.1,,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(c),,9.70,,,,,04/2026,,271,,,269,,,-,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,Axiom Merger Sub Inc.+,One stop,,L +,5.50,(b)(c),,8.87,,,,,04/2026,,15,,,14,,,-,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,,,N/A(6),,,,,10/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,"Bayshore Intermediate #2, L.P.+(22)",One stop,,L +,7.75,(a),,12.04,,,,,10/2028,,67015,,,65908,,,2.6,,66345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,"Bayshore Intermediate #2, L.P.+",One stop,,L +,6.75,(a),,10.89,,,,,10/2027,,56,,,53,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,Bonterra LLC+,One stop,,L +,6.25,(b),,10.98,,,,,09/2027,,64822,,,64065,,,2.6,,64173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,Bonterra LLC+,One stop,,L +,6.25,(b),,10.98,,,,,09/2027,,74,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,Bonterra LLC+(5),One stop,,L +,6.25,,,N/A(6),,,,,09/2027,,-,,,(64),,,-,,(48),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,"Bottomline Technologies, Inc.+",One stop,,SF +,5.50,(k),,9.82,,,,,05/2029,,28092,,,27582,,,1.1,,27250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,"Bottomline Technologies, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,05/2028,,-,,,(4),,,-,,(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,"Bullhorn, Inc.*#+",One stop,,L +,5.75,(b),,10.48,,,,,09/2026,,65777,,,65093,,,2.6,,65777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,"Bullhorn, Inc.+(8)(9)",One stop,,SN +,6.00,(i),,9.43,,,,,09/2026,,11541,,,11616,,,0.5,,11541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,"Bullhorn, Inc.+(8)(9)",One stop,,E +,5.75,(e),,7.88,,,,,09/2026,,4614,,,4664,,,0.2,,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.48,,,,,09/2026,,213,,,211,,,-,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.48,,,,,09/2026,,96,,,95,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.48,,,,,09/2026,,76,,,75,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.48,,,,,09/2026,,110,,,107,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,"Burning Glass Intermediate Holdings Company, Inc.#+",One stop,,L +,5.00,(a),,9.38,,,,,06/2028,,9795,,,9641,,,0.4,,9795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,"Burning Glass Intermediate Holdings Company, Inc.+(5)",One stop,,L +,5.00,,,N/A(6),,,,,06/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,"Calabrio, Inc.+",One stop,,L +,7.00,(b),,11.73,,,,,04/2027,,53683,,,53107,,,2.1,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,"Calabrio, Inc.+",One stop,,L +,7.00,(b),,11.75,,,,,04/2027,,135,,,132,,,-,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,Community Brands Parentco LLC+,One stop,,SF +,5.75,(k),,10.17,,,,,02/2028,,14159,,,13916,,,0.5,,13734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(1),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,Daxko Acquisition Corporation+,One stop,,L +,5.50,(a),,9.88,,,,,10/2028,,27640,,,27412,,,1.1,,26535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,Daxko Acquisition Corporation+,One stop,,L +,5.50,(a),,9.88,,,,,10/2028,,2331,,,2302,,,0.1,,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,Daxko Acquisition Corporation+,One stop,,P +,4.50,(d),,12.00,,,,,10/2027,,6,,,5,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,Daxko Acquisition Corporation+(5),One stop,,L +,5.50,,,N/A(6),,,,,10/2028,,,-,,,,(9),,,-,,,(44),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,Diligent Corporation*#+,One stop,,L +,6.25,(a),,10.63,,,,,08/2025,,86070,,,86007,,,3.4,,85211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,Diligent Corporation+,One stop,,L +,5.75,(a),,10.13,,,,,08/2025,,5949,,,5914,,,0.2,,5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,Diligent Corporation+,One stop,,L +,6.25,(a),,10.63,,,,,08/2025,,98,,,96,,,-,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,SN +,5.75,(i),,9.18,,,,,02/2029,,14015,,,15075,,,0.5,,13455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,C +,5.75,(h),,10.69,,,,,02/2029,,283,,,294,,,-,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,Dragon UK Bidco Limited+(5)(8)(9)(10),One stop,,SN +,6.00,,,N/A(6),,,,,02/2029,,-,,,-,,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,"FirstUp, Inc.+(22)",One stop,,L +,6.75,(b),,7.98,cash/,3.50,PIK,,07/2027,,8995,,,8930,,,0.3,,8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,"FirstUp, Inc.+(22)",One stop,,L +,6.75,(b),,7.98,cash/,3.50,PIK,,07/2027,,38,,,37,,,-,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,"Gainsight, Inc.+(22)",One stop,,L +,6.75,(c),,9.56,PIK,,,,07/2027,,10196,,,10070,,,0.4,,10094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,"Gainsight, Inc.+(5)",One stop,,L +,6.75,,,N/A(6),,,,,07/2027,,-,,,(2),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,"GS Acquisitionco, Inc.*#+",One stop,,L +,5.75,(b)(c)(l),,9.92,,,,,05/2026,,84410,,,84585,,,3.3,,82721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,"GS Acquisitionco, Inc.+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,05/2026,,-,,,(2),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,"GTIV, LLC+",One stop,,SF +,5.25,(m),,8.36,,,,,02/2029,,74029,,,73383,,,2.9,,73289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,"GTIV, LLC+(5)",One stop,,SF +,5.25,,,N/A(6),,,,,02/2029,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(l),,7.16,cash/,4.30,PIK,,07/2029,,3134,,,3077,,,0.1,,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,"GTY Technology Holdings, Inc.+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,07/2029,,-,,,(2),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(l),,7.08,cash/,4.30,PIK,,07/2029,,2046,,,2003,,,0.1,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(l),,7.16,cash/,4.30,PIK,,07/2029,,375,,,372,,,-,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,"ICIMS, Inc.+(22)",One stop,,SF +,7.25,(l),,7.64,cash/,3.88,PIK,,08/2028,,7775,,,7646,,,0.3,,7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,"ICIMS, Inc.+(5)",One stop,,SF +,7.25,,,N/A(6),,,,,08/2028,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,"ICIMS, Inc.+(5)",One stop,,SF +,7.25,,,N/A(6),,,,,08/2028,,-,,,-,,,-,,(21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,IQN Holding Corp. #+,One stop,,SF +,5.25,(l),,9.65,,,,,05/2029,,14645,,,14512,,,0.6,,14352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,IQN Holding Corp. +(5),One stop,,SF +,5.25,,,N/A(6),,,,,05/2028,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,IQN Holding Corp. +(5),One stop,,SF +,5.50,(l),,9.71,,,,,05/2029,,21,,,(9),,,-,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,Island Bidco AB+(8)(9)(17)(22),One stop,,E +,7.25,(f),,2.75,cash/,7.25,PIK,,07/2028,,6022,,,5810,,,0.2,,5962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,Island Bidco AB+(8)(17)(22),One stop,,SF +,7.00,(l)(m),,8.29,cash/,3.50,PIK,,07/2028,,2973,,,2947,,,0.1,,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,Island Bidco AB+(8)(17),One stop,,SF +,6.50,,,N/A(6),,,,,07/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,Island Bidco AB+(5)(8)(9)(17),One stop,,E +,6.50,,,N/A(6),,,,,07/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,"Juvare, LLC*",One stop,,L +,6.25,(a),,10.63,,,,,10/2026,,7526,,,7466,,,0.3,,7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,"Juvare, LLC+",One stop,,L +,6.25,(a),,10.63,,,,,10/2026,,1737,,,1723,,,0.1,,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,"Juvare, LLC+",One stop,,L +,6.25,(a),,10.63,,,,,10/2026,,548,,,526,,,-,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,"Juvare, LLC+",One stop,,L +,6.25,(a),,10.63,,,,,04/2026,,45,,,45,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,Kaseya Inc.+,One stop,,SF +,5.75,(l),,10.33,,,,,06/2029,,9178,,,9049,,,0.4,,8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,Kaseya Inc.+(5),One stop,,SF +,5.75,,,N/A(6),,,,,06/2029,,-,,,(2),,,-,,(5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,Kaseya Inc.+(5),One stop,,SF +,5.75,,,N/A(6),,,,,06/2029,,-,,,(5),,,-,,(11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,"Mindbody, Inc.+(22)",One stop,,L +,7.00,(b),,11.73,,,,,02/2025,,49911,,,50294,,,2.0,,49911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,"Mindbody, Inc.+(22)",One stop,,L +,7.00,(b),,11.73,,,,,02/2025,,5588,,,5553,,,0.2,,5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,"Mindbody, Inc.+",One stop,,L +,7.00,,,N/A(6),,,,,02/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,Ministry Brands Holdings LLC+,One stop,,L +,5.50,(a),,9.88,,,,,12/2028,,21926,,,21738,,,0.8,,21049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,Ministry Brands Holdings LLC+,One stop,,L +,5.50,(b)(d),,10.53,,,,,12/2027,,90,,,89,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,Ministry Brands Holdings LLC+(5),One stop,,L +,5.50,,,N/A(6),,,,,12/2028,,-,,,(5),,,-,,(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,Neo Bidco GMBH+(8)(9)(13)(22),One stop,,E +,6.50,(e),,4.70,cash/,3.00,PIK,,07/2028,,6998,,,7638,,,0.3,,6788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,Neo Bidco GMBH+(8)(13),One stop,,L +,6.00,(b),,10.69,,,,,01/2028,,59,,,59,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,Neo Bidco GMBH+(8)(9)(13),One stop,,E +,6.00,,,N/A(6),,,,,01/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,Naviga Inc.+,Senior loan,,SF +,7.00,(l),,11.68,,,,,12/2023,,109,,,109,,,-,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,"PDI TA Holdings, Inc.+",One stop,,L +,4.50,(b),,8.73,,,,,10/2024,,,8388,,,,8318,,,0.3,,,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,"PDI TA Holdings, Inc.+",Second lien,,L +,8.50,(b),,13.18,,,,,10/2025,,3424,,,3379,,,0.1,,3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,"PDI TA Holdings, Inc.+",One stop,,L +,4.50,(b),,8.39,,,,,10/2024,,1116,,,1112,,,-,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,"PDI TA Holdings, Inc.+",One stop,,L +,4.50,(b),,8.73,,,,,10/2024,,688,,,684,,,-,,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,"PDI TA Holdings, Inc.+",Second lien,,L +,8.50,(b),,13.18,,,,,10/2025,,640,,,637,,,-,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,"PDI TA Holdings, Inc.+",Second lien,,L +,8.50,(b),,13.18,,,,,10/2025,,377,,,375,,,-,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,"PDI TA Holdings, Inc.+(8)(9)",One stop,,SN +,4.50,(i),,8.05,,,,,10/2024,,84,,,93,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,"PDI TA Holdings, Inc.+",One stop,,L +,4.50,(b),,8.73,,,,,10/2024,,40,,,40,,,-,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,"Personify, Inc.*#+",One stop,,SF +,5.25,(l),,9.83,,,,,09/2024,,13684,,,13795,,,0.6,,13684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,"Personify, Inc.#",One stop,,SF +,5.25,(l),,9.83,,,,,09/2024,,8150,,,8109,,,0.3,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,"Personify, Inc.+",One stop,,SF +,5.25,,,N/A(6),,,,,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
