,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
869,,"Teaching Company, The*#+",One stop,,L + 4.75,(b),,6.16,,07/2023,,17507,,,17572,,,0.7,,17334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,"Teaching Company, The+(5)",One stop,,L + 4.75,,,N/A(6),,07/2023,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,116053,,,115480,,,4.5,,115551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,Inhabit IQ Inc.+,One stop,,L + 6.00,(b),,7.57,,07/2025,,21806,,,21635,,,0.8,,21806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,Inhabit IQ Inc.#+,One stop,,L + 6.00,(b),,7.57,,07/2025,,19487,,,19540,,,0.8,,19487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,Inhabit IQ Inc.+~,One stop,,L + 6.00,(b),,7.57,,07/2025,,13426,,,13296,,,0.5,,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,Inhabit IQ Inc.+,One stop,,L + 6.00,(b),,7.57,,07/2025,,12398,,,12301,,,0.5,,12398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,Inhabit IQ Inc.*#,One stop,,L + 6.00,(b),,7.57,,07/2025,,6534,,,6573,,,0.3,,6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,Inhabit IQ Inc.+~,One stop,,L + 6.00,(b),,7.57,,07/2025,,3185,,,3229,,,0.1,,3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,Inhabit IQ Inc.#+,One stop,,L + 6.00,(b),,7.57,,07/2025,,1398,,,1417,,,0.1,,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,Inhabit IQ Inc.#+,One stop,,L + 6.00,(b),,7.57,,07/2025,,1184,,,1200,,,-,,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,Inhabit IQ Inc.#+,One stop,,L + 6.00,(b),,7.57,,07/2025,,1167,,,1183,,,-,,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,Inhabit IQ Inc.+,One stop,,L + 6.00,(b),,7.57,,07/2025,,934,,,929,,,-,,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,Inhabit IQ Inc.+,One stop,,L + 6.00,(b),,7.57,,07/2025,,492,,,499,,,-,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,Inhabit IQ Inc.+(5),One stop,,L + 6.00,,,N/A(6),,07/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,MRI Software LLC*+,One stop,,L + 5.50,(b),,7.75,,02/2026,,14397,,,14311,,,0.6,,14397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,MRI Software LLC+,One stop,,L + 5.50,(b),,7.75,,02/2026,,4751,,,4701,,,0.2,,4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,RPL Bidco Limited+(8)(9)(10),One stop,,SN + 5.75,(j),,6.94,,08/2028,,17778,,,20030,,,0.7,,17422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,RPL Bidco Limited+(8)(9)(10),One stop,,A + 5.75,(g),,5.78,,08/2028,,2060,,,2170,,,0.1,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,RPL Bidco Limited+(5)(8)(9)(10),One stop,,SN + 5.75,,,N/A(6),,02/2028,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,120997,,,123009,,,4.7,,,120599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,"Channelside Acquisitona Co, Inc.+",One stop,,L + 5.50,(b),,7.75,,07/2028,,4252,,,4161,,,0.2,,4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,"Channelside Acquisitona Co, Inc.+",One stop,,L + 5.50,(a),,7.04,,07/2026,,5,,,4,,,-,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,"Channelside Acquisitona Co, Inc.+",One stop,,L + 5.25,,,N/A(6),,07/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,Internet Truckstop Group LLC*#,One stop,,L + 5.50,(b),,7.76,,04/2025,,21875,,,22184,,,0.8,,21657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,Internet Truckstop Group LLC+,One stop,,L + 5.50,(b),,7.76,,04/2025,,9579,,,9481,,,0.4,,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,Internet Truckstop Group LLC+(5),One stop,,L + 5.50,,,N/A(6),,04/2025,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,35711,,,35828,,,1.4,,35352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,"Accela, Inc.*#+",One stop,,L + 7.50,(a),,4.92 cash/4.25 PIK,,09/2024,,,4655,,,,4638,,,0.2,,,4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,"Accela, Inc.+",One stop,,L + 7.50,(a),,4.92 cash/4.25 PIK,,09/2024,,277,,,274,,,-,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,"Accela, Inc.+",One stop,,L + 7.00,(a),,8.67,,09/2024,,40,,,40,,,-,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,"AgKnowledge Holdings Company, Inc.+",Senior loan,,L + 4.75,(c),,6.25,,07/2023,,118,,,116,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,"Anaplan, Inc.+",One stop,,SF + 6.50,(l),,8.01,,06/2029,,9840,,,9742,,,0.4,,9742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,"Anaplan, Inc.+(5)",One stop,,SF + 6.50,,,N/A(6),,06/2028,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,"Appfire Technologies, LLC#+",One stop,,SF + 5.50,(m),,7.70,,03/2027,,35861,,,35415,,,1.4,,35592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,"Appfire Technologies, LLC+",One stop,,SF + 5.50,(m),,7.70,,03/2027,,14,,,10,,,-,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,"Appfire Technologies, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,03/2027,,-,,,(10),,,-,,(15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,"Appfire Technologies, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,03/2027,,-,,,(41),,,-,,(41),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,"Apptio, Inc. +~",One stop,,L + 6.00,(a),,7.25,,01/2025,,57010,,,57431,,,2.2,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,"Apptio, Inc. +",One stop,,L + 6.00,(a),,7.25,,01/2025,,76,,,76,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,Aras Corporation+,One stop,,L + 7.00,(b),,4.27 cash/3.75 PIK,,04/2027,,14027,,,13916,,,0.5,,14027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,Aras Corporation+(5),One stop,,L + 6.50,,,N/A(6),,04/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN + 5.75,(j),,6.94,,06/2029,,3487,,,3491,,,0.1,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN + 5.75,,,N/A(6),,06/2029,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,Auvik Networks Inc.+(8)(12),One stop,,L + 5.75,(b),,4.24 cash/2.75 PIK,,07/2027,,6985,,,6927,,,0.3,,6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,Auvik Networks Inc.+(5)(8)(12),One stop,,L + 5.50,,,N/A(6),,07/2027,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,Auvik Networks Inc.+(8)(12),One stop,,SF + 6.25,(m),,4.83 cash/3.25 PIK,,07/2027,,1246,,,1234,,,-,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,Axiom Merger Sub Inc.+~,One stop,,L + 5.50,(b)(c),,7.06,,04/2026,,5744,,,5770,,,0.2,,5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 5.75,(e)(f),,5.75,,04/2026,,2224,,,2380,,,0.1,,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,Axiom Merger Sub Inc.+,One stop,,L + 5.50,(c),,7.05,,04/2026,,272,,,270,,,-,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,Axiom Merger Sub Inc.+,One stop,,L + 5.50,(c),,6.50,,04/2026,,12,,,11,,,-,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,Axiom Merger Sub Inc.+(5),One stop,,L + 5.50,,,N/A(6),,10/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,"Bayshore Intermediate #2, L.P.+",One stop,,L + 7.75,(a),,8.87,,10/2028,,63473,,,62269,,,2.5,,63473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,"Bayshore Intermediate #2, L.P.+(5)",One stop,,L + 6.75,,,N/A(6),,10/2027,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,"Bearcat Buyer, Inc.+~",Senior loan,,L + 4.25,(b),,6.50,,07/2026,,2876,,,2892,,,0.1,,2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,(b),,6.50,,07/2026,,513,,,513,,,-,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,"Bearcat Buyer, Inc.~",Senior loan,,L + 4.25,(b),,6.50,,07/2026,,304,,,302,,,-,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,,,N/A(6),,07/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,"Bottomline Technologies, Inc.+",One stop,,SF + 5.50,(l),,6.74,,05/2029,,28163,,,27610,,,1.1,,27600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,"Bottomline Technologies, Inc.+(5)",One stop,,SF + 5.50,,,N/A(6),,05/2028,,-,,,(4),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"Bullhorn, Inc.*#+~",One stop,,L + 5.75,(b),,8.00,,09/2026,,66116,,,65329,,,2.6,,66116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Bullhorn, Inc.+(8)(9)",One stop,,SN + 6.00,(j),,7.19,,09/2026,,11675,,,11656,,,0.5,,11675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,"Bullhorn, Inc.+(8)(9)",One stop,,E + 5.75,(e),,5.75,,09/2026,,4541,,,4680,,,0.2,,4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,"Bullhorn, Inc.+",One stop,,L + 5.75,(b),,8.00,,09/2026,,214,,,212,,,-,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,"Bullhorn, Inc.+",One stop,,L + 5.75,(b),,8.00,,09/2026,,96,,,95,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,"Bullhorn, Inc.+",One stop,,L + 5.75,(b),,8.00,,09/2026,,77,,,76,,,-,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,"Burning Glass Intermediate Holdings Company, Inc.#+",One stop,,L + 5.00,(a),,6.67,,06/2028,,9844,,,9676,,,0.4,,9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,L + 5.00,(a)(b),,6.43,,06/2026,,42,,,40,,,-,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,"Calabrio, Inc. +",One stop,,L + 7.00,(b),,9.25,,04/2027,,53683,,,53039,,,2.1,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,"Calabrio, Inc. +(5)",One stop,,L + 7.00,,,N/A(6),,04/2027,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,Community Brands Parentco LLC+,One stop,,SF + 5.75,(l),,7.38,,02/2028,,14230,,,13962,,,0.5,,14088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,Community Brands Parentco LLC+(5),One stop,,SF + 5.50,,,N/A(6),,02/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,Community Brands Parentco LLC+(5),One stop,,SF + 5.50,,,N/A(6),,02/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,Bonterra LLC+,One stop,,L + 6.50,(b),,8.75,,09/2027,,63832,,,63001,,,2.5,,63832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,Bonterra LLC+,One stop,,L + 6.50,(b),,8.75,,09/2027,,122,,,119,,,-,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,Investment Type,,SpreadAboveIndex(1),,InterestRate(2),,MaturityDate,,Principal ($) /Shares(3),,Amortized Cost,,Percentageof NetAssets,,FairValue (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,Bonterra LLC+(5),One stop,,L + 6.50,,,N/A(6),,09/2027,,,-,,,,(37),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,Daxko Acquisition Corporation+,One stop,,L + 5.50,(a),,7.17,,10/2028,,27780,,,27530,,,1.1,,27224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,Daxko Acquisition Corporation+(5),One stop,,L + 5.50,,,N/A(6),,10/2028,,-,,,(10),,,-,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,Daxko Acquisition Corporation+(5),One stop,,L + 5.50,,,N/A(6),,10/2027,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,Daxko Acquisition Corporation+,One stop,,L + 5.50,(a),,7.17,,10/2028,,2343,,,2312,,,0.1,,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,Diligent Corporation*#+~,One stop,,L + 6.25,(b)(c),,9.13,,08/2025,,86513,,,86436,,,3.3,,86513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,Diligent Corporation+,One stop,,L + 5.75,(b)(c),,8.63,,08/2025,,5979,,,5937,,,0.2,,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,Diligent Corporation+,One stop,,L + 6.25,(c),,8.49,,08/2025,,162,,,161,,,-,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,SN + 6.00,(j),,7.19,,02/2029,,14105,,,15058,,,0.5,,13965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,Dragon UK Bidco Limited+(5)(8)(9)(10),One stop,,SN + 6.00,,,N/A(6),,02/2029,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,C + 6.00,(i),,6.00,,02/2029,,297,,,297,,,-,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,"FirstUp, Inc+",One stop,,L + 6.75,(b),,5.50 cash/3.50 PIK,,07/2027,,8837,,,8765,,,0.3,,8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,"FirstUp, Inc+(5)",One stop,,L + 6.25,,,N/A(6),,07/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,"Gainsight, Inc.+",One stop,,L + 6.75,(b),,7.99 PIK,,07/2027,,9751,,,9611,,,0.4,,9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,"Gainsight, Inc.+(5)",One stop,,L + 6.75,,,N/A(6),,07/2027,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,"GS Acquisitionco, Inc.*#+~",One stop,,L + 5.75,(b)(c),,7.26,,05/2026,,83928,,,84187,,,3.2,,83088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c),,8.63,,05/2026,,66,,,64,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,"GS Acquisitionco, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,05/2026,,-,,,(6),,,-,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,"GTIV, LLC+",One stop,,SF + 5.50,(n),,6.25,,02/2029,,74401,,,73698,,,2.8,,73657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,"GTIV, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,02/2029,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,"ICIMS, Inc.+~",One stop,,L + 6.50,(b),,7.72,,09/2024,,14355,,,14512,,,0.6,,14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,"ICIMS, Inc.+~",One stop,,L + 6.50,(b),,7.72,,09/2024,,4501,,,4493,,,0.2,,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,"ICIMS, Inc.~",One stop,,L + 6.50,(b),,7.72,,09/2024,,2706,,,2691,,,0.1,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,"ICIMS, Inc.+",One stop,,L + 6.50,(b),,7.72,,09/2024,,88,,,88,,,-,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,IQN Holding Corp. #+,One stop,,SF + 5.50,(m),,6.90,,05/2029,,14682,,,14538,,,0.6,,14535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,IQN Holding Corp. +(5),One stop,,SF + 5.50,,,N/A(6),,05/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,IQN Holding Corp. +(5),One stop,,SF + 5.50,,,N/A(6),,05/2029,,-,,,(32),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,"Juvare, LLC*",One stop,,L + 5.75,(b),,8.00,,10/2026,,7526,,,7459,,,0.3,,7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,"Juvare, LLC+",One stop,,L + 5.75,(b),,8.00,,10/2026,,1737,,,1721,,,0.1,,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,"Juvare, LLC+",One stop,,L + 5.75,(b),,7.98,,04/2026,,35,,,34,,,-,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,"Juvare, LLC+",One stop,,L + 5.75,(b),,7.08,,10/2026,,548,,,524,,,-,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,Kaseya Inc.+,One stop,,SF + 5.75,(n),,8.29,,06/2029,,9178,,,9039,,,0.4,,9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,Kaseya Inc.+(5),One stop,,SF + 5.75,,,N/A(6),,06/2029,,-,,,(3),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,Kaseya Inc.+(5),One stop,,SF + 5.75,,,N/A(6),,06/2029,,-,,,(6),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,"Mindbody, Inc.+~",One stop,,L + 8.50,(c),,8.38 cash/1.50 PIK,,02/2025,,49900,,,50373,,,1.9,,49900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,"Mindbody, Inc.+",One stop,,L + 8.50,(c),,8.38 cash/1.50 PIK,,02/2025,,5588,,,5544,,,0.2,,5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,"Mindbody, Inc.+(5)",One stop,,L + 8.50,,,N/A(6),,02/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,Ministry Brands Holdings LLC+,One stop,,L + 5.50,(b),,7.75,,12/2028,,22036,,,21832,,,0.8,,21595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,Ministry Brands Holdings LLC+(5),One stop,,L + 5.50,,,N/A(6),,12/2027,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,Ministry Brands Holdings LLC+(5),One stop,,L + 5.50,,,N/A(6),,12/2028,,-,,,(6),,,-,,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,"Namely, Inc.+~",One stop,,L + 8.50,(b),,8.25 cash/2.25 PIK,,06/2024,,3694,,,3603,,,0.2,,3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,"Namely, Inc.+",One stop,,L + 8.50,(b),,8.50 cash/2.25 PIK,,06/2024,,2098,,,2031,,,0.1,,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,"Namely, Inc.+",One stop,,L + 8.50,(b),,8.25 cash/2.25 PIK,,06/2024,,72,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,Neo Bidco GMBH+(8)(9)(13),One stop,,E + 6.00,(e),,6.00,,07/2028,,6852,,,7629,,,0.3,,6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,Neo Bidco GMBH+(8)(9)(13),One stop,,E + 6.00,,,N/A(6),,01/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,Neo Bidco GMBH+(8)(13),One stop,,L + 6.00,(b),,8.23,,01/2028,,30,,,30,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,"Newscycle Solutions, Inc.+",Senior loan,,L + 7.00,(b),,9.25,,12/2022,,110,,,108,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,"PDI TA Holdings, Inc.+",One stop,,L + 4.50,(b),,5.54,,10/2024,,8430,,,8341,,,0.3,,8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
