,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
376,Total Preferred Stock,,,,,,,48217,,,43504,,,,,
377,Common Stock -  2.40  %,,,,,,,,,,,,,,,
378,"Abacus Data Holdings, Inc. (dba Clutch Intermediate Holdings)",Software,,03/10/21,,29326,,$,2933,,$,2713,,(6) (7) (12),,
379,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,37500,,,126,,,—,,(7) (11) (12),,
380,"Animal Supply Holdings, LLC",Distributors,,08/14/20,,83333,,,13745,,,—,,(7) (11) (12),,
381,"ATX Parent Holdings, LLC - Class A Units",Communications Equipment,,09/01/21,,332,,,167,,,3629,,(5) (7) (11) (12),,
382,"Bolttech Mannings, Inc.",Commercial Services & Supplies,,12/22/17,,4145602,,,22366,,,—,,(7) (12) (17),,
383,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Class B",Health Care Providers & Services,,03/30/18,,20183,,,2916,,,3439,,(6) (7) (11),,
384,"Collaborative Imaging Holdco, LLC (dba Texas Radiology Associates) - Performance Units",Health Care Providers & Services,,03/30/18,,19048,,,514,,,952,,(5) (6) (7) (11),,
385,Conergy Asia & ME Pte. LTD.,Construction & Engineering,,01/11/21,,3126780,,,5300,,,—,,(5) (7) (11) (12),,
386,Country Fresh Holding Company Inc.,Food Products,,04/29/19,,1514,,,888,,,—,,(6) (7) (12),,
387,"Elah Holdings, Inc.",Capital Markets,,05/09/18,,111650,,,5238,,,5396,,(6) (7) (11) (12),,
388,Exostar LLC - Class B,Aerospace & Defense,,07/06/20,,31407,,,—,,,39,,(6) (7) (12),,
389,Foundation Software - Class B,Construction & Engineering,,08/31/20,,11826,,,—,,,10,,(6) (7) (12),,
390,"Iracore International Holdings, Inc.",Energy Equipment & Services,,04/13/17,,28898,,,7003,,,6868,,(7) (11) (12),,
391,Kawa Solar Holdings Limited,Construction & Engineering,,08/17/16,,1399556,,,—,,,—,,(5) (7) (11) (12),,
392,"MedeAnalytics, Inc.",Health Care Technology,,04/21/23,,9,,,—,,,—,,(7) (11) (12),,
393,"PPT Management Holdings, LLC (dba Pro-PT)",Health Care Providers & Services,,05/31/23,,1293,,,—,,,—,,(7) (12),,
394,"Prairie Provident Resources, Inc.","Oil, Gas & Consumable Fuels",,,,3579988,,,9237,,,203,,(5) (12),,
395,"Southeast Mechanical, LLC (dba. SEM Holdings, LLC)",Diversified Consumer Services,,07/06/22,,1100,,,1100,,,1601,,(6) (7) (11) (12),,
396,Total Vision LLC,Health Care Providers & Services,,07/15/21,,122571,,,2270,,,2231,,(6) (7) (12),,
397,"Volt Bidco, Inc. (dba Power Factors)",Independent Power and Renewable Electricity Producers,,08/11/21,,3355,,,3406,,,3653,,(6) (7) (12),,
398,Whitewater Holding Company LLC,Diversified Consumer Services,,12/21/21,,23400,,,2340,,,2144,,(6) (7) (12),,
399,"Yasso, Inc.",Food Products,,03/23/17,,1640,,,1368,,,5415,,(6) (7) (12),,
400,Total Common Stock,,,,,,,80917,,,38293,,,,,
401,Warrants -  0.03  %,,,,,,,,,,,,,,,
402,"CloudBees, Inc.",Software,,11/24/21,,333980,,$,1849,,$,451,,(6) (7) (12),,
403,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,06/22/20,,59,,,—,,,—,,(6) (7) (12),,
404,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,2812,,,—,,,—,,(6) (7) (12),,
405,KDOR Holdings Inc. (dba Senneca Holdings),Building Products,,05/29/20,,294,,,—,,,—,,(6) (7) (12),,
406,Total Warrants,,,,,,,1849,,,451,,,,,
407,Total Investments -  222.31  %,,,,,,$,3710236,,$,3549979,,,,,
408,Counterparty,Currency Purchased,Currency Sold,Settlement,Unrealized  Appreciation  (Depreciation),,,,,,,,,,,
409,"Bank of America, N.A.","U.S. Dollar  1,440","GBP  1,322",10/04/24,$,(  224,),,,,,,,,,
410,"Bank of America, N.A.","U.S. Dollar  3,648","Euro  3,606",10/04/24,,(  369,),,,,,,,,,
411,"Bank of America, N.A.","U.S. Dollar  2,661","GBP  2,161",01/15/26,,(  20,),,,,,,,,,
412,,,,,$,(  613,),,,,,,,,,
