,Company(1),Business Description,Investment,Interest(5)(10),Acquisition  Date,Amortized  Cost,Fair  Value
375,"Production Resource Group, L.L.C.","Provider of rental equipment, labor, production management, scenery, and other products to various entertainment end-markets",First lien senior secured loan ($80.0 par due 8/2024),9.65% (Libor + 7.00%/Q),8/21/2018,80.0,78.4
377,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class A common shares (7,445 shares)",0,8/22/2016,7.4,9.6
378,"Project Alpha Intermediate Holding, Inc. and Qlik Parent, Inc.",Provider of data visualization software for data analytics,"Class B common shares (1,841,609 shares)",0,8/22/2016,0.1,0.1
380,R2 Acquisition Corp.,Marketing services,"Common stock (250,000 shares)",0,5/29/2007,0.3,0.2
381,SCM Insurance Services Inc. (8)(19),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured revolving loan ($2.4 par due 8/2022),7.95% (Base Rate + 4.00%/Q),8/29/2017,2.5,2.4
382,SCM Insurance Services Inc. (8)(19),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",First lien senior secured loan ($19.5 par due 8/2024),7.28% (CIBOR + 5.00%/M),8/29/2017,21.3,18.9
383,SCM Insurance Services Inc. (8)(19),"Provider of claims management, claims investigation & support and risk management solutions for the Canadian property and casualty insurance industry",Second lien senior secured loan ($55.6 par due 3/2025),11.28% (CIBOR + 9.00%/M),8/29/2017,60.5,52.3
385,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,First lien senior secured revolving loan ($0.3 par due 4/2023),6.77% (Libor + 4.25%/M),4/13/2018,0.3,0.3
386,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,First lien senior secured loan ($1.2 par due 4/2024),6.77% (Libor + 4.25%/M),8/31/2018,1.1,1.2
387,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,First lien senior secured loan ($4.7 par due 4/2024),6.77% (Libor + 4.25%/M),4/13/2018,4.6,4.7
388,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,Second lien senior secured loan ($4.2 par due 4/2025),10.77% (Libor + 8.25%/M),8/31/2018,4.1,4.2
389,"SpareFoot, LLC (19)",PMS solutions and web services for the self-storage industry.,Second lien senior secured loan ($6.1 par due 4/2025),10.77% (Libor + 8.25%/M),4/13/2018,6.0,6.1
391,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (19)",Quality management software provider,Second lien senior secured loan ($20.0 par due 8/2025),10.76% (Libor + 8.25%/M),8/21/2017,19.7,17.4
392,"Sparta Systems, Inc., Project Silverback Holdings Corp. and Silverback Holdings, Inc. (19)",Quality management software provider,"Series B preferred shares (10,084 shares)",0,8/21/2017,1.1,0.5
394,Syntax USA Acquisition Corporation (8)(19),Provider of cloud ERP hosting and consulting services for Oracle users,First lien senior secured revolving loan ($1.8 par due 4/2021),6.67% (Libor + 4.25%/S),2/8/2018,1.8,1.7
396,Telestream Holdings Corporation (19),Provider of digital video tools and workflow solutions to the media and entertainment industries,First lien senior secured revolving loan ($0.5 par due 3/2022),10.95% (Base Rate + 5.45%/Q),2/8/2018,0.5,0.5
397,"TU BidCo, Inc. (19)","Provider of outsourced customer service management solutions and back-office support services to e-commerce, software and tech-enabled services industries",First lien senior secured loan ($18.1 par due 10/2023),6.80% (Libor + 4.00%/Q),10/1/2018,18.1,18.0
398,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($3.2 par due 5/2020),10.00% PIK,4/30/2012,1.1,3.2
399,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($0.4 par due 5/2020),0,4/30/2012,0.2,0.4
400,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($6.8 par due 5/2020),10.00% PIK,4/30/2012,2.5,6.8
401,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($0.5 par due 5/2020),0,4/30/2012,0.2,0.5
402,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($27.1 par due 5/2020),10.00% PIK,4/30/2012,9.9,27.1
403,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,Senior subordinated loan ($3.8 par due 5/2020),0,4/30/2012,1.4,3.8
404,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class A common units (533,351 units)",0,6/17/2011,5.0,0.3
405,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class B-5 common units (272,834 units)",0,6/17/2011,2.5,0.2
406,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Class C common units (758,546 units)",0,4/25/2008,0.0,0.0
407,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 719,044 shares of Class A units",0,5/2/2014,0.0,0.0
408,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 28,663 shares of Class B-1 units",0,5/2/2014,0.0,0.0
409,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 57,325 shares of Class B-2 units",0,5/2/2014,0.0,0.0
410,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 29,645 shares of Class B-3 units",0,5/2/2014,0.0,0.0
411,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 80,371 shares of Class B-5 units",0,5/2/2014,0.0,0.0
412,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 59,655 shares of Class B-6 units",0,5/2/2014,0.0,0.0
413,"UL Holding Co., LLC (6)",Provider of collection and landfill avoidance solutions for food waste and unsold food products,"Warrant to purchase up to 1,046,713 shares of Class C units",0,5/2/2014,0.0,0.0
415,Velocity Holdings Corp.,Hosted enterprise resource planning application management services provider,"Common units (1,713,546 units)",0,12/13/2013,4.5,3.6
416,"Visual Edge Technology, Inc. (19)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($15.7 par due 8/2022),8.27% (Libor + 5.75%/M),8/31/2017,15.6,15.7
417,"Visual Edge Technology, Inc. (19)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,First lien senior secured loan ($16.7 par due 8/2022),8.27% (Libor + 5.75%/M),8/31/2017,16.7,16.7
418,"Visual Edge Technology, Inc. (19)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,Senior subordinated loan ($56.0 par due 9/2024),12.50% PIK,8/31/2017,52.7,56.0
420,"Visual Edge Technology, Inc. (19)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 1,816,089 shares of common stock (expires 8/2027)",0,8/31/2017,0.0,0.8
421,"Visual Edge Technology, Inc. (19)",Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,"Warrant to purchase up to 2,070,511 shares of preferred stock (expires 8/2027)",0,8/31/2017,3.9,3.9
423,"VRC Companies, LLC (19)",Provider of records and information management services,First lien senior secured revolving loan ($0.6 par due 3/2022),9.02% (Libor + 6.50%/M),4/17/2017,0.6,0.6
424,"VRC Companies, LLC (19)",Provider of records and information management services,First lien senior secured revolving loan ($0.2 par due 3/2022),11.00% (Base Rate + 5.50%/M),4/17/2017,0.2,0.2
425,"VRC Companies, LLC (19)",Provider of records and information management services,First lien senior secured loan ($2.3 par due 3/2023),9.02% (Libor + 6.50%/M),3/31/2017,2.3,2.3
426,"VRC Companies, LLC (19)",Provider of records and information management services,First lien senior secured loan ($0.2 par due 3/2023),9.11% (Libor + 6.50%/S),9/28/2018,0.2,0.2
427,"VRC Companies, LLC (19)",Provider of records and information management services,First lien senior secured loan ($5.0 par due 3/2023),9.02% (Libor + 6.50%/S),9/28/2018,5.0,5.0
429,WorldPay Group PLC (8),Payment processing company,"C2 shares (73,974 shares)",0,10/21/2015,0.0,0.0
430,"Worldwide Facilities, LLC (19)",Specialty insurance wholesale broker,First lien senior secured revolving loan ($0.4 par due 4/2024),6.77% (Libor + 4.25%/M),5/3/2018,0.4,0.4
431,"Worldwide Facilities, LLC (19)",Specialty insurance wholesale broker,First lien senior secured loan ($1.3 par due 4/2024),7.05% (Libor + 4.25%/Q),5/3/2018,1.3,1.2
432,"Worldwide Facilities, LLC (19)",Specialty insurance wholesale broker,First lien senior secured loan ($1.6 par due 4/2024),7.05% (Libor + 4.25%/Q),5/3/2018,1.6,1.6
434,"XIFIN, Inc. (19)",Revenue cycle management provider to labs,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
435,"Zywave, Inc. (19)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,First lien senior secured revolving loan ($6.3 par due 11/2022),7.52% (Libor + 5.00%/M),11/17/2016,6.3,6.2
436,"Zywave, Inc. (19)",Provider of software and technology-enabled content and analytical solutions to insurance brokers,Second lien senior secured loan ($27.0 par due 11/2023),11.65% (Libor + 9.00%/Q),11/17/2016,27.0,26.5
440,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($56.8 par due 3/2024),11.51% (Libor + 9.00%/M),9/6/2016,56.7,56.8
441,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Preferred stock (2,009 shares)",0,1/3/2017,0.0,0.0
442,"BRG Sports, Inc.","Designer, manufacturer and licensor of branded sporting goods","Common stock (6,566,655 shares)",0,1/3/2017,0.0,0.2
444,Centric Brands Inc. (fka Differential Brands Group (19),"Designer, marketer and distributor of licensed and owned apparel",First lien senior secured loan ($58.8 par due 10/2023),8.51% (Libor + 6.00%/Q),10/29/2018,58.8,58.2
445,Centric Brands Inc. (fka Differential Brands Group (19),"Designer, marketer and distributor of licensed and owned apparel","Common stock (3,077,875 shares)",0,10/29/2018,24.6,24.6
447,"CB Trestles OpCo, LLC (19)",Apparel retailer,First lien senior secured loan ($26.5 par due 10/2024),8.51% (Libor + 5.75%/S),10/26/2018,26.5,26.3
448,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Preferred units (1,072 units)",0,12/15/2017,1.1,0.9
449,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Series A units (1,072 units)",0,12/15/2017,0.0,0.0
452,"Feradyne Outdoors, LLC and Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),0,4/24/2014,4.2,0.2
453,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($14.2 par due 4/2021),9.55% (Libor + 6.75%/Q),6/1/2017,14.2,14.2
454,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($5.0 par due 4/2021),9.55% (Libor + 6.75%/Q),7/17/2018,5.0,5.0
455,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($76.4 par due 4/2021),9.55% (Libor + 6.75%/Q),6/1/2017,76.4,76.4
456,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($19.3 par due 4/2021),9.55% (Libor + 6.75%/Q),6/1/2017,19.3,19.3
457,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($0.2 par due 4/2021),9.55% (Libor + 6.75%/Q),6/30/2016,0.2,0.2
459,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",First lien senior secured loan ($10.0 par due 5/2021),6.77% (Libor + 4.25%/M),1/22/2018,6.8,6.2
460,Indra Holdings Corp.,"Designer, marketer, and distributor of rain and cold weather products",Second lien senior secured loan ($80.0 par due 11/2021),0,5/1/2014,68.1,19.9
462,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($56.0 par due 6/2021),9.92% (Libor + 7.39%/Q),12/23/2014,55.9,56.0
463,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($10.0 par due 6/2021),9.92% (Libor + 7.39%/Q),12/23/2014,10.0,10.0
464,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",0,12/23/2014,3.0,6.2
466,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 10/2019),12.33% (Libor + 9.75%/Q),1/3/2017,16.9,16.9
467,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,"Common stock (458,596 shares)",0,1/3/2017,14.0,11.1
468,"Rug Doctor, LLC and RD Holdco Inc. (7)",Manufacturer and marketer of carpet cleaning machines,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",0,1/3/2017,0.0,0.0
470,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Common units (1,116,879 units)",0,4/1/2011,0.0,0.4
471,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Class B common units (126,278,000 units)",0,10/30/2014,0.0,0.0
472,"S Toys Holdings LLC (fka The Step2 Company, LLC) (7)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",0,4/1/2010,0.0,0.0
474,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),11.03% (Libor + 8.50%/Q),10/27/2015,98.5,91.0
475,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories",Second lien senior secured loan ($89.4 par due 10/2021),13.49% (Libor + 11.00%/Q),4/22/2015,89.4,79.6
476,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",0,3/14/2014,5.0,1.0
477,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",0,4/22/2015,5.0,1.0
479,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($72.6 par due 3/2023),11.39% (Libor + 9.00%/Q),7/26/2017,72.6,72.6
480,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($4.0 par due 3/2023),11.38% (Libor + 9.00%/Q),7/26/2017,4.0,4.0
481,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured loan ($180.9 par due 3/2023),5.00% (Libor + 2.61%/Q),7/26/2017,174.6,159.1
482,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,"Class A common units (6,500,000 units)",0,7/26/2017,0.0,0.0
485,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P. (19)","Manufacturer of consumable products in the dental, medical, cosmetic and CPG/industrial end-markets",First lien senior secured loan ($53.7 par due 11/2025),7.27% (Libor + 4.75%/M),11/15/2018,53.7,53.2
486,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P. (19)","Manufacturer of consumable products in the dental, medical, cosmetic and CPG/industrial end-markets","Class A preferred units (2,149 units)",0,11/15/2018,2.1,2.1
488,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($21.1 par due 12/2025),10.77% (Libor + 8.25%/M),7/30/2018,21.1,21.1
489,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($47.7 par due 12/2025),10.77% (Libor + 8.25%/M),12/15/2017,47.7,47.7
490,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($75.0 par due 12/2025),10.77% (Libor + 8.25%/M),12/15/2017,75.0,75.0
491,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods","Class A units (1,400 units)",0,7/30/2018,1.4,1.5
493,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($1.5 par due 5/2022),8.72% (Libor + 6.25%/Q),6/21/2017,1.5,1.5
494,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($0.9 par due 5/2022),8.90% (Libor + 6.25%/Q),6/21/2017,0.9,0.9
495,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($1.5 par due 5/2022),9.04% (Libor + 6.25%/Q),6/21/2017,1.5,1.5
496,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($3.1 par due 5/2022),8.72% (Libor + 6.25%/Q),6/21/2017,3.1,3.1
497,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($1.8 par due 5/2022),8.90% (Libor + 6.25%/Q),6/21/2017,1.8,1.8
498,"Woodstream Group, Inc. and Woodstream Corporation (19)",Pet products manufacturer,First lien senior secured loan ($3.1 par due 5/2022),9.04% (Libor + 6.25%/Q),6/21/2017,3.1,3.1
502,Amynta Agency Borrower Inc. and Amynta Warranty Borrower Inc.,Insurance service provider,First lien senior secured loan ($27.2 par due 2/2025),6.52% (Libor + 4.00%/M),12/21/2018,27.2,26.9
503,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($28.0 par due 8/2022),12.10% (Libor + 9.75%/M),5/10/2012,28.0,28.0
504,DFC Global Facility Borrower II LLC (19),Non-bank provider of alternative financial services,First lien senior secured revolving loan ($94.6 par due 9/2022),13.10% (Libor + 10.75%/M),9/27/2017,94.6,94.6
505,"Financial Asset Management Systems, Inc. and FAMS Holdings, Inc. (6)",Debt collection services provider,Common stock (180 shares),0,1/11/2017,0.0,0.0
506,"Gordian Group, LLC","Provider of products, services and software to organizations pursuing efficient and effective procurement and information solutions",Common stock (526 shares),0,11/30/2012,0.0,0.0
507,"Ivy Hill Asset Management, L.P. (7)(9)",Asset management services,Member interest (100.00% interest),0,6/15/2009,444.0,517.9
508,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (9)",Asset-backed financial services company,First lien senior secured loan ($16.0 par due 6/2017),0,6/24/2014,14.7,10.1
509,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (7)(9)(19),Specialty finance company,First lien senior secured revolving loan ($0.8 par due 12/2022),6.81% (Libor + 4.00%/Q),12/27/2018,0.8,0.8
510,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (7)(9)(19),Specialty finance company,Equity interests,0,11/29/2010,12.7,3.1
512,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,3.0
513,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,Senior subordinated loan ($37.0 par due 3/2024),10.50%,6/25/2015,37.0,37.0
514,LS DE LLC and LM LSQ Investors LLC (9),Asset based lender,"Membership units (3,275,000 units)",0,6/25/2015,3.3,4.0
517,"NM GRC HOLDCO, LLC (19)",Regulatory compliance services provider to financial institutions,First lien senior secured loan ($19.3 par due 2/2024),8.80% (Libor + 6.00%/Q),2/9/2018,19.3,19.3
518,"NM GRC HOLDCO, LLC (19)",Regulatory compliance services provider to financial institutions,First lien senior secured loan ($60.6 par due 2/2024),8.80% (Libor + 6.00%/Q),2/9/2018,60.1,60.6
520,"Payment Alliance International, Inc. (19)",Reseller of ATM process services through 3rd party processing networks,First lien senior secured revolving loan ($1.3 par due 9/2021),8.49% (Libor + 6.05%/M),2/8/2018,1.3,1.3
521,"Payment Alliance International, Inc. (19)",Reseller of ATM process services through 3rd party processing networks,First lien senior secured revolving loan ($2.1 par due 9/2021),10.30% (Base Rate + 5.05%/M),2/8/2018,2.1,2.1
523,"Rialto Management Group, LLC (9)(19)",Investment and asset management platform focused on real estate,First lien senior secured loan ($1.0 par due 12/2024),7.02% (Libor + 4.50%/M),11/30/2018,1.0,1.0
524,"Vela Trading Technologies, LLC (19)",Provider of market data software and content to global financial services clients,First lien senior secured revolving loan ($0.5 par due 6/2022),7.65% (Libor + 5.00%/Q),2/8/2018,0.5,0.5
525,"Vela Trading Technologies, LLC (19)",Provider of market data software and content to global financial services clients,First lien senior secured loan ($4.9 par due 6/2022),7.45% (Libor + 5.00%/Q),4/17/2018,4.9,4.8
529,ACAS Equity Holdings Corporation (7)(9),Investment company,Common stock (589 shares),0,1/3/2017,0.4,0.4
530,Ares IIIR/IVR CLO Ltd. (7)(8)(9),Investment vehicle,Subordinated notes ($20.0 par due 4/2021),0,1/3/2017,0.0,0.1
531,"Blue Wolf Capital Fund II, L.P. (6)(8)(9)",Investment partnership,Limited partnership interest (8.50% interest),0,1/3/2017,1.6,2.5
532,Carlyle Global Market Strategies CLO 2015-3 (8)(9),Investment vehicle,Subordinated notes ($24.6 par due 7/2028),13.70%,1/3/2017,14.7,17.1
533,Centurion CDO 8 Limited (8)(9),Investment vehicle,Subordinated notes ($5.0 par due 3/2019),0,1/3/2017,0.0,0.0
534,CoLTs 2005-1 Ltd. (7)(8)(9),Investment vehicle,Preferred shares (360 shares),0,1/3/2017,0.0,0.0
535,CoLTs 2005-2 Ltd. (7)(8)(9),Investment vehicle,"Preferred shares (34,170,000 shares)",0,1/3/2017,0.0,0.0
536,CREST Exeter Street Solar 2004-1 (8)(9),Investment vehicle,"Preferred shares (3,500,000 shares)",0,1/3/2017,0.0,0.0
537,Eaton Vance CDO X plc (8)(9),Investment vehicle,Subordinated notes ($9.2 par due 2/2027),0,1/3/2017,0.0,0.1
538,European Capital UK SME Debt LP (6)(8)(9)(20),Investment partnership,Limited partnership interest (45% interest),0,1/3/2017,38.6,39.5
539,"HCI Equity, LLC (7)(8)(9)",Investment company,Member interest (100.00% interest),0,4/1/2010,0.0,0.1
540,Herbert Park B.V. (8)(9),Investment vehicle,Subordinated notes ($6.1 par due 10/2026),0,1/3/2017,0.9,0.0
541,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (7)(8)(9)",Investment company,Common stock (100 shares),0,1/3/2017,0.0,0.0
542,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (7)(8)(9)",Investment company,"Common stock (50,000 shares)",0,1/3/2017,0.0,0.0
544,OHA Credit Partners XI (8)(9),Investment vehicle,Subordinated notes ($17.8 par due 1/2032),13.50%,1/3/2017,13.5,13.6
545,"Partnership Capital Growth Fund I, L.P. (6)(9)",Investment partnership,Limited partnership interest (25.00% interest),0,6/16/2006,0.0,0.1
546,"Partnership Capital Growth Investors III, L.P. (9)(20)",Investment partnership,Limited partnership interest (2.50% interest),0,10/5/2011,2.5,4.2
547,"PCG-Ares Sidecar Investment II, L.P. (6)(9)(20)",Investment partnership,Limited partnership interest (100.00% interest),0,10/31/2014,6.7,17.4
548,"PCG-Ares Sidecar Investment, L.P. (6)(9)(20)",Investment partnership,Limited partnership interest (100.00% interest),0,5/22/2014,4.5,4.4
550,"Piper Jaffray Merchant Banking Fund I, L.P. (9)(20)",Investment partnership,Limited partnership interest (2.00% interest),0,8/16/2012,1.4,1.4
551,"Senior Direct Lending Program, LLC (7)(9)(21)",Co-investment vehicle,Subordinated certificates ($651.7 par due 12/2036),10.81% (Libor + 8.00%/Q)(16),7/27/2016,651.7,651.7
552,"Senior Direct Lending Program, LLC (7)(9)(21)",Co-investment vehicle,Member interest (87.50% interest),0,7/27/2016,0.0,0.0
554,"Vitesse CLO, Ltd. (8)(9)",Investment vehicle,"Preferred shares (20,000,000 shares)",0,1/3/2017,0.0,0.0
555,Voya CLO 2014-4 Ltd. (8)(9),Investment vehicle,Subordinated notes ($26.7 par due 7/2031),15.60%,1/3/2017,14.6,13.8
556,VSC Investors LLC (9),Investment company,Membership interest (1.95% interest),0,1/24/2008,0.3,1.1
559,"Chariot Acquisition, LLC (19)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($18.2 par due 9/2021),9.30% (Libor + 6.50%/Q),1/3/2017,18.1,18.0
560,"Chariot Acquisition, LLC (19)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($9.3 par due 9/2021),9.30% (Libor + 6.50%/Q),1/3/2017,9.2,9.2
562,Dorner Holding Corp. (19),Manufacturer of precision unit conveyors,First lien senior secured revolving loan ($0.2 par due 3/2022),10.25% (Base Rate + 4.75%/Q),3/15/2017,0.2,0.2
563,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($21.8 par due 12/2019),9.13% (Libor + 6.25%/Q),7/26/2017,21.8,21.5
564,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($88.7 par due 12/2019),8.15% (Libor + 5.25%/Q),7/26/2017,88.7,87.8
565,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($74.8 par due 12/2019),8.15% (Libor + 5.25%/Q),7/26/2017,74.8,74.0
566,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.3 par due 12/2019),9.13% (Libor + 6.25%/Q),7/26/2017,0.3,0.3
567,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($0.2 par due 12/2019),9.13% (Libor + 6.25%/Q),7/26/2017,0.2,0.2
569,"ETG Holdings, Inc. (7)",Industrial woven products,"Common stock (3,000 shares)",0,1/3/2017,0.0,0.0
570,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan ($0.7 par due 10/2023),7.01% (Libor + 4.50%/M),10/12/2017,0.7,0.7
571,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($20.5 par due 10/2024),7.55% (Libor + 4.75%/Q),10/12/2017,20.5,20.5
572,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,First lien senior secured loan ($19.8 par due 10/2024),7.55% (Libor + 4.75%/Q),10/12/2017,19.8,19.8
573,"Harvey Tool Company, LLC (19)",Cutting tool provider to the metalworking industry,Second lien senior secured loan ($43.7 par due 10/2025),10.93% (Libor + 8.50%/Q),10/12/2017,43.7,43.7
575,"Ioxus, Inc. (6)",Energy storage devices,First lien senior secured loan ($1.3 par due 12/2019),0,4/29/2014,1.3,1.3
576,"Ioxus, Inc. (6)",Energy storage devices,First lien senior secured loan ($5.7 par due 12/2019),"7.00% Cash, 5.00% PIK",4/29/2014,5.6,5.7
577,"Ioxus, Inc. (6)",Energy storage devices,"Series CC preferred stock (1,683,265 shares)",0,9/7/2017,0.7,0.0
578,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 75,968 shares of common stock (expires 1/2026)",0,1/28/2016,0.0,0.0
579,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 30,256 shares of Series BB preferred stock (expires 8/2026)",0,8/24/2016,0.0,0.0
580,"Ioxus, Inc. (6)",Energy storage devices,"Warrant to purchase up to 8,416,326 shares of Series CC preferred stock (expires 1/2027)",0,1/27/2017,0.0,0.0
