,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
743,,,,,,,,,,,,,,,,19647,,,19490,,,0.7,,19053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,"Triple Lift, Inc.+",One stop,,SF +,5.75,(l),,11.30,,,,,05/2028,,5289,,,5220,,,0.2,,5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,"Triple Lift, Inc.+",One stop,,SF +,5.75,(l),,11.30,,,,,05/2028,,1122,,,1105,,,-,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,"Triple Lift, Inc.+",One stop,,SF +,5.75,(l),,11.20,,,,,05/2028,,27,,,26,,,-,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,,,,,,,,,,,,,,,6438,,,6351,,,0.2,,6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,Multiline Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,Mills Fleet Farm Group LLC*#+,One stop,,SF +,6.50,(l),,12.02,,,,,10/2024,,45138,,,45113,,,1.8,,45138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,"Oil, Gas & Consumable Fuels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,"3ES Innovation, Inc.*+(8)(12)",One stop,,SF +,6.50,(k),,11.92,,,,,05/2025,,,20210,,,,20261,,,0.8,,,20210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,"3ES Innovation, Inc.+(8)(12)",One stop,,SF +,6.50,(k),,11.92,,,,,05/2025,,80,,,79,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,"Envernus, Inc.*#+",Senior secured,,SF +,4.25,(k),,9.67,,,,,07/2025,,38453,,,38575,,,1.5,,38259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,"Envernus, Inc.+",Senior secured,,SF +,4.50,(k),,9.92,,,,,07/2025,,16960,,,16791,,,0.7,,16960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,"Envernus, Inc.+",Senior secured,,SF +,4.50,(k),,9.92,,,,,09/2026,,66,,,61,,,-,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,"Project Power Buyer, LLC*#+",One stop,,SF +,7.00,(l),,12.39,,,,,05/2026,,40066,,,39553,,,1.5,,40066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,"Project Power Buyer, LLC+(5)",One stop,,SF +,7.00,,,N/A(6),,,,,05/2025,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,,,,,,,,,,,115835,,,115319,,,4.5,,115641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,"Messenger, LLC#+",One stop,,SF +,5.75,(l),,11.29,,,,,12/2027,,10074,,,10001,,,0.4,,9670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,"Messenger, LLC+",One stop,,SF +,5.75,(l),,11.27,,,,,12/2027,,99,,,98,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,"Messenger, LLC+",One stop,,SF +,5.75,(l),,11.29,,,,,12/2027,,49,,,49,,,-,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,"Messenger, LLC+",One stop,,P +,4.75,(b),,13.25,,,,,12/2027,,21,,,21,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,,,,,,,,,,,,,,,10243,,,10169,,,0.4,,9831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,Personal Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,"IMPLUS Footcare, LLC+(23)",One stop,,SF +,8.75,(l),,13.30,cash/,1.00,PIK,,07/2024,,30496,,,30574,,,1.2,,28852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,"IMPLUS Footcare, LLC+(23)",One stop,,SF +,8.75,(l),,13.30,cash/,1.00,PIK,,07/2024,,5208,,,5222,,,0.2,,4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,"IMPLUS Footcare, LLC*+(23)",One stop,,SF +,8.75,(l),,13.30,cash/,1.00,PIK,,07/2024,,751,,,755,,,-,,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,36455,,,36551,,,1.4,,34489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,"ACP Ulysses Buyer, Inc.*#",One stop,,SF +,5.50,(l),,11.04,,,,,02/2026,,,25232,,,,25089,,,1.0,,,23970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,"ACP Ulysses Buyer, Inc.*",One stop,,SF +,5.50,(l),,11.04,,,,,02/2026,,1091,,,1076,,,-,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,"Amalthea Parent, Inc.*#+(8)(12)",One stop,,SF +,5.00,(k),,10.43,,,,,03/2027,,58695,,,58287,,,2.1,,53997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,5.00,,,N/A(6),,,,,03/2027,,-,,,(  2  ),,,-,,(  22  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Apothecary Products, LLC+",Senior secured,,SF +,6.50,(m),,12.10,,,,,07/2025,,2632,,,2608,,,0.1,,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"Apothecary Products, LLC+(5)",Senior secured,,SF +,6.50,,,N/A(6),,,,,07/2025,,-,,,(  7  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(l),,10.89,,,,,05/2029,,17007,,,16733,,,0.7,,16497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(k),,11.07,,,,,05/2029,,74,,,69,,,-,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(m),,11.21,,,,,05/2029,,1148,,,1117,,,-,,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(l),,11.14,,,,,05/2029,,2814,,,2766,,,0.1,,2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(m),,11.21,,,,,05/2029,,182,,,177,,,-,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(k),,11.43,,,,,10/2028,,10520,,,10370,,,0.4,,10310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(k),,11.43,,,,,10/2027,,12,,,11,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(k),,11.43,,,,,10/2028,,3527,,,3475,,,0.1,,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(k),,11.43,,,,,10/2028,,2658,,,2570,,,0.1,,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(i),,9.94,,,,,08/2028,,23923,,,26689,,,0.9,,22129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(i),,9.94,,,,,08/2028,,2537,,,2505,,,0.1,,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,Spark Bidco Limited+(5)(8)(9)(10),Senior secured,,SN +,4.75,,,N/A(6),,,,,02/2028,,-,,,(  2  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,6.00,(i),,11.19,,,,,08/2028,,3320,,,3257,,,0.1,,3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(i),,9.94,,,,,08/2028,,2900,,,2689,,,0.1,,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,Spark Bidco Limited+(8)(10),Senior secured,,SF +,6.00,(l),,11.39,,,,,08/2028,,2613,,,2568,,,0.1,,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,,,,,,,,,,,,,,,160885,,,162045,,,5.9,,151495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,Professional Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,"ALKU Intermediate Holdings, LLC+",One stop,,SF +,6.25,(k),,11.57,,,,,05/2029,,4444,,,4382,,,0.2,,4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,"bswift, LLC+",One stop,,SF +,6.63,(l),,11.91,,,,,11/2028,,5100,,,4964,,,0.2,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.75,(l),,11.14,,,,,10/2027,,4203,,,4160,,,0.2,,4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,Citrin Cooperman Advisors LLC+(5),One stop,,SF +,6.25,,,N/A(6),,,,,10/2027,,-,,,(  9  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,Citrin Cooperman Advisors LLC+,One stop,,SF +,6.25,(m),,11.70,,,,,10/2027,,2329,,,2267,,,0.1,,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(k),,10.83,,,,,09/2028,,3477,,,3419,,,0.1,,3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(k),,10.83,,,,,09/2028,,7,,,6,,,-,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(k),,10.83,,,,,09/2028,,220,,,215,,,-,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,DISA Holdings Corp.+,One stop,,SF +,5.50,(k),,10.83,,,,,09/2028,,151,,,145,,,-,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,DISA Holdings Corp.+(23),Subordinated debt,,SF +,10.00,(k),,13.33,cash/,2.00,PIK,,03/2029,,51,,,49,,,-,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(m),,10.84,,,,,04/2028,,1430,,,1419,,,0.1,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(k)(l),,10.86,,,,,04/2028,,9,,,9,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,"Filevine, Inc.+(23)",One stop,,SF +,6.50,(l)(m),,9.13,cash/,2.50,PIK,,04/2027,,5400,,,5347,,,0.2,,5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,"Filevine, Inc.+",One stop,,SF +,6.50,,,N/A(6),,,,,04/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,"IG Investments Holdings, LLC+",One stop,,SF +,6.00,(k)(l),,11.45,,,,,09/2028,,6468,,,6380,,,0.3,,6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,"IG Investments Holdings, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,09/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"IG Investments Holdings, LLC+",One stop,,SF +,6.00,(l),,11.47,,,,,09/2028,,553,,,545,,,-,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,NBG Acquisition Corp. and NBG-P Acquisition Corp.#,One stop,,SF +,5.25,(l),,10.77,,,,,11/2028,,7517,,,7477,,,0.3,,7291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,SF +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  12  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,SF +,5.25,(l),,10.78,,,,,11/2028,,157,,,156,,,-,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,SF +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  15  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,Net Health Acquisition Corp.+,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,13101,,,13041,,,0.5,,12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,Net Health Acquisition Corp.*#,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,8290,,,8275,,,0.3,,8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,Net Health Acquisition Corp.*,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,6637,,,6662,,,0.3,,6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,Net Health Acquisition Corp.#,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,,4194,,,,4167,,,0.2,,,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,Net Health Acquisition Corp.*#,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,1159,,,1156,,,-,,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,Net Health Acquisition Corp.+,One stop,,SF +,5.75,(k),,11.17,,,,,12/2025,,86,,,86,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"PlanSource Holdings, Inc.+",One stop,,SF +,6.25,(m),,11.90,,,,,04/2025,,11416,,,11446,,,0.4,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"PlanSource Holdings, Inc.+",One stop,,SF +,6.25,(m),,11.90,,,,,04/2025,,1932,,,1925,,,0.1,,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"PlanSource Holdings, Inc.+",One stop,,SF +,6.25,(m),,11.90,,,,,04/2025,,139,,,138,,,-,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"PlanSource Holdings, Inc.+",One stop,,SF +,6.25,,,N/A(6),,,,,04/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Procure Acquireco, Inc.#+",One stop,,SF +,5.00,(l),,10.57,,,,,12/2028,,17456,,,17326,,,0.7,,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"Procure Acquireco, Inc.+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"Procure Acquireco, Inc.+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"Teaching Company, The+",One stop,,SF +,5.75,(l),,11.27,,,,,01/2026,,13791,,,13791,,,0.5,,13791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,"Teaching Company, The+",One stop,,SF +,5.75,(b)(l),,11.76,,,,,01/2026,,80,,,80,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,,,,,,,,,,,,,,119797,,,118993,,,4.7,,,118893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,21533,,,21433,,,0.8,,21533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,19232,,,19227,,,0.8,,19232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,13254,,,13208,,,0.5,,13254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,Inhabit IQ Inc.*,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,12242,,,12185,,,0.5,,12242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,Inhabit IQ Inc.*#,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,6450,,,6453,,,0.3,,6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,3143,,,3167,,,0.1,,3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,1381,,,1383,,,0.1,,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,1169,,,1171,,,0.1,,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,1152,,,1154,,,-,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,922,,,920,,,-,,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,486,,,487,,,-,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(k),,10.92,,,,,07/2025,,130,,,130,,,-,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,MRI Software LLC*+,One stop,,SF +,5.50,(l),,10.99,,,,,02/2026,,14211,,,14156,,,0.5,,13927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,MRI Software LLC+,One stop,,SF +,5.50,(l),,10.99,,,,,02/2026,,5350,,,5317,,,0.2,,5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,MRI Software LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2026,,-,,,(  1  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,RPL Bidco Limited+(8)(9)(10),One stop,,SN +,5.50,(i),,10.69,,,,,08/2028,,17820,,,20075,,,0.7,,17152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,5.50,(f),,9.63,,,,,08/2028,,1920,,,2177,,,0.1,,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,RPL Bidco Limited+(5)(8)(9)(10),One stop,,SN +,5.50,,,N/A(6),,,,,02/2028,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,6.75,(f),,10.93,,,,,08/2028,,7910,,,8138,,,0.3,,7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,128305,,,130780,,,5.0,,,127206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.38,(k),,11.79,,,,,07/2028,,4229,,,4158,,,0.2,,4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.75,(k),,12.08,,,,,07/2028,,3948,,,3847,,,0.2,,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
