,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
725,,"Property Brands, Inc.+",One stop,,L + 6.00,(d),,7.00,,01/2024,,200,,,199,,,-,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,64927,,,65008,,,2.5,,,64927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,Internet Truckstop Group LLC*#,One stop,,L + 5.75,(c),,6.75,,04/2025,,22415,,,22844,,,0.9,,22415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,Internet Truckstop Group LLC+,One stop,,L + 5.75,(c),,6.75,,04/2025,,9814,,,9677,,,0.4,,9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,Internet Truckstop Group LLC+(5),One stop,,L + 5.75,,,N/A(6),,04/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,,,,,,,,,,,32229,,,32519,,,1.3,,32229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,"Accela, Inc.*#+",One stop,,L + 4.94,(a),,4.25 cash/1.69 PIK,,09/2023,,,4537,,,,4537,,,0.2,,,4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,"Accela, Inc.+",One stop,,L + 7.00,,,N/A(6),,09/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,"Appfire Technologies, LLC+",One stop,,L + 5.00,(c),,6.00,,03/2027,,34021,,,33545,,,1.3,,33894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,"Appfire Technologies, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,"Appfire Technologies, LLC+",One stop,,L + 5.00,,,N/A(6),,03/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,"Apptio, Inc. +~",One stop,,L + 7.25,(d),,8.25,,01/2025,,57010,,,57597,,,2.2,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,"Apptio, Inc. +",One stop,,L + 7.25,(d),,8.25,,01/2025,,76,,,75,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,Aras Corporation+,One stop,,L + 7.00,(c),,4.25 cash/3.75 PIK,,04/2027,,10084,,,9986,,,0.4,,9983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,Aras Corporation+(5),One stop,,L + 6.50,,,N/A(6),,04/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,Aras Corporation+(5),One stop,,L + 6.50,,,N/A(6),,04/2027,,-,,,(13),,,-,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,"Astute Holdings, Inc. +",One stop,,L + 6.50,(c),,7.50,,04/2025,,10744,,,10857,,,0.4,,10744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,"Astute Holdings, Inc. +",One stop,,L + 6.50,(c),,7.50,,04/2025,,2746,,,2739,,,0.1,,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,"Astute Holdings, Inc. +(5)",One stop,,L + 6.50,,,N/A(6),,04/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,Axiom Merger Sub Inc.+~^,One stop,,L + 6.00,(c)(d),,7.00,,04/2026,,5802,,,5836,,,0.2,,5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 5.50,(g),,5.50,,04/2026,,2392,,,2407,,,0.1,,2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,Axiom Merger Sub Inc.+,One stop,,L + 6.00,(c),,7.00,,04/2026,,275,,,272,,,-,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,Axiom Merger Sub Inc.+(5),One stop,,L + 6.00,,,N/A(6),,04/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,Axiom Merger Sub Inc.+(5),One stop,,L + 6.00,,,N/A(6),,04/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,"Bearcat Buyer, Inc.+~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,2906,,,2926,,,0.1,,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,518,,,518,,,-,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,"Bearcat Buyer, Inc.~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,307,,,305,,,-,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,,,N/A(6),,07/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,"Beqom North America, Inc.+",One stop,,L + 7.50,(d),,7.00 cash/1.50 PIK,,06/2026,,920,,,915,,,-,,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,"Beqom North America, Inc.+",One stop,,L + 6.00,,,N/A(6),,06/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,"Bullhorn, Inc.*#+~^",One stop,,L + 5.75,(c),,6.75,,09/2026,,66794,,,65800,,,2.6,,66935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,"Bullhorn, Inc.+(8)(9)",One stop,,L + 6.00,(i),,6.08,,09/2026,,11918,,,11736,,,0.5,,13422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,"Bullhorn, Inc.+(8)(9)",One stop,,E + 5.75,(g),,5.75,,09/2026,,4786,,,4712,,,0.2,,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,97,,,96,,,-,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,77,,,76,,,-,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,-,,,(4),,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,L + 5.00,(a),,6.00,,06/2028,,9918,,,9722,,,0.4,,9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,"Burning Glass Intermediate Holdings Company, Inc.+(5)",One stop,,L + 5.00,,,N/A(6),,06/2026,,-,,,(2),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,"Calabrio, Inc. +",One stop,,L + 7.00,(c),,8.00,,04/2027,,53683,,,52905,,,2.1,,52877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,"Calabrio, Inc. +(5)",One stop,,L + 7.00,,,N/A(6),,04/2027,,-,,,(4),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,"Clearwater Analytics, LLC+",One stop,,L + 6.25,(c),,7.25,,10/2025,,17310,,,17161,,,0.7,,17310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,"Clearwater Analytics, LLC*#+",One stop,,L + 6.25,(c),,7.25,,10/2025,,14242,,,14198,,,0.6,,14242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,"Clearwater Analytics, LLC*",One stop,,L + 6.25,(a),,7.25,,10/2025,,5995,,,5994,,,0.2,,5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,"Clearwater Analytics, LLC+",One stop,,L + 6.25,(a),,7.25,,10/2025,,983,,,971,,,-,,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,"Clearwater Analytics, LLC+(5)",One stop,,L + 6.25,,,N/A(6),,10/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,,4231,,,,4254,,,0.2,,,4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"Cloudbees, Inc.",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,2785,,,2726,,,0.1,,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,1474,,,1468,,,0.1,,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"Cloudbees, Inc.+",One stop,,L + 8.50,,,N/A(6),,05/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,"Confluence Technologies, Inc.*+~^",One stop,,L + 5.50,(a),,6.50,,03/2024,,44663,,,44479,,,1.8,,44663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,"Confluence Technologies, Inc.+",One stop,,L + 5.50,(a),,6.50,,03/2024,,83,,,82,,,-,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,Daxko Acquisition Corporation*#^,One stop,,L + 6.00,(c),,7.00,,09/2023,,25482,,,25541,,,1.0,,25482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,Daxko Acquisition Corporation+,One stop,,L + 6.00,,,N/A(6),,09/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,"Digital Guardian, Inc.+",One stop,,L + 9.50,(c),,7.50 cash/3.00 PIK,,06/2023,,8932,,,9137,,,0.4,,9552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,"Digital Guardian, Inc.+",Subordinated debt,,No Value,,,8.00 PIK,,06/2023,,9,,,8,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,"Digital Guardian, Inc.+",One stop,,L + 5.00,,,N/A(6),,06/2023,,-,,,-,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,Diligent Corporation*#+~^,One stop,,L + 6.25,(c),,7.25,,08/2025,,87395,,,87590,,,3.5,,87943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,Diligent Corporation+,One stop,,L + 5.75,(c),,6.75,,08/2025,,6040,,,5983,,,0.2,,5972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,Diligent Corporation+,One stop,,L + 6.25,,,N/A(6),,08/2025,,-,,,-,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,EveryAction Intermediate Holding Corporation+,One stop,,L + 7.00,(c),,8.00,,04/2027,,13003,,,12877,,,0.5,,12874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,EveryAction Intermediate Holding Corporation+(5),One stop,,L + 7.00,,,N/A(6),,04/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,"GS Acquisitionco, Inc.*#+~^",One stop,,L + 5.75,(c),,6.75,,05/2024,,53636,,,53875,,,2.1,,53636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,"GS Acquisitionco, Inc.*#",One stop,,L + 5.75,(c),,6.75,,05/2024,,12658,,,12880,,,0.5,,12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(c),,6.75,,05/2024,,3262,,,3319,,,0.1,,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,"GS Acquisitionco, Inc.+~",One stop,,L + 5.75,(c),,6.75,,05/2024,,3009,,,3063,,,0.1,,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(c),,6.75,,05/2024,,1885,,,1918,,,0.1,,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c)(d),,6.75,,05/2024,,124,,,122,,,-,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c),,6.75,,05/2024,,74,,,74,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c)(d),,6.75,,05/2024,,36,,,36,,,-,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,14355,,,14585,,,0.6,,14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,4501,,,4489,,,0.2,,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,"ICIMS, Inc.~",One stop,,L + 6.50,(c),,7.50,,09/2024,,2706,,,2684,,,0.1,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"ICIMS, Inc.+",One stop,,L + 6.50,(c),,7.50,,09/2024,,88,,,88,,,-,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,"Impartner, Inc.",One stop,,L + 9.50,(c),,9.30 cash/2.00 PIK,,08/2025,,2960,,,2930,,,0.1,,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,"Impartner, Inc.+",One stop,,L + 9.50,(c),,9.30 cash/2.00 PIK,,08/2025,,233,,,232,,,-,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,"Impartner, Inc.+(5)",One stop,,L + 7.50,,,N/A(6),,08/2025,,-,,,(1),,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Impartner, Inc.+",One stop,,L + 7.50,,,N/A(6),,08/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Instructure, Inc.~",One stop,,L + 5.50,(a),,6.50,,03/2026,,16224,,,15712,,,0.6,,16224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,"Integral Ad Science, Inc.+~",One stop,,L + 5.00,(c),,6.00,,07/2024,,15951,,,16100,,,0.6,,15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,"Integral Ad Science, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,07/2023,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,"Integration Appliance, Inc.*+~",One stop,,L + 7.25,(c),,8.25,,08/2023,,68336,,,68913,,,2.7,,68336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,"Integration Appliance, Inc.+",One stop,,L + 7.25,(c),,8.25,,08/2023,,487,,,484,,,-,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Invoice Cloud, Inc.+",One stop,,L + 6.50,(c),,4.25 cash/3.25 PIK,,02/2024,,6682,,,6712,,,0.3,,6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,"Invoice Cloud, Inc.+",One stop,,L + 6.50,(c),,4.25 cash/3.25 PIK,,02/2024,,2241,,,2240,,,0.1,,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,"Invoice Cloud, Inc.+",One stop,,L + 6.00,,,N/A(6),,02/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,"Juvare, LLC*",One stop,,L + 5.75,(c),,6.75,,10/2026,,7526,,,7443,,,0.3,,7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,"Juvare, LLC+",One stop,,P + 4.75,(c)(f),,7.44,,10/2026,,1737,,,1718,,,0.1,,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,"Juvare, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,04/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,Kaseya Traverse Inc+~,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,,37766,,,,38525,,,1.5,,,37766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,3896,,,3906,,,0.2,,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,650,,,632,,,-,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,Kaseya Traverse Inc+,One stop,,L + 6.50,(c),,7.50,,05/2025,,89,,,88,,,-,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Mindbody, Inc.+~",One stop,,L + 8.50,(c),,8.00 cash/1.50 PIK,,02/2025,,49148,,,49800,,,1.9,,49148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Mindbody, Inc.+(5)",One stop,,L + 8.00,,,N/A(6),,02/2025,,-,,,(1),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Ministry Brands, LLC+",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,2717,,,2695,,,0.1,,2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"Ministry Brands, LLC+^",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,1434,,,1445,,,0.1,,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Ministry Brands, LLC+^",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,821,,,827,,,-,,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"Ministry Brands, LLC+",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,374,,,382,,,-,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"mParticle, Inc.+",One stop,,L + 10.25,(c),,7.50 cash/3.75 PIK,,09/2025,,4843,,,4775,,,0.2,,4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"mParticle, Inc.+",One stop,,L + 10.25,(c),,11.25,,09/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,"Namely, Inc.+~",One stop,,L + 7.50,(c),,8.25 cash/1.25 PIK,,06/2024,,3613,,,3477,,,0.1,,3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,"Namely, Inc.+",One stop,,L + 7.50,(c),,8.25 cash/1.25 PIK,,06/2024,,2052,,,1952,,,0.1,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,"Namely, Inc.+",One stop,,L + 7.50,(a),,8.25 cash/1.25 PIK,,06/2024,,70,,,70,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,Neo Bidco GMBH(8)(9)(13),One stop,,E + 6.00,,,N/A(6),,12/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,Neo Bidco GMBH(5)(8)(9)(13),One stop,,E + 6.00,,,N/A(6),,06/2028,,-,,,-,,,-,,(97),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH+",One stop,,L + 7.75,(c),,7.50 cash/1.75 PIK,,10/2024,,2168,,,2153,,,0.1,,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH+",One stop,,L + 6.00,,,N/A(6),,10/2024,,-,,,-,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH+",One stop,,L + 7.75,,,N/A(6),,10/2024,,-,,,-,,,-,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"PDI TA Holdings, Inc.",One stop,,L + 4.50,(c),,5.50,,10/2024,,8537,,,8409,,,0.3,,8537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"PDI TA Holdings, Inc.",Second lien,,L + 8.50,(c),,9.50,,10/2025,,3424,,,3355,,,0.1,,3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"PDI TA Holdings, Inc.",One stop,,L + 4.50,(d),,5.50,,10/2024,,699,,,690,,,-,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,"PDI TA Holdings, Inc.+(5)",One stop,,L + 4.50,,,N/A(6),,10/2025,,-,,,(7),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,"PDI TA Holdings, Inc.+(5)",Second lien,,L + 8.50,,,N/A(6),,10/2025,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,"Personify, Inc.*#^",One stop,,L + 5.75,(c),,6.75,,09/2024,,15098,,,15310,,,0.6,,15098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,"Personify, Inc.#",One stop,,L + 5.75,(c),,6.75,,09/2024,,8987,,,8910,,,0.4,,8987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,"Personify, Inc.+",One stop,,L + 5.75,,,N/A(6),,09/2024,,-,,,1,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Pluralsight, LLC+",One stop,,L + 8.00,(c),,9.00,,03/2027,,12949,,,12825,,,0.5,,12820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Pluralsight, LLC+(5)",One stop,,L + 8.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,Pyramid Healthcare Acquisition Corp.#+,One stop,,L + 5.00,(c),,6.00,,05/2027,,18604,,,18422,,,0.7,,18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Pyramid Healthcare Acquisition Corp.+(5),One stop,,L + 5.00,,,N/A(6),,05/2027,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Pyramid Healthcare Acquisition Corp.+(5),One stop,,L + 5.00,,,N/A(6),,05/2027,,-,,,(62),,,-,,(64),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
