,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
758,,"ReliaQuest Holdings, LLC+(5)",One stop,,SF +,10.75,,,N/A(6),,,,,10/2026,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,Saturn Borrower Inc.+(22),One stop,,L +,7.25,(b),,11.66,cash/,0.75,PIK,,09/2026,,19943,,,19591,,,0.7,,18747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,Saturn Borrower Inc.+,One stop,,L +,6.50,(b),,11.66,,,,,09/2026,,103,,,101,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,"Zarya Holdco, Inc.+",Senior secured,,SF +,6.50,(l),,11.31,,,,,07/2027,,4789,,,4789,,,0.2,,4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,"Zarya Holdco, Inc.+",Senior secured,,SF +,6.50,,,N/A(6),,,,,07/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,,,,,,,,,,,,,,236220,,,236807,,,9.2,,229532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,Leisure Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,WBZ Investment LLC#+(22),One stop,,L +,6.50,(c),,10.65,cash/,1.00,PIK,,09/2024,,,8649,,,,8673,,,0.3,,,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,WBZ Investment LLC+(22),One stop,,L +,6.50,(c),,10.65,cash/,1.00,PIK,,09/2024,,1240,,,1236,,,0.1,,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,WBZ Investment LLC+(22),One stop,,L +,6.50,(c),,10.65,cash/,1.00,PIK,,09/2024,,861,,,871,,,-,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,WBZ Investment LLC+(22),One stop,,L +,6.50,(c),,10.65,cash/,1.00,PIK,,09/2024,,446,,,452,,,-,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,WBZ Investment LLC+,One stop,,L +,6.50,,,N/A(6),,,,,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,11196,,,11232,,,0.4,,11196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,Life Sciences Tools & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,"Celerion Buyer, Inc.*#",One stop,,SF +,6.50,(m),,11.18,,,,,11/2029,,21488,,,20984,,,0.9,,21488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,"Celerion Buyer, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,11/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,"Celerion Buyer, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,11/2029,,-,,,(  80  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,"Covaris Intermediate 3, LLC+",One stop,,L +,4.75,(b),,9.91,,,,,01/2028,,5879,,,5832,,,0.2,,5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"Covaris Intermediate 3, LLC+",One stop,,L +,4.75,(b),,9.91,,,,,01/2028,,18,,,18,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Covaris Intermediate 3, LLC+(5)",One stop,,L +,4.75,,,N/A(6),,,,,01/2028,,-,,,(  2  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,PAS Parent Inc.*#+,One stop,,L +,5.50,(a),,10.34,,,,,12/2028,,33662,,,33105,,,1.3,,32989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,PAS Parent Inc.+,One stop,,L +,5.50,(a),,10.30,,,,,12/2027,,39,,,31,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,PAS Parent Inc.+(5),One stop,,SF +,5.50,,,N/A(6),,,,,12/2028,,-,,,(  4  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,Reaction Biology Corporation#,One stop,,SF +,5.00,(n),,10.11,,,,,03/2029,,7983,,,7915,,,0.3,,7743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,Reaction Biology Corporation+(5),One stop,,SF +,5.00,,,N/A(6),,,,,03/2029,,-,,,(  2  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,Reaction Biology Corporation+(5),One stop,,SF +,5.00,,,N/A(6),,,,,03/2029,,-,,,(  1  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,Reaction Biology Corporation+,One stop,,SF +,5.00,(n),,10.11,,,,,03/2029,,183,,,181,,,-,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,Reaction Biology Corporation+,One stop,,SF +,5.00,(n),,10.11,,,,,03/2029,,121,,,120,,,-,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,"Unchained Labs, LLC+",Senior secured,,SF +,5.50,(l),,10.36,,,,,08/2027,,994,,,970,,,0.1,,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,"Unchained Labs, LLC+",Senior secured,,SF +,5.50,(l),,10.36,,,,,08/2027,,839,,,827,,,-,,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,"Unchained Labs, LLC+(5)",Senior secured,,SF +,5.50,,,N/A(6),,,,,08/2027,,-,,,-,,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,71206,,,69893,,,2.8,,70077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,"Bad Boy Mowers Acquisition, LLC+",Senior secured,,L +,4.25,(b),,9.25,,,,,03/2028,,1866,,,1862,,,0.1,,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,"Blackbird Purchaser, Inc.*+",Senior secured,,SF +,4.50,(l),,9.41,,,,,04/2026,,19102,,,19205,,,0.8,,18910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,"Blackbird Purchaser, Inc.+",Senior secured,,L +,4.50,(a),,9.27,,,,,10/2025,,144,,,144,,,-,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,"Blackbird Purchaser, Inc.+(5)",Senior secured,,L +,4.50,,,N/A(6),,,,,04/2026,,-,,,(  2  ),,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,"Chase Industries, Inc.+(7)(22)(23)",Senior secured,,L +,7.00,(b),,12.16,,,,,05/2025,,12059,,,12096,,,0.5,,11844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,"Chase Industries, Inc.+(7)(22)(23)",Senior secured,,L +,7.00,(b),,12.16,,,,,05/2025,,985,,,1001,,,-,,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,"Chase Industries, Inc.+(7)(22)(23)",Senior secured,,L +,7.00,(b),,12.11,,,,,05/2025,,304,,,305,,,-,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,,34460,,,34611,,,1.4,,33999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,Marine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,"Project Nike Purchaser, LLC+",One stop,,SF +,6.00,(m),,10.90,,,,,04/2029,,18905,,,18742,,,0.7,,18149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,"Project Nike Purchaser, LLC+",One stop,,SF +,6.00,(m),,10.90,,,,,04/2029,,75,,,73,,,-,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"Project Nike Purchaser, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,04/2029,,-,,,(  6  ),,,-,,(  30  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,18980,,,18809,,,0.7,,18184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(n),,10.36,,,,,05/2028,,5316,,,5239,,,0.2,,5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(n),,10.23,,,,,05/2028,,1127,,,1108,,,0.1,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Triple Lift, Inc.+",One stop,,SF +,5.25,(n),,9.59,,,,,05/2028,,27,,,26,,,-,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,6470,,,6373,,,0.3,,6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,Multiline Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,Mills Fleet Farm Group LLC*#+,One stop,,L +,6.25,(b),,11.08,,,,,10/2024,,45138,,,45101,,,1.8,,45138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Oil, Gas & Consumable Fuels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,"3ES Innovation, Inc.*+(8)(12)",One stop,,L +,6.50,(a),,11.35,,,,,05/2025,,,20314,,,,20381,,,0.8,,,20314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,"3ES Innovation, Inc.+(8)(12)",One stop,,L +,6.50,(a),,11.35,,,,,05/2025,,80,,,79,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,"Envernus, Inc.*#+",Senior secured,,L +,4.25,(a),,9.09,,,,,07/2025,,36873,,,37107,,,1.4,,36683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,"Envernus, Inc.+",Senior secured,,L +,4.50,(a),,9.34,,,,,07/2025,,16906,,,16697,,,0.7,,16906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,"Envernus, Inc.+",Senior secured,,L +,4.25,(a),,9.09,,,,,09/2024,,86,,,86,,,-,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,"Envernus, Inc.+",Senior secured,,L +,4.50,(a),,9.34,,,,,09/2024,,69,,,67,,,-,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,"Project Power Buyer, LLC*#+",One stop,,SF +,7.00,(m),,11.90,,,,,05/2026,,40270,,,39658,,,1.6,,39667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Project Power Buyer, LLC+(5)",One stop,,SF +,7.00,,,N/A(6),,,,,05/2025,,-,,,(  1  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,,114598,,,114074,,,4.5,,113802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,"Messenger, LLC#+",One stop,,SF +,5.75,(l),,10.66,,,,,12/2027,,10124,,,10043,,,0.4,,9720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Messenger, LLC+",One stop,,SF +,5.75,(l),,10.59,,,,,12/2027,,99,,,98,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Messenger, LLC+",One stop,,SF +,5.75,(l),,10.66,,,,,12/2027,,50,,,49,,,-,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Messenger, LLC+",One stop,,P +,4.75,(d)(l),,11.90,,,,,12/2027,,49,,,49,,,-,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,,,10322,,,10239,,,0.4,,9910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,Personal Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"IMPLUS Footcare, LLC+(22)",One stop,,SF +,9.25,(m),,12.80,cash/,1.50,PIK,,04/2024,,30446,,,30584,,,1.1,,28010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"IMPLUS Footcare, LLC+(22)",One stop,,SF +,9.25,(m),,12.80,cash/,1.50,PIK,,04/2024,,5200,,,5223,,,0.2,,4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"IMPLUS Footcare, LLC*+(22)",One stop,,SF +,9.25,(m),,12.80,cash/,1.50,PIK,,04/2024,,750,,,757,,,-,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,36396,,,36564,,,1.3,,33483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,"ACP Ulysses Buyer, Inc.*#",One stop,,SF +,5.50,(m),,10.55,,,,,02/2026,,,25360,,,,25187,,,1.0,,,24092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,"ACP Ulysses Buyer, Inc.*",One stop,,SF +,5.50,(m),,10.55,,,,,02/2026,,1097,,,1078,,,0.1,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"Amalthea Parent, Inc.*#+(8)(12)",One stop,,L +,5.00,(a),,9.84,,,,,03/2027,,56956,,,56500,,,2.2,,55817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,5.00,,,N/A(6),,,,,03/2027,,-,,,(  2  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Amalthea Parent, Inc.+(8)(12)",One stop,,L +,5.00,(a),,9.81,,,,,03/2027,,1739,,,1718,,,0.1,,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"Amalthea Parent, Inc.+(8)(12)",One stop,,L +,5.00,(a),,9.81,,,,,03/2027,,300,,,298,,,-,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"Apothecary Products, LLC+",Senior secured,,SF +,5.25,(n),,10.48,,,,,07/2023,,2800,,,2812,,,0.1,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"Apothecary Products, LLC+",Senior secured,,SF +,5.25,,,N/A(  6  ),,,,,07/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(m),,10.40,,,,,05/2029,,17093,,,16793,,,0.7,,16555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(l),,10.48,,,,,05/2029,,88,,,83,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,-,,,(  23  ),,,-,,(  81  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(l),,10.56,,,,,05/2029,,2828,,,2775,,,0.1,,2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,-,,,(  4  ),,,-,,(  8  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,5.25,(l),,10.17,,,,,10/2028,,10574,,,10407,,,0.4,,10151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,5.25,(l),,10.17,,,,,10/2027,,36,,,35,,,-,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,5.25,(l),,10.17,,,,,10/2028,,3224,,,3166,,,0.1,,3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(j),,8.93,,,,,08/2028,,24171,,,26660,,,0.9,,22919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(j),,8.93,,,,,08/2028,,2564,,,2502,,,0.1,,2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Spark Bidco Limited+(5)(8)(9)(10),Senior secured,,SN +,4.75,,,N/A(6),,,,,02/2028,,-,,,(  2  ),,,-,,(  4  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,6.00,(j),,10.18,,,,,08/2028,,3354,,,3250,,,0.1,,3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(j),,8.93,,,,,08/2028,,2930,,,2689,,,0.1,,2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,Spark Bidco Limited+(5)(8)(9)(10),Senior secured,,SN +,6.00,,,N/A(6),,,,,08/2028,,-,,,(  36  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,155114,,,155886,,,6.0,,149807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,Professional Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,"bswift, LLC+",One stop,,SF +,6.63,(l),,11.34,,,,,11/2028,,5125,,,4976,,,0.2,,4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.75,(m)(n),,9.87,,,,,10/2027,,3429,,,3382,,,0.1,,3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,Citrin Cooperman Advisors LLC+(5),One stop,,SF +,6.25,,,N/A(6),,,,,10/2027,,-,,,(  10  ),,,-,,(  10  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,Citrin Cooperman Advisors LLC+,One stop,,SF +,6.25,(m),,11.08,,,,,10/2027,,2340,,,2272,,,0.1,,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(l),,10.16,,,,,09/2028,,3494,,,3430,,,0.1,,3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,DISA Holdings Corp.+(5),Senior secured,,SF +,5.50,,,N/A(6),,,,,09/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(l),,10.16,,,,,09/2028,,209,,,204,,,-,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,DISA Holdings Corp.+,One stop,,SF +,5.50,(l),,10.16,,,,,09/2028,,133,,,126,,,-,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,DISA Holdings Corp.+,Subordinated debt,,SF +,10.00,(l),,14.73,,,,,03/2029,,50,,,49,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(m),,10.40,,,,,04/2028,,1437,,,1425,,,0.1,,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(m),,10.69,,,,,04/2028,,4,,,4,,,-,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,"Filevine, Inc.+(22)",One stop,,SF +,6.50,(m)(n),,8.24,cash/,2.50,PIK,,04/2027,,5333,,,5273,,,0.2,,5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,"Filevine, Inc.+",One stop,,SF +,6.50,,,N/A(6),,,,,04/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,"IG Investments Holdings, LLC+",One stop,,L +,6.00,(a)(b),,10.86,,,,,09/2028,,6501,,,6403,,,0.3,,6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,"IG Investments Holdings, LLC+(5)",One stop,,L +,6.00,,,N/A(6),,,,,09/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,"IG Investments Holdings, LLC+",One stop,,L +,6.00,(b),,10.83,,,,,09/2028,,556,,,547,,,-,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,NBG Acquisition Corp. and NBG-P Acquisition Corp.#,One stop,,L +,5.25,(b),,10.08,,,,,11/2028,,7555,,,7510,,,0.3,,7328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
