,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
462,Pet Holdings ULC  *^(7)(8),One stop,,L + 5.50,,6.50,,07/2022,,14775,,,14491,,,1.7,,,14627,,,,
463,Pet Holdings ULC  (7)(8),One stop,,P + 4.50,,8.00,,07/2022,,37,,,35,,,-,,,36,,,,
464,Pet Holdings ULC  (4)(7)(8),One stop,,L + 5.50,,N/A  (5),,07/2022,,-,,,(1,,,-,,,(1,,,,
465,"Sneaker Villa, Inc.  *^",One stop,,L + 7.75,,8.75,,12/2020,,12467,,,12361,,,1.4,,,12467,,,,
466,,,,,,,,,,128486,,,126570,,,14.4,,,127052,,,,
467,Telecommunications,,,,,,,,,,,,,,,,,,,,,,
468,"Arise Virtual Solutions, Inc.  ^",One stop,,L + 6.50,,7.75,,12/2018,,1382,,,1373,,,0.2,,,1313,,,,
469,"Arise Virtual Solutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,12/2018,,-,,,(1,,,-,,,(4,,,,
470,Hosting.com Inc.  *,Senior loan,,L + 4.50,,5.75,,12/2017,,720,,,717,,,0.1,,,720,,,,
471,Hosting.com Inc.,Senior loan,,L + 4.50,,5.75,,12/2017,,82,,,81,,,-,,,82,,,,
472,,,,,,,,,,2184,,,2170,,,0.3,,,2111,,,,
473,Textile and Leather,,,,,,,,,,,,,,,,,,,,,,
474,SHO Holding I Corporation  *,Senior loan,,L + 5.00,,6.00,,10/2022,,2062,,,2016,,,0.2,,,2062,,,,
475,SHO Holding I Corporation  (4),Senior loan,,L + 4.00,,N/A  (5),,10/2021,,-,,,(1,,,-,,,(1,,,,
476,,,,,,,,,,2062,,,2015,,,0.2,,,2061,,,,
477,Utilities,,,,,,,,,,,,,,,,,,,,,,
478,"Arcos, LLC",One stop,,L + 6.50,,7.50,,02/2021,,4014,,,3944,,,0.5,,,4014,,,,
479,"Arcos, LLC",One stop,,L + 6.50,,N/A  (5),,02/2021,,-,,,-,,,-,,,-,,,,
480,"PowerPlan Holdings, Inc.  *#",Senior loan,,L + 4.75,,5.75,,02/2022,,6790,,,6699,,,0.8,,,6790,,,,
481,"PowerPlan Holdings, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2021,,-,,,(6,,,-,,,-,,,,
482,,,,,,,,,,10804,,,10637,,,1.3,,,10804,,,,
483,Total non-controlled/non-affiliate company debt investments,,,,,,,1505637,,,,1485448,,,169.2,,,,1487093,,,,
484,Equity Investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
485,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,
486,NTS Technical Systems,Common stock,,No Value,,No Value,,No Value,,2,,,,1506,,,0.2,,,,1317,,
487,"Tresys Technology Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,295,,,295,,,-,,,-,,,,
488,Whitcraft LLC,Warrant,,No Value,,No Value,,No Value,,-,,,-,,,-,,,232,,,,
489,Whitcraft LLC,Preferred stock B,,No Value,,No Value,,No Value,,1,,,670,,,0.1,,,1194,,,,
490,,,,,,,,,,,,2471,,,0.3,,,2743,,,,,
491,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
492,Automobile,,,,,,,,,,,,,,,,,,,,,,
493,"K&N Engineering, Inc.",Preferred stock A,,No Value,,No Value,,No Value,,-,,,,-,,,-,,,,27,,
494,"K&N Engineering, Inc.",Preferred stock B,,No Value,,No Value,,No Value,,-,,,-,,,-,,,27,,,,
495,"K&N Engineering, Inc.",Common stock,,No Value,,No Value,,No Value,,-,,,-,,,-,,,213,,,,
496,Polk Acquisition Corp.,LP interest,,No Value,,No Value,,No Value,,1,,,144,,,0.1,,,144,,,,
497,,,,,,,,,,,,144,,,0.1,,,411,,,,,
498,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,
499,"Atkins Nutritionals, Inc",LLC interest,,No Value,,No Value,,No Value,,57,,,746,,,0.3,,,2630,,,,
500,"Benihana, Inc.",LLC units,,No Value,,No Value,,No Value,,43,,,699,,,0.1,,,501,,,,
501,"C. J. Foods, Inc.",Preferred stock,,No Value,,No Value,,No Value,,-,,,157,,,-,,,309,,,,
502,"First Watch Restaurants, Inc.",Common stock,,No Value,,No Value,,No Value,,9,,,964,,,0.2,,,1712,,,,
503,"Hopdoddy Holdings, LLC",LLC interest,,No Value,,No Value,,No Value,,27,,,130,,,-,,,50,,,,
504,"Hopdoddy Holdings, LLC",LLC interest,,No Value,,No Value,,No Value,,12,,,36,,,-,,,14,,,,
505,Julio & Sons Company,LLC interest,,No Value,,No Value,,No Value,,521,,,521,,,0.1,,,801,,,,
506,"Purfoods, LLC",LLC interest,,No Value,,No Value,,No Value,,381,,,381,,,-,,,381,,,,
507,"Richelieu Foods, Inc.",LP interest,,No Value,,No Value,,No Value,,220,,,220,,,0.1,,,588,,,,
508,"Rubio's Restaurants, Inc.",Preferred stock A,,No Value,,No Value,,No Value,,2,,,945,,,0.3,,,2625,,,,
509,"Tate's Bake Shop, Inc.",LP interest,,No Value,,No Value,,No Value,,462,,,428,,,0.1,,,483,,,,
510,Uinta Brewing Company,LP interest,,No Value,,No Value,,No Value,,462,,,462,,,-,,,-,,,,
511,,,,,,,,,,,,5689,,,1.2,,,10094,,,,,
512,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,
513,"Brooks Equipment Company, LLC",Common stock,,No Value,,No Value,,No Value,,10,,,1021,,,0.1,,,1248,,,,
514,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,
515,"Flexan, LLC",Preferred stock,,No Value,,No Value,,No Value,,-,,,73,,,-,,,75,,,,
516,"Flexan, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,-,,,-,,,-,,,,
517,,,,,,,,,,,,73,,,-,,,75,,,,,
518,Diversified Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,
519,"Chase Industries, Inc.",LLC units,,No Value,,No Value,,No Value,,1,,,1186,,,0.2,,,1666,,,,
520,"Inventus Power, Inc",Preferred stock,,No Value,,No Value,,No Value,,-,,,370,,,-,,,137,,,,
521,"Inventus Power, Inc",Common stock,,No Value,,No Value,,No Value,,-,,,-,,,-,,,-,,,,
522,"Reladyne, Inc.",LP interest,,No Value,,No Value,,No Value,,-,,,249,,,-,,,249,,,,
523,"Sunless Merger Sub, Inc.",LP interest,,No Value,,No Value,,No Value,,-,,,160,,,-,,,-,,,,
524,,,,,,,,,,,,1965,,,0.2,,,2052,,,,,
525,Diversified Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,
526,"Actiance, Inc.",Warrant,,No Value,,No Value,,No Value,,344,,,95,,,-,,,99,,,,
527,Agility Recovery Solutions Inc.,Preferred stock,,No Value,,No Value,,No Value,,67,,,341,,,0.1,,,610,,,,
528,Bomgar Corporation,Common stock,,No Value,,No Value,,No Value,,100,,,108,,,-,,,108,,,,
529,Bomgar Corporation,Common stock,,No Value,,No Value,,No Value,,72,,,1,,,-,,,1,,,,
530,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,No Value,,No Value,,No Value,,-,,,154,,,-,,,43,,,,
531,"HealthcareSource HR, Inc.",LLC interest,,No Value,,No Value,,No Value,,-,,,348,,,-,,,323,,,,
532,"Host Analytics, Inc.",Warrant,,No Value,,No Value,,No Value,,180,,,-,,,-,,,155,,,,
533,"Marathon Data Operating Co., LLC",LLC units,,No Value,,No Value,,No Value,,1,,,264,,,0.1,,,385,,,,
534,"Marathon Data Operating Co., LLC",LLC units,,No Value,,No Value,,No Value,,1,,,264,,,-,,,-,,,,
535,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,No Value,,No Value,,1,,,417,,,-,,,417,,,,
536,"Project Alpha Intermediate Holding, Inc.",Common stock,,No Value,,No Value,,No Value,,103,,,4,,,-,,,4,,,,
537,"Secure-24, LLC",LLC units,,No Value,,No Value,,No Value,,263,,,263,,,0.1,,,445,,,,
538,"Steelwedge Software, Inc.",Warrant,,No Value,,No Value,,No Value,,36575,,,76,,,-,,,84,,,,
539,"TA MHI Buyer, Inc.",Preferred stock,,No Value,,No Value,,No Value,,-,,,202,,,-,,,260,,,,
540,"Vendavo, Inc.",Preferred stock A,,No Value,,No Value,,No Value,,827,,,827,,,0.1,,,852,,,,
541,"Vitalyst, LLC",Preferred stock A,,No Value,,No Value,,No Value,,-,,,61,,,-,,,44,,,,
542,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
543,Diversified Conglomerate Service – (continued),,,,,,,,,,,,,,,,,,,,,,
544,"Vitalyst, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,,7,,,-,,,,-,,
545,"Workforce Software, LLC",LLC units,,No Value,,No Value,,No Value,,308,,,308,,,0.1,,,308,,,,
546,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,No Value,,No Value,,No Value,,40,,,32,,,-,,,32,,,,
547,,,,,,,,,,,,3772,,,0.5,,,4170,,,,,
548,Ecological,,,,,,,,,,,,,,,,,,,,,,
549,"Pace Analytical Services, LLC",LLC units,,No Value,,No Value,,No Value,,2,,,277,,,-,,,277,,,,
550,,,,,,,,,,,,277,,,-,,,277,,,,,
551,Electronics,,,,,,,,,,,,,,,,,,,,,,
552,Diligent Corporation,Preferred stock,,No Value,,No Value,,No Value,,83,,,83,,,-,,,83,,,,
553,"ECI Acquisition Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,9,,,873,,,0.1,,,1130,,,,
554,"Gamma Technologies, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,134,,,-,,,188,,,,
555,"SEI, Inc.",LLC units,,No Value,,No Value,,No Value,,340,,,340,,,-,,,317,,,,
556,"Sloan Company, Inc., The",LLC units,,No Value,,No Value,,No Value,,-,,,122,,,-,,,23,,,,
557,"Sloan Company, Inc., The",LLC units,,No Value,,No Value,,No Value,,1,,,14,,,-,,,-,,,,
558,Sparta Holding Corporation,Common stock,,No Value,,No Value,,No Value,,1,,,567,,,0.1,,,688,,,,
559,Sparta Holding Corporation,Common stock,,No Value,,No Value,,No Value,,235,,,6,,,-,,,162,,,,
560,Syncsort Incorporated,Preferred stock,,No Value,,No Value,,No Value,,90,,,226,,,0.1,,,313,,,,
561,,,,,,,,,,,,2365,,,0.3,,,2904,,,,,
562,Grocery,,,,,,,,,,,,,,,,,,,,,,
563,"MyWebGrocer, Inc.",LLC units,,No Value,,No Value,,No Value,,1418,,,1446,,,0.2,,,2038,,,,
564,"MyWebGrocer, Inc.",Preferred stock,,No Value,,No Value,,No Value,,71,,,165,,,-,,,267,,,,
565,,,,,,,,,,,,1611,,,0.2,,,2305,,,,,
566,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,
567,"Active Day, Inc.",LLC interest,,No Value,,No Value,,No Value,,1,,,614,,,0.1,,,706,,,,
568,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,No Value,,No Value,,No Value,,1,,,579,,,0.1,,,579,,,,
569,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,No Value,,No Value,,No Value,,-,,,6,,,-,,,6,,,,
570,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,No Value,,No Value,,8,,,829,,,0.1,,,382,,,,
571,"Advanced Pain Management Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,67,,,67,,,-,,,-,,,,
572,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,No Value,,No Value,,1,,,64,,,-,,,199,,,,
573,"BIORECLAMATIONIVT, LLC",LLC interest,,No Value,,No Value,,No Value,,-,,,365,,,0.1,,,399,,,,
574,"California Cryobank, LLC",LLC units,,No Value,,No Value,,No Value,,-,,,28,,,-,,,31,,,,
575,"California Cryobank, LLC",LLC units,,No Value,,No Value,,No Value,,-,,,-,,,-,,,-,,,,
576,Certara L.P.,LP interest,,No Value,,No Value,,No Value,,-,,,635,,,0.1,,,1266,,,,
577,"DCA Investment Holding, LLC",LLC units,,No Value,,No Value,,No Value,,6386,,,864,,,0.1,,,940,,,,
578,"DCA Investment Holding, LLC",LLC units,,No Value,,No Value,,No Value,,65,,,9,,,-,,,146,,,,
579,Deca Dental Management LLC,LLC units,,No Value,,No Value,,No Value,,357,,,357,,,-,,,392,,,,
580,Dental Holdings Corporation,LLC units,,No Value,,No Value,,No Value,,734,,,775,,,0.1,,,925,,,,
581,"Encore GC Acquisition, LLC",LLC units,,No Value,,No Value,,No Value,,14,,,182,,,-,,,200,,,,
582,"Encore GC Acquisition, LLC",LLC units,,No Value,,No Value,,No Value,,14,,,-,,,-,,,36,,,,
583,"G & H Wire Company, Inc",LP interest,,No Value,,No Value,,No Value,,102,,,102,,,-,,,107,,,,
584,"Global Healthcare Exchange, LLC",Common stock,,No Value,,No Value,,No Value,,-,,,287,,,-,,,289,,,,
585,"Global Healthcare Exchange, LLC",Common stock,,No Value,,No Value,,No Value,,-,,,5,,,0.1,,,350,,,,
586,"IntegraMed America, Inc.",LLC interest,,No Value,,No Value,,No Value,,-,,,458,,,-,,,51,,,,
587,"IntegraMed America, Inc.",LLC interest,,No Value,,No Value,,No Value,,-,,,417,,,0.1,,,404,,,,
588,"Katena Holdings, Inc.",LLC units,,No Value,,No Value,,No Value,,-,,,387,,,0.1,,,459,,,,
589,"Lombart Brothers, Inc.",Common stock,,No Value,,No Value,,No Value,,-,,,106,,,-,,,106,,,,
590,"Northwestern Management Services, LLC",LLC units,,No Value,,No Value,,No Value,,-,,,249,,,-,,,335,,,,
591,"Northwestern Management Services, LLC",LLC units,,No Value,,No Value,,No Value,,3,,,3,,,-,,,215,,,,
592,"Oliver Street Dermatology Holdings, LLC",LLC units,,No Value,,No Value,,No Value,,234,,,234,,,-,,,234,,,,
593,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
594,"Healthcare, Education and Childcare – (continued)",,,,,,,,,,,,,,,,,,,,,,
595,"Pentec Acquisition Sub, Inc.",Preferred stock,,No Value,,No Value,,No Value,,1,,,,116,,,-,,,,238,,
596,"Pinnacle Treatment Centers, Inc.",Preferred stock,,No Value,,No Value,,No Value,,2,,,221,,,-,,,221,,,,
597,"Pinnacle Treatment Centers, Inc.",Common stock,,No Value,,No Value,,No Value,,-,,,2,,,-,,,2,,,,
598,"Radiology Partners, Inc.",LLC units,,No Value,,No Value,,No Value,,43,,,85,,,-,,,149,,,,
599,"Reliant Pro ReHab, LLC",Preferred stock A,,No Value,,No Value,,No Value,,2,,,183,,,0.1,,,998,,,,
600,RXH Buyer Corporation,LP interest,,No Value,,No Value,,No Value,,7,,,683,,,0.1,,,376,,,,
601,Southern Anesthesia and Surgical,LLC units,,No Value,,No Value,,No Value,,487,,,487,,,0.1,,,594,,,,
602,"Spear Education, LLC",LLC units,,No Value,,No Value,,No Value,,-,,,62,,,-,,,65,,,,
603,"Spear Education, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,1,,,-,,,41,,,,
604,SSH Corporation,Common stock,,No Value,,No Value,,No Value,,-,,,40,,,-,,,92,,,,
605,"Surgical Information Systems, LLC",Common stock,,No Value,,No Value,,No Value,,4,,,414,,,0.1,,,482,,,,
606,"U.S. Renal Care, Inc.",LP interest,,No Value,,No Value,,No Value,,1,,,2665,,,0.3,,,2979,,,,
607,"Young Innovations, Inc.",LLC units,,No Value,,No Value,,No Value,,-,,,236,,,0.1,,,315,,,,
608,"Young Innovations, Inc.",Common stock,,No Value,,No Value,,No Value,,2,,,-,,,-,,,343,,,,
609,,,,,,,,,,,,12817,,,1.8,,,15652,,,,,
610,Insurance,,,,,,,,,,,,,,,,,,,,,,
611,"Captive Resources Midco, LLC",LLC units,,No Value,,No Value,,No Value,,1,,,-,,,0.1,,,186,,,,
612,"Internet Pipeline, Inc.",Preferred stock,,No Value,,No Value,,No Value,,-,,,98,,,-,,,113,,,,
613,"Internet Pipeline, Inc.",Common stock,,No Value,,No Value,,No Value,,43,,,1,,,-,,,35,,,,
614,,,,,,,,,,,,99,,,0.1,,,334,,,,,
615,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
616,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
617,"LMP TR Holdings, LLC",LLC units,,No Value,,No Value,,No Value,,712,,,712,,,0.1,,,782,,,,
618,"Titan Fitness, LLC",LLC units,,No Value,,No Value,,No Value,,6,,,712,,,0.1,,,777,,,,
619,,,,,,,,,,,,1424,,,0.2,,,1559,,,,,
620,Personal and Non-Durable Consumer,,,,,,,,,,,,,,,,,,,,,,
621,Products,,,,,,,,,,,,,,,,,,,,,,
622,"C.B. Fleet Company, Incorporated",LLC units,,No Value,,No Value,,No Value,,2,,,134,,,0.1,,,270,,,,
623,"Georgica Pine Clothiers, LLC",LLC interest,,No Value,,No Value,,No Value,,11,,,106,,,-,,,116,,,,
624,"Massage Envy, LLC",LLC interest,,No Value,,No Value,,No Value,,749,,,749,,,0.1,,,1149,,,,
625,Team Technologies Acquisition Company,Common stock,,No Value,,No Value,,No Value,,-,,,114,,,-,,,246,,,,
626,,,,,,,,,,,,1103,,,0.2,,,1781,,,,,
627,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
628,"Community Veterinary Partners, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,114,,,-,,,144,,,,
629,R.G. Barry Corporation,Preferred stock,,No Value,,No Value,,No Value,,-,,,161,,,-,,,156,,,,
630,Vetcor Professional Practices LLC,LLC units,,No Value,,No Value,,No Value,,766,,,525,,,0.1,,,536,,,,
631,Vetcor Professional Practices LLC,LLC units,,No Value,,No Value,,No Value,,85,,,85,,,0.1,,,624,,,,
632,"Veterinary Specialists of North America, LLC",LLC units,,No Value,,No Value,,No Value,,-,,,106,,,-,,,106,,,,
633,"Wetzel's Pretzels, LLC",Common stock,,No Value,,No Value,,No Value,,-,,,160,,,-,,,160,,,,
634,,,,,,,,,,,,1151,,,0.2,,,1726,,,,,
635,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
636,"Brandmuscle, Inc.",LLC interest,,No Value,,No Value,,No Value,,-,,,240,,,-,,,273,,,,
637,"Market Track, LLC",Preferred stock,,No Value,,No Value,,No Value,,-,,,145,,,-,,,215,,,,
638,"Market Track, LLC",Common stock,,No Value,,No Value,,No Value,,1,,,145,,,0.1,,,344,,,,
639,,,,,,,,,,,,530,,,0.1,,,832,,,,,
640,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
641,"Barcelona Restaurants, LLC",LP interest,,No Value,,No Value,,No Value,,1996,,,-,,,0.6,,,5507,,,,
642,Batteries Plus Holding Corporation,LLC units,,No Value,,No Value,,No Value,,5,,,529,,,0.1,,,529,,,,
643,"Cycle Gear, Inc.",LLC interest,,No Value,,No Value,,No Value,,19,,,248,,,-,,,397,,,,
644,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
645,Retail Stores – (continued),,,,,,,,,,,,,,,,,,,,,,
646,"DentMall MSO, LLC",LLC units,,No Value,,No Value,,No Value,,2,,,,97,,,-,,,,-,,
647,"DentMall MSO, LLC",LLC units,,No Value,,No Value,,No Value,,2,,,-,,,-,,,-,,,,
648,"Elite Sportswear, L.P.",LLC interest,,No Value,,No Value,,No Value,,-,,,83,,,-,,,111,,,,
649,"Express Oil Change, LLC",LLC interest,,No Value,,No Value,,No Value,,81,,,81,,,-,,,272,,,,
650,"Feeders Supply Company, LLC",Preferred stock,,No Value,,No Value,,No Value,,2,,,155,,,-,,,155,,,,
651,"Feeders Supply Company, LLC",Common stock,,No Value,,No Value,,No Value,,-,,,-,,,-,,,-,,,,
652,"Marshall Retail Group LLC, The",LLC units,,No Value,,No Value,,No Value,,15,,,154,,,-,,,46,,,,
653,"Paper Source, Inc.",Common stock,,No Value,,No Value,,No Value,,8,,,1387,,,0.2,,,1423,,,,
654,Pet Holdings ULC  (7)(8),LP interest,,No Value,,No Value,,No Value,,455,,,387,,,-,,,351,,,,
655,RCP PetPeople LP,LP interest,,No Value,,No Value,,No Value,,889,,,889,,,0.2,,,1556,,,,
656,"Sneaker Villa, Inc.",LLC interest,,No Value,,No Value,,No Value,,4,,,411,,,0.1,,,541,,,,
657,,,,,,,,,,,,4421,,,1.2,,,10888,,,,,
658,Utilities,,,,,,,,,,,,,,,,,,,,,,
659,"PowerPlan Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,-,,,303,,,0.1,,,349,,,,
660,"PowerPlan Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,151,,,3,,,-,,,273,,,,
661,,,,,,,,,,,,306,,,0.1,,,622,,,,,
662,Total non-controlled/non-affiliate company equity investments,,,,,,,,,41239,,,6.8,,,,59673,,,,,,
663,Total non-controlled/non-affiliate company investments,,,,,,,1505637,,,,1526687,,,176.0,,,,1546766,,,,
664,Non-controlled affiliate company investments  (12),,,,,,,,,,,,,,,,,,,,,,
665,Debt investments,,,,,,,,,,,,,,,,,,,,,,
666,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
667,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
668,"Competitor Group, Inc.  *#(7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,9233,,,8837,,,1.0,,,8540,,,,
669,"Competitor Group, Inc.  (7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,1095,,,1063,,,0.1,,,1013,,,,
670,"Competitor Group, Inc.  (7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,6,,,6,,,-,,,6,,,,
671,,,,,,,,,,10334,,,9906,,,1.1,,,9559,,,,
672,Total non-controlled affiliate company debt investments,,,,,,,10334,,,,9906,,,1.1,,,,9559,,,,
673,Equity Investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
674,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
675,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
676,"Competitor Group, Inc.  *#(7)",Preferred stock,,No Value,,No Value,,No Value,,4,,,,4226,,,-,,,,59,,
677,"Competitor Group, Inc.  (7)",LLC interest,,No Value,,No Value,,No Value,,1,,,714,,,-,,,-,,,,
678,"Competitor Group, Inc.  *#(7)",Common stock,,No Value,,No Value,,No Value,,27,,,-,,,-,,,-,,,,
679,,,,,,,,,,,,,4940,,,-,,,,59,,,
680,Total non-controlled affiliate company equity investments,,,,,,,,,4940,,,-,,,,59,,,,,,
681,Total non-controlled affiliate company investments,,,,,,,10334,,,,14846,,,1.1,,,,9618,,,,
682,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
683,Controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,,
684,Debt investments,,,,,,,,,,,,,,,,,,,,,,
685,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,
686,Senior Loan Fund LLC  (7),Subordinated debt,,L + 8.00,,8.47,,05/2020,,,77301,,,,77301,,,8.8,,,,77301,
687,Total controlled affiliate company debt investments,,,,,,,77301,,,,77301,,,8.8,,,,77301,,,,
688,Equity Investments  (10),,,,,,,,,,,,,,,,,,,,,,
689,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,
690,Senior Loan Fund LLC  (7),LLC interest,,No Value,,No Value,,No Value,,,,,31339,,,3.1,,,,26927,,,
691,Total controlled affiliate company equity investments,,,,,,,,,31339,,,3.1,,,,26927,,,,,,
692,Total controlled affiliate company investments,,,,,,,77301,,,,108640,,,11.9,,,,104228,,,,
693,Total investments,,,,,,,1593272,,,,1650173,,,189.0,,,,1660612,,,,
694,"Cash, Restricted Cash and Cash Equivalents",,,,,,,,,,,,,,,,,,,,,,
695,Cash and Restricted Cash,,,,,,,,,,45259,,,5.1,,,,45259,,,,,
696,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,0.21  (14),,,,,,,44281,,,5.0,,,44281,,,,,,,
697,"Total Cash, Restricted Cash and Cash Equivalents",,,,,,89540,,,10.1,,,,89540,,,,,,,,,
698,"Total Investments and Cash, Restricted Cash and Cash Equivalents",,,,,,,,,1739713,,,199.1,,,,1750152,,,,,,
699,(13),"As defined in the 1940 Act, the Company is deemed to be both an ""Affiliated Person"" of and ""Control"" this portfolio company as the Company owns more than 25 of the portfolio company's outstanding voting securities or has the power to exercise control over management or policies of such portfolio company (including through a management agreement). See Note 5 in the accompanying notes to the consolidated financial statements for transactions during the year ended September 30, 2016 in which the issuer was both an Affiliated Person and a portfolio company that the Company is deemed to Control.",,,,,,,,,,,,,,,,,,,,,
