,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
715,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(o)(p),,10.68,,,,,05/2028,,5303,,,5229,,,0.2,,5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(p),,10.23,,,,,05/2028,,1124,,,1107,,,-,,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(o),,10.55,,,,,05/2028,,27,,,26,,,-,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,,,,,,,,,,,,,,,6454,,,6362,,,0.2,,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,Multiline Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,Mills Fleet Farm Group LLC*#+,One stop,,L +,6.50,(b),,11.77,,,,,10/2024,,45138,,,45107,,,1.8,,45138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,"Oil, Gas & Consumable Fuels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,"3ES Innovation, Inc.*+(8)(12)",One stop,,SF +,6.50,(o),,11.74,,,,,05/2025,,,20262,,,,20321,,,0.8,,,20262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,"3ES Innovation, Inc.+(8)(12)",One stop,,SF +,6.50,(n),,11.70,,,,,05/2025,,80,,,79,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,"Envernus, Inc.*#+",Senior secured,,SF +,4.25,(n),,9.45,,,,,07/2025,,37820,,,37987,,,1.5,,37631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,"Envernus, Inc.+",Senior secured,,SF +,4.50,(n),,9.70,,,,,07/2025,,17004,,,16811,,,0.7,,17004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,"Envernus, Inc.+",Senior secured,,SF +,4.50,(n),,9.70,,,,,09/2026,,68,,,63,,,-,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,"Project Power Buyer, LLC*#+",One stop,,SF +,7.00,(o),,12.24,,,,,05/2026,,40168,,,39606,,,1.6,,40168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,"Project Power Buyer, LLC+(5)",One stop,,SF +,7.00,,,N/A(6),,,,,05/2025,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,,,,,,,,,,,,,,115402,,,114866,,,4.6,,115213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,,"Messenger, LLC#+",One stop,,SF +,5.75,(o),,11.14,,,,,12/2027,,10100,,,10022,,,0.4,,9695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,"Messenger, LLC+",One stop,,SF +,5.75,(o),,10.95,,,,,12/2027,,99,,,98,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,"Messenger, LLC+",One stop,,SF +,5.75,(o),,11.14,,,,,12/2027,,50,,,49,,,-,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,"Messenger, LLC+",One stop,,P +,4.75,(d)(n),,12.15,,,,,12/2027,,48,,,48,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,,,,,,,,,,,,,,,10297,,,10217,,,0.4,,9884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,Personal Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,"IMPLUS Footcare, LLC+(23)",One stop,,SF +,9.25,(o),,14.65,cash/,1.50,PIK,,07/2024,,30485,,,30593,,,1.1,,28046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,"IMPLUS Footcare, LLC+(23)",One stop,,SF +,9.25,(o),,14.65,cash/,1.50,PIK,,07/2024,,5206,,,5225,,,0.2,,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,"IMPLUS Footcare, LLC*+(23)",One stop,,SF +,9.25,(o),,14.65,cash/,1.50,PIK,,07/2024,,751,,,756,,,-,,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,,,,,,,,,,,,,,36442,,,36574,,,1.3,,33526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,"ACP Ulysses Buyer, Inc.*#",One stop,,SF +,5.50,(o),,10.89,,,,,02/2026,,,25296,,,,25139,,,1.0,,,24031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,"ACP Ulysses Buyer, Inc.*",One stop,,SF +,5.50,(o),,10.89,,,,,02/2026,,1094,,,1077,,,-,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,"Amalthea Parent, Inc.*#+(8)(12)",One stop,,SF +,5.00,(n),,10.22,,,,,03/2027,,58843,,,58406,,,2.2,,55902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,5.00,,,N/A(6),,,,,03/2027,,-,,,(  2  ),,,-,,(  14  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,"Apothecary Products, LLC+",Senior secured,,SF +,5.00,(p),,10.23,,,,,07/2023,,2710,,,2712,,,0.1,,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,"Apothecary Products, LLC+",Senior secured,,SF +,5.00,,,N/A(6),,,,,07/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(o),,10.74,,,,,05/2029,,17050,,,16763,,,0.7,,16538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(n),,10.85,,,,,05/2029,,168,,,163,,,-,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.50,,,N/A(6),,,,,05/2029,,-,,,(  22  ),,,-,,(  77  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(o),,10.99,,,,,05/2029,,2821,,,2771,,,0.1,,2765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,-,,,(  4  ),,,-,,(  8  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(n),,11.22,,,,,10/2028,,10547,,,10389,,,0.4,,10178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,"Cobalt Buyer Sub, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,10/2027,,-,,,(  1  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(n),,11.22,,,,,10/2028,,3536,,,3481,,,0.2,,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,"Cobalt Buyer Sub, Inc.+",One stop,,SF +,6.00,(n),,11.19,,,,,10/2028,,2664,,,2572,,,0.1,,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(l),,9.68,,,,,08/2028,,24891,,,26674,,,0.9,,23646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(l),,9.68,,,,,08/2028,,2640,,,2503,,,0.1,,2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,Spark Bidco Limited+(5)(8)(9)(10),Senior secured,,SN +,4.75,,,N/A(6),,,,,02/2028,,-,,,(  2  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,6.00,(l),,10.93,,,,,08/2028,,3455,,,3254,,,0.1,,3455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,Spark Bidco Limited+(8)(9)(10),Senior secured,,SN +,4.75,(l),,9.68,,,,,08/2028,,3017,,,2689,,,0.1,,2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,Spark Bidco Limited+(5)(8)(10),Senior secured,,SF +,6.00,,,N/A(6),,,,,08/2028,,-,,,(  34  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,158732,,,158528,,,6.0,,151676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,Professional Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,"ALKU Intermediate Holdings, LLC+",One stop,,SF +,6.25,(n),,11.33,,,,,05/2029,,4444,,,4379,,,0.2,,4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,"bswift, LLC+",One stop,,SF +,6.63,(n),,11.76,,,,,11/2028,,5113,,,4970,,,0.2,,5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.75,(o)(p),,10.84,,,,,10/2027,,4213,,,4168,,,0.2,,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,Citrin Cooperman Advisors LLC+(5),One stop,,SF +,6.25,,,N/A(6),,,,,10/2027,,-,,,(  10  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,Citrin Cooperman Advisors LLC+,One stop,,SF +,6.25,(p),,11.22,,,,,10/2027,,2334,,,2269,,,0.1,,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(n),,10.66,,,,,09/2028,,3485,,,3425,,,0.1,,3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,DISA Holdings Corp.+(5),Senior secured,,SF +,5.50,,,N/A(6),,,,,09/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,DISA Holdings Corp.+,Senior secured,,SF +,5.50,(n),,10.66,,,,,09/2028,,220,,,215,,,-,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,DISA Holdings Corp.+,One stop,,SF +,5.50,(n),,10.65,,,,,09/2028,,151,,,145,,,-,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,DISA Holdings Corp.+(23),Subordinated debt,,SF +,10.00,(n),,13.13,cash/,2.00,PIK,,03/2029,,50,,,49,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(p),,10.84,,,,,04/2028,,1434,,,1422,,,0.1,,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Eliassen Group, LLC+",One stop,,SF +,4.50,(o),,9.73,,,,,04/2028,,4,,,4,,,-,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"Filevine, Inc.+(23)",One stop,,SF +,6.50,(o)(p),,9.12,cash/,2.50,PIK,,04/2027,,5366,,,5310,,,0.2,,5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,"Filevine, Inc.+",One stop,,SF +,6.50,,,N/A(6),,,,,04/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,"IG Investments Holdings, LLC+",One stop,,SF +,6.00,(n)(o),,11.17,,,,,09/2028,,6485,,,6391,,,0.3,,6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,"IG Investments Holdings, LLC+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,09/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,"IG Investments Holdings, LLC+",One stop,,SF +,6.00,(o),,11.15,,,,,09/2028,,554,,,546,,,-,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,NBG Acquisition Corp. and NBG-P Acquisition Corp.#,One stop,,SF +,5.25,(o),,10.45,,,,,11/2028,,7536,,,7494,,,0.3,,7310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,SF +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  13  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,SF +,5.25,(o),,10.61,,,,,11/2028,,131,,,129,,,-,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,SF +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  16  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,Net Health Acquisition Corp.+,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,13135,,,13067,,,0.5,,12872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,Net Health Acquisition Corp.*#,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,8312,,,8302,,,0.3,,8146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,Net Health Acquisition Corp.*,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,6654,,,6682,,,0.3,,6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,Net Health Acquisition Corp.#,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,,4205,,,,4175,,,0.2,,,4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,Net Health Acquisition Corp.*#,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,1161,,,1160,,,-,,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,Net Health Acquisition Corp.+,One stop,,SF +,5.75,(n),,10.95,,,,,12/2025,,91,,,90,,,-,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,11416,,,11451,,,0.4,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,1932,,,1924,,,0.1,,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,139,,,138,,,-,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,"PlanSource Holdings, Inc.+",One stop,,SF +,6.25,,,N/A(6),,,,,04/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,"Procure Acquireco, Inc.#+",One stop,,SF +,5.00,(o),,10.41,,,,,12/2028,,17500,,,17364,,,0.7,,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,"Procure Acquireco, Inc.+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,"Procure Acquireco, Inc.+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,"Teaching Company, The+",One stop,,L +,4.75,(b),,10.01,,,,,07/2023,,17331,,,17333,,,0.7,,17331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"Teaching Company, The+",One stop,,L +,4.75,(b),,9.97,,,,,07/2023,,60,,,60,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,123456,,,122618,,,4.9,,,122540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,21588,,,21473,,,0.9,,21588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,19284,,,19290,,,0.8,,19284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,13288,,,13226,,,0.5,,13288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,Inhabit IQ Inc.*,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,12273,,,12208,,,0.5,,12273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,Inhabit IQ Inc.*#,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,6467,,,6476,,,0.3,,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,3151,,,3178,,,0.1,,3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,1384,,,1391,,,0.1,,1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,1172,,,1177,,,-,,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,Inhabit IQ Inc.#+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,1155,,,1160,,,-,,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,924,,,922,,,-,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,Inhabit IQ Inc.+,One stop,,SF +,5.50,(n),,10.70,,,,,07/2025,,488,,,490,,,-,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,Inhabit IQ Inc.+,One stop,,L +,5.50,(a),,10.65,,,,,07/2025,,130,,,130,,,-,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,MRI Software LLC*+,One stop,,SF +,5.50,(o),,10.84,,,,,02/2026,,14249,,,14187,,,0.6,,13963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,MRI Software LLC+,One stop,,SF +,5.50,(o),,10.84,,,,,02/2026,,5226,,,5188,,,0.2,,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,MRI Software LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2026,,-,,,(  1  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,MRI Software LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2026,,-,,,-,,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,RPL Bidco Limited+(8)(9)(10),One stop,,SN +,5.75,(l),,10.68,,,,,08/2028,,18541,,,20066,,,0.7,,17799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,5.75,(h),,9.76,,,,,08/2028,,1988,,,2175,,,0.1,,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,RPL Bidco Limited+(5)(8)(9)(10),One stop,,SN +,5.75,,,N/A(6),,,,,02/2028,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,6.75,(h),,10.76,,,,,08/2028,,8189,,,8131,,,0.3,,8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,129497,,,130867,,,5.1,,,128275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.38,(n),,11.58,,,,,07/2028,,4240,,,4165,,,0.2,,4240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.75,(n),,11.92,,,,,07/2028,,3639,,,3536,,,0.1,,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2028,,-,,,(  7  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
