,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
929,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,6.75,(e),,11.12,,,,,08/2028,,8376,,,8146,,,0.3,,8313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,RPL Bidco Limited+(8)(9)(10),One stop,,A +,5.25,(e),,9.67,,,,,08/2028,,2033,,,2178,,,0.1,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,RPL Bidco Limited+(8)(9)(10),One stop,,SN +,5.50,,,N/A(6),,,,,02/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,129917,,,131037,,,5.0,,,129291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.38,(i),,11.83,,,,,07/2028,,4218,,,4151,,,0.2,,4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"Channelside Acquisitona Co, Inc.+",One stop,,SF +,6.75,(i),,12.11,,,,,07/2028,,3980,,,3883,,,0.2,,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2026,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,07/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,"Channelside Acquisitona Co, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,07/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,Internet Truckstop Group LLC*#,One stop,,SF +,5.00,(j),,10.50,,,,,04/2025,,21118,,,21248,,,0.8,,21118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,Internet Truckstop Group LLC+,One stop,,SF +,5.00,(j),,10.50,,,,,04/2025,,9248,,,9205,,,0.3,,9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,Internet Truckstop Group LLC+(5),One stop,,SF +,5.00,,,N/A(6),,,,,04/2025,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,38564,,,38482,,,1.5,,38653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,"Anaplan, Inc.+",One stop,,SF +,6.50,(j),,11.85,,,,,06/2029,,,9840,,,,9763,,,0.4,,,9840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,"Anaplan, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,"Appfire Technologies, LLC#+",One stop,,SF +,5.50,(i)(j),,11.02,,,,,03/2027,,39550,,,39236,,,1.5,,38759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,"Appfire Technologies, LLC+",One stop,,P +,4.50,(a),,13.00,,,,,03/2027,,53,,,51,,,-,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,03/2027,,-,,,(  27  ),,,-,,(  64  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,Aras Corporation+(23),One stop,,SF +,6.75,(j),,9.04,cash/,3.25,PIK,,04/2027,,14809,,,14734,,,0.6,,14661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,Aras Corporation+,One stop,,SF +,6.50,(a)(j),,12.34,,,,,04/2027,,79,,,79,,,-,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.25,(g),,10.44,,,,,06/2029,,3647,,,3423,,,0.2,,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.25,(g),,10.44,,,,,06/2029,,1903,,,1736,,,0.1,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,"Arrow Buyer, Inc.+",One stop,,SF +,6.50,(j),,11.85,,,,,06/2030,,16360,,,15959,,,0.6,,16360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,"Arrow Buyer, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2030,,-,,,(  22  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,Auvik Networks Inc.+(8)(12)(23),One stop,,SF +,5.75,(j),,8.53,cash/,2.75,PIK,,07/2027,,7283,,,7243,,,0.3,,7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,Auvik Networks Inc.+(8)(12)(23),One stop,,SF +,6.25,(j),,8.53,cash/,3.25,PIK,,07/2027,,1303,,,1294,,,0.1,,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,Auvik Networks Inc.+(5)(8)(12),One stop,,SF +,3.00,,,N/A(6),,,,,07/2027,,-,,,-,,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,"Avetta, LLC+",One stop,,SF +,5.75,(j),,11.15,,,,,10/2030,,4568,,,4468,,,0.2,,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,"Avetta, LLC+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,10/2029,,-,,,(  9  ),,,-,,(  10  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,Axiom Merger Sub Inc.+,One stop,,SF +,5.25,(j),,10.79,,,,,04/2026,,5655,,,5671,,,0.2,,5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,Axiom Merger Sub Inc.+(8)(9),One stop,,E +,5.50,(c)(d),,9.60,,,,,04/2026,,2307,,,2339,,,0.1,,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,Axiom Merger Sub Inc.+,One stop,,SF +,5.25,(j),,10.79,,,,,04/2026,,268,,,267,,,-,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,Axiom Merger Sub Inc.+,One stop,,SF +,5.25,(k),,10.88,,,,,04/2026,,39,,,38,,,-,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,Axiom Merger Sub Inc.+,One stop,,SF +,5.25,,,N/A(6),,,,,10/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,"Bayshore Intermediate #2, L.P.+(23)",One stop,,SF +,7.50,(i),,12.96,,,,,10/2028,,76248,,,75333,,,3.0,,76248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,"Bayshore Intermediate #2, L.P.+",One stop,,SF +,6.50,(j),,12.01,,,,,10/2027,,33,,,31,,,-,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,"Bloomerang, LLC+",One stop,,SF +,6.00,(k),,11.19,,,,,12/2029,,334,,,330,,,-,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,"Bloomerang, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,"Bloomerang, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,12/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,Bonterra LLC+,One stop,,SF +,7.25,(j),,12.60,,,,,09/2027,,65427,,,64830,,,2.5,,63465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,Bonterra LLC+(23),One stop,,SF +,8.00,(j),,13.35,,,,,09/2027,,2952,,,2912,,,0.1,,2864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,Bonterra LLC+,One stop,,SF +,7.25,(j),,12.60,,,,,09/2027,,60,,,58,,,-,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,"Bottomline Technologies, Inc.+",One stop,,SF +,5.25,(i),,10.61,,,,,05/2029,,27811,,,27385,,,1.0,,26698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,"Bottomline Technologies, Inc.+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,05/2028,,-,,,(  3  ),,,-,,(  9  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,"Bottomline Technologies, Inc.+",One stop,,SF +,5.75,(i),,11.11,,,,,05/2029,,4624,,,4536,,,0.2,,4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,"Bullhorn, Inc.*#+",One stop,,SF +,5.50,(i),,10.96,,,,,09/2026,,65099,,,64616,,,2.6,,65099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,"Bullhorn, Inc.+(8)(9)",One stop,,SN +,5.75,(g),,10.94,,,,,09/2026,,12021,,,11536,,,0.5,,12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,"Bullhorn, Inc.+(8)(9)",One stop,,E +,5.50,(b),,9.34,,,,,09/2026,,4709,,,4632,,,0.2,,4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,"Bullhorn, Inc.+",One stop,,SF +,5.50,(i),,10.96,,,,,09/2026,,211,,,210,,,-,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,"Bullhorn, Inc.+",One stop,,SF +,5.50,(i),,10.96,,,,,09/2026,,95,,,94,,,-,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,"Bullhorn, Inc.+",One stop,,SF +,5.50,(i),,10.96,,,,,09/2026,,75,,,75,,,-,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,"Bullhorn, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,09/2026,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,"Burning Glass Intermediate Holdings Company, Inc.#+",One stop,,SF +,5.00,(i),,10.46,,,,,06/2028,,9695,,,9569,,,0.4,,9695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,SF +,5.00,(i),,10.46,,,,,06/2026,,21,,,20,,,-,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,(j),,12.63,,,,,01/2029,,5437,,,5297,,,0.2,,5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,(j),,12.63,,,,,01/2029,,1438,,,1401,,,0.1,,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,,,N/A(6),,,,,01/2029,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(5)(8)(14)",One stop,,SF +,7.25,,,N/A(6),,,,,01/2029,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,"Calabrio, Inc.+",One stop,,SF +,7.13,(i),,12.48,,,,,04/2027,,,53683,,,,53241,,,2.1,,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,"Calabrio, Inc.+",One stop,,SF +,7.13,(i),,12.48,,,,,04/2027,,135,,,132,,,-,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,"Calabrio, Inc.+",One stop,,SF +,7.13,,,N/A(6),,,,,04/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,Camelia Bidco Limited+(8)(9)(10),One stop,,SN +,6.25,(g),,11.44,,,,,08/2030,,3260,,,3195,,,0.1,,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,Camelia Bidco Limited+(8)(9)(10),One stop,,A +,6.25,(e),,10.57,,,,,08/2030,,216,,,201,,,-,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,Camelia Bidco Limited+(5)(8)(9)(10),One stop,,SN +,6.25,,,N/A(6),,,,,08/2030,,-,,,(  20  ),,,-,,(  21  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,Community Brands Parentco LLC+,One stop,,SF +,5.50,(i),,10.96,,,,,02/2028,,14016,,,13822,,,0.5,,13736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(  1  ),,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,"Coupa Holdings, LLC+",One stop,,SF +,7.50,(i),,12.86,,,,,02/2030,,22905,,,22403,,,0.9,,22676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,"Coupa Holdings, LLC+(5)",One stop,,SF +,7.50,,,N/A(6),,,,,02/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,"Coupa Holdings, LLC+(5)",One stop,,SF +,7.50,,,N/A(6),,,,,02/2030,,-,,,(  22  ),,,-,,(  20  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,"Crewline Buyer, Inc.+",One stop,,SF +,6.75,(j),,12.10,,,,,11/2030,,453,,,446,,,-,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,"Crewline Buyer, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,11/2030,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,Daxko Acquisition Corporation+,One stop,,SF +,5.50,(i),,10.96,,,,,10/2028,,27361,,,27174,,,1.0,,26540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,Daxko Acquisition Corporation+,One stop,,SF +,5.50,(i),,10.96,,,,,10/2028,,2307,,,2284,,,0.1,,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,Daxko Acquisition Corporation+,One stop,,P +,4.50,(a),,13.00,,,,,10/2027,,12,,,11,,,-,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,Daxko Acquisition Corporation+,One stop,,SF +,5.50,(i),,10.96,,,,,10/2028,,138,,,130,,,-,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,Denali Bidco Limited+(8)(9)(10),One stop,,SN +,6.00,(g),,11.19,,,,,08/2030,,3043,,,2951,,,0.1,,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,Denali Bidco Limited+(8)(9)(10),One stop,,E +,6.00,(b),,9.84,,,,,08/2030,,764,,,736,,,-,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,Denali Bidco Limited+(5)(8)(9)(10),One stop,,SN +,6.00,,,N/A(6),,,,,08/2030,,-,,,(  12  ),,,-,,(  11  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,Diligent Corporation*#+,One stop,,SF +,6.25,(j),,11.78,,,,,08/2025,,85188,,,85149,,,3.3,,85188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,Diligent Corporation+,One stop,,SF +,5.75,(j),,11.28,,,,,08/2025,,5889,,,5867,,,0.2,,5844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,Diligent Corporation+,One stop,,SF +,6.25,(i)(j),,11.76,,,,,08/2025,,175,,,174,,,-,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,SN +,5.75,(g),,10.94,,,,,02/2029,,14750,,,15108,,,0.6,,14307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,C +,5.75,(f),,11.19,,,,,02/2029,,289,,,294,,,-,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,Dragon UK Bidco Limited+(5)(8)(9)(10),One stop,,SN +,5.75,,,N/A(6),,,,,02/2029,,-,,,-,,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,"Evergreen IX Borrower 2023, LLC+",One stop,,SF +,6.00,(j),,11.35,,,,,09/2030,,4506,,,4397,,,0.2,,4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,"Evergreen IX Borrower 2023, LLC+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,10/2029,,-,,,(  12  ),,,-,,(  12  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,"FirstUp, Inc.+(23)",One stop,,SF +,7.50,(j),,8.60,cash/,4.25,PIK,,07/2027,,9334,,,9264,,,0.4,,9334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,"FirstUp, Inc.+(23)",One stop,,SF +,7.50,(j),,8.60,cash/,4.25,PIK,,07/2027,,885,,,874,,,-,,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,"FirstUp, Inc.+(5)",One stop,,SF +,7.50,,,N/A(6),,,,,07/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,"Gainsight, Inc.+(23)",One stop,,SF +,6.75,(j),,12.28,PIK,,,,07/2027,,11455,,,11356,,,0.4,,11340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,"Gainsight, Inc.+(23)",One stop,,SF +,6.75,(j),,12.28,PIK,,,,07/2027,,58,,,57,,,-,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,"GS Acquisitionco, Inc.*#+",One stop,,SF +,5.50,(j),,11.00,,,,,05/2026,,83542,,,83550,,,3.3,,83542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,"GS Acquisitionco, Inc.+",One stop,,SF +,5.50,,,N/A(6),,,,,05/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,"GTIV, LLC+",One stop,,SF +,5.25,(j),,10.70,,,,,02/2029,,73285,,,72750,,,2.9,,73285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,"GTIV, LLC+(5)",One stop,,SF +,5.25,,,N/A(6),,,,,02/2029,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,"GTY Technology Holdings, Inc.+(23)",One stop,,SF +,6.88,(j),,7.92,cash/,4.30,PIK,,07/2029,,3273,,,3224,,,0.1,,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,"GTY Technology Holdings, Inc.+(23)",One stop,,SF +,6.88,(j),,7.95,cash/,4.30,PIK,,07/2029,,2137,,,2101,,,0.1,,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,"GTY Technology Holdings, Inc.+(23)",One stop,,SF +,6.88,(j),,7.92,cash/,4.30,PIK,,07/2029,,392,,,389,,,-,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,"GTY Technology Holdings, Inc.+",One stop,,P +,5.25,(a),,13.75,,,,,07/2029,,11,,,9,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,"GTY Technology Holdings, Inc.+(5)",One stop,,SF +,7.13,,,N/A(6),,,,,07/2029,,-,,,(  5  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,"Hyland Software, Inc.+",One stop,,SF +,6.00,(i),,11.36,,,,,09/2030,,4950,,,4879,,,0.2,,4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,"Hyland Software, Inc.+(5)",One stop,,SF +,6.00,,,N/A(6),,,,,09/2029,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,"ICIMS, Inc.+(23)",One stop,,SF +,7.25,(j),,8.74,cash/,3.88,PIK,,08/2028,,8088,,,7984,,,0.3,,7927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,"ICIMS, Inc.+",One stop,,SF +,6.75,(j),,12.10,,,,,08/2028,,27,,,26,,,-,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,"ICIMS, Inc.+(5)",One stop,,SF +,7.25,,,N/A(6),,,,,08/2028,,-,,,-,,,-,,(  33  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,IQN Holding Corp. #+,One stop,,SF +,5.25,(j),,10.64,,,,,05/2029,,14577,,,14466,,,0.6,,14285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,IQN Holding Corp. +(5),One stop,,SF +,5.25,,,N/A(6),,,,,05/2028,,-,,,(  1  ),,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
