,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
334,Telecommunications,"American Broadband Communications, LLC, American Broadband Holding Company and Cameron Holdings of NC, Inc.",Broadband communication services,Warrants to purchase up to 200 shares,,9/1/2010,0,2381
335,Telecommunications,"Startec Equity, LLC (7)",Communication services,Member interest,,4/1/2010,0,0
336,Telecommunications,"Startec Equity, LLC (7)",Communication services,,,,78763,84250
337,"Printing, Publishing and Media","Batanga, Inc.",Independent digital media company,"Senior secured loan ($5,500 par due 11/2016)",9.60%,10/31/2012,5500,5595
338,"Printing, Publishing and Media","Batanga, Inc.",Independent digital media company,"Senior secured loan ($4,500 par due 9/2017)",9.60%,10/31/2012,4500,4500
339,"Printing, Publishing and Media","Earthcolor Group, LLC",Printing management services,Limited liability company interests (9.30%),,5/18/2012,0,0
340,"Printing, Publishing and Media","National Print Group, Inc.",Printing management services,Senior secured revolving loan ($685 par due 10/2013),9.00% (Libor + 6.00%/Q),3/2/2006,685,685
341,"Printing, Publishing and Media","National Print Group, Inc.",Printing management services,"Senior secured revolving loan ($1,119 par due 10/2013)",9.00% (Base Rate + 5.00%/Q),3/2/2006,1119,1119
342,"Printing, Publishing and Media","National Print Group, Inc.",Printing management services,"Senior secured loan ($6,782 par due 10/2013)","9.00% (Libor + 8.00% Cash, 1.00% PIK /Q)",3/2/2006,6516,6782
343,"Printing, Publishing and Media","National Print Group, Inc.",Printing management services,Senior secured loan ($244 par due 10/2013),"9.00% (Base Rate + 8.00% Cash, 1.00% PIK /Q)",3/2/2006,235,244
344,"Printing, Publishing and Media","National Print Group, Inc.",Printing management services,"Preferred stock (9,344 shares)",,3/2/2006,2000,0
345,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Senior secured loan ($21,103 par due 3/2017)",9.00% (Libor + 7.50%/Q),9/29/2006,21103,21103
346,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Senior secured loan ($9,801 par due 3/2017)",9.00% (Libor + 7.50%/Q),9/29/2006,9801,9801
347,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",,9/29/2006,1066,3309
348,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",,9/29/2006,3,8
349,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,,,,52528,53146
350,Oil and Gas,"Geotrace Technologies, Inc.",Reservoir processing and development,"Warrants to purchase up to 69,978 shares of common stock",,4/1/2010,88,0
351,Oil and Gas,"Geotrace Technologies, Inc.",Reservoir processing and development,"Warrants to purchase up to 210,453 shares of preferred stock",,4/1/2010,2805,2015
352,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($2,904 par due 12/2014)",7.15% (Libor + 6.875%/Q),4/30/2012,2887,2312
353,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($2,032 par due 12/2014)",9.125% (Base + 5.875%/Q),4/30/2012,2020,1618
354,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($4,960 par due 12/2014)",12.00%,4/30/2012,4931,3949
355,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($5,144 par due 12/2014)",12.00%,4/30/2012,5090,4095
356,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($25,363 par due 12/2014)",7.15% (Libor + 6.875%/Q),4/30/2012,25204,20194
357,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Junior secured loan ($18,812 par due 12/2014)",12.00%,4/30/2012,18694,14978
358,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Class A common units (151,236 units)",,6/17/2011,1512,0
359,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Class B-5 common units (599,200 units)",,4/25/2008,5472,0
360,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Class B-4 common units (50,000 units)",,6/17/2011,500,0
361,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,"Class C common units (758,546 units)",,4/25/2008,0,0
362,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC (6)",Petroleum product manufacturer,,,,69203,49161
363,Commercial Real Estate Finance,"10th Street, LLC (6)",Real estate holding,Senior subordinated loan,"8.93% Cash, 4.07% PIK",4/1/2010,25724,25724
364,Commercial Real Estate Finance,"10th Street, LLC (6)",Real estate holding,Member interest (10.00% interest),,4/1/2010,594,7263
365,Commercial Real Estate Finance,"10th Street, LLC (6)",Real estate holding,"Option (25,000 units)",,4/1/2010,25,25
366,Commercial Real Estate Finance,"American Commercial Coatings, Inc.",Real estate property,"Commercial mortgage loan ($2,442 par due 12/2025)",8.75% (Libor + 7.25%/Q),4/1/2010,746,2061
367,Commercial Real Estate Finance,"Cleveland East Equity, LLC",Hotel operator,Real estate equity interests,,4/1/2010,1026,4064
368,Commercial Real Estate Finance,"Commons R-3, LLC",Real estate developer,Real estate equity interests,,4/1/2010,0,0
369,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates (7)",Hotel operator,"Senior subordinated loan ($2,236 par due 9/2011)",,4/1/2010,0,0
370,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates (7)",Hotel operator,"Senior subordinated loan ($2,092 par due 6/2017)",,4/1/2010,0,0
371,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates (7)",Hotel operator,Common equity interest,,4/1/2010,0,0
372,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates (7)",Hotel operator,Limited liability company membership interest (100% interest),,6/19/2012,0,0
373,Commercial Real Estate Finance,"Hot Light Brands, Inc. (7)",Real estate holding company,"Senior secured loan ($32,957 par due 2/2011)",,4/1/2010,1665,1495
374,Commercial Real Estate Finance,"Hot Light Brands, Inc. (7)",Real estate holding company,"Common stock (93,500 shares)",,4/1/2010,0,0
375,Commercial Real Estate Finance,"NPH, Inc.",Hotel property,Real estate equity interests,,4/1/2010,5291,6978
376,Commercial Real Estate Finance,"NPH, Inc.",Hotel property,,,,35071,47610
377,Environmental Services,"AWTP, LLC (7)",Water treatment services,"Junior secured loan ($4,212 par due 6/2015)",10.00%,4/18/2011,4212,4212
378,Environmental Services,"AWTP, LLC (7)",Water treatment services,"Junior secured loan ($6,121 par due 6/2015)",15.00%,4/18/2011,6121,6121
379,Environmental Services,"AWTP, LLC (7)",Water treatment services,Membership interests (90% interest),,4/18/2011,0,7644
380,Environmental Services,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Senior secured loan ($1,500 par due 10/2016)",9.26%,3/28/2013,1430,1500
381,Environmental Services,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock",,3/28/2013,0,5
382,Environmental Services,"RE Community Holdings II, Inc.and Pegasus Community Energy, LLC.",Operator of municipal recycling facilities,"Preferred stock (1,000 shares)",,3/1/2011,8839,1750
383,Environmental Services,"Waste Pro USA, Inc",Waste management services,"Preferred Class A common equity (611,615 shares)",,11/9/2006,12263,26059
384,Environmental Services,"Waste Pro USA, Inc",Waste management services,,,,32865,47291
385,Transportation,PODS Funding Corp.,Storage and warehousing,"Junior subordinated loan ($40,777 par due 5/2017)","12.75% Cash, 2.75% PIK",11/29/2011,40777,40777
386,Transportation,"United Road Towing, Inc.",Towing company,Warrants to purchase up to 607 shares,,4/1/2010,0,0
387,Health Clubs,"Athletic Club Holdings, Inc.",Premier health club operator,"Senior secured loan ($34,000 par due 3/2019)",7.25% (Libor + 6.00%/M),10/11/2007,34000,34000
388,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",,7/31/2012,4152,3306
389,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (1,847,835 shares)",,7/31/2012,1848,1471
390,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,,,,40000,38777
391,Food and Beverage,"Apple & Eve, LLC and US Juice Partners, LLC (6)",Juice manufacturer,"Senior units (50,000 units)",,10/5/2007,5000,3776
392,Food and Beverage,"Charter Baking Company, Inc.",Baked goods manufacturer,"Senior subordinated loan ($2,096 par due 6/2015)",17.50% PIK,2/6/2008,2096,2096
393,Food and Beverage,"Charter Baking Company, Inc.",Baked goods manufacturer,"Preferred stock (6,258 shares)",,9/1/2006,2567,1735
394,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,"Class A common stock (1,294 shares)",,4/1/2010,980,0
395,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,"Class A-1 common stock (2,157 shares)",,4/1/2010,0,0
396,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,,,,10643,7607
397,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,"Common stock (25,000 shares)",,7/30/2010,2500,2554
398,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,,,,2500,2554
399,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,,,,6713016,6814960
