,Industry,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
332,Retail,Fulton Holdings Corp. (12),Airport restaurant operator,"Common stock (19,672 shares)",,5/28/2010,1461,2086
333,Retail,"Paper Source, Inc. and Pine Holdings, Inc.","Retailer of fine and artisanal papers, gifts, gift wrap, greeting cards and envelopes","First lien senior secured loan ($18,952 par due 9/2018)",7.25% (Libor + 6.25%/Q),9/23/2013,18952,18952
334,Retail,"Paper Source, Inc. and Pine Holdings, Inc.","Retailer of fine and artisanal papers, gifts, gift wrap, greeting cards and envelopes","Class A common stock (36,364 shares)",,9/23/2013,6000,6660
335,Retail,Things Remembered Inc. and TRM Holdings Corporation,Personalized gifts retailer,"First lien senior secured loan ($14,813 par due 5/2018)",8.00% (Libor + 6.50%/Q),5/24/2012,14813,14813
336,Retail,Things Remembered Inc. and TRM Holdings Corporation,Personalized gifts retailer,,,,124226,125511
337,Aerospace and Defense,"Cadence Aerospace, LLC (fka PRV Aerospace, LLC)",Aerospace precision components manufacturer,"First lien senior secured loan ($4,459 par due 5/2018)",6.50% (Libor + 5.25%/Q),5/15/2012,4425,4459
338,Aerospace and Defense,"Cadence Aerospace, LLC (fka PRV Aerospace, LLC)",Aerospace precision components manufacturer,First lien senior secured loan ($65 par due 5/2018),7.50% (Base Rate + 4.25%/Q),5/15/2012,65,65
339,Aerospace and Defense,"Cadence Aerospace, LLC (fka PRV Aerospace, LLC)",Aerospace precision components manufacturer,"Second lien senior secured loan ($79,657 par due 5/2019)",10.50% (Libor + 9.25%/Q),5/10/2012,79657,77267
340,Aerospace and Defense,"ILC Industries, LLC",Designer and manufacturer of protective cases and technically advanced lighting systems,"First lien senior secured loan ($19,192 par due 7/2018)",8.00% (Libor + 6.50%/Q),7/13/2012,18885,19192
341,Aerospace and Defense,"Wyle Laboratories, Inc. and Wyle Holdings, Inc.","Provider of specialized engineering, scientific and technical services",Senior preferred stock (775 shares),8.00% PIK,1/17/2008,111,111
342,Aerospace and Defense,"Wyle Laboratories, Inc. and Wyle Holdings, Inc.","Provider of specialized engineering, scientific and technical services","Common stock (1,885,195 shares)",,1/17/2008,2291,1722
343,Aerospace and Defense,"Wyle Laboratories, Inc. and Wyle Holdings, Inc.","Provider of specialized engineering, scientific and technical services",,,,105434,102816
344,Chemicals,"Argotec, LLC",Thermoplastic polyurethane films,First lien senior secured revolving loan ($625 par due 5/2018),7.00% (Base Rate + 3.75%/M),5/31/2013,625,625
345,Chemicals,"Argotec, LLC",Thermoplastic polyurethane films,"First lien senior secured loan ($5,788 par due 5/2019)",5.75% (Libor + 4.75%/M),5/31/2013,5788,5788
346,Chemicals,"Argotec, LLC",Thermoplastic polyurethane films,First lien senior secured loan ($74 par due 5/2019),7.00% (Base Rate + 3.75%/Q),5/31/2013,74,74
347,Chemicals,"Emerald Performance Materials, LLC",Polymers and performance materials manufacturer,"First lien senior secured loan ($17,730 par due 5/2018)",6.75% (Libor + 5.50%/Q),12/13/2013,18256,18262
348,Chemicals,"K2 Pure Solutions Nocal, L.P.",Chemical producer,"First lien senior secured revolving loan ($2,256 par due 8/2019)",8.13% (Libor + 7.13%/M),8/19/2013,2256,2211
349,Chemicals,"K2 Pure Solutions Nocal, L.P.",Chemical producer,"First lien senior secured loan ($41,500 par due 8/2019)",7.00% (Libor + 6.00%/M),8/19/2013,41500,40670
350,Chemicals,"K2 Pure Solutions Nocal, L.P.",Chemical producer,"First lien senior secured loan ($40,000 par due 8/2019)",7.00% (Libor + 6.00%/M),8/19/2013,40000,39200
351,Chemicals,"K2 Pure Solutions Nocal, L.P.",Chemical producer,,,,108499,106830
352,Transportation,"Eberle Design, Inc.",Provider of intelligent transportation systems products in the traffic and rail industries,"First lien senior secured loan ($30,500 par due 8/2018)",7.50% (Libor + 6.25%/Q),8/26/2013,30359,30500
353,Transportation,PODS Funding Corp. II,Storage and warehousing,"First lien senior secured loan ($35,897 par due 12/2018)",7.00% (Libor + 6.00%/Q),12/19/2013,35897,35897
354,Transportation,"United Road Towing, Inc.",Towing company,Warrants to purchase up to 607 shares,,4/1/2010,0,0
355,Transportation,"United Road Towing, Inc.",Towing company,,,,66256,66397
356,"Printing, Publishing and Media","Batanga, Inc.",Independent digital media company,"First lien senior secured revolving loan ($3,000 par due 4/2014)",8.50%,10/31/2012,3000,3000
357,"Printing, Publishing and Media","Batanga, Inc.",Independent digital media company,"First lien senior secured loan ($4,936 par due 11/2016)",9.60%,10/31/2012,4936,5030
358,"Printing, Publishing and Media","Batanga, Inc.",Independent digital media company,"First lien senior secured loan ($4,500 par due 9/2017)",9.60%,10/31/2012,4500,4500
359,"Printing, Publishing and Media","Earthcolor Group, LLC",Printing management services,Limited liability company interests (9.30%),,5/18/2012,0,0
360,"Printing, Publishing and Media","Encompass Digital Media, Inc.",Provider of outsourced network origination and transmission services for media companies,"First lien senior secured loan ($19,651 par due 8/2017)",6.75% (Libor + 5.50%/Q),12/13/2013,20233,20241
361,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"First lien senior secured loan ($20,886 par due 3/2017)",9.00% (Libor + 7.50%/Q),9/29/2006,20886,20469
362,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"First lien senior secured loan ($9,701 par due 3/2017)",9.00% (Libor + 7.50%/Q),9/29/2006,9701,9507
363,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",,9/29/2006,1066,2282
364,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",,9/29/2006,3,5
365,"Printing, Publishing and Media","The Teaching Company, LLC and The Teaching Company Holdings, Inc.",Education publications provider,,,,64325,65034
366,Commercial Real Estate Finance,"10th Street, LLC(6)",Real estate holding company,"Senior subordinated loan ($26,250 par due 11/2014)","8.93% Cash, 4.07% PIK",4/1/2010,26250,26250
367,Commercial Real Estate Finance,"10th Street, LLC(6)",Real estate holding company,Member interest (10.00% interest),,4/1/2010,594,7257
368,Commercial Real Estate Finance,"10th Street, LLC(6)",Real estate holding company,"Option (25,000 units)",,4/1/2010,25,25
369,Commercial Real Estate Finance,"American Commercial Coatings, Inc.",Real estate property,"Commercial mortgage loan ($2,275 par due 12/2025)",8.75% (Libor + 7.50%/Q),4/1/2010,664,1500
370,Commercial Real Estate Finance,"Cleveland East Equity, LLC",Hotel operator,Real estate equity interests,,4/1/2010,1026,5305
371,Commercial Real Estate Finance,"Commons R-3, LLC",Real estate developer,Real estate equity interests,,4/1/2010,0,0
372,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates(7)",Hotel operator,"Senior subordinated loan ($2,236 par due 9/2011)",,4/1/2010,0,0
373,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates(7)",Hotel operator,"Senior subordinated loan ($2,092 par due 6/2017)",,4/1/2010,0,0
374,Commercial Real Estate Finance,"Crescent Hotels & Resorts, LLC and affiliates(7)",Hotel operator,Common equity interest,,4/1/2010,0,0
375,Commercial Real Estate Finance,"Hot Light Brands, Inc.(7)",Real estate holding company,"First lien senior secured loan ($31,384 par due 2/2011)",,4/1/2010,90,253
376,Commercial Real Estate Finance,"Hot Light Brands, Inc.(7)",Real estate holding company,"Common stock (93,500 shares)",,4/1/2010,0,0
377,Commercial Real Estate Finance,"NPH, Inc.",Hotel property,Real estate equity interests,,4/1/2010,5291,5532
378,Commercial Real Estate Finance,"NPH, Inc.",Hotel property,,,,33940,46122
379,Oil and Gas,"Geotrace Technologies, Inc.",Reservoir processing and development,"Warrants to purchase up to 69,978 shares of common stock",,4/1/2010,88,0
380,Oil and Gas,"Geotrace Technologies, Inc.",Reservoir processing and development,"Warrants to purchase up to 210,453 shares of preferred stock",,4/1/2010,2805,638
381,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Second lien senior secured loan ($10,093 par due 12/2014)",,4/30/2012,9519,7260
382,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Second lien senior secured loan ($42,812 par due 12/2014)",,4/30/2012,40097,30795
383,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Second lien senior secured loan ($4,994 par due 12/2014)",,4/30/2012,4668,3592
384,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Class A common units (151,236 units)",,6/17/2011,1512,0
385,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Class B-5 common units (599,200 units)",,4/25/2008,5472,0
386,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Class B-4 common units (50,000 units)",,6/17/2011,500,0
387,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,"Class C common units (758,546 units)",,4/25/2008,0,0
388,Oil and Gas,"UL Holding Co., LLC and Universal Lubricants, LLC(6)",Petroleum product manufacturer,,,,64661,42285
389,Health Clubs,"Athletic Club Holdings, Inc.",Premier health club operator,"First lien senior secured loan ($34,000 par due 3/2019)",7.25% (Libor + 6.00%/M),10/11/2007,34000,34000
390,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",,7/31/2012,4152,2913
391,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (2,218,235 shares)",,7/31/2012,2218,1556
392,Health Clubs,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,,,,40370,38469
393,Telecommunications,"American Broadband Communications, LLC, American Broadband Holding Company, and Cameron Holdings of NC, Inc.",Broadband communication services,Warrants to purchase up to 378 shares,,11/7/2007,0,6833
394,Telecommunications,"American Broadband Communications, LLC, American Broadband Holding Company, and Cameron Holdings of NC, Inc.",Broadband communication services,Warrants to purchase up to 200 shares,,9/1/2010,0,3615
395,Telecommunications,EUNetworks Group Limited(8),Broadband bandwidth infrastructure provider,"First lien senior secured loan ($20,567 par due 5/2019)",7.50% (Libor + 6.50%/Q),12/13/2013,21192,21185
396,Telecommunications,"Quantance, Inc.",Designer of semiconductor products to the mobile wireless market,"First lien senior secured loan ($3,500 par due 9/2016)",10.25%,8/23/2013,3402,3465
397,Telecommunications,"Quantance, Inc.",Designer of semiconductor products to the mobile wireless market,"Warrant to purchase up to 130,432 shares of Series D preferred stock",,8/23/2013,74,74
398,Telecommunications,"Startec Equity, LLC(7)",Communication services,Member interest,,4/1/2010,0,0
399,Telecommunications,Wilcon Holdings LLC,Communications infrastructure provider,"Class A common stock (2,000,000 shares)",,12/13/2013,1829,1829
400,Telecommunications,Wilcon Holdings LLC,Communications infrastructure provider,,,,26497,37001
401,Environmental Services,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"First lien senior secured loan ($1,500 par due 10/2016)",9.26%,3/28/2013,1439,1500
402,Environmental Services,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock",,3/28/2013,0,6
403,Environmental Services,"RE Community Holdings II, Inc.and Pegasus Community Energy, LLC.",Operator of municipal recycling facilities,"Preferred stock (1,000 shares)",,3/1/2011,8839,532
404,Environmental Services,"Waste Pro USA, Inc",Waste management services,"Preferred Class A common equity (611,615 shares)",,11/9/2006,12263,27898
405,Environmental Services,"Waste Pro USA, Inc",Waste management services,,,,22541,29936
406,Food and Beverage,"Apple & Eve, LLC and US Juice Partners, LLC(6)",Juice manufacturer,"Senior units (50,000 units)",,10/5/2007,5000,5205
407,Food and Beverage,"Charter Baking Company, Inc.",Baked goods manufacturer,"Senior subordinated loan ($2,750 par due 6/2015)",17.50% PIK,2/6/2008,2750,2750
408,Food and Beverage,"Charter Baking Company, Inc.",Baked goods manufacturer,"Preferred stock (6,258 shares)",,9/1/2006,2567,2260
409,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,"Class A common stock (1,294 shares)",,4/1/2010,980,0
410,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,"Class A-1 common stock (2,157 shares)",,4/1/2010,0,0
411,Food and Beverage,Distant Lands Trading Co.,Coffee manufacturer,,,,11297,10215
412,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,"Common stock (25,000 shares)",,7/30/2010,2500,3103
413,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,,,,2500,3103
414,Wholesale Distribution,"BECO Holding Company, Inc.",Wholesale distributor of first response fire protection equipment and related parts,,,,7537403,7632897
