,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
259,"California Cryobank, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,08/2019,,-,,,(1,,,-,,,-,,,,
260,Certara L.P.  *^#,One stop,,L + 5.50,,6.80,,12/2018,,25931,,,25767,,,2.7,,,25931,,,,
261,Certara L.P.  (4),One stop,,L + 5.50,,N/A  (5),,12/2018,,-,,,(6,,,-,,,-,,,,
>>>>>>> GSBD
262,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.00,,6.30,,12/2020,,3934,,,3905,,,0.4,,,3855,,,,
263,Curo Health Services LLC  #,Senior loan,,L + 4.75,,5.93,,02/2022,,3282,,,3269,,,0.4,,,3325,,,,
264,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.48,,07/2021,,18823,,,18544,,,2.0,,,18823,,,,
265,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,,6.48,,07/2021,,13501,,,13380,,,1.4,,,13501,,,,
266,"DCA Investment Holding, LLC  #",One stop,,L + 5.25,,6.48,,07/2021,,2481,,,2439,,,0.3,,,2481,,,,
<<<<<<< HEAD
267,"DCA Investment Holding, LLC",One stop,,P + 4.25,,8.50,,07/2021,,350,,,338,,,0,,,350,,,,
268,"DCA Investment Holding, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,0,,,(3,,,0,,,0,,,,
=======
267,"DCA Investment Holding, LLC",One stop,,P + 4.25,,8.50,,07/2021,,350,,,338,,,-,,,350,,,,
268,"DCA Investment Holding, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,-,,,(3,,,-,,,-,,,,
>>>>>>> GSBD
269,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
270,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,
271,Deca Dental Management LLC  *^,One stop,,L + 6.25,,7.55,,07/2020,,,4086,,,,4048,,,0.4,,,,4086,
272,Deca Dental Management LLC,One stop,,L + 6.25,,7.48,,07/2020,,497,,,493,,,0.1,,,497,,,,
<<<<<<< HEAD
273,Deca Dental Management LLC,One stop,,L + 6.25,,7.48,,07/2020,,50,,,50,,,0,,,50,,,,
274,Deca Dental Management LLC  (4),One stop,,L + 6.25,,N/A  (5),,07/2020,,0,,,(2,,,0,,,0,,,,
275,Delta Educational Systems  *(6),Senior loan,,P + 6.75,,4.75 cash/2.00 PIK,,12/2018,,1438,,,1433,,,0,,,0,,,,
276,Delta Educational Systems  (4)(6),Senior loan,,L + 6.00,,N/A  (5),,12/2018,,0,,,0,,,0,,,(60,,,,
277,Dental Holdings Corporation,One stop,,L + 5.50,,6.67,,02/2020,,7436,,,7328,,,0.8,,,7436,,,,
278,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,1133,,,1120,,,0.1,,,1133,,,,
279,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,220,,,211,,,0,,,220,,,,
280,"eSolutions, Inc.  #",One stop,,L + 6.50,,7.73,,03/2022,,16342,,,16057,,,1.7,,,16179,,,,
281,"eSolutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,03/2022,,0,,,(1,,,0,,,(1,,,,
282,Excelligence Learning Corporation#,One stop,,L + 6.00,,7.21,,04/2023,,4866,,,4819,,,0.5,,,4817,,,,
283,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,,7.43,,05/2023,,8026,,,7810,,,0.8,,,7946,,,,
284,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,0,,,(3,,,0,,,(2,,,,
285,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,0,,,(4,,,0,,,0,,,,
286,"G & H Wire Company, Inc.  *^",One stop,,L + 5.75,,7.05,,12/2017,,13056,,,13039,,,1.4,,,13056,,,,
287,"G & H Wire Company, Inc.",One stop,,P + 4.50,,8.75,,12/2017,,196,,,195,,,0,,,196,,,,
288,"Immucor, Inc.  #",Senior loan,,L + 5.00,,6.00,,08/2018,,1762,,,1744,,,0.2,,,1780,,,,
289,"Joerns Healthcare, LLC  *^",One stop,,L + 6.50,,7.88,,05/2020,,3503,,,3464,,,0.3,,,3263,,,,
290,"Kareo, Inc.",One stop,,L + 9.00,,10.29,,06/2022,,4518,,,4291,,,0.5,,,4473,,,,
291,"Kareo, Inc.",One stop,,L + 9.00,,N/A  (5),,06/2022,,0,,,0,,,0,,,0,,,,
292,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,8633,,,8573,,,0.9,,,8633,,,,
293,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,843,,,838,,,0.1,,,843,,,,
294,"Katena Holdings, Inc.",One stop,,P + 5.25,,9.50,,06/2021,,54,,,53,,,0,,,54,,,,
295,"Lombart Brothers, Inc.  #",One stop,,L + 6.75,,8.05,,04/2022,,3639,,,3553,,,0.4,,,3639,,,,
296,"Lombart Brothers, Inc.  #(7)",One stop,,L + 6.75,,8.05,,04/2022,,1669,,,1642,,,0.2,,,1669,,,,
297,"Lombart Brothers, Inc.  (7)",One stop,,L + 6.75,,N/A  (5),,04/2022,,0,,,0,,,0,,,0,,,,
298,"Lombart Brothers, Inc.  (4)",One stop,,L + 6.75,,N/A  (5),,04/2022,,0,,,(1,,,0,,,0,,,,
299,"Maverick Healthcare Group, LLC  *",Senior loan,,P + 8.50,,10.75 cash/2.00 PIK,,12/2017,,1946,,,1946,,,0.2,,,1810,,,,
300,"Maverick Healthcare Group, LLC",Senior loan,,P + 6.50,,5.25 cash/5.50 PIK,,12/2017,,82,,,82,,,0,,,82,,,,
301,"MWD Management, LLC & MWD Services, Inc.  #",One stop,,L + 5.25,,6.55,,06/2023,,5940,,,5866,,,0.6,,,5881,,,,
302,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2022,,0,,,(1,,,0,,,(1,,,,
303,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2023,,0,,,(2,,,0,,,0,,,,
304,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,9458,,,9238,,,1.0,,,9458,,,,
305,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,8.10,,05/2022,,74,,,73,,,0,,,74,,,,
306,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.67,,05/2022,,46,,,45,,,0,,,46,,,,
307,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.50,,7.80,,05/2022,,42,,,41,,,0,,,42,,,,
308,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,33,,,32,,,0,,,33,,,,
309,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.66,,05/2022,,30,,,30,,,0,,,30,,,,
310,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.69,,05/2022,,18,,,16,,,0,,,18,,,,
311,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,7.37,,08/2021,,10005,,,9779,,,1.1,,,10005,,,,
312,"Pinnacle Treatment Centers, Inc.",One stop,,P + 5.00,,9.25,,08/2021,,22,,,21,,,0,,,22,,,,
313,"Pinnacle Treatment Centers, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,0,,,(2,,,0,,,0,,,,
314,"PPT Management Holdings, LLC  ^#",One stop,,L + 6.00,,7.30,,12/2022,,10248,,,10038,,,1.1,,,10248,,,,
315,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.22,,12/2022,,150,,,146,,,0,,,150,,,,
316,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.30,,12/2022,,110,,,107,,,0,,,110,,,,
317,Premise Health Holding Corp.  *^#,One stop,,L + 4.50,,5.80,,06/2020,,14850,,,14784,,,1.6,,,14850,,,,
318,Premise Health Holding Corp.  (4),One stop,,L + 4.50,,N/A  (5),,06/2020,,0,,,(13,,,0,,,0,,,,
319,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,7.72,,08/2019,,84,,,82,,,0,,,84,,,,
=======
273,Deca Dental Management LLC,One stop,,L + 6.25,,7.48,,07/2020,,50,,,50,,,-,,,50,,,,
274,Deca Dental Management LLC  (4),One stop,,L + 6.25,,N/A  (5),,07/2020,,-,,,(2,,,-,,,-,,,,
275,Delta Educational Systems  *(6),Senior loan,,P + 6.75,,4.75 cash/2.00 PIK,,12/2018,,1438,,,1433,,,-,,,-,,,,
276,Delta Educational Systems  (4)(6),Senior loan,,L + 6.00,,N/A  (5),,12/2018,,-,,,-,,,-,,,(60,,,,
277,Dental Holdings Corporation,One stop,,L + 5.50,,6.67,,02/2020,,7436,,,7328,,,0.8,,,7436,,,,
278,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,1133,,,1120,,,0.1,,,1133,,,,
279,Dental Holdings Corporation,One stop,,L + 5.50,,6.70,,02/2020,,220,,,211,,,-,,,220,,,,
280,"eSolutions, Inc.  #",One stop,,L + 6.50,,7.73,,03/2022,,16342,,,16057,,,1.7,,,16179,,,,
281,"eSolutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,03/2022,,-,,,(1,,,-,,,(1,,,,
282,Excelligence Learning Corporation#,One stop,,L + 6.00,,7.21,,04/2023,,4866,,,4819,,,0.5,,,4817,,,,
283,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,,7.43,,05/2023,,8026,,,7810,,,0.8,,,7946,,,,
284,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,-,,,(3,,,-,,,(2,,,,
285,Eyecare Services Partners Holdings LLC  (4),One stop,,L + 6.25,,N/A  (5),,05/2023,,-,,,(4,,,-,,,-,,,,
286,"G & H Wire Company, Inc.  *^",One stop,,L + 5.75,,7.05,,12/2017,,13056,,,13039,,,1.4,,,13056,,,,
287,"G & H Wire Company, Inc.",One stop,,P + 4.50,,8.75,,12/2017,,196,,,195,,,-,,,196,,,,
288,"Immucor, Inc.  #",Senior loan,,L + 5.00,,6.00,,08/2018,,1762,,,1744,,,0.2,,,1780,,,,
289,"Joerns Healthcare, LLC  *^",One stop,,L + 6.50,,7.88,,05/2020,,3503,,,3464,,,0.3,,,3263,,,,
290,"Kareo, Inc.",One stop,,L + 9.00,,10.29,,06/2022,,4518,,,4291,,,0.5,,,4473,,,,
291,"Kareo, Inc.",One stop,,L + 9.00,,N/A  (5),,06/2022,,-,,,-,,,-,,,-,,,,
292,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,8633,,,8573,,,0.9,,,8633,,,,
293,"Katena Holdings, Inc.  ^",One stop,,L + 6.25,,7.55,,06/2021,,843,,,838,,,0.1,,,843,,,,
294,"Katena Holdings, Inc.",One stop,,P + 5.25,,9.50,,06/2021,,54,,,53,,,-,,,54,,,,
295,"Lombart Brothers, Inc.  #",One stop,,L + 6.75,,8.05,,04/2022,,3639,,,3553,,,0.4,,,3639,,,,
296,"Lombart Brothers, Inc.  #(7)",One stop,,L + 6.75,,8.05,,04/2022,,1669,,,1642,,,0.2,,,1669,,,,
297,"Lombart Brothers, Inc.  (7)",One stop,,L + 6.75,,N/A  (5),,04/2022,,-,,,-,,,-,,,-,,,,
298,"Lombart Brothers, Inc.  (4)",One stop,,L + 6.75,,N/A  (5),,04/2022,,-,,,(1,,,-,,,-,,,,
299,"Maverick Healthcare Group, LLC  *",Senior loan,,P + 8.50,,10.75 cash/2.00 PIK,,12/2017,,1946,,,1946,,,0.2,,,1810,,,,
300,"Maverick Healthcare Group, LLC",Senior loan,,P + 6.50,,5.25 cash/5.50 PIK,,12/2017,,82,,,82,,,-,,,82,,,,
301,"MWD Management, LLC & MWD Services, Inc.  #",One stop,,L + 5.25,,6.55,,06/2023,,5940,,,5866,,,0.6,,,5881,,,,
302,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2022,,-,,,(1,,,-,,,(1,,,,
303,"MWD Management, LLC & MWD Services, Inc.  (4)",One stop,,L + 5.25,,N/A  (5),,06/2023,,-,,,(2,,,-,,,-,,,,
304,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,9458,,,9238,,,1.0,,,9458,,,,
305,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,8.10,,05/2022,,74,,,73,,,-,,,74,,,,
306,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.67,,05/2022,,46,,,45,,,-,,,46,,,,
307,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.50,,7.80,,05/2022,,42,,,41,,,-,,,42,,,,
308,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.80,,05/2022,,33,,,32,,,-,,,33,,,,
309,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.66,,05/2022,,30,,,30,,,-,,,30,,,,
310,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.50,,7.69,,05/2022,,18,,,16,,,-,,,18,,,,
311,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,7.37,,08/2021,,10005,,,9779,,,1.1,,,10005,,,,
312,"Pinnacle Treatment Centers, Inc.",One stop,,P + 5.00,,9.25,,08/2021,,22,,,21,,,-,,,22,,,,
313,"Pinnacle Treatment Centers, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,-,,,(2,,,-,,,-,,,,
314,"PPT Management Holdings, LLC  ^#",One stop,,L + 6.00,,7.30,,12/2022,,10248,,,10038,,,1.1,,,10248,,,,
315,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.22,,12/2022,,150,,,146,,,-,,,150,,,,
316,"PPT Management Holdings, LLC",One stop,,L + 6.00,,7.30,,12/2022,,110,,,107,,,-,,,110,,,,
317,Premise Health Holding Corp.  *^#,One stop,,L + 4.50,,5.80,,06/2020,,14850,,,14784,,,1.6,,,14850,,,,
318,Premise Health Holding Corp.  (4),One stop,,L + 4.50,,N/A  (5),,06/2020,,-,,,(13,,,-,,,-,,,,
319,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,7.72,,08/2019,,84,,,82,,,-,,,84,,,,
>>>>>>> GSBD
320,"Radiology Partners, Inc.  ^#",One stop,,L + 5.75,,7.05,,09/2020,,22400,,,22147,,,2.4,,,22400,,,,
321,"Radiology Partners, Inc.",One stop,,L + 5.75,,7.05,,09/2020,,928,,,911,,,0.1,,,928,,,,
322,"Radiology Partners, Inc.",One stop,,L + 5.75,,7.05,,09/2020,,703,,,702,,,0.1,,,703,,,,
323,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
324,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
325,"Radiology Partners, Inc.  (4)",One stop,,L + 5.75,,N/A  (5),,09/2020,,,0,,,,(4,,,0,,,,0,
326,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,,6.30,,12/2017,,2493,,,2489,,,0.3,,,2493,,,,
327,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,,8.25,,12/2017,,396,,,394,,,0,,,396,,,,
328,"Riverchase MSO, LLC  #",Senior loan,,L + 5.25,,6.55,,10/2022,,4993,,,4926,,,0.5,,,4993,,,,
329,"Riverchase MSO, LLC",Senior loan,,L + 5.25,,6.55,,10/2022,,21,,,20,,,0,,,21,,,,
330,RXH Buyer Corporation  *^,One stop,,L + 5.75,,7.05,,09/2021,,17303,,,17061,,,1.8,,,16958,,,,
331,RXH Buyer Corporation  *,One stop,,L + 5.75,,7.05,,09/2021,,1958,,,1931,,,0.2,,,1918,,,,
332,RXH Buyer Corporation,One stop,,L + 5.75,,7.58,,09/2021,,55,,,52,,,0,,,51,,,,
333,"SLMP, LLC",One stop,,L + 6.00,,7.23,,05/2023,,6212,,,6059,,,0.6,,,6150,,,,
334,"SLMP, LLC",One stop,,No Value,,7.50 PIK,,05/2027,,83,,,83,,,0,,,83,,,,
335,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,0,,,(1,,,0,,,(1,,,,
336,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,0,,,(1,,,0,,,0,,,,
337,"Spear Education, LLC  ^",One stop,,L + 5.75,,6.90,,08/2019,,4656,,,4631,,,0.5,,,4656,,,,
338,"Spear Education, LLC",One stop,,L + 5.75,,6.90,,08/2019,,75,,,75,,,0,,,75,,,,
339,"Spear Education, LLC",One stop,,L + 5.75,,N/A  (5),,08/2019,,0,,,0,,,0,,,0,,,,
340,"Summit Behavioral Holdings I, LLC  *",One stop,,L + 5.00,,6.23,,06/2021,,4349,,,4305,,,0.5,,,4349,,,,
341,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,113,,,112,,,0,,,113,,,,
342,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,15,,,15,,,0,,,15,,,,
343,"WHCG Management, LLC  *#",Senior loan,,L + 4.75,,6.05,,03/2023,,10400,,,10277,,,1.1,,,10400,,,,
344,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,0,,,(1,,,0,,,0,,,,
345,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,0,,,(3,,,0,,,0,,,,
346,"WIRB-Copernicus Group, Inc.  *^",Senior loan,,L + 5.00,,6.30,,08/2022,,9837,,,9753,,,1.0,,,9837,,,,
347,"WIRB-Copernicus Group, Inc.  #",Senior loan,,L + 5.00,,6.30,,08/2022,,5680,,,5633,,,0.6,,,5680,,,,
348,"WIRB-Copernicus Group, Inc.",Senior loan,,L + 5.00,,N/A  (5),,08/2022,,0,,,0,,,0,,,0,,,,
349,"Young Innovations, Inc.  *#",Senior loan,,L + 5.00,,6.30,,01/2019,,3597,,,3570,,,0.4,,,3597,,,,
350,"Young Innovations, Inc.",Senior loan,,L + 5.00,,6.30,,01/2019,,13,,,13,,,0,,,13,,,,
=======
325,"Radiology Partners, Inc.  (4)",One stop,,L + 5.75,,N/A  (5),,09/2020,,,-,,,,(4,,,-,,,,-,
326,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,,6.30,,12/2017,,2493,,,2489,,,0.3,,,2493,,,,
327,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,,8.25,,12/2017,,396,,,394,,,-,,,396,,,,
328,"Riverchase MSO, LLC  #",Senior loan,,L + 5.25,,6.55,,10/2022,,4993,,,4926,,,0.5,,,4993,,,,
329,"Riverchase MSO, LLC",Senior loan,,L + 5.25,,6.55,,10/2022,,21,,,20,,,-,,,21,,,,
330,RXH Buyer Corporation  *^,One stop,,L + 5.75,,7.05,,09/2021,,17303,,,17061,,,1.8,,,16958,,,,
331,RXH Buyer Corporation  *,One stop,,L + 5.75,,7.05,,09/2021,,1958,,,1931,,,0.2,,,1918,,,,
332,RXH Buyer Corporation,One stop,,L + 5.75,,7.58,,09/2021,,55,,,52,,,-,,,51,,,,
333,"SLMP, LLC",One stop,,L + 6.00,,7.23,,05/2023,,6212,,,6059,,,0.6,,,6150,,,,
334,"SLMP, LLC",One stop,,N/A,,7.50 PIK,,05/2027,,83,,,83,,,-,,,83,,,,
335,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,-,,,(1,,,-,,,(1,,,,
336,"SLMP, LLC  (4)",One stop,,L + 6.00,,N/A  (5),,05/2023,,-,,,(1,,,-,,,-,,,,
337,"Spear Education, LLC  ^",One stop,,L + 5.75,,6.90,,08/2019,,4656,,,4631,,,0.5,,,4656,,,,
338,"Spear Education, LLC",One stop,,L + 5.75,,6.90,,08/2019,,75,,,75,,,-,,,75,,,,
339,"Spear Education, LLC",One stop,,L + 5.75,,N/A  (5),,08/2019,,-,,,-,,,-,,,-,,,,
340,"Summit Behavioral Holdings I, LLC  *",One stop,,L + 5.00,,6.23,,06/2021,,4349,,,4305,,,0.5,,,4349,,,,
341,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,113,,,112,,,-,,,113,,,,
342,"Summit Behavioral Holdings I, LLC",One stop,,L + 5.00,,6.23,,06/2021,,15,,,15,,,-,,,15,,,,
343,"WHCG Management, LLC  *#",Senior loan,,L + 4.75,,6.05,,03/2023,,10400,,,10277,,,1.1,,,10400,,,,
344,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,-,,,(1,,,-,,,-,,,,
345,"WHCG Management, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,03/2023,,-,,,(3,,,-,,,-,,,,
346,"WIRB-Copernicus Group, Inc.  *^",Senior loan,,L + 5.00,,6.30,,08/2022,,9837,,,9753,,,1.0,,,9837,,,,
347,"WIRB-Copernicus Group, Inc.  #",Senior loan,,L + 5.00,,6.30,,08/2022,,5680,,,5633,,,0.6,,,5680,,,,
348,"WIRB-Copernicus Group, Inc.",Senior loan,,L + 5.00,,N/A  (5),,08/2022,,-,,,-,,,-,,,-,,,,
349,"Young Innovations, Inc.  *#",Senior loan,,L + 5.00,,6.30,,01/2019,,3597,,,3570,,,0.4,,,3597,,,,
350,"Young Innovations, Inc.",Senior loan,,L + 5.00,,6.30,,01/2019,,13,,,13,,,-,,,13,,,,
>>>>>>> GSBD
351,,,,,,,,,,368867,,,363795,,,38.6,,,365819,,,,
352,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,,
353,1A Smart Start LLC  #,Senior loan,,L + 4.50,,5.80,,02/2022,,930,,,926,,,0.1,,,929,,,,
354,CST Buyer Company  ^,Senior loan,,L + 6.25,,7.61,,03/2023,,2649,,,2580,,,0.3,,,2649,,,,
<<<<<<< HEAD
355,CST Buyer Company  (4),Senior loan,,L + 6.25,,N/A  (5),,03/2023,,0,,,(1,,,0,,,0,,,,
=======
355,CST Buyer Company  (4),Senior loan,,L + 6.25,,N/A  (5),,03/2023,,-,,,(1,,,-,,,-,,,,
>>>>>>> GSBD
356,"Plano Molding Company, LLC  *^#",One stop,,L + 7.50,,8.63,,05/2021,,14522,,,14356,,,1.4,,,13651,,,,
357,,,,,,,,,,18101,,,17861,,,1.8,,,17229,,,,
358,"Hotels, Motels, Inns, and Gaming",,,,,,,,,,,,,,,,,,,,,,
359,"Aimbridge Hospitality, LLC  *^",One stop,,L + 5.50,,6.72,,06/2022,,10066,,,9890,,,1.0,,,9889,,,,
<<<<<<< HEAD
360,"Aimbridge Hospitality, LLC",One stop,,L + 5.50,,6.72,,06/2022,,16,,,15,,,0,,,15,,,,
361,"Aimbridge Hospitality, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,06/2022,,0,,,(1,,,0,,,(1,,,,
362,,,,,,,,,,10082,,,9904,,,1.0,,,9903,,,,
363,Insurance,,,,,,,,,,,,,,,,,,,,,,
364,"Captive Resources Midco,  LLC*^#",One stop,,L + 5.75,,6.95,,06/2020,,25555,,,25355,,,2.7,,,25555,,,,
365,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,0,,,(13,,,0,,,0,,,,
366,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,0,,,(14,,,0,,,0,,,,
367,"Higginbotham Insurance Agency, Inc  .*",Senior loan,,L + 5.00,,6.23,,11/2021,,1599,,,1588,,,0.2,,,1599,,,,
368,"Internet Pipeline, Inc.",One stop,,L + 7.25,,8.48,,08/2022,,4847,,,4737,,,0.5,,,4798,,,,
369,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,,7.42,,08/2022,,2103,,,2082,,,0.2,,,2082,,,,
370,"Internet Pipeline, Inc.  (4)",One stop,,L + 7.25,,N/A  (5),,08/2021,,0,,,(1,,,0,,,0,,,,
371,"RSC Acquisition, Inc.  #",Senior loan,,L + 5.25,,6.55,,11/2022,,787,,,782,,,0.1,,,783,,,,
372,"RSC Acquisition, Inc.  (4)",Senior loan,,L + 5.25,,N/A  (5),,11/2022,,0,,,(2,,,0,,,(2,,,,
=======
360,"Aimbridge Hospitality, LLC",One stop,,L + 5.50,,6.72,,06/2022,,16,,,15,,,-,,,15,,,,
361,"Aimbridge Hospitality, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,06/2022,,-,,,(1,,,-,,,(1,,,,
362,,,,,,,,,,10082,,,9904,,,1.0,,,9903,,,,
363,Insurance,,,,,,,,,,,,,,,,,,,,,,
364,"Captive Resources Midco,  LLC*^#",One stop,,L + 5.75,,6.95,,06/2020,,25555,,,25355,,,2.7,,,25555,,,,
365,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,-,,,(13,,,-,,,-,,,,
366,"Captive Resources Midco, LLC  (4)",One stop,,L + 5.75,,N/A  (5),,06/2020,,-,,,(14,,,-,,,-,,,,
367,"Higginbotham Insurance Agency, Inc  .*",Senior loan,,L + 5.00,,6.23,,11/2021,,1599,,,1588,,,0.2,,,1599,,,,
368,"Internet Pipeline, Inc.",One stop,,L + 7.25,,8.48,,08/2022,,4847,,,4737,,,0.5,,,4798,,,,
369,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,,7.42,,08/2022,,2103,,,2082,,,0.2,,,2082,,,,
370,"Internet Pipeline, Inc.  (4)",One stop,,L + 7.25,,N/A  (5),,08/2021,,-,,,(1,,,-,,,-,,,,
371,"RSC Acquisition, Inc.  #",Senior loan,,L + 5.25,,6.55,,11/2022,,787,,,782,,,0.1,,,783,,,,
372,"RSC Acquisition, Inc.  (4)",Senior loan,,L + 5.25,,N/A  (5),,11/2022,,-,,,(2,,,-,,,(2,,,,
>>>>>>> GSBD
373,,,,,,,,,,34891,,,34514,,,3.7,,,34815,,,,
374,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
375,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
376,"NFD Operating, LLC  #",One stop,,L + 7.00,,8.25,,06/2021,,,2331,,,,2303,,,0.3,,,,2331,
<<<<<<< HEAD
377,"NFD Operating, LLC",One stop,,L + 7.00,,N/A  (5),,06/2021,,0,,,0,,,0,,,0,,,,
378,"NFD Operating, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,06/2021,,0,,,(1,,,0,,,0,,,,
379,"PADI Holdco, Inc.  #",One stop,,L + 6.50,,7.80,,04/2023,,19599,,,19314,,,2.0,,,19305,,,,
380,"PADI Holdco, Inc.",One stop,,L + 6.50,,7.80,,04/2022,,53,,,51,,,0,,,51,,,,
381,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,,5.98,,02/2020,,18301,,,18197,,,1.9,,,18301,,,,
382,"Self Esteem Brands, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2020,,0,,,(4,,,0,,,0,,,,
383,"Teaching Company, The",One stop,,L + 6.25,,7.37,,08/2020,,18783,,,18606,,,1.9,,,18032,,,,
384,"Teaching Company, The",One stop,,L + 6.25,,7.73,,08/2020,,113,,,112,,,0,,,107,,,,
