,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
447,Pet Holdings ULC  (7)(9),One stop,,P + 4.50,,8.50,,07/2022,,9,,,8,,,-,,,9,,,,
448,"Sneaker Villa, Inc.  *#",One stop,,L + 7.75,,8.75,,12/2020,,12405,,,12311,,,1.4,,,12405,,,,
449,,,,,,,,,,133894,,,132095,,,14.7,,,133609,,,,
450,Telecommunications,,,,,,,,,,,,,,,,,,,,,,
451,"Arise Virtual Solutions, Inc.  ^",One stop,,L + 6.50,,7.75,,12/2018,,1290,,,1283,,,0.2,,,1290,,,,
452,"Arise Virtual Solutions, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,12/2018,,-,,,(1,,,-,,,-,,,,
453,"NetMotion Wireless Holdings, Inc.  *^#",One stop,,L + 6.25,,7.40,,10/2021,,7375,,,7275,,,0.8,,,7375,,,,
454,"NetMotion Wireless Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,10/2021,,-,,,(1,,,-,,,-,,,,
455,,,,,,,,,,8665,,,8556,,,1.0,,,8665,,,,
456,Textile and Leather,,,,,,,,,,,,,,,,,,,,,,
457,SHO Holding I Corporation  *,Senior loan,,L + 5.00,,6.00,,10/2022,,2245,,,2201,,,0.2,,,2245,,,,
458,SHO Holding I Corporation  (4),Senior loan,,L + 4.00,,N/A  (5),,10/2021,,-,,,(1,,,-,,,(2,,,,
459,,,,,,,,,,2245,,,2200,,,0.2,,,2243,,,,
460,Utilities,,,,,,,,,,,,,,,,,,,,,,
461,"Arcos, LLC",One stop,,L + 6.50,,7.75,,02/2021,,3994,,,3932,,,0.4,,,3994,,,,
462,"Arcos, LLC",One stop,,L + 6.50,,N/A  (5),,02/2021,,-,,,-,,,-,,,-,,,,
463,"PowerPlan Holdings, Inc.  *^",Senior loan,,L + 4.75,,5.75,,02/2022,,6765,,,6683,,,0.8,,,6765,,,,
464,"PowerPlan Holdings, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2021,,-,,,(5,,,-,,,-,,,,
465,,,,,,,,,,10759,,,10610,,,1.2,,,10759,,,,
466,Total non-controlled/non-affiliate company debt investments,,,,,,,1561694,,,,1541955,,,170.5,,,,1545875,,,,
467,Equity investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
468,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,
469,NTS Technical Systems,Common stock,,N/A,,N/A,,N/A,,2,,,,1506,,,0.1,,,,1041,,
470,NTS Technical Systems,Preferred stock A,N/A,,N/A,,N/A,,-,,,128,,,-,,,112,,,,,
471,"Tresys Technology Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,295,,,295,,,-,,,-,,,,
472,Whitcraft LLC,Preferred stock B,N/A,,N/A,,N/A,,1,,,670,,,0.2,,,1349,,,,,
473,Whitcraft LLC,Warrant,,N/A,,N/A,,N/A,,-,,,-,,,-,,,262,,,,
474,,,,,,,,,,,,2599,,,0.3,,,2764,,,,,
475,Automobile,,,,,,,,,,,,,,,,,,,,,,
476,Polk Acquisition Corp.,LP interest,,N/A,,N/A,,N/A,,1,,,144,,,-,,,160,,,,
477,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
478,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,
479,"Atkins Nutritionals, Inc.",LLC interest,,N/A,,N/A,,N/A,,57,,,,746,,,0.3,,,,2919,,
480,"Benihana, Inc.",LLC units,,N/A,,N/A,,N/A,,43,,,699,,,0.1,,,456,,,,
481,"C. J. Foods, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,75,,,-,,,308,,,,
482,"First Watch Restaurants, Inc.",Common stock,,N/A,,N/A,,N/A,,9,,,964,,,0.2,,,1902,,,,
483,"Hopdoddy Holdings, LLC",LLC interest,,N/A,,N/A,,N/A,,27,,,130,,,-,,,78,,,,
484,"Hopdoddy Holdings, LLC",LLC interest,,N/A,,N/A,,N/A,,12,,,36,,,-,,,22,,,,
485,Julio & Sons Company,LLC interest,,N/A,,N/A,,N/A,,521,,,521,,,0.1,,,879,,,,
486,"P&P Food Safety US Acquisition, Inc.",LLC interest,,N/A,,N/A,,N/A,,2,,,204,,,-,,,204,,,,
487,"Purfoods, LLC",LLC interest,,N/A,,N/A,,N/A,,381,,,381,,,-,,,447,,,,
488,"Richelieu Foods, Inc.",LP interest,,N/A,,N/A,,N/A,,220,,,220,,,0.1,,,658,,,,
489,"Rubio's Restaurants, Inc.",Preferred stock,,N/A,,N/A,,N/A,,2,,,945,,,0.3,,,2442,,,,
490,"Tate's Bake Shop, Inc.",LP interest,,N/A,,N/A,,N/A,,462,,,428,,,0.1,,,509,,,,
491,Uinta Brewing Company,LP interest,,N/A,,N/A,,N/A,,462,,,462,,,-,,,-,,,,
492,,,,,,,,,,,,5811,,,1.2,,,10824,,,,,
493,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,
494,"Brooks Equipment Company, LLC",Common stock,,N/A,,N/A,,N/A,,10,,,1021,,,0.2,,,1384,,,,
495,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,
496,"Flexan, LLC",Preferred stock A,N/A,,N/A,,N/A,,-,,,90,,,-,,,103,,,,,
497,"Flexan, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,-,,,-,,,15,,,,
498,,,,,,,,,,,,90,,,-,,,118,,,,,
499,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,
500,"Chase Industries, Inc.",LLC units,,N/A,,N/A,,N/A,,1,,,1186,,,0.2,,,1887,,,,
501,"Inventus Power, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,370,,,-,,,97,,,,
502,"Inventus Power, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,-,,,-,,,-,,,,
503,"Reladyne, Inc.",LP interest,,N/A,,N/A,,N/A,,-,,,249,,,0.1,,,307,,,,
504,"Sunless Merger Sub, Inc.",LP interest,,N/A,,N/A,,N/A,,160,,,160,,,-,,,-,,,,
505,,,,,,,,,,,,1965,,,0.3,,,2291,,,,,
506,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,
507,"Actiance, Inc.",Warrant,,N/A,,N/A,,N/A,,510,,,122,,,-,,,131,,,,
508,Agility Recovery Solutions Inc.,Preferred stock,,N/A,,N/A,,N/A,,67,,,341,,,0.1,,,487,,,,
509,Bomgar Corporation,Common stock,,N/A,,N/A,,N/A,,-,,,108,,,-,,,99,,,,
510,Bomgar Corporation,Common stock,,N/A,,N/A,,N/A,,72,,,1,,,-,,,-,,,,
511,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,N/A,,N/A,,N/A,,-,,,154,,,-,,,78,,,,
512,"HealthcareSource HR, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,348,,,0.1,,,358,,,,
513,"Host Analytics, Inc.",Warrant,,N/A,,N/A,,N/A,,166,,,130,,,-,,,274,,,,
514,"Marathon Data Operating Co., LLC",LLC units,,N/A,,N/A,,N/A,,1,,,264,,,0.1,,,412,,,,
515,"Marathon Data Operating Co., LLC",LLC units,,N/A,,N/A,,N/A,,1,,,264,,,-,,,-,,,,
516,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,417,,,-,,,440,,,,
517,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,N/A,,N/A,,103,,,4,,,-,,,114,,,,
518,"Secure-24, LLC",LLC units,,N/A,,N/A,,N/A,,263,,,148,,,-,,,416,,,,
519,"TA MHI Buyer, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,100,,,-,,,408,,,,
520,"Vendavo, Inc.",Preferred stock,,N/A,,N/A,,N/A,,827,,,827,,,0.1,,,738,,,,
521,Verisys Corporation,LLC interest,,N/A,,N/A,,N/A,,261,,,261,,,-,,,261,,,,
522,"Vitalyst, LLC",Preferred stock A,N/A,,N/A,,N/A,,-,,,61,,,-,,,60,,,,,
523,"Vitalyst, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,7,,,-,,,-,,,,
524,"Workforce Software, LLC",LLC units,,N/A,,N/A,,N/A,,308,,,308,,,0.1,,,325,,,,
525,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,N/A,,N/A,,N/A,,43,,,34,,,-,,,31,,,,
526,,,,,,,,,,,,3899,,,0.5,,,4632,,,,,
527,Ecological,,,,,,,,,,,,,,,,,,,,,,
528,"Pace Analytical Services, LLC",LLC units,,N/A,,N/A,,N/A,,3,,,277,,,-,,,300,,,,
529,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
530,Electronics,,,,,,,,,,,,,,,,,,,,,,
531,Diligent Corporation,Preferred stock,,N/A,,N/A,,N/A,,83,,,,83,,,-,,,,152,,
532,"ECI Acquisition Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,9,,,873,,,0.1,,,1239,,,,
533,"Gamma Technologies, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,134,,,-,,,335,,,,
534,"SEI, Inc.",LLC units,,N/A,,N/A,,N/A,,340,,,265,,,-,,,289,,,,
535,"Sloan Company, Inc., The",LLC units,,N/A,,N/A,,N/A,,-,,,122,,,-,,,8,,,,
536,"Sloan Company, Inc., The",LLC units,,N/A,,N/A,,N/A,,1,,,14,,,-,,,-,,,,
537,Sparta Holding Corporation,Common stock,,N/A,,N/A,,N/A,,1,,,567,,,0.1,,,721,,,,
538,Sparta Holding Corporation,Common stock,,N/A,,N/A,,N/A,,235,,,6,,,0.1,,,364,,,,
539,Syncsort Incorporated,Preferred stock,,N/A,,N/A,,N/A,,90,,,226,,,0.1,,,329,,,,
540,,,,,,,,,,,,2290,,,0.4,,,3437,,,,,
541,Grocery,,,,,,,,,,,,,,,,,,,,,,
542,"MyWebGrocer, Inc.",LLC units,,N/A,,N/A,,N/A,,1418,,,1446,,,0.3,,,2314,,,,
543,"MyWebGrocer, Inc.",Preferred stock,,N/A,,N/A,,N/A,,71,,,165,,,-,,,280,,,,
544,,,,,,,,,,,,1611,,,0.3,,,2594,,,,,
545,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,
546,"Active Day, Inc.",LLC interest,,N/A,,N/A,,N/A,,1,,,614,,,0.1,,,739,,,,
547,"Acuity Eyecare Holdings, LLC",LLC interest,,N/A,,N/A,,N/A,,198,,,198,,,-,,,198,,,,
548,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,N/A,,N/A,,N/A,,1,,,579,,,0.1,,,620,,,,
549,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,6,,,-,,,41,,,,
550,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,N/A,,N/A,,8,,,829,,,-,,,-,,,,
551,"Advanced Pain Management Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,67,,,67,,,-,,,-,,,,
552,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,N/A,,N/A,,1,,,64,,,-,,,-,,,,
553,"BIORECLAMATIONIVT, LLC",LLC interest,,N/A,,N/A,,N/A,,-,,,365,,,0.1,,,503,,,,
554,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,28,,,-,,,35,,,,
555,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,11,,,-,,,12,,,,
556,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,-,,,-,,,7,,,,
557,Certara L.P.,LP interest,,N/A,,N/A,,N/A,,-,,,635,,,0.2,,,1329,,,,
558,"DCA Investment Holding, LLC",LLC units,,N/A,,N/A,,N/A,,8637,,,864,,,0.1,,,978,,,,
559,"DCA Investment Holding, LLC",LLC units,,N/A,,N/A,,N/A,,87,,,9,,,-,,,121,,,,
560,Deca Dental Management LLC,LLC units,,N/A,,N/A,,N/A,,357,,,357,,,0.1,,,419,,,,
561,Dental Holdings Corporation,LLC units,,N/A,,N/A,,N/A,,30,,,805,,,0.1,,,811,,,,
562,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,182,,,-,,,151,,,,
563,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,-,,,-,,,-,,,,
564,"G & H Wire Company, Inc.",LP interest,,N/A,,N/A,,N/A,,102,,,102,,,-,,,121,,,,
565,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,287,,,-,,,300,,,,
566,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,5,,,0.1,,,854,,,,
567,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,458,,,-,,,300,,,,
568,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,417,,,-,,,195,,,,
569,"Katena Holdings, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,387,,,0.1,,,387,,,,
570,"Lombart Brothers, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,132,,,-,,,185,,,,
571,"Northwestern Management Services, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,249,,,0.1,,,348,,,,
572,"Northwestern Management Services, LLC",LLC units,,N/A,,N/A,,N/A,,3,,,3,,,-,,,241,,,,
573,"Oliver Street Dermatology Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,234,,,234,,,-,,,296,,,,
574,"Pentec Acquisition Sub, Inc.",Preferred stock,,N/A,,N/A,,N/A,,1,,,116,,,-,,,260,,,,
575,"Pinnacle Treatment Centers, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,221,,,-,,,216,,,,
576,"Pinnacle Treatment Centers, Inc.",Common stock,,N/A,,N/A,,N/A,,2,,,2,,,-,,,-,,,,
577,"Radiology Partners, Inc.",LLC units,,N/A,,N/A,,N/A,,43,,,85,,,-,,,132,,,,
578,"Reliant Pro ReHab, LLC",Preferred stock A,N/A,,N/A,,N/A,,2,,,183,,,0.1,,,984,,,,,
579,RXH Buyer Corporation,LP interest,,N/A,,N/A,,N/A,,7,,,683,,,-,,,208,,,,
580,Southern Anesthesia and Surgical,LLC units,,N/A,,N/A,,N/A,,487,,,487,,,0.1,,,908,,,,
581,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,62,,,-,,,68,,,,
582,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,1,,,-,,,56,,,,
583,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
584,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,
585,SSH Corporation,Common stock,,N/A,,N/A,,N/A,,-,,,,40,,,-,,,,72,,
586,"Surgical Information Systems, LLC",Common stock,,N/A,,N/A,,N/A,,4,,,414,,,0.1,,,529,,,,
587,"U.S. Renal Care, Inc.",LP interest,,N/A,,N/A,,N/A,,1,,,2665,,,0.3,,,2223,,,,
588,"WHCG Management, LLC",LLC interest,,N/A,,N/A,,N/A,,-,,,220,,,-,,,220,,,,
589,"Young Innovations, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,236,,,-,,,179,,,,
590,"Young Innovations, Inc.",Common stock,,N/A,,N/A,,N/A,,2,,,-,,,-,,,263,,,,
591,,,,,,,,,,,,13302,,,1.7,,,15509,,,,,
592,Insurance,,,,,,,,,,,,,,,,,,,,,,
593,"Captive Resources Midco, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,-,,,0.1,,,255,,,,
594,"Internet Pipeline, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,98,,,-,,,123,,,,
595,"Internet Pipeline, Inc.",Common stock,,N/A,,N/A,,N/A,,43,,,1,,,-,,,79,,,,
596,,,,,,,,,,,,99,,,0.1,,,457,,,,,
597,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
598,"LMP TR Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,712,,,712,,,0.1,,,694,,,,
599,"Titan Fitness, LLC",LLC units,,N/A,,N/A,,N/A,,7,,,712,,,0.1,,,810,,,,
600,,,,,,,,,,,,1424,,,0.2,,,1504,,,,,
601,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,
602,"Benetech, Inc.  *",LLC interest,,N/A,,N/A,,N/A,,4,,,-,,,-,,,-,,,,
603,"Benetech, Inc.  *",LLC interest,,N/A,,N/A,,N/A,,4,,,-,,,-,,,-,,,,
604,,,,,,,,,,,,-,,,-,,,-,,,,,
605,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,
606,"Georgica Pine Clothiers, LLC",LLC interest,,N/A,,N/A,,N/A,,11,,,106,,,-,,,121,,,,
607,"Massage Envy, LLC",LLC interest,,N/A,,N/A,,N/A,,749,,,210,,,0.1,,,759,,,,
608,Team Technologies Acquisition Company,Common stock,,N/A,,N/A,,N/A,,-,,,114,,,-,,,278,,,,
609,,,,,,,,,,,,430,,,0.1,,,1158,,,,,
610,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
611,"Community Veterinary Partners, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,114,,,-,,,146,,,,
612,R.G. Barry Corporation,Preferred stock A,N/A,,N/A,,N/A,,-,,,161,,,-,,,97,,,,,
613,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,766,,,459,,,0.1,,,490,,,,
614,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,85,,,85,,,0.1,,,870,,,,
615,"Veterinary Specialists of North America, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,106,,,-,,,145,,,,
616,"Wetzel's Pretzels, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,160,,,-,,,173,,,,
617,,,,,,,,,,,,1085,,,0.2,,,1921,,,,,
618,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
619,"Brandmuscle, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,240,,,-,,,261,,,,
620,"Market Track, LLC",Preferred stock,,N/A,,N/A,,N/A,,-,,,145,,,-,,,224,,,,
621,"Market Track, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,145,,,0.1,,,551,,,,
622,,,,,,,,,,,,530,,,0.1,,,1036,,,,,
623,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
624,"Barcelona Restaurants, LLC",LP interest,,N/A,,N/A,,N/A,,1996,,,-,,,0.7,,,6005,,,,
625,Batteries Plus Holding Corporation,LLC units,,N/A,,N/A,,N/A,,5,,,529,,,0.1,,,648,,,,
626,"Cycle Gear, Inc.",LLC interest,,N/A,,N/A,,N/A,,19,,,248,,,-,,,386,,,,
627,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,97,,,-,,,-,,,,
628,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,-,,,-,,,-,,,,
629,"Elite Sportswear, L.P.",LLC interest,,N/A,,N/A,,N/A,,-,,,158,,,-,,,209,,,,
630,"Express Oil Change, LLC",LLC interest,,N/A,,N/A,,N/A,,81,,,81,,,-,,,314,,,,
631,"Feeders Supply Company, LLC",Preferred stock,,N/A,,N/A,,N/A,,2,,,192,,,-,,,209,,,,
632,"Feeders Supply Company, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,-,,,-,,,54,,,,
633,"Marshall Retail Group LLC, The",LLC units,,N/A,,N/A,,N/A,,15,,,154,,,-,,,87,,,,
634,"Paper Source, Inc.",Common stock,,N/A,,N/A,,N/A,,8,,,1387,,,0.2,,,1373,,,,
635,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
636,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,
637,Pet Holdings ULC  (7)(9),LP interest,,N/A,,N/A,,N/A,,455,,,,386,,,-,,,,325,,
638,RCP PetPeople LP,LP interest,,N/A,,N/A,,N/A,,889,,,889,,,0.2,,,1656,,,,
639,"Sneaker Villa, Inc.",LLC interest,,N/A,,N/A,,N/A,,4,,,411,,,0.1,,,536,,,,
640,,,,,,,,,,,,4532,,,1.3,,,11802,,,,,
641,Utilities,,,,,,,,,,,,,,,,,,,,,,
642,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,303,,,-,,,364,,,,
643,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,151,,,3,,,-,,,307,,,,
644,,,,,,,,,,,,306,,,-,,,671,,,,,
645,Total non-controlled/non-affiliate company equity investments,,,,,,,,,41415,,,6.9,,,,62562,,,,,,
646,Total non-controlled/non-affiliate company investments,,,,,,,1561694,,,,1583370,,,177.4,,,,1608437,,,,
647,Non-controlled affiliate company investments  (12),,,,,,,,,,,,,,,,,,,,,,
648,Debt investments,,,,,,,,,,,,,,,,,,,,,,
649,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
650,"Competitor Group, Inc.  *#(7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,,9362,,,,9057,,,0.9,,,,8425,
651,"Competitor Group, Inc.  (7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,1110,,,1085,,,0.1,,,999,,,,
652,"Competitor Group, Inc.  (7)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,14,,,14,,,-,,,14,,,,
653,,,,,,,,,,10486,,,10156,,,1.0,,,9438,,,,
654,Total non-controlled affiliate company debt investments,,,,,,,10486,,,,10156,,,1.0,,,,9438,,,,
655,Equity investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
656,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
657,"Competitor Group, Inc.  *#(7)",Preferred stock,,N/A,,N/A,,N/A,,-,,,,4226,,,-,,,,-,,
658,"Competitor Group, Inc.  (7)",LLC interest,,N/A,,N/A,,N/A,,1,,,714,,,-,,,-,,,,
659,"Competitor Group, Inc.  *#(7)",Common stock,,N/A,,N/A,,N/A,,1,,,-,,,-,,,-,,,,
660,,,,,,,,,,,,4940,,,-,,,-,,,,,
661,Total non-controlled affiliate company equity investments,,,,,,,,,4940,,,-,,,,-,,,,,,
662,Total non-controlled affiliate company investments,,,,,,,10486,,,,15096,,,1.0,,,,9438,,,,
663,Controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,,
664,Equity investments,,,,,,,,,,,,,,,,,,,,,,
665,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,
666,Senior Loan Fund LLC  (7),LLC interest,,N/A,,N/A,,N/A,,,,,120470,,,12.8,,,,116130,,,
667,Total controlled affiliate company equity investments,,,,,,,,,120470,,,12.8,,,,116130,,,,,,
668,Total investments,,,,,,,1572180,,,,1718936,,,191.2,,,,1734005,,,,
669,Cash and cash equivalents and restricted cash and cash equivalents,,,,,,,,,,,,,,,,,,,,,,
670,Cash and restricted cash,,,,,,,,,,32358,,,3.6,,,,32358,,,,,
671,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,0.37  (14),,,,,,,11586,,,1.3,,,11586,,,,,,,
672,Total cash and cash equivalents and restricted cash and cash equivalents,,,,,,43944,,,4.9,,,,43944,,,,,,,,,
673,Total investments and cash and cash equivalents and restricted cash and cash equivalents,,,,,,,,,1762880,,,196.1,,,,1777949,,,,,,
674,*,,Denotes that all or a portion of the investment secures the notes offered in the 2010 Debt Securitization (as defined in Note 7).,,,,,,,,,,,,,,,,,,,,
675,^,,Denotes that all or a portion of the investment secures the notes offered in the 2014 Debt Securitization (as defined in Note 7).,,,,,,,,,,,,,,,,,,,,
676,#,,Denotes that all or a portion of the investment collateralizes the Credit Facility (as defined in Note 7).,,,,,,,,,,,,,,,,,,,,
