,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
752,,"Nexus Brands Group, Inc.#~",One stop,,L + 5.75,(c),,6.75,,11/2023,,1423,,,1454,,,0.1,,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,"Nexus Brands Group, Inc.+(8)(9)",One stop,,SN + 6.03,(n),,7.03,,11/2023,,817,,,817,,,-,,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,"Nexus Brands Group, Inc.~",One stop,,L + 5.75,(c),,6.75,,11/2023,,757,,,753,,,-,,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(b),,6.75,,11/2023,,561,,,557,,,-,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(c),,6.75,,11/2023,,513,,,513,,,-,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(c),,6.75,,11/2023,,486,,,481,,,-,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(a),,6.75,,11/2023,,160,,,162,,,-,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(c),,6.75,,11/2023,,84,,,84,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(c),,6.75,,11/2023,,53,,,53,,,-,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,"Nexus Brands Group, Inc.+(8)(9)",One stop,,SN + 6.03,(n),,7.03,,11/2023,,28,,,28,,,-,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,"Nexus Brands Group, Inc.+",One stop,,L + 5.75,(c),,6.75,,11/2023,,11,,,11,,,-,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,"Nexus Brands Group, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,11/2023,,-,,,(36),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,"PlanSource Holdings, Inc. +~",One stop,,L + 6.25,(c),,7.25,,04/2025,,11416,,,11514,,,0.4,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,"PlanSource Holdings, Inc. +",One stop,,L + 6.25,(c),,7.25,,04/2025,,82,,,82,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,"Teaching Company, The*#+",One stop,,L + 4.75,(c),,5.75,,07/2023,,17508,,,17621,,,0.7,,17508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,"Teaching Company, The+",One stop,,L + 4.75,,,N/A(6),,07/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,,,,,,,,,,,101739,,,101933,,,4.1,,102125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,"Property Brands, Inc.#+",One stop,,L + 5.75,(c),,6.75,,07/2025,,,19640,,,,19727,,,0.7,,,19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,"Property Brands, Inc.+~",One stop,,L + 5.75,(c),,6.75,,07/2025,,13528,,,13342,,,0.5,,13394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,"Property Brands, Inc.+",One stop,,L + 5.75,(c),,6.75,,07/2025,,12492,,,12370,,,0.5,,12367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,"Property Brands, Inc.*#",One stop,,L + 5.75,(c),,6.75,,07/2025,,6585,,,6645,,,0.3,,6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,"Property Brands, Inc.+~",One stop,,L + 5.75,(c)(d),,6.75,,07/2025,,3209,,,3275,,,0.1,,3177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,"Property Brands, Inc.#+",One stop,,L + 5.75,(d),,6.75,,07/2025,,1409,,,1437,,,0.1,,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"Property Brands, Inc.#+",One stop,,L + 5.75,(d),,6.75,,07/2025,,1193,,,1216,,,-,,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"Property Brands, Inc.#+",One stop,,L + 5.75,(c),,6.75,,07/2025,,1176,,,1200,,,-,,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"Property Brands, Inc.+",One stop,,L + 5.75,(c),,6.75,,07/2025,,940,,,934,,,-,,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,"Property Brands, Inc.+",One stop,,L + 5.75,(d),,6.75,,07/2025,,497,,,506,,,-,,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,"Property Brands, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,07/2025,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,"Property Brands, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,07/2025,,-,,,(213),,,-,,(219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,MRI Software LLC*+,One stop,,L + 5.50,(d),,6.50,,02/2026,,14474,,,14370,,,0.6,,14474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,MRI Software LLC+,One stop,,L + 5.50,(d),,6.50,,02/2026,,2009,,,1968,,,0.1,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,MRI Software LLC+,One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,MRI Software LLC+,One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(6),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,RPL Bidco Limited+(8)(9)(10),One stop,,SN + 5.75,(n),,5.80,,08/2028,,20251,,,20003,,,0.8,,19428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,RPL Bidco Limited+(8)(9)(10),One stop,,SN + 5.75,,,N/A(6),,02/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,97403,,,96771,,,3.7,,,95754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,"Gruden Acquisition, Inc+",One stop,,L + 5.50,(c),,6.50,,07/2028,,4254,,,4151,,,0.1,,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,"Gruden Acquisition, Inc+(5)",One stop,,L + 5.50,,,N/A(6),,07/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,"Gruden Acquisition, Inc+(5)",One stop,,L + 5.50,,,N/A(6),,07/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,Internet Truckstop Group LLC*#,One stop,,L + 5.75,(c),,6.75,,04/2025,,22358,,,22756,,,0.9,,22358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,Internet Truckstop Group LLC+,One stop,,L + 5.75,(c),,6.75,,04/2025,,9789,,,9662,,,0.4,,9789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,Internet Truckstop Group LLC+(5),One stop,,L + 5.75,,,N/A(6),,04/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,36401,,,36565,,,1.4,,36293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,"Accela, Inc.*#+",One stop,,L + 4.95,(a),,4.25 cash/1.70 PIK,,09/2023,,,4556,,,,4556,,,0.2,,,4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"Accela, Inc.+",One stop,,L + 7.00,,,N/A(6),,09/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,"Appfire Technologies, LLC#+",One stop,,L + 5.50,(c),,6.50,,03/2027,,33935,,,33481,,,1.3,,33935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,"Appfire Technologies, LLC+",One stop,,L + 5.50,(c),,6.50,,03/2027,,20,,,19,,,-,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,"Appfire Technologies, LLC+",One stop,,L + 5.50,,,N/A(6),,03/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Appfire Technologies, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,03/2027,,-,,,(15),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Apptio, Inc. +~",One stop,,L + 7.25,(c),,8.25,,01/2025,,57010,,,57555,,,2.2,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,"Apptio, Inc. +",One stop,,L + 7.25,(c),,8.25,,01/2025,,76,,,75,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,Aras Corporation+,One stop,,L + 7.00,(c),,4.25 cash/3.75 PIK,,04/2027,,10179,,,10086,,,0.4,,10198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,Aras Corporation+(5),One stop,,L + 6.50,,,N/A(6),,04/2027,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,Aras Corporation+(5),One stop,,L + 3.25,,,N/A(6),,04/2027,,-,,,(12),,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,Auvik Networks Inc.+(8)(12),One stop,,L + 5.75,(c),,4.00 cash/2.75 PIK,,07/2027,,6841,,,6775,,,0.3,,6773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,Auvik Networks Inc.+(5)(8)(12),One stop,,L + 5.50,,,N/A(6),,07/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,Axiom Merger Sub Inc.+~,One stop,,L + 6.00,(c)(d),,7.00,,04/2026,,5788,,,5819,,,0.2,,5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 6.25,(g),,6.25,,04/2026,,2386,,,2401,,,0.1,,2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,Axiom Merger Sub Inc.+,One stop,,L + 6.00,(c),,7.00,,04/2026,,274,,,272,,,-,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,Axiom Merger Sub Inc.+(5),One stop,,L + 6.00,,,N/A(6),,04/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,Axiom Merger Sub Inc.+(5),One stop,,L + 6.00,,,N/A(6),,04/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,"Bearcat Buyer, Inc.+~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,2899,,,2917,,,0.1,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,516,,,517,,,-,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,"Bearcat Buyer, Inc.~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,306,,,304,,,-,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,,,N/A(6),,07/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,"Beqom North America, Inc.+",One stop,,L + 7.50,(c)(d),,7.00 cash/1.50 PIK,,06/2026,,923,,,919,,,-,,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Beqom North America, Inc.+",One stop,,L + 6.00,,,N/A(6),,06/2026,,-,,,-,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Bullhorn, Inc.*#+~",One stop,,L + 5.75,(c),,6.75,,09/2026,,66625,,,65684,,,2.6,,66642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Bullhorn, Inc.+(8)(9)",One stop,,L + 6.00,(i),,6.08,,09/2026,,11888,,,11716,,,0.5,,13040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"Bullhorn, Inc.+(8)(9)",One stop,,E + 5.75,(g),,5.75,,09/2026,,4774,,,4704,,,0.2,,5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,216,,,213,,,-,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,97,,,95,,,-,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,77,,,76,,,-,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,L + 5.00,(a),,6.00,,06/2028,,9919,,,9729,,,0.4,,9930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,"Burning Glass Intermediate Holdings Company, Inc.+(5)",One stop,,L + 5.00,,,N/A(6),,06/2026,,-,,,(2),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,"Calabrio, Inc. +",One stop,,L + 7.00,(c),,8.00,,04/2027,,53683,,,52939,,,2.1,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,"Calabrio, Inc. +(5)",One stop,,L + 7.00,,,N/A(6),,04/2027,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,4236,,,4257,,,0.2,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"Cloudbees, Inc.",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,2788,,,2737,,,0.1,,2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,1476,,,1466,,,0.1,,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Cloudbees, Inc.+",One stop,,L + 8.50,,,N/A(6),,05/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"Cybergrants Holdings, LLC+",One stop,,L + 6.50,(c),,7.25,,09/2027,,58423,,,57556,,,2.2,,57839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,"Cybergrants Holdings, LLC+(5)",One stop,,L + 6.50,,,N/A(6),,09/2027,,,-,,,,(3),,,-,,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,"Cybergrants Holdings, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,09/2027,,-,,,(42),,,-,,(43),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Daxko Acquisition Corporation*#+,One stop,,L + 6.00,(c),,7.00,,09/2023,,25416,,,25467,,,1.0,,25416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Daxko Acquisition Corporation+,One stop,,L + 6.00,,,N/A(6),,09/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,"Digital Guardian, Inc.+",One stop,,L + 9.50,(c),,7.50 cash/3.00 PIK,,06/2023,,9000,,,9178,,,0.4,,9615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Digital Guardian, Inc.+",Subordinated debt,,N/A,,,8.00 PIK,,06/2023,,9,,,8,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Digital Guardian, Inc.+",One stop,,L + 5.00,,,N/A(6),,06/2023,,-,,,-,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,Diligent Corporation*#+~,One stop,,L + 6.25,(c),,7.25,,08/2025,,87175,,,87282,,,3.4,,87693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Diligent Corporation+,One stop,,L + 5.75,(c),,6.75,,08/2025,,6025,,,5971,,,0.2,,5960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Diligent Corporation+,One stop,,L + 6.25,,,N/A(6),,08/2025,,-,,,-,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,"FirstUp, Inc+",One stop,,L + 6.75,(c),,4.25 cash/3.50 PIK,,07/2027,,8606,,,8524,,,0.3,,8520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,"FirstUp, Inc+(5)",One stop,,L + 6.25,,,N/A(6),,07/2027,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,"Gainsight, Inc.+",One stop,,L + 6.25,(c),,7.00,,07/2027,,7172,,,7050,,,0.3,,7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,"Gainsight, Inc.+(5)",One stop,,L + 6.25,,,N/A(6),,07/2027,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,"GS Acquisitionco, Inc.*#+~",One stop,,L + 5.75,(d),,6.75,,05/2026,,53499,,,53611,,,2.1,,53499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,"GS Acquisitionco, Inc.*#",One stop,,L + 5.75,(d),,6.75,,05/2026,,12625,,,12804,,,0.5,,12625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(d),,6.75,,05/2026,,3253,,,3299,,,0.2,,3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,"GS Acquisitionco, Inc.+~",One stop,,L + 5.75,(d),,6.75,,05/2026,,3001,,,3044,,,0.1,,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(d),,6.75,,05/2026,,2768,,,2754,,,0.1,,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(d),,6.75,,05/2026,,1880,,,1907,,,0.1,,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(d),,6.75,,05/2026,,74,,,74,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c)(d),,6.75,,05/2026,,36,,,36,,,-,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,"GS Acquisitionco, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,05/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,14355,,,14566,,,0.6,,14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,4501,,,4490,,,0.2,,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,"ICIMS, Inc.~",One stop,,L + 6.50,(c),,7.50,,09/2024,,2706,,,2685,,,0.1,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,"ICIMS, Inc.+",One stop,,L + 6.50,(c),,7.50,,09/2024,,88,,,88,,,-,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,"Impartner, Inc.",One stop,,L + 9.50,(c),,9.30 cash/2.00 PIK,,08/2025,,2976,,,2947,,,0.1,,3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,"Impartner, Inc.+",One stop,,L + 9.50,(c),,9.30 cash/2.00 PIK,,08/2025,,234,,,233,,,-,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,"Impartner, Inc.+(5)",One stop,,L + 7.50,,,N/A(6),,08/2025,,-,,,(1),,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,"Impartner, Inc.+",One stop,,L + 7.50,,,N/A(6),,08/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,"Instructure, Inc.~",One stop,,L + 5.50,(a),,6.50,,03/2026,,10944,,,10617,,,0.4,,10944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,"Juvare, LLC*",One stop,,L + 5.75,(c),,6.75,,10/2026,,7526,,,7447,,,0.3,,7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,"Juvare, LLC+",One stop,,P + 4.75,(f),,6.75,,10/2026,,1737,,,1718,,,0.1,,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,"Juvare, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,04/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,"Juvare, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,10/2026,,-,,,(27),,,-,,(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,Kaseya Traverse Inc+~,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,38053,,,38761,,,1.4,,37387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,13986,,,13848,,,0.5,,13741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,3925,,,3935,,,0.2,,3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
