,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
685,,"Nexus Brands Group, Inc.+",One stop,,L + 6.00,(a)(c),,7.00,,11/2023,,40,,,41,,,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,"Nexus Brands Group, Inc.+(8)(9)",One stop,,L + 6.00,(h),,7.00,,11/2023,,14,,,14,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,"Nexus Brands Group, Inc.+",One stop,,L + 6.00,,,N/A(6),,11/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,"PlanSource Holdings, Inc. +~",One stop,,L + 6.25,(d),,7.25,,04/2025,,11416,,,11528,,,0.5,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,"PlanSource Holdings, Inc. +(5)",One stop,,L + 6.25,,,N/A(6),,04/2025,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,"Teaching Company, The*#+",One stop,,L + 4.75,(c)(d),,5.75,,07/2023,,17743,,,17889,,,0.7,,17743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,"Teaching Company, The+",One stop,,L + 4.75,,,N/A(6),,07/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,,103437,,,103926,,,4.1,,103594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,MRI Software LLC*+^,One stop,,L + 5.50,(d),,6.50,,02/2026,,,14526,,,,14409,,,0.6,,,14526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,MRI Software LLC+,One stop,,L + 5.50,(d),,6.50,,02/2026,,1851,,,1810,,,0.1,,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,MRI Software LLC+,One stop,,L + 5.50,(c),,6.50,,02/2026,,14,,,11,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,MRI Software LLC+,One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,(2),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,MRI Software LLC+(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,(7),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,"Property Brands, Inc.#",One stop,,L + 6.00,(d),,7.00,,01/2024,,19742,,,19906,,,0.8,,19742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,,"Property Brands, Inc.~^",One stop,,L + 6.00,(d),,7.00,,01/2024,,13598,,,13410,,,0.6,,13598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,"Property Brands, Inc.*#",One stop,,L + 6.00,(d),,7.00,,01/2024,,6618,,,6711,,,0.3,,6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,"Property Brands, Inc.~^",One stop,,L + 6.00,(d),,7.00,,01/2024,,3226,,,3315,,,0.1,,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,"Property Brands, Inc.#+",One stop,,L + 6.00,(d),,7.00,,01/2024,,1417,,,1454,,,0.1,,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,"Property Brands, Inc.#+",One stop,,L + 6.00,(d),,7.00,,01/2024,,1200,,,1231,,,0,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,"Property Brands, Inc.#+",One stop,,L + 6.00,(d),,7.00,,01/2024,,1182,,,1215,,,0,,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,"Property Brands, Inc.+",One stop,,L + 6.00,(d),,7.00,,01/2024,,946,,,940,,,0,,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,"Property Brands, Inc.+",One stop,,L + 6.00,(d),,7.00,,01/2024,,499,,,512,,,0,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,"Property Brands, Inc.+",One stop,,L + 6.00,(d),,7.00,,01/2024,,200,,,199,,,0,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,,,,,,,,,,65019,,,65114,,,2.6,,,65019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,,Internet Truckstop Group LLC*#,One stop,,L + 5.75,(c),,6.75,,04/2025,,22473,,,22930,,,0.9,,22192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,Internet Truckstop Group LLC+,One stop,,L + 5.75,(c),,6.75,,04/2025,,9838,,,9692,,,0.4,,9715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,Internet Truckstop Group LLC+(5),One stop,,L + 5.75,,,N/A(6),,03/2027,,0,,,(2),,,0,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,,,,,,,,,,32311,,,32620,,,1.3,,31903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,"Accela, Inc.*#+",One stop,,L + 4.93,(a),,4.25 cash/1.68 PIK,,09/2023,,,4517,,,,4516,,,0.2,,,4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,"Accela, Inc.+(5)",One stop,,L + 7.00,,,N/A(6),,09/2023,,0,,,0,,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,,"Appfire Technologies, LLC+",One stop,,L + 5.00,(c),,6.00,,03/2027,,14609,,,14464,,,0.6,,14463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,"Appfire Technologies, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,03/2027,,0,,,(1),,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,"Appfire Technologies, LLC+(5)",One stop,,L + 5.00,,,N/A(6),,03/2027,,0,,,(107),,,0,,(108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,"Apptio, Inc. +~",One stop,,L + 7.25,(d),,8.25,,01/2025,,57010,,,57639,,,2.3,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,"Apptio, Inc. +",One stop,,L + 7.25,(d),,8.25,,01/2025,,76,,,75,,,0,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,"Astute Holdings, Inc. +",One stop,,L + 6.50,(c),,7.50,,04/2025,,10772,,,10892,,,0.5,,10772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,"Astute Holdings, Inc. +",One stop,,L + 6.50,(c),,7.50,,04/2025,,2754,,,2746,,,0.1,,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,"Astute Holdings, Inc. +(5)",One stop,,L + 6.50,,,N/A(6),,04/2025,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,Axiom Merger Sub Inc.+~^,One stop,,L + 5.25,(c)(d),,6.25,,04/2026,,5817,,,5866,,,0.3,,5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 5.50,(g),,5.50,,04/2026,,2398,,,2417,,,0.1,,2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,Axiom Merger Sub Inc.+,One stop,,L + 5.25,(d),,6.25,,04/2026,,30,,,29,,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,,"Bearcat Buyer, Inc.+~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,2914,,,2934,,,0.1,,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,520,,,519,,,0,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,"Bearcat Buyer, Inc.~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,308,,,305,,,0,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,"Bearcat Buyer, Inc.+",Senior loan,,L + 4.25,,,N/A(6),,07/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,"Bullhorn, Inc.*#+~^",One stop,,L + 5.75,(c),,6.75,,09/2026,,66963,,,65914,,,2.7,,67282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,"Bullhorn, Inc.+(8)(9)",One stop,,L + 6.00,(i),,6.09,,09/2026,,11948,,,11756,,,0.5,,13330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,"Bullhorn, Inc.+(8)(9)",One stop,,E + 5.75,(g),,5.75,,09/2026,,4798,,,4720,,,0.2,,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,97,,,96,,,0,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,"Bullhorn, Inc.+",One stop,,L + 5.75,(c),,6.75,,09/2026,,78,,,76,,,0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,0,,,(4),,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,"Bullhorn, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,0,,,(3),,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,"Calabrio, Inc. +~",One stop,,L + 6.50,(c),,7.50,,06/2025,,24880,,,24892,,,1.0,,24880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,"Calabrio, Inc. +",One stop,,L + 6.50,,,N/A(6),,06/2025,,0,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,"Clearwater Analytics, LLC+",One stop,,L + 6.25,(c),,7.25,,10/2025,,17354,,,17195,,,0.7,,17354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,"Clearwater Analytics, LLC*#+",One stop,,L + 6.25,(c),,7.25,,10/2025,,14242,,,14197,,,0.6,,14242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,"Clearwater Analytics, LLC*",One stop,,L + 6.25,(c),,7.25,,10/2025,,6010,,,6009,,,0.3,,6010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,"Clearwater Analytics, LLC+",One stop,,L + 6.25,(c),,7.25,,10/2025,,985,,,971,,,0,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,"Clearwater Analytics, LLC+(5)",One stop,,L + 6.25,,,N/A(6),,10/2025,,0,,,(4),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,4225,,,4253,,,0.2,,4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,"Cloudbees, Inc.",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,2781,,,2714,,,0.1,,2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,"Cloudbees, Inc.+",One stop,,L + 9.00,(a),,9.50 cash/0.50 PIK,,05/2023,,1473,,,1472,,,0.1,,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,"Cloudbees, Inc.+",One stop,,L + 8.50,,,N/A(6),,05/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,"Confluence Technologies, Inc.*~^",One stop,,L + 5.50,(a),,6.50,,03/2024,,44775,,,44576,,,1.8,,44775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,"Confluence Technologies, Inc.+(5)",One stop,,L + 5.50,,,N/A(6),,03/2024,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,"Convercent, Inc.",One stop,,L + 9.00,(c),,8.25 cash/2.75 PIK,,12/2024,,2835,,,2773,,,0.1,,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,"Convercent, Inc.+",Subordinated debt,,No Value,,,4.00,,03/2021,,138,,,138,,,0,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,"Convercent, Inc.+",One stop,,L + 9.00,(c),,8.25 cash/2.75 PIK,,12/2024,,20,,,20,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,"Convercent, Inc.+",One stop,,L + 9.00,(c),,8.25 cash/2.75 PIK,,12/2024,,,20,,,,20,,,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,"Convercent, Inc.+",One stop,,L + 9.00,,,N/A(6),,12/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,Daxko Acquisition Corporation*#^,One stop,,L + 6.00,(c),,7.00,,09/2023,,25548,,,25613,,,1.0,,25548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,Daxko Acquisition Corporation+,One stop,,L + 6.00,,,N/A(6),,09/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,"Digital Guardian, Inc.+",One stop,,L + 9.50,(c),,7.50 cash/3.00 PIK,,06/2023,,8868,,,9097,,,0.4,,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,"Digital Guardian, Inc.+",Subordinated debt,,No Value,,,8.00 PIK,,06/2023,,9,,,8,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,"Digital Guardian, Inc.+",One stop,,L + 8.00,,,N/A(6),,06/2023,,0,,,0,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,Diligent Corporation*#+~^,One stop,,L + 6.25,(c),,7.25,,08/2025,,87615,,,87899,,,3.5,,88371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,Diligent Corporation+,One stop,,L + 6.25,,,N/A(6),,08/2025,,0,,,0,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,"GS Acquisitionco, Inc.*#+~^",One stop,,L + 5.75,(d),,6.75,,05/2024,,53774,,,54112,,,2.2,,53774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,"GS Acquisitionco, Inc.*#",One stop,,L + 5.75,(d),,6.75,,05/2024,,12691,,,12951,,,0.5,,12691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(d),,6.75,,05/2024,,3270,,,3338,,,0.1,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,"GS Acquisitionco, Inc.+~",One stop,,L + 5.75,(d),,6.75,,05/2024,,3017,,,3080,,,0.1,,3017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,"GS Acquisitionco, Inc.#+",One stop,,L + 5.75,(d),,6.75,,05/2024,,1889,,,1928,,,0.1,,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(d),,6.75,,05/2024,,118,,,116,,,0,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(d),,6.75,,05/2024,,74,,,74,,,0,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(d),,6.75,,05/2024,,37,,,37,,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,14355,,,14603,,,0.6,,14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,"ICIMS, Inc.+~",One stop,,L + 6.50,(c),,7.50,,09/2024,,4501,,,4488,,,0.2,,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,"ICIMS, Inc.~",One stop,,L + 6.50,(c),,7.50,,09/2024,,2706,,,2682,,,0.1,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,"ICIMS, Inc.+",One stop,,L + 6.50,(c),,7.50,,09/2024,,88,,,88,,,0,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,"Impartner, Inc.",One stop,,L + 9.50,(c),,9.30 cash/2.00 PIK,,08/2025,,2946,,,2914,,,0.1,,3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,"Impartner, Inc.+(5)",One stop,,L + 9.50,,,N/A(6),,08/2025,,0,,,(3),,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,"Impartner, Inc.+",One stop,,L + 9.50,,,N/A(6),,08/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,"Infogix, Inc.*#",One stop,,L + 6.00,(c),,7.00,,04/2024,,7142,,,7254,,,0.3,,7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,"Infogix, Inc.*^",One stop,,L + 6.00,(c),,7.00,,04/2024,,1101,,,1116,,,0,,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,"Infogix, Inc.+",One stop,,L + 6.00,(c),,7.00,,04/2024,,90,,,90,,,0,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,"Instructure, Inc.~",One stop,,L + 7.00,(c),,8.00,,03/2026,,16264,,,15725,,,0.7,,16264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,"Integral Ad Science, Inc.+~",One stop,,L + 7.25,(c),,6.00 cash/1.25 PIK,,07/2024,,15951,,,16113,,,0.6,,15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,"Integral Ad Science, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,07/2023,,0,,,(1),,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,"Integration Appliance, Inc.*+~",One stop,,L + 7.25,(c),,8.25,,08/2023,,68336,,,68981,,,2.7,,68336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,"Integration Appliance, Inc.+",One stop,,L + 7.25,(c),,8.25,,08/2023,,487,,,484,,,0,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,"Invoice Cloud, Inc.+",One stop,,L + 6.50,(c),,4.25 cash/3.25 PIK,,02/2024,,6632,,,6664,,,0.3,,6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,"Invoice Cloud, Inc.+",One stop,,L + 6.50,(c),,4.25 cash/3.25 PIK,,02/2024,,2222,,,2222,,,0.1,,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,"Invoice Cloud, Inc.+",One stop,,L + 6.00,,,N/A(6),,02/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,"Juvare, LLC*",One stop,,L + 5.75,(c),,6.75,,10/2026,,7526,,,7439,,,0.3,,7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,"Juvare, LLC+",One stop,,P + 4.75,(f),,8.00,,10/2026,,954,,,933,,,0,,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,"Juvare, LLC+(5)",One stop,,L + 5.75,,,N/A(6),,04/2026,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,Kaseya Traverse Inc+~,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,37498,,,38306,,,1.5,,37498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,3868,,,3878,,,0.2,,3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,Kaseya Traverse Inc+,One stop,,L + 7.00,(c),,5.00 cash/3.00 PIK,,05/2025,,647,,,629,,,0,,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,Kaseya Traverse Inc+,One stop,,L + 6.50,(b),,7.50,,05/2025,,89,,,88,,,0,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"Mindbody, Inc.+~",One stop,,L + 8.50,(c),,8.00 cash/1.50 PIK,,02/2025,,48960,,,49657,,,2.0,,48960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,"Mindbody, Inc.+(5)",One stop,,L + 8.00,,,N/A(6),,02/2025,,,0,,,,(1),,,0,,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Ministry Brands, LLC+^",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,1438,,,1451,,,0.1,,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Ministry Brands, LLC+^",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,823,,,830,,,0,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,"Ministry Brands, LLC+",Senior loan,,L + 4.00,(a),,5.00,,12/2022,,375,,,384,,,0,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,"mParticle, Inc.",One stop,,L + 9.75,(c),,7.50 cash/3.25 PIK,,09/2025,,3209,,,3159,,,0.1,,3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,"mParticle, Inc.+",One stop,,L + 9.75,(c),,7.50 cash/3.25 PIK,,09/2025,,30,,,30,,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,"Namely, Inc.+~",One stop,,L + 7.50,(c),,8.25 cash/1.25 PIK,,06/2024,,3602,,,3454,,,0.1,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Namely, Inc.+",One stop,,L + 7.50,(c),,8.25 cash/1.25 PIK,,06/2024,,2046,,,1934,,,0.1,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,"Namely, Inc.+",One stop,,L + 7.50,(a),,8.25 cash/1.25 PIK,,06/2024,,70,,,70,,,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
