,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
802,,"Project Nike Purchaser, LLC+",One stop,,SF +,6.00,(l),,10.58,,,,,04/2029,,10,,,8,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,"Project Nike Purchaser, LLC+(5)",One stop,,P +,5.00,,,N/A(6),,,,,04/2029,,-,,,(  7  ),,,-,,(  30  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,18963,,,18783,,,0.7,,18164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(m),,10.12,,,,,05/2028,,5330,,,5248,,,0.2,,5170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,"Triple Lift, Inc.+",One stop,,SF +,5.50,(m),,9.61,,,,,05/2028,,1130,,,1110,,,-,,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,"Triple Lift, Inc.+",One stop,,SF +,5.25,(m),,9.58,,,,,05/2028,,27,,,26,,,-,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
809,,,,,,,,,,,,,,,,6487,,,6384,,,0.2,,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,Multiline Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,Mills Fleet Farm Group LLC*#+,One stop,,L +,6.25,(b),,10.66,,,,,10/2024,,45138,,,45095,,,1.8,,45138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Oil, Gas & Consumable Fuels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,"3ES Innovation, Inc.*+(8)(12)",One stop,,L +,6.50,(b),,11.15,,,,,05/2025,,,20367,,,,20442,,,0.8,,,20367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
815,,"3ES Innovation, Inc.+(8)(12)",One stop,,L +,6.50,(b),,11.24,,,,,05/2025,,80,,,79,,,0,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,"Envernus, Inc.*#+",Senior loan,,L +,4.25,(a),,8.63,,,,,07/2025,,36969,,,37227,,,1.4,,36392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,"Envernus, Inc.+",Senior loan,,L +,4.50,(a),,8.88,,,,,07/2025,,16949,,,16718,,,0.7,,16780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,"Envernus, Inc.+",Senior loan,,L +,4.25,(a),,8.63,,,,,09/2024,,86,,,86,,,0,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,"Envernus, Inc.+",Senior loan,,L +,4.50,(a),,8.88,,,,,09/2024,,69,,,66,,,0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,"Project Power Buyer, LLC*#+",One stop,,L +,6.00,(a),,10.38,,,,,05/2026,,15424,,,15513,,,0.6,,15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Project Power Buyer, LLC+",One stop,,L +,6.00,,,N/A(6),,,,,05/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,,89944,,,90131,,,3.5,,89196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,"Messenger, LLC#+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,10150,,,10064,,,0.4,,9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,99,,,98,,,0,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,50,,,49,,,0,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Messenger, LLC+",One stop,,SF +,5.75,(d)(k),,10.99,,,,,12/2027,,33,,,33,,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
815,,"3ES Innovation, Inc.+(8)(12)",One stop,,L +,6.50,(b),,11.24,,,,,05/2025,,80,,,79,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,"Envernus, Inc.*#+",Senior loan,,L +,4.25,(a),,8.63,,,,,07/2025,,36969,,,37227,,,1.4,,36392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,"Envernus, Inc.+",Senior loan,,L +,4.50,(a),,8.88,,,,,07/2025,,16949,,,16718,,,0.7,,16780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,"Envernus, Inc.+",Senior loan,,L +,4.25,(a),,8.63,,,,,09/2024,,86,,,86,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,"Envernus, Inc.+",Senior loan,,L +,4.50,(a),,8.88,,,,,09/2024,,69,,,66,,,-,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,"Project Power Buyer, LLC*#+",One stop,,L +,6.00,(a),,10.38,,,,,05/2026,,15424,,,15513,,,0.6,,15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Project Power Buyer, LLC+",One stop,,L +,6.00,,,N/A(6),,,,,05/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,,89944,,,90131,,,3.5,,89196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,"Messenger, LLC#+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,10150,,,10064,,,0.4,,9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,99,,,98,,,-,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,10.17,,,,,12/2027,,50,,,49,,,-,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Messenger, LLC+",One stop,,SF +,5.75,(d)(k),,10.99,,,,,12/2027,,33,,,33,,,-,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
828,,,,,,,,,,,,,,,,10332,,,10244,,,0.4,,10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,Personal Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,"IMPLUS Footcare, LLC+(22)",One stop,,L +,8.00,(b),,12.48,cash/,0.25,PIK,,04/2024,,30407,,,30573,,,1.2,,28887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,"IMPLUS Footcare, LLC+(22)",One stop,,L +,8.00,(b),,12.48,cash/,0.25,PIK,,04/2024,,5193,,,5221,,,0.2,,4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
832,,"IMPLUS Footcare, LLC*+(22)",One stop,,L +,8.00,(b),,12.48,cash/,0.25,PIK,,04/2024,,749,,,758,,,0,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
832,,"IMPLUS Footcare, LLC*+(22)",One stop,,L +,8.00,(b),,12.48,cash/,0.25,PIK,,04/2024,,749,,,758,,,-,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
833,,,,,,,,,,,,,,,,36349,,,36552,,,1.4,,34531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,"ACP Ulysses Buyer, Inc.*#+",One stop,,SF +,5.50,(l),,10.23,,,,,02/2026,,,25424,,,,25237,,,1.0,,,24661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,"ACP Ulysses Buyer, Inc.+",One stop,,SF +,5.50,(l),,10.23,,,,,02/2026,,1099,,,1080,,,0.1,,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"Amalthea Parent, Inc.*#+(8)(12)",One stop,,L +,4.75,(a),,9.13,,,,,03/2027,,57100,,,56616,,,2.2,,55958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
839,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,0,,,(  2  ),,,0,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,0,,,(  22  ),,,0,,(  35  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,0,,,(  2  ),,,0,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(m),,8.36,,,,,07/2023,,2891,,,2912,,,0.1,,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(k),,9.42,,,,,07/2023,,52,,,52,,,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(l),,10.08,,,,,05/2029,,17136,,,16823,,,0.7,,16592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(k),,10.07,,,,,05/2029,,70,,,65,,,0,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.50,,,N/A(6),,,,,05/2029,,0,,,(  24  ),,,0,,(  82  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(l),,9.83,,,,,05/2029,,2829,,,2773,,,0.1,,2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,0,,,(  4  ),,,0,,(  8  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2028,,10600,,,10426,,,0.4,,10176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2027,,36,,,35,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2028,,3232,,,3172,,,0.1,,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,23714,,,26646,,,0.9,,22125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,2515,,,2501,,,0.1,,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,,SN +,4.50,,,N/A(6),,,,,02/2028,,0,,,(  2  ),,,0,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,6.00,(i),,9.43,,,,,08/2028,,3291,,,3248,,,0.1,,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,2874,,,2689,,,0.1,,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,,SN +,4.50,,,N/A(6),,,,,08/2028,,0,,,(  37  ),,,0,,(  37  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
839,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  2  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  22  ),,,-,,(  35  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  2  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(m),,8.36,,,,,07/2023,,2891,,,2912,,,0.1,,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(k),,9.42,,,,,07/2023,,52,,,52,,,-,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(l),,10.08,,,,,05/2029,,17136,,,16823,,,0.7,,16592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(k),,10.07,,,,,05/2029,,70,,,65,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.50,,,N/A(6),,,,,05/2029,,-,,,(  24  ),,,-,,(  82  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.75,(l),,9.83,,,,,05/2029,,2829,,,2773,,,0.1,,2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.75,,,N/A(6),,,,,05/2029,,-,,,(  4  ),,,-,,(  8  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2028,,10600,,,10426,,,0.4,,10176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2027,,36,,,35,,,-,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,9.63,,,,,10/2028,,3232,,,3172,,,0.1,,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,23714,,,26646,,,0.9,,22125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,2515,,,2501,,,0.1,,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,,SN +,4.50,,,N/A(6),,,,,02/2028,,-,,,(  2  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,6.00,(i),,9.43,,,,,08/2028,,3291,,,3248,,,0.1,,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,7.93,,,,,08/2028,,2874,,,2689,,,0.1,,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,,SN +,4.50,,,N/A(6),,,,,08/2028,,-,,,(  37  ),,,-,,(  37  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
858,,,,,,,,,,,,,,,,152863,,,154182,,,5.9,,147536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,Professional Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,"bswift, LLC+",One stop,,SF +,6.63,(l),,10.81,,,,,11/2028,,5138,,,4981,,,0.2,,4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,(m),,9.06,,,,,10/2027,,3119,,,3070,,,0.1,,2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
862,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,,,N/A(6),,,,,10/2027,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,,,N/A(6),,,,,10/2027,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.79,,,,,09/2028,,3503,,,3436,,,0.1,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.82,,,,,09/2028,,1,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.67,,,,,09/2028,,210,,,204,,,0,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,DISA Holdings Corp.+,One stop,,SF +,5.50,(k),,9.73,,,,,09/2028,,133,,,126,,,0,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,DISA Holdings Corp.+,Subordinated debt,,SF +,10.00,(k),,14.22,,,,,03/2029,,50,,,49,,,0,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(l),,10.08,,,,,04/2028,,1441,,,1428,,,0.1,,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,"Eliassen Group, LLC+",One stop,,SF +,5.50,(l),,9.93,,,,,04/2028,,4,,,4,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,"Filevine, Inc.+(22)",One stop,,SF +,6.50,(l)(m),,8.22,cash/,2.50,PIK,,04/2027,,5299,,,5235,,,0.2,,5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,"Filevine, Inc.+",One stop,,SF +,6.50,,,N/A(6),,,,,04/2027,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,"IG Investments Holdings, LLC+",One stop,,L +,6.00,(a),,10.38,,,,,09/2028,,7075,,,6964,,,0.3,,7075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,"IG Investments Holdings, LLC+",One stop,,L +,6.00,(a),,10.39,,,,,09/2027,,17,,,16,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,L +,5.25,(b),,9.66,,,,,11/2028,,7574,,,7527,,,0.3,,7347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,L +,5.25,,,N/A(6),,,,,11/2028,,0,,,(  14  ),,,0,,(  66  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,L +,5.25,(a)(b),,9.64,,,,,11/2028,,117,,,116,,,0,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,L +,5.25,,,N/A(6),,,,,11/2028,,0,,,(  17  ),,,0,,(  75  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
862,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,,,N/A(6),,,,,10/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,,,N/A(6),,,,,10/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.79,,,,,09/2028,,3503,,,3436,,,0.1,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.82,,,,,09/2028,,1,,,-,,,-,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,9.67,,,,,09/2028,,210,,,204,,,-,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,DISA Holdings Corp.+,One stop,,SF +,5.50,(k),,9.73,,,,,09/2028,,133,,,126,,,-,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
