,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
890,,"PlanSource Holdings, Inc.+(5)",One stop,,L +,6.25,,,N/A(6),,,,,04/2025,,0,,,0,,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,"Procure Acquireco, Inc.#+",One stop,,L +,5.00,(a),,9.84,,,,,12/2028,,17545,,,17401,,,0.7,,17545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.00,,,N/A(6),,,,,12/2028,,0,,,(  1  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.00,,,N/A(6),,,,,12/2028,,0,,,(  2  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,"Teaching Company, The+",One stop,,L +,4.75,(b),,9.54,,,,,07/2023,,17375,,,17392,,,0.7,,17201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,"Teaching Company, The+(5)",One stop,,L +,4.75,,,N/A(6),,,,,07/2023,,0,,,0,,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
885,,Net Health Acquisition Corp.*#,One stop,,L +,5.75,(a),,10.59,,,,,12/2025,,1165,,,1164,,,-,,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,Net Health Acquisition Corp.+,One stop,,L +,5.75,(a),,10.59,,,,,12/2025,,33,,,31,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,11416,,,11455,,,0.5,,11301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,1932,,,1923,,,0.1,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,11.36,,,,,04/2025,,139,,,138,,,-,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,"PlanSource Holdings, Inc.+(5)",One stop,,L +,6.25,,,N/A(6),,,,,04/2025,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,"Procure Acquireco, Inc.#+",One stop,,L +,5.00,(a),,9.84,,,,,12/2028,,17545,,,17401,,,0.7,,17545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.00,,,N/A(6),,,,,12/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,"Teaching Company, The+",One stop,,L +,4.75,(b),,9.54,,,,,07/2023,,17375,,,17392,,,0.7,,17201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,"Teaching Company, The+(5)",One stop,,L +,4.75,,,N/A(6),,,,,07/2023,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
896,,,,,,,,,,,,,,,,118297,,,117503,,,4.7,,,116957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,"Accela, Inc.*#+(22)",One stop,,SF +,7.50,(l),,8.16,cash/,4.25,PIK,,09/2024,,,4774,,,,4762,,,0.2,,,4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
900,,"Accela, Inc.+(22)",One stop,,SF +,7.50,(l),,8.16,cash/,4.25,PIK,,09/2024,,284,,,282,,,0,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,"Accela, Inc.+",One stop,,SF +,7.50,,,N/A(6),,,,,09/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,"Accela, Inc.+",One stop,,SF +,7.50,(l),,12.41,,,,,09/2024,,543,,,539,,,0,,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,"Anaplan, Inc.+",One stop,,SF +,6.50,(l),,11.31,,,,,06/2029,,9840,,,9752,,,0.4,,9742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,"Anaplan, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,0,,,(  1  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,"Appfire Technologies, LLC#+",One stop,,SF +,5.50,(l)(m),,10.68,,,,,03/2027,,38630,,,38246,,,1.5,,37858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,"Appfire Technologies, LLC+",One stop,,SF +,5.50,(m),,10.33,,,,,03/2027,,14,,,12,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,03/2027,,0,,,(  33  ),,,0,,(  88  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,"Apptio, Inc.+",One stop,,L +,5.00,(b),,9.81,,,,,01/2025,,57010,,,57306,,,2.3,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,"Apptio, Inc.+",One stop,,L +,5.00,(b),,9.81,,,,,01/2025,,174,,,173,,,0,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,Aras Corporation+(22),One stop,,L +,7.00,(b),,8.07,cash/,3.75,PIK,,04/2027,,14432,,,14339,,,0.6,,14144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,Aras Corporation+,One stop,,L +,6.50,(b)(c),,11.48,,,,,04/2027,,61,,,60,,,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
900,,"Accela, Inc.+(22)",One stop,,SF +,7.50,(l),,8.16,cash/,4.25,PIK,,09/2024,,284,,,282,,,-,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,"Accela, Inc.+",One stop,,SF +,7.50,,,N/A(6),,,,,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,"Accela, Inc.+",One stop,,SF +,7.50,(l),,12.41,,,,,09/2024,,543,,,539,,,-,,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,"Anaplan, Inc.+",One stop,,SF +,6.50,(l),,11.31,,,,,06/2029,,9840,,,9752,,,0.4,,9742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,"Anaplan, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,"Appfire Technologies, LLC#+",One stop,,SF +,5.50,(l)(m),,10.68,,,,,03/2027,,38630,,,38246,,,1.5,,37858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,"Appfire Technologies, LLC+",One stop,,SF +,5.50,(m),,10.33,,,,,03/2027,,14,,,12,,,-,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,03/2027,,-,,,(  33  ),,,-,,(  88  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,"Apptio, Inc.+",One stop,,L +,5.00,(b),,9.81,,,,,01/2025,,57010,,,57306,,,2.3,,57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,"Apptio, Inc.+",One stop,,L +,5.00,(b),,9.81,,,,,01/2025,,174,,,173,,,-,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,Aras Corporation+(22),One stop,,L +,7.00,(b),,8.07,cash/,3.75,PIK,,04/2027,,14432,,,14339,,,0.6,,14144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,Aras Corporation+,One stop,,L +,6.50,(b)(c),,11.48,,,,,04/2027,,61,,,60,,,-,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
912,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.50,(j),,9.68,,,,,06/2029,,3532,,,3414,,,0.1,,3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.50,(j),,9.68,,,,,06/2029,,1430,,,1317,,,0.1,,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,Auvik Networks Inc.+(8)(12)(22),One stop,,SF +,5.75,(m),,7.83,cash/,2.75,PIK,,07/2027,,7133,,,7084,,,0.3,,6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,Auvik Networks Inc.+(8)(12)(22),One stop,,SF +,6.25,(m),,7.83,cash/,3.25,PIK,,07/2027,,1272,,,1261,,,0.1,,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
916,,Auvik Networks Inc.+(5)(8)(12),One stop,,SF +,3.00,,,N/A(6),,,,,07/2027,,0,,,(  1  ),,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(b)(c),,9.71,,,,,04/2026,,5707,,,5729,,,0.3,,5707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,Axiom Merger Sub Inc.+(8)(9),One stop,,E +,5.50,(e)(f),,7.58,,,,,04/2026,,2284,,,2361,,,0.1,,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(c),,9.70,,,,,04/2026,,270,,,268,,,0,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(c),,10.25,,,,,04/2026,,15,,,14,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,Axiom Merger Sub Inc.+,One stop,,L +,5.25,(b),,10.19,,,,,10/2025,,60,,,60,,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,"Bayshore Intermediate #2, L.P.+(22)",One stop,,L +,7.75,(a),,12.46,,,,,10/2028,,69148,,,68089,,,2.7,,68457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,"Bayshore Intermediate #2, L.P.+",One stop,,L +,6.75,(a),,11.42,,,,,10/2027,,33,,,31,,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,Bonterra LLC+,One stop,,L +,6.00,(b),,11.16,,,,,09/2027,,64822,,,64105,,,2.6,,63525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,Bonterra LLC+,One stop,,L +,6.00,(b),,11.09,,,,,09/2027,,197,,,195,,,0,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,Bonterra LLC+(5),One stop,,L +,6.00,,,N/A(6),,,,,09/2027,,0,,,(  61  ),,,0,,(  95  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,"Bottomline Technologies, Inc.+",One stop,,SF +,5.50,(l),,10.26,,,,,05/2029,,28022,,,27532,,,1.1,,27181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,"Bottomline Technologies, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,05/2028,,0,,,(  4  ),,,0,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,"Bullhorn, Inc.*#+",One stop,,L +,5.75,(b),,10.91,,,,,09/2026,,65608,,,64973,,,2.6,,64952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,"Bullhorn, Inc.+(8)(9)",One stop,,SN +,6.00,(j),,10.18,,,,,09/2026,,11733,,,11596,,,0.5,,11616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,"Bullhorn, Inc.+(8)(9)",One stop,,E +,5.75,(e),,8.74,,,,,09/2026,,4662,,,4656,,,0.2,,4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.91,,,,,09/2026,,213,,,211,,,0,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.91,,,,,09/2026,,95,,,94,,,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,10.91,,,,,09/2026,,76,,,75,,,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"Bullhorn, Inc.+(5)",One stop,,L +,5.75,,,N/A(6),,,,,09/2026,,0,,,(  2  ),,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Burning Glass Intermediate Holdings Company, Inc.#+",One stop,,L +,5.00,(a),,9.84,,,,,06/2028,,9770,,,9623,,,0.4,,9770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,L +,5.00,(a),,9.83,,,,,06/2026,,35,,,34,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,(n),,12.05,,,,,01/2029,,5437,,,5278,,,0.2,,5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,(n),,12.05,,,,,01/2029,,1438,,,1396,,,0.1,,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(8)(14)",One stop,,SF +,7.25,,,N/A(6),,,,,01/2029,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,"Bynder BidCo, Inc.& Bynder BidCo B.V.+(5)(8)(14)",One stop,,SF +,7.25,,,N/A(6),,,,,01/2029,,0,,,(  1  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,"Calabrio, Inc.+",One stop,,L +,7.00,(b),,12.16,,,,,04/2027,,53683,,,53140,,,2.2,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,"Calabrio, Inc.+",One stop,,L +,7.00,(b),,11.95,,,,,04/2027,,135,,,132,,,0,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,Community Brands Parentco LLC+,One stop,,SF +,5.75,(l),,10.66,,,,,02/2028,,14123,,,13892,,,0.6,,13841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,Community Brands Parentco LLC+(5),One stop,,SF +,5.75,,,N/A(6),,,,,02/2028,,,0,,,,(  1  ),,,0,,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,Community Brands Parentco LLC+(5),One stop,,SF +,5.75,,,N/A(6),,,,,02/2028,,0,,,(  1  ),,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,"Coupa Holdings, LLC+",One stop,,SF +,7.50,(l),,12.29,,,,,02/2030,,22905,,,22340,,,0.9,,22332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,"Coupa Holdings, LLC+(5)",One stop,,SF +,7.50,,,N/A(6),,,,,02/2029,,0,,,(  1  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,"Coupa Holdings, LLC+(5)",One stop,,SF +,7.50,,,N/A(6),,,,,02/2030,,0,,,(  25  ),,,0,,(  26  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,Daxko Acquisition Corporation+,One stop,,L +,5.50,(a),,10.34,,,,,10/2028,,27571,,,27352,,,1.1,,26468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,Daxko Acquisition Corporation+,One stop,,L +,5.50,(a),,10.34,,,,,10/2028,,2325,,,2298,,,0.1,,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,Daxko Acquisition Corporation+,One stop,,P +,4.50,(d),,12.50,,,,,10/2027,,18,,,17,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,Daxko Acquisition Corporation+(5),One stop,,L +,5.50,,,N/A(6),,,,,10/2028,,0,,,(  9  ),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,Diligent Corporation*#+,One stop,,L +,6.25,(a),,11.09,,,,,08/2025,,85850,,,85793,,,3.4,,84993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,Diligent Corporation+,One stop,,L +,5.75,(a),,10.59,,,,,08/2025,,5934,,,5902,,,0.2,,5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,Diligent Corporation+,One stop,,L +,6.25,(a),,11.08,,,,,08/2025,,98,,,96,,,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,SN +,6.00,(j),,10.18,,,,,02/2029,,14285,,,15084,,,0.5,,13571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,C +,6.00,(i),,11.03,,,,,02/2029,,284,,,294,,,0,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,Dragon UK Bidco Limited+(5)(8)(9)(10),One stop,,SN +,6.00,,,N/A(6),,,,,02/2029,,0,,,0,,,0,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,"FirstUp, Inc.+(22)",One stop,,L +,6.75,(b),,8.41,cash/,3.50,PIK,,07/2027,,9074,,,9013,,,0.4,,8802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,"FirstUp, Inc.+(22)",One stop,,L +,6.75,(b),,8.33,cash/,3.50,PIK,,07/2027,,76,,,75,,,0,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,"Gainsight, Inc.+(22)",One stop,,L +,6.75,(b),,11.58,PIK,,,,07/2027,,10487,,,10368,,,0.4,,10382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,"Gainsight, Inc.+(5)",One stop,,L +,6.00,,,N/A(6),,,,,07/2027,,0,,,(  1  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,"GS Acquisitionco, Inc.*#+",One stop,,SF +,5.75,(m),,10.80,,,,,05/2026,,84193,,,84327,,,3.3,,83351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,"GS Acquisitionco, Inc.+(5)",One stop,,SF +,5.75,,,N/A(6),,,,,05/2026,,0,,,(  2  ),,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,"GTIV, LLC+",One stop,,SF +,5.25,(n),,10.22,,,,,02/2029,,73843,,,73225,,,2.9,,73104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,"GTIV, LLC+(5)",One stop,,SF +,5.25,,,N/A(6),,,,,02/2029,,0,,,(  2  ),,,0,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(m),,7.48,cash/,4.30,PIK,,07/2029,,3168,,,3113,,,0.1,,3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,"GTY Technology Holdings, Inc.+(5)",One stop,,SF +,6.25,,,N/A(6),,,,,07/2029,,0,,,(  2  ),,,0,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(m),,7.31,cash/,4.30,PIK,,07/2029,,2068,,,2027,,,0.1,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,"GTY Technology Holdings, Inc.+(22)",One stop,,SF +,6.88,(m),,7.48,cash/,4.30,PIK,,07/2029,,379,,,376,,,0,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,"ICIMS, Inc.+(22)",One stop,,SF +,7.25,(m),,8.18,cash/,3.88,PIK,,08/2028,,7855,,,7732,,,0.3,,7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,"ICIMS, Inc.+(5)",One stop,,SF +,6.75,,,N/A(6),,,,,08/2028,,0,,,(  1  ),,,0,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,"ICIMS, Inc.+(5)",One stop,,SF +,7.25,,,N/A(6),,,,,08/2028,,0,,,0,,,0,,(  40  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,IQN Holding Corp. #+,One stop,,SF +,5.25,(n),,10.38,,,,,05/2029,,14630,,,14503,,,0.6,,14338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,IQN Holding Corp. +(5),One stop,,SF +,5.25,,,N/A(6),,,,,05/2028,,0,,,(  1  ),,,0,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,IQN Holding Corp. +(5),One stop,,SF +,5.25,,,N/A(6),,,,,05/2029,,0,,,(  28  ),,,0,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,Island Bidco AB+(8)(9)(17)(22),One stop,,E +,7.25,(f),,2.75,cash/,7.25,PIK,,07/2028,,6212,,,5924,,,0.2,,6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,Island Bidco AB+(8)(17)(22),One stop,,SF +,7.00,(n),,8.29,cash/,3.50,PIK,,07/2028,,3000,,,2974,,,0.1,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
