,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
259,,"Nextech Holdings, LLC",One stop,,L + 5.50,(c),,5.76,,06/2025,,500,,,497,,,-,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,"Nextech Holdings, LLC(5)",One stop,,L + 5.50,,,N/A(6),,06/2025,,-,,,(3),,,-,,(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,"Qgenda Intermediate Holdings, LLC^",One stop,,L + 4.75,(c),,5.75,,06/2025,,15277,,,15296,,,0.6,,15277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,"Qgenda Intermediate Holdings, LLC~",One stop,,L + 4.75,(c),,5.75,,06/2025,,993,,,984,,,-,,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,"Qgenda Intermediate Holdings, LLC(5)",One stop,,L + 4.75,,,N/A(6),,06/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,"Transaction Data Systems, Inc.*#+!~^",One stop,,L + 5.25,(c),,6.25,,06/2021,,83477,,,84279,,,3.5,,82644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,"Transaction Data Systems, Inc.",One stop,,L + 5.25,(c),,6.25,,06/2021,,300,,,301,,,-,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,Verisys Corporation*#,One stop,,L + 8.25,(c),,8.75 cash/0.50 PIK,,01/2023,,8494,,,8599,,,0.4,,8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,Verisys Corporation,One stop,,L + 8.25,(c),,8.75 cash/0.50 PIK,,01/2023,,40,,,40,,,-,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,216073,,,217767,,,8.9,,213626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,Healthcare Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,"Aspen Medical Products, LLC+~",One stop,,L + 5.25,(c),,6.45,,06/2025,,,4532,,,,4600,,,0.2,,,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,"Aspen Medical Products, LLC",One stop,,L + 5.25,,,N/A(6),,06/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,"Belmont Instrument, LLC+^",Senior loan,,L + 4.75,(c),,4.97,,12/2023,,5257,,,5212,,,0.2,,5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,"Blades Buyer, Inc.~^",Senior loan,,L + 4.50,(c),,5.50,,08/2025,,3820,,,3838,,,0.2,,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,"Blades Buyer, Inc.",Senior loan,,L + 4.50,(d),,5.50,,08/2025,,976,,,970,,,-,,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,"Blades Buyer, Inc.",Senior loan,,L + 4.50,,,N/A(6),,08/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,"Blue River Pet Care, LLC#+",One stop,,L + 5.00,(a),,5.15,,07/2026,,27690,,,27744,,,1.2,,27690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,"Blue River Pet Care, LLC",One stop,,L + 5.00,(a),,5.15,,07/2026,,2756,,,2666,,,0.1,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,"Blue River Pet Care, LLC(5)",One stop,,L + 5.00,,,N/A(6),,08/2025,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,CMI Parent Inc.#+^,Senior loan,,L + 4.25,(c),,5.25,,08/2025,,6634,,,6760,,,0.3,,6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,CMI Parent Inc.(5),Senior loan,,L + 4.25,,,N/A(6),,08/2025,,-,,,(2),,,-,,(10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,"Flexan, LLC+^",One stop,,L + 5.25,(c),,6.25,,02/2022,,8450,,,8401,,,0.4,,8450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,"Flexan, LLC*#",One stop,,L + 5.25,(c),,6.25,,02/2022,,3273,,,3254,,,0.1,,3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,"Flexan, LLC+",One stop,,L + 5.25,(c),,6.25,,02/2022,,2347,,,2334,,,0.1,,2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,"Flexan, LLC#",One stop,,L + 5.25,(c),,6.25,,02/2022,,1540,,,1531,,,0.1,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,"Flexan, LLC(5)",One stop,,L + 5.25,,,N/A(6),,02/2022,,-,,,(6),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,"G & H Wire Company, Inc.#",One stop,,L + 5.75,(a),,6.75,,09/2023,,11149,,,11149,,,0.4,,10481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,"G & H Wire Company, Inc.",One stop,,L + 5.75,(a),,6.75,,09/2022,,140,,,140,,,-,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,"Joerns Healthcare, LLC*",One stop,,L + 6.00,(c),,7.00,,08/2024,,1873,,,1827,,,0.1,,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,"Joerns Healthcare, LLC*",One stop,,L + 6.00,(c),,7.00,,08/2024,,1800,,,1771,,,0.1,,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,12728,,,12797,,,0.5,,12474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,1244,,,1250,,,0.1,,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,"Katena Holdings, Inc.+",One stop,,L + 6.50,(c),,7.50,,06/2021,,930,,,925,,,-,,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,"Katena Holdings, Inc.#",One stop,,L + 6.50,(c),,7.50,,06/2021,,851,,,855,,,-,,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,"Katena Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,06/2021,,200,,,201,,,-,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,"Lombart Brothers, Inc.*#~",One stop,,L + 6.25,(c),,7.25,,04/2023,,28950,,,29267,,,1.1,,27503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,"Lombart Brothers, Inc.#(8)",One stop,,L + 6.25,(c),,7.25,,04/2023,,3117,,,3153,,,0.1,,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,"Lombart Brothers, Inc.",One stop,,L + 6.25,(a),,7.25,,04/2023,,280,,,280,,,-,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,"Lombart Brothers, Inc.(8)",One stop,,L + 6.25,(a),,7.25,,04/2023,,50,,,49,,,-,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,"ONsite Mammography, LLC~",One stop,,L + 7.00,(c),,8.00,,11/2023,,7650,,,7687,,,0.3,,7496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,"ONsite Mammography, LLC",One stop,,L + 7.00,(c),,8.00,,11/2023,,100,,,102,,,-,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,"ONsite Mammography, LLC",One stop,,L + 7.00,(c),,8.00,,11/2023,,29,,,28,,,-,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,"Orthotics Holdings, Inc.*#",One stop,,L + 6.00,(e),,7.00,,06/2021,,7760,,,7760,,,0.3,,7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,"Orthotics Holdings, Inc.*#",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,3894,,,3894,,,0.2,,3621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 6.00,(c),,7.00,,06/2021,,1272,,,1272,,,0.1,,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,"Orthotics Holdings, Inc.*#(8)",One stop,,L + 16.00,(c),,7.00 cash/10.00 PIK,,06/2021,,638,,,639,,,-,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,"Orthotics Holdings, Inc.",One stop,,L + 6.00,,,N/A(6),,06/2021,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,"SLMP, LLC#^",One stop,,L + 6.00,(c),,7.00,,05/2023,,11764,,,11841,,,0.5,,11764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,"SLMP, LLC#^",One stop,,L + 6.00,(c),,7.00,,05/2023,,5664,,,5844,,,0.2,,5664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,"SLMP, LLC",One stop,,L + 6.00,(c),,7.00,,05/2023,,1473,,,1473,,,0.1,,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,"SLMP, LLC",Subordinated debt,,N/A,,,7.50 PIK,,05/2027,,237,,,242,,,-,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,"SLMP, LLC(5)",One stop,,L + 6.00,,,N/A(6),,05/2023,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,171068,,,171743,,,7.0,,167463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,Healthcare Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,"Active Day, Inc.#",One stop,,L + 6.50,(c),,7.50,,12/2021,,,24567,,,,24757,,,0.9,,,20883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,"Active Day, Inc.#",One stop,,L + 6.50,(c),,7.50,,12/2021,,1896,,,1912,,,0.1,,1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,"Active Day, Inc.*#",One stop,,L + 6.50,(c),,7.50,,12/2021,,1222,,,1233,,,0.1,,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,973,,,995,,,-,,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,859,,,854,,,-,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,"Active Day, Inc.*#",One stop,,L + 6.50,(c),,7.50,,12/2021,,843,,,851,,,-,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,"Active Day, Inc.",One stop,,L + 6.50,(c),,7.50,,12/2021,,102,,,102,,,-,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,"Active Day, Inc.",One stop,,L + 6.50,(c),,N/A(6),,12/2021,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,"Acuity Eyecare Holdings, LLC",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,7148,,,7178,,,0.3,,7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,"Acuity Eyecare Holdings, LLC#",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,6021,,,6087,,,0.3,,5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,"Acuity Eyecare Holdings, LLC~",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,5616,,,5722,,,0.2,,5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,"Acuity Eyecare Holdings, LLC~",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,3260,,,3362,,,0.1,,3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,"Acuity Eyecare Holdings, LLC",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,793,,,814,,,-,,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,"Acuity Eyecare Holdings, LLC",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,258,,,256,,,-,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,"Acuity Eyecare Holdings, LLC",One stop,,L + 8.25,(c),,7.25 cash/2.00 PIK,,03/2024,,150,,,149,,,-,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,"Acuity Eyecare Holdings, LLC",One stop,,L + 11.00,(c),,7.25 cash/4.75 PIK,,03/2024,,42,,,42,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,"Acuity Eyecare Holdings, LLC(5)",One stop,,L + 8.25,(c),,7.25,,03/2024,,1,,,(5),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,"ADCS Clinics Intermediate Holdings, LLC*#!",One stop,,L + 5.75,(c)(d)(f),,6.75,,05/2022,,41873,,,42287,,,1.7,,40618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,"ADCS Clinics Intermediate Holdings, LLC*#",One stop,,L + 5.75,(c)(d),,6.75,,05/2022,,210,,,212,,,-,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(d),,6.75,,05/2022,,200,,,199,,,-,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,"ADCS Clinics Intermediate Holdings, LLC*",One stop,,L + 5.75,(c)(d),,6.75,,05/2022,,162,,,165,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,"ADCS Clinics Intermediate Holdings, LLC*#",One stop,,L + 5.75,(c)(d),,6.75,,05/2022,,61,,,62,,,-,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,"Advanced Pain Management Holdings, Inc.(7)",Senior loan,,L + 5.00,(b),,6.25,,11/2020,,11433,,,6860,,,-,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,"Advanced Pain Management Holdings, Inc.(7)",Senior loan,,L + 8.50,(b),,9.75,,11/2020,,4082,,,7,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,"Advanced Pain Management Holdings, Inc.(7)",Senior loan,,L + 5.00,(b),,6.25,,11/2020,,782,,,469,,,-,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,"Advanced Pain Management Holdings, Inc.(5)(7)",Senior loan,,L + 5.00,(b),,6.25,,11/2020,,355,,,(17),,,-,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,"Agilitas USA, Inc.*#",One stop,,L + 6.25,(c),,7.25,,04/2022,,9252,,,9287,,,0.4,,8790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,"Agilitas USA, Inc.",One stop,,L + 6.25,(c),,7.25,,04/2022,,100,,,100,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,"CRH Healthcare Purchaser, Inc.+~",Senior loan,,L + 4.50,(c),,4.72,,12/2024,,13046,,,13206,,,0.6,,13046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,"CRH Healthcare Purchaser, Inc.(5)",Senior loan,,L + 4.50,,,N/A(6),,12/2024,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,"CRH Healthcare Purchaser, Inc.(5)",Senior loan,,L + 4.50,,,N/A(6),,12/2024,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,"DCA Investment Holding, LLC*#+",One stop,,L + 5.25,(c),,6.25,,07/2021,,31405,,,31611,,,1.3,,30778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,"DCA Investment Holding, LLC*#+!~",One stop,,L + 5.25,(c),,6.25,,07/2021,,27210,,,27463,,,1.1,,26668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,"DCA Investment Holding, LLC*#",One stop,,L + 5.25,(c),,6.25,,07/2021,,8318,,,8425,,,0.3,,8152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,"DCA Investment Holding, LLC~",One stop,,L + 5.25,(c),,6.25,,07/2021,,4034,,,4106,,,0.2,,3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,"DCA Investment Holding, LLC#",One stop,,L + 5.25,(c),,6.25,,07/2021,,3669,,,3736,,,0.2,,3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,6.25,,07/2021,,2737,,,2734,,,0.1,,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,"DCA Investment Holding, LLC*#",One stop,,L + 5.25,(c),,6.25,,07/2021,,2512,,,2558,,,0.1,,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,"DCA Investment Holding, LLC#",One stop,,L + 5.25,(c),,6.25,,07/2021,,1249,,,1262,,,0.1,,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,"DCA Investment Holding, LLC*~",One stop,,L + 5.25,(c),,6.25,,07/2021,,296,,,299,,,-,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,"DCA Investment Holding, LLC*~",One stop,,L + 5.25,(c),,6.25,,07/2021,,,92,,,,93,,,-,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,Deca Dental Management LLC*#,One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,11269,,,11395,,,0.5,,11269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,Deca Dental Management LLC#~,One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,1376,,,1392,,,0.1,,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,Deca Dental Management LLC+~,One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,992,,,1004,,,0.1,,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,Deca Dental Management LLC,One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,736,,,749,,,-,,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,Deca Dental Management LLC,One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,100,,,100,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,Deca Dental Management LLC(5),One stop,,L + 7.50,(c),,7.00 cash/1.50 PIK,,12/2021,,2,,,(2),,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.00,,11/2024,,249,,,247,,,-,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.00,,11/2024,,112,,,112,,,-,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.00,,11/2024,,58,,,57,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,Encorevet Group LLC,Senior loan,,L + 5.00,(c),,6.00,,11/2024,,10,,,10,,,-,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,Encorevet Group LLC,Senior loan,,L + 5.00,,,N/A(6),,11/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,Encorevet Group LLC(5),Senior loan,,L + 5.00,,,N/A(6),,11/2024,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,"ERG Buyer, LLC*#",One stop,,L + 5.50,(c),,6.50,,05/2024,,19133,,,19084,,,0.6,,15307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,"ERG Buyer, LLC",One stop,,P + 4.50,(f),,7.75,,05/2024,,300,,,296,,,-,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,Eyecare Services Partners Holdings LLC+,One stop,,L + 6.25,(c),,7.25,,05/2023,,18229,,,18320,,,0.7,,17318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,Eyecare Services Partners Holdings LLC*,One stop,,L + 6.25,(c),,7.25,,05/2023,,7996,,,8123,,,0.3,,7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.25,,05/2023,,7003,,,7120,,,0.3,,6653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,7.25,,05/2023,,5153,,,5175,,,0.2,,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,2391,,,2431,,,0.1,,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,Eyecare Services Partners Holdings LLC*,One stop,,L + 6.25,(c),,7.25,,05/2023,,1535,,,1560,,,0.1,,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.25,,05/2023,,1134,,,1154,,,0.1,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 6.25,(c),,7.25,,05/2023,,999,,,1016,,,-,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 6.25,(c),,7.25,,05/2023,,646,,,654,,,-,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,7.25,,05/2023,,400,,,398,,,-,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(14)",One stop,,L + 5.50,(k),,6.06,,03/2027,,11832,,,11723,,,0.5,,11296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.(8)(9)(14)",One stop,,L + 5.50,(k),,6.01,,03/2027,,96,,,93,,,-,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.(8)(14)",One stop,,L + 5.50,(c),,6.50,,03/2027,,20,,,19,,,-,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,"Krueger-Gilbert Health Physics, LLC!~",Senior loan,,L + 5.25,(a),,6.25,,05/2025,,2359,,,2347,,,0.1,,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
