,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
430,"Aris Teleradiology Company, LLC  (7)",Senior loan,,L + 5.50,(a)(c),,8.22,,03/2021,,477,,,477,,,0,,,64,,,,
431,"Aspen Medical Products, LLC  ~",One stop,,L + 5.25,(c),,7.70,,06/2025,,2012,,,1992,,,0.2,,,1992,,,,
432,"Aspen Medical Products, LLC",One stop,,L + 5.25,,,N/A  (6),,06/2025,,0,,,0,,,0,,,0,,,,
433,"BIO18 Borrower, LLC  ~",One stop,,L + 5.25,(b),,7.74,,11/2024,,7206,,,7060,,,0.7,,,7206,,,,
434,"BIO18 Borrower, LLC",One stop,,L + 5.25,(b),,7.74,,11/2024,,33,,,32,,,0,,,33,,,,
435,"BIO18 Borrower, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,11/2024,,0,,,(4,,,0,,,0,,,,
436,"BIOVT, LLC  ^*",One stop,,L + 5.75,(a),,8.15,,01/2021,,18347,,,18246,,,1.9,,,18347,,,,
437,"BIOVT, LLC  ~",One stop,,L + 5.75,(a),,8.15,,01/2021,,160,,,159,,,0,,,160,,,,
438,"BIOVT, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,01/2021,,0,,,(1,,,0,,,0,,,,
439,"BIOVT, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,01/2021,,0,,,(2,,,0,,,0,,,,
440,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.25,(a),,7.65,,12/2020,,3855,,,3837,,,0.4,,,3855,,,,
441,"CRH Healthcare Purchaser, Inc.  ~",Senior loan,,L + 4.50,(c),,6.83,,12/2024,,8224,,,8149,,,0.8,,,8224,,,,
442,"CRH Healthcare Purchaser, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,0,,,(1,,,0,,,0,,,,
443,"CRH Healthcare Purchaser, Inc.  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,0,,,(3,,,0,,,0,,,,
444,"DCA Investment Holding, LLC  ^*",One stop,,L + 5.25,(c),,7.58,,07/2021,,18440,,,18302,,,1.9,,,18440,,,,
445,"DCA Investment Holding, LLC  ^*~",One stop,,L + 5.25,(c),,7.58,,07/2021,,13227,,,13168,,,1.4,,,13227,,,,
446,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.58,,07/2021,,2431,,,2410,,,0.3,,,2431,,,,
447,"DCA Investment Holding, LLC",One stop,,P + 4.25,(f),,9.75,,07/2021,,219,,,213,,,0,,,219,,,,
448,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,7.58,,07/2021,,215,,,213,,,0,,,215,,,,
449,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.58,,07/2021,,150,,,149,,,0,,,150,,,,
450,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.58,,07/2021,,148,,,146,,,0,,,148,,,,
451,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,7.58,,07/2021,,138,,,135,,,0,,,138,,,,
452,"DCA Investment Holding, LLC  *",One stop,,L + 5.25,(c),,7.58,,07/2021,,47,,,46,,,0,,,47,,,,
453,Deca Dental Management LLC  ^*,One stop,,L + 5.50,(c),,7.83,,12/2021,,4032,,,3995,,,0.4,,,4032,,,,
454,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
455,"Healthcare, Education, and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
456,Deca Dental Management LLC  ~,One stop,,L + 5.50,(a)(c),,7.86,,12/2021,,,491,,,,486,,,0.1,,,,491,
457,Deca Dental Management LLC  ~,One stop,,L + 5.50,(c),,7.83,,12/2021,,355,,,352,,,0.1,,,355,,,,
458,Deca Dental Management LLC,One stop,,L + 5.50,(c),,8.00,,12/2021,,35,,,34,,,0,,,35,,,,
459,Deca Dental Management LLC,One stop,,L + 5.50,(a),,7.90,,12/2021,,8,,,7,,,0,,,8,,,,
460,Dental Holdings Corporation,One stop,,L + 6.00,(b),,8.35,,02/2020,,7093,,,7065,,,0.7,,,7093,,,,
461,Dental Holdings Corporation  *,One stop,,L + 6.00,(b),,8.35,,02/2020,,1131,,,1128,,,0.1,,,1131,,,,
462,Dental Holdings Corporation,One stop,,L + 6.00,(b),,8.35,,02/2020,,573,,,570,,,0.1,,,573,,,,
463,Elite Dental Partners LLC  *,One stop,,L + 5.25,(a),,7.65,,06/2023,,12182,,,12034,,,1.3,,,12182,,,,
464,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.65,,06/2023,,128,,,126,,,0,,,128,,,,
465,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.65,,06/2023,,120,,,118,,,0,,,120,,,,
466,Elite Dental Partners LLC  ~,One stop,,L + 5.25,(a),,7.65,,06/2023,,114,,,113,,,0,,,114,,,,
467,Elite Dental Partners LLC  ~,One stop,,L + 5.25,(a),,7.65,,06/2023,,109,,,108,,,0,,,109,,,,
468,Elite Dental Partners LLC,One stop,,L + 5.25,(a),,7.65,,06/2023,,100,,,99,,,0,,,100,,,,
469,Elite Dental Partners LLC  (5),One stop,,L + 5.25,,,N/A  (6),,06/2023,,0,,,(6,,,0,,,0,,,,
470,"ERG Buyer, LLC  *",One stop,,L + 5.50,(c),,7.83,,05/2024,,13083,,,12920,,,1.3,,,12691,,,,
471,"ERG Buyer, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,05/2024,,0,,,(9,,,0,,,(23,,,,
472,"ERG Buyer, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,05/2024,,0,,,(2,,,0,,,(5,,,,
473,"eSolutions, Inc.  ^*~",One stop,,L + 6.50,(a),,8.90,,03/2022,,36462,,,36092,,,3.7,,,36097,,,,
474,"eSolutions, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,03/2022,,0,,,(1,,,0,,,(1,,,,
475,Excelligence Learning Corporation  ^,One stop,,L + 6.00,(a),,8.40,,04/2023,,4479,,,4448,,,0.4,,,3941,,,,
476,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.58,,05/2023,,7866,,,7726,,,0.8,,,7708,,,,
477,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,571,,,563,,,0.1,,,560,,,,
478,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,353,,,351,,,0.1,,,346,,,,
479,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,171,,,170,,,0,,,167,,,,
480,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.83,,05/2023,,160,,,158,,,0,,,156,,,,
481,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,99,,,99,,,0,,,97,,,,
482,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.69,,05/2023,,72,,,62,,,0,,,71,,,,
483,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,57,,,57,,,0,,,56,,,,
484,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,50,,,50,,,0,,,49,,,,
485,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.58,,05/2023,,32,,,29,,,0,,,32,,,,
486,"G & H Wire Company, Inc.  ^",One stop,,L + 5.75,(a),,8.15,,09/2023,,4982,,,4932,,,0.5,,,4982,,,,
487,"G & H Wire Company, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,09/2022,,0,,,(1,,,0,,,0,,,,
488,"Immucor, Inc.",Senior loan,,L + 5.00,(c),,7.33,,06/2021,,1585,,,1573,,,0.2,,,1583,,,,
489,"Joerns Healthcare, LLC  ^*(7)",One stop,,L + 6.00,(c),,8.52,,05/2020,,3200,,,3201,,,0.2,,,1760,,,,
490,"Joerns Healthcare, LLC  *",One stop,,L + 6.00,,,8.40,,10/2019,,297,,,297,,,0,,,297,,,,
491,"Joerns Healthcare, LLC  ^*",One stop,,L + 6.00,(a),,8.40,,10/2019,,297,,,296,,,0,,,297,,,,
492,"Katena Holdings, Inc.  ^",One stop,,L + 5.50,(c),,7.83,,06/2021,,8457,,,8416,,,0.9,,,8457,,,,
493,"Katena Holdings, Inc.  ^",One stop,,L + 5.50,(c),,7.83,,06/2021,,826,,,822,,,0.1,,,826,,,,
494,"Katena Holdings, Inc.",One stop,,L + 5.50,(c),,7.83,,06/2021,,564,,,559,,,0.1,,,564,,,,
495,"Katena Holdings, Inc.",One stop,,P + 4.50,(f),,10.00,,06/2021,,25,,,25,,,0,,,25,,,,
496,"Krueger-Gilbert Health Physics, LLC  ~",One stop,,L + 4.75,(a),,7.17,,05/2025,,2259,,,2237,,,0.2,,,2236,,,,
497,"Krueger-Gilbert Health Physics, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,05/2025,,0,,,0,,,0,,,(1,,,,
498,"Krueger-Gilbert Health Physics, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,05/2025,,0,,,(3,,,0,,,(3,,,,
499,"Lombart Brothers, Inc.  ^*",One stop,,L + 6.25,(c),,8.58,,04/2023,,13554,,,13356,,,1.4,,,13554,,,,
500,"Lombart Brothers, Inc.  ^(8)(9)",One stop,,L + 6.25,(c),,8.58,,04/2023,,1635,,,1610,,,0.2,,,1635,,,,
501,"Lombart Brothers, Inc.",One stop,,P + 5.00,(f),,10.50,,04/2023,,62,,,60,,,0,,,62,,,,
502,"Lombart Brothers, Inc.  (8)(9)",One stop,,P + 5.00,(f),,10.50,,04/2023,,9,,,9,,,0,,,9,,,,
503,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
504,"Healthcare, Education, and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
505,"MD Now Holdings, Inc.  ~",One stop,,L + 5.00,(c),,7.33,,08/2024,,,7711,,,,7581,,,0.8,,,,7711,
506,"MD Now Holdings, Inc.  (5)",One stop,,L + 5.00,,,N/A  (6),,08/2024,,0,,,(1,,,0,,,0,,,,
507,"MD Now Holdings, Inc.  (5)",One stop,,L + 5.00,,,N/A  (6),,08/2024,,0,,,(1,,,0,,,0,,,,
508,"MWD Management, LLC & MWD Services, Inc.  *",One stop,,L + 5.25,(c),,7.58,,06/2023,,5821,,,5772,,,0.6,,,5588,,,,
509,"MWD Management, LLC & MWD Services, Inc.  ^",One stop,,L + 5.25,(c),,7.58,,06/2023,,227,,,226,,,0,,,218,,,,
510,"MWD Management, LLC & MWD Services, Inc.  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2022,,0,,,(1,,,0,,,(3,,,,
511,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 6.25,(c),,7.58 cash/1.00 PIK,,05/2022,,9742,,,9598,,,0.9,,,8281,,,,
512,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 6.25,(c),,7.58 cash/1.00 PIK,,05/2022,,983,,,973,,,0.1,,,835,,,,
513,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,219,,,217,,,0,,,186,,,,
514,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,7.58 cash/1.00 PIK,,05/2022,,157,,,156,,,0,,,134,,,,
515,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.25,(c)(f),,7.58 cash/1.00 PIK,,05/2022,,142,,,141,,,0,,,121,,,,
516,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,139,,,138,,,0,,,118,,,,
517,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,121,,,120,,,0,,,103,,,,
518,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,7.58 cash/1.00 PIK,,05/2022,,94,,,93,,,0,,,80,,,,
519,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,82,,,81,,,0,,,69,,,,
520,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,50,,,50,,,0,,,43,,,,
521,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,48,,,47,,,0,,,40,,,,
522,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,43,,,43,,,0,,,37,,,,
523,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,34,,,33,,,0,,,29,,,,
524,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 7.25,(c),,8.58 cash/1.00 PIK,,05/2022,,31,,,31,,,0,,,26,,,,
525,"ONsite Mammography, LLC",One stop,,L + 6.75,(a),,9.15,,11/2023,,3041,,,2987,,,0.3,,,3041,,,,
526,"ONsite Mammography, LLC",One stop,,L + 6.75,(a)(d),,9.21,,11/2023,,53,,,52,,,0,,,53,,,,
527,"ONsite Mammography, LLC",One stop,,L + 6.75,(a)(d),,9.38,,11/2023,,8,,,7,,,0,,,8,,,,
528,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.33,,08/2021,,9804,,,9680,,,1.0,,,9804,,,,
529,"Pinnacle Treatment Centers, Inc.  ~",One stop,,L + 5.75,(c),,8.33,,08/2021,,363,,,360,,,0.1,,,363,,,,
530,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.33,,08/2021,,95,,,94,,,0,,,95,,,,
531,"Pinnacle Treatment Centers, Inc.  ^",One stop,,L + 5.75,(c),,8.33,,08/2021,,54,,,54,,,0,,,54,,,,
532,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.33,,08/2021,,33,,,32,,,0,,,33,,,,
533,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.33,,08/2021,,33,,,31,,,0,,,33,,,,
534,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,5.94 cash/4.00 PIK,,12/2022,,11320,,,10834,,,1.0,,,9605,,,,
535,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,5.94 cash/4.00 PIK,,12/2022,,149,,,149,,,0,,,127,,,,
536,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,5.94 cash/4.00 PIK,,12/2022,,88,,,88,,,0,,,75,,,,
537,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,5.94 cash/4.00 PIK,,12/2022,,43,,,35,,,0,,,36,,,,
538,"PPT Management Holdings, LLC  (5)",One stop,,L + 7.50,(a),,5.94 cash/4.00 PIK,,12/2022,,8,,,5,,,0,,,(23,,,,
539,"Pyramid Healthcare, Inc.  *",One stop,,L + 6.50,(b)(c),,8.83,,08/2020,,1139,,,1132,,,0.1,,,1139,,,,
540,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,9.01,,08/2020,,75,,,74,,,0,,,75,,,,
541,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,,N/A  (6),,08/2020,,0,,,0,,,0,,,0,,,,
542,"Riverchase MSO, LLC  *",Senior loan,,L + 5.75,(c),,8.08,,10/2022,,4893,,,4851,,,0.5,,,4893,,,,
543,"Riverchase MSO, LLC",Senior loan,,L + 5.75,(a),,8.15,,10/2022,,10,,,10,,,0,,,10,,,,
544,RXH Buyer Corporation  ^*~,One stop,,L + 5.75,(c),,8.08,,09/2021,,16951,,,16826,,,1.8,,,16951,,,,
545,RXH Buyer Corporation  *,One stop,,L + 5.75,(c),,8.08,,09/2021,,1918,,,1905,,,0.2,,,1918,,,,
546,RXH Buyer Corporation,One stop,,L + 5.75,(c)(f),,9.14,,09/2021,,79,,,77,,,0,,,79,,,,
547,"SLMP, LLC  ^",One stop,,L + 6.00,(a),,8.40,,05/2023,,7457,,,7343,,,0.8,,,7457,,,,
548,"SLMP, LLC  ^",One stop,,L + 6.00,(a),,8.40,,05/2023,,294,,,291,,,0,,,294,,,,
549,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
550,"Healthcare, Education, and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
551,"SLMP, LLC",Subordinated debt,,No Value,,,7.50 PIK,,05/2027,,,97,,,,97,,,0,,,,97,
552,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,0,,,(1,,,0,,,0,,,,
553,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,0,,,(1,,,0,,,0,,,,
554,"Spear Education, LLC  ^",One stop,,L + 5.75,(c),,8.35,,08/2019,,4561,,,4559,,,0.5,,,4561,,,,
555,"Spear Education, LLC  *",One stop,,L + 5.75,(c),,8.35,,08/2019,,73,,,73,,,0,,,73,,,,
556,"Spear Education, LLC",One stop,,L + 5.75,,,N/A  (6),,08/2019,,0,,,0,,,0,,,0,,,,
557,"Summit Behavioral Healthcare, LLC  ^",Senior loan,,L + 4.75,(d),,7.44,,10/2023,,8711,,,8617,,,0.9,,,8711,,,,
558,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c)(d),,7.39,,10/2023,,140,,,138,,,0,,,140,,,,
559,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(d),,7.43,,10/2023,,27,,,25,,,0,,,27,,,,
560,"WHCG Management, LLC  *",Senior loan,,L + 5.00,(c),,7.33,,03/2023,,2352,,,2333,,,0.2,,,2211,,,,
561,"WHCG Management, LLC",Senior loan,,L + 5.00,(c),,7.43,,03/2023,,100,,,99,,,0,,,94,,,,
562,"WHCG Management, LLC  (5)",Senior loan,,L + 5.00,,,N/A  (6),,03/2023,,0,,,(2,,,0,,,0,,,,
563,"WIRB-Copernicus Group, Inc.  ^*~",Senior loan,,L + 4.25,(c),,6.58,,08/2022,,10922,,,10867,,,1.1,,,10922,,,,
564,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,0,,,(1,,,0,,,0,,,,
565,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,0,,,(1,,,0,,,0,,,,
566,,,,,,,,,,,364326,,,360190,,,36.8,,,354985,,,,
567,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,,,
568,1A Smart Start LLC  ~,Senior loan,,L + 4.50,(c),,6.83,,02/2022,,846,,,845,,,0.1,,,846,,,,
569,CST Buyer Company  ^,One stop,,L + 5.00,(a),,7.40,,03/2023,,2357,,,2313,,,0.2,,,2357,,,,
570,CST Buyer Company,One stop,,L + 5.00,,,N/A  (6),,03/2023,,0,,,0,,,0,,,0,,,,
571,"Plano Molding Company, LLC  ^",One stop,,L + 7.00,(a),,9.40,,05/2021,,9973,,,9893,,,1.0,,,9573,,,,
572,,,,,,,,,,,13176,,,13051,,,1.3,,,12776,,,,
573,Insurance,,,,,,,,,,,,,,,,,,,,,,,
574,"Captive Resources Midco, LLC  ^*~",One stop,,L + 6.00,(c),,8.20,,05/2025,,35965,,,35212,,,3.7,,,35515,,,,
575,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2025,,0,,,(30,,,0,,,(18,,,,
576,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2025,,0,,,(32,,,0,,,(24,,,,
577,"Integrity Marketing Acquisition, LLC  ~",Senior loan,,L + 4.25,(c)(f),,6.58,,11/2025,,1729,,,1721,,,0.2,,,1729,,,,
578,"Integrity Marketing Acquisition, LLC",Senior loan,,L + 4.25,(c)(f),,6.58,,11/2025,,28,,,28,,,0,,,28,,,,
579,"Internet Pipeline, Inc.",One stop,,L + 4.75,(a),,7.16,,08/2022,,4774,,,4699,,,0.5,,,4774,,,,
580,"Internet Pipeline, Inc.  *",One stop,,L + 4.75,(a),,7.16,,08/2022,,2061,,,2044,,,0.2,,,2061,,,,
581,"Internet Pipeline, Inc.  *",One stop,,L + 4.75,(a),,7.16,,08/2022,,780,,,774,,,0.1,,,780,,,,
582,"Internet Pipeline, Inc.",One stop,,L + 4.75,,,N/A  (6),,08/2021,,0,,,0,,,0,,,0,,,,
583,"Orchid Underwriters Agency, LLC  ~",Senior loan,,L + 4.50,(c),,6.70,,12/2024,,2379,,,2358,,,0.2,,,2379,,,,
584,"Orchid Underwriters Agency, LLC",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,0,,,0,,,0,,,0,,,,
585,"Orchid Underwriters Agency, LLC  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,0,,,(1,,,0,,,0,,,,
586,"RSC Acquisition, Inc.  ~",Senior loan,,L + 4.25,(b),,6.60,,11/2022,,4574,,,4555,,,0.5,,,4574,,,,
587,"RSC Acquisition, Inc.  *",Senior loan,,L + 4.25,(b),,6.60,,11/2022,,2286,,,2265,,,0.2,,,2286,,,,
588,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,,,N/A  (6),,11/2021,,0,,,0,,,0,,,0,,,,
589,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,0,,,0,,,0,,,0,,,,
590,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,0,,,(4,,,0,,,0,,,,
591,,,,,,,,,,,54576,,,53589,,,5.6,,,54084,,,,
592,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
593,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,
594,"EOS Fitness Opco Holdings, LLC  ~",One stop,,L + 4.75,(c),,7.08,,01/2025,,,4772,,,,4728,,,0.5,,,,4772,
595,"EOS Fitness Opco Holdings, LLC",One stop,,L + 4.75,(c),,7.06,,01/2025,,12,,,11,,,0,,,12,,,,
596,"EOS Fitness Opco Holdings, LLC",One stop,,P + 3.75,(f),,9.25,,01/2025,,6,,,5,,,0,,,6,,,,
597,"PADI Holdco, Inc.  *",One stop,,L + 5.75,(c),,8.08,,04/2023,,9536,,,9357,,,1.0,,,9536,,,,
598,"PADI Holdco, Inc.  ~(8)(9)",One stop,,E + 5.75,(g),,5.75,,04/2023,,9452,,,9452,,,0.9,,,8995,,,,
599,"PADI Holdco, Inc.",One stop,,L + 5.75,(a)(c),,8.13,,04/2022,,91,,,90,,,0,,,91,,,,
600,"Self Esteem Brands, LLC  ^*~",Senior loan,,L + 4.25,(a),,6.65,,02/2022,,16183,,,16104,,,1.7,,,16183,,,,
601,"Self Esteem Brands, LLC  (5)",Senior loan,,L + 4.25,,,N/A  (6),,02/2022,,0,,,(5,,,0,,,0,,,,
602,"Sunshine Sub, LLC  ~",One stop,,L + 4.75,(a),,7.15,,05/2024,,7662,,,7536,,,0.8,,,7662,,,,
603,"Sunshine Sub, LLC",One stop,,L + 4.75,(a),,7.15,,05/2024,,424,,,417,,,0.1,,,424,,,,
604,"Sunshine Sub, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,05/2024,,0,,,(1,,,0,,,0,,,,
605,"Teaching Company, The  *",One stop,,L + 4.75,(c),,7.29,,07/2023,,10855,,,10773,,,1.1,,,10855,,,,
606,"Teaching Company, The  (5)",One stop,,L + 4.75,,,N/A  (6),,07/2023,,0,,,(1,,,0,,,0,,,,
607,"Titan Fitness, LLC  *",One stop,,L + 4.75,(a),,7.19,,02/2025,,15686,,,15539,,,1.6,,,15686,,,,
608,"Titan Fitness, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,02/2025,,0,,,(2,,,0,,,0,,,,
609,"Titan Fitness, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,02/2025,,0,,,(2,,,0,,,0,,,,
610,WBZ Investment LLC,One stop,,L + 5.50,(a),,7.90,,09/2024,,5110,,,5022,,,0.5,,,5110,,,,
611,WBZ Investment LLC,One stop,,L + 5.50,(a),,7.94,,09/2024,,59,,,58,,,0,,,59,,,,
612,WBZ Investment LLC,One stop,,L + 5.50,(a),,7.90,,09/2024,,32,,,30,,,0,,,32,,,,
613,WBZ Investment LLC,One stop,,L + 5.50,,,N/A  (6),,09/2024,,0,,,0,,,0,,,0,,,,
614,,,,,,,,,,,79880,,,79111,,,8.2,,,79423,,,,
615,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,,
616,"Drilling Info Holdings, Inc.  *~",Senior loan,,L + 4.25,(a),,6.65,,07/2025,,14507,,,14329,,,1.5,,,14434,,,,
617,"Drilling Info Holdings, Inc.",Senior loan,,L + 4.25,,,N/A  (6),,07/2025,,0,,,0,,,0,,,0,,,,
618,"Drilling Info Holdings, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,07/2023,,0,,,(2,,,0,,,(1,,,,
619,,,,,,,,,,,14507,,,14327,,,1.5,,,14433,,,,
620,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,
621,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,7.83,,11/2022,,5577,,,5524,,,0.6,,,5577,,,,
622,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,(c),,7.83,,11/2022,,3492,,,3462,,,0.4,,,3492,,,,
623,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,(c),,7.83,,11/2022,,486,,,483,,,0.1,,,486,,,,
624,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,(c),,7.83,,11/2022,,341,,,339,,,0.1,,,341,,,,
625,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,7.83,,11/2022,,5,,,4,,,0,,,5,,,,
626,"IMPLUS Footwear, LLC  ~",One stop,,L + 6.25,(c),,8.58,,04/2024,,13143,,,12846,,,1.4,,,13143,,,,
627,"IMPLUS Footwear, LLC  ~",One stop,,L + 6.25,(c),,8.67,,04/2024,,2246,,,2194,,,0.2,,,2246,,,,
628,"IMPLUS Footwear, LLC",One stop,,L + 6.25,(c),,8.58,,04/2024,,57,,,56,,,0,,,57,,,,
629,"Orthotics Holdings, Inc.  *",One stop,,L + 6.00,(a),,8.40,,05/2020,,8141,,,8114,,,0.8,,,7978,,,,
630,"Orthotics Holdings, Inc.  *(8)(9)",One stop,,L + 6.00,(a),,8.40,,05/2020,,1335,,,1330,,,0.1,,,1308,,,,
631,"Orthotics Holdings, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2020,,0,,,(1,,,0,,,0,,,,
632,"WU Holdco, Inc.  ~",One stop,,L + 5.50,(c),,7.83,,03/2026,,949,,,949,,,0.1,,,949,,,,
633,"WU Holdco, Inc.",One stop,,L + 5.50,,,N/A  (6),,03/2025,,0,,,0,,,0,,,0,,,,
634,"WU Holdco, Inc.",One stop,,L + 5.50,,,N/A  (6),,03/2026,,0,,,0,,,0,,,0,,,,
635,,,,,,,,,,,35772,,,35300,,,3.8,,,35582,,,,
