,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
820,,"Envernus, Inc.+",Senior loan,,L +,4.25,(a),,7.37,,,,,09/2024,,86,,,85,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,"Envernus, Inc.+",Senior loan,,L +,4.50,(a),,7.62,,,,,09/2024,,69,,,65,,,-,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,"Project Power Buyer, LLC*#+",One stop,,L +,6.00,(b),,9.68,,,,,05/2026,,15464,,,15559,,,0.6,,15464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,"Project Power Buyer, LLC+",One stop,,L +,6.00,,,N/A(6),,,,,05/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,,,90177,,,90378,,,3.5,,88862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Messenger, LLC#+",One stop,,SF +,5.75,(k),,8.88,,,,,12/2027,,10176,,,10086,,,0.4,,10176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,8.50,,,,,12/2027,,100,,,99,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,"Messenger, LLC+",One stop,,SF +,5.75,(k),,8.88,,,,,12/2027,,50,,,49,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,"Messenger, LLC+",One stop,,P +,4.75,(d),,11.00,,,,,12/2027,,34,,,33,,,-,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,,10360,,,10267,,,0.4,,10360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,Personal Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,"IMPLUS Footcare, LLC+",One stop,,L +,8.00,(b),,11.42,cash/,0.25,PIK,,04/2024,,30464,,,30657,,,1.1,,28332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,"IMPLUS Footcare, LLC+",One stop,,L +,8.00,(b),,11.42,cash/,0.25,PIK,,04/2024,,5203,,,5236,,,0.2,,4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,"IMPLUS Footcare, LLC*+",One stop,,L +,8.00,(b),,11.42,cash/,0.25,PIK,,04/2024,,750,,,761,,,-,,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,,36417,,,36654,,,1.3,,33869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,"ACP Ulysses Buyer, Inc.*#+",One stop,,SF +,5.25,(l),,8.95,,,,,02/2026,,,25488,,,,25285,,,1.0,,,25106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,"ACP Ulysses Buyer, Inc.+",One stop,,SF +,5.25,(l),,8.95,,,,,02/2026,,1102,,,1081,,,-,,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,"Amalthea Parent, Inc.*#+(8)(12)",One stop,,L +,4.75,(a),,7.87,,,,,03/2027,,57245,,,56732,,,2.2,,56673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  3  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  24  ),,,-,,(  17  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,,SF +,4.75,,,N/A(6),,,,,03/2027,,-,,,(  3  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(m),,8.36,,,,,07/2023,,2891,,,2921,,,0.1,,2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,"Apothecary Products, LLC+",Senior loan,,SF +,5.00,(l),,8.58,,,,,07/2023,,156,,,156,,,-,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,,SF +,5.50,(m),,9.48,,,,,05/2029,,17179,,,16853,,,0.7,,16835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.50,,,N/A(6),,,,,05/2029,,-,,,(  5  ),,,-,,(  5  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,,SF +,5.50,,,N/A(6),,,,,05/2029,,-,,,(  25  ),,,-,,(  52  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,8.37,,,,,10/2028,,10627,,,10445,,,0.4,,10096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,8.37,,,,,10/2027,,36,,,34,,,-,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,"Cobalt Buyer Sub, Inc.+",One stop,,L +,5.25,(a),,8.37,,,,,10/2028,,3240,,,3177,,,0.1,,3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,6.69,,,,,08/2028,,21890,,,26631,,,0.9,,21890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,Spark Bidco Limited+(8)(9)(10),Senior loan,,SN +,4.50,(i),,6.69,,,,,08/2028,,2653,,,3004,,,0.1,,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,,SN +,4.50,,,N/A(6),,,,,02/2028,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,142507,,,146257,,,5.5,,140326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Professional Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,Citrin Cooperman Advisors LLC+,One stop,,SF +,5.00,(k)(l),,7.80,,,,,10/2027,,2996,,,2945,,,0.1,,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,8.18,,,,,09/2028,,2273,,,2228,,,0.1,,2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,DISA Holdings Corp.+,Senior loan,,SF +,5.50,(k),,8.18,,,,,09/2028,,2,,,2,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,DISA Holdings Corp.+(5),Senior loan,,SF +,5.50,,,N/A(6),,,,,09/2028,,-,,,(  6  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,"Eliassen Group, LLC+",One stop,,SF +,5.75,(l),,9.30,,,,,04/2028,,1444,,,1431,,,-,,1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,"Eliassen Group, LLC+",One stop,,SF +,5.75,(l),,9.13,,,,,04/2028,,4,,,4,,,-,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,"Filevine, Inc.+",One stop,,SF +,6.50,(l)(m),,5.43,cash/,2.50,PIK,,04/2027,,5265,,,5197,,,0.2,,5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,"Filevine, Inc.+",One stop,,SF +,6.50,,,N/A(6),,,,,04/2027,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,"IG Investments Holdings, LLC+",One stop,,L +,6.00,(a)(b),,9.47,,,,,09/2028,,7093,,,6976,,,0.3,,7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,"IG Investments Holdings, LLC+(5)",One stop,,L +,6.00,,,N/A(6),,,,,09/2027,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,L +,5.25,(a)(b),,8.06,,,,,11/2028,,7593,,,7543,,,0.3,,7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,L +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  14  ),,,-,,(  66  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,,L +,5.25,(b),,8.10,,,,,11/2028,,75,,,74,,,-,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,,L +,5.25,,,N/A(6),,,,,11/2028,,-,,,(  18  ),,,-,,(  75  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,Net Health Acquisition Corp.+,One stop,,L +,5.75,(a),,8.87,,,,,12/2025,,13235,,,13147,,,0.5,,13103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,Net Health Acquisition Corp.*#,One stop,,L +,5.75,(a),,8.87,,,,,12/2025,,8378,,,8380,,,0.3,,8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,Net Health Acquisition Corp.+,One stop,,L +,5.75,(a),,8.87,,,,,12/2025,,6706,,,6741,,,0.3,,6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,Net Health Acquisition Corp.#,One stop,,L +,5.75,(a),,8.88,,,,,12/2025,,4237,,,4198,,,0.2,,4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,Net Health Acquisition Corp.*#,One stop,,L +,5.75,(a),,8.87,,,,,12/2025,,1171,,,1172,,,-,,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,Net Health Acquisition Corp.+(5),One stop,,L +,5.75,,,N/A(6),,,,,12/2025,,-,,,(  2  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,9.55,,,,,04/2025,,11416,,,11465,,,0.4,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,9.55,,,,,04/2025,,1932,,,1920,,,0.1,,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,"PlanSource Holdings, Inc.+",One stop,,L +,6.25,(c),,9.55,,,,,04/2025,,139,,,138,,,-,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,"PlanSource Holdings, Inc.+(5)",One stop,,L +,6.25,,,N/A(6),,,,,04/2025,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,ProcessMAP Corporation+,One stop,,L +,6.25,(b),,6.17,cash/,3.75,PIK,,12/2027,,3948,,,3914,,,0.2,,3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,ProcessMAP Corporation+(5),One stop,,L +,6.00,,,N/A(6),,,,,12/2027,,-,,,-,,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,"Procure Acquireco, Inc.#+",One stop,,L +,5.25,(c),,8.00,,,,,12/2028,,17634,,,17477,,,0.7,,17634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.25,,,N/A(6),,,,,12/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,"Procure Acquireco, Inc.+(5)",One stop,,L +,5.25,,,N/A(6),,,,,12/2028,,,-,,,,(  3  ),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,"Teaching Company, The*#+",One stop,,L +,4.75,(a),,7.69,,,,,07/2023,,17464,,,17510,,,0.7,,17289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,"Teaching Company, The+(5)",One stop,,L +,4.75,,,N/A(6),,,,,07/2023,,-,,,-,,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,113005,,,112416,,,4.4,,111986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,"Accela, Inc.*#+",One stop,,L +,7.50,(a),,6.37,cash/,4.25,PIK,,09/2024,,,4695,,,,4678,,,0.2,,,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,"Accela, Inc.+",One stop,,L +,7.50,(a),,6.37,cash/,4.25,PIK,,09/2024,,279,,,277,,,-,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,"Accela, Inc.+",One stop,,L +,7.00,(a),,10.12,,,,,09/2024,,20,,,20,,,-,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,"Anaplan, Inc.+",One stop,,SF +,6.50,(k),,9.53,,,,,06/2029,,9840,,,9745,,,0.4,,9643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,"Anaplan, Inc.+(5)",One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,-,,,(  2  ),,,-,,(  3  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,"Appfire Technologies, LLC#+",One stop,,SF +,5.50,(k),,8.63,,,,,03/2027,,36575,,,36151,,,1.4,,36209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,"Appfire Technologies, LLC+",One stop,,SF +,5.50,(k),,8.63,,,,,03/2027,,19,,,16,,,-,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,03/2027,,-,,,(  7  ),,,-,,(  11  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,"Appfire Technologies, LLC+(5)",One stop,,SF +,5.00,,,N/A(6),,,,,03/2027,,-,,,(  39  ),,,-,,(  55  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,"Apptio, Inc.+",One stop,,L +,6.00,(b),,8.46,,,,,01/2025,,57010,,,57389,,,2.2,,56440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,"Apptio, Inc.+",One stop,,L +,6.00,(b),,8.46,,,,,01/2025,,76,,,76,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,Aras Corporation+,One stop,,L +,7.00,(b),,5.71,cash/,3.75,PIK,,04/2027,,14159,,,14055,,,0.6,,14159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,Aras Corporation+,One stop,,L +,6.50,(c),,9.50,,,,,04/2027,,31,,,30,,,-,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.75,(i),,7.94,,,,,06/2029,,3199,,,3407,,,0.1,,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,Armstrong Bidco Limited+(8)(9)(10),One stop,,SN +,5.75,(i),,7.94,,,,,06/2029,,550,,,539,,,-,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,Auvik Networks Inc.+(8)(12),One stop,,SF +,5.75,(l),,5.73,cash/,2.75,PIK,,07/2027,,7033,,,6978,,,0.3,,6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,Auvik Networks Inc.+(8)(12),One stop,,SF +,6.25,(l),,5.73,cash/,3.25,PIK,,07/2027,,1251,,,1239,,,-,,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,Auvik Networks Inc.+(5)(8)(12),One stop,,SF +,5.75,,,N/A(6),,,,,07/2027,,-,,,(  1  ),,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,Axiom Merger Sub Inc.+,One stop,,L +,5.50,(b)(c),,7.07,,,,,04/2026,,5728,,,5753,,,0.2,,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,Axiom Merger Sub Inc.+(8)(9),One stop,,E +,5.75,(e)(f),,5.85,,,,,04/2026,,2075,,,2375,,,0.1,,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,Axiom Merger Sub Inc.+,One stop,,L +,5.50,(c),,7.05,,,,,04/2026,,272,,,270,,,-,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,Axiom Merger Sub Inc.+,One stop,,L +,5.50,(b)(c),,8.87,,,,,04/2026,,15,,,14,,,-,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,Axiom Merger Sub Inc.+,One stop,,L +,5.50,,,N/A(6),,,,,10/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,"Bayshore Intermediate #2, L.P.+",One stop,,L +,7.75,(a),,10.43,,,,,10/2028,,65064,,,63909,,,2.6,,65064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,"Bayshore Intermediate #2, L.P.+(5)",One stop,,L +,6.75,,,N/A(6),,,,,10/2027,,-,,,(  3  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,Bonterra LLC+,One stop,,L +,6.25,(b),,9.92,,,,,09/2027,,63832,,,63041,,,2.5,,63194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,Bonterra LLC+,One stop,,L +,6.25,(b),,9.92,,,,,09/2027,,122,,,120,,,-,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,Bonterra LLC+(5),One stop,,L +,6.25,,,N/A(6),,,,,09/2027,,-,,,(  36  ),,,-,,(  58  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,"Bottomline Technologies, Inc.+",One stop,,SF +,5.50,(k),,8.35,,,,,05/2029,,28163,,,27631,,,1.1,,27318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,"Bottomline Technologies, Inc.+(5)",One stop,,SF +,5.50,,,N/A(6),,,,,05/2028,,-,,,(  4  ),,,-,,(  6  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,"Bullhorn, Inc.*#+",One stop,,L +,5.75,(b),,9.42,,,,,09/2026,,65946,,,65212,,,2.6,,65946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,"Bullhorn, Inc.+(8)(9)",One stop,,SN +,6.00,(i),,8.19,,,,,09/2026,,10681,,,11636,,,0.4,,10681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,"Bullhorn, Inc.+(8)(9)",One stop,,E +,5.75,(e),,6.94,,,,,09/2026,,4236,,,4672,,,0.2,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,9.42,,,,,09/2026,,214,,,211,,,-,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,9.42,,,,,09/2026,,96,,,95,,,-,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,9.42,,,,,09/2026,,76,,,76,,,-,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,"Bullhorn, Inc.+",One stop,,L +,5.75,(b),,9.42,,,,,09/2026,,110,,,107,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,"Burning Glass Intermediate Holdings Company, Inc.#+",One stop,,L +,5.00,(a),,8.12,,,,,06/2028,,9819,,,9658,,,0.4,,9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,"Burning Glass Intermediate Holdings Company, Inc.+",One stop,,L +,5.00,(a),,8.12,,,,,06/2026,,28,,,26,,,-,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,"Calabrio, Inc.+",One stop,,L +,7.00,(b),,10.67,,,,,04/2027,,53683,,,53073,,,2.1,,53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,"Calabrio, Inc.+(5)",One stop,,L +,7.00,,,N/A(6),,,,,04/2027,,-,,,(  3  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,Community Brands Parentco LLC+,One stop,,SF +,5.75,(k),,8.88,,,,,02/2028,,14194,,,13939,,,0.5,,13911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(  1  ),,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,Community Brands Parentco LLC+(5),One stop,,SF +,5.50,,,N/A(6),,,,,02/2028,,-,,,(  1  ),,,-,,(  2  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
