,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
652,,DISA Holdings Acquisition Subsidiary Corp.+~,Senior loan,,L + 4.25,(c),,5.25,,06/2022,,9345,,,9411,,,0.4,,8785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,DISA Holdings Acquisition Subsidiary Corp.(5),Senior loan,,L + 4.25,,,N/A(6),,06/2022,,-,,,-,,,-,,(87),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
654,,Net Health Acquisition Corp.*#,One stop,,L + 5.50,(c),,6.50,,12/2023,,8532,,,8605,,,0.3,,8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,Net Health Acquisition Corp.~^,One stop,,L + 5.50,(c),,6.50,,12/2023,,6827,,,6921,,,0.3,,6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,Net Health Acquisition Corp.+,One stop,,L + 5.50,(c),,6.50,,12/2023,,4313,,,4271,,,0.2,,4270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,Net Health Acquisition Corp.*#,One stop,,L + 5.50,(c),,6.50,,12/2023,,1192,,,1202,,,0.1,,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
658,,Net Health Acquisition Corp.(5),One stop,,L + 5.50,,,N/A(6),,12/2023,,0,,,(2),,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
658,,Net Health Acquisition Corp.(5),One stop,,L + 5.50,,,N/A(6),,12/2023,,-,,,(2),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
659,,"Nexus Brands Group, Inc.*#",One stop,,L + 6.00,(c),,7.00,,11/2023,,9354,,,9439,,,0.4,,8980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,"Nexus Brands Group, Inc.+~(8)(9)",One stop,,L + 6.00,(h),,7.00,,11/2023,,7127,,,7235,,,0.3,,7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,"Nexus Brands Group, Inc.#",One stop,,L + 6.00,(c),,7.00,,11/2023,,1981,,,2040,,,0.1,,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,"Nexus Brands Group, Inc.#~",One stop,,L + 6.00,(c),,7.00,,11/2023,,1433,,,1476,,,0.1,,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
663,,"Nexus Brands Group, Inc.(8)(9)",One stop,,L + 6.00,(c),,7.00,,11/2023,,823,,,822,,,0,,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,"Nexus Brands Group, Inc.~",One stop,,L + 6.00,(c),,7.00,,11/2023,,763,,,758,,,0,,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,517,,,517,,,0,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,85,,,84,,,0,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,54,,,53,,,0,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,20,,,21,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,"Nexus Brands Group, Inc.(5)(8)(9)",One stop,,L + 6.00,,,N/A(6),,11/2023,,0,,,0,,,0,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,,,N/A(6),,11/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,"PlanSource Holdings, Inc. ~",One stop,,L + 6.25,(d),,7.25,,04/2025,,11416,,,11535,,,0.5,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,"PlanSource Holdings, Inc. (5)",One stop,,L + 6.25,,,N/A(6),,04/2025,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,"Teaching Company, The*#",One stop,,L + 4.75,(c),,5.75,,07/2023,,17788,,,17949,,,0.7,,17788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,"Teaching Company, The",One stop,,L + 4.75,,,N/A(6),,07/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
663,,"Nexus Brands Group, Inc.(8)(9)",One stop,,L + 6.00,(c),,7.00,,11/2023,,823,,,822,,,-,,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,"Nexus Brands Group, Inc.~",One stop,,L + 6.00,(c),,7.00,,11/2023,,763,,,758,,,-,,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,517,,,517,,,-,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,85,,,84,,,-,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,54,,,53,,,-,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,(c),,7.00,,11/2023,,20,,,21,,,-,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,"Nexus Brands Group, Inc.(5)(8)(9)",One stop,,L + 6.00,,,N/A(6),,11/2023,,-,,,-,,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,"Nexus Brands Group, Inc.",One stop,,L + 6.00,,,N/A(6),,11/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,"PlanSource Holdings, Inc. ~",One stop,,L + 6.25,(d),,7.25,,04/2025,,11416,,,11535,,,0.5,,11416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,"PlanSource Holdings, Inc. (5)",One stop,,L + 6.25,,,N/A(6),,04/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,"Teaching Company, The*#",One stop,,L + 4.75,(c),,5.75,,07/2023,,17788,,,17949,,,0.7,,17788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,"Teaching Company, The",One stop,,L + 4.75,,,N/A(6),,07/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
675,,,,,,,,,,,,90303,,,91095,,,3.7,,89199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,Real Estate Management & Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,"Property Brands, Inc.#",One stop,,L + 5.75,(d),,6.75,,01/2024,,,19794,,,,19971,,,0.8,,,19794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,"Property Brands, Inc.~^",One stop,,L + 5.75,(d),,6.75,,01/2024,,13632,,,13427,,,0.6,,13632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,"Property Brands, Inc.*#",One stop,,L + 5.75,(d),,6.75,,01/2024,,6636,,,6736,,,0.3,,6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,"Property Brands, Inc.~^",One stop,,L + 5.75,(d),,6.75,,01/2024,,3234,,,3332,,,0.1,,3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,1421,,,1462,,,0.1,,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,"Property Brands, Inc.#",One stop,,L + 5.75,(d),,6.75,,01/2024,,1202,,,1237,,,0.1,,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
684,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,1185,,,1221,,,0,,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,948,,,943,,,0,,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,500,,,515,,,0,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,200,,,199,,,0,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,"Property Brands, Inc.(5)",One stop,,L + 5.75,,,N/A(6),,01/2024,,0,,,(2),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,MRI Software LLC~^,One stop,,L + 5.50,(c),,6.50,,02/2026,,14562,,,14441,,,0.6,,14562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,MRI Software LLC+,One stop,,L + 5.50,(c),,6.50,,02/2026,,1744,,,1703,,,0.1,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,MRI Software LLC(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,(2),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,MRI Software LLC,One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,MRI Software LLC(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,0,,,(3),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,65058,,,65180,,,2.7,,,65058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,Internet Truckstop Group LLC*#,One stop,,L + 5.50,(c),,6.50,,04/2025,,22530,,,23076,,,0.9,,22530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,Internet Truckstop Group LLC(5),One stop,,L + 5.50,,,N/A(6),,04/2025,,0,,,(2),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
684,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,1185,,,1221,,,-,,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,948,,,943,,,-,,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,500,,,515,,,-,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,"Property Brands, Inc.",One stop,,L + 5.75,(d),,6.75,,01/2024,,200,,,199,,,-,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,"Property Brands, Inc.(5)",One stop,,L + 5.75,,,N/A(6),,01/2024,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,MRI Software LLC~^,One stop,,L + 5.50,(c),,6.50,,02/2026,,14562,,,14441,,,0.6,,14562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,MRI Software LLC+,One stop,,L + 5.50,(c),,6.50,,02/2026,,1744,,,1703,,,0.1,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,MRI Software LLC(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,MRI Software LLC,One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,MRI Software LLC(5),One stop,,L + 5.50,,,N/A(6),,02/2026,,-,,,(3),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,65058,,,65180,,,2.7,,,65058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,Road & Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,Internet Truckstop Group LLC*#,One stop,,L + 5.50,(c),,6.50,,04/2025,,22530,,,23076,,,0.9,,22530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,Internet Truckstop Group LLC(5),One stop,,L + 5.50,,,N/A(6),,04/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> GSBD
698,,,,,,,,,,,,22530,,,23074,,,0.9,,22530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,"Accela, Inc.*#",One stop,,L + 4.92,(a),,4.25 cash/1.67 PIK,,09/2023,,,4498,,,,4498,,,0.2,,,4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
702,,"Accela, Inc.(5)",One stop,,L + 7.00,,,N/A(6),,09/2023,,0,,,0,,,0,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,"Apptio, Inc.",One stop,,L + 7.25,(d),,8.25,,01/2025,,57009,,,57680,,,2.3,,57009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,"Apptio, Inc. (5)",One stop,,L + 7.25,,,N/A(6),,01/2025,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,"Astute Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,04/2025,,10779,,,10907,,,0.4,,10779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,"Astute Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,04/2025,,2760,,,2752,,,0.1,,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,"Astute Holdings, Inc. (5)",One stop,,L + 6.50,,,N/A(6),,04/2025,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,Axiom Merger Sub Inc.~^,One stop,,L + 5.25,(c)(d),,6.25,,04/2026,,5831,,,5884,,,0.2,,5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 5.50,(g),,5.50,,04/2026,,2404,,,2425,,,0.1,,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,Axiom Merger Sub Inc.,One stop,,L + 5.25,(d),,6.25,,04/2026,,30,,,29,,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,"Bearcat Buyer, Inc.+~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,2921,,,2942,,,0.1,,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,"Bearcat Buyer, Inc.",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,522,,,521,,,0,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,,"Bearcat Buyer, Inc.~",Senior loan,,L + 4.25,(c),,5.25,,07/2026,,308,,,306,,,0,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,"Bearcat Buyer, Inc.",Senior loan,,L + 4.25,(c)(f),,5.46,,07/2024,,6,,,6,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,"Bullhorn, Inc.*#+~^",One stop,,L + 5.75,(c),,6.75,,09/2026,,67133,,,66027,,,2.8,,67677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,"Bullhorn, Inc.(8)(9)",One stop,,L + 6.00,(h),,6.02,,09/2026,,11978,,,11776,,,0.5,,13213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,"Bullhorn, Inc.(8)(9)",One stop,,L + 5.75,(c),,5.75,,09/2026,,4810,,,4728,,,0.2,,5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,"Bullhorn, Inc.",One stop,,L + 5.75,(c),,6.75,,09/2026,,97,,,96,,,0,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,"Bullhorn, Inc.",One stop,,L + 5.75,(c),,6.75,,09/2026,,78,,,76,,,0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,"Bullhorn, Inc.(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,0,,,(4),,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,,"Bullhorn, Inc.(5)",One stop,,L + 5.75,,,N/A(6),,09/2026,,0,,,(4),,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,"Calabrio, Inc. ~",One stop,,L + 6.50,(c),,7.50,,06/2025,,24880,,,24893,,,1.0,,24880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,"Calabrio, Inc.",One stop,,L + 6.50,,,N/A(6),,06/2025,,0,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,"Clearwater Analytics, LLC",One stop,,L + 6.25,(c),,7.25,,10/2025,,17398,,,17230,,,0.7,,17224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,"Clearwater Analytics, LLC*#",One stop,,L + 6.25,(c),,7.25,,10/2025,,14242,,,14190,,,0.6,,14101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,"Clearwater Analytics, LLC*",One stop,,L + 6.25,(c),,7.25,,10/2025,,6025,,,6025,,,0.2,,5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,"Clearwater Analytics, LLC+",One stop,,L + 6.25,(c),,7.25,,10/2025,,988,,,971,,,0,,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,"Clearwater Analytics, LLC(5)",One stop,,L + 6.25,,,N/A(6),,10/2025,,0,,,(4),,,0,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,"Cloudbees, Inc.",One stop,,L + 9.00,(c),,9.50 cash/0.50 PIK,,05/2023,,4220,,,4250,,,0.2,,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,"Cloudbees, Inc.",One stop,,L + 9.00,(c),,9.50 cash/0.50 PIK,,05/2023,,2778,,,2703,,,0.1,,2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,"Cloudbees, Inc.",One stop,,L + 9.00,(c),,9.50 cash/0.50 PIK,,05/2023,,1471,,,1475,,,0.1,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,,"Cloudbees, Inc.",One stop,,L + 9.00,,,N/A(6),,05/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,"Confluence Technologies, Inc.+~^",One stop,,L + 5.75,(a),,6.75,,03/2024,,44890,,,44673,,,1.8,,44890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,"Confluence Technologies, Inc.",One stop,,L + 5.75,(a),,6.75,,03/2024,,28,,,27,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,"Convercent, Inc.",One stop,,L + 9.00,(c),,8.25 cash/2.75 PIK,,12/2024,,2815,,,2748,,,0.1,,2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,"Convercent, Inc.",Subordinated debt,,No Value,,,4.00,,02/2021,,138,,,138,,,0,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,"Convercent, Inc.",One stop,,L + 9.00,(c),,N/A(6),,12/2024,,0,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,"Convercent, Inc.",One stop,,L + 9.00,,,N/A(6),,12/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,Daxko Acquisition Corporation*#^,One stop,,L + 6.00,(c),,7.00,,09/2023,,25614,,,25686,,,1.1,,25614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,Daxko Acquisition Corporation,One stop,,L + 6.00,,,N/A(6),,09/2023,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,Software - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,"Digital Guardian, Inc.",One stop,,L + 9.50,(c),,7.50 cash/3.00 PIK,,06/2023,,8798,,,9054,,,0.4,,9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,"Digital Guardian, Inc.",Subordinated debt,,No Value,,,8.00 PIK,,06/2023,,9,,,7,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,"Digital Guardian, Inc.",One stop,,L + 8.00,,,N/A(6),,06/2023,,0,,,0,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,Diligent Corporation*#+~^,One stop,,L + 6.25,(c),,7.25,,08/2025,,87836,,,88279,,,3.6,,87836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,Diligent Corporation,One stop,,L + 6.25,,,N/A(6),,08/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
702,,"Accela, Inc.(5)",One stop,,L + 7.00,,,N/A(6),,09/2023,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,"Apptio, Inc.",One stop,,L + 7.25,(d),,8.25,,01/2025,,57009,,,57680,,,2.3,,57009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,"Apptio, Inc. (5)",One stop,,L + 7.25,,,N/A(6),,01/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,"Astute Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,04/2025,,10779,,,10907,,,0.4,,10779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,"Astute Holdings, Inc.",One stop,,L + 6.50,(c),,7.50,,04/2025,,2760,,,2752,,,0.1,,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,"Astute Holdings, Inc. (5)",One stop,,L + 6.50,,,N/A(6),,04/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,Axiom Merger Sub Inc.~^,One stop,,L + 5.25,(c)(d),,6.25,,04/2026,,5831,,,5884,,,0.2,,5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,Axiom Merger Sub Inc.+~(8)(9),One stop,,E + 5.50,(g),,5.50,,04/2026,,2404,,,2425,,,0.1,,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,Axiom Merger Sub Inc.,One stop,,L + 5.25,(d),,6.25,,04/2026,,30,,,29,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
