,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
453,"Atkins Nutritionals, Inc",LLC interest,,N/A,,N/A,,N/A,,57,,,746,,,0.3,,,2842,,,,
454,"Benihana, Inc.",LLC units,,N/A,,N/A,,N/A,,43,,,699,,,0.1,,,487,,,,
455,"C. J. Foods, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,157,,,-,,,310,,,,
456,"First Watch Restaurants, Inc.",Common stock,,N/A,,N/A,,N/A,,9,,,964,,,0.2,,,1692,,,,
457,"Hopdoddy Holdings, LLC",LLC interest,,N/A,,N/A,,N/A,,27,,,130,,,-,,,47,,,,
458,"Hopdoddy Holdings, LLC",LLC interest,,N/A,,N/A,,N/A,,12,,,36,,,-,,,13,,,,
459,Julio & Sons Company,LLC interest,,N/A,,N/A,,N/A,,521,,,521,,,0.1,,,885,,,,
460,"Purfoods, LLC",LLC interest,,N/A,,N/A,,N/A,,381,,,381,,,0.1,,,464,,,,
461,"Richelieu Foods, Inc.",LP interest,,N/A,,N/A,,N/A,,220,,,220,,,0.1,,,595,,,,
462,"Rubio's Restaurants, Inc.",Preferred stock A,,N/A,,N/A,,N/A,,2,,,945,,,0.3,,,2465,,,,
463,"Tate's Bake Shop, Inc.",LP interest,,N/A,,N/A,,N/A,,462,,,428,,,-,,,463,,,,
464,Uinta Brewing Company,LP interest,,N/A,,N/A,,N/A,,462,,,462,,,-,,,-,,,,
465,,,,,,,,,,,,5689,,,1.2,,,10263,,,,,
466,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
467,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,
468,"Brooks Equipment Company, LLC",Common stock,,N/A,,N/A,,N/A,,10,,,,1021,,,0.1,,,,1245,,
469,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,
470,"Flexan, LLC",Preferred stock,,N/A,,N/A,,N/A,,-,,,90,,,-,,,101,,,,
471,"Flexan, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,-,,,-,,,13,,,,
472,,,,,,,,,,,,90,,,-,,,114,,,,,
473,Diversified Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,
474,"Chase Industries, Inc.",LLC units,,N/A,,N/A,,N/A,,1,,,1186,,,0.2,,,1701,,,,
475,"Inventus Power, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,370,,,-,,,117,,,,
476,"Inventus Power, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,-,,,-,,,-,,,,
477,"Reladyne, Inc.",LP interest,,N/A,,N/A,,N/A,,-,,,249,,,-,,,292,,,,
478,"Sunless Merger Sub, Inc.",LP interest,,N/A,,N/A,,N/A,,160,,,160,,,-,,,-,,,,
479,,,,,,,,,,,,1965,,,0.2,,,2110,,,,,
480,Diversified Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,
481,"Actiance, Inc.",Warrant,,N/A,,N/A,,N/A,,510,,,122,,,-,,,130,,,,
482,Agility Recovery Solutions Inc.,Preferred stock,,N/A,,N/A,,N/A,,67,,,341,,,0.1,,,555,,,,
483,Bomgar Corporation,Common stock,,N/A,,N/A,,N/A,,-,,,108,,,-,,,100,,,,
484,Bomgar Corporation,Common stock,,N/A,,N/A,,N/A,,72,,,1,,,-,,,-,,,,
485,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,N/A,,N/A,,N/A,,-,,,154,,,-,,,53,,,,
486,"HealthcareSource HR, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,348,,,-,,,300,,,,
487,"Host Analytics, Inc.",Warrant,,N/A,,N/A,,N/A,,346,,,130,,,-,,,279,,,,
488,"Marathon Data Operating Co., LLC",LLC units,,N/A,,N/A,,N/A,,1,,,264,,,0.1,,,402,,,,
489,"Marathon Data Operating Co., LLC",LLC units,,N/A,,N/A,,N/A,,1,,,264,,,-,,,-,,,,
490,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,N/A,,N/A,,1,,,417,,,0.1,,,430,,,,
491,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,N/A,,N/A,,103,,,4,,,-,,,12,,,,
492,"Secure-24, LLC",LLC units,,N/A,,N/A,,N/A,,263,,,148,,,0.1,,,339,,,,
493,"Steelwedge Software, Inc.",Warrant,,N/A,,N/A,,N/A,,36575,,,76,,,-,,,88,,,,
494,"TA MHI Buyer, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,202,,,-,,,307,,,,
495,"Vendavo, Inc.",Preferred stock A,,N/A,,N/A,,N/A,,827,,,827,,,0.1,,,827,,,,
496,"Vitalyst, LLC",Preferred stock A,,N/A,,N/A,,N/A,,-,,,61,,,-,,,46,,,,
497,"Vitalyst, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,7,,,-,,,-,,,,
498,"Workforce Software, LLC",LLC units,,N/A,,N/A,,N/A,,308,,,308,,,-,,,303,,,,
499,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,N/A,,N/A,,N/A,,40,,,32,,,-,,,32,,,,
500,,,,,,,,,,,,3814,,,0.5,,,4203,,,,,
501,Ecological,,,,,,,,,,,,,,,,,,,,,,
502,"Pace Analytical Services, LLC",LLC units,,N/A,,N/A,,N/A,,3,,,277,,,-,,,277,,,,
503,Electronics,,,,,,,,,,,,,,,,,,,,,,
504,Diligent Corporation,Preferred stock,,N/A,,N/A,,N/A,,83,,,83,,,-,,,119,,,,
505,"ECI Acquisition Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,9,,,873,,,0.1,,,1094,,,,
506,"Gamma Technologies, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,134,,,-,,,257,,,,
507,"SEI, Inc.",LLC units,,N/A,,N/A,,N/A,,340,,,264,,,-,,,269,,,,
508,"Sloan Company, Inc., The",LLC units,,N/A,,N/A,,N/A,,-,,,122,,,-,,,9,,,,
509,"Sloan Company, Inc., The",LLC units,,N/A,,N/A,,N/A,,1,,,14,,,-,,,-,,,,
510,Sparta Holding Corporation,Common stock,,N/A,,N/A,,N/A,,1,,,567,,,0.1,,,704,,,,
511,Sparta Holding Corporation,Common stock,,N/A,,N/A,,N/A,,235,,,6,,,0.1,,,364,,,,
512,Syncsort Incorporated,Preferred stock,,N/A,,N/A,,N/A,,90,,,226,,,0.1,,,328,,,,
513,,,,,,,,,,,,2289,,,0.4,,,3144,,,,,
514,Grocery,,,,,,,,,,,,,,,,,,,,,,
515,"MyWebGrocer, Inc.",LLC units,,N/A,,N/A,,N/A,,1418,,,1446,,,0.3,,,2147,,,,
516,"MyWebGrocer, Inc.",Preferred stock,,N/A,,N/A,,N/A,,71,,,165,,,-,,,272,,,,
517,,,,,,,,,,,,1611,,,0.3,,,2419,,,,,
518,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
519,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,
520,"Active Day, Inc.",LLC interest,,N/A,,N/A,,N/A,,1,,,,614,,,0.1,,,,748,,
521,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,N/A,,N/A,,N/A,,1,,,579,,,0.1,,,608,,,,
522,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,6,,,-,,,64,,,,
523,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,N/A,,N/A,,8,,,829,,,-,,,117,,,,
524,"Advanced Pain Management Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,67,,,67,,,-,,,-,,,,
525,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,N/A,,N/A,,1,,,64,,,-,,,200,,,,
526,"BIORECLAMATIONIVT, LLC",LLC interest,,N/A,,N/A,,N/A,,-,,,365,,,0.1,,,471,,,,
527,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,28,,,-,,,34,,,,
528,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,11,,,-,,,11,,,,
529,"California Cryobank, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,-,,,-,,,6,,,,
530,Certara L.P.,LP interest,,N/A,,N/A,,N/A,,-,,,635,,,0.2,,,1374,,,,
531,"DCA Investment Holding, LLC",LLC units,,N/A,,N/A,,N/A,,8637,,,864,,,0.1,,,959,,,,
532,"DCA Investment Holding, LLC",LLC units,,N/A,,N/A,,N/A,,87,,,9,,,-,,,286,,,,
533,Deca Dental Management LLC,LLC units,,N/A,,N/A,,N/A,,357,,,357,,,0.1,,,390,,,,
534,Dental Holdings Corporation,LLC units,,N/A,,N/A,,N/A,,775,,,775,,,0.1,,,834,,,,
535,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,182,,,-,,,181,,,,
536,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,-,,,-,,,-,,,,
537,"G & H Wire Company, Inc.",LP interest,,N/A,,N/A,,N/A,,102,,,102,,,-,,,98,,,,
538,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,287,,,-,,,294,,,,
539,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,5,,,0.1,,,335,,,,
540,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,458,,,-,,,202,,,,
541,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,417,,,-,,,325,,,,
542,"Katena Holdings, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,387,,,-,,,426,,,,
543,"Lombart Brothers, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,118,,,-,,,144,,,,
544,"Northwestern Management Services, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,249,,,0.1,,,342,,,,
545,"Northwestern Management Services, LLC",LLC units,,N/A,,N/A,,N/A,,3,,,3,,,-,,,222,,,,
546,"Oliver Street Dermatology Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,234,,,234,,,-,,,233,,,,
547,"Pentec Acquisition Sub, Inc.",Preferred stock,,N/A,,N/A,,N/A,,1,,,116,,,-,,,247,,,,
548,"Pinnacle Treatment Centers, Inc.",Preferred stock,,N/A,,N/A,,N/A,,2,,,221,,,-,,,221,,,,
549,"Pinnacle Treatment Centers, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,2,,,-,,,2,,,,
550,"Radiology Partners, Inc.",LLC units,,N/A,,N/A,,N/A,,43,,,85,,,-,,,125,,,,
551,"Reliant Pro ReHab, LLC",Preferred stock A,,N/A,,N/A,,N/A,,2,,,183,,,0.1,,,989,,,,
552,RXH Buyer Corporation,LP interest,,N/A,,N/A,,N/A,,7,,,683,,,0.1,,,352,,,,
553,Southern Anesthesia and Surgical,LLC units,,N/A,,N/A,,N/A,,487,,,487,,,0.1,,,605,,,,
554,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,62,,,-,,,67,,,,
555,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,1,,,-,,,60,,,,
556,SSH Corporation,Common stock,,N/A,,N/A,,N/A,,-,,,40,,,-,,,72,,,,
557,"Surgical Information Systems, LLC",Common stock,,N/A,,N/A,,N/A,,4,,,414,,,0.1,,,480,,,,
558,"U.S. Renal Care, Inc.",LP interest,,N/A,,N/A,,N/A,,1,,,2665,,,0.3,,,2223,,,,
559,"Young Innovations, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,236,,,-,,,175,,,,
560,"Young Innovations, Inc.",Common stock,,N/A,,N/A,,N/A,,2,,,-,,,-,,,282,,,,
561,,,,,,,,,,,,12840,,,1.7,,,14804,,,,,
562,Insurance,,,,,,,,,,,,,,,,,,,,,,
563,"Captive Resources Midco, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,-,,,0.1,,,229,,,,
564,"Internet Pipeline, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,98,,,-,,,118,,,,
565,"Internet Pipeline, Inc.",Common stock,,N/A,,N/A,,N/A,,43,,,1,,,-,,,59,,,,
566,,,,,,,,,,,,99,,,0.1,,,406,,,,,
567,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
568,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
569,"LMP TR Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,712,,,712,,,0.1,,,701,,,,
570,"Titan Fitness, LLC",LLC units,,N/A,,N/A,,N/A,,7,,,712,,,0.1,,,770,,,,
571,,,,,,,,,,,,1424,,,0.2,,,1471,,,,,
572,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
573,Personal and Non-Durable Consumer,,,,,,,,,,,,,,,,,,,,,,
574,Products,,,,,,,,,,,,,,,,,,,,,,
575,"C.B. Fleet Company, Incorporated",LLC units,,N/A,,N/A,,N/A,,2,,,,134,,,0.1,,,,465,,
576,"Georgica Pine Clothiers, LLC",LLC interest,,N/A,,N/A,,N/A,,11,,,106,,,-,,,125,,,,
577,"Massage Envy, LLC",LLC interest,,N/A,,N/A,,N/A,,749,,,210,,,0.1,,,724,,,,
578,Team Technologies Acquisition Company,Common stock,,N/A,,N/A,,N/A,,-,,,114,,,-,,,238,,,,
579,,,,,,,,,,,,564,,,0.2,,,1552,,,,,
580,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
581,"Community Veterinary Partners, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,114,,,-,,,142,,,,
582,R.G. Barry Corporation,Preferred stock,,N/A,,N/A,,N/A,,-,,,161,,,-,,,204,,,,
583,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,766,,,525,,,0.1,,,547,,,,
584,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,85,,,85,,,0.1,,,592,,,,
585,"Veterinary Specialists of North America, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,106,,,-,,,106,,,,
586,"Wetzel's Pretzels, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,160,,,-,,,160,,,,
587,,,,,,,,,,,,1151,,,0.2,,,1751,,,,,
588,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
589,"Brandmuscle, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,240,,,-,,,274,,,,
590,"Market Track, LLC",Preferred stock,,N/A,,N/A,,N/A,,-,,,145,,,-,,,219,,,,
591,"Market Track, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,145,,,0.1,,,419,,,,
592,,,,,,,,,,,,530,,,0.1,,,912,,,,,
593,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
594,"Barcelona Restaurants, LLC",LP interest,,N/A,,N/A,,N/A,,1996,,,-,,,0.7,,,6044,,,,
595,Batteries Plus Holding Corporation,LLC units,,N/A,,N/A,,N/A,,5,,,529,,,0.1,,,529,,,,
596,"Cycle Gear, Inc.",LLC interest,,N/A,,N/A,,N/A,,19,,,248,,,-,,,415,,,,
597,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,97,,,-,,,-,,,,
598,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,-,,,-,,,-,,,,
599,"Elite Sportswear, L.P.",LLC interest,,N/A,,N/A,,N/A,,-,,,158,,,-,,,233,,,,
600,"Express Oil Change, LLC",LLC interest,,N/A,,N/A,,N/A,,81,,,81,,,-,,,306,,,,
601,"Feeders Supply Company, LLC",Preferred stock,,N/A,,N/A,,N/A,,2,,,192,,,-,,,203,,,,
602,"Feeders Supply Company, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,-,,,-,,,14,,,,
603,"Marshall Retail Group LLC, The",LLC units,,N/A,,N/A,,N/A,,15,,,154,,,-,,,63,,,,
604,"Paper Source, Inc.",Common stock,,N/A,,N/A,,N/A,,8,,,1387,,,0.2,,,1334,,,,
605,Pet Holdings ULC  (8)(9),LP interest,,N/A,,N/A,,N/A,,455,,,386,,,-,,,351,,,,
606,RCP PetPeople LP,LP interest,,N/A,,N/A,,N/A,,889,,,889,,,0.2,,,1590,,,,
607,"Sneaker Villa, Inc.",LLC interest,,N/A,,N/A,,N/A,,4,,,411,,,0.1,,,543,,,,
608,,,,,,,,,,,,4532,,,1.3,,,11625,,,,,
609,Utilities,,,,,,,,,,,,,,,,,,,,,,
610,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,303,,,-,,,357,,,,
611,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,151,,,3,,,-,,,283,,,,
612,,,,,,,,,,,,306,,,-,,,640,,,,,
613,Total non-controlled/non-affiliate company equity investments,,,,,,,,,40945,,,6.9,,,,60245,,,,,,
614,Total non-controlled/non-affiliate company investments,,,,,,,1535618,,,,1556008,,,181.5,,,,1578352,,,,
615,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal/Par  Amount  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
616,Non-controlled affiliate company investments  (12),,,,,,,,,,,,,,,,,,,,,,
617,Debt investments,,,,,,,,,,,,,,,,,,,,,,
618,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
619,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
620,"Competitor Group, Inc.  *#(9)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,,9362,,,,9011,,,1.0,,,,8191,
621,"Competitor Group, Inc.  (9)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,1110,,,1082,,,0.1,,,971,,,,
622,"Competitor Group, Inc.  (9)",One stop,,L + 9.25,,5.00 cash/5.50 PIK,,11/2018,,9,,,9,,,-,,,9,,,,
623,,,,,,,,,,10481,,,10102,,,1.1,,,9171,,,,
624,Total non-controlled affiliate company debt investments,,,,,,,10481,,,,10102,,,1.1,,,,9171,,,,
625,Equity Investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
626,"Leisure, Amusement, Motion Pictures",,,,,,,,,,,,,,,,,,,,,,
627,and Entertainment,,,,,,,,,,,,,,,,,,,,,,
628,"Competitor Group, Inc.  *#(9)",Preferred stock,,N/A,,N/A,,N/A,,4,,,,4226,,,-,,,,-,,
629,"Competitor Group, Inc.  (9)",LLC interest,,N/A,,N/A,,N/A,,1,,,714,,,-,,,-,,,,
630,"Competitor Group, Inc.  *#(9)",Common stock,,N/A,,N/A,,N/A,,27,,,-,,,-,,,-,,,,
631,,,,,,,,,,,,4940,,,-,,,-,,,,,
632,Total non-controlled affiliate company equity investments,,,,,,,,,4940,,,-,,,,-,,,,,,
633,Total non-controlled affiliate company investments,,,,,,,10481,,,,15042,,,1.1,,,,9171,,,,
634,Controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,,
635,Equity Investments,,,,,,,,,,,,,,,,,,,,,,
636,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,
637,Senior Loan Fund LLC  (9),LLC interest,,N/A,,N/A,,N/A,,,,,113689,,,12.5,,,,108779,,,
638,Total controlled affiliate company equity investments,,,,,,,,,113689,,,12.5,,,,108779,,,,,,
639,Total investments,,,,,,,1546099,,,,1684739,,,195.1,,,,1696302,,,,
640,"Cash, Restricted Cash and Cash Equivalents",,,,,,,,,,,,,,,,,,,,,,
641,Cash and Restricted Cash,,,,,,,,,,42253,,,4.8,,,,42253,,,,,
642,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,0.23  (14),,,,,,,29472,,,3.4,,,29472,,,,,,,
643,"Total Cash, Restricted Cash and Cash Equivalents",,,,,,71725,,,8.2,,,,71725,,,,,,,,,
644,"Total Investments and Cash, Restricted Cash and Cash Equivalents",,,,,,,,,1756464,,,203.3,,,,1768027,,,,,,
645,(6),"Loan was on non-accrual status as of  December 31, 2016  , meaning that the Company has ceased recognizing interest income on the loan.",,,,,,,,,,,,,,,,,,,,,
