,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
432,"eSolutions, Inc.  ^*~",One stop,,L + 6.50,(a),,9.00,,03/2022,,31557,,,31232,,,3.3,,,31557,,,,
433,"eSolutions, Inc.",One stop,,L + 6.50,(a),,8.99,,03/2022,,46,,,45,,,-,,,46,,,,
434,Excelligence Learning Corporation  ^,One stop,,L + 6.00,(a),,8.50,,04/2023,,4491,,,4458,,,0.4,,,4042,,,,
435,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.85,,05/2023,,7886,,,7736,,,0.8,,,7728,,,,
436,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,573,,,564,,,0.1,,,561,,,,
437,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,354,,,351,,,0.1,,,346,,,,
438,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,9.00,,05/2023,,200,,,198,,,-,,,196,,,,
439,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,171,,,170,,,-,,,168,,,,
440,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,100,,,99,,,-,,,98,,,,
441,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,57,,,57,,,-,,,56,,,,
442,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,50,,,50,,,-,,,49,,,,
443,Eyecare Services Partners Holdings LLC  *,One stop,,L + 6.25,(c),,8.85,,05/2023,,33,,,29,,,-,,,32,,,,
444,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.85,,05/2023,,32,,,26,,,-,,,31,,,,
445,"G & H Wire Company, Inc.  ^",One stop,,L + 5.75,(b),,8.33,,09/2023,,5397,,,5345,,,0.6,,,5397,,,,
446,"G & H Wire Company, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,09/2022,,-,,,(1,,,-,,,-,,,,
447,"Immucor, Inc.",Senior loan,,L + 5.00,(c),,7.60,,06/2021,,1589,,,1575,,,0.2,,,1588,,,,
448,"Joerns Healthcare, LLC  ^*",One stop,,L + 6.00,(c),,8.63,,05/2020,,3497,,,3483,,,0.3,,,2938,,,,
449,"Katena Holdings, Inc.  ^",One stop,,L + 5.50,(c),,8.10,,06/2021,,8479,,,8433,,,0.9,,,8479,,,,
450,"Katena Holdings, Inc.  ^",One stop,,L + 5.50,(c),,8.10,,06/2021,,828,,,824,,,0.1,,,828,,,,
451,"Katena Holdings, Inc.",One stop,,L + 5.50,(c),,8.10,,06/2021,,565,,,560,,,0.1,,,565,,,,
452,"Katena Holdings, Inc.",One stop,,P + 4.50,(f),,10.00,,06/2021,,15,,,14,,,-,,,15,,,,
453,"Lombart Brothers, Inc.  ^*",One stop,,L + 6.25,(c),,8.85,,04/2023,,13590,,,13378,,,1.4,,,13419,,,,
454,"Lombart Brothers, Inc.  ^(8)",One stop,,L + 6.25,(c),,8.85,,04/2023,,1639,,,1612,,,0.2,,,1619,,,,
455,"Lombart Brothers, Inc.",One stop,,P + 5.00,(f),,10.50,,04/2023,,74,,,72,,,-,,,72,,,,
456,"Lombart Brothers, Inc.  (8)",One stop,,P + 5.00,(f),,10.50,,04/2023,,4,,,4,,,-,,,4,,,,
457,"MD Now Holdings, Inc.  ~",One stop,,L + 5.00,(c),,7.60,,08/2024,,7731,,,7593,,,0.8,,,7731,,,,
458,"MD Now Holdings, Inc.  (5)",One stop,,L + 5.00,,,N/A  (6),,08/2024,,-,,,(1,,,-,,,-,,,,
459,"MD Now Holdings, Inc.  (5)",One stop,,L + 5.00,,,N/A  (6),,08/2024,,-,,,(1,,,-,,,-,,,,
460,"MWD Management, LLC & MWD Services, Inc.  *",One stop,,L + 5.25,(c),,7.85,,06/2023,,5836,,,5784,,,0.6,,,5836,,,,
461,"MWD Management, LLC & MWD Services, Inc.  ^",One stop,,L + 5.25,(c),,7.85,,06/2023,,228,,,227,,,-,,,228,,,,
462,"MWD Management, LLC & MWD Services, Inc.  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2022,,-,,,(1,,,-,,,-,,,,
463,"MWD Management, LLC & MWD Services, Inc.  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2023,,-,,,(2,,,-,,,-,,,,
464,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
465,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
466,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 6.25,(c),,8.85,,05/2022,,,9314,,,,9158,,,0.9,,,,8383,
467,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 6.25,(c),,8.85,,05/2022,,940,,,929,,,0.1,,,846,,,,
468,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.25,(c),,8.85,,05/2022,,209,,,208,,,-,,,188,,,,
469,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.85,,05/2022,,150,,,149,,,-,,,135,,,,
470,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.25,(c),,8.90,,05/2022,,136,,,135,,,-,,,123,,,,
471,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.25,(c),,8.85,,05/2022,,133,,,132,,,-,,,119,,,,
472,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.25,(c),,8.85,,05/2022,,116,,,115,,,-,,,104,,,,
473,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.85,,05/2022,,90,,,89,,,-,,,81,,,,
474,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.25,(c),,8.85,,05/2022,,78,,,77,,,-,,,70,,,,
475,"Oliver Street Dermatology Holdings, LLC  ~",One stop,,L + 6.25,(c),,8.85,,05/2022,,48,,,48,,,-,,,43,,,,
476,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.85,,05/2022,,46,,,45,,,-,,,41,,,,
477,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.25,(c),,8.85,,05/2022,,41,,,41,,,-,,,37,,,,
478,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.85,,05/2022,,32,,,32,,,-,,,29,,,,
479,"Oliver Street Dermatology Holdings, LLC  ^",One stop,,L + 6.25,(c),,8.85,,05/2022,,30,,,29,,,-,,,27,,,,
480,"Oliver Street Dermatology Holdings, LLC  (5)",One stop,,L + 6.25,,,N/A  (6),,05/2022,,-,,,(1,,,-,,,-,,,,
481,"ONsite Mammography, LLC",One stop,,L + 6.75,(a),,9.25,,11/2023,,3048,,,2992,,,0.3,,,3048,,,,
482,"ONsite Mammography, LLC",One stop,,L + 6.75,(a)(d),,9.45,,11/2023,,39,,,38,,,-,,,39,,,,
483,"ONsite Mammography, LLC",One stop,,L + 6.75,(d),,9.62,,11/2023,,8,,,7,,,-,,,8,,,,
484,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.49,,08/2021,,9829,,,9690,,,1.0,,,9829,,,,
485,"Pinnacle Treatment Centers, Inc.  ~",One stop,,L + 5.75,(c),,8.49,,08/2021,,364,,,361,,,0.1,,,364,,,,
486,"Pinnacle Treatment Centers, Inc.  ^",One stop,,L + 5.75,(c),,8.49,,08/2021,,54,,,54,,,-,,,54,,,,
487,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c),,8.49,,08/2021,,42,,,41,,,-,,,42,,,,
488,"Pinnacle Treatment Centers, Inc.",One stop,,L + 5.75,(c)(f),,8.95,,08/2021,,33,,,32,,,-,,,33,,,,
489,"Pinnacle Treatment Centers, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,08/2021,,-,,,(1,,,-,,,-,,,,
490,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,3.49 cash/6.50 PIK,,12/2022,,11141,,,10727,,,1.0,,,9443,,,,
491,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,3.49 cash/6.50 PIK,,12/2022,,147,,,147,,,-,,,125,,,,
492,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,3.49 cash/6.50 PIK,,12/2022,,87,,,87,,,-,,,74,,,,
493,"PPT Management Holdings, LLC",One stop,,L + 7.50,(a),,3.49 cash/6.50 PIK,,12/2022,,42,,,34,,,-,,,34,,,,
494,"PPT Management Holdings, LLC  (5)",One stop,,L + 7.50,(a),,3.49 cash/6.50 PIK,,12/2022,,8,,,5,,,-,,,(24,,,,
495,"Pyramid Healthcare, Inc.  *",One stop,,L + 6.50,(c),,9.10,,08/2020,,1142,,,1133,,,0.1,,,1142,,,,
496,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(a)(c),,9.02,,08/2020,,75,,,74,,,-,,,75,,,,
497,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,,,N/A  (6),,08/2020,,-,,,-,,,-,,,-,,,,
498,"Riverchase MSO, LLC  *",Senior loan,,L + 5.75,(c),,8.35,,10/2022,,4905,,,4860,,,0.5,,,4905,,,,
499,"Riverchase MSO, LLC",Senior loan,,L + 5.75,(a)(c),,8.34,,10/2022,,65,,,64,,,-,,,65,,,,
500,RXH Buyer Corporation  ^*~,One stop,,L + 5.75,(c),,8.35,,09/2021,,16995,,,16855,,,1.8,,,16995,,,,
501,RXH Buyer Corporation  *,One stop,,L + 5.75,(c),,8.35,,09/2021,,1923,,,1908,,,0.2,,,1923,,,,
502,RXH Buyer Corporation,One stop,,L + 5.75,(c)(f),,9.02,,09/2021,,62,,,60,,,-,,,62,,,,
503,"SLMP, LLC  ^",One stop,,L + 6.00,(a),,8.50,,05/2023,,7506,,,7384,,,0.8,,,7506,,,,
504,"SLMP, LLC  ^",One stop,,L + 6.00,(a),,8.50,,05/2023,,296,,,293,,,-,,,296,,,,
505,"SLMP, LLC",Subordinated debt,,N/A,,,7.50 PIK,,05/2027,,90,,,90,,,-,,,90,,,,
506,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,-,,,(1,,,-,,,-,,,,
507,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,-,,,(1,,,-,,,-,,,,
508,"Spear Education, LLC  ^",One stop,,L + 5.75,(c),,8.55,,08/2019,,4573,,,4568,,,0.5,,,4573,,,,
509,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
510,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,
511,"Spear Education, LLC  *",One stop,,L + 5.75,(c),,8.55,,08/2019,,,74,,,,74,,,-,,,,74,
512,"Spear Education, LLC",One stop,,L + 5.75,,,N/A  (6),,08/2019,,-,,,-,,,-,,,-,,,,
513,"Summit Behavioral Healthcare, LLC  ^",Senior loan,,L + 4.75,(d),,7.44,,10/2023,,8733,,,8633,,,0.9,,,8733,,,,
514,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c)(d),,7.45,,10/2023,,115,,,113,,,-,,,115,,,,
515,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(d),,7.43,,10/2023,,27,,,25,,,-,,,27,,,,
516,"WHCG Management, LLC  *",Senior loan,,L + 5.00,(c),,7.60,,03/2023,,2358,,,2338,,,0.2,,,2217,,,,
517,"WHCG Management, LLC",Senior loan,,L + 5.00,(c),,7.61,,03/2023,,100,,,99,,,-,,,94,,,,
518,"WHCG Management, LLC  (5)",Senior loan,,L + 5.00,,,N/A  (6),,03/2023,,-,,,(2,,,-,,,-,,,,
519,"WIRB-Copernicus Group, Inc.  ^*~",Senior loan,,L + 4.25,(a),,6.75,,08/2022,,10890,,,10830,,,1.1,,,10890,,,,
520,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,-,,,(1,,,-,,,-,,,,
521,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,-,,,(1,,,-,,,-,,,,
522,,,,,,,,,,,354291,,,350064,,,36.2,,,346247,,,,
523,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,,,
524,1A Smart Start LLC  ~,Senior loan,,L + 4.50,(a),,7.00,,02/2022,,849,,,847,,,0.1,,,846,,,,
525,CST Buyer Company  ^,One stop,,L + 5.00,(a),,7.50,,03/2023,,2357,,,2310,,,0.2,,,2357,,,,
526,CST Buyer Company,One stop,,L + 5.00,,,N/A  (6),,03/2023,,-,,,-,,,-,,,-,,,,
527,"Plano Molding Company, LLC  ^",One stop,,L + 7.50,(a),,9.99,,05/2021,,9998,,,9907,,,1.0,,,9198,,,,
528,,,,,,,,,,,13204,,,13064,,,1.3,,,12401,,,,
529,Insurance,,,,,,,,,,,,,,,,,,,,,,,
530,"Captive Resources Midco, LLC  ^*~",One stop,,L + 5.75,(a),,8.25,,12/2021,,33443,,,33103,,,3.5,,,33443,,,,
531,"Captive Resources Midco, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,12/2021,,-,,,(14,,,-,,,-,,,,
532,"Captive Resources Midco, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,12/2021,,-,,,(19,,,-,,,-,,,,
533,"Integrity Marketing Acquisition, LLC  ~",Senior loan,,L + 4.25,(c),,6.85,,11/2025,,1733,,,1725,,,0.2,,,1733,,,,
534,"Integrity Marketing Acquisition, LLC",Senior loan,,L + 4.25,(c),,7.05,,11/2025,,15,,,15,,,-,,,15,,,,
535,"Internet Pipeline, Inc.",One stop,,L + 4.75,(a),,7.25,,08/2022,,4786,,,4705,,,0.5,,,4786,,,,
536,"Internet Pipeline, Inc.  *",One stop,,L + 4.75,(a),,7.25,,08/2022,,2066,,,2048,,,0.2,,,2066,,,,
537,"Internet Pipeline, Inc.  *",One stop,,L + 4.75,(a),,7.25,,08/2022,,782,,,775,,,0.1,,,782,,,,
538,"Internet Pipeline, Inc.",One stop,,L + 4.75,,,N/A  (6),,08/2021,,-,,,-,,,-,,,-,,,,
539,"Orchid Underwriters Agency, LLC  ~",Senior loan,,L + 4.50,(c),,7.38,,12/2024,,2385,,,2363,,,0.2,,,2385,,,,
540,"Orchid Underwriters Agency, LLC",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,-,,,-,,,-,,,-,,,,
541,"Orchid Underwriters Agency, LLC  (5)",Senior loan,,L + 4.50,,,N/A  (6),,12/2024,,-,,,(1,,,-,,,-,,,,
542,"RSC Acquisition, Inc.  ~",Senior loan,,L + 4.25,(c),,6.85,,11/2022,,4465,,,4445,,,0.5,,,4465,,,,
543,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,(c),,6.93,,11/2022,,2291,,,2269,,,0.2,,,2291,,,,
544,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,,,N/A  (6),,11/2021,,-,,,-,,,-,,,-,,,,
545,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,-,,,(1,,,-,,,-,,,,
546,,,,,,,,,,,51966,,,51413,,,5.4,,,51966,,,,
547,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
548,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,
549,"EOS Fitness Opco Holdings, LLC  ~",One stop,,L + 4.75,(a),,7.25,,01/2025,,,4784,,,,4738,,,0.5,,,,4784,
550,"EOS Fitness Opco Holdings, LLC",One stop,,P + 3.75,(f),,9.25,,01/2025,,6,,,5,,,-,,,6,,,,
551,"EOS Fitness Opco Holdings, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,01/2025,,-,,,(1,,,-,,,-,,,,
552,"PADI Holdco, Inc.  ~(8)(9)",One stop,,E + 5.75,(g),,5.75,,04/2023,,9543,,,9543,,,0.9,,,8958,,,,
553,"PADI Holdco, Inc.  *",One stop,,L + 5.75,(c),,8.50,,04/2023,,9628,,,9437,,,1.0,,,9628,,,,
554,"PADI Holdco, Inc.",One stop,,L + 5.75,(b)(c),,8.39,,04/2022,,23,,,21,,,-,,,23,,,,
555,"Self Esteem Brands, LLC  ^*~",Senior loan,,L + 4.25,(a),,6.75,,02/2022,,16306,,,16215,,,1.7,,,16143,,,,
556,"Self Esteem Brands, LLC  (5)",Senior loan,,L + 4.25,,,N/A  (6),,02/2022,,-,,,(6,,,-,,,(8,,,,
557,"Sunshine Sub, LLC  ~",One stop,,L + 4.75,(a),,7.25,,05/2024,,7682,,,7549,,,0.8,,,7682,,,,
558,"Sunshine Sub, LLC",One stop,,L + 4.75,(a),,7.25,,05/2024,,425,,,418,,,0.1,,,425,,,,
559,"Sunshine Sub, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,05/2024,,-,,,(1,,,-,,,-,,,,
560,"Teaching Company, The  *",One stop,,L + 4.75,(c),,7.45,,07/2023,,10855,,,10768,,,1.1,,,10855,,,,
561,"Teaching Company, The  (5)",One stop,,L + 4.75,,,N/A  (6),,07/2023,,-,,,(1,,,-,,,-,,,,
562,"Titan Fitness, LLC  *",One stop,,L + 4.75,(a),,7.24,,02/2025,,15686,,,15532,,,1.6,,,15529,,,,
563,"Titan Fitness, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,02/2025,,-,,,(2,,,-,,,(3,,,,
564,"Titan Fitness, LLC  (5)",One stop,,L + 4.75,,,N/A  (6),,02/2025,,-,,,(2,,,-,,,(3,,,,
565,WBZ Investment LLC,One stop,,L + 5.50,(a),,8.00,,09/2024,,5123,,,5030,,,0.5,,,5123,,,,
566,WBZ Investment LLC,One stop,,L + 5.50,(a),,7.98,,09/2024,,32,,,30,,,-,,,32,,,,
567,WBZ Investment LLC,One stop,,L + 5.50,,,N/A  (6),,09/2024,,-,,,-,,,-,,,-,,,,
568,,,,,,,,,,,80093,,,79273,,,8.2,,,79174,,,,
569,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,,
570,"Drilling Info Holdings, Inc.  *~",Senior loan,,L + 4.25,(a),,6.75,,07/2025,,14548,,,14362,,,1.5,,,14548,,,,
571,"Drilling Info Holdings, Inc.",Senior loan,,L + 4.25,,,N/A  (6),,07/2025,,-,,,-,,,-,,,-,,,,
572,"Drilling Info Holdings, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,07/2023,,-,,,(2,,,-,,,-,,,,
573,,,,,,,,,,,14548,,,14360,,,1.5,,,14548,,,,
574,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,
575,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,8.10,,11/2022,,5592,,,5534,,,0.6,,,5592,,,,
576,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,(c),,8.10,,11/2022,,3501,,,3468,,,0.4,,,3501,,,,
577,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,(c),,8.10,,11/2022,,487,,,484,,,0.1,,,487,,,,
578,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,(c),,8.10,,11/2022,,342,,,340,,,0.1,,,342,,,,
579,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c)(f),,8.91,,11/2022,,35,,,34,,,-,,,35,,,,
580,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(c),,9.35,,04/2021,,9959,,,9879,,,1.0,,,9959,,,,
581,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(c),,9.38,,04/2021,,1754,,,1739,,,0.2,,,1754,,,,
582,"IMPLUS Footcare, LLC",One stop,,L + 6.75,(c),,9.35,,04/2021,,57,,,57,,,-,,,57,,,,
583,"Massage Envy, LLC  ^*~",One stop,,L + 6.75,(b),,9.31,,09/2020,,34657,,,34505,,,3.6,,,34657,,,,
584,"Massage Envy, LLC  ^",One stop,,L + 6.75,(a),,9.24,,09/2020,,98,,,98,,,-,,,98,,,,
585,"Massage Envy, LLC",One stop,,L + 6.75,(a)(c)(f),,9.51,,09/2020,,75,,,75,,,-,,,75,,,,
586,"Massage Envy, LLC  *",One stop,,L + 6.75,(a)(b),,9.26,,09/2020,,64,,,63,,,-,,,64,,,,
587,"Massage Envy, LLC  ^",One stop,,L + 6.75,(a)(f),,9.25,,09/2020,,48,,,48,,,-,,,48,,,,
588,"Massage Envy, LLC  *",One stop,,L + 6.75,(a)(f),,9.26,,09/2020,,41,,,41,,,-,,,41,,,,
589,"Massage Envy, LLC  ^",One stop,,L + 6.75,(a)(f),,9.25,,09/2020,,40,,,40,,,-,,,40,,,,
590,"Massage Envy, LLC  ^",One stop,,L + 6.75,(b),,9.31,,09/2020,,38,,,38,,,-,,,38,,,,
591,"Massage Envy, LLC  ^",One stop,,L + 6.75,(a)(f),,9.24,,09/2020,,34,,,34,,,-,,,34,,,,
592,"Massage Envy, LLC",One stop,,L + 6.75,(a)(b),,9.25,,09/2020,,30,,,29,,,-,,,30,,,,
593,"Massage Envy, LLC  ^",One stop,,L + 6.75,(b),,9.31,,09/2020,,19,,,19,,,-,,,19,,,,
594,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,
595,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),,,,,,,,,,,,,,,,,,,,,,,
596,"Massage Envy, LLC  ^",One stop,,L + 6.75,(a)(b),,9.26,,09/2020,,,15,,,,15,,,-,,,,15,
597,"Massage Envy, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,09/2020,,-,,,(1,,,-,,,-,,,,
598,"Massage Envy, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,09/2020,,-,,,(5,,,-,,,-,,,,
599,"Orthotics Holdings, Inc.  *",One stop,,L + 5.50,(a),,8.00,,02/2020,,8162,,,8138,,,0.8,,,8162,,,,
600,"Orthotics Holdings, Inc.  *(8)",One stop,,L + 5.50,(a),,8.00,,02/2020,,1338,,,1334,,,0.1,,,1338,,,,
601,"Orthotics Holdings, Inc.  (8)",One stop,,L + 5.50,,,N/A  (6),,02/2020,,-,,,-,,,-,,,-,,,,
602,"Orthotics Holdings, Inc.  (5)",One stop,,L + 5.50,,,N/A  (6),,02/2020,,-,,,(4,,,-,,,-,,,,
603,"WU Holdco, Inc.  ~",One stop,,L + 5.50,(c),,8.11,,03/2026,,952,,,952,,,0.1,,,952,,,,
604,"WU Holdco, Inc.",One stop,,L + 5.50,,,N/A  (6),,03/2026,,-,,,-,,,-,,,-,,,,
605,"WU Holdco, Inc.",One stop,,L + 5.50,,,N/A  (6),,03/2025,,-,,,-,,,-,,,-,,,,
606,,,,,,,,,,,67338,,,66954,,,7.0,,,67338,,,,
607,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,
608,"Captain D's, LLC  ^",Senior loan,,L + 4.50,(a),,6.99,,12/2023,,3881,,,3835,,,0.4,,,3881,,,,
609,"Captain D's, LLC",Senior loan,,P + 3.50,(a)(f),,8.18,,12/2023,,21,,,20,,,-,,,21,,,,
610,Clarkson Eyecare LLC,One stop,,L + 6.25,(c),,8.96,,04/2021,,32,,,31,,,-,,,32,,,,
611,Clarkson Eyecare LLC,One stop,,L + 6.25,(a)(c),,8.75,,04/2021,,1,,,-,,,-,,,1,,,,
612,"Community Veterinary Partners, LLC  ^",One stop,,L + 5.50,(c),,8.10,,10/2021,,281,,,279,,,-,,,281,,,,
613,"Community Veterinary Partners, LLC  ~",One stop,,L + 5.50,(c),,8.10,,10/2021,,111,,,111,,,-,,,111,,,,
614,"Community Veterinary Partners, LLC  *",One stop,,L + 5.50,(c),,8.10,,10/2021,,99,,,97,,,-,,,99,,,,
615,"Community Veterinary Partners, LLC",One stop,,L + 5.50,(c),,8.10,,10/2021,,94,,,94,,,-,,,94,,,,
616,"Community Veterinary Partners, LLC  ~",One stop,,L + 5.50,(c),,8.10,,10/2021,,84,,,84,,,-,,,84,,,,
617,"Community Veterinary Partners, LLC  ~",One stop,,L + 5.50,(c),,8.10,,10/2021,,75,,,74,,,-,,,75,,,,
618,"Community Veterinary Partners, LLC",One stop,,L + 5.50,(c),,8.10,,10/2021,,6,,,3,,,-,,,6,,,,
619,"Community Veterinary Partners, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,10/2021,,-,,,(3,,,-,,,-,,,,
620,Imperial Optical Midco Inc.,One stop,,L + 4.75,(b),,7.31,,08/2023,,2711,,,2675,,,0.3,,,2711,,,,
621,Imperial Optical Midco Inc.,One stop,,L + 4.75,(b),,7.33,,08/2023,,49,,,45,,,-,,,49,,,,
622,Imperial Optical Midco Inc.,One stop,,L + 4.75,,,N/A  (6),,08/2023,,-,,,-,,,-,,,-,,,,
623,"PPV Intermediate Holdings II, LLC",One stop,,P + 4.00,(f),,9.50,,05/2023,,32,,,31,,,-,,,32,,,,
624,"PPV Intermediate Holdings II, LLC",One stop,,N/A,,,7.90 PIK,,05/2023,,2,,,2,,,-,,,2,,,,
625,"PPV Intermediate Holdings II, LLC  (5)",One stop,,L + 5.00,,,N/A  (6),,05/2020,,-,,,(4,,,-,,,-,,,,
626,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,10.27,,01/2023,,1030,,,1022,,,0.1,,,1030,,,,
627,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,10.19,,01/2023,,25,,,24,,,-,,,25,,,,
628,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,10.18,,01/2023,,5,,,5,,,-,,,5,,,,
629,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,3851,,,3797,,,0.4,,,3851,,,,
630,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,230,,,227,,,-,,,230,,,,
631,"Southern Veterinary Partners, LLC  ~",One stop,,L + 5.50,(a),,8.00,,05/2025,,204,,,202,,,-,,,204,,,,
632,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,172,,,169,,,-,,,172,,,,
633,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(a),,8.00,,05/2025,,131,,,130,,,-,,,131,,,,
634,"Southern Veterinary Partners, LLC  ~",One stop,,L + 5.50,(a),,8.00,,05/2025,,112,,,111,,,-,,,112,,,,
635,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,99,,,97,,,-,,,99,,,,
636,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,76,,,75,,,-,,,76,,,,
637,"Southern Veterinary Partners, LLC",One stop,,L + 5.50,(a),,8.00,,05/2023,,75,,,74,,,-,,,75,,,,
638,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,66,,,65,,,-,,,66,,,,
639,"Southern Veterinary Partners, LLC  *",One stop,,L + 5.50,(a),,8.00,,05/2025,,50,,,48,,,-,,,50,,,,
640,"Southern Veterinary Partners, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,05/2025,,-,,,(5,,,-,,,-,,,,
