,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
232,"Pace Analytical Services, LLC  ^",One stop,,L + 6.25,(a),,8.14,,09/2022,,1419,,,1401,,,0.2,,,1419,,,,,
<<<<<<< HEAD
233,"Pace Analytical Services, LLC  *",One stop,,L + 6.25,(a),,8.14,,09/2022,,347,,,343,,,0,,,347,,,,,
234,"Pace Analytical Services, LLC",One stop,,L + 6.25,(a),,8.10,,09/2022,,119,,,117,,,0,,,119,,,,,
235,"Pace Analytical Services, LLC",One stop,,L + 6.25,(a),,8.14,,09/2022,,50,,,49,,,0,,,50,,,,,
236,"Pace Analytical Services, LLC  (5)",One stop,,L + 6.25,,,N/A  (6),,09/2022,,0,,,(3,,,0,,,0,,,,,
237,WRE Holding Corp.  *,Senior loan,,L + 4.75,(a)(e),,6.63,,01/2023,,1016,,,1006,,,0.1,,,1016,,,,,
238,WRE Holding Corp.,Senior loan,,L + 4.75,(c),,6.59,,01/2023,,43,,,42,,,0,,,43,,,,,
239,WRE Holding Corp.,Senior loan,,L + 4.75,(a),,6.63,,01/2023,,16,,,16,,,0,,,16,,,,,
240,WRE Holding Corp.,Senior loan,,L + 4.75,,,N/A  (6),,01/2023,,0,,,0,,,0,,,0,,,,,
241,,,,,,,,,,,18278,,,17924,,,1.9,,,18278,,,,,
242,Electronics,,,,,,,,,,,,,,,,,,,,,,,,
243,"Appriss Holdings, Inc.  *^#",One stop,,L + 6.00,(c),,8.31,,11/2020,,22324,,,22110,,,2.3,,,22324,,,,,
244,"Appriss Holdings, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,11/2020,,0,,,(26,,,0,,,0,,,,,
=======
233,"Pace Analytical Services, LLC  *",One stop,,L + 6.25,(a),,8.14,,09/2022,,347,,,343,,,-,,,347,,,,,
234,"Pace Analytical Services, LLC",One stop,,L + 6.25,(a),,8.10,,09/2022,,119,,,117,,,-,,,119,,,,,
235,"Pace Analytical Services, LLC",One stop,,L + 6.25,(a),,8.14,,09/2022,,50,,,49,,,-,,,50,,,,,
236,"Pace Analytical Services, LLC  (5)",One stop,,L + 6.25,,,N/A  (6),,09/2022,,-,,,(3,,,-,,,-,,,,,
237,WRE Holding Corp.  *,Senior loan,,L + 4.75,(a)(e),,6.63,,01/2023,,1016,,,1006,,,0.1,,,1016,,,,,
238,WRE Holding Corp.,Senior loan,,L + 4.75,(c),,6.59,,01/2023,,43,,,42,,,-,,,43,,,,,
239,WRE Holding Corp.,Senior loan,,L + 4.75,(a),,6.63,,01/2023,,16,,,16,,,-,,,16,,,,,
240,WRE Holding Corp.,Senior loan,,L + 4.75,,,N/A  (6),,01/2023,,-,,,-,,,-,,,-,,,,,
241,,,,,,,,,,,18278,,,17924,,,1.9,,,18278,,,,,
242,Electronics,,,,,,,,,,,,,,,,,,,,,,,,
243,"Appriss Holdings, Inc.  *^#",One stop,,L + 6.00,(c),,8.31,,11/2020,,22324,,,22110,,,2.3,,,22324,,,,,
244,"Appriss Holdings, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,11/2020,,-,,,(26,,,-,,,-,,,,,
>>>>>>> GSBD
245,"Compusearch Software Holdings, Inc.  *^",Senior loan,,L + 4.25,(c),,6.55,,05/2021,,2077,,,2075,,,0.2,,,2077,,,,,
246,Diligent Corporation  #,One stop,,L + 6.50,(c),,8.94,,04/2022,,26263,,,25948,,,2.7,,,26263,,,,,
247,Diligent Corporation  #,One stop,,L + 6.50,(d),,8.94,,04/2022,,4903,,,4831,,,0.5,,,4903,,,,,
248,Diligent Corporation  *,One stop,,L + 6.50,(d),,8.94,,04/2022,,4814,,,4710,,,0.5,,,4814,,,,,
249,Diligent Corporation  *^,One stop,,L + 6.50,(d),,8.94,,04/2022,,2635,,,2594,,,0.3,,,2635,,,,,
<<<<<<< HEAD
250,Diligent Corporation  (5),One stop,,L + 6.50,,,N/A  (6),,04/2022,,0,,,(1,,,0,,,(1,,,,,
251,Diligent Corporation  (5),One stop,,L + 6.50,,,N/A  (6),,04/2022,,0,,,(3,,,0,,,(2,,,,,
252,"Gamma Technologies, LLC  ^",One stop,,L + 4.75,(a),,6.64,,06/2021,,7516,,,7476,,,0.8,,,7516,,,,,
253,"Gamma Technologies, LLC  (5)",One stop,,L + 5.00,,,N/A  (6),,06/2021,,0,,,(1,,,0,,,0,,,,,
254,"LD Intermediate Holdings, Inc.  *^",Senior loan,,L + 5.88,(c),,7.67,,12/2022,,2506,,,2348,,,0.2,,,2256,,,,,
255,"SEI, Inc.  *",Senior loan,,L + 5.25,(a),,7.14,,07/2023,,5504,,,5450,,,0.6,,,5449,,,,,
256,"Sloan Company, Inc., The  #",One stop,,L + 7.25,(c),,9.56,,04/2020,,6443,,,6388,,,0.6,,,6121,,,,,
257,"Sloan Company, Inc., The",One stop,,L + 7.25,(c),,9.17,,04/2020,,430,,,430,,,0,,,409,,,,,
258,"Sloan Company, Inc., The",One stop,,L + 7.25,(c),,9.13,,04/2020,,35,,,35,,,0,,,33,,,,,
259,Sovos Compliance  *^,One stop,,L + 6.00,(a),,7.89,,03/2022,,9282,,,9156,,,1.0,,,9282,,,,,
260,Sovos Compliance  (5),One stop,,L + 6.00,,,N/A  (6),,03/2022,,0,,,(2,,,0,,,0,,,,,
261,Sovos Compliance  ^,One stop,,L + 6.00,(a),,7.89,,03/2022,,1561,,,1541,,,0.2,,,1561,,,,,
262,Sovos Compliance,One stop,,L + 6.00,,,N/A  (6),,03/2022,,0,,,0,,,0,,,0,,,,,
=======
250,Diligent Corporation  (5),One stop,,L + 6.50,,,N/A  (6),,04/2022,,-,,,(1,,,-,,,(1,,,,,
251,Diligent Corporation  (5),One stop,,L + 6.50,,,N/A  (6),,04/2022,,-,,,(3,,,-,,,(2,,,,,
252,"Gamma Technologies, LLC  ^",One stop,,L + 4.75,(a),,6.64,,06/2021,,7516,,,7476,,,0.8,,,7516,,,,,
253,"Gamma Technologies, LLC  (5)",One stop,,L + 5.00,,,N/A  (6),,06/2021,,-,,,(1,,,-,,,-,,,,,
254,"LD Intermediate Holdings, Inc.  *^",Senior loan,,L + 5.88,(c),,7.67,,12/2022,,2506,,,2348,,,0.2,,,2256,,,,,
255,"SEI, Inc.  *",Senior loan,,L + 5.25,(a),,7.14,,07/2023,,5504,,,5450,,,0.6,,,5449,,,,,
256,"Sloan Company, Inc., The  #",One stop,,L + 7.25,(c),,9.56,,04/2020,,6443,,,6388,,,0.6,,,6121,,,,,
257,"Sloan Company, Inc., The",One stop,,L + 7.25,(c),,9.17,,04/2020,,430,,,430,,,-,,,409,,,,,
258,"Sloan Company, Inc., The",One stop,,L + 7.25,(c),,9.13,,04/2020,,35,,,35,,,-,,,33,,,,,
259,Sovos Compliance  *^,One stop,,L + 6.00,(a),,7.89,,03/2022,,9282,,,9156,,,1.0,,,9282,,,,,
260,Sovos Compliance  (5),One stop,,L + 6.00,,,N/A  (6),,03/2022,,-,,,(2,,,-,,,-,,,,,
261,Sovos Compliance  ^,One stop,,L + 6.00,(a),,7.89,,03/2022,,1561,,,1541,,,0.2,,,1561,,,,,
262,Sovos Compliance,One stop,,L + 6.00,,,N/A  (6),,03/2022,,-,,,-,,,-,,,-,,,,,
>>>>>>> GSBD
263,"Watchfire Enterprises, Inc.",Second lien,,L + 8.00,(c),,10.31,,10/2021,,9435,,,9322,,,1.0,,,9435,,,,,
264,,,,,,,,,,,105728,,,104381,,,10.9,,,105075,,,,,
265,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
266,Grocery,,,,,,,,,,,,,,,,,,,,,,,,
267,"MyWebGrocer, Inc.  *",One stop,,L + 5.00,(d),,6.57,,09/2018,,,14271,,,,14178,,,1.5,,,,14271,,
268,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,,
269,"Active Day, Inc.",One stop,,L + 6.00,(b),,8.00,,12/2021,,13333,,,13108,,,1.4,,,13333,,,,,
270,"Active Day, Inc.  ^",One stop,,L + 6.00,(b),,8.00,,12/2021,,1029,,,1018,,,0.1,,,1029,,,,,
271,"Active Day, Inc.  *",One stop,,L + 6.00,(b),,8.00,,12/2021,,663,,,657,,,0.1,,,663,,,,,
272,"Active Day, Inc.  *",One stop,,L + 6.00,(b),,8.00,,12/2021,,458,,,453,,,0.1,,,458,,,,,
<<<<<<< HEAD
273,"Active Day, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,0,,,(1,,,0,,,0,,,,,
274,"Active Day, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,0,,,(3,,,0,,,0,,,,,
275,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.64,,03/2022,,3596,,,3524,,,0.4,,,3596,,,,,
276,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.75,,03/2022,,204,,,178,,,0,,,186,,,,,
277,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.70,,03/2022,,150,,,148,,,0,,,150,,,,,
278,"Acuity Eyecare Holdings, LLC",One stop,,P + 5.75,(e),,10.50,,03/2022,,3,,,2,,,0,,,3,,,,,
279,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(c),,8.06,,05/2022,,21173,,,20688,,,2.2,,,20749,,,,,
280,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.06,,05/2022,,108,,,106,,,0,,,106,,,,,
281,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(c),,8.06,,05/2022,,83,,,82,,,0,,,82,,,,,
282,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,(e),,9.50,,05/2022,,50,,,48,,,0,,,48,,,,,
283,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.06,,05/2022,,32,,,31,,,0,,,31,,,,,
284,"ADCS Clinics Intermediate Holdings, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,05/2022,,0,,,(2,,,0,,,0,,,,,
285,"Agilitas USA, Inc.  #",One stop,,L + 6.25,(c),,7.94,,04/2022,,8396,,,8328,,,0.8,,,8061,,,,,
286,"Agilitas USA, Inc.",One stop,,L + 6.25,(c),,7.95,,04/2022,,10,,,9,,,0,,,7,,,,,
287,"Agilitas USA, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,04/2022,,0,,,(1,,,0,,,0,,,,,
288,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,(c),,7.81,,03/2021,,2693,,,2675,,,0.2,,,2019,,,,,
289,"Aris Teleradiology Company, LLC  (5)",Senior loan,,L + 5.50,(c),,7.28,,03/2021,,25,,,25,,,0,,,(18,,,,,
290,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,(a),,6.38,,07/2021,,1425,,,1421,,,0.2,,,1425,,,,,
291,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,(a),,7.64,,01/2021,,16939,,,16775,,,1.8,,,16939,,,,,
292,"BIORECLAMATIONIVT, LLC",One stop,,P + 4.75,(e),,9.50,,01/2021,,55,,,54,,,0,,,55,,,,,
293,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,1437,,,1433,,,0.2,,,1437,,,,,
294,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,551,,,546,,,0.1,,,551,,,,,
295,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,184,,,184,,,0,,,182,,,,,
296,"California Cryobank, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,08/2019,,0,,,(1,,,0,,,0,,,,,
297,"California Cryobank, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,08/2019,,0,,,(1,,,0,,,(1,,,,,
=======
273,"Active Day, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,-,,,(1,,,-,,,-,,,,,
274,"Active Day, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,-,,,(3,,,-,,,-,,,,,
275,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.64,,03/2022,,3596,,,3524,,,0.4,,,3596,,,,,
276,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.75,,03/2022,,204,,,178,,,-,,,186,,,,,
277,"Acuity Eyecare Holdings, LLC",One stop,,L + 6.75,(b),,8.70,,03/2022,,150,,,148,,,-,,,150,,,,,
278,"Acuity Eyecare Holdings, LLC",One stop,,P + 5.75,(e),,10.50,,03/2022,,3,,,2,,,-,,,3,,,,,
279,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(c),,8.06,,05/2022,,21173,,,20688,,,2.2,,,20749,,,,,
280,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.06,,05/2022,,108,,,106,,,-,,,106,,,,,
281,"ADCS Clinics Intermediate Holdings, LLC",One stop,,L + 5.75,(c),,8.06,,05/2022,,83,,,82,,,-,,,82,,,,,
282,"ADCS Clinics Intermediate Holdings, LLC",One stop,,P + 4.75,(e),,9.50,,05/2022,,50,,,48,,,-,,,48,,,,,
283,"ADCS Clinics Intermediate Holdings, LLC  *",One stop,,L + 5.75,(c),,8.06,,05/2022,,32,,,31,,,-,,,31,,,,,
284,"ADCS Clinics Intermediate Holdings, LLC  (5)",One stop,,L + 5.75,,,N/A  (6),,05/2022,,-,,,(2,,,-,,,-,,,,,
285,"Agilitas USA, Inc.  #",One stop,,L + 6.25,(c),,7.94,,04/2022,,8396,,,8328,,,0.8,,,8061,,,,,
286,"Agilitas USA, Inc.",One stop,,L + 6.25,(c),,7.95,,04/2022,,10,,,9,,,-,,,7,,,,,
287,"Agilitas USA, Inc.  (5)",One stop,,L + 6.25,,,N/A  (6),,04/2022,,-,,,(1,,,-,,,-,,,,,
288,"Aris Teleradiology Company, LLC  *",Senior loan,,L + 5.50,(c),,7.81,,03/2021,,2693,,,2675,,,0.2,,,2019,,,,,
289,"Aris Teleradiology Company, LLC  (5)",Senior loan,,L + 5.50,(c),,7.28,,03/2021,,25,,,25,,,-,,,(18,,,,,
290,"Avalign Technologies, Inc.  ^",Senior loan,,L + 4.50,(a),,6.38,,07/2021,,1425,,,1421,,,0.2,,,1425,,,,,
291,"BIORECLAMATIONIVT, LLC  *^#",One stop,,L + 5.75,(a),,7.64,,01/2021,,16939,,,16775,,,1.8,,,16939,,,,,
292,"BIORECLAMATIONIVT, LLC",One stop,,P + 4.75,(e),,9.50,,01/2021,,55,,,54,,,-,,,55,,,,,
293,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,1437,,,1433,,,0.2,,,1437,,,,,
294,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,551,,,546,,,0.1,,,551,,,,,
295,"California Cryobank, LLC  ^",One stop,,L + 5.50,(c),,7.81,,08/2019,,184,,,184,,,-,,,182,,,,,
296,"California Cryobank, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,08/2019,,-,,,(1,,,-,,,-,,,,,
297,"California Cryobank, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,08/2019,,-,,,(1,,,-,,,(1,,,,,
>>>>>>> GSBD
298,"CLP Healthcare Services, Inc.  ^",Senior loan,,L + 5.50,(a),,7.38,,12/2020,,3904,,,3872,,,0.4,,,3826,,,,,
299,Curo Health Services LLC  #,Senior loan,,L + 4.00,(c),,5.81,,02/2022,,3256,,,3246,,,0.3,,,3250,,,,,
300,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,(c),,7.56,,07/2021,,18680,,,18454,,,1.9,,,18680,,,,,
301,"DCA Investment Holding, LLC  *^#",One stop,,L + 5.25,(c),,7.56,,07/2021,,13398,,,13301,,,1.4,,,13398,,,,,
302,"DCA Investment Holding, LLC  #",One stop,,L + 5.25,(c),,7.56,,07/2021,,2463,,,2429,,,0.3,,,2463,,,,,
<<<<<<< HEAD
303,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,7.56,,07/2021,,152,,,150,,,0,,,152,,,,,
304,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,0,,,(1,,,0,,,0,,,,,
305,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,0,,,(10,,,0,,,0,,,,,
306,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,0,,,(11,,,0,,,0,,,,,
307,Deca Dental Management LLC  *^,One stop,,L + 6.25,(c),,8.56,,07/2020,,4084,,,4056,,,0.4,,,4084,,,,,
308,Deca Dental Management LLC,One stop,,L + 6.25,(a)(c),,8.37,,07/2020,,497,,,493,,,0.1,,,497,,,,,
309,Deca Dental Management LLC,One stop,,L + 6.25,(a),,8.14,,07/2020,,50,,,50,,,0,,,50,,,,,
310,Deca Dental Management LLC  (5),One stop,,L + 6.25,,,N/A  (6),,07/2020,,0,,,(2,,,0,,,0,,,,,
=======
303,"DCA Investment Holding, LLC",One stop,,L + 5.25,(c),,7.56,,07/2021,,152,,,150,,,-,,,152,,,,,
304,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,-,,,(1,,,-,,,-,,,,,
305,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,-,,,(10,,,-,,,-,,,,,
306,"DCA Investment Holding, LLC  (5)",One stop,,L + 5.25,,,N/A  (6),,07/2021,,-,,,(11,,,-,,,-,,,,,
307,Deca Dental Management LLC  *^,One stop,,L + 6.25,(c),,8.56,,07/2020,,4084,,,4056,,,0.4,,,4084,,,,,
308,Deca Dental Management LLC,One stop,,L + 6.25,(a)(c),,8.37,,07/2020,,497,,,493,,,0.1,,,497,,,,,
309,Deca Dental Management LLC,One stop,,L + 6.25,(a),,8.14,,07/2020,,50,,,50,,,-,,,50,,,,,
310,Deca Dental Management LLC  (5),One stop,,L + 6.25,,,N/A  (6),,07/2020,,-,,,(2,,,-,,,-,,,,,
>>>>>>> GSBD
311,Dental Holdings Corporation,One stop,,L + 6.00,(c),,7.77,,02/2020,,7142,,,7059,,,0.7,,,6999,,,,,
312,Dental Holdings Corporation,One stop,,L + 6.00,(c),,7.77,,02/2020,,1132,,,1124,,,0.1,,,1110,,,,,
313,Dental Holdings Corporation,One stop,,L + 6.00,(c)(e),,8.75,,02/2020,,440,,,432,,,0.1,,,429,,,,,
314,"eSolutions, Inc.  *^",One stop,,L + 6.50,(c),,8.81,,03/2022,,19786,,,19519,,,2.1,,,19786,,,,,
<<<<<<< HEAD
315,"eSolutions, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,03/2022,,0,,,(1,,,0,,,0,,,,,
=======
315,"eSolutions, Inc.  (5)",One stop,,L + 6.50,,,N/A  (6),,03/2022,,-,,,(1,,,-,,,-,,,,,
>>>>>>> GSBD
316,Excelligence Learning Corporation  ^,One stop,,L + 6.00,(a),,7.88,,04/2023,,4829,,,4788,,,0.5,,,4829,,,,,
317,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.56,,05/2023,,7966,,,7779,,,0.8,,,7966,,,,,
318,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
319,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
320,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.56,,05/2023,,,357,,,,354,,,0,,,,357,,
321,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.03,,05/2023,,173,,,172,,,0,,,173,,,,,
322,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(b),,8.14,,05/2023,,58,,,57,,,0,,,58,,,,,
323,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.03,,05/2023,,51,,,51,,,0,,,51,,,,,
324,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.56,,05/2023,,33,,,28,,,0,,,33,,,,,
325,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,0,,,(3,,,0,,,0,,,,,
326,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,0,,,(5,,,0,,,0,,,,,
327,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,0,,,(6,,,0,,,0,,,,,
328,"G & H Wire Company, Inc.  #",One stop,,L + 5.50,(a),,7.39,,09/2023,,5614,,,5550,,,0.6,,,5614,,,,,
329,"G & H Wire Company, Inc.  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2023,,0,,,(1,,,0,,,0,,,,,
330,"Immucor, Inc.  #",Senior loan,,L + 5.00,(c),,7.30,,06/2021,,1605,,,1596,,,0.2,,,1647,,,,,
331,"Joerns Healthcare, LLC  *^",One stop,,L + 6.00,(c),,7.98,,05/2020,,3497,,,3469,,,0.3,,,3249,,,,,
332,"Kareo, Inc.",One stop,,L + 9.00,(b),,10.99,,06/2022,,4518,,,4325,,,0.5,,,4518,,,,,
333,"Kareo, Inc.",One stop,,L + 9.00,,,N/A  (6),,06/2022,,0,,,0,,,0,,,0,,,,,
334,"Katena Holdings, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,06/2021,,8567,,,8500,,,0.9,,,8396,,,,,
335,"Katena Holdings, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,06/2021,,837,,,830,,,0.1,,,820,,,,,
336,"Katena Holdings, Inc.  #",One stop,,L + 6.75,(c),,9.06,,06/2021,,571,,,563,,,0.1,,,559,,,,,
337,"Katena Holdings, Inc.",One stop,,P + 5.75,(e),,10.50,,06/2021,,100,,,99,,,0,,,98,,,,,
338,"Lombart Brothers, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,04/2022,,3612,,,3530,,,0.4,,,3612,,,,,
339,"Lombart Brothers, Inc.  ^(8)",One stop,,L + 6.75,(c),,9.06,,04/2022,,1656,,,1629,,,0.2,,,1656,,,,,
340,"Lombart Brothers, Inc.",One stop,,P + 5.50,(e),,10.25,,04/2022,,16,,,16,,,0,,,16,,,,,
341,"Lombart Brothers, Inc.  (8)",One stop,,L + 6.75,,,N/A  (6),,04/2022,,0,,,0,,,0,,,0,,,,,
342,"Maverick Healthcare Group, LLC  *",Senior loan,,L + 7.50,(a),,7.38 cash/2.00 PIK,,12/2017,,1380,,,1380,,,0.1,,,1380,,,,,
343,"MWD Management, LLC & MWD Services  #",One stop,,L + 5.25,(c),,7.56,,06/2023,,5895,,,5831,,,0.6,,,5895,,,,,
344,"MWD Management, LLC & MWD Services  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2022,,0,,,(1,,,0,,,0,,,,,
345,"MWD Management, LLC & MWD Services  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2023,,0,,,(3,,,0,,,0,,,,,
346,"MWD Management, LLC & MWD Services",One stop,,L + 2.25,(c),,4.56,,06/2023,,230,,,229,,,0,,,230,,,,,
347,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,9386,,,9178,,,1.0,,,9386,,,,,
348,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,947,,,932,,,0.1,,,947,,,,,
349,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.00,(c),,8.31,,05/2022,,211,,,209,,,0,,,211,,,,,
350,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a),,7.77,,05/2022,,91,,,90,,,0,,,91,,,,,
351,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,46,,,45,,,0,,,46,,,,,
352,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.00,(c),,8.31,,05/2022,,42,,,41,,,0,,,42,,,,,
353,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,32,,,32,,,0,,,32,,,,,
354,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,30,,,30,,,0,,,30,,,,,
355,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.30,,05/2022,,17,,,15,,,0,,,15,,,,,
356,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a)(b)(c),7.79,,05/2022,,151,,,150,,,0,,,151,,,,,,
357,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a)(b),,7.89,,05/2022,,39,,,35,,,0,,,35,,,,,
358,"ONsite Mammography, LLC",One stop,,L + 6.75,(a),,8.64,,11/2023,,3079,,,3014,,,0.3,,,3079,,,,,
359,"ONsite Mammography, LLC",One stop,,L + 6.75,(d),,8.93,,11/2023,,16,,,15,,,0,,,16,,,,,
360,"ONsite Mammography, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,11/2023,,0,,,(1,,,0,,,0,,,,,
361,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(b),,8.04,,08/2021,,9930,,,9746,,,1.0,,,9930,,,,,
362,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(a),,8.07,,08/2021,,55,,,53,,,0,,,55,,,,,
363,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(b),,8.04,,08/2021,,30,,,29,,,0,,,30,,,,,
364,"PPT Management Holdings, LLC  ^",One stop,,L + 6.00,(c),,7.70,,12/2022,,10171,,,9990,,,0.9,,,8645,,,,,
365,"PPT Management Holdings, LLC",One stop,,L + 6.00,(a),,7.89,,12/2022,,200,,,196,,,0,,,170,,,,,
366,"PPT Management Holdings, LLC  *",One stop,,L + 6.00,(c),,7.75,,12/2022,,134,,,134,,,0,,,114,,,,,
367,"PPT Management Holdings, LLC",One stop,,L + 6.00,(c),,8.10,,12/2022,,80,,,81,,,0,,,68,,,,,
368,"PPT Management Holdings, LLC  (5)",One stop,,L + 6.00,(c),,8.31,,12/2022,,38,,,29,,,0,,,(4,,,,,
369,Premise Health Holding Corp.  *^#,One stop,,L + 4.50,(c),,6.81,,06/2020,,14738,,,14689,,,1.5,,,14738,,,,,
370,Premise Health Holding Corp.  (5),One stop,,L + 4.50,,,N/A  (6),,06/2020,,0,,,(10,,,0,,,0,,,,,
371,"Radiology Partners, Inc.  ^#",One stop,,L + 5.75,(c)(d),,7.61,,12/2023,,29053,,,28939,,,3.0,,,29053,,,,,
372,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
373,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
374,"Radiology Partners, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,12/2023,,,0,,,,(4,,,0,,,,0,,
375,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,(a),,6.88,,12/2018,,2435,,,2432,,,0.3,,,2435,,,,,
376,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,(e),,8.75,,12/2018,,454,,,453,,,0,,,454,,,,,
377,"Riverchase MSO, LLC  #",Senior loan,,L + 5.75,(c),,8.06,,10/2022,,4956,,,4898,,,0.5,,,4956,,,,,
378,"Riverchase MSO, LLC",Senior loan,,L + 5.75,(c),,7.96,,10/2022,,54,,,53,,,0,,,54,,,,,
