,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
921,,Bonterra LLC+,One stop,,L + 6.50,(b),,8.75,,09/2027,,122,,,119,,,-,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,Bonterra LLC+(5),One stop,,L + 6.50,,,N/A(6),,09/2027,,,-,,,,(37),,,-,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,Daxko Acquisition Corporation+,One stop,,L + 5.50,(a),,7.17,,10/2028,,27780,,,27530,,,1.1,,27224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,Daxko Acquisition Corporation+(5),One stop,,L + 5.50,,,N/A(6),,10/2028,,-,,,(10),,,-,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,Daxko Acquisition Corporation+(5),One stop,,L + 5.50,,,N/A(6),,10/2027,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,Daxko Acquisition Corporation+,One stop,,L + 5.50,(a),,7.17,,10/2028,,2343,,,2312,,,0.1,,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,Diligent Corporation*#+~,One stop,,L + 6.25,(b)(c),,9.13,,08/2025,,86513,,,86436,,,3.3,,86513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,Diligent Corporation+,One stop,,L + 5.75,(b)(c),,8.63,,08/2025,,5979,,,5937,,,0.2,,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,Diligent Corporation+,One stop,,L + 6.25,(c),,8.49,,08/2025,,162,,,161,,,-,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,SN + 6.00,(j),,7.19,,02/2029,,14105,,,15058,,,0.5,,13965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,Dragon UK Bidco Limited+(5)(8)(9)(10),One stop,,SN + 6.00,,,N/A(6),,02/2029,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,Dragon UK Bidco Limited+(8)(9)(10),One stop,,C + 6.00,(i),,6.00,,02/2029,,297,,,297,,,-,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,"FirstUp, Inc+",One stop,,L + 6.75,(b),,5.50 cash/3.50 PIK,,07/2027,,8837,,,8765,,,0.3,,8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,"FirstUp, Inc+(5)",One stop,,L + 6.25,,,N/A(6),,07/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,"Gainsight, Inc.+",One stop,,L + 6.75,(b),,7.99 PIK,,07/2027,,9751,,,9611,,,0.4,,9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,"Gainsight, Inc.+(5)",One stop,,L + 6.75,,,N/A(6),,07/2027,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,"GS Acquisitionco, Inc.*#+~",One stop,,L + 5.75,(b)(c),,7.26,,05/2026,,83928,,,84187,,,3.2,,83088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,"GS Acquisitionco, Inc.+",One stop,,L + 5.75,(c),,8.63,,05/2026,,66,,,64,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,"GS Acquisitionco, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,05/2026,,-,,,(6),,,-,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,"GTIV, LLC+",One stop,,SF + 5.50,(n),,6.25,,02/2029,,74401,,,73698,,,2.8,,73657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,"GTIV, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,02/2029,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,"ICIMS, Inc.+~",One stop,,L + 6.50,(b),,7.72,,09/2024,,14355,,,14512,,,0.6,,14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,"ICIMS, Inc.+~",One stop,,L + 6.50,(b),,7.72,,09/2024,,4501,,,4493,,,0.2,,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,"ICIMS, Inc.~",One stop,,L + 6.50,(b),,7.72,,09/2024,,2706,,,2691,,,0.1,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,"ICIMS, Inc.+",One stop,,L + 6.50,(b),,7.72,,09/2024,,88,,,88,,,-,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,IQN Holding Corp. #+,One stop,,SF + 5.50,(m),,6.90,,05/2029,,14682,,,14538,,,0.6,,14535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,IQN Holding Corp. +(5),One stop,,SF + 5.50,,,N/A(6),,05/2028,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,IQN Holding Corp. +(5),One stop,,SF + 5.50,,,N/A(6),,05/2029,,-,,,(32),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,"Juvare, LLC*",One stop,,L + 5.75,(b),,8.00,,10/2026,,7526,,,7459,,,0.3,,7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,"Juvare, LLC+",One stop,,L + 5.75,(b),,8.00,,10/2026,,1737,,,1721,,,0.1,,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,"Juvare, LLC+",One stop,,L + 5.75,(b),,7.98,,04/2026,,35,,,34,,,-,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,"Juvare, LLC+",One stop,,L + 5.75,(b),,7.08,,10/2026,,548,,,524,,,-,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,Kaseya Inc.+,One stop,,SF + 5.75,(n),,8.29,,06/2029,,9178,,,9039,,,0.4,,9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,Kaseya Inc.+(5),One stop,,SF + 5.75,,,N/A(6),,06/2029,,-,,,(3),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,Kaseya Inc.+(5),One stop,,SF + 5.75,,,N/A(6),,06/2029,,-,,,(6),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,"Mindbody, Inc.+~",One stop,,L + 8.50,(c),,8.38 cash/1.50 PIK,,02/2025,,49900,,,50373,,,1.9,,49900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,"Mindbody, Inc.+",One stop,,L + 8.50,(c),,8.38 cash/1.50 PIK,,02/2025,,5588,,,5544,,,0.2,,5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,"Mindbody, Inc.+(5)",One stop,,L + 8.50,,,N/A(6),,02/2025,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,Ministry Brands Holdings LLC+,One stop,,L + 5.50,(b),,7.75,,12/2028,,22036,,,21832,,,0.8,,21595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,Ministry Brands Holdings LLC+(5),One stop,,L + 5.50,,,N/A(6),,12/2027,,-,,,(2),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,Ministry Brands Holdings LLC+(5),One stop,,L + 5.50,,,N/A(6),,12/2028,,-,,,(6),,,-,,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,"Namely, Inc.+~",One stop,,L + 8.50,(b),,8.25 cash/2.25 PIK,,06/2024,,3694,,,3603,,,0.2,,3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,"Namely, Inc.+",One stop,,L + 8.50,(b),,8.50 cash/2.25 PIK,,06/2024,,2098,,,2031,,,0.1,,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,"Namely, Inc.+",One stop,,L + 8.50,(b),,8.25 cash/2.25 PIK,,06/2024,,72,,,72,,,-,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,Neo Bidco GMBH+(8)(9)(13),One stop,,E + 6.00,(e),,6.00,,07/2028,,6852,,,7629,,,0.3,,6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,Neo Bidco GMBH+(8)(9)(13),One stop,,E + 6.00,,,N/A(6),,01/2028,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,Neo Bidco GMBH+(8)(13),One stop,,L + 6.00,(b),,8.23,,01/2028,,30,,,30,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,"Newscycle Solutions, Inc.+",Senior loan,,L + 7.00,(b),,9.25,,12/2022,,110,,,108,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,"PDI TA Holdings, Inc.+",One stop,,L + 4.50,(b),,5.54,,10/2024,,8430,,,8341,,,0.3,,8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,"PDI TA Holdings, Inc.+",Second lien,,L + 8.50,(b),,9.57,,10/2025,,,3424,,,,3371,,,0.1,,,3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,"PDI TA Holdings, Inc.+",One stop,,L + 4.50,(b)(c),,5.54,,10/2024,,1121,,,1117,,,-,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,"PDI TA Holdings, Inc.+",One stop,,L + 4.50,(b),,5.54,,10/2024,,692,,,686,,,-,,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,"PDI TA Holdings, Inc.+",Second lien,,L + 8.50,(c),,9.50,,10/2025,,640,,,636,,,-,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,"PDI TA Holdings, Inc.+",Second lien,,L + 8.50,(b)(c),,9.54,,10/2025,,377,,,375,,,-,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,"PDI TA Holdings, Inc.+(8)(9)",One stop,,SN + 4.50,(j),,5.69,,10/2024,,84,,,93,,,-,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,"PDI TA Holdings, Inc.+",One stop,,L + 4.50,(b),,5.54,,10/2024,,41,,,40,,,-,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,"Personify, Inc.*#+",One stop,,L + 5.25,(b),,7.50,,09/2024,,13762,,,13907,,,0.5,,13762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,"Personify, Inc.#",One stop,,L + 5.25,(b),,7.50,,09/2024,,8195,,,8142,,,0.3,,8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,"Personify, Inc.+",One stop,,L + 5.25,,,N/A(6),,09/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,"Pluralsight, LLC+",One stop,,L + 8.00,(c),,9.49,,03/2027,,23748,,,23557,,,0.9,,23748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,"Pluralsight, LLC+(5)",One stop,,L + 8.00,,,N/A(6),,03/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,"ProcessUnity Holdings, LLC+",One stop,,L + 6.00,(b),,8.25,,09/2028,,4221,,,4183,,,0.2,,4221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,"ProcessUnity Holdings, LLC+",One stop,,L + 6.00,(a),,7.63,,09/2028,,14,,,13,,,-,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,"ProcessUnity Holdings, LLC+(5)",One stop,,L + 6.00,,,N/A(6),,09/2028,,-,,,(8),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,Pyramid Healthcare Acquisition Corp.#+,One stop,,L + 4.75,(c),,5.75,,05/2027,,18418,,,18269,,,0.7,,18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(c),,5.75,,05/2027,,875,,,868,,,-,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(c),,5.75,,05/2027,,541,,,536,,,-,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(c),,5.75,,05/2027,,180,,,178,,,-,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(a),,6.42,,05/2027,,158,,,157,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(b),,7.00,,05/2027,,148,,,147,,,-,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(c),,5.75,,05/2027,,148,,,147,,,-,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(c),,6.25,,05/2027,,101,,,66,,,-,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,Pyramid Healthcare Acquisition Corp.+,One stop,,L + 4.75,(b),,5.99,,05/2027,,58,,,58,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,Pyramid Healthcare Acquisition Corp.+(5),One stop,,L + 4.75,,,N/A(6),,05/2027,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,"QAD, Inc.+",One stop,,L + 6.00,(a),,7.67,,11/2027,,9512,,,9427,,,0.4,,9512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,"QAD, Inc.+(5)",One stop,,L + 6.00,,,N/A(6),,11/2027,,-,,,(4),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,"Quant Buyer, Inc.+",One stop,,SF + 5.25,(m),,6.68,,06/2029,,2491,,,2467,,,0.1,,2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,"Quant Buyer, Inc.+",One stop,,SF + 5.25,(m),,6.72,,06/2029,,498,,,469,,,-,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,"Quant Buyer, Inc.+(5)",One stop,,SF + 5.25,,,N/A(6),,06/2029,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,"RegEd Aquireco, LLC+",Senior loan,,L + 4.25,(a),,5.92,,12/2024,,11213,,,11216,,,0.4,,10988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,"RegEd Aquireco, LLC+",Senior loan,,P + 3.25,(a)(d),,7.09,,12/2024,,210,,,209,,,-,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,"Riskonnect Parent, LLC*+",One stop,,L + 5.50,(c),,6.30,,12/2028,,9261,,,9177,,,0.4,,9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,"Riskonnect Parent, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,12/2028,,-,,,(3),,,-,,(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,"Riskonnect Parent, LLC+(5)",One stop,,SF + 5.50,,,N/A(6),,12/2028,,-,,,(3),,,-,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,Rodeo Buyer Company & Absorb Software Inc.+,One stop,,L + 6.25,(a),,7.92,,05/2027,,4541,,,4504,,,0.2,,4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,Rodeo Buyer Company & Absorb Software Inc.+(5),One stop,,L + 6.25,,,N/A(6),,05/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,Sapphire Bidco Oy+(8)(9)(10),One stop,,E + 6.00,,,N/A(6),,04/2029,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,Sapphire Bidco Oy+(8)(9)(10),One stop,,E + 6.00,,,N/A(6),,04/2029,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,"Sonatype, Inc.+",One stop,,SF + 6.75,(n),,7.75,,12/2025,,40459,,,40192,,,1.6,,40459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,"Sonatype, Inc.+",One stop,,SF + 6.75,(n),,7.75,,12/2025,,851,,,846,,,-,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,"Sonatype, Inc.+(5)",One stop,,SF + 6.75,,,N/A(6),,12/2025,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,Spartan Buyer Acquisition Co.*#~,One stop,,L + 6.25,(a),,7.92,,12/2026,,31437,,,31145,,,1.2,,31437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,Spartan Buyer Acquisition Co.+,One stop,,L + 6.25,(a),,7.92,,12/2026,,1998,,,1964,,,0.1,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,Spartan Buyer Acquisition Co.+(5),One stop,,L + 6.25,,,N/A(6),,12/2026,,-,,,(2),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,Tahoe Bidco B.V. +,One stop,,L + 6.00,(a),,7.12,,09/2028,,12058,,,11951,,,0.5,,12058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,Tahoe Bidco B.V. +(5),One stop,,L + 6.00,,,N/A(6),,10/2027,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,Telesoft Holdings LLC+,One stop,,L + 5.75,(a)(c),,8.26,,12/2025,,,889,,,,877,,,-,,,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,Telesoft Holdings LLC+,One stop,,L + 5.75,(a),,7.42,,12/2025,,5,,,4,,,-,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.25,(a),,5.92,,12/2024,,3454,,,3483,,,0.1,,3435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.25,(a),,5.92,,12/2024,,913,,,898,,,-,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.25,(a),,5.92,,12/2024,,429,,,423,,,-,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.50,(a),,6.17,,12/2024,,158,,,156,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.50,(a),,6.17,,12/2024,,234,,,227,,,-,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,"TI Intermediate Holdings, LLC+",Senior loan,,L + 4.25,,,N/A(6),,12/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,"Togetherwork Holdings, LLC*#",One stop,,L + 6.25,(c),,9.13,,03/2025,,15285,,,15345,,,0.6,,15285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,6911,,,6819,,,0.3,,6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,4192,,,4158,,,0.2,,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,"Togetherwork Holdings, LLC+~",One stop,,L + 6.25,(c),,9.13,,03/2025,,1772,,,1807,,,0.1,,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,"Togetherwork Holdings, LLC#+",One stop,,L + 6.25,(c),,9.13,,03/2025,,1719,,,1752,,,0.1,,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,"Togetherwork Holdings, LLC*#",One stop,,L + 6.25,(c),,9.13,,03/2025,,1675,,,1708,,,0.1,,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,"Togetherwork Holdings, LLC#+",One stop,,L + 6.25,(c),,9.13,,03/2025,,1619,,,1636,,,0.1,,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,"Togetherwork Holdings, LLC*+",One stop,,L + 6.25,(c),,9.13,,03/2025,,1560,,,1591,,,0.1,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,"Togetherwork Holdings, LLC#+",One stop,,L + 6.25,(c),,9.13,,03/2025,,1455,,,1481,,,0.1,,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,"Togetherwork Holdings, LLC*#",One stop,,L + 6.25,(c),,9.13,,03/2025,,1191,,,1200,,,-,,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,"Togetherwork Holdings, LLC#+",One stop,,L + 6.25,(c),,9.13,,03/2025,,656,,,669,,,-,,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,454,,,450,,,-,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,439,,,436,,,-,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,250,,,248,,,-,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,"Togetherwork Holdings, LLC+",One stop,,L + 6.25,(c),,9.13,,03/2025,,63,,,64,,,-,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,"Togetherwork Holdings, LLC+~",One stop,,L + 6.25,(c),,9.13,,03/2025,,58,,,59,,,-,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,"Togetherwork Holdings, LLC+(5)",One stop,,L + 6.25,,,N/A(6),,03/2024,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,"Trintech, Inc.*#+",One stop,,L + 6.00,(b),,7.24,,12/2024,,22086,,,22202,,,0.9,,22086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,"Trintech, Inc.#+",One stop,,L + 6.00,(b),,7.24,,12/2024,,9165,,,9252,,,0.3,,9165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,"Trintech, Inc.+",One stop,,L + 6.00,(b),,7.24,,12/2024,,100,,,100,,,-,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
