,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
323,,,First Lien Secured Debt - Revolver,,7.50% (1M L+650),,08/30/22,,533,,,533,,,,526,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/30/22,,800,,,(6),,,,(11),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,08/30/22,,4667,,,(51),,,,(66),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,14438,,,,14250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Golden Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"Golden Bear 2016-R, LLC (4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,N/A,,16755,,,,9265,,,(3)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"Purchasing Power, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,6.66% (1M L+650),,01/24/22,,8316,,,8316,,,,8213,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,First Lien Secured Debt - Unfunded Revolver,,0.40% Unfunded,,01/24/22,,797,,,-,,,,(10),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,8316,,,,8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"Taupo River II, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"Taupo River II, LLC",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,12/06/20,,815,,,814,,,,815,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,3.40% (1M L+325),,09/29/22,,4680,,,4512,,,,4424,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,68932,,,,,60753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"6.75% (6M GPBL+625, 0.50% Floor)",,07/30/25,,£,30000,,,,36077,,,,,38028,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,Total Education,,,36077,,,,,38028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"AMP Solar Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"AMP Solar Group, Inc. (4)",,Common Equity - Class A Common Unit,,N/A,,N/A,,"243,646 Shares",,,10000,,,,,8570,,,(13)(17)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,"534,375 Shares",,534,,,,412,,,(17)(15)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,8343,,,,3544,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,5568,,,,2371,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Renew JV LLC (4),,Common Equity - Membership Interests,,N/A,,N/A,,"771,449 Shares",,771,,,,905,,,(13)(17)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,15216,,,,7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00%,,03/08/23,,£,5562,,,7637,,,,2210,,,(13)(14)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,5705,,,,-,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,Common Equity - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,4,,,,-,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,13346,,,,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,Total Energy – Electricity,,,38562,,,,,18012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,Second Lien Secured Debt,,10.00% PIK,,03/29/21,,,39135,,,,36926,,,,,10333,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,Common Equity - Common Stock,,N/A,,N/A,,"5,000,000 Shares",,30078,,,,-,,,(13)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,67004,,,,10333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"Pelican Energy, LLC (4)",,Common Equity - Membership Interests,,N/A,,N/A,,"1,444 Shares",,16764,,,,2170,,,(13)(16)  (17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche C Note,,12.00%,,07/31/21,,24728,,,24728,,,,25470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,First Lien Secured Debt - Tranche A Note,,4.00%,,07/31/21,,45917,,,44528,,,,16820,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,First Lien Secured Debt - Tranche B Note,,3.00% PIK,,07/31/21,,85777,,,44380,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,Common Equity - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,1411,,,,-,,,(13)(16)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,,,,115047,,,,42290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,Total Energy – Oil & Gas,,,198815,,,,,54793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Denali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"Dispatch Acquisition Holdings, LLC",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,01/29/27,,,16557,,,,16223,,,,,16237,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,First Lien Secured Debt - Revolver,,"6.50% (1M L+550, 1.00% Floor)",,01/29/26,,1867,,,1867,,,,1837,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/29/26,,1173,,,(65),,,,(19),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,First Lien Secured Debt - Letters of Credit,,5.50%,,02/26/21 - 06/30/21,,207,,,-,,,,(3),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,01/29/27,,5114,,,(61),,,,(99),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,17964,,,,17953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"Ortega National Parks, LLC",,First Lien Secured Debt,,"6.25% (6M L+525, 1.00% Floor)",,10/31/25,,11662,,,11468,,,,11151,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,First Lien Secured Debt - Revolver,,"6.25% (1M L+525, 1.00% Floor)",,10/31/25,,2049,,,2014,,,,1958,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,10/31/25,,6202,,,(57),,,,(272),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,13425,,,,12837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,Total Environmental Industries,,,31389,,,,,30790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Food & Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Bumble Bee Foods S.À R.L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Connors Bros Clover Leaf Seafoods Company,,First Lien Secured Debt,,N/A,,01/31/24,,,126,,,,-,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Bumble Bee Holdings Inc,,First Lien Secured Debt,,N/A,,01/31/24,,443,,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Tonos US LLC,,First Lien Secured Debt,,"8.75% (3M L+725, 1.50% Floor)",,01/31/24,,9454,,,9561,,,,9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,Total Food & Grocery,,,9561,,,,,9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"Altasciences, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,9360-1367 Quebec Inc.,,First Lien Secured Debt,,"7.25% (3M L+625, 1.00% Floor)",,06/09/23,,,2826,,,,2797,,,,,2762,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,First Lien Secured Debt,,"8.49% (3M CADL+625, 1.00% Floor)",,06/09/23,,C$,2345,,,1728,,,,1716,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"Altasciences US Acquistion, Inc.",,First Lien Secured Debt,,"7.25% (3M L+625, 1.00% Floor)",,06/09/23,,5965,,,5898,,,,5831,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,First Lien Secured Debt - Revolver,,"7.25% (3M L+625, 1.00% Floor)",,06/09/23,,392,,,392,,,,383,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/09/23,,1033,,,(14),,,,(23),,,(8)(9)  (21)(23)  (11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,10801,,,,10669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,American Veterinary Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,AVG Intermediate Holdings LLC,,First Lien Secured Debt,,"9.75% (1M L+825, 1.50% Floor)",,02/08/24,,13225,,,13026,,,,13101,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,AmeriVet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"7.25% (3M L+625, 1.00% Floor)",,06/05/24,,695,,,687,,,,687,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,First Lien Secured Debt,,"7.25% (6M L+625, 1.00% Floor)",,06/05/24,,26310,,,25884,,,,26015,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,First Lien Secured Debt - Revolver,,8.50% (P+525),,06/05/24,,524,,,524,,,,518,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/05/24,,282,,,(12),,,,(3),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,06/05/24,,6952,,,(83),,,,(78),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Amerivet Partners Parent LP,,Common Equity - Class D Partnership Units,,N/A,,N/A,,13 Shares,,125,,,,198,,,(9)(13)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,27125,,,,27337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Analogic Corporation,,First Lien Secured Debt,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,18124,,,17841,,,,17761,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/22/23,,1826,,,(25),,,,(37),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,17816,,,,17724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"BioClinica Holding I, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"9.25% (1M L+825, 1.00% Floor)",,10/21/24,,24612,,,24330,,,,23778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,BK Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"BK Medical Holding Company, Inc.",,First Lien Secured Debt,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,7268,,,7207,,,,7134,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/22/24,,783,,,(6),,,,(12),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,7201,,,,7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Royton Bidco Limited,,First Lien Secured Debt,,"6.75% (6M GBPL+625, 0.50% Floor)",,05/09/25,,£,17363,,,22068,,,,21546,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,First Lien Secured Debt,,"6.75% (1M GBPL+625, 0.50% Floor)",,05/09/25,,£,294,,,372,,,,365,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.01% Unfunded,,05/09/25,,£,2265,,,(67),,,,(118),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,22373,,,,21793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Cerus Corporation,,First Lien Secured Debt,,"7.25% (1M L+545, 1.80% Floor)",,03/01/24,,12000,,,11958,,,,12360,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,First Lien Secured Debt - Revolver,,"5.55% (1M L+375, 1.80% Floor)",,03/01/24,,55,,,55,,,,56,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/01/24,,445,,,(1),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,03/01/24,,9000,,,(31),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,11981,,,,12416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Dohmen Life Science Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"LSCS Holdings, Inc",,Second Lien Secured Debt,,8.61% (6M L+825),,03/16/26,,19818,,,19501,,,,19123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,418,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"The Emmes Company, LLC",,First Lien Secured Debt,,"6.09% (6M L+500, 1.00% Floor)",,03/03/25,,12061,,,11928,,,,11760,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/03/25,,2449,,,(27),,,,(61),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,12207,,,,12117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"6.50% (1M L+600, 0.50% Floor)",,03/06/23,,25000,,,24817,,,,24605,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/08/23,,60870,,,(384),,,,"(1,190)",,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.00% Unfunded,,03/06/23,,6848,,,-,,,,(80),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,24433,,,,23335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"GB001, Inc.",,First Lien Secured Debt,,"9.00% (1M L+700, 2.00% Floor)",,01/01/25,,6000,,,5981,,,,6120,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,01/01/25,,24000,,,(177),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,5804,,,,6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"HSI Halo Acquisition, Inc.",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,08/31/26,,6366,,,6312,,,,6181,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,08/31/26,,2660,,,2610,,,,2583,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,First Lien Secured Debt - Revolver,,8.00% (P+475),,08/30/25,,374,,,374,,,,365,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/30/25,,439,,,(7),,,,(10),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,425,,,(9)(13)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,9789,,,,9544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"6.50% (6M L+550, 1.00% Floor)",,05/30/24,,5100,,,5062,,,,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,First Lien Secured Debt - Revolver,,"6.50% (3M L+550, 1.00% Floor)",,05/30/24,,289,,,287,,,,272,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,5349,,,,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"7.00% (6M L+600, 1.00% Floor)",,05/01/26,,1829,,,1786,,,,1808,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/01/25,,167,,,(4),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,1782,,,,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,121,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,08/27/24,,21991,,,21733,,,,21134,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/27/24,,2654,,,(31),,,,(105),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,21835,,,,21150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"Lanai Holdings III, Inc. (Patterson Medical)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"11.50% (3M L+1050 PIK, 1.00% Floor)",,08/28/23,,18241,,,18025,,,,15806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Mannkind Corporation,,First Lien Secured Debt,,"8.75% (1M L+675, 2.00% Floor)",,08/01/24,,13867,,,13813,,,,14193,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,08/01/24,,8667,,,(33),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,13780,,,,14193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,11/22/23,,23649,,,23341,,,,23306,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,11/22/22,,1558,,,(17),,,,(18),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,23324,,,,23288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (29),,,Fair Value (1)(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"Medical Guardian, LLC",,First Lien Secured Debt,,"9.50% (1M L+850, 1.00% Floor)",,12/31/24,,34286,,,33702,,,,33881,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,First Lien Secured Debt - Revolver,,"9.50% (1M L+850, 1.00% Floor)",,12/31/24,,381,,,381,,,,376,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/31/24,,5333,,,(97),,,,(63),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
