,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
320,The Club Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Eldrickco Limited,,,First Lien Secured Debt,,,"6.04% (3M GBPL+550, 0.50% Floor)",,11/21/25,,£,750,,,938,,,,869,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,First Lien Secured Debt,,,"6.23% (3M GBPL+550, 0.50% Floor)",,11/21/25,,£,9914,,,12376,,,,11336,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,First Lien Secured Debt - Revolver,,,"5.52% (3M GBPL+500, 0.50% Floor)",,05/21/25,,£,345,,,394,,,,394,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.93% Unfunded,,11/21/25,,£,3991,,,(104),,,,(326),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,13604,,,,12273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"Tidewater Consumer Receivables, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"Tidewater Consumer Receivables, LLC",,,First Lien Secured Debt,,,7.33% (1M L+575),,12/28/23,,11333,,,11248,,,,11090,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,First Lien Secured Debt - Revolver,,,7.33% (1M L+575),,12/28/23,,1537,,,1537,,,,1504,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,First Lien Secured Debt - Unfunded Revolver,,,0.00% Unfunded,,12/28/23,,130,,,(9),,,,(3),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,12776,,,,12591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,US Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"U.S. Auto Finance, Inc.",,,First Lien Secured Debt,,,6.33% (3M L+475),,04/17/22,,20893,,,20824,,,,20351,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,First Lien Secured Debt - Revolver,,,7.08% (3M L+550),,04/17/22,,3052,,,3052,,,,2973,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,04/17/22,,16948,,,(71),,,,(441),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,,,,,23805,,,,22883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Total Consumer Services,,,,,,,,,,,,129079,,,,,123300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"Containers, Packaging & Glass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"TricorBraun Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"TricorBraun Holdings, Inc.",,,First Lien Secured Debt - Revolver,,,4.05% (1M L+325),,11/30/21,,,1500,,,,1500,,,,,1478,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,First Lien Secured Debt - Revolver,,,5.50% (P+225),,11/30/21,,3750,,,3750,,,,3695,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,11/30/21,,375,,,(169),,,,(6),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"Total Containers, Packaging & Glass",,,,,,,,,,,,5081,,,,,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Celink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Compu-Link Corporation,,,First Lien Secured Debt - Revolver,,,"6.50% (1M L+550, 1.00% Floor)",,06/11/24,,,45,,,,3,,,,,44,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,First Lien Secured Debt - Revolver,,,"6.72% (3M L+550, 1.00% Floor)",,06/11/24,,2227,,,2227,,,,2152,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"Peer Advisors, LLC",,,First Lien Secured Debt,,,"6.50% (1M L+550, 1.00% Floor)",,06/11/24,,21875,,,21461,,,,21138,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,23691,,,,23334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"Exeter Property Group, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"Exeter Property Group, LLC",,,First Lien Secured Debt,,,6.08% (1M L+450),,08/28/24,,4772,,,4714,,,,4618,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,08/28/24,,192,,,(2),,,,(6),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,,,,,4712,,,,4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"Flock Financial, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"Flock SPV I, LLC",,,First Lien Secured Debt,,,8.08% (1M L+650),,08/30/22,,13067,,,13018,,,,12788,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,08/30/22,,1333,,,(8),,,,(28),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.50% Unfunded,,08/30/22,,5600,,,(64),,,,(119),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,12946,,,,12641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Golden Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"Golden Bear 2016-R, LLC (4)",,,Structured Products and Other - Membership Interests,,,N/A,,09/20/42,,-,,,16729,,,,9748,,,(3)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"Purchasing Power, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"Purchasing Power Funding I, LLC",,,First Lien Secured Debt - Revolver,,,8.08% (1M L+650),,01/24/22,,4608,,,4608,,,,4529,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,01/24/22,,4504,,,-,,,,(77),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,4608,,,,4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"Taupo River II, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"Taupo River II, LLC",,,First Lien Secured Debt,,,"7.16% (3M L+525, 1.00% Floor)",,06/08/20,,14000,,,13993,,,,13966,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"Ten-X, LLC",,,First Lien Secured Debt - Revolver,,,4.00% (1M L+325),,09/29/22,,3120,,,3120,,,,2911,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,First Lien Secured Debt - Revolver,,,4.19% (1M L+325),,09/29/22,,1560,,,1350,,,,1455,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,4470,,,,4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,,,,,,,,,,81149,,,,,73119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,SSCP Spring Bidco Limited,,,First Lien Secured Debt,,,"6.94% (6M GPBL+625, 0.50% Floor)",,07/30/25,,£,535,,,,641,,,,,634,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,First Lien Secured Debt,,,"6.99% (6M GBPL+625, 0.50% Floor)",,07/30/25,,£,28370,,,33983,,,,33627,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.88% Unfunded,,07/30/25,,£,1095,,,(29),,,,(60),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Total Education,,,,,,,,,,,,34595,,,,,34201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"AMP Solar Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"AMP Solar Group, Inc. (4)",,,Common Equity/Interests - Class A Common Unit,,,N/A,,N/A,,,"243,646 Shares",,,,10000,,,,,8736,,,(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,
382,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"AIC SPV Holdings II, LLC (4)",,,Preferred Equity - Preferred Stock,,,N/A,,N/A,,,143 Shares,,,534,,,,442,,,(15)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,,Preferred Equity - Series B Preferred Stock,,,N/A,,N/A,,,"1,505,868 Shares",,,8343,,,,3284,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,Preferred Equity - Series D Preferred Stock,,,N/A,,N/A,,,"436,689 Shares",,,5568,,,,2101,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Renew JV LLC (4),,,Common Equity/Interests - Membership Interests,,,N/A,,N/A,,,"893,336 Shares",,,893,,,,914,,,(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,15338,,,,6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Solarplicity UK Holdings Limited,,,First Lien Secured Debt,,,4.00%,,03/08/23,,£,5562,,,7637,,,,3787,,,(13)(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,Preferred Equity - Preferred Stock,,,N/A,,N/A,,,"4,286 Shares",,,5861,,,,-,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,Common Equity - Ordinary Shares,,,N/A,,N/A,,,"2,825 Shares",,,4,,,,-,,,(2)(13)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,13502,,,,3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Total Energy – Electricity,,,,,,,,,,,,38840,,,,,19264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,,Second Lien Secured Debt,,,10.00% PIK Toggle (8.00% Cash),,03/29/21,,,37234,,,,36926,,,,,14711,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,Common Equity/Interests - Common Stock,,,N/A,,N/A,,,"5,000,000 Shares",,,30078,,,,-,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,67004,,,,14711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"Pelican Energy, LLC (4)",,,Common Equity/Interests - Membership Interests,,,N/A,,N/A,,,"1,444 Shares",,,16822,,,,2411,,,(13)(16)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"SHD Oil & Gas, LLC (5)",,,First Lien Secured Debt - Tranche C Note,,,12.00%,,07/31/21,,24000,,,24000,,,,24720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,First Lien Secured Debt - Tranche A Note,,,4.00% (4.00% Cash plus 0.00% PIK),,07/31/21,,45457,,,44998,,,,22495,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,First Lien Secured Debt - Tranche B Note,,,3.00% PIK,,07/31/21,,84484,,,44380,,,,-,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,Common Equity/Interests - Series A Units,,,N/A,,N/A,,,"7,600,000 Shares",,,1411,,,,-,,,(13)(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,,,,,114789,,,,47215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Total Energy – Oil & Gas,,,,,,,,,,,,198615,,,,,64337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Denali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"Dispatch Acquisition Holdings, LLC",,,First Lien Secured Debt,,,"7.27% (3M L+550, 1.00% Floor)",,01/29/27,,,16342,,,,15983,,,,,15983,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,First Lien Secured Debt - Revolver,,,"7.28% (3M L+550, 1.00% Floor)",,01/29/26,,325,,,325,,,,317,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,First Lien Secured Debt - Revolver,,,"7.27% (3M L+550, 1.00% Floor)",,01/29/26,,812,,,812,,,,793,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,First Lien Secured Debt - Revolver,,,7.75% (P+450),,01/29/26,,325,,,325,,,,317,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,01/29/26,,1786,,,(71),,,,(40),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.75% Unfunded,,01/29/27,,5411,,,(66),,,,(122),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,,,,,,,,,17308,,,,17248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"Ortega National Parks, LLC",,,First Lien Secured Debt,,,"6.32% (6M L+525, 1.00% Floor)",,10/31/25,,11229,,,11020,,,,10551,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,First Lien Secured Debt,,,"6.52% (3M L+525, 1.00% Floor)",,10/31/25,,492,,,487,,,,462,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,First Lien Secured Debt - Revolver,,,"6.45% (3M L+525, 1.00% Floor)",,10/31/25,,1503,,,1465,,,,1411,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,First Lien Secured Debt - Revolver,,,"7.04% (3M L+525, 1.00% Floor)",,10/31/25,,273,,,273,,,,257,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,First Lien Secured Debt - Revolver,,,"7.16% (3M L+525, 1.00% Floor)",,10/31/25,,273,,,273,,,,257,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,10/31/25,,6202,,,(62),,,,(375),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,13456,,,,12563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Total Environmental Industries,,,,,,,,,,,,30764,,,,,29811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Food & Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Bumble Bee Foods S.À R.L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Bumble Bee Holdings Inc,,,First Lien Secured Debt,,,N/A,,01/31/24,,,443,,,,-,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Connors Bros Clover Leaf Seafoods Company,,,First Lien Secured Debt,,,N/A,,01/31/24,,126,,,-,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Tonos US LLC,,,First Lien Secured Debt,,,"8.96% (3M L+725, 1.50% Floor)",,01/31/24,,15123,,,15319,,,,14670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Total Food & Grocery,,,,,,,,,,,,15319,,,,,15222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"Altasciences, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,9360-1367 Quebec Inc.,,,First Lien Secured Debt,,,"8.49% (3M CADL+625, 1.00% Floor)",,06/09/23,,C$,2357,,,,1734,,,,,1602,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,First Lien Secured Debt,,,"7.32% (6M L+625, 1.00% Floor)",,06/09/23,,,2821,,,2787,,,,2730,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,First Lien Secured Debt,,,"7.25% (1M L+625, 1.00% Floor)",,06/09/23,,19,,,19,,,,18,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"Altasciences US Acquistion, Inc.",,,First Lien Secured Debt,,,"7.32% (6M L+625, 1.00% Floor)",,06/09/23,,5959,,,5879,,,,5765,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,First Lien Secured Debt,,,"7.25% (1M L+625, 1.00% Floor)",,06/09/23,,37,,,37,,,,36,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,First Lien Secured Debt - Revolver,,,"7.30% (3M L+625, 1.00% Floor)",,06/09/23,,392,,,392,,,,379,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,First Lien Secured Debt - Revolver,,,"7.45% (3M L+625, 1.00% Floor)",,06/09/23,,456,,,456,,,,441,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,First Lien Secured Debt - Revolver,,,"7.52% (3M L+625, 1.00% Floor)",,06/09/23,,570,,,570,,,,552,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,First Lien Secured Debt - Unfunded Revolver,,,0.25% Unfunded,,06/09/23,,7,,,(17),,,,-,,,(8)(9)(11)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,11857,,,,11523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,American Veterinary Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,AVG Intermediate Holdings LLC,,,First Lien Secured Debt,,,"9.00% (1M L+800, 1.00% Floor)",,02/08/24,,11759,,,11642,,,,11097,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,02/08/24,,1466,,,(113),,,,(83),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,11529,,,,11014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,AmeriVet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"Amerivet Partners Management, Inc.",,,First Lien Secured Debt,,,"7.75% (1M L+675, 1.00% Floor)",,06/05/24,,26429,,,25944,,,,25480,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,First Lien Secured Debt - Revolver,,,9.00% (P+575),,06/05/24,,524,,,524,,,,505,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,06/05/24,,282,,,(14),,,,(10),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.50% Unfunded,,06/05/24,,7648,,,(95),,,,(275),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Amerivet Partners Parent LP,,,Common Equity/Interests - Class D Partnership Units,,,N/A,,N/A,,,13 Shares,,,125,,,,144,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,26484,,,,25844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Analogic Corporation,,,First Lien Secured Debt,,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,18215,,,17894,,,,17851,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,First Lien Secured Debt - Revolver,,,"6.25% (1M L+525, 1.00% Floor)",,06/22/23,,157,,,157,,,,153,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,06/22/23,,1670,,,(42),,,,(33),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,18009,,,,17971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"BioClinica Holding I, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"BioClinica Holding I, LP",,,Second Lien Secured Debt,,,"9.25% (1M L+825, 1.00% Floor)",,10/21/24,,24612,,,24303,,,,23345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,BK Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"BK Medical Holding Company, Inc.",,,First Lien Secured Debt,,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,7304,,,7235,,,,7234,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,06/22/23,,783,,,(7),,,,(8),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,7228,,,,7226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Royton Bidco Limited,,,First Lien Secured Debt,,,"6.29% (3M GBPL+575, 0.50% Floor)",,05/09/25,,£,559,,,647,,,,650,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,First Lien Secured Debt,,,"6.42% (3M GBPL+575, 0.50% Floor)",,05/09/25,,£,15588,,,19794,,,,18130,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,First Lien Secured Debt,,,"6.48% (6M GBPL+575, 0.50% Floor)",,05/09/25,,£,293,,,370,,,,340,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,First Lien Secured Debt - Unfunded Delayed Draw,,,2.01% Unfunded,,05/09/25,,£,3559,,,(74),,,,(274),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,20737,,,,18846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Cerus Corporation,,,First Lien Secured Debt,,,"7.25% (1M L+545, 1.80% Floor)",,03/01/24,,12000,,,11952,,,,12146,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,First Lien Secured Debt - Revolver,,,"5.55% (1M L+375, 1.80% Floor)",,03/01/24,,187,,,187,,,,189,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,03/01/24,,313,,,(1),,,,-,,,(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,03/01/24,,9000,,,(36),,,,-,,,(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,12102,,,,12335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Dohmen Life Science Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
