,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
336,,,First Lien Secured Debt - Revolver,,"L+475, 1.00 Floor",,06/05/24,,806,,,(9),,,,(17),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,AmeriVet Partners Parent LP,,Common Equity - Class D Partnership Units,,N/A,,N/A,,13 Shares,,125,,,,234,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,33357,,,,33198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Analogic Corporation,,First Lien Secured Debt,,"L+525, 1.00 Floor",,06/22/24,,17941,,,17735,,,,17672,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,06/22/23,,1826,,,(16),,,,(27),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,17719,,,,17645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,BK Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"BK Medical Holding Company, Inc.",,First Lien Secured Debt,,"L+525, 1.00 Floor",,06/22/24,,7195,,,7150,,,,7195,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,06/22/24,,783,,,(4),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,7146,,,,7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Royton Bidco Limited,,First Lien Secured Debt,,"GBPL+625, 0.50 Floor",,05/09/25,,£,15354,,,19651,,,,20529,,,(9)(17)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,First Lien Secured Debt,,"GBPL+625, 0.50 Floor",,05/09/25,,£,4412,,,2655,,,,2847,,,(9)(17)(21)  (23)(31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,22306,,,,23376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Cerus Corporation,,First Lien Secured Debt,,"L+545, 1.80 Floor",,03/01/24,,16500,,,16457,,,,16830,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,First Lien Secured Debt,,"L+545, 1.80 Floor",,03/01/24,,4500,,,(11),,,,0,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,First Lien Secured Debt - Revolver,,"L+375, 1.80 Floor",,03/01/24,,1000,,,181,,,,183,,,(9)(17)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,16627,,,,17013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Dohmen Life Science Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"LSCS Holdings, Inc",,Second Lien Secured Debt,,"L+825, 0.00 Floor",,03/16/26,,19818,,,19556,,,,19654,,,(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Eating Recovery Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"ERC Finance, LLC",,First Lien Secured Debt,,"L+600, 1.00 Floor",,04/22/24,,25871,,,25433,,,,25418,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,First Lien Secured Debt,,"L+600, 1.00 Floor",,04/22/24,,2333,,,(7),,,,(41),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,04/22/24,,1667,,,249,,,,249,,,(9)(20)(21)  (23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,25675,,,,25626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,742,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"The Emmes Company, LLC",,First Lien Secured Debt,,"L+500, 1.00 Floor",,03/03/25,,15967,,,15809,,,,15647,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,03/03/25,,2449,,,(21),,,,(49),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,16094,,,,16340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,EmpiRx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,EmpiRx Health LLC,,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/05/27,,9091,,,8912,,,,9000,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,08/05/27,,909,,,(18),,,,(9),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,8894,,,,8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"L+1100, 1.00 Floor",,03/06/23,,6087,,,0,,,,(49),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,First Lien Secured Debt - Revolver,,"L+600, 0.50 Floor",,03/06/23,,85870,,,(212),,,,(756),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,,,,(212),,,,(805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"GB001, Inc.",,First Lien Secured Debt,,"L+700, 2.00 Floor",,01/01/25,,6000,,,6002,,,,6060,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,First Lien Secured Debt,,"L+700, 2.00 Floor",,01/01/25,,24000,,,(139),,,,0,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,5863,,,,6060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"HSI HALO Acquisition, Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,08/31/26,,8935,,,8849,,,,8803,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,09/01/25,,813,,,130,,,,127,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,533,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,9479,,,,9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,05/30/24,,6445,,,6392,,,,6382,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,First Lien Secured Debt,,"L+550, 1.00 Floor",,05/30/24,,6275,,,474,,,,523,,,(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,05/30/24,,289,,,259,,,,257,,,(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,7125,,,,7162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"L+600, 1.00 Floor",,05/01/26,,9458,,,9281,,,,9324,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,05/01/25,,167,,,70,,,,70,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,9351,,,,9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,211,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/27/24,,21769,,,21575,,,,21504,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,08/27/24,,2654,,,(28),,,,(34),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,21680,,,,21681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Mannkind Corporation,,First Lien Secured Debt,,"L+675, 1.00 Floor",,08/01/25,,13867,,,13782,,,,14091,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,First Lien Secured Debt,,"L+675, 1.00 Floor",,08/01/25,,30000,,,(25),,,,0,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,Warrants,,N/A,,N/A,,"444,936 Shares",,76,,,,1653,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,13833,,,,15744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,11/22/23,,22438,,,22235,,,,22438,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,11/22/22,,1558,,,(9),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,22226,,,,22438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"Medical Guardian, LLC",,First Lien Secured Debt,,"L+750, 1.00 Floor",,12/31/24,,28400,,,28023,,,,28349,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,First Lien Secured Debt,,"L+800, 1.00 Floor",,12/31/24,,5714,,,(107),,,,(10),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,First Lien Secured Debt - Revolver,,"L+825, 1.00 Floor",,12/31/24,,5714,,,(74),,,,(10),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,27842,,,,28329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Midwest Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"Midwest Vision Partners Management, LLC",,First Lien Secured Debt,,"L+625, 1.00 Floor",,01/12/27,,5676,,,5575,,,,5619,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,First Lien Secured Debt,,"L+625, 1.00 Floor",,01/12/27,,3663,,,3423,,,,3452,,,(9)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,First Lien Secured Debt - Revolver,,"L+625, 1.00 Floor",,01/12/27,,612,,,(11),,,,(6),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,8987,,,,9065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Orchard Therapeutics PLC,,First Lien Secured Debt,,"L+595, 1.00 Floor",,05/28/26,,11000,,,10961,,,,11005,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,First Lien Secured Debt,,"L+595, 1.00 Floor",,05/28/26,,22333,,,(71),,,,0,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,10890,,,,11005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"FPG Services, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,06/13/25,,13831,,,13631,,,,13796,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,First Lien Secured Debt,,"L+550, 1.00 Floor",,06/13/25,,5274,,,530,,,,555,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,06/13/24,,2105,,,(23),,,,(5),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,,,,,14138,,,,14346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Paragon 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"Paragon 28, Inc.",,First Lien Secured Debt,,"L+600, 1.00 Floor",,05/01/26,,10000,,,2490,,,,2450,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,First Lien Secured Debt - Revolver,,"L+300, 1.00 Floor",,05/01/26,,2000,,,1598,,,,1597,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,4088,,,,4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"L+665, 1.00 Floor",,01/01/23,,10000,,,9956,,,,9875,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,First Lien Secured Debt - Revolver,,"L+375, 1.00 Floor",,04/01/26,,1000,,,177,,,,177,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"55,556 Shares",,333,,,,348,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,Warrants,,N/A,,N/A,,"33,333 Shares",,135,,,,103,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,10601,,,,10503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"PHS Buyer, Inc.",,First Lien Secured Debt,,"L+525, 1.00 Floor",,01/31/25,,10203,,,10073,,,,9948,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,01/31/25,,2000,,,(30),,,,(50),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,10043,,,,9898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"Radius Health, Inc.",,First Lien Secured Debt,,"L+575, 2.00 Floor",,06/01/24,,29000,,,28682,,,,28739,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,First Lien Secured Debt,,"L+575, 2.00 Floor",,06/01/24,,4833,,,0,,,,(44),,,(8)(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,First Lien Secured Debt - Revolver,,"L+350, 2.00 Floor",,06/01/24,,1000,,,(2),,,,(1),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,28680,,,,28694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,RHA Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"Pace Health Companies, LLC",,First Lien Secured Debt,,"L+450, 1.00 Floor",,08/02/24,,489,,,484,,,,489,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,First Lien Secured Debt,,"L+450, 1.00 Floor",,08/02/24,,3982,,,3357,,,,3401,,,(9)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,First Lien Secured Debt - Revolver,,"L+450, 1.00 Floor",,08/02/24,,500,,,3,,,,(1),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,3844,,,,3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Rigel Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"Rigel Pharmaceuticals, Inc.",,First Lien Secured Debt,,"L+565, 1.50 Floor",,09/01/24,,6000,,,6017,,,,6058,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"RiteDose Holdings I, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"L+650, 1.00 Floor",,09/13/23,,12627,,,12491,,,,12627,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,09/13/23,,2000,,,(21),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,12470,,,,12627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Unchained Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"Unchained Labs, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/09/27,,1931,,,1893,,,,1911,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/09/27,,4839,,,(46),,,,(48),,,(8)(9)(21) (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,08/09/27,,726,,,(14),,,,(7),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,1833,,,,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,Total Healthcare & Pharmaceuticals,,,410892,,,,,415217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,High Tech Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Acronis AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,ACRONIS AG,,First Lien Secured Debt,,"L+585, 1.50 Floor",,12/18/24,,,21000,,,,20928,,,,,21000,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,American Megatrends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,AMI US Holdings Inc.,,First Lien Secured Debt,,"L+550, 1.00 Floor",,04/01/25,,21541,,,21285,,,,21541,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,First Lien Secured Debt - Revolver,,"L+550, 0.00 Floor",,04/01/24,,2907,,,1134,,,,1163,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,22419,,,,22704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"Calero Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"Telesoft Holdings, LLC",,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/16/25,,22386,,,22022,,,,22203,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/16/25,,2273,,,(36),,,,(19),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,21986,,,,22184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,ChyronHego Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,ChyronHego Corporation (5),,First Lien Secured Debt,,"L+350 Cash plus 1.50 PIK, 1.00 Floor",,12/31/22,,84634,,,82790,,,,82941,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,First Lien Secured Debt - Revolver,,"L+500, 1.00 Floor",,12/31/22,,6000,,,5956,,,,5836,,,(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"7,800 Shares",,6000,,,,6464,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,94746,,,,95241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Dairy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Momentx Corporation,,First Lien Secured Debt,,"L+550, 1.00 Floor",,06/24/27,,13709,,,13442,,,,13454,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,06/24/27,,1257,,,(24),,,,(23),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,13418,,,,13431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Digital.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"Digital.ai Software Holdings, Inc.",,First Lien Secured Debt,,"L+700, 1.00 Floor",,02/10/27,,22468,,,21862,,,,22151,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,First Lien Secured Debt - Revolver,,"L+700, 1.00 Floor",,02/10/27,,2419,,,338,,,,369,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,22200,,,,22520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,GoHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"Norvax, LLC",,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,09/13/24,,3182,,,351,,,,398,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"International Cruise & Excursion Gallery, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"L+525, 1.00 Floor",,06/06/25,,14513,,,14357,,,,13611,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Magnitude Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,New Amsterdam Software BidCo LLC,,First Lien Secured Debt,,"L+475, 1.00 Floor",,05/01/26,,6761,,,6671,,,,6693,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,First Lien Secured Debt,,"E+475, 1.00 Floor",,05/01/26,,€,727,,,804,,,,833,,,(9)(35),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,7475,,,,7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Modern Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"Destiny Solutions U.S., Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,06/08/26,,15733,,,15391,,,,15308,,,(26)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,First Lien Secured Debt,,"L+575, 1.00 Floor",,06/08/26,,4267,,,(92),,,,(115),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"RMCF IV CIV XXXV, L.P.",,Common Equity - Common Stock,,N/A,,N/A,,482 Shares,,1000,,,,1309,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,16299,,,,16502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,MYCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
