,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
336,"The Emmes Company, LLC",,First Lien Secured Debt,,"L+500, 1.00 Floor",,03/03/25,,15926,,15782,,,,15687,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,First Lien Secured Debt - Revolver,,"L+500, 1.00 Floor",,03/03/25,,2449,,2429,,,,2412,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,18517,,,,18941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,EmpiRx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,EmpiRx Health LLC,,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/05/27,,9091,,8919,,,,9000,,,(9)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,08/05/27,,909,,(17),,,,(9),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,8902,,,,8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Forge Biologics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"Forge Biologics, Inc.",,First Lien Secured Debt,,"L+675, 0.50 Floor",,12/03/26,,26667,,3202,,,,3201,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"L+1100, 1.00 Floor",,03/06/23,,6087,,0,,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,First Lien Secured Debt - Revolver,,"L+600, 0.50 Floor",,03/06/23,,85870,,(171),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,(171),,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"GB001, Inc.",,First Lien Secured Debt,,"L+700, 2.00 Floor",,01/01/25,,30000,,5873,,,,6060,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"HSI HALO Acquisition, Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,08/31/26,,16412,,13524,,,,13360,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,09/02/25,,813,,131,,,,121,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,612,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,14155,,,,14093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,05/30/24,,12704,,6866,,,,6887,,,(21)(23)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,05/30/24,,289,,259,,,,257,,,(21)(23)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,7125,,,,7144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"L+600, 1.00 Floor",,05/01/26,,9434,,9267,,,,9372,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,05/01/25,,167,,77,,,,78,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,,,,,9344,,,,9450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,206,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"L+500, 1.00 Floor",,08/27/24,,21714,,21532,,,,21403,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,First Lien Secured Debt - Revolver,,"L+500, 1.00 Floor",,08/27/24,,2654,,(26),,,,(40),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,21639,,,,21569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Mannkind Corporation,,First Lien Secured Debt,,"L+675, 1.00 Floor",,08/01/25,,13866,,13784,,,,14094,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,First Lien Secured Debt,,"L+625, 1.00 Floor",,08/01/25,,30000,,(24),,,,0,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,Common Equity - Common Stock,,N/A,,N/A,,"334,226 Shares",,76,,,,1461,,,(9)(10)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,13836,,,,15555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,12/06/27,,23438,,23201,,,,22973,,,(9)(26)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,12/06/26,,1558,,(11),,,,(30),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,,23190,,,,22943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"Medical Guardian, LLC",,First Lien Secured Debt,,"L+650, 1.00 Floor",,10/26/26,,36191,,30931,,,,30911,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,10/26/26,,3810,,(55),,,,(54),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,30876,,,,30857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Midwest Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"Midwest Vision Partners Management, LLC",,First Lien Secured Debt,,"L+650, 1.00 Floor",,01/12/27,,24315,,21466,,,,21656,,,(9)(21)(23)  (27)(28)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,01/12/27,,612,,295,,,,300,,,(9)(21)(23)  (27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,21761,,,,21956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Orchard Therapeutics PLC,,First Lien Secured Debt,,"L+595, 1.00 Floor",,05/28/26,,33333,,10897,,,,10994,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"FPG Services, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,06/13/25,,19068,,14141,,,,14312,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,06/13/24,,2105,,(21),,,,(6),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,14120,,,,14306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Paragon 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"Paragon 28, Inc.",,First Lien Secured Debt,,"L+600, 1.00 Floor",,05/01/26,,10000,,2492,,,,2475,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,First Lien Secured Debt - Revolver,,"L+300, 1.00 Floor",,05/01/26,,2000,,(9),,,,(5),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,2483,,,,2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"L+665, 1.00 Floor",,01/01/23,,10000,,9964,,,,9950,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,First Lien Secured Debt - Revolver,,"L+375, 1.00 Floor",,04/01/26,,1000,,823,,,,825,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"55,556 Shares",,333,,,,871,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,Warrants,,,,N/A,,"33,333 Shares",,135,,,,372,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,11255,,,,12018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"PHS Buyer, Inc.",,First Lien Secured Debt,,"L+600, 1.00 Floor",,01/31/27,,25177,,24746,,,,24674,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,01/31/27,,2000,,(30),,,,(40),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,24716,,,,24634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"Radius Health, Inc.",,First Lien Secured Debt,,"L+575, 2.00 Floor",,06/01/24,,33833,,28700,,,,28425,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,First Lien Secured Debt - Revolver,,"L+350, 2.00 Floor",,06/01/24,,1000,,(1),,,,(13),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,28699,,,,28412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,RHA Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"Pace Health Companies, LLC",,First Lien Secured Debt,,"L+450, 1.00 Floor",,08/02/24,,4463,,3837,,,,3880,,,(9)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,First Lien Secured Debt - Revolver,,"L+450, 1.00 Floor",,08/02/24,,500,,11,,,,(1),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,3848,,,,3879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Rigel Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"Rigel Pharmaceuticals, Inc.",,First Lien Secured Debt,,"L+565, 1.50 Floor",,09/01/24,,6000,,6017,,,,6056,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"RiteDose Holdings I, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"P+550, 1.00 Floor",,09/13/23,,12093,,11977,,,,12087,,,(9)(26)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,09/13/23,,2000,,(18),,,,0,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,11959,,,,12087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Unchained Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"Unchained Labs, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,08/09/27,,6765,,1847,,,,1859,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,08/09/27,,726,,(14),,,,(7),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,1833,,,,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,Total Healthcare & Pharmaceuticals,,,412734,,,,,417768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,High Tech Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Acronis AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,ACRONIS AG,,First Lien Secured Debt,,"L+585, 1.50 Floor",,12/18/24,,,21000,,,,20930,,,,,21000,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,American Megatrends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,AMI US Holdings Inc.,,First Lien Secured Debt,,"L+525, 1.00 Floor",,04/01/25,,21485,,21241,,,,21485,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,First Lien Secured Debt - Revolver,,"L+525, 0.00 Floor",,04/01/24,,2907,,1136,,,,1163,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,22377,,,,22648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"Calero Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"Telesoft Holdings, LLC",,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/16/25,,22330,,21987,,,,22194,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/16/25,,2273,,(34),,,,(14),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,21953,,,,22180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,ChyronHego Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,ChyronHego Corporation (5),,First Lien Secured Debt,,"L+350 Cash plus 1.50 PIK, 1.00 Floor",,12/31/22,,84958,,83476,,,,84109,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,First Lien Secured Debt,,"L+800 PIK, 1.00 Floor",,12/31/22,,2514,,2422,,,,2413,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,First Lien Secured Debt - Revolver,,"L+500, 1.00 Floor",,12/31/22,,8000,,7156,,,,7076,,,(21)(23)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"7,800 Shares",,6000,,,,12269,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,99054,,,,105867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Dairy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Momentx Corporation,,First Lien Secured Debt,,"L+575, 1.00 Floor",,06/24/27,,13674,,13420,,,,13335,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,06/24/27,,1257,,(23),,,,(31),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,13397,,,,13304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Digital.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"Digital.ai Software Holdings, Inc.",,First Lien Secured Debt,,"L+700, 1.00 Floor",,02/10/27,,22411,,21833,,,,22109,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,First Lien Secured Debt - Revolver,,"L+700, 1.00 Floor",,02/10/27,,2419,,745,,,,774,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,22578,,,,22883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,GoHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"Norvax, LLC",,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,09/13/24,,3182,,2423,,,,2466,,,(9)(21)(23)  (26)(27)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"International Cruise & Excursion Gallery, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"L+525, 1.00 Floor",,06/06/25,,14475,,14329,,,,13540,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Modern Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"Destiny Solutions U.S., Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,06/08/26,,15733,,15405,,,,15458,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,First Lien Secured Debt,,"L+600, 1.00 Floor",,06/08/26,,9840,,5775,,,,5858,,,(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"RMCF IV CIV XXXV, L.P.",,Common Equity - Common Stock,,N/A,,N/A,,482 Shares,,1000,,,,1340,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,22180,,,,22656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,MYCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Magnate Holding Corp.,,First Lien Secured Debt,,"L+625 Cash plus 1.00 PIK, 0.50 Floor",,12/16/24,,19206,,19080,,,,17737,,,(9)(17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,First Lien Secured Debt - Revolver,,"L+625 Cash plus 1.00 PIK, 0.50 Floor",,12/14/23,,3150,,3131,,,,2980,,,(9)(17)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,22211,,,,20717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"New Era Technology, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"New Era Technology, Inc.",,First Lien Secured Debt,,"L+625, 1.00 Floor",,10/31/26,,23850,,20358,,,,20278,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,First Lien Secured Debt - Revolver,,"L+625, 1.00 Floor",,10/30/26,,1049,,330,,,,329,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,20688,,,,20607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Pro Vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"Pro-Vigil Holding Company, LLC",,First Lien Secured Debt,,"L+850, 1.00 Floor",,01/11/25,,9935,,9733,,,,9798,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Schlesinger Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"Schlesinger Global, LLC",,First Lien Secured Debt,,"L+600 Cash plus 1.00 PIK, 1.00 Floor",,07/12/25,,9887,,9723,,,,9741,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,First Lien Secured Debt,,"L+775, 1.00 Floor",,07/12/25,,963,,949,,,,971,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,10672,,,,10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Simeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"Simeio Group Holdings, Inc.",,First Lien Secured Debt,,"L+550, 1.00 Floor",,02/02/26,,8293,,8207,,,,8178,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,First Lien Secured Debt,,"L+525, 1.00 Floor",,02/02/26,,4615,,(24),,,,(69),,,(8)(9)(21)  23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,02/02/26,,1731,,(18),,,,(24),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,8165,,,,8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Sirsi Corporation,,First Lien Secured Debt,,"L+450, 1.00 Floor",,03/15/24,,5671,,5631,,,,5654,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,First Lien Secured Debt - Revolver,,"L+450, 1.00 Floor",,03/15/24,,429,,(3),,,,(1),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,5628,,,,5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"Springbrook Holding Company, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,12/23/26,,13336,,10693,,,,10727,,,(21)(23)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/23/26,,1463,,(18),,,,(13),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,10675,,,,10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Tax Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"MEP-TS Midco, LLC",,First Lien Secured Debt,,"L+600, 1.00 Floor",,12/31/26,,13413,,13159,,,,13279,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,12/31/26,,1452,,(2),,,,(15),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,13157,,,,13264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (35),,,Fair Value (1)(36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Telnyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Telnyx LLC,,First Lien Secured Debt,,"L+625, 1.50 Floor",,10/21/25,,8583,,5202,,,,5278,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,UpStack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Upstack Holdco Inc.,,First Lien Secured Debt,,"L+600, 1.00 Floor",,08/20/27,,31958,,27593,,,,27478,,,(9)(21)(23)  (28)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,08/20/27,,3000,,(78),,,,(83),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,27515,,,,27395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,Total High Tech Industries,,,372867,,,,,378767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Guernsey Holdings SDI LA LLC,,First Lien Secured Debt,,6.95,,11/18/26,,,14333,,,,14194,,,,,14190,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
