,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
336,,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,08/05/27,,909,,(16),,,,(9),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,8890,,,,8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Forge Biologics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"Forge Biologics, Inc.",,First Lien Secured Debt,,"L+675, 0.50% Floor",,12/03/26,,26667,,3209,,,,3245,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"GB001, Inc.",,First Lien Secured Debt,,"L+700, 2.00% Floor",,01/01/25,,30000,,5886,,,,6056,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"HSI HALO Acquisition, Inc.",,First Lien Secured Debt,,"L+575, 1.00% Floor",,08/31/26,,16378,,13500,,,,13335,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,09/02/25,,813,,131,,,,121,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,679,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,14131,,,,14135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"L+600, 1.00% Floor",,05/30/24,,12680,,8560,,,,8566,,,(21)(23)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,05/30/24,,289,,259,,,,257,,,(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,8819,,,,8823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Kepro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Keystone Acquisition Corp.,,First Lien Secured Debt,,"L+575, 0.75% Floor",,01/26/29,,14022,,11812,,,,11925,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,First Lien Secured Debt - Revolver,,"L+575, 0.75% Floor",,01/26/28,,978,,(19),,,,(10),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,11793,,,,11915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"L+600, 1.00% Floor",,05/01/26,,9410,,9254,,,,9311,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,05/01/25,,167,,147,,,,147,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,9401,,,,9458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,217,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"L+500, 1.00% Floor",,08/27/24,,21658,,21497,,,,21398,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,First Lien Secured Debt - Revolver,,"L+500, 1.00% Floor",,08/27/24,,2654,,(24),,,,(33),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,,,,,21606,,,,21582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,LucidHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"Premier Imaging, LLC",,First Lien Secured Debt,,"L+600, 1.00% Floor",,01/02/25,,12480,,7628,,,,7614,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Mannkind Corporation,,First Lien Secured Debt,,"L+675, 1.00% Floor",,08/01/25,,13866,,13793,,,,14058,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,First Lien Secured Debt,,"L+625, 1.00% Floor",,08/01/25,,30000,,(23),,,,-,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,Common Equity - Common Stock,,N/A,,N/A,,"334,226 Shares",,76,,,,1230,,,(9)(10)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,13846,,,,15288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"L+550, 1.00% Floor",,12/06/27,,23436,,23206,,,,23145,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,12/06/26,,1558,,(11),,,,(20),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,23195,,,,23125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"Medical Guardian, LLC",,First Lien Secured Debt,,"L+650, 1.00% Floor",,10/26/26,,36112,,30882,,,,30966,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,First Lien Secured Debt - Revolver,,"L+650, 1.00% Floor",,10/26/26,,3810,,(52),,,,(41),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,30830,,,,30925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Midwest Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"Midwest Vision Partners Management, LLC",,First Lien Secured Debt,,"L+650, 1.00% Floor",,01/12/27,,24261,,21431,,,,21601,,,(9)(21)(23)  (28)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,First Lien Secured Debt - Revolver,,"L+650, 1.00% Floor",,01/12/27,,612,,602,,,,606,,,(9)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,22033,,,,22207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Orchard Therapeutics PLC,,First Lien Secured Debt,,"L+595, 1.00% Floor",,05/28/26,,33333,,10906,,,,10776,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"FPG Services, LLC",,First Lien Secured Debt,,"L+550, 1.00% Floor",,06/13/25,,19031,,14119,,,,14276,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,06/13/24,,2105,,(19),,,,(5),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,14100,,,,14271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Paragon 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"Paragon 28, Inc.",,First Lien Secured Debt,,"L+600, 1.00% Floor",,05/01/26,,10000,,7472,,,,7475,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,First Lien Secured Debt - Revolver,,"L+300, 1.00% Floor",,05/01/26,,2000,,(8),,,,(5),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,7464,,,,7470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"L+665, 1.00% Floor",,01/01/23,,10000,,9976,,,,9950,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,First Lien Secured Debt,,"L+665, 1.00% Floor",,08/01/22,,3333,,3333,,,,3333,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,First Lien Secured Debt - Revolver,,"L+375, 1.00% Floor",,04/01/26,,1000,,(2),,,,-,,,(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"55,556 Shares",,333,,,,343,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,Warrants,,N/A,,N/A,,"33,333 Shares",,135,,,,99,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,13775,,,,13725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"PHS Buyer, Inc.",,First Lien Secured Debt,,"L+600, 1.00% Floor",,01/31/27,,25115,,24711,,,,24612,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,01/31/27,,2000,,351,,,,360,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,25062,,,,24972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"Radius Health, Inc.",,First Lien Secured Debt,,"L+575, 2.00% Floor",,06/01/24,,33833,,28736,,,,28459,,,(9)(17)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,First Lien Secured Debt - Revolver,,"L+350, 2.00% Floor",,06/01/24,,1000,,(1),,,,(10),,,(8)(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,,,,,28735,,,,28449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,RHA Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"Pace Health Companies, LLC",,First Lien Secured Debt,,"L+450, 1.00% Floor",,08/02/24,,3768,,3729,,,,3736,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,First Lien Secured Debt - Revolver,,"L+450, 1.00% Floor",,08/02/24,,500,,18,,,,(4),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,3747,,,,3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Rigel Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"Rigel Pharmaceuticals, Inc.",,First Lien Secured Debt,,"L+565, 1.50% Floor",,09/01/24,,9000,,9011,,,,9051,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Unchained Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"Unchained Labs, LLC",,First Lien Secured Debt,,"L+550, 1.00% Floor",,08/09/27,,6760,,1848,,,,1854,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,08/09/27,,726,,(13),,,,(7),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,1835,,,,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"WellDyneRx, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"WelldyneRX, LLC",,First Lien Secured Debt,,"SOFR+675, 0.75% Floor",,03/09/27,,18077,,17720,,,,17715,,,(9)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,First Lien Secured Debt - Revolver,,"SOFR+675, 0.75% Floor",,03/09/26,,1923,,(38),,,,(38),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,17682,,,,17677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,Total Healthcare & Pharmaceuticals,,,404041,,,,,406297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,High Tech Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Acronis AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,ACRONIS AG,,First Lien Secured Debt,,"L+535, 1.50% Floor",,12/18/24,,,21000,,,,20941,,,,,20962,,,(9)(17)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,American Megatrends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,AMI US Holdings Inc.,,First Lien Secured Debt,,"L+525, 1.00% Floor",,04/01/25,,21430,,21211,,,,21430,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,First Lien Secured Debt - Revolver,,"L+525, 0.00% Floor",,04/01/24,,2907,,1139,,,,1163,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,22350,,,,22593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"Calero Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"Telesoft Holdings, LLC",,First Lien Secured Debt,,"L+575, 1.00% Floor",,12/16/25,,22273,,21952,,,,22141,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,12/16/25,,2273,,(32),,,,(13),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,21920,,,,22128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,ChyronHego Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,ChyronHego Corporation (5),,First Lien Secured Debt,,"L+350 Cash plus 1.50% PIK, 1.00% Floor",,12/31/22,,85277,,84170,,,,84424,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,First Lien Secured Debt,,"L+800 PIK, 1.00% Floor",,12/31/22,,2570,,2500,,,,2545,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,First Lien Secured Debt - Revolver,,"L+500, 1.00% Floor",,12/31/22,,8000,,7156,,,,7076,,,(21)(23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"7,800 Shares",,6000,,,,15553,,,(13)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,99826,,,,109598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Dairy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Momentx Corporation,,First Lien Secured Debt,,"L+575, 1.00% Floor",,06/24/27,,13640,,13395,,,,13265,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,06/24/27,,1257,,(22),,,,(35),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,13373,,,,13230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Digital.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"Digital.ai Software Holdings, Inc.",,First Lien Secured Debt,,"L+700, 1.00% Floor",,02/10/27,,22355,,21810,,,,22080,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,First Lien Secured Debt - Revolver,,"L+650, 1.00% Floor",,02/10/27,,2419,,748,,,,777,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,22558,,,,22857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,GoHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"Norvax, LLC",,First Lien Secured Debt - Revolver,,"L+650, 1.00% Floor",,09/13/24,,3182,,2428,,,,2461,,,(9)(21)(23)  (26)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"International Cruise & Excursion Gallery, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"L+535, 1.00% Floor",,06/06/25,,14438,,14305,,,,13642,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Modern Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"Destiny Solutions U.S., Inc.",,First Lien Secured Debt,,"L+600, 1.00% Floor",,06/08/26,,25573,,25024,,,,25126,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"RMCF IV CIV XXXV, L.P.",,Common Equity - Common Stock,,N/A,,N/A,,482 Shares,,1000,,,,1430,,,(13)(24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,26024,,,,26556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,MYCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Magnate Holding Corp.,,First Lien Secured Debt,,"L+625, 0.50% Floor",,12/16/24,,19164,,19050,,,,18817,,,(9)(17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,First Lien Secured Debt - Revolver,,"L+625, 0.50% Floor",,12/14/23,,3150,,3133,,,,3105,,,(9)(17)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,22183,,,,21922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"New Era Technology, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"New Era Technology, Inc.",,First Lien Secured Debt,,"L+625, 1.00% Floor",,10/31/26,,23794,,21315,,,,21221,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,First Lien Secured Debt - Revolver,,"L+625, 1.00% Floor",,10/30/26,,1049,,594,,,,591,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,21909,,,,21812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (33),,,Fair Value (1)(34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Pro Vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"Pro-Vigil Holding Company, LLC",,First Lien Secured Debt,,"L+850, 1.00% Floor",,01/11/25,,9910,,9724,,,,9808,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,First Lien Secured Debt,,"SOFR+850, 1.00% Floor",,01/11/25,,5329,,1493,,,,1542,,,(9)(21)(23)  (27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,11217,,,,11350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Schlesinger Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"Schlesinger Global, LLC",,First Lien Secured Debt,,"L+600 Cash plus 1.00% PIK, 1.00% Floor",,07/12/25,,9882,,9730,,,,9747,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,First Lien Secured Debt,,"L+775, 1.00% Floor",,07/12/25,,963,,950,,,,964,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,10680,,,,10711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Simeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"Simeio Group Holdings, Inc.",,First Lien Secured Debt,,"L+550, 1.00% Floor",,02/02/26,,8178,,8099,,,,8076,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,First Lien Secured Debt - Revolver,,"L+525, 1.00% Floor",,02/02/26,,1731,,(17),,,,(21),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,8082,,,,8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Sirsi Corporation,,First Lien Secured Debt,,"L+450, 1.00% Floor",,03/15/24,,5456,,5423,,,,5440,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,First Lien Secured Debt - Revolver,,"L+450, 1.00% Floor",,03/15/24,,429,,(3),,,,(1),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,5420,,,,5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"Springbrook Holding Company, LLC",,First Lien Secured Debt,,"L+550, 1.00% Floor",,12/23/26,,15933,,15724,,,,15786,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,First Lien Secured Debt - Revolver,,"L+575, 1.00% Floor",,12/23/26,,1463,,(17),,,,(13),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,15707,,,,15773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Tax Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"MEP-TS Midco, LLC",,First Lien Secured Debt,,"L+600, 1.00% Floor",,12/31/26,,13379,,13139,,,,13245,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,First Lien Secured Debt - Revolver,,"L+600, 1.00% Floor",,12/31/26,,1452,,(1),,,,(15),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,13138,,,,13230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Telnyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Telnyx LLC,,First Lien Secured Debt,,"L+625, 1.50% Floor",,10/21/25,,5250,,5230,,,,5277,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,UpStack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Upstack Holdco Inc.,,First Lien Secured Debt,,"L+550, 1.00% Floor",,08/20/27,,31914,,27581,,,,27995,,,(9)(21)(23)  (29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,First Lien Secured Debt - Revolver,,"L+550, 1.00% Floor",,08/20/27,,3000,,(74),,,,(30),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,27507,,,,27965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,Total High Tech Industries,,,384798,,,,,395561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Guernsey Holdings SDI LA LLC,,First Lien Secured Debt,,6.95%,,11/18/26,,,9904,,,,9812,,,,,9811,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,First Lien Secured Debt,,"L+595, 1.00% Floor",,11/18/26,,1167,,1,,,,(11),,,(8)(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,9813,,,,9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Taco Cabana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"YTC Enterprises, LLC",,First Lien Secured Debt,,"L+625, 1.00% Floor",,08/16/26,,9942,,9835,,,,9843,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
