,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
323,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,"7.50 (1M L+650, 1.00 Floor)",,01/24/24,,8383,,8384,,,,8334,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,First Lien Secured Debt - Unfunded Revolver,,0.40 Unfunded,,01/24/24,,729,,0,,,,(4),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,8384,,,,8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,3.36 (1M L+325),,09/29/22,,4680,,4554,,,,4485,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,67444,,,,,61770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"6.75 (6M GPBL+625, 0.50 Floor)",,07/30/25,,£,30000,,,,36161,,,,,41159,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,Total Education,,,36161,,,,,41159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,143 Shares,,,534,,,,,498,,,(15)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,8343,,,,42,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,5568,,,,28,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,Preferred Equity - Series E Preferred Stock,,N/A,,N/A,,"441,576 Shares",,1902,,,,5106,,,(13)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Renew JV LLC (4),,Common Equity - Membership Interests,,N/A,,N/A,,"671,194 Shares",,671,,,,776,,,(13)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,17018,,,,6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00,,03/08/23,,£,5562,,,7637,,,,2534,,,(14)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,5623,,,,0,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,Common Equity - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,4,,,,0,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,13264,,,,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,Total Energy – Electricity,,,30282,,,,,8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,Second Lien Secured Debt,,10.00 PIK,,03/29/21,,,41121,,,,36926,,,,,8111,,,(11)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,Common Equity - Common Stock,,N/A,,N/A,,"5,000,000 Shares",,30078,,,,0,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,67004,,,,8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"Pelican Energy, LLC (4)",,Common Equity - Membership Interests,,N/A,,N/A,,"1,444 Shares",,16764,,,,2170,,,(13)(16)  (17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche A Note,,14.00 (8.00 Cash plus 6.00  PIK),,07/31/21,,47511,,44059,,,,9899,,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,First Lien Secured Debt - Tranche B Note,,14.00 PIK,,07/31/21,,89434,,44380,,,,0,,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,First Lien Secured Debt - Tranche C Note,,12.00,,07/31/21,,24728,,24728,,,,25470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,Common Equity - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,1411,,,,0,,,(13)(16)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,114578,,,,35369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,,,Total Energy – Oil & Gas,,,198346,,,,,45650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"Ortega National Parks, LLC",,First Lien Secured Debt,,"6.25 (6M L+525, 1.00 Floor)",,10/31/25,,,11603,,,,11429,,,,,11132,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/31/25,,1366,,(31),,,,(55),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,10/31/25,,6202,,(51),,,,(252),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,Total Environmental Industries,,,11347,,,,,10825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Akoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"Akoya Biosciences, Inc.",,First Lien Secured Debt,,"7.85 (1M L+635, 1.50 Floor)",,10/27/25,,,9750,,,,9746,,,,,9735,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,10/27/25,,1500,,(7),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,9739,,,,9733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,AmeriVet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"6.25 (3M L+525, 1.00 Floor)",,06/05/24,,1517,,1500,,,,1514,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,First Lien Secured Debt,,"6.25 (6M L+525, 1.00 Floor)",,06/05/24,,26883,,26509,,,,26827,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,First Lien Secured Debt,,"6.25 (2M L+525, 1.00 Floor)",,06/05/24,,912,,901,,,,911,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,First Lien Secured Debt - Revolver,,7.50 (P+425),,06/05/24,,524,,524,,,,523,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/05/24,,282,,(11),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,06/05/24,,4519,,(72),,,,(9),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Amerivet Partners Parent LP,,Common Equity - Class D Partnership Units,,N/A,,N/A,,13 Shares,,125,,,,192,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,29476,,,,29957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Analogic Corporation,,First Lien Secured Debt,,"6.25 (1M L+525, 1.00 Floor)",,06/22/24,,18033,,17789,,,,17762,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/22/23,,1826,,(20),,,,(27),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,17769,,,,17735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"BioClinica Holding I, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"9.25 (1M L+825, 1.00 Floor)",,10/21/24,,24612,,24359,,,,24501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,BK Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"BK Medical Holding Company, Inc.",,First Lien Secured Debt,,"6.25 (1M L+525, 1.00 Floor)",,06/22/24,,7231,,7179,,,,7187,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/22/24,,783,,(5),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,7174,,,,7185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Royton Bidco Limited,,First Lien Secured Debt,,"6.75 (6M GBPL+625, 0.50 Floor)",,05/09/25,,£,15510,,,19796,,,,21093,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,First Lien Secured Debt,,"6.75 (1M GBPL+625, 0.50 Floor)",,05/09/25,,£,2147,,,2701,,,,2920,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.19 Unfunded,,05/09/25,,£,2265,,,(59),,,,(45),,,(8)(9)  (17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,22438,,,,23968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Cerus Corporation,,First Lien Secured Debt,,"7.25 (1M L+545, 1.80 Floor)",,03/01/24,,16500,,16452,,,,16830,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,First Lien Secured Debt - Revolver,,"5.55 (1M L+375, 1.80 Floor)",,03/01/24,,125,,125,,,,127,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/01/24,,875,,(1),,,,0,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,03/01/24,,4500,,(13),,,,0,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,16563,,,,16957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Dohmen Life Science Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"LSCS Holdings, Inc",,Second Lien Secured Debt,,8.51 (6M L+825),,03/16/26,,19818,,19530,,,,19285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,475,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"The Emmes Company, LLC",,First Lien Secured Debt,,"6.00 (6M L+500, 1.00 Floor)",,03/03/25,,12000,,11882,,,,11760,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/03/25,,2449,,(24),,,,(49),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,12164,,,,12186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"Genesis Healthcare, Inc.",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/08/23,,85870,,(305),,,,"(1,511)",,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.00 Unfunded,,03/06/23,,6087,,0,,,,(91),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,(305),,,,"(1,602)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"GB001, Inc.",,First Lien Secured Debt,,"9.00 (1M L+700, 2.00 Floor)",,01/01/25,,6000,,5995,,,,6120,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,01/01/25,,24000,,(156),,,,0,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,5839,,,,6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"HSI Halo Acquisition, Inc.",,First Lien Secured Debt,,"6.75 (3M L+575, 1.00 Floor)",,08/31/26,,8981,,8886,,,,8852,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,First Lien Secured Debt - Revolver,,"6.75 (1M L+575, 1.00 Floor)",,08/30/25,,135,,135,,,,134,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/30/25,,677,,(6),,,,(7),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,517,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,9515,,,,9496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"6.50 (6M L+550, 1.00 Floor)",,05/30/24,,458,,454,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,First Lien Secured Debt,,"6.50 (3M L+550, 1.00 Floor)",,05/30/24,,4616,,4587,,,,4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,First Lien Secured Debt - Revolver,,"6.50 (1M L+550, 1.00 Floor)",,05/30/24,,289,,287,,,,277,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,5328,,,,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"7.00 (3M L+600, 1.00 Floor)",,05/01/26,,1820,,1781,,,,1804,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,First Lien Secured Debt - Revolver,,"7.00 (1M L+600, 1.00 Floor)",,05/01/25,,50,,50,,,,50,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,05/01/25,,117,,(3),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,1828,,,,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,162,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"6.50 (1M L+550, 1.00 Floor)",,08/27/24,,21880,,21656,,,,21493,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/27/24,,2654,,(27),,,,(47),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,21762,,,,21608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"Lanai Holdings III, Inc. (Patterson Medical)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"11.50 (1M L+1050 PIK, 1.00 Floor)",,08/28/23,,19564,,19385,,,,19079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Mannkind Corporation,,First Lien Secured Debt,,"8.75 (1M L+675, 2.00 Floor)",,08/01/24,,17333,,17218,,,,17888,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,08/01/24,,8667,,(29),,,,0,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,Warrants,,N/A,,N/A,,"444,936 Shares",,76,,,,1492,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,17265,,,,19380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"6.50 (3M L+550, 1.00 Floor)",,11/22/23,,23638,,23379,,,,23590,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/22/22,,1558,,(13),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,23366,,,,23589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"Medical Guardian, LLC",,First Lien Secured Debt,,"8.75 (1M L+825, 0.50 Floor)",,12/31/24,,28571,,28142,,,,28374,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,12/31/24,,5714,,(86),,,,(39),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,12/31/24,,5714,,(114),,,,(39),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,27942,,,,28296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Midwest Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"Midwest Vision Partners Management, LLC",,First Lien Secured Debt,,"7.25 (6M L+625, 1.00 Floor)",,01/12/27,,5704,,5594,,,,5647,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/12/27,,612,,(12),,,,(6),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,01/12/27,,3670,,(35),,,,(37),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,5547,,,,5604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Orchard Therapeutics plc,,First Lien Secured Debt,,"7.00 (1M L+600, 1.00 Floor)",,05/24/24,,8333,,8307,,,,8400,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,05/24/24,,16667,,(53),,,,0,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,8254,,,,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"FPG Services, LLC",,First Lien Secured Debt,,"6.50 (3M L+550, 1.00 Floor)",,06/13/25,,13901,,13713,,,,13762,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/13/24,,2105,,(27),,,,(21),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,06/13/25,,3768,,(37),,,,(38),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,13649,,,,13703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"7.65 (1M L+665, 1.00 Floor)",,01/01/23,,10000,,9934,,,,9975,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"55,556 Shares",,333,,,,416,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,Warrants,,N/A,,N/A,,"33,333 Shares",,135,,,,103,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,10402,,,,10494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"PHS Buyer, Inc.",,First Lien Secured Debt,,"6.25 (3M L+525, 1.00 Floor)",,01/31/25,,10203,,10055,,,,9947,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,01/31/25,,2000,,(29),,,,(50),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,10026,,,,9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"Radius Health, Inc.",,First Lien Secured Debt,,"7.75 (1M L+575, 2.00 Floor)",,06/01/24,,29000,,28636,,,,28623,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,06/01/24,,1000,,(2),,,,(1),,,(8)(9)  (17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00 Unfunded,,06/01/24,,4833,,0,,,,0,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,28634,,,,28622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
