,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
460,,,First Lien Secured Debt - Revolver,,"7.13 (3M L+500, 1.00 Floor)",,12/14/23,,666,,,666,,,654,,,(9)(17)(23),,,
461,,,First Lien Secured Debt - Revolver,,"7.11 (3M L+500, 1.00 Floor)",,12/14/23,,999,,,999,,,981,,,(9)(17)(23),,,
462,,,First Lien Secured Debt - Revolver,,"7.10 (3M L+500, 1.00 Floor)",,12/14/23,,1025,,,1025,,,1007,,,(9)(17)(23),,,
463,,,First Lien Secured Debt - Unfunded Revolver,,1.75 Unfunded,,12/14/23,,640,,,(42,,,(11,,,(8)(9)(17)(21)(23),,,
464,,,,,,,,,,,19101,,,18983,,,,,,,
465,New Amsterdam Software BidCo LLC,,First Lien Secured Debt,,5.00 (3M E+500),,05/02/26,,€,743,,,818,,,794,,,(9),,
466,,,First Lien Secured Debt,,"7.10 (3M L+500, 1.00 Floor)",,05/02/26,,6899,,,6769,,,6761,,,(9),,,
467,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50 Unfunded,,05/02/26,,2250,,,(21,,,(45,,,(8)(9)(21)(23),,,
468,,,,,,,,,,,7566,,,7510,,,,,,,
469,"Norvax, LLC",,First Lien Secured Debt,,"8.55 (1M L+650, 1.00 Floor)",,09/13/25,,31818,,,31029,,,31023,,,(9),,,
470,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,09/13/24,,3182,,,(79,,,(80,,,(8)(9)(21)(23),,,
471,,,,,,,,,,,30950,,,30943,,,,,,,
472,"Omnitracs, LLC",,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/23/23,,3750,,,(235,,,(338,,,(8)(21)(23),,,
473,Sirsi Corporation,,First Lien Secured Debt,,"6.78 (1M L+475, 1.00 Floor)",,03/15/24,,6983,,,6890,,,6878,,,(9),,,
474,,,First Lien Secured Debt - Revolver,,"6.79 (3M L+475, 1.00 Floor)",,03/15/24,,171,,,171,,,169,,,(9)(23),,,
475,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,03/15/24,,257,,,(6,,,(4,,,(8)(9)(21)(23),,,
476,,,,,,,,,,,7055,,,7043,,,,,,,
477,Telestream Holdings Corporation,,First Lien Secured Debt,,"7.61 (1M L+645, 1.00 Floor)",,03/24/22,,38284,,,38043,,,37519,,,(18),,,
478,"Wall Street Systems Delaware, Inc.",,First Lien Secured Debt,,"7.26 (1M L+500, 2.00 Floor)",,11/21/24,,13998,,,13733,,,13936,,,(10),,,
479,"ZPower, LLC",,First Lien Secured Debt,,"8.10 (1M L+775, 1.00 Floor)",,07/01/22,,6482,,,6576,,,6361,,,(9),,,
480,,,Common Equity/Interests  - Warrants,,N/A,,N/A,,"29,630 Warrants",,,48,,,0,,,(9)(13),,,
481,,,,,,,,,,,6624,,,6361,,,,,,,
482,Total High Tech Industries,,,,279733,,,,277004,,,,,,,,,,,,
483,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,
484,GFRC Holdings LLC,,First Lien Secured Debt,,"10.13 (1M L+800 Cash (L+800 PIK Toggle), 1.50 Floor)",,02/01/22,,,2500,,,,2500,,,,2500,,,
485,"Total Hotel, Gaming, Leisure, Restaurants",,,,2500,,,,2500,,,,,,,,,,,,
486,Insurance,,,,,,,,,,,,,,,,,,,,
487,"AQ Sunshine, Inc.",,First Lien Secured Debt,,"7.60 (1M L+550, 1.00 Floor)",,04/15/25,,,2129,,,,2129,,,,2088,,,(9)
488,,,First Lien Secured Debt,,"7.60 (3M L+550, 1.00 Floor)",,04/15/25,,14082,,,13822,,,13812,,,(9),,,
489,,,First Lien Secured Debt - Revolver,,"7.61 (3M L+550, 1.00 Floor)",,04/15/24,,588,,,588,,,577,,,(9)(23),,,
490,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,04/15/24,,588,,,(21,,,(11,,,(8)(9)(21)(23),,,
491,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
492,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,04/15/25,,2577,,,(87,,,(49,,,(8)(9)(21)(23),,,
493,,,,,,,,,,,16431,,,16417,,,,,,,
494,Ivy Finco Limited,,First Lien Secured Debt,,5.71 (1M L+500),,06/07/25,,£,11066,,,13692,,,13281,,,(9)(17),,
495,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.50 Unfunded,,06/07/25,,£,6434,,,(144,,,(207,,,(8)(9)(17)(21)(23),,
496,,,,,,,,,,,13548,,,13074,,,,,,,
497,Total Insurance,,,,29979,,,,29491,,,,,,,,,,,,
498,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,
499,AVAD,,,,,,,,,,,,,,,,,,,,
500,AVAD Canada Ltd.,,First Lien Secured Debt - Revolver,,"6.10 (1M L+400, 1.00 Floor)",,10/02/23,,,1112,,,,1112,,,,1093,,,(9)(23)
501,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/02/23,,221,,,(16,,,(3,,,(8)(9)(21)(23),,,
502,"AVAD, LLC",,First Lien Secured Debt,,"9.85 (1M L+775, 1.00 Floor)",,10/02/23,,9170,,,9020,,,8983,,,(9),,,
503,,,First Lien Secured Debt - Revolver,,"6.10 (1M L+400, 1.00 Floor)",,10/02/23,,16309,,,16309,,,16032,,,(9)(23),,,
504,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,10/02/23,,2358,,,(251,,,(34,,,(8)(9)(21)(23),,,
505,,,,,,,,,,,26174,,,26071,,,,,,,
506,Kauffman,,,,,,,,,,,,,,,,,,,,
507,"Kauffman Holdco, LLC",,Common Equity - Common Stock/Interests,,N/A,,N/A,,"250,000 Shares",,,250,,,244,,,(9)(13),,,
508,"Kauffman Intermediate, LLC",,First Lien Secured Debt,,"7.85 (3M L+575, 1.00 Floor)",,05/08/25,,16926,,,16610,,,16742,,,(9),,,
509,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,05/08/25,,2409,,,(48,,,(24,,,(8)(9)(21)(23),,,
510,,,First Lien Secured Debt - Letter of Credit,,5.75,,05/08/25,,155,,,0,,,(2,,,(8)(9)(23),,,
511,,,,,,,,,,,16812,,,16960,,,,,,,
512,MedPlast Holdings Inc.,,Second Lien Secured Debt,,9.85 (3M L+775),,07/02/26,,8000,,,7932,,,7500,,,(10),,,
513,"Total Manufacturing, Capital Equipment",,,,50918,,,,50531,,,,,,,,,,,,
514,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,
515,"NW Entertainment, Inc.",,First Lien Secured Debt,,"9.12 (3M L+700, 1.00 Floor)",,08/16/24,,,24000,,,,23532,,,,23520,,,(9)
516,,,First Lien Secured Debt - Revolver,,"9.12 (3M L+700, 1.00 Floor)",,08/16/24,,2400,,,2400,,,2352,,,(9)(23),,,
517,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,08/16/24,,600,,,(58,,,(12,,,(8)(9)(21)(23),,,
518,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,08/16/24,,3000,,,(58,,,(60,,,(8)(9)(21)(23),,,
519,,,,,,,,,,,25816,,,25800,,,,,,,
520,SESAC Holdco II LLC,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,02/23/22,,587,,,(25,,,(6,,,(8)(10)(21)(23),,,
521,"Sonar Entertainment, Inc.",,First Lien Secured Debt,,"9.70 (1M L+760, 1.25 Floor)",,11/15/21,,8662,,,8555,,,8511,,,(9),,,
522,,,First Lien Secured Debt - Revolver,,"9.70 (1M L+760, 1.25 Floor)",,11/15/21,,4567,,,4567,,,4487,,,(9)(23),,,
523,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,11/15/21,,18264,,,(282,,,(320,,,(8)(9)(21)(23),,,
524,,,,,,,,,,,12840,,,12678,,,,,,,
525,Total Media – Diversified & Production,,,,38631,,,,38472,,,,,,,,,,,,
526,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity  Date,,Par / Shares (12),,Cost (28),,Fair  Value (1)(29),,,,,,,,
527,Metals & Mining,,,,,,,,,,,,,,,,,,,,
528,"Magnetation, LLC",,First Lien Secured Debt,,10.20 (6M L+800 Cash (PIK Toggle)),,12/31/19,,,1213,,,,1134,,,,509,,,(13)(14)
529,Total Metals & Mining,,,,1134,,,,509,,,,,,,,,,,,
530,Retail,,,,,,,,,,,,,,,,,,,,
531,Rapid Displays Acquisition Corporation,,First Lien Secured Debt,,"7.25 (3M L+500, 1.00 Floor)",,07/01/25,,,10962,,,,10751,,,,10742,,,(9)
532,,,First Lien Secured Debt - Revolver,,"7.04 (1M L+525, 1.00 Floor)",,07/01/25,,692,,,692,,,678,,,(9)(23),,,
533,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/01/25,,1615,,,(44,,,(32,,,(8)(9)(21)(23),,,
534,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00 Unfunded,,07/01/25,,1731,,,(17,,,(17,,,(8)(9)(21)(23),,,
535,,,,,,,,,,,11382,,,11371,,,,,,,
536,"SI Holdings, Inc.",,First Lien Secured Debt,,"8.28 (3M L+600, 1.00 Floor)",,07/25/25,,21587,,,21168,,,21155,,,(9),,,
537,,,First Lien Secured Debt - Revolver,,"8.28 (3M L+600, 1.00 Floor)",,07/25/24,,853,,,853,,,836,,,(9)(23),,,
538,,,First Lien Secured Debt - Unfunded Revolver,,0.50 Unfunded,,07/25/24,,2560,,,(66,,,(51,,,(8)(9)(21)(23),,,
539,,,,,,,,,,,21955,,,21940,,,,,,,
540,Total Retail,,,,33337,,,,33311,,,,,,,,,,,,
541,Telecommunications,,,,,,,,,,,,,,,,,,,,
542,IPC,,,,,,,,,,,,,,,,,,,,
543,IPC Corporation,,First Lien Secured Debt,,"7.26 (3M L+500, 1.00 Floor)",,08/06/21,,,10000,,,,9944,,,,8858,,,(9)
544,IPC Information Systems UK Holdings Limited,,First Lien Secured Debt,,"8.79 (3M L+650, 1.50 Floor)",,08/06/21,,562,,,536,,,534,,,(9),,,
545,,,First Lien Secured Debt,,"8.68 (3M L+650, 1.50 Floor)",,08/06/21,,843,,,804,,,801,,,(9),,,
546,,,,,,,,,,,11284,,,10193,,,,,,,
547,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"10.29 (1M L+825, 1.00 Floor)",,11/01/25,,12878,,,12780,,,11343,,,(10),,,
548,Total Telecommunications,,,,24064,,,,21536,,,,,,,,,,,,
549,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,
550,"Dynamic Product Tankers, LLC (5)",,First Lien Secured Debt,,9.80 (3M L+700),,06/30/23,,,42000,,,,41850,,,,42000,,,(17)
551,,,First Lien Secured Debt - Letters of Credit,,2.25,,09/20/20 - 03/31/21,,6050,,,0,,,0,,,(17)(23),,,
552,,,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,49806,,,36954,,,(17)(24),,,
553,,,,,,,,,,,91656,,,78954,,,,,,,
554,MSEA Tankers LLC (5),,Common Equity/Interests - Class A Units,,N/A,,N/A,,N/A,,,61950,,,61243,,,(17)(25),,,
555,"PT Intermediate Holdings III, LLC",,Second Lien Secured Debt,,"10.04 (1M L+800, 1.00 Floor)",,12/08/25,,9375,,,9302,,,9375,,,,,,
556,"Total Transportation – Cargo, Distribution",,,,162908,,,,149572,,,,,,,,,,,,
557,Utilities – Electric,,,,,,,,,,,,,,,,,,,,
558,Asset Repackaging Trust Six B.V.,,Structured Products and Other,,12.81,,05/18/27,,,58411,,,,26728,,,,34167,,,(11)(17)(19)
559,Total Utilities – Electric,,,,26728,,,,34167,,,,,,,,,,,,
560,Total Investments before Cash Equivalents,,,,,2889762,,,,2804760,,,,,,,,,,,
561,J.P. Morgan U.S. Government Money Market Fund,,N/A,,N/A,,N/A,,,31637,,,,31637,,,,31637,,,(22)
562,Total Investments after Cash Equivalents,,,,,2921399,,,,2836397,,,(6)(7),,,,,,,,
563,(1),Fair value is determined in good faith by or under the direction of the Board of Directors of the Company (See  Note 2  to the financial statements).,,,,,,,,,,,,,,,,,,,
564,(5),"Denotes investments in which we are deemed to exercise a controlling influence over the management or policies of a company, as defined in the 1940 Act, due to beneficially owning, either directly or through one or more controlled companies, more than 25 of the outstanding voting securities of the investment. Fair value as of  March 31, 2019  and  September 30, 2019  along with transactions during the  six months ended September 30, 2019  in these controlled investments are as follows:",,,,,,,,,,,,,,,,,,,
565,(14),Non-accrual status (See  Note 2  to the financial statements).,,,,,,,,,,,,,,,,,,,
566,(21),The rates associated with these undrawn committed revolvers and delayed draw term loans represent rates for commitment and unused fees.,,,,,,,,,,,,,,,,,,,
567,(23),"As of  September 30, 2019  , the Company had the following commitments to fund various revolving and delayed draw senior secured and subordinated loans, including commitments to issue letters of credit through a financial intermediary on behalf of certain portfolio companies. Such commitments are subject to the satisfaction of certain conditions set forth in the documents governing these loans and letters of credit and there can be no assurance that such conditions will be satisfied. See  Note 10  to the financial statements for further information on revolving and delayed draw loan commitments, including commitments to issue letters of credit, related to certain portfolio companies.",,,,,,,,,,,,,,,,,,,
568,Portfolio Company,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,
569,"Merx Aviation Finance, LLC",177,,0,,177,,0,,,,,,,,,,,,,
570,MYCOM (Magnate Holding Corp),3330,,2690,,0,,640,,,,,,,,,,,,,
571,"New Wave Entertainment (NW Entertainment, Inc.)",6000,,2400,,0,,3600,,,,,,,,,,,,,
572,"Newscycle Solutions, Inc.",500,,400,,0,,100,,,,,,,,,,,,,
573,NFA Group (SSCP Spring Bidco Limited)*,8514,,0,,0,,8514,,,,,,,,,,,,,
574,"Omnitracs, LLC",3750,,0,,0,,3750,,,,,,,,,,,,,
575,Only About Children (Nemo (BC) Bidco Pty Ltd)*,157,,0,,0,,157,,,,,,,,,,,,,
576,Orchard Therapeutics plc,16667,,0,,0,,16667,,,,,,,,,,,,,
577,"Ovation Fertility (FPG Services, LLC)",7368,,0,,0,,7368,,,,,,,,,,,,,
578,"Paper Source, Inc.",3083,,2795,,0,,288,,,,,,,,,,,,,
579,"PHS Buyer, Inc",2000,,0,,0,,2000,,,,,,,,,,,,,
580,PIB Group (Ivy Finco Limited)*,7928,,0,,0,,7928,,,,,,,,,,,,,
581,"ProPharma Group Intermediate, LLC*",1032,,344,,0,,688,,,,,,,,,,,,,
582,"PSI Services, LLC*",455,,278,,0,,177,,,,,,,,,,,,,
583,"Purchasing Power, LLC",9112,,1596,,0,,7516,,,,,,,,,,,,,
584,"RA Outdoors, LLC",1200,,0,,0,,1200,,,,,,,,,,,,,
585,Rapid Displays Acquisition Corporation,4038,,692,,0,,3346,,,,,,,,,,,,,
586,"Relation Insurance (AQ Sunshine, Inc.)",3753,,588,,0,,3165,,,,,,,,,,,,,
587,"RHA Health Services (Pace Health Companies, LLC)",500,,0,,0,,500,,,,,,,,,,,,,
588,"Rigel Pharmaceuticals, Inc.",3000,,0,,0,,3000,,,,,,,,,,,,,
589,"RiteDose Holdings I, Inc.",2000,,0,,0,,2000,,,,,,,,,,,,,
590,SESAC Holdco II LLC,587,,0,,0,,587,,,,,,,,,,,,,
591,"Simplifi Holdings, Inc.",4836,,0,,0,,4836,,,,,,,,,,,,,
592,Sirsi Corporation,428,,171,,0,,257,,,,,,,,,,,,,
593,"Sonar Entertainment, Inc.",22831,,4567,,0,,18264,,,,,,,,,,,,,
594,"Teladoc, Inc.",1666,,0,,360,,1306,,,,,,,,,,,,,
595,"Ten-X, LLC",4680,,0,,0,,4680,,,,,,,,,,,,,
596,"The Emmes Company, LLC",2449,,0,,0,,2449,,,,,,,,,,,,,
597,"Tidewater Consumer Receivables, LLC",2333,,790,,0,,1543,,,,,,,,,,,,,
598,TNT Crust LLC,3252,,813,,0,,2439,,,,,,,,,,,,,
599,"TricorBraun Holdings, Inc.",5625,,750,,0,,4875,,,,,,,,,,,,,
600,Turkey Hill (THLP CO. LLC),10112,,0,,0,,10112,,,,,,,,,,,,,
601,"U.S. Auto Finance, Inc",22000,,12656,,0,,9344,,,,,,,,,,,,,
602,"US Legal Support (USLS Acquisition, Inc.)",1620,,536,,86,,998,,,,,,,,,,,,,
603,"Vertafore, Inc.",15000,,0,,424,,14576,,,,,,,,,,,,,
604,"Westfall Technik, Inc.",15521,,1615,,0,,13906,,,,,,,,,,,,,
605,"Wright Medical Group, Inc",70000,,7666,,0,,62334,,,,,,,,,,,,,
606,Total Commitments,,602316,,,149758,,,14943,,,437615,,,,,,,,,
607,(24),"As of  September 30, 2019  , Dynamic Product Tankers, LLC had various classes of limited liability interests outstanding of which the Company holds Class A-1 and Class A-3 units which are identical except that Class A-1 unit is voting and Class A-3 unit is non-voting. The units entitle the Company to appoint three out of five managers to the board of managers.",,,,,,,,,,,,,,,,,,,
608,(28),"The following shows the composition of the Company’s portfolio at cost by control designation, investment type and industry as of  September 30, 2019  :",,,,,,,,,,,,,,,,,,,
609,(29),"The following shows the composition of the Company’s portfolio at fair value by control designation, investment type and industry as of  September 30, 2019  :",,,,,,,,,,,,,,,,,,,
610,Industry Classification,"Percentage of Total Investments (at Fair Value) as of September 30, 2019",,,,,,,,,,,,,,,,,,,
611,Healthcare & Pharmaceuticals,19.9,,,,,,,,,,,,,,,,,,,
612,Business Services,13.3,,,,,,,,,,,,,,,,,,,
613,Aviation and Consumer Transport,12.9,,,,,,,,,,,,,,,,,,,
614,High Tech Industries,9.9,,,,,,,,,,,,,,,,,,,
615,"Transportation – Cargo, Distribution",5.3,,,,,,,,,,,,,,,,,,,
616,Energy – Oil & Gas,4.8,,,,,,,,,,,,,,,,,,,
617,Consumer Services,4.3,,,,,,,,,,,,,,,,,,,
618,"Beverage, Food & Tobacco",3.2,,,,,,,,,,,,,,,,,,,
619,"Chemicals, Plastics & Rubber",3.1,,,,,,,,,,,,,,,,,,,
620,"Diversified Investment Vehicles, Banking, Finance, Real Estate",2.8,,,,,,,,,,,,,,,,,,,
621,Consumer Goods – Non-durable,2.7,,,,,,,,,,,,,,,,,,,
622,Aerospace & Defense,2.4,,,,,,,,,,,,,,,,,,,
623,Consumer Goods – Durable,1.8,,,,,,,,,,,,,,,,,,,
624,"Manufacturing, Capital Equipment",1.8,,,,,,,,,,,,,,,,,,,
625,Energy – Electricity,1.6,,,,,,,,,,,,,,,,,,,
626,"Advertising, Printing & Publishing",1.5,,,,,,,,,,,,,,,,,,,
627,Automotive,1.4,,,,,,,,,,,,,,,,,,,
628,Media – Diversified & Production,1.4,,,,,,,,,,,,,,,,,,,
629,Utilities – Electric,1.2,,,,,,,,,,,,,,,,,,,
630,Retail,1.2,,,,,,,,,,,,,,,,,,,
631,Insurance,1.1,,,,,,,,,,,,,,,,,,,
632,Telecommunications,0.8,,,,,,,,,,,,,,,,,,,
633,Construction & Building,0.8,,,,,,,,,,,,,,,,,,,
634,Food & Grocery,0.7,,,,,,,,,,,,,,,,,,,
635,"Hotel, Gaming, Leisure, Restaurants",0.1,,,,,,,,,,,,,,,,,,,
636,"Containers, Packaging & Glass",0.0,,,,,,,,,,,,,,,,,,,
637,Metals & Mining,0.0,,,,,,,,,,,,,,,,,,,
638,Total Investments,100.0,,,,,,,,,,,,,,,,,,,
