,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
324,"Peer Advisors, LLC",,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,06/11/24,,19943,,,19633,,,,19702,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,19598,,,,19674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"Exeter Property Group, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"Exeter Property Group, LLC",,First Lien Secured Debt,,4.65% (1M L+450),,08/28/24,,4563,,,4517,,,,4512,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/28/24,,192,,,(2),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,4515,,,,4510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"Flock Financial, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"Flock SPV I, LLC",,First Lien Secured Debt,,"7.50% (1M L+650, 1.00% Floor)",,08/30/22,,14533,,,14500,,,,14298,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,First Lien Secured Debt - Revolver,,"7.50% (1M L+650, 1.00% Floor)",,08/30/22,,1333,,,1328,,,,1312,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,08/30/22,,4133,,,(44),,,,(67),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,15784,,,,15543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Golden Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"Golden Bear 2016-R, LLC (4)",,Structured Products and Other - Membership Interests,,N/A,,09/20/42,,N/A,,16802,,,,10071,,,(3)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"Purchasing Power, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"Purchasing Power Funding I, LLC",,First Lien Secured Debt - Revolver,,6.65% (1M L+650),,01/24/22,,9113,,,9112,,,,9020,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"Ten-X, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"Ten-X, LLC",,First Lien Secured Debt - Revolver,,3.40% (1M L+325),,09/29/22,,4680,,,4533,,,,4454,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,"Total Diversified Investment Vehicles, Banking, Finance, Real Estate",,,70344,,,,,63272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,NFA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,SSCP Spring Bidco Limited,,First Lien Secured Debt,,"6.75% (6M GPBL+625, 0.50% Floor)",,07/30/25,,£,30000,,,,36118,,,,,40558,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,Total Education,,,36118,,,,,40558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Energy – Electricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"AIC SPV Holdings II, LLC (4)",,Preferred Equity - Preferred Stock,,N/A,,N/A,,"534,375 Shares",,,534,,,,,375,,,(17)(15)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"Renew Financial LLC (f/k/a Renewable Funding, LLC) (4)",,Preferred Equity - Series B Preferred Stock,,N/A,,N/A,,"1,505,868 Shares",,8343,,,,330,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,Preferred Equity - Series D Preferred Stock,,N/A,,N/A,,"436,689 Shares",,5568,,,,223,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,Preferred Equity - Series E Preferred Stock,,N/A,,N/A,,"441,576 Shares",,1902,,,,4902,,,(13)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Renew JV LLC (4),,Common Equity - Membership Interests,,N/A,,N/A,,"741,526 Shares",,742,,,,861,,,(13)(17)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,17089,,,,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Solarplicity Group Limited (f/k/a AMP Solar UK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Solarplicity UK Holdings Limited,,First Lien Secured Debt,,4.00%,,03/08/23,,£,5562,,,7637,,,,2444,,,(13)(14)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,Preferred Equity - Preferred Stock,,N/A,,N/A,,"4,286 Shares",,5623,,,,-,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,Common Equity - Ordinary Shares,,N/A,,N/A,,"2,825 Shares",,4,,,,-,,,(2)(13)  (17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,13264,,,,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,Total Energy – Electricity,,,30353,,,,,9135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Energy – Oil & Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.) (5)",,Second Lien Secured Debt,,10.00% PIK,,03/29/21,,,40121,,,,36926,,,,,8179,,,(13)(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,Common Equity - Common Stock,,N/A,,N/A,,"5,000,000 Shares",,30078,,,,-,,,(13)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,67004,,,,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Pelican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"Pelican Energy, LLC (4)",,Common Equity - Membership Interests,,N/A,,N/A,,"1,444 Shares",,,16764,,,,,2170,,,(13)(16)  (17)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Spotted Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"SHD Oil & Gas, LLC (5)",,First Lien Secured Debt - Tranche A Note,,4.00%,,07/31/21,,45917,,,44059,,,,6895,,,(13)(14)  (16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,First Lien Secured Debt - Tranche B Note,,3.00% PIK,,07/31/21,,86435,,,44380,,,,-,,,(13)(14)  (16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,First Lien Secured Debt - Tranche C Note,,12.00%,,07/31/21,,24728,,,24728,,,,25470,,,(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,Common Equity - Series A Units,,N/A,,N/A,,"7,600,000 Shares",,1411,,,,-,,,(13)(16)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,114578,,,,32365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,Total Energy – Oil & Gas,,,198346,,,,,42714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Environmental Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Denali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"Dispatch Acquisition Holdings, LLC",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,01/29/27,,,19004,,,,18660,,,,,18624,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,First Lien Secured Debt - Revolver,,"6.50% (3M L+550, 1.00% Floor)",,01/29/26,,2083,,,2083,,,,2049,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/29/26,,956,,,(62),,,,(16),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,First Lien Secured Debt - Letter of Credit,,5.50%,,02/26/21 - 06/30/21,,207,,,-,,,,(4),,,(8)(9)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,01/29/27,,2623,,,(59),,,,(52),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,20622,,,,20601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Ortega National Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"Ortega National Parks, LLC",,First Lien Secured Debt,,"6.25% (6M L+525, 1.00% Floor)",,10/31/25,,11632,,,11449,,,,11099,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/31/25,,1366,,,(33),,,,(63),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,10/31/25,,6202,,,(54),,,,(285),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,11362,,,,10751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,Total Environmental Industries,,,31984,,,,,31352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Healthcare & Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Akoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"Akoya Biosciences, Inc.",,First Lien Secured Debt,,"7.85% (1M L+635, 1.50% Floor)",,10/27/25,,,9750,,,,9720,,,,,9701,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,10/27/25,,1500,,,(7),,,,(8),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,9713,,,,9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"Altasciences, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,9360-1367 Quebec Inc.,,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,06/09/23,,2817,,,2793,,,,2769,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,First Lien Secured Debt,,"8.00% (1M CBA +575, 1.00% Floor)",,06/09/23,,C$,2337,,,1726,,,,1803,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"Altasciences US Acquistion, Inc.",,First Lien Secured Debt,,"6.75% (1M L+575, 1.00% Floor)",,06/09/23,,5950,,,5889,,,,5846,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/09/23,,1426,,,(13),,,,(25),,,(8)(9)  (21)(23)  (11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,10395,,,,10393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,American Veterinary Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,AVG Intermediate Holdings LLC,,First Lien Secured Debt,,"9.75% (1M L+825, 1.50% Floor)",,02/08/24,,13225,,,13040,,,,13206,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,First Lien Secured Debt,,"9.75% (3M L+825, 1.50% Floor)",,02/08/24,,2975,,,2911,,,,2971,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,15951,,,,16177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,AmeriVet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"Amerivet Partners Management, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,06/05/24,,511,,,504,,,,509,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,First Lien Secured Debt,,"6.25% (6M L+525, 1.00% Floor)",,06/05/24,,26945,,,26540,,,,26847,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,First Lien Secured Debt,,"6.25% (2M L+525, 1.00% Floor)",,06/05/24,,1010,,,998,,,,1007,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,First Lien Secured Debt - Revolver,,7.50% (P+425),,06/05/24,,524,,,524,,,,522,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/05/24,,282,,,(11),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,06/05/24,,5432,,,(78),,,,(20),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Amerivet Partners Parent LP,,Common Equity - Class D Partnership Units,,N/A,,N/A,,13 Shares,,125,,,,217,,,(9)(13)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,28602,,,,29081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Analogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Analogic Corporation,,First Lien Secured Debt,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,18078,,,17815,,,,17807,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/22/23,,1826,,,(23),,,,(27),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,17792,,,,17780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"BioClinica Holding I, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"BioClinica Holding I, LP",,Second Lien Secured Debt,,"9.25% (1M L+825, 1.00% Floor)",,10/21/24,,24612,,,24345,,,,24066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,BK Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"BK Medical Holding Company, Inc.",,First Lien Secured Debt,,"6.25% (1M L+525, 1.00% Floor)",,06/22/24,,7250,,,7193,,,,7179,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/22/24,,783,,,(6),,,,(6),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,7187,,,,7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,CARE Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Royton Bidco Limited,,First Lien Secured Debt,,"6.75% (6M GBPL+625, 0.50% Floor)",,05/09/25,,£,15510,,,19769,,,,20827,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,First Lien Secured Debt,,"6.75% (1M GBPL+625, 0.50% Floor)",,05/09/25,,£,2147,,,2699,,,,2884,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.01% Unfunded,,05/09/25,,£,2265,,,(63),,,,(54),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,22405,,,,23657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Cerus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Cerus Corporation,,First Lien Secured Debt,,"7.25% (1M L+545, 1.80% Floor)",,03/01/24,,12000,,,11961,,,,12360,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,First Lien Secured Debt - Revolver,,"5.55% (1M L+375, 1.80% Floor)",,03/01/24,,1,,,1,,,,1,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/01/24,,999,,,(1),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,03/01/24,,9000,,,(29),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,11932,,,,12361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Dohmen Life Science Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"LSCS Holdings, Inc",,Second Lien Secured Debt,,8.51% (6M L+825),,03/16/26,,19818,,,19516,,,,19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"Emmes Blocker, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,306 Shares,,306,,,,456,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"The Emmes Company, LLC",,First Lien Secured Debt,,"6.00% (6M L+500, 1.00% Floor)",,03/03/25,,12031,,,11905,,,,11730,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/03/25,,2449,,,(25),,,,(61),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,12186,,,,12125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"Genesis Healthcare, Inc.",,First Lien Secured Debt,,"6.50% (3M L+600, 0.50% Floor)",,03/06/23,,25000,,,24836,,,,24523,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/08/23,,60870,,,(343),,,,"(1,364)",,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,First Lien Secured Debt - Unfunded Delayed Draw,,2.00% Unfunded,,03/06/23,,6087,,,-,,,,(103),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,24493,,,,23056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"GB001, Inc.",,First Lien Secured Debt,,"9.00% (1M L+700, 2.00% Floor)",,01/01/25,,6000,,,5988,,,,6097,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,01/01/25,,24000,,,(167),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,5821,,,,6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"HSI Halo Acquisition, Inc.",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,08/31/26,,9004,,,8904,,,,8840,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,First Lien Secured Debt - Revolver,,"6.75% (1M L+575, 1.00% Floor)",,08/30/25,,190,,,190,,,,187,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/30/25,,623,,,(6),,,,(8),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,Common Equity - Common Stock,,N/A,,N/A,,500 Shares,,500,,,,493,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,9588,,,,9512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"IMA Group Management Company, LLC",,First Lien Secured Debt,,"6.50% (6M L+550, 1.00% Floor)",,05/30/24,,5087,,,5052,,,,4781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,First Lien Secured Debt - Revolver,,"6.50% (3M L+550, 1.00% Floor)",,05/30/24,,289,,,287,,,,272,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,5339,,,,5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Kindeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Kindeva Drug Delivery L.P.,,First Lien Secured Debt,,"7.00% (6M L+600, 1.00% Floor)",,05/01/26,,1824,,,1784,,,,1808,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/01/25,,167,,,(4),,,,(2),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,1780,,,,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,N/A,,N/A,,133 Shares,,133,,,,135,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"Kure Pain Holdings, Inc.",,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,08/27/24,,21936,,,21695,,,,21468,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/27/24,,2654,,,(29),,,,(57),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,21799,,,,21546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"Lanai Holdings III, Inc. (Patterson Medical)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"Lanai Holdings III, Inc.",,Second Lien Secured Debt,,"11.50% (3M L+1050 PIK, 1.00% Floor)",,08/28/23,,18725,,,18528,,,,16557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Mannkind Corporation,,First Lien Secured Debt,,"8.75% (1M L+675, 2.00% Floor)",,08/01/24,,17334,,,17210,,,,17899,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,08/01/24,,8667,,,(31),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,Warrants,,N/A,,N/A,,"444,936 Shares",,76,,,,1142,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,17255,,,,19041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (26),,,Fair Value (1)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"Maxor National Pharmacy Services, LLC",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,11/22/23,,23644,,,23360,,,,23331,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,11/22/22,,1558,,,(15),,,,(16),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,23345,,,,23315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"Medical Guardian, LLC",,First Lien Secured Debt,,"9.50% (1M L+850, 1.00% Floor)",,12/31/24,,28571,,,28114,,,,28357,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
