,0,1,2,3,4,5,6,7,8,9,10,11
482,"Senior Secured Note to Appalachian Energy Holdings, LLC (8.00%, in non-accrual status, past due)",51,,50,,51,,-%,,,,
483,"Senior Secured Note to Coalbed, LLC (8.00%, in non-accrual status effective 1/19/2010, past due)(6)",7930,,5990,,-,,-%,,,,
484,Common Stock (100 shares),,,-,,-,,-%,,,,
485,Net Profits Interest (8% of Equity Distributions)(7),,,-,,520,,-%,,,,
486,,,,,,8040,,4949,,0.1%,,
487,Total Control Investments,,,830151,,,811634,,30.6%,,,
488,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
489,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
490,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
491,"ADAPCO, Inc.",Florida / Ecological,"Common Stock (5,000 shares)",,,141,,,335,,-%,
492,,,,,141,,335,,-%,,,
493,"Aderant North  America, Inc.",Georgia /  Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)(4)",,7000,,6900,,7000,,0.3%,
494,,,,,6900,,7000,,0.3%,,,
495,"Aircraft Fasteners International, LLC",California / Machinery,"Class A Units (32,500 units)",,396,,565,,-%,,,
496,,,,,396,,565,,-%,,,
497,"ALG USA  Holdings, LLC","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)(4)",12000,,11764,,12000,,0.4%,,
498,,,,,11764,,12000,,0.4%,,,
499,"Allied Defense  Group, Inc.",Virginia / Aerospace & Defense,"Common Stock (10,000 shares)",,56,,-,,-%,,,
500,,,,,56,,-,,-%,,,
501,American Gilsonite Company,Utah /  Metal Services & Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)",38500,,38500,,38500,,1.4%,,
502,Membership Interest(15),,-,,4058,,0.2%,,,,,
503,,,,,38500,,42558,,1.6%,,,
504,Apidos CLO VIII(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),19730,,19931,,19718,,0.7%,,
505,,,,,19931,,19718,,0.7%,,,
506,Apidos CLO IX(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),20525,,19609,,19294,,0.7%,,
507,,,,,19609,,19294,,0.7%,,,
508,Apidos CLO XI(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),38340,,39239,,37972,,1.4%,,
509,,,,,39239,,37972,,1.4%,,,
510,Apidos CLO XII(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),44063,,43480,,40294,,1.5%,,
511,,,,,43480,,40294,,1.5%,,,
512,"Arctic Glacier  U.S.A., Inc.",Canada /  Food Products,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)(4)",150000,,150000,,150000,,5.6%,,
513,,,,,150000,,150000,,5.6%,,,
514,Armor Holding  II LLC(16),New York / Diversified Financial Services,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)(4)",7000,,6860,,7000,,0.3%,,
515,,,,,6860,,7000,,0.3%,,,
516,"Atlantis Health Care Group (Puerto Rico), Inc.",Puerto Rico / Healthcare,"Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)(4)(25)(26)",2000,,2000,,2000,,0.1%,,
517,"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)(3)(4)",39352,,39352,,39352,,1.5%,,,,
518,,,,,41352,,41352,,1.6%,,,
519,Babson CLO Ltd.  2011-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35000,,34499,,34450,,1.3%,,
520,,,,,34499,,34450,,1.3%,,,
521,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
522,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
523,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
524,Babson CLO Ltd.  2012-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),,29075,,,25917,,,27269.0,1.0%
525,,,,,25917,,27269,,1.0%,,,
526,Babson CLO Ltd.  2012-II(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),27850,,28863,,27510,,1.0%,,
527,,,,,28863,,27510,,1.0%,,,
528,"Blue Coat  Systems, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)(4)",11000,,10890,,11000,,0.4%,,
529,,,,,10890,,11000,,0.4%,,,
530,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)(3)(4)",99500,,99500,,99323,,3.7%,,
531,,,,,99500,,99323,,3.7%,,,
532,Brookside Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),26000,,23896,,23743,,0.9%,,
533,,,,,23896,,23743,,0.9%,,,
534,Byrider Systems Acquisition Corp.(22),Indiana /  Auto Finance,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)(3)",10914,,10914,,10417,,0.4%,,
535,,,,,10914,,10417,,0.4%,,,
536,"Caleel + Hayden, LLC(14)(31)",Colorado / Personal & Nondurable Consumer Products,Membership Interest,,-,,104,,-%,,,
537,Escrow Receivable,,-,,137,,-%,,,,,
538,,,,,-,,241,,-%,,,
539,"Capstone  Logistics, LLC",Georgia / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)(4)",97291,,97291,,97291,,3.7%,,
540,"Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)(3)(4)",100000,,100000,,100000,,3.8%,,,,
541,,,,,197291,,197291,,7.5%,,,
542,"Cargo Airport Services USA, LLC",New York / Transportation,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)(3)(4)",43977,,43977,,44417,,1.7%,,
543,Common Equity (1.6 units),,1639,,1860,,0.1%,,,,,
544,,,,,45616,,46277,,1.8%,,,
545,Cent CLO 17 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24870,,24615,,25454,,1.0%,,
546,,,,,24615,,25454,,1.0%,,,
547,CI Holdings(4),Texas /  Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",114713,,114713,,114713,,4.3%,,
548,,,,,114713,,114713,,4.3%,,,
549,"CIFC Funding  2011-I, Ltd.(4)(22)",Cayman Islands / Diversified Financial Services,"Class D Senior Secured Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",19000,,15029,,15844,,0.6%,,
550,"Class E Subordinated Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)",15400,,12638,,12745,,0.5%,,,,
551,,,,,27667,,28589,,1.1%,,,
552,"Cinedigm DC  Holdings, LLC(4)",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)",70595,,70595,,70595,,2.7%,,
553,,,,,70595,,70595,,2.7%,,,
554,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
555,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
556,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
557,"The Copernicus  Group, Inc.",North Carolina / Healthcare,Escrow Receivable,,,-,,,130,,-%,
558,,,,,-,,130,,-%,,,
559,"Correctional Healthcare Holding Company, Inc.",Colorado / Healthcare,"Second Lien Term Loan (11.25%, due 1/11/2020)(3)",,27100,,27100,,27100,,1.0%,
560,,,,,27100,,27100,,1.0%,,,
561,"Coverall North  America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",39303,,39303,,39303,,1.5%,,
562,,,,,39303,,39303,,1.5%,,,
563,"CP Well Testing, LLC",Oklahoma / Oil & Gas Production,"Senior Secured Term Loan (13.50% (LIBOR + 11.00% with 2.50% LIBOR floor), due 10/03/2017)(4)",19125,,19125,,19125,,0.7%,,
564,,,,,19125,,19125,,0.7%,,,
565,"CRT MIDCO, LLC",Wisconsin / Media,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)(3)(4)",71106,,71106,,71106,,2.7%,,
566,,,,,71106,,71106,,2.7%,,,
567,"Deltek, Inc.",Virginia /  Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(4)",12000,,11833,,12000,,0.5%,,
568,,,,,11833,,12000,,0.5%,,,
569,"Diamondback  Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),,-,,-,,-%,,,
570,,,,,-,,-,,-%,,,
571,"Edmentum, Inc.  (f/k/a Archipelago Learning, Inc.)(4)",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",50000,,48218,,50000,,1.9%,,
572,,,,,48218,,50000,,1.9%,,,
573,EIG Investors Corp.,Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 5/09/2020)(4)(16)",22000,,21792,,22000,,0.8%,,
574,,,,,21792,,22000,,0.8%,,,
575,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)",15700,,15332,,14650,,0.6%,,
576,,,,,15332,,14650,,0.6%,,,
577,EXL Acquisition Corp.,South Carolina / Biotechnology,Escrow Receivable,,-,,14,,-%,,,
578,,,,,-,,14,,-%,,,
579,"Evanta Ventures, Inc.(11)",Oregon / Commercial Services,"Subordinated Unsecured (12.00% plus 1.00% PIK, due 9/28/2018)",10479,,10479,,10479,,0.4%,,
580,,,,,10479,,10479,,0.4%,,,
581,"Fairchild Industrial Products, Co.",North Carolina / Electronics,Escrow Receivable,,-,,149,,-%,,,
582,,,,,-,,149,,-%,,,
583,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,,-,,225,,-%,,,
584,,,,,-,,225,,-%,,,
585,"Focus Brands, Inc.(4)",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)",18000,,17731,,18000,,0.7%,,
586,,,,,17731,,18000,,0.7%,,,
587,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
588,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
589,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
590,"FPG, LLC",Illinois /  Durable Consumer Products,"Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)(4)",,21401,,,21401,,,21401.0,0.8%
591,"Common Stock (5,638 shares)",,27,,19,,-%,,,,,
592,,,,,21428,,21420,,0.8%,,,
593,"Galaxy XII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22000,,20792,,21657,,0.8%,,
594,,,,,20792,,21657,,0.8%,,,
595,"Galaxy XV CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35025,,32119,,30227,,1.1%,,
596,,,,,32119,,30227,,1.1%,,,
597,"Grocery Outlet, Inc.",California / Retail,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)(4)",14457,,14127,,14457,,0.5%,,
598,,,,,14127,,14457,,0.5%,,,
599,Gulf Coast Machine & Supply Company,Texas / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 10/12/2017)(3)(4)",41213,,41213,,31972,,1.2%,,
600,,,,,41213,,31972,,1.2%,,,
601,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),23188,,22279,,22724,,0.9%,,
602,,,,,22279,,22724,,0.9%,,,
603,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40400,,41085,,38291,,1.4%,,
604,,,,,41085,,38291,,1.4%,,,
605,"Hoffmaster Group, Inc.(4)",Wisconsin / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 1/3/2019)",20000,,19831,,19598,,0.7%,,
606,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",1000,,991,,955,,-%,,,,
607,,,,,20822,,20553,,0.7%,,,
608,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(3)",43100,,43310,,33929,,1.3%,,
609,,,,,43310,,33929,,1.3%,,,
610,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",12500,,12300,,12500,,0.5%,,
611,,,,,12300,,12500,,0.5%,,,
612,"ING IM CLO  2012-2, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),38070,,34904,,36848,,1.4%,,
613,,,,,34904,,36848,,1.4%,,,
614,"ING IM CLO  2012-3, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),46632,,44454,,46361,,1.7%,,
615,,,,,44454,,46361,,1.7%,,,
616,"ING IM CLO  2012-4, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),40613,,39255,,41153,,1.5%,,
617,,,,,39255,,41153,,1.5%,,,
618,"Injured Workers Pharmacy, LLC",Massachusetts / Healthcare,"Second Lien Term Loan (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)(3)(4)",22430,,22430,,22430,,0.8%,,
619,,,,,22430,,22430,,0.8%,,,
620,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
621,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
622,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
623,"InterDent, Inc.(4)",California / Healthcare,"Senior Secured Term Loan A (8.00% (LIBOR + 6.50% with 1.50% LIBOR floor), due 8/3/2017)",,53475,,,53475,,,53475.0,2.0%
624,"Senior Secured Term Loan B (13.00% (LIBOR + 10.00% with 3.00% LIBOR floor), due 8/3/2017)(3)",55000,,55000,,55000,,2.1%,,,,
625,,,,,108475,,108475,,4.1%,,,
626,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 1.50% PIK, due 6/23/2018)(3)(4)",16119,,16119,,16119,,0.6%,,
627,,,,,16119,,16119,,0.6%,,,
628,"LaserShip, Inc.(4)",Virginia / Transportation,"Revolving Line of Credit - $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(25)",-,,-,,-,,-%,,
629,"Senior Secured Term Loan (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2017)(3)",37031,,37031,,37031,,1.4%,,,,
630,,,,,37031,,37031,,1.4%,,,
631,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26500,,25838,,25838,,1.0%,,
632,,,,,25838,,25838,,1.0%,,,
633,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",-,,-,,-,,-%,,
634,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",2865,,2865,,2865,,0.1%,,,,
635,Common Stock (125 shares),,216,,245,,-%,,,,,
636,,,,,3081,,3110,,0.1%,,,
637,"Madison Park  Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),31110,,26401,,26596,,1.0%,,
638,,,,,26401,,26596,,1.0%,,,
639,"Material Handling Services, LLC(4)",Ohio /  Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 7/5/2017)(3)",27580,,27580,,27199,,1.0%,,
640,"Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",37959,,37959,,37035,,1.4%,,,,
641,,,,,65539,,64234,,2.4%,,,
642,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,780,,-%,,,
643,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
644,,,,,1252,,780,,-%,,,
645,"Medical Security Card Company, LLC(4)",Arizona / Healthcare,"Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)(25)",-,,-,,-,,-%,,
646,"First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)(3)",13427,,13427,,13427,,0.5%,,,,
647,,,,,13427,,13427,,0.5%,,,
648,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),43650,,44235,,43192,,1.6%,,
649,,,,,44235,,43192,,1.6%,,,
650,"National Bankruptcy Services, LLC(3)(4)",Texas /  Diversified Financial Services,"Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",18683,,18683,,16883,,0.6%,,
651,,,,,18683,,16883,,0.6%,,,
652,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
653,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
654,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
655,"Naylor, LLC(4)",Florida / Media,"Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)(25)",,-,,,-,,,-,-%
656,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)(3)",46170,,46170,,46170,,1.7%,,,,
657,,,,,46170,,46170,,1.7%,,,
658,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00% PIK, due 2/3/2018)(3)(4)",45120,,45120,,44166,,1.7%,,
659,,,,,45120,,44166,,1.7%,,,
660,"New Star Metals, Inc.",Indiana /  Metal Services & Minerals,"Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)(4)",50274,,50274,,50274,,1.9%,,
661,,,,,50274,,50274,,1.9%,,,
662,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(16)",15509,,15252,,14992,,0.6%,,
663,,,,,15252,,14992,,0.6%,,,
664,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,3618,,0.1%,,,
665,,,,,-,,3618,,0.1%,,,
666,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26901,,26919,,25515,,1.0%,,
667,,,,,26919,,25515,,1.0%,,,
668,"Pegasus Business Intelligence, LP(4)",Texas /  Diversified Financial Services,"Revolving Line of Credit - $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)(25)",-,,-,,-,,-%,,
669,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)",15938,,15938,,15938,,0.6%,,,,
670,"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",15938,,15938,,15938,,0.6%,,,,
671,,,,,31876,,31876,,1.2%,,,
672,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)(3)(4)",15000,,14729,,15000,,0.6%,,
673,,,,,14729,,15000,,0.6%,,,
674,"The Petroleum Place, Inc.",Colorado / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)(4)",22000,,21690,,22000,,0.8%,,
675,,,,,21690,,22000,,0.8%,,,
676,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",10000,,9815,,10000,,0.4%,,
677,,,,,9815,,10000,,0.4%,,,
678,"Pre-Paid Legal Services, Inc.(16)",Oklahoma / Consumer Services,"Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)(3)(4)",5000,,5000,,5000,,0.2%,,
679,,,,,5000,,5000,,0.2%,,,
680,Prince Mineral  Holding Corp.,New York /  Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,,9888,,10000,,0.4%,,
681,,,,,9888,,10000,,0.4%,,,
682,"Progrexion  Holdings, Inc.(4)(28)",Utah /  Consumer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)(3)",241033,,241033,,241033,,9.1%,,
683,,,,,241033,,241033,,9.1%,,,
684,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
685,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
686,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
687,"Rocket  Software, Inc.(3)(4)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",,20000,,,19719,,,20000.0,0.8%
688,,,,,19719,,20000,,0.8%,,,
689,"Royal Adhesives & Sealants, LLC",Indiana /  Chemicals,"Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",28364,,28364,,28648,,1.1%,,
690,,,,,28364,,28648,,1.1%,,,
691,"Ryan, LLC(4)",Texas /  Business Services,"Subordinated Secured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",70000,,70000,,70000,,2.6%,,
692,,,,,70000,,70000,,2.6%,,,
693,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)(4)",24900,,24900,,24900,,0.9%,,
694,,,,,24900,,24900,,0.9%,,,
695,Seaton Corp.(3)(4),Illinois /  Business Services,"Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)",3305,,3249,,3305,,0.1%,,
696,"Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",10005,,10005,,10005,,0.4%,,,,
697,,,,,13254,,13310,,0.5%,,,
698,SESAC  Holdco II LLC(16),Tennessee / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)(4)",6000,,5914,,6000,,0.2%,,
699,,,,,5914,,6000,,0.2%,,,
700,Skillsoft Public Limited Company(22),Ireland / Software & Computer Services,"Senior Unsecured Notes (11.125%, due 6/1/2018)",15000,,14927,,15000,,0.6%,,
701,,,,,14927,,15000,,0.6%,,,
702,Snacks Parent Corporation,Minnesota /  Food Products,"Series A Preferred Stock (4,021.45 shares)",,56,,56,,-%,,,
703,"Series B Preferred Stock (1,866.10 shares)",,56,,56,,-%,,,,,
704,"Warrant (to purchase 31,196.52 shares of Common Stock, expires 11/12/2020)",,479,,484,,-%,,,,,
705,,,,,591,,596,,-%,,,
706,Southern Management Corporation(22)(30),South Carolina / Consumer Finance,"Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",17565,,17565,,18267,,0.7%,,
707,,,,,17565,,18267,,0.7%,,,
708,"Spartan Energy Services, Inc.(3)(4)",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",29625,,29625,,29625,,1.1%,,
709,,,,,29625,,29625,,1.1%,,,
710,Speedy Group  Holdings Corp.,Canada /  Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(22)",15000,,15000,,15000,,0.6%,,
711,,,,,15000,,15000,,0.6%,,,
712,"Sport Helmets  Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,,-,,389,,-%,,,
713,,,,,-,,389,,-%,,,
714,"Stauber Performance Ingredients, Inc.(3)(4)",California /  Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",16594,,16594,,16594,,0.6%,,
715,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",10238,,10238,,10238,,0.4%,,,,
716,,,,,26832,,26832,,1.0%,,,
717,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
718,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
719,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
720,"Stryker Energy, LLC",Ohio /  Oil & Gas Production,"Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",,34738,,,32711,,,-,-%
721,Overriding Royalty Interest(18),,-,,-,,-%,,,,,
722,,,,,32711,,-,,-%,,,
723,Symphony CLO  IX Ltd.(22),Cayman Islands / Diversified Financial Services,Preference Shares (Residual Interest),45500,,42289,,43980,,1.7%,,
724,,,,,42289,,43980,,1.7%,,,
725,"System One  Holdings, LLC(3)(4)",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",32000,,32000,,32000,,1.2%,,
726,,,,,32000,,32000,,1.2%,,,
727,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)(3)(4)",23520,,23209,,23520,,0.9%,,
728,,,,,23209,,23520,,0.9%,,,
729,TB Corp.(3),"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",23361,,23361,,23361,,0.9%,,
730,,,,,23361,,23361,,0.9%,,,
731,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",8000,,7773,,8000,,0.3%,,
732,,,,,7773,,8000,,0.3%,,,
