,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
428,Total Affiliate Investments,,-,,,50847,,,-,,,25476,,,19670,95993.0,2.8,%
429,Fair Value % of Net Assets,-,%,1.5,%,-,%,0.7,%,0.6,%,2.8,%,,,,,
430,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
431,Auto Components,,-,,,24851,,,-,,,-,,,-,24851.0,0.7,%
432,Building Products,-,,20000,,-,,-,,-,,20000,,0.6,%,,,
433,Capital Markets,-,,26675,,-,,-,,-,,26675,,0.8,%,,,
434,Commercial Services & Supplies,86389,,165096,,-,,-,,932,,252417,,7.4,%,,,
435,Communications Equipment,-,,48000,,-,,-,,-,,48000,,1.4,%,,,
436,Consumer Finance,21371,,-,,-,,-,,-,,21371,,0.6,%,,,
437,Distributors,174191,,-,,-,,-,,-,,174191,,5.1,%,,,
438,Diversified Consumer Services,-,,118289,,-,,-,,-,,118289,,3.4,%,,,
439,"Electronic Equipment, Instruments & Components",12566,,15300,,-,,-,,-,,27866,,0.8,%,,,
440,Energy Equipment & Services,32842,,-,,-,,-,,-,,32842,,1.0,%,,,
441,Entertainment,29965,,16976,,-,,-,,-,,46941,,1.4,%,,,
442,Food Products,-,,9888,,-,,-,,-,,9888,,0.3,%,,,
443,Health Care Equipment & Supplies,35380,,7465,,-,,-,,-,,42845,,1.3,%,,,
444,Health Care Providers & Services,141380,,61912,,-,,-,,262,,203554,,5.9,%,,,
445,"Hotels, Restaurants & Leisure",29625,,7483,,-,,-,,-,,37108,,1.1,%,,,
446,Household Durables,15399,,22254,,-,,-,,-,,37653,,1.1,%,,,
447,Household Products,24875,,-,,-,,-,,-,,24875,,0.7,%,,,
448,Insurance,-,,2987,,-,,-,,-,,2987,,0.1,%,,,
449,Interactive Media & Services,48718,,-,,-,,-,,-,,48718,,1.4,%,,,
450,IT Services,269808,,25486,,-,,-,,-,,295294,,8.6,%,,,
451,Leisure Products,32552,,11000,,-,,-,,-,,43552,,1.3,%,,,
452,Media,103259,,34320,,-,,-,,-,,137579,,4.0,%,,,
453,Paper & Forest Products,-,,11337,,-,,-,,-,,11337,,0.3,%,,,
454,Pharmaceuticals,-,,12000,,-,,-,,-,,12000,,0.3,%,,,
455,Professional Services,95600,,70008,,-,,-,,-,,165608,,4.9,%,,,
456,Real Estate Management & Development,41580,,-,,-,,-,,-,,41580,,1.2,%,,,
457,Software,-,,70259,,-,,-,,-,,70259,,2.0,%,,,
458,"Technology Hardware, Storage & Peripherals",-,,12500,,-,,-,,-,,12500,,0.4,%,,,
459,"Textiles, Apparel & Luxury Goods",272618,,37000,,-,,-,,-,,309618,,9.0,%,,,
460,Tobacco,-,,14399,,-,,-,,-,,14399,,0.4,%,,,
461,Trading Companies & Distributors,45129,,-,,-,,-,,-,,45129,,1.3,%,,,
462,Transportation Infrastructure,-,,28104,,-,,-,,-,,28104,,0.8,%,,,
463,Structured Finance (A),,-,,,-,,,965323,,,-,,,-,965323.0,28.1,%
464,Total Non-Control/ Non-Affiliate,,1513247,,,873589,,,965323,,,-,,,1194,3353353.0,97.7,%
465,Fair Value % of Net Assets,44.1,%,25.5,%,28.1,%,-,%,-,%,97.7,%,,,,,
466,Total Portfolio,,2631248,,,1290653,,,965323,,,31178,,,1018281,5936683.0,173.0,%
467,Fair Value % of Net Assets,76.7,%,37.6,%,28.1,%,0.9,%,29.7,%,173.0,%,,,,,
468,"Electronic Equipment, Instruments & Components",,12490,,,14856,,,-,,,-,,,-,27346.0,,
469,Energy Equipment & Services,30511,,-,,-,,-,,-,,30511,,,,,,
470,Food Products,-,,9884,,-,,-,,-,,9884,,,,,,
471,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,,,,,
472,Health Care Providers & Services,145336,,61909,,-,,-,,1252,,208497,,,,,,
473,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,,,,,
474,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,,,,,
475,Household Durables,16894,,25645,,-,,-,,-,,42539,,,,,,
476,Insurance,-,,2986,,-,,-,,-,,2986,,,,,,
477,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,,,,,
478,Internet Software & Services,215791,,13926,,-,,-,,-,,229717,,,,,,
479,IT Services,160588,,21595,,-,,-,,-,,182183,,,,,,
480,Leisure Products,34626,,10904,,-,,-,,1,,45531,,,,,,
481,Media,118605,,2975,,-,,-,,-,,121580,,,,,,
482,Online Lending,-,,-,,-,,30,,-,,30,,,,,,
483,Paper & Forest Products,-,,11328,,-,,-,,-,,11328,,,,,,
484,Pharmaceuticals,-,,11882,,-,,-,,-,,11882,,,,,,
485,Professional Services,9468,,64804,,-,,-,,-,,74272,,,,,,
486,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,,,,,
487,Software,-,,66435,,-,,-,,-,,66435,,,,,,
488,"Technology Hardware, Storage & Peripherals",-,,12384,,-,,-,,-,,12384,,,,,,
489,"Textiles, Apparel & Luxury Goods",-,,36551,,-,,-,,-,,36551,,,,,,
490,Tobacco,-,,14392,,-,,-,,-,,14392,,,,,,
491,Trading Companies & Distributors,63863,,-,,-,,-,,-,,63863,,,,,,
492,Transportation Infrastructure,-,,27494,,-,,-,,-,,27494,,,,,,
493,Structured Finance (A),-,,-,,1102927,,-,,-,,1102927,,,,,,
494,Total Non-Control/ Non-Affiliate,,1419651,,,951434,,,1102927,,,30,,,1253,3475295.0,,
495,Total Portfolio Investment Cost,,2632843,,,1325862,,,1102927,,,38578,,,731248,5831458.0,,
496,Personal Products,,165020,,,-,,,-,,,-,,,-,165020.0,4.9,%
497,Total Control Investments,,1098707,,,370953,,,-,,,5563,,,929103,2404326.0,70.6,%
498,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,0.2,%,27.3,%,70.6,%,,,,,
499,Affiliate Investments,,,,,,,,,,,,,,,,,
500,Diversified Consumer Services,,-,,,7834,,,-,,,27382,,,-,35216.0,1.0,%
501,"Textiles, Apparel & Luxury Goods",-,,-,,-,,,,23220,,23220,,0.7,%,,,
502,Total Affiliate Investments,,-,,,7834,,,-,,,27382,,,23220,58436.0,1.7,%
503,Fair Value % of Net Assets,-,%,0.2,%,-,%,0.8,%,0.7,%,1.7,%,,,,,
504,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
505,Auto Components,,-,,,12887,,,-,,,-,,,-,12887.0,0.4,%
506,Building Products,-,,10000,,-,,-,,-,,10000,,0.3,%,,,
507,Capital Markets,-,,20000,,-,,-,,-,,20000,,0.6,%,,,
508,Commercial Services & Supplies,89658,,164236,,-,,-,,917,,254811,,7.5,%,,,
509,Communications Equipment,-,,40000,,-,,-,,-,,40000,,1.2,%,,,
510,Consumer Finance,33438,,-,,-,,-,,-,,33438,,1.0,%,,,
511,Distributors,343659,,58806,,-,,-,,-,,402465,,11.8,%,,,
512,Diversified Consumer Services,9647,,118289,,-,,-,,-,,127936,,3.8,%,,,
513,"Electronic Equipment, Instruments & Components",12335,,14873,,-,,-,,-,,27208,,0.8,%,,,
514,Energy Equipment & Services,32070,,-,,-,,-,,-,,32070,,0.9,%,,,
515,Food Products,-,,9886,,-,,-,,-,,9886,,0.3,%,,,
516,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,1.3,%,,,
517,Health Care Providers & Services,144130,,61933,,-,,-,,446,,206509,,6.0,%,,,
518,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,1.1,%,,,
519,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,0.7,%,,,
520,Household Durables,15728,,25895,,-,,-,,-,,41623,,1.2,%,,,
521,Insurance,-,,2986,,-,,-,,-,,2986,,0.1,%,,,
522,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,1.2,%,,,
523,Internet Software & Services,215791,,14000,,-,,-,,-,,229791,,6.7,%,,,
524,IT Services,160588,,21990,,-,,-,,-,,182578,,5.4,%,,,
525,Leisure Products,34626,,11000,,-,,-,,-,,45626,,1.3,%,,,
526,Media,118655,,2975,,-,,-,,-,,121630,,3.6,%,,,
527,Online Lending,-,,-,,-,,17,,-,,17,,-,%,,,
528,Paper & Forest Products,-,,11226,,-,,-,,-,,11226,,0.3,%,,,
529,Pharmaceuticals,-,,12000,,-,,-,,-,,12000,,0.3,%,,,
530,Professional Services,9608,,67383,,-,,-,,-,,76991,,2.3,%,,,
531,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,1.2,%,,,
532,Software,-,,67265,,-,,-,,-,,67265,,2.0,%,,,
533,"Technology Hardware, Storage & Peripherals",-,,12500,,-,,-,,-,,12500,,0.4,%,,,
534,"Textiles, Apparel & Luxury Goods",-,,37000,,-,,-,,-,,37000,,1.1,%,,,
535,Tobacco,-,,14392,,-,,-,,-,,14392,,0.4,%,,,
536,Trading Companies & Distributors,56199,,-,,-,,-,,-,,56199,,1.6,%,,,
537,Transportation Infrastructure,-,,28104,,-,,-,,-,,28104,,0.8,%,,,
538,Structured Finance (A),-,,-,,960194,,-,,-,,960194,,28.2,%,,,
539,Total Non-Control/ Non-Affiliate,,1413371,,,889572,,,960194,,,17,,,1363,3264517.0,95.8,%
540,Fair Value % of Net Assets,41.5,%,26.1,%,28.2,%,-,%,-,%,95.8,%,,,,,
541,Total Portfolio,,2512078,,,1268359,,,960194,,,32962,,,953686,5727279.0,168.1,%
542,Fair Value % of Net Assets,73.7,%,37.2,%,28.2,%,1.0,%,28.0,%,168.1,%,,,,,
543,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,,,,,,,
544,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,,,,,,,
545,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,,,,,,,
546,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,2.25%,(A),,,,,,,,,,,,,
547,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,1.00%,(A),,,,,,,,,,,,,
548,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,,,,,,,
549,First Tower Finance Company LLC,1.45%,8.55%,10.00%,,,,,,,,,,,,,,
550,"InterDent, Inc. - Senior Secured Team Loan B",4.25%,-%,4.25%,,,,,,,,,,,,,,
551,"InterDent, Inc. - Senior Secured Team Loan C",18.00%,-%,18.00%,,,,,,,,,,,,,,
552,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,,,,,,,
553,National Property REIT Corp. - Senior Secured Term Loan A,-%,10.50%,10.50%,,,,,,,,,,,,,,
554,National Property REIT Corp. - Senior Secured Term Loan E,-%,1.50%,1.50%,,,,,,,,,,,,,,
555,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,,,,,,,
556,"Spartan Energy Services, Inc.",13.98%,-%,13.98%,,,,,,,,,,,,,,
557,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,,,,,,,
558,"Valley Electric Company, Inc.",7.17%,2.83%,10.00%,,,,,,,,,,,,,,
559,Venio LLC,10.00%,-%,10.00%,,,,,,,,,,,,,,
