,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
441,Communications Equipment,-,,40000,,-,,-,,-,,40000,,1.2,%,,,
442,Consumer Finance,33438,,-,,-,,-,,-,,33438,,1.0,%,,,
443,Distributors,343659,,58806,,-,,-,,-,,402465,,11.8,%,,,
444,Diversified Consumer Services,9647,,118289,,-,,-,,-,,127936,,3.8,%,,,
445,"Electronic Equipment, Instruments & Components",12335,,14873,,-,,-,,-,,27208,,0.8,%,,,
446,Energy Equipment & Services,32070,,-,,-,,-,,-,,32070,,0.9,%,,,
447,Food Products,-,,9886,,-,,-,,-,,9886,,0.3,%,,,
448,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,1.3,%,,,
449,Health Care Providers & Services,144130,,61933,,-,,-,,446,,206509,,6.0,%,,,
450,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,1.1,%,,,
451,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,0.7,%,,,
452,Household Durables,15728,,25895,,-,,-,,-,,41623,,1.2,%,,,
453,Insurance,-,,2986,,-,,-,,-,,2986,,0.1,%,,,
454,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,1.2,%,,,
455,Internet Software & Services,215791,,14000,,-,,-,,-,,229791,,6.7,%,,,
456,IT Services,160588,,21990,,-,,-,,-,,182578,,5.4,%,,,
457,Leisure Products,34626,,11000,,-,,-,,-,,45626,,1.3,%,,,
458,Media,118655,,2975,,-,,-,,-,,121630,,3.6,%,,,
459,Online Lending,-,,-,,-,,17,,-,,17,,-,%,,,
460,Paper & Forest Products,-,,11226,,-,,-,,-,,11226,,0.3,%,,,
461,Pharmaceuticals,-,,12000,,-,,-,,-,,12000,,0.3,%,,,
462,Professional Services,9608,,67383,,-,,-,,-,,76991,,2.3,%,,,
463,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,1.2,%,,,
464,Software,-,,67265,,-,,-,,-,,67265,,2.0,%,,,
465,"Technology Hardware, Storage & Peripherals",-,,12500,,-,,-,,-,,12500.0,,0.4,%,,,
466,"Textiles, Apparel & Luxury Goods",-,,37000,,-,,-,,-,,37000.0,,1.1,%,,,
467,Tobacco,-,,14392,,-,,-,,-,,14392.0,,0.4,%,,,
468,Trading Companies & Distributors,56199,,-,,-,,-,,-,,56199.0,,1.6,%,,,
469,Transportation Infrastructure,-,,28104,,-,,-,,-,,28104.0,,0.8,%,,,
470,Structured Finance (A),-,,-,,960194,,-,,-,,960194.0,,28.2,%,,,
471,Total Non-Control/ Non-Affiliate,,1413371,,,889572,,,960194,,,17.0,,,1363,3264517.0,95.8,%
472,Fair Value % of Net Assets,41.5,%,26.1,%,28.2,%,-,%,-,%,95.8,%,,,,,
473,Total Portfolio,,2512078,,,1268359,,,960194,,,32962.0,,,953686,5727279.0,168.1,%
474,Fair Value % of Net Assets,73.7,%,37.2,%,28.2,%,1.0,%,28.0,%,168.1,%,,,,,
475,Diversified Telecommunication Services,-,,4395,,-,,-,,-,,4395.0,,,,,,
476,"Electronic Equipment, Instruments & Components",9755,,-,,-,,-,,-,,9755.0,,,,,,
477,Energy Equipment & Services,27232,,-,,-,,-,,-,,27232.0,,,,,,
478,Health Care Providers & Services,356468,,65199,,-,,-,,1252,,422919.0,,,,,,
479,"Hotels, Restaurants & Leisure",127638,,-,,-,,-,,-,,127638.0,,,,,,
480,Household Durables,126319,,19712,,-,,-,,-,,146031.0,,,,,,
481,Internet Software & Services,205441,,13907,,-,,-,,-,,219348.0,,,,,,
482,IT Services,-,,19531,,-,,-,,-,,19531.0,,,,,,
483,Leisure Products,33204,,10880,,-,,-,,1,,44085.0,,,,,,
484,Marine,-,,8919,,-,,-,,-,,8919.0,,,,,,
485,Media,442654,,2971,,-,,-,,-,,445625.0,,,,,,
486,Metals & Mining,9953,,-,,-,,-,,-,,9953.0,,,,,,
487,Online Lending,-,,-,,-,,8434,,-,,8434.0,,,,,,
488,Paper & Forest Products,-,,11295,,-,,-,,-,,11295.0,,,,,,
489,Personal Products,209225,,13473,,-,,-,,-,,222698.0,,,,,,
490,Pharmaceuticals,117989,,-,,-,,-,,-,,117989.0,,,,,,
491,Professional Services,48131,,16111,,-,,-,,-,,64242.0,,,,,,
492,Software,-,,56041,,-,,-,,-,,56041.0,,,,,,
493,"Textiles, Apparel & Luxury Goods",225777,,36446,,-,,-,,-,,262223.0,,,,,,
494,Tobacco,-,,14365,,-,,-,,-,,14365.0,,,,,,
495,Trading Companies & Distributors,64513,,-,,-,,-,,-,,64513.0,,,,,,
496,Structured Finance (B),-,,-,,1150006,,-,,-,,1150006.0,,,,,,
497,Total Non-Control/ Non-Affiliate,,2149966,,,808209,,,1150006.0,,,8434.0,,,1253.0,4117868.0,,
498,Total Portfolio Investment Cost,,2959738,,,1167853,,,1150006.0,,,46368.0,,,657591.0,5981556.0,,
499,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
500,Air Freight & Logistics,,51952,,,-,,,-,,,-,,,-,51952.0,1.5,%
501,Auto Components,-,,30460,,-,,-,,-,,30460,,0.9,%,,,
502,Capital Markets,-,,15000,,-,,-,,-,,15000,,0.4,%,,,
503,Chemicals,-,,16699,,-,,-,,-,,16699,,0.5,%,,,
504,Commercial Services & Supplies,83884,,138857,,-,,-,,864,,223605,,6.7,%,,,
505,Consumer Finance,10000,,25973,,-,,-,,-,,35973,,1.1,%,,,
506,Distributors,-,,83225,,-,,-,,-,,83225,,2.5,%,,,
507,Diversified Consumer Services,-,,143767,,-,,-,,-,,143767,,4.3,%,,,
508,Diversified Telecommunication Services,-,,4410,,-,,-,,-,,4410,,0.1,%,,,
509,"Electronic Equipment, Instruments & Components",8794,,-,,-,,-,,-,,8794,,0.3,%,,,
510,Energy Equipment & Services,10463,,-,,-,,-,,-,,10463,,0.3,%,,,
511,Health Care Providers & Services,355200,,65407,,-,,-,,782,,421389,,12.6,%,,,
512,"Hotels, Restaurants & Leisure",103897,,-,,-,,-,,-,,103897,,3.1,%,,,
513,Household Durables,126191,,19992,,-,,-,,-,,146183,,4.4,%,,,
514,Internet Software & Services,205441,,13907,,-,,-,,-,,219348,,6.5,%,,,
515,IT Services,-,,20000,,-,,-,,-,,20000,,0.6,%,,,
516,Leisure Products,33204,,11000,,-,,-,,-,,44204,,1.3,%,,,
517,Marine (A),-,,8800,,-,,-,,-,,8800,,0.3,%,,,
518,Media,442704,,2971,,-,,-,,-,,445675,,13.3,%,,,
519,Metals & Mining,10000,,-,,-,,-,,-,,10000,,0.3,%,,,
520,Online Lending,-,,-,,-,,7964,,-,,7964,,0.2,%,,,
521,Paper & Forest Products,-,,11500,,-,,-,,-,,11500,,0.3,%,,,
522,Personal Products,179009,,13739,,-,,-,,-,,192748,,5.7,%,,,
523,Pharmaceuticals,117989,,-,,-,,-,,-,,117989,,3.5,%,,,
524,Professional Services,48131,,16342,,-,,-,,-,,64473,,1.9,%,,,
525,Software,-,,55150,,-,,-,,-,,55150,,1.6,%,,,
526,"Textiles, Apparel & Luxury Goods",225777,,37000,,-,,-,,-,,262777,,7.8,%,,,
527,Tobacco,-,,14431,,-,,-,,-,,14431,,0.4,%,,,
528,Trading Companies & Distributors,64513,,-,,-,,-,,-,,64513,,1.9,%,,,
529,Structured Finance (B),-,,-,,1079712,,-,,-,,1079712,,32.2,%,,,
530,Total Non-Control/ Non-Affiliate,,2077149,,,748630,,,1079712,,,7964,,,1646,3915101.0,116.7,%
531,Fair Value % of Net Assets,61.9,%,22.3,%,32.2,%,0.2,%,-,%,116.7,%,,,,,
532,Total Portfolio,,2818371,,,1114874,,,1079712,,,52398,,,772950,5838305.0,174.0,%
533,Fair Value % of Net Assets,84.0,%,33.2,%,32.2,%,1.6,%,23.0,%,174.0,%,,,,,
534,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,,,,,,,
535,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,,,,,,,
536,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,,,,,,,
537,Echelon Aviation LLC,,,2.25%,(C),,,,,,,,,,,,,
538,Echelon Aviation LLC,,,1.00%,(D),,,,,,,,,,,,,
539,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,,,,,,,
540,First Tower Finance Company LLC,3.92%,3.08%,7.00%,,,,,,,,,,,,,,
541,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,,,,,,,
542,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,,,,,,,
543,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,,,,,,,,,,,,,,
544,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,,,,,,,,,,,,,,
545,National Property REIT Corp. - Senior Secured Term Loan C to American Consumer Lending Limited,-%,5.00%,5.00%,,,,,,,,,,,,,,
546,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,,,,,,,
547,"Targus International, LLC - Senior Secured Term Loan A",15.00%,-%,15.00%,,,,,,,,,,,,,,
548,"Targus International, LLC - Senior Secured Term Loan B",15.00%,-%,15.00%,,,,,,,,,,,,,,
549,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,,,,,,,
550,"Valley Electric Company, Inc.",8.50%,-%,8.50%,,,,,,,,,,,,,,
