,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
244,"Senior Secured Term Loan B (11.41% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,29152,108963,31107,108963,%,3.3,%,,0.2,%,,,,,,
245,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.68%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,29152,33148,31107,26239,%,0.8,%,,0.2,%,,,,,,
246,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.68%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,33148,33148,26239,26239,0.8,%,%,,0.2,%,,,,,,
247,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.97%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,33148,27307,26239,24629,0.8,0.7,%,,0.2,%,,,,,,
248,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.97%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,27307,27307,24629,24629,0.7,%,%,,0.2,%,,,,,,
249,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.65% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,27307,4979,24629,4979,0.7,0.2,%,,0.2,%,,,,,,
250,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.65% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,27307,4979,24629,4979,0.7,0.2,%,,0.2,%,,,,,,
251,"PeopleConnect Intermediate, LLC",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (12.10% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,500,27307,500,24629,500,0.7,-,%,,0.2,%,,,,,,
252,"Senior Secured Term Loan A (9.10% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,17741,7/1/2015,17741,27307,17741,24629,0.5,%,-,%,,0.2,%,,,,,,
253,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19620,7/1/2015,19620,27307,19620,24629,0.6,%,-,%,,0.2,%,,,,,,
254,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19620,7/1/2015,19620,37861,19620,37861,0.6,1.1,%,%,,0.2,%,,,,,,
255,"PG Dental Holdings New Jersey, LLC",Health Care Providers & Services,"Delayed Draw Term Loan – $5,000 Commitment (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(11)(15)",5/31/2019,-,37861,-,37861,-,1.1,-,%,,0.2,%,,,,,,
256,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22760,5/31/2019,22760,37861,22760,37861,0.7,%,-,%,,0.2,%,,,,,,
257,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22760,5/31/2019,22760,22760,22760,22760,0.7,0.7,%,%,,0.2,%,,,,,,
258,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.41% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,22760,100091,22760,100091,0.7,3.0,%,,0.2,%,,,,,,
259,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.41% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,100091,100091,100091,100091,3.0,%,%,,0.2,%,,,,,,
260,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.90% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(13)",5/16/2019,6500,100091,6436,100091,6436,3.0,0.2,%,,0.2,%,,,,,,
261,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.90% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(13)",5/16/2019,6500,6436,6436,6436,6436,0.2,%,%,,0.2,%,,,,,,
262,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,6436,0.2,%,%,,0.2,%,,,,,,
263,"Research Now Group, Inc. & Survey Sampling International LLC",Professional Services,"First Lien Term Loan (8.08% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(3)(8)(13)",1/5/2018,Principal Value,9850,Fair  Value(2),% of Net Assets,9440,0.2,%,9850,,0.3,%,,,,,,
264,"Second Lien Term Loan (12.08% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,1/5/2018,47176,9850,49850,% of Net Assets,1.5,%,%,9850,,0.3,%,,,,,,
265,"Second Lien Term Loan (12.08% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,1/5/2018,47176,56616,49850,59700,1.5,1.8,%,9850,,0.3,%,,,,,,
266,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (10.08% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,4407,56616,4237,59700,3659,1.8,0.1,%,,0.3,%,,,,,,
267,"Senior Secured Term Loan (10.02% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,5021,4/20/2017,4828,56616,4169,59700,0.1,%,0.1,%,,0.3,%,,,,,,
268,"Senior Secured Term Loan (9.90% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,4/20/2017,9746,56616,8416,59700,0.3,%,0.1,%,,0.3,%,,,,,,
269,"Senior Secured Term Loan (9.90% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,4/20/2017,9746,18811,8416,16244,0.3,0.5,%,%,,0.3,%,,,,,,
270,RME Group Holding Company,Media,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,28396,18811,28396,16244,28302,0.5,0.8,%,,0.3,%,,,,,,
271,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22599,5/4/2017,22599,18811,22431,16244,0.7,%,0.8,%,,0.3,%,,,,,,
272,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22599,5/4/2017,22599,50995,22431,50733,0.7,1.5,%,%,,0.3,%,,,,,,
273,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,50995,49537,50733,49537,1.5,1.5,%,,0.3,%,,,,,,
274,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,50995,49537,50733,49537,1.5,1.5,%,,0.3,%,,,,,,
275,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.39%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,50995,22708,50733,16046,1.5,0.5,%,,0.3,%,,,,,,
276,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.39%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,22708,22708,16046,16046,0.5,%,%,,0.3,%,,,,,,
277,Rosa Mexicano,"Hotels, Restaurants & Leisure","Revolving Line of Credit – $1,000 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",3/29/2018,-,22708,-,16046,-,0.5,-,%,,0.3,%,,,,,,
278,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,27252,3/29/2018,27252,22708,27252,16046,0.8,%,-,%,,0.3,%,,,,,,
279,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,27252,3/29/2018,27252,22708,27252,16046,27252,%,0.8,%,,0.3,%,,,,,,
280,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (11.90% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,22708,19679,16046,20000,%,0.6,%,,0.3,%,,,,,,
281,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (11.90% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,19679,19679,20000,20000,0.6,%,%,,0.3,%,,,,,,
282,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.58% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(11)",11/3/2017,50662,19679,50503,20000,48760,0.6,1.5,%,,0.3,%,,,,,,
283,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.58% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(11)",11/3/2017,50662,19679,50503,20000,48760,0.6,1.5,%,,0.3,%,,,,,,
284,"SEOTownCenter, Inc.",IT Services,"Senior Secured Term Loan A (9.83% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,26000,19679,26000,20000,26000,0.6,0.8,%,,0.3,%,,,,,,
285,"Senior Secured Term Loan B (14.83% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,19679,19000,20000,0.6,%,0.8,%,,0.3,%,,,,,,
286,"Senior Secured Term Loan B (14.83% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,19679,45000,20000,45000,%,1.4,%,,0.3,%,,,,,,
287,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,45000,%,1.4,%,,0.3,%,,,,,,
288,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.65% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(3)(8)(13)",3/2/2017,Principal Value,8000,Fair  Value(2),% of Net Assets,7955,%,1.4,7955,,0.2,%,,,,,,
289,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.65% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(3)(8)(13)",3/2/2017,Principal Value,7955,Fair  Value(2),7955,7955,0.2,%,7955,,0.2,%,,,,,,
290,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,7955,7485,7955,7485,0.2,0.2,%,,0.2,%,,,,,,
291,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,7485,7485,7485,7485,0.2,%,%,,0.2,%,,,,,,
292,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.83% (LIBOR + 6.50%), due 4/29/2024(3)(11)",5/8/2019,10000,7485,9923,7485,9923,0.2,0.3,%,,0.2,%,,,,,,
293,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.83% (LIBOR + 6.50%), due 4/29/2024(3)(11)",5/8/2019,10000,7485,9923,7485,9923,0.2,0.3,%,,0.2,%,,,,,,
294,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.40% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,7485,7469,7485,7144,0.2,0.2,%,,0.2,%,,,,,,
295,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.40% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,7485,7469,7485,7144,0.2,0.2,%,,0.2,%,,,,,,
296,Strategic Materials,Household Durables,"Second Lien Term Loan (10.33% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,7485,6945,7485,5523,0.2,0.2,%,,0.2,%,,,,,,
297,Strategic Materials,Household Durables,"Second Lien Term Loan (10.33% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,7485,6945,7485,5523,0.2,0.2,%,,0.2,%,,,,,,
298,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,7485,-,7485,-,0.2,-,%,,0.2,%,,,,,,
299,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,7485,-,7485,-,0.2,-,%,,0.2,%,,,,,,
300,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,7485,15225,7485,6834,0.2,0.2,%,,0.2,%,,,,,,
301,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,15225,15225,6834,6834,0.2,%,%,,0.2,%,,,,,,
302,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,15225,31246,6834,18847,0.2,0.6,%,,0.2,%,,,,,,
303,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,31246,31246,18847,18847,0.6,%,%,,0.2,%,,,,,,
304,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.28% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,31246,11396,18847,11950,0.6,0.4,%,,0.2,%,,,,,,
305,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.28% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,11396,11396,11950,11950,0.4,%,%,,0.2,%,,,,,,
306,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.98%, due 1/17/2032)(5)(14)",11/17/2014,63831,11396,44076,11950,22965,0.4,0.7,%,,0.2,%,,,,,,
307,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.98%, due 1/17/2032)(5)(14)",11/17/2014,63831,11396,44076,11950,22965,0.4,0.7,%,,0.2,%,,,,,,
308,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,11396,2965,11950,2965,0.4,0.1,%,,0.2,%,,,,,,
309,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,2965,2965,2965,2965,0.1,%,%,,0.2,%,,,,,,
310,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.68% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,12194,2965,12138,2965,12194,0.1,0.4,%,,0.2,%,,,,,,
311,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.68% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,12194,12138,12138,12194,12194,0.4,%,%,,0.2,%,,,,,,
312,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172815,12138,172815,12194,171271,0.4,5.2,%,,0.2,%,,,,,,
313,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172815,172815,172815,171271,171271,5.2,%,%,,0.2,%,,,,,,
314,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,172815,27578,171271,28104,5.2,0.9,%,,0.2,%,,,,,,
315,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,27578,27578,28104,28104,0.9,%,%,,0.2,%,,,,,,
316,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,28104,0.9,%,%,,0.2,%,,,,,,
317,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,Principal Value,14500,Fair  Value(2),% of Net Assets,14419,0.9,%,14500,,0.4,%,,,,,,
318,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,Principal Value,14419,Fair  Value(2),14500,14419,0.4,%,14500,,0.4,%,,,,,,
319,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.91% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(13)",10/2/2015,37000,14419,36657,14500,36657,0.4,1.1,%,,0.4,%,,,,,,
320,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.91% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(13)",10/2/2015,37000,36657,36657,36657,36657,1.1,%,%,,0.4,%,,,,,,
321,"USG Intermediate, LLC",Leisure Products,"Revolving Line of Credit – $2,000 Commitment (11.66% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2019)(13)(15)",4/15/2015,800,36657,800,36657,800,1.1,-,%,,0.4,%,,,,,,
322,"Senior Secured Term Loan A (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,6387,4/15/2015,6387,36657,6387,36657,0.2,%,-,%,,0.4,%,,,,,,
323,"Senior Secured Term Loan B (14.16% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,19245,4/15/2015,19245,36657,19245,36657,0.6,%,-,%,,0.4,%,,,,,,
324,Equity(16),4/15/2015,19245,1,19245,-,19245,-,%,%,-,%,,0.4,%,,,,,,
325,Equity(16),4/15/2015,19245,1,19245,26433,19245,26432,%,0.8,%,%,,0.4,%,,,,,,
326,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.65% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,26433,9900,26432,9900,0.8,0.3,%,,0.4,%,,,,,,
327,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.65% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,26433,9900,26432,9900,0.8,0.3,%,,0.4,%,,,,,,
328,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.40% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,3720,26433,3493,26432,3720,0.8,0.1,%,,0.4,%,,,,,,
329,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.40% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,3720,3493,3493,3720,3720,0.1,%,%,,0.4,%,,,,,,
330,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.10% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,24382,3493,22519,3720,21515,0.1,0.7,%,,0.4,%,,,,,,
331,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.10% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,24382,22519,22519,21515,21515,0.7,%,%,,0.4,%,,,,,,
332,"Voya CLO 2012-2, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,22519,450,21515,516,0.7,-,%,,0.4,%,,,,,,
333,"Voya CLO 2012-2, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,450,450,516,516,-,%,%,,0.4,%,,,,,,
334,"Voya CLO 2012-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,46632,450,-,516,516,-,-,%,,0.4,%,,,,,,
335,"Voya CLO 2012-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,46632,-,-,516,516,-,%,%,,0.4,%,,,,,,
336,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.37%, due 10/16/2028)(5)(14)",11/29/2012,40613,-,31046,516,27193,-,0.8,%,,0.4,%,,,,,,
337,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.37%, due 10/16/2028)(5)(14)",11/29/2012,40613,31046,31046,27193,27193,0.8,%,%,,0.4,%,,,,,,
338,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.21%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,31046,29978,27193,22515,0.8,0.7,%,,0.4,%,,,,,,
339,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.21%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,29978,29978,22515,22515,0.7,%,%,,0.4,%,,,,,,
340,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,29978,27265,22515,21003,0.7,0.6,%,,0.4,%,,,,,,
341,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,27265,27265,21003,21003,0.6,%,%,,0.4,%,,,,,,
342,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.44%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,27265,50244,21003,42872,0.6,1.3,%,,0.4,%,,,,,,
343,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.44%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,50244,50244,42872,42872,1.3,%,%,,0.4,%,,,,,,
344,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,42872,1.3,%,%,,0.4,%,,,,,,
345,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.33% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,Principal Value,7000,Fair  Value(2),% of Net Assets,6969,1.3,%,6969,,0.2,%,,,,,,
346,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.33% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,Principal Value,6969,Fair  Value(2),6969,6969,0.2,%,6969,,0.2,%,,,,,,
347,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,6969,2988,6969,2988,0.2,0.1,%,,0.2,%,,,,,,
348,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,6969,2988,6969,2988,0.2,0.1,%,,0.2,%,,,,,,
349,Health Care Providers & Services,Insurance,248872,12/1/2017,3000,-,2988,6969,-,0.2,0.1,-,,0.2,-,,,1,248873.0,,
350,Machinery,-,248872,28622,3000,-,2988,-,-,-,0.1,6866,,35488,-,,,,,,
351,Media,3114,248872,-,3000,-,2988,-,-,-,0.1,12869,,15983,-,,,,,,
352,Online Lending,172000,248872,-,3000,-,2988,-,-,-,0.1,100949,,272949,-,,,,,,
353,Personal Products,212969,248872,-,3000,-,2988,-,-,-,0.1,25000,,237969,-,,,,,,
354,Trading Companies & Distributors,63213,248872,-,3000,-,2988,-,-,-,0.1,-,,63213,-,,,,,,
355,Distributors,63213,-,-,3000,127091,2988,-,-,-,0.1,-,,63213,-,,,-,127091.0,,
356,Diversified Consumer Services,-,-,8159,3000,-,2988,-,-,32018,0.1,6577,,46754,-,,,,,,
357,"Textiles, Apparel & Luxury Goods",-,-,-,3000,-,2988,-,-,-,0.1,3771,,3771,-,,,,,,
358,Air Freight & Logistics,-,-,-,3000,12500,2988,-,-,-,0.1,-,,3771,-,,,-,12500.0,,
359,Auto Components,-,-,25450,3000,-,2988,-,-,-,0.1,-,,25450,-,,,,,,
360,Building Products,-,-,19842,3000,-,2988,-,-,-,0.1,-,,19842,-,,,,,,
361,Capital Markets,-,-,25084,3000,-,2988,-,-,-,0.1,-,,25084,-,,,,,,
362,Commercial Services & Supplies,60513,-,175674,3000,-,2988,-,-,-,0.1,-,,236187,-,,,,,,
363,Communications Equipment,-,-,50503,3000,-,2988,-,-,-,0.1,-,,50503,-,,,,,,
364,Consumer Finance,22333,-,-,3000,-,2988,-,-,-,0.1,-,,22333,-,,,,,,
365,Distributors,172815,-,-,3000,-,2988,-,-,-,0.1,-,,172815,-,,,,,,
366,Diversified Consumer Services,-,-,100091,3000,-,2988,-,-,-,0.1,-,,100091,-,,,,,,
367,Diversified Telecommunication Services,9923,-,26311,3000,-,2988,-,-,-,0.1,-,,36234,-,,,,,,
368,Entertainment,16128,-,20093,3000,-,2988,-,-,-,0.1,-,,36221,-,,,,,,
369,Food Products,-,-,34729,3000,-,2988,-,-,-,0.1,-,,34729,-,,,,,,
370,Health Care Equipment & Supplies,33673,-,7469,3000,-,2988,-,-,-,0.1,-,,41142,-,,,,,,
371,Health Care Providers & Services,125265,-,96284,3000,-,2988,-,-,-,0.1,-,,221549,-,,,,,,
372,"Hotels, Restaurants & Leisure",27252,-,7485,3000,-,2988,-,-,-,0.1,-,,34737,-,,,,,,
373,Household Durables,15888,-,13403,3000,-,2988,-,-,-,0.1,-,,29291,-,,,,,,
374,Household Products,24688,-,-,3000,-,2988,-,-,-,0.1,-,,24688,-,,,,,,
375,Insurance,-,-,12988,3000,-,2988,-,-,-,0.1,-,,12988,-,,,,,,
376,Interactive Media & Services,37861,-,-,3000,-,2988,-,-,-,0.1,-,,37861,-,,,,,,
