,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
418,"R-V Industries, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Manufacturing,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Warrants (200,000 warrants, expiring 6/30/2017)",2800.0,"$ 32,750",2800.0,1682,-,6796,,0.3%,,
419,"R-V Industries, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Manufacturing,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Common Stock (545,107 shares)",2800.0,"$ 32,750",2800.0,5087,-,18522,,0.7%,,
420,"R-V Industries, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Manufacturing,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Common Stock (545,107 shares)",2800.0,"$ 32,750",2800.0,39519,-,58068,,2.2%,,
421,"The Healing Staff, Inc.  (9)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",North Carolina / Contracting,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Secured Promissory Notes (15.00%, in non-accrual status effective 12/22/2010, past due)",2800.0,1688,2800.0,1686,-,-,,0.0%,,
422,"The Healing Staff, Inc.  (9)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",North Carolina / Contracting,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Senior Demand Note (15.00%, in non-accrual status effective 11/1/2010, past due)",2800.0,1170,2800.0,1170,-,-,,0.0%,,
423,"The Healing Staff, Inc.  (9)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",North Carolina / Contracting,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Common Stock (1,000 shares)",2800.0,1170,2800.0,975,-,-,,0.0%,,
424,"The Healing Staff, Inc.  (9)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",North Carolina / Contracting,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Common Stock (1,000 shares)",2800.0,1170,2800.0,3831,-,-,,0.0%,,
425,"Valley Electric Holdings I, Inc.  (35)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Washington / Construction & Engineering,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Senior Secured Note (9.00% (LIBOR + 6.00%, with 3.00% LIBOR floor) plus 9.00% PIK, due 12/31/2018)  (4)",2800.0,34063,2800.0,34063,-,34063,,1.3%,,
426,"Valley Electric Holdings I, Inc.  (35)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Washington / Construction & Engineering,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Senior Secured Note (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)  (3), (4)",2800.0,10026,2800.0,10026,-,10026,,0.4%,,
427,"Valley Electric Holdings I, Inc.  (35)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Washington / Construction & Engineering,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Common Stock (50,000 shares)",2800.0,10026,2800.0,9526,-,8288,,0.3%,,
428,"Valley Electric Holdings I, Inc.  (35)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Washington / Construction & Engineering,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Net Revenue Interest (5% of Net Revenue),2800.0,10026,2800.0,-,-,1238,,0.1%,,
429,"Valley Electric Holdings I, Inc.  (35)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Washington / Construction & Engineering,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Net Revenue Interest (5% of Net Revenue),2800.0,10026,2800.0,53615,-,53615,,2.1%,,
430,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)",2800.0,22000,2800.0,-,-,3832,,0.1%,,
431,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status effective 1/19/2010, past due)",2800.0,2642,2800.0,2000,-,546,,0.0%,,
432,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status, past due)",2800.0,51,2800.0,50,-,51,,0.0%,,
433,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Coalbed, LLC - Senior Secured Note (8.00%, in non-accrual status effective 1/19/2010, past due)  (6)",2800.0,7930,2800.0,5990,-,-,,0.0%,,
434,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Common Stock (100 shares),2800.0,7930,2800.0,-,-,-,,0.0%,,
435,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Net Profits Interest (8.00% payable on Equity distributions)  (7),2800.0,7930,2800.0,-,-,520,,0.0%,,
436,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Net Profits Interest (8.00% payable on Equity distributions)  (7),2800.0,7930,2800.0,8040,-,4949,,0.1%,,
437,"Wolf Energy Holdings, Inc.  (12), (37)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Kansas / Oil & Gas Production,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",Total Control Investments,2800.0,830151,2800.0,811634,-,30.6%,,,,
438,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Michigan / Healthcare,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)","Senior Secured Note (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/17/2017)  (3), (4)",2800.0,29550,2800.0,29550,-,29550,,1.1%,,
439,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Michigan / Healthcare,"Preferred Stock Series A (9,925.455 shares)  (13)","Senior Secured Note (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/17/2017)  (3), (4)",2800.0,29550,2300.0,29550,2832.0,29550,0.1%,,,
440,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Michigan / Healthcare,"Preferred Stock Series A (9,925.455 shares)  (13)","Preferred Stock Series B (1,753.64 shares)  (13)",2800.0,29550,2300.0,579,2832.0,533,,0.0%,,
441,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Michigan / Healthcare,"Preferred Stock Series A (9,925.455 shares)  (13)","Preferred Stock Series B (1,753.64 shares)  (13)",2800.0,29550,2300.0,32429,2832.0,32915,,1.2%,,
442,Portfolio Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Locale / Industry,"Preferred Stock Series A (9,925.455 shares)  (13)",Investments  (1),2800.0,Principal  Value,2300.0,Cost,2832.0,Fair  Value  (2),,% of Net  Assets,,
443,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Senior Secured Term Loan A (10.00% plus 1.00% PIK, due 9/15/2015)",2800.0,"$ 1,712",2300.0,"$ 1,702",2832.0,"$ 1,712",,0.1%,,
444,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Senior Secured Term Loan B (10.00% plus 1.00% PIK, due 9/15/2015)",2800.0,4892,2300.0,4809,2832.0,4892,,0.2%,,
445,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Senior Secured Term Loan C (10.00% plus 1.00% PIK, due 9/15/2015)",2800.0,2371,2300.0,2371,2832.0,2371,,0.1%,,
446,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Senior Secured Term Loan (10.00% plus 1.00% PIK, due 9/15/2015)",2800.0,8325,2300.0,7878,2832.0,410,,0.0%,,
447,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Preferred Stock (1,000,000 shares)",2800.0,8325,2300.0,-,2832.0,-,,0.0%,,
448,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Common Stock (10,000 shares)",2800.0,8325,2300.0,-,2832.0,-,,0.0%,,
449,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Warrants (1 warrant, expiring 8/31/2022)",2800.0,8325,2300.0,-,2832.0,-,,0.0%,,
450,Boxercraft Incorporated  (20),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Textiles & Leather,"Preferred Stock Series A (9,925.455 shares)  (13)","Warrants (1 warrant, expiring 8/31/2022)",2800.0,8325,2300.0,16760,2832.0,9385,,0.4%,,
451,"Smart, LLC  (14)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified / Conglomerate Service,Membership Interest,"Warrants (1 warrant, expiring 8/31/2022)",2800.0,8325,-,16760,143,9385,0.0%,,,
452,"Smart, LLC  (14)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified / Conglomerate Service,Membership Interest,"Warrants (1 warrant, expiring 8/31/2022)",2800.0,8325,-,-,143,143,,0.0%,,
453,"Smart, LLC  (14)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified / Conglomerate Service,Membership Interest,Total Affiliate Investments,2800.0,49189,-,42443,143,1.6%,,,,
454,"ADAPCO, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Florida / Ecological,Membership Interest,"Common Stock (5,000 shares)",2800.0,49189,-,141,143,335,,0.0%,,
455,"ADAPCO, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Florida / Ecological,Membership Interest,"Common Stock (5,000 shares)",2800.0,49189,-,141,143,335,,0.0%,,
456,"Aderant North America, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Common Stock (5,000 shares)",7000.0,49189,6900,141,7000,335,0.3%,,,
457,"Aderant North America, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Georgia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Common Stock (5,000 shares)",7000.0,49189,6900,6900,7000,7000,,0.3%,,
458,"Aircraft Fasteners International, LLC","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",California / Machinery,"Convertible Preferred Stock (32,500 units)","Common Stock (5,000 shares)",7000.0,49189,396,6900,565,7000,0.0%,,,
459,"Aircraft Fasteners International, LLC","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",California / Machinery,"Convertible Preferred Stock (32,500 units)","Common Stock (5,000 shares)",7000.0,49189,396,396,565,565,,0.0%,,
460,"ALG USA Holdings, LLC","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Common Stock (5,000 shares)",12000.0,49189,11764,396,12000,565,0.4%,,,
461,"ALG USA Holdings, LLC","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Common Stock (5,000 shares)",12000.0,49189,11764,11764,12000,12000,,0.4%,,
462,"Allied Defense Group, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Virginia / Aerospace & Defense,"Common Stock (10,000 shares)","Common Stock (5,000 shares)",12000.0,49189,56,11764,-,12000,0.0%,,,
463,"Allied Defense Group, Inc.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Virginia / Aerospace & Defense,"Common Stock (10,000 shares)","Common Stock (5,000 shares)",12000.0,49189,56,56,-,-,,0.0%,,
464,American Gilsonite Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Utah / Specialty Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)","Common Stock (5,000 shares)",38500.0,49189,38500,56,38500,-,1.4%,,,
465,American Gilsonite Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Utah / Specialty Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",38500.0,49189,38500,-,38500,4058,,0.2%,,
466,American Gilsonite Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Utah / Specialty Minerals,"Second Lien Term Loan (11.50%, due 9/1/2017)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",38500.0,49189,38500,38500,38500,42558,,1.6%,,
467,"Apidos CLO VIII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,49189,19931,38500,19718,42558,0.7%,,,
468,"Apidos CLO VIII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,49189,19931,19931,19718,19718,,0.7%,,
469,Portfolio Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),19730.0,Principal  Value,19931,Cost,19718,Fair  Value  (2),,% of  Net  Assets,,
470,"Apidos CLO IX, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,"$ 20,525",19931,"$ 19,609",19718,"$ 19,294",,0.7%,,
471,"Apidos CLO IX, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,"$ 20,525",19931,19609,19718,19294,,0.7%,,
472,"Apidos CLO XI, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,38340,19931,39239,19718,37972,,1.4%,,
473,"Apidos CLO XI, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,38340,19931,39239,19718,37972,,1.4%,,
474,"Apidos CLO XII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,44063,19931,43480,19718,40294,,1.5%,,
475,"Apidos CLO XII, Ltd.  (22)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,44063,19931,43480,19718,40294,,1.5%,,
476,"Arctic Glacier U.S.A, Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Canada / Food Products,Subordinated Notes (Residual Interest),"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",19730.0,150000,19931,150000,19718,150000,,5.6%,,
477,"Arctic Glacier U.S.A, Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Canada / Food Products,Subordinated Notes (Residual Interest),"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",19730.0,150000,19931,150000,19718,150000,,5.6%,,
478,"Armor Holding II LLC  (4), (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified Financial Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",19730.0,7000,19931,6860,19718,7000,,0.3%,,
479,"Armor Holding II LLC  (4), (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",New York / Diversified Financial Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",19730.0,7000,19931,6860,19718,7000,,0.3%,,
480,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)  (25), (26)",2000.0,7000,2000.0,6860,2000.0,7000,0.1%,,,
481,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",39352.0,7000,39352.0,6860,39352.0,7000,1.5%,,,
482,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",39352.0,7000,39352.0,41352,39352.0,41352,,1.6%,,
483,Babson CLO Ltd 2011-I  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,35000,39352.0,34499,39352.0,34450,,1.3%,,
484,Babson CLO Ltd 2011-I  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,35000,39352.0,34499,39352.0,34450,,1.3%,,
485,Babson CLO Ltd 2012-IA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,29075,39352.0,25917,39352.0,27269,,1.0%,,
486,Babson CLO Ltd 2012-IA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,29075,39352.0,25917,39352.0,27269,,1.0%,,
487,Babson CLO Ltd 2012-IIA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,27850,39352.0,28863,39352.0,27510,,1.0%,,
488,Babson CLO Ltd 2012-IIA  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,27850,39352.0,28863,39352.0,27510,,1.0%,,
489,"Blue Coat Systems, Inc.  (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Massachusetts / Software & Computer Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",39352.0,11000,39352.0,10890,39352.0,11000,,0.4%,,
490,"Blue Coat Systems, Inc.  (16)","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Massachusetts / Software & Computer Services,Subordinated Notes (Residual Interest),"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",39352.0,11000,39352.0,10890,39352.0,11000,,0.4%,,
491,"Broder Bros., Co.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Textiles, Apparel & Luxury Goods",Subordinated Notes (Residual Interest),"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",39352.0,99500,39352.0,99500,39352.0,99323,,3.7%,,
492,"Broder Bros., Co.","Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)","Pennsylvania / Textiles, Apparel & Luxury Goods",Subordinated Notes (Residual Interest),"Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3), (4)",39352.0,99500,39352.0,99500,39352.0,99323,,3.7%,,
493,Portfolio Company,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Locale / Industry,Subordinated Notes (Residual Interest),Investments  (1),39352.0,Principal  Value,39352.0,Cost,39352.0,Fair  Value  (2),,% of Net  Assets,,
494,Brookside Mill CLO Ltd.  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,"$ 26,000",39352.0,"$ 23,896",39352.0,"$ 23,743",,0.9%,,
495,Brookside Mill CLO Ltd.  (22),"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),39352.0,"$ 26,000",39352.0,23896,39352.0,23743,,0.9%,,
496,Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,23896,10417.0,23743,0.4%,,,
497,Byrider Systems Acquisition Corp.  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,"$ 26,000",10914.0,10914,10417.0,10417,,0.4%,,
498,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Colorado / Personal & Nondurable Consumer Products,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,"$ 26,000",10914.0,-,10417.0,104,,0.0%,,
499,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Escrow Receivable,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,-,10914.0,137,10417.0,0.0%,,,,
500,"Caleel + Hayden, LLC  (14), (31)",Indiana / Auto Finance,Escrow Receivable,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Membership Units (13,220 shares)",10914.0,-,10914.0,-,10417.0,241,,0.0%,,
501,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",10914.0,97291,10914.0,97291,10417.0,97291,,3.7%,,
502,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,100000,10417.0,100000,,3.8%,,
503,"Capstone Logistics, LLC  (4)",Indiana / Auto Finance,Georgia / Commercial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",10914.0,100000,10914.0,197291,10417.0,197291,,7.5%,,
504,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",10914.0,43977,10914.0,43977,10417.0,44417,,1.7%,,
505,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,1639,10417.0,1860,,0.1%,,
506,"Cargo Airport Services USA, LLC",Indiana / Auto Finance,New York / Transportation,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Common Equity (1.6 units),10914.0,43977,10914.0,45616,10417.0,46277,,1.8%,,
507,Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,,1.0%,,
508,Cent 17 CLO Limited  (22),Indiana / Auto Finance,Cayman Islands / Diversified Financial Services,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",Subordinated Notes (Residual Interest),10914.0,24870,10914.0,24615,10417.0,25454,,1.0%,,
