,0,1,2,3,4,5,6,7,8,9,10,11
278,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)(20)",10000,9857,9857,9915,9915,0.3%,,,
279,SITEL Worldwide Corporation,Tennessee / Media,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(3)(4)(16)(21)",16000,9857,15681,9915,15680,,0.4%,,
280,SITEL Worldwide Corporation,Tennessee / Media,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(3)(4)(16)(21)",16000,15681,15681,15680,15680,0.4%,,,
281,Small Business Whole Loan Portfolio,New York / Online Lending,4 small business loans purchased from Direct Capital Corporation,8,15681,8,15680,8,,-%,,
282,"1,137 small business loans purchased from On Deck Capital, Inc.",15004,4 small business loans purchased from Direct Capital Corporation,15004,15681,14264,15680,0.4%,,,,
283,"Subordinated Notes (Residual Interest, current yield 43.69%) in MarketPlace Loan Trust, Series 2015-OD2",15004,4 small business loans purchased from Direct Capital Corporation,3397,15681,2702,15680,0.1%,,,,
284,"Subordinated Notes (Residual Interest, current yield 43.69%) in MarketPlace Loan Trust, Series 2015-OD2",15004,4 small business loans purchased from Direct Capital Corporation,3397,18409,2702,16974,0.1%,0.5%,,,
285,"Spartan Energy Services, Inc.",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13333,18409,13333,16974,13019,,0.3%,,
286,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13846,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13846,18409,13402,16974,0.4%,,,,
287,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13846,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13846,27179,13402,26421,0.4%,0.7%,,,
288,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,27179,15000,26421,15000,,0.4%,,
289,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,15000,15000,15000,15000,0.4%,,,
290,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9524,15000,9524,15000,9524,,0.2%,,
291,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9787,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9787,15000,9787,15000,0.3%,,,,
292,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9787,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)(20)",9787,19311,9787,19311,0.3%,0.5%,,,
293,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,19311,-,19311,-,,-%,,
294,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,-,-,-,-,-%,,,
295,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,-,22034,-,22484,,0.6%,,
296,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,22034,22034,22484,22484,0.6%,,,
297,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,22034,34065,22484,38118,,1.1%,,
298,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,34065,34065,38118,38118,1.1%,,,
299,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,34065,42166,38118,42649,,1.2%,,
300,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,42166,42166,42649,42649,1.2%,,,
301,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,42649,,,,
302,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",Principal Value,50250,Fair  Value(2),% of Net Assets,45559,,,44952.0,1.2%
303,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",Principal Value,45559,Fair  Value(2),44952,45559,1.2%,,,
304,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)(21)",79946,45559,79946,44952,79946,,2.2%,,
305,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)(21)",79946,79946,79946,79946,79946,2.2%,,,
306,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(6)(16)",21542,79946,21461,79946,16860,,0.5%,,
307,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(6)(16)",21542,21461,21461,16860,16860,0.5%,,,
308,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",47482,21461,47482,16860,47482,,1.3%,,
309,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",48900,21461,48900,16860,1.4%,,,,
310,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)(20)",48900,96382,48900,96382,1.4%,2.7%,,,
311,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)(21)",5000,96382,4928,96382,4926,,0.1%,,
312,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)(21)",5000,4928,4928,4926,4926,0.1%,,,
313,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",35363,4928,35363,4926,35363,,1.0%,,
314,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36787,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36787,4928,36787,4926,1.0%,,,,
315,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36787,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36787,72150,36787,72150,1.0%,2.0%,,,
316,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)(21)",4595,72150,4573,72150,4595,,0.1%,,
317,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)(21)",4595,4573,4573,4595,4595,0.1%,,,
318,"Trinity Services Group, Inc.",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(20)",9776,4573,9776,4595,9776,,0.3%,,
319,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)(20)",100000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(20)",100000,4573,100000,4595,2.7%,,,,
320,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)(20)",100000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(20)",100000,109776,100000,109776,2.7%,3.0%,,,
321,"United Sporting Companies, Inc.",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)(21)",158238,109776,158238,109776,142198,,3.9%,,
322,"United Sporting Companies, Inc.",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)(21)",158238,158238,158238,142198,142198,3.9%,,,
323,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",23100,158238,23100,142198,21559,,0.6%,,
324,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,158238,31764,142198,0.9%,,,,
325,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,59100,31764,53323,0.9%,1.5%,,,
326,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.9%,,,,
327,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",Principal Value,2800,Fair  Value(2),% of Net Assets,2800,,,2800.0,0.1%
328,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21335,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",21335,2800,21335,% of Net Assets,0.6%,,,,
329,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21615,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",21615,2800,21615,% of Net Assets,0.6%,,,,
330,Equity,-,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",1,2800,-,% of Net Assets,-%,,,,
331,Equity,-,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)(26)",1,45751,-,45750,-%,1.3%,,,
332,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)(20)",17000,45751,17000,45750,15462,,0.4%,,
333,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)(20)",17000,17000,17000,15462,15462,0.4%,,,
334,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.13%)(11)(22)",38070,17000,29363,15462,31558,,0.9%,,
335,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.13%)(11)(22)",38070,29363,29363,31558,31558,0.9%,,,
336,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.63%)(11)(22)",46632,29363,36082,31558,37106,,1.0%,,
337,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.63%)(11)(22)",46632,36082,36082,37106,37106,1.0%,,,
338,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.10%)(11)(22)",40613,36082,32008,37106,33748,,0.9%,,
339,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.10%)(11)(22)",40613,32008,32008,33748,33748,0.9%,,,
340,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.52%)(11)(22)(48)",32383,32008,27810,33748,27919,,0.8%,,
341,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.52%)(11)(22)(48)",32383,27810,27810,27919,27919,0.8%,,,
342,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.05%)(11)(22)(48)",22600,27810,19805,27919,19438,,0.5%,,
343,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.05%)(11)(22)(48)",22600,19805,19805,19438,19438,0.5%,,,
344,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)(20)",16147,19805,15748,19438,15936,,0.4%,,
345,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)(20)",16147,15748,15748,15936,15936,0.4%,,,
346,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",12000,15748,12000,15936,12000,,0.3%,,
347,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",Colorado / Business Services,-,12000,-,12000,-%,12000,,,,
348,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",Colorado / Business Services,-,12000,12000,12000,12000,12000,0.3%,,,
349,Wind River Resources Corporation,Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)(39)",3000,12000,3000,12000,-,,-%,,
350,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,-,3000,-%,-,,,,
351,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,3000,3000,-,-,-%,,,
352,American Property REIT Corp.,2.75%,2.75%,5.5%,3000,3000,-,-,,,,
353,CCPI Inc.,7%,-%,7%,3000,3000,-,-,,,,
354,"Cinedigm DC Holdings, LLC",2.5%,-%,2.5%,3000,3000,-,-,,,,
355,CP Energy Services Inc. - Senior Secured Term Loan B,7.5%,-%,7.5%,***,3000,-,-,,,,
356,CP Energy Services Inc. - Second Lien Term Loan,9%,-%,9%,***,3000,-,-,,,,
357,Credit Central Loan Company,-%,10%,10%,***,3000,-,-,,,,
358,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4%,***,3000,-,-,,,,
359,Crosman Corporation - Senior Secured Term Loan B,4%,-%,4%,***,3000,-,-,,,,
360,Echelon Aviation LLC,-%,2.25%,2.25%,***,3000,-,-,,,,
361,First Tower Finance Company LLC,-%,12%,12%,***,3000,-,-,,,,
362,"Harbortouch Payments, LLC",-%,12%,5.5%,*,3000,-,-,,,,
363,"JHH Holdings, Inc.",0.50%,0.00%,0.5%,*,3000,-,-,,,,
364,"Edmentum Ultimate Holdings, LLC - Senior PIK Note",8.5%,-%,8.5%,*,3000,-,-,,,,
365,"Edmentum Ultimate Holdings, LLC - Junior PIK Note",10%,-%,10%,*,3000,-,-,,,,
366,"Mity, Inc.",3.35%,6.65%,10%,*,3000,-,-,,,,
367,Nationwide Loan Company LLC,-%,10%,10%,*,3000,-,-,,,,
368,"Nixon, Inc.",2.75%,-%,2.75%,*,3000,-,-,,,,
369,National Property REIT Corp. - Senior Secured Term Loan A,1.38%,4.13%,5.5%,*,3000,-,-,,,,
370,National Property REIT Corp. - Senior Secured Term Loan C,-%,5%,5%,*,3000,-,-,,,,
371,National Property REIT Corp. - Senior Secured Term Loan E,-%,5%,5%,*,3000,-,-,,,,
372,United Property REIT Corp.,-%,5.5%,5.5%,*,3000,-,-,,,,
373,"Valley Electric Co. of Mt. Vernon, Inc.",2.5%,-%,2.5%,*,3000,-,-,,,,
374,"Valley Electric Company, Inc.",8.5%,-%,8.5%,*,3000,-,-,,,,
375,"Targus Group International, Inc.",1%,-%,1%,*,3000,-,-,,,,
376,American Property REIT Corp.,-%,5.5%,5.5%,*,3000,-,-,,,,
377,CCPI Inc.,7%,-%,7%,*,3000,-,-,,,,
378,"Cinedigm DC Holdings, LLC",2.5%,-%,2.5%,*,3000,-,-,,,,
379,CP Energy Services Inc. - Senior Secured Term Loan B,7.5%,-%,7.5%,*,3000,-,-,,,,
380,CP Energy Services Inc. - Second Lien Term Loan,9%,-%,9%,*,3000,-,-,,,,
381,"Credit Central Loan Company, LLC",-%,10%,10%,*,3000,-,-,,,,
382,Echelon Aviation LLC,-%,10%,2.25%,*,3000,-,-,,,,
383,First Tower Finance Company LLC,1.64%,10.36%,12%,*,3000,-,-,,,,
384,"Harbortouch Payments, LLC",5.5%,-%,5.5%,*,3000,-,-,,,,
385,"JHH Holdings, Inc.",0.5%,-%,0.5%,*,3000,-,-,,,,
386,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",0.5%,-%,8.5%,*,3000,-,-,,,,
387,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",0.5%,-%,10%,*,3000,-,-,,,,
388,"Mity, Inc.",10%,-%,10%,*,3000,-,-,,,,
389,Nationwide Loan Company LLC,-%,10%,10%,*,3000,-,-,,,,
390,"Nixon, Inc.",2.75%,-%,2.75%,*,3000,-,-,,,,
391,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.5%,5.5%,*,3000,-,-,,,,
392,National Property REIT Corp. - Senior Secured Term Loan C,-%,7.5%,7.5%,*,3000,-,-,,,,
393,National Property REIT Corp. - Senior Secured Term Loan D,-%,4.5%,4.5%,*,3000,-,-,,,,
394,"National Property REIT Corp. - Senior Secured Term Loan A to ACL Loan Holdings, Inc.",-%,7.5%,7.5%,*,3000,-,-,,,,
395,"National Property REIT Corp. - Senior Secured Term Loan B to ACL Loan Holdings, Inc.",-%,4.5%,4.5%,*,3000,-,-,,,,
396,"Ryan, LLC",3%,-%,3%,*,3000,-,-,,,,
397,United Property REIT Corp.,-%,5.5%,5.5%,*,3000,-,-,,,,
398,"Valley Electric Co. of Mt. Vernon, Inc.",2.5%,-%,2.5%,*,3000,-,-,,,,
399,"Valley Electric Company, Inc.",8.5%,-%,8.5%,*,3000,-,-,,,,
400,"Targus Group International, Inc.",1%,-%,1%,*,3000,-,-,,,,
