,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
399,Communications Equipment,-,,50503,,-,,-,,-,,-,,50503,,,,,,,
400,Consumer Finance,22333,,-,,-,,-,,-,,-,,22333,,,,,,,
401,Distributors,172815,,-,,-,,-,,-,,-,,172815,,,,,,,
402,Diversified Consumer Services,-,,100091,,-,,-,,-,,-,,100091,,,,,,,
403,Diversified Telecommunication Services,9923,,26311,,-,,-,,-,,-,,36234,,,,,,,
404,Entertainment,16128,,20093,,-,,-,,-,,-,,36221,,,,,,,
405,Food Products,-,,34729,,-,,-,,-,,-,,34729,,,,,,,
406,Health Care Equipment & Supplies,33673,,7469,,-,,-,,-,,-,,41142,,,,,,,
407,Health Care Providers & Services,125265,,96284,,-,,-,,-,,-,,221549,,,,,,,
408,"Hotels, Restaurants & Leisure",27252,,7485,,-,,-,,-,,-,,34737,,,,,,,
409,Household Durables,15888,,13403,,-,,-,,-,,-,,29291,,,,,,,
410,Household Products,24688,,-,,-,,-,,-,,-,,24688,,,,,,,
411,Insurance,-,,12988,,-,,-,,-,,-,,12988,,,,,,,
412,Interactive Media & Services,37861,,-,,-,,-,,-,,-,,37861,,,,,,,
413,IT Services,270714,,35382,,-,,-,,-,,-,,306096,,,,,,,
414,Leisure Products,32868,,-,,-,,-,,-,,1,,32869,,,,,,,
415,Media,87379,,35000,,-,,-,,-,,-,,122379,,,,,,,
416,Paper & Forest Products,-,,11361,,-,,-,,-,,-,,11361,,,,,,,
417,Professional Services,118403,,69695,,-,,-,,-,,-,,188098,,,,,,,
418,Real Estate Management & Development,38852,,-,,-,,-,,-,,-,,38852,,,,,,,
419,Software,-,,64723,,-,,-,,-,,-,,64723,,,,,,,
420,"Technology Hardware, Storage & Peripherals",-,,12400,,-,,-,,-,,-,,12400,,,,,,,
421,"Textiles, Apparel & Luxury Goods",190678,,36657,,-,,-,,-,,-,,227335,,,,,,,
422,Tobacco,-,,14419,,-,,-,,-,,-,,14419,,,,,,,
423,Transportation Infrastructure,-,,27578,,-,,-,,-,,-,,27578,,,,,,,
424,Structured Finance (A),-,,-,,44774,,1103751,,-,,-,,1148525,,,,,,,
425,Total Non-Control/ Non-Affiliate,,1285233,,,935121,,,44774,,,1103751,,,-,,,1,3368880.0,,
426,Total Portfolio Investment Cost,,2713478,,,1447599,,,44774,,,1103751,,,38933,,,583767,5932302.0,,
427,Control Investments,,,,,,,,,,,,,,,,,,,,
428,Aerospace & Defense,,54841,,,-,,,-,,,-,,,-,,,34860,89701.0,2.7,%
429,Commercial Services & Supplies,62627,,-,,-,,-,,-,,-,,62627,,1.9,%,,,,
430,Construction & Engineering,43731,,,,-,,-,,-,,99954,,143685,,4.3,%,,,,
431,Consumer Finance,-,,351926,,-,,-,,-,,246502,,598428,,18.1,%,,,,
432,Energy Equipment & Services,69447,,-,,-,,-,,-,,84418,,153865,,4.7,%,,,,
433,Equity Real Estate Investment Trusts (REITs),433553,,-,,-,,-,,-,,394134,,827687,,25.0,%,,,,
434,Health Care Providers & Services,224876,,-,,-,,-,,-,,-,,224876,,6.8,%,,,,
435,Machinery,-,,28622,,-,,-,,-,,5002,,33624,,1.0,%,,,,
436,Media,3114,,-,,-,,-,,-,,21069,,24183,,0.7,%,,,,
437,Online Lending,172000,,-,,-,,-,,-,,4778,,176778,,5.3,%,,,,
438,Personal Products,112427,,-,,-,,-,,-,,-,,112427,,3.4,%,,,,
439,Trading Companies & Distributors,28043,,-,,-,,-,,-,,-,,28043,,0.8,%,,,,
440,Total Control Investments,,1204659,,,380548,,,-,,,-,,,-,,,890717,2475924.0,74.9,%
441,Fair Value % of Net Assets,36.4,%,11.5,%,-,%,-,%,-,%,26.9,%,74.9,%,,,,,,
442,Affiliate Investments,,,,,,,,,,,,,,,,,,,,
443,Distributors,,-,,,18866,,,-,,,-,,,-,,,-,18866.0,0.6,%
444,Diversified Consumer Services,-,,8159,,-,,-,,33058,,-,,41217,,1.2,%,,,,
445,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,-,,16599,,16599,,0.5,%,,,,
446,Total Affiliate Investments,,-,,,27025,,,-,,,-,,,33058,,,16599,76682.0,2.3,%
447,Fair Value % of Net Assets,-,%,0.8,%,-,%,-,%,1.0,%,0.5,%,2.3,%,,,,,,
448,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,,,,
449,Air Freight & Logistics,,-,,,12233,,,-,,,-,,,-,,,-,12233.0,0.4,%
450,Auto Components,-,,25450,,-,,-,,-,,-,,25450,,0.8,%,,,,
451,Building Products,-,,19842,,-,,-,,-,,-,,19842,,0.6,%,,,,
452,Capital Markets,-,,25222,,-,,-,,-,,-,,25222,,0.8,%,,,,
453,Commercial Services & Supplies,58094,,175951,,-,,-,,-,,-,,234045,,7.1,%,,,,
454,Communications Equipment,-,,48760,,-,,-,,-,,-,,48760,,1.5,%,,,,
455,Consumer Finance,20555,,-,,-,,-,,-,,-,,20555,,0.6,%,,,,
456,Distributors,171271,,-,,-,,-,,-,,-,,171271,,5.2,%,,,,
457,Diversified Consumer Services,-,,100091,,-,,-,,-,,-,,100091,,3.0,%,,,,
458,Diversified Telecommunication Services,9923,,26311,,-,,-,,-,,-,,36234,,1.1,%,,,,
459,"Electronic Equipment, Instruments & Components",-,,-,,-,,-,,-,,2239,,2239,,0.1,%,,,,
460,Entertainment,16178,,20149,,-,,-,,-,,-,,36327,,1.1,%,,,,
461,Food Products,-,,34729,,-,,-,,-,,-,,34729,,1.1,%,,,,
462,Health Care Equipment & Supplies,34010,,7144,,-,,-,,-,,-,,41154,,1.2,%,,,,
463,Health Care Providers & Services,124075,,96284,,-,,-,,-,,-,,220359,,6.7,%,,,,
464,"Hotels, Restaurants & Leisure",27252,,7485,,-,,-,,-,,-,,34737,,1.1,%,,,,
465,Household Durables,10252,,12208,,-,,-,,-,,-,,22460,,0.7,%,,,,
466,Household Products,24688,,-,,-,,-,,-,,-,,24688,,0.7,%,,,,
467,Insurance,-,,12988,,-,,-,,-,,-,,12988,,0.4,%,,,,
468,Interactive Media & Services,37861,,-,,-,,-,,-,,-,,37861,,1.1,%,,,,
469,IT Services,269657,,35703,,-,,-,,-,,-,,305360,,9.2,%,,,,
470,Leisure Products,32868,,-,,-,,-,,-,,-,,32868,,1.0,%,,,,
471,Media,86704,,30580,,-,,-,,-,,-,,117284,,3.5,%,,,,
472,Paper & Forest Products,,-,,,11500,,,-,,,-,,,-,,,-,11500.0,0.3,%
473,Pharmaceuticals,-,,-,,-,,-,,-,,-,,-,,-,%,,,,
474,Professional Services,118813,,71365,,-,,-,,-,,-,,190178,,5.8,%,,,,
475,Real Estate Management & Development,38852,,-,,-,,-,,-,,-,,38852,,1.2,%,,,,
476,Software,-,,64729,,-,,-,,-,,-,,64729,,2.0,%,,,,
477,"Technology Hardware, Storage & Peripherals",-,,12400,,-,,-,,-,,-,,12400,,0.4,%,,,,
478,"Textiles, Apparel & Luxury Goods",189725,,36657,,-,,-,,-,,-,,226382,,6.8,%,,,,
479,Tobacco,-,,14500,,-,,-,,-,,-,,14500,,0.4,%,,,,
480,Transportation Infrastructure,-,,28104,,-,,-,,-,,-,,28104,,0.9,%,,,,
481,Structured Finance (A),-,,-,,46851,,850694,,-,,-,,897545,,27.1,%,,,,
482,Total Non-Control/ Non-Affiliate,,1270778,,,930385,,,46851,,,850694,,,-,,,2239,3100947.0,93.8,%
483,Fair Value % of Net Assets,38.4,%,28.1,%,1.4,%,25.7,%,-,%,0.1,%,93.8,%,,,,,,
484,Total Portfolio,,2475437,,,1337958,,,46851,,,850694,,,33058,,,909555,5653553.0,171.0,%
485,Fair Value % of Net Assets,74.9,%,40.5,%,1.4,%,25.7,%,1.0,%,27.5,%,171.0,%,,,,,,
486,Consumer Finance,,30570,,,-,,,-,,,-,,,-,,,-,30570.0,,
487,Distributors,343659,,127091,,-,,-,,-,,-,,470750,,,,,,,
488,Diversified Consumer Services,9647,,118289,,-,,-,,-,,-,,127936,,,,,,,
489,"Electronic Equipment, Instruments & Components",12490,,14856,,-,,-,,-,,-,,27346,,,,,,,
490,Energy Equipment & Services,30511,,-,,-,,-,,-,,-,,30511,,,,,,,
491,Food Products,-,,9884,,-,,-,,-,,-,,9884,,,,,,,
492,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,-,,43279,,,,,,,
493,Health Care Providers & Services,145336,,61909,,-,,-,,-,,1252,,208497,,,,,,,
494,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,-,,37295,,,,,,,
495,Household & Personal Products,24938,,-,,-,,-,,-,,-,,24938,,,,,,,
496,Household Durables,16894,,25645,,-,,-,,-,,-,,42539,,,,,,,
497,Insurance,-,,2986,,-,,-,,-,,-,,2986,,,,,,,
498,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,-,,39813,,,,,,,
499,Internet Software & Services,215791,,13926,,-,,-,,-,,-,,229717,,,,,,,
500,IT Services,160588,,21595,,-,,-,,-,,-,,182183,,,,,,,
501,Leisure Products,34626,,10904,,-,,-,,-,,1,,45531,,,,,,,
502,Media,118605,,2975,,-,,-,,-,,-,,121580,,,,,,,
503,Online Lending,-,,-,,-,,-,,30,,-,,30,,,,,,,
504,Paper & Forest Products,-,,11328,,-,,-,,-,,-,,11328,,,,,,,
505,Pharmaceuticals,-,,11882,,-,,-,,-,,-,,11882,,,,,,,
506,Professional Services,9468,,64804,,-,,-,,-,,-,,74272,,,,,,,
507,Real Estate Management & Development,41860,,-,,-,,-,,-,,-,,41860,,,,,,,
508,Software,-,,66435,,-,,-,,-,,-,,66435,,,,,,,
509,"Technology Hardware, Storage & Peripherals",-,,12384,,-,,-,,-,,-,,12384,,,,,,,
510,"Textiles, Apparel & Luxury Goods",-,,36551,,-,,-,,-,,-,,36551,,,,,,,
511,Tobacco,-,,14392,,-,,-,,-,,-,,14392,,,,,,,
512,Trading Companies & Distributors,63863,,-,,-,,-,,-,,-,,63863,,,,,,,
513,Transportation Infrastructure,-,,27494,,-,,-,,-,,-,,27494,,,,,,,
514,Structured Finance (A),-,,-,,6159,,1096768,,-,,-,,1102927,,,,,,,
515,Total Non-Control/ Non-Affiliate,,1419651,,,951434,,,6159,,,1096768,,,30,,,1253,3475295.0,,
516,Total Portfolio Investment Cost,,2632843,,,1325862,,,6159,,,1096768,,,38578,,,731248,5831458.0,,
517,Media,,8614,,,-,,,-,,,-,,,-,,,10121,18735.0,0.6,%
518,Online Lending,226180,,-,,-,,-,,-,,16881,,243061,,7.1,%,,,,
519,Personal Products,165020,,-,,-,,-,,-,,-,,165020,,4.9,%,,,,
520,Total Control Investments,,1098707,,,370953,,,-,,,-,,,5563,,,929103,2404326.0,70.6,%
521,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,-,%,0.2,%,27.3,%,70.6,%,,,,,,
522,Affiliate Investments,,,,,,,,,,,,,,,,,,,,
523,Diversified Consumer Services,,-,,,7834,,,-,,,-,,,27382,,,-,35216.0,1.0,%
524,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,-,,23220,,23220,,0.7,%,,,,
525,Total Affiliate Investments,,-,,,7834,,,-,,,-,,,27382,,,23220,58436.0,1.7,%
526,Fair Value % of Net Assets,-,%,0.2,%,-,%,-,%,0.8,%,0.7,%,1.7,%,,,,,,
527,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,,,,
528,Auto Components,,-,,,12887,,,-,,,-,,,-,,,-,12887.0,0.4,%
529,Building Products,-,,10000,,-,,-,,-,,-,,10000,,0.3,%,,,,
530,Capital Markets,-,,20000,,-,,-,,-,,-,,20000,,0.6,%,,,,
531,Commercial Services & Supplies,89658,,164236,,-,,-,,-,,917,,254811,,7.5,%,,,,
532,Communications Equipment,-,,40000,,-,,-,,-,,-,,40000,,1.2,%,,,,
533,Consumer Finance,33438,,-,,-,,-,,-,,-,,33438,,1.0,%,,,,
534,Distributors,343659,,58806,,-,,-,,-,,-,,402465,,11.8,%,,,,
535,Diversified Consumer Services,9647,,118289,,-,,-,,-,,-,,127936,,3.8,%,,,,
536,"Electronic Equipment, Instruments & Components",12335,,14873,,-,,-,,-,,-,,27208,,0.8,%,,,,
537,Energy Equipment & Services,32070,,-,,-,,-,,-,,-,,32070,,0.9,%,,,,
538,Food Products,-,,9886,,-,,-,,-,,-,,9886,,0.3,%,,,,
539,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,-,,43279,,1.3,%,,,,
540,Health Care Providers & Services,144130,,61933,,-,,-,,-,,446,,206509,,6.0,%,,,,
541,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,-,,37295,,1.1,%,,,,
542,Household & Personal Products,24938,,-,,-,,-,,-,,-,,24938,,0.7,%,,,,
543,Household Durables,15728,,25895,,-,,-,,-,,-,,41623,,1.2,%,,,,
544,Insurance,-,,2986,,-,,-,,-,,-,,2986,,0.1,%,,,,
545,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,-,,39813,,1.2,%,,,,
546,Internet Software & Services,215791,,14000,,-,,-,,-,,-,,229791,,6.7,%,,,,
547,IT Services,160588,,21990,,-,,-,,-,,-,,182578,,5.4,%,,,,
548,Leisure Products,34626,,11000,,-,,-,,-,,-,,45626,,1.3,%,,,,
549,Media,118655,,2975,,-,,-,,-,,-,,121630,,3.6,%,,,,
550,Online Lending,-,,-,,-,,-,,17,,-,,17,,-,%,,,,
551,Paper & Forest Products,-,,11226,,-,,-,,-,,-,,11226,,0.3,%,,,,
552,Pharmaceuticals,-,,12000,,-,,-,,-,,-,,12000,,0.3,%,,,,
553,Professional Services,9608,,67383,,-,,-,,-,,-,,76991,,2.3,%,,,,
554,Real Estate Management & Development,41860,,-,,-,,-,,-,,-,,41860,,1.2,%,,,,
555,Software,-,,67265,,-,,-,,-,,-,,67265,,2.0,%,,,,
556,"Technology Hardware, Storage & Peripherals",-,,12500,,-,,-,,-,,-,,12500,,0.4,%,,,,
557,"Textiles, Apparel & Luxury Goods",-,,37000,,-,,-,,-,,-,,37000,,1.1,%,,,,
558,Tobacco,-,,14392,,-,,-,,-,,-,,14392,,0.4,%,,,,
559,Trading Companies & Distributors,,56199,,,-,,,-,,,-,,,-,,,-,56199.0,1.6,%
560,Transportation Infrastructure,-,,28104,,-,,-,,-,,-,,28104,,0.8,%,,,,
561,Structured Finance (A),-,,-,,6159,,954035,,-,,-,,960194,,28.2,%,,,,
562,Total Non-Control/ Non-Affiliate,,1413371,,,889572,,,6159,,,954035,,,17,,,1363,3264517.0,95.8,%
563,Fair Value % of Net Assets,41.5,%,26.1,%,0.2,%,28.0,%,-,%,-,%,95.8,%,,,,,,
564,Total Portfolio,,2512078,,,1268359,,,6159,,,954035,,,32962,,,953686,5727279.0,168.1,%
565,Fair Value % of Net Assets,73.7,%,37.2,%,0.2,%,28.0,%,1.0,%,28.0,%,168.1,%,,,,,,
566,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,,,,,,,,,,
567,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,,,,,,,,,,
568,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,,,,,,,,,,
569,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,2.25%,(A),,,,,,,,,,,,,,,,
570,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,1.00%,(A),,,,,,,,,,,,,,,,
571,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,,,,,,,,,,
572,First Tower Finance Company LLC,1.45%,8.55%,10.00%,,,,,,,,,,,,,,,,,
573,"InterDent, Inc. - Senior Secured Team Loan B",4.25%,-%,4.25%,,,,,,,,,,,,,,,,,
574,"InterDent, Inc. - Senior Secured Team Loan C",18.00%,-%,18.00%,,,,,,,,,,,,,,,,,
575,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,,,,,,,,,,
576,National Property REIT Corp. - Senior Secured Term Loan A,-%,10.50%,10.50%,,,,,,,,,,,,,,,,,
577,National Property REIT Corp. - Senior Secured Term Loan E,-%,1.50%,1.50%,,,,,,,,,,,,,,,,,
578,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,,,,,,,,,,
579,"Spartan Energy Services, LLC",13.98%,-%,13.98%,,,,,,,,,,,,,,,,,
580,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,,,,,,,,,,
581,"Valley Electric Company, Inc.",7.17%,2.83%,10.00%,,,,,,,,,,,,,,,,,
582,Venio LLC,10.00%,-%,10.00%,,,,,,,,,,,,,,,,,
