,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
235,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,43110,1974,1252,1388,868,-%,-%,50000.0,,1.5%,,,,
236,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,1974,-,1388,-%,-%,-%,50000.0,,1.5%,,,,
237,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,1252,-,868,-%,-%,-%,50000.0,,1.5%,,,,
238,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.60% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,7000,1252,6938,868,6938,-%,0.2%,50000.0,,1.5%,,,,
239,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.60% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,7000,6938,6938,6938,6938,0.2%,0.2%,50000.0,,1.5%,,,,
240,"Memorial MRI & Diagnostic, LLC",Health Care Providers & Services,"Senior Secured Term Loan (11.31% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(3)(11)",3/16/2017,36545,6938,36545,6938,36545,0.2%,1.1%,50000.0,,1.5%,,,,
241,"Memorial MRI & Diagnostic, LLC",Health Care Providers & Services,"Senior Secured Term Loan (11.31% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(3)(11)",3/16/2017,36545,36545,36545,36545,36545,1.1%,1.1%,50000.0,,1.5%,,,,
242,"Mobile Posse, Inc.",Media,"First Lien Term Loan (11.31% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,27100,36545,27100,36545,27100,1.1%,0.8%,50000.0,,1.5%,,,,
243,"Mobile Posse, Inc.",Media,"First Lien Term Loan (11.31% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,27100,27100,27100,27100,27100,0.8%,0.8%,50000.0,,1.5%,,,,
244,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.42%, due 10/15/2030)(5)(14)",5/1/2013,43650,27100,28932,27100,21617,0.8%,0.7%,50000.0,,1.5%,,,,
245,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.42%, due 10/15/2030)(5)(14)",5/1/2013,43650,28932,28932,21617,21617,0.7%,0.7%,50000.0,,1.5%,,,,
246,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.59%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,28932,31532,21617,33219,0.7%,1.0%,50000.0,,1.5%,,,,
247,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.59%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,31532,31532,33219,33219,1.0%,1.0%,50000.0,,1.5%,,,,
248,"MRP Holdco, Inc.",Professional Services,"Senior Secured Term Loan A (7.53% (LIBOR + 5.00% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",4/17/2018,54511,31532,54511,33219,54511,1.0%,1.6%,50000.0,,1.5%,,,,
249,"Senior Secured Term Loan B (11.53% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,31532,55000,33219,1.7%,1.0%,1.6%,50000.0,,1.5%,,,,
250,"Senior Secured Term Loan B (11.53% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,109511,55000,109511,1.7%,3.3%,1.6%,50000.0,,1.5%,,,,
251,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 13.40%, due 7/19/2030)(5)(14)",2/20/2013,42064,109511,32493,109511,25890,3.3%,0.8%,50000.0,,1.5%,,,,
252,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 13.40%, due 7/19/2030)(5)(14)",2/20/2013,42064,32493,32493,25890,25890,0.8%,0.8%,50000.0,,1.5%,,,,
253,"Octagon Investment Partners 18-R Ltd. (f/k/a Octagon Investment Partners XVIII, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.50%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,32493,27497,25890,25411,0.8%,0.8%,50000.0,,1.5%,,,,
254,"Octagon Investment Partners 18-R Ltd. (f/k/a Octagon Investment Partners XVIII, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.50%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,27497,27497,25411,25411,0.8%,0.8%,50000.0,,1.5%,,,,
255,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.75% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,27497,4978,25411,4806,0.8%,0.1%,50000.0,,1.5%,,,,
256,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.75% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,4978,4978,4806,4806,0.1%,0.1%,50000.0,,1.5%,,,,
257,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,4806,0.1%,0.1%,50000.0,,1.5%,,,,
258,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (12.30% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,Principal Value,500,Fair  Value(2),% of Net Assets,500,0.1%,0.1%,500.0,,-%,,,,
259,"Senior Secured Term Loan A (9.30% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,18369,7/1/2015,18369,500,18369,% of Net Assets,0.6%,0.1%,0.1%,500.0,,-%,,,,
260,"Senior Secured Term Loan B (15.30% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19933,7/1/2015,19933,500,19933,% of Net Assets,0.6%,0.1%,0.1%,500.0,,-%,,,,
261,"Senior Secured Term Loan B (15.30% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19933,7/1/2015,19933,38802,19933,38802,0.6%,1.2%,0.1%,500.0,,-%,,,,
262,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.53% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,109190,38802,109190,38802,109190,1.2%,3.3%,500.0,,-%,,,,
263,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.53% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,109190,109190,109190,109190,109190,3.3%,3.3%,500.0,,-%,,,,
264,PharMerica Corporation,Pharmaceuticals,"Second Lien Term Loan (10.21% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(3)(8)(13)",12/7/2017,12000,109190,11883,109190,12000,3.3%,0.4%,500.0,,-%,,,,
265,PharMerica Corporation,Pharmaceuticals,"Second Lien Term Loan (10.21% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(3)(8)(13)",12/7/2017,12000,11883,11883,12000,12000,0.4%,0.4%,500.0,,-%,,,,
266,Photonis Technologies SAS,"Electronic Equipment, Instruments & Components","First Lien Term Loan (10.31% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",9/10/2013,12872,11883,12654,12000,12654,0.4%,0.4%,500.0,,-%,,,,
267,Photonis Technologies SAS,"Electronic Equipment, Instruments & Components","First Lien Term Loan (10.31% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",9/10/2013,12872,12654,12654,12654,12654,0.4%,0.4%,500.0,,-%,,,,
268,"PlayPower, Inc.",Leisure Products,"Second Lien Term Loan (11.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",6/23/2015,11000,12654,10916,12654,11000,0.4%,0.3%,500.0,,-%,,,,
269,"PlayPower, Inc.",Leisure Products,"Second Lien Term Loan (11.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",6/23/2015,11000,10916,10916,11000,11000,0.3%,0.3%,500.0,,-%,,,,
270,"Research Now Group, Inc. & Survey Sampling International LLC",Professional Services,"First Lien Term Loan (8.02% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(3)(8)(13)",1/5/2018,9900,10916,9454,11000,9454,0.3%,0.3%,500.0,,-%,,,,
271,"Second Lien Term Loan (12.02% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,1/5/2018,46958,10916,46957,11000,1.4%,0.3%,0.3%,500.0,,-%,,,,
272,"Second Lien Term Loan (12.02% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,1/5/2018,46958,56412,46957,56411,1.4%,1.7%,0.3%,500.0,,-%,,,,
273,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (10.02% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,15173,56412,15113,56411,13724,1.7%,0.4%,500.0,,-%,,,,
274,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (10.02% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,15173,15113,15113,13724,13724,0.4%,0.4%,500.0,,-%,,,,
275,RME Group Holding Company,Media,"Senior Secured Term Loan A (8.81% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,31571,15113,31571,13724,31571,0.4%,1.0%,500.0,,-%,,,,
276,"Senior Secured Term Loan B (13.81% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,23424,5/4/2017,23424,15113,23424,13724,0.7%,0.4%,1.0%,500.0,,-%,,,,
277,"Senior Secured Term Loan B (13.81% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,23424,5/4/2017,23424,54995,23424,54995,0.7%,1.7%,1.0%,500.0,,-%,,,,
278,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.77% (LIBOR + 8.25%), due 11/27/2026)(8)(13)",12/7/2018,50000,54995,49505,54995,49505,1.7%,1.5%,500.0,,-%,,,,
279,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.77% (LIBOR + 8.25%), due 11/27/2026)(8)(13)",12/7/2018,50000,49505,49505,49505,49505,1.5%,1.5%,500.0,,-%,,,,
280,Romark WM-R Ltd. (f/k/a Washington Mill CLO Ltd.),Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.17%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,49505,22283,49505,15923,1.5%,0.5%,500.0,,-%,,,,
281,Romark WM-R Ltd. (f/k/a Washington Mill CLO Ltd.),Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.17%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,22283,22283,15923,15923,0.5%,0.5%,500.0,,-%,,,,
282,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,15923,0.5%,0.5%,500.0,,-%,,,,
283,Rosa Mexicano,"Hotels, Restaurants & Leisure","Revolving Line of Credit – $2,500 Commitment (10.31% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",3/29/2018,Principal Value,-,Fair  Value(2),% of Net Assets,-,0.5%,0.5%,-,,-%,,,,
284,"Senior Secured Term Loan (10.31% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,29438,3/29/2018,29438,-,29438,% of Net Assets,0.9%,0.5%,0.5%,-,,-%,,,,
285,"Senior Secured Term Loan (10.31% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,29438,3/29/2018,29438,29438,29438,29438,0.9%,0.9%,0.5%,-,,-%,,,,
286,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (12.02% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,29438,19642,29438,20000,0.9%,0.6%,-,,-%,,,,
287,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (12.02% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,19642,19642,20000,20000,0.6%,0.6%,-,,-%,,,,
288,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(13)",11/3/2017,48000,19642,47877,20000,47171,0.6%,1.4%,-,,-%,,,,
289,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(13)",11/3/2017,48000,47877,47877,47171,47171,1.4%,1.4%,-,,-%,,,,
290,"SEOTownCenter, Inc.",IT Services,"Senior Secured Term Loan A (10.31% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,27000,47877,27000,47171,27000,1.4%,0.8%,-,,-%,,,,
291,"Senior Secured Term Loan B (15.31% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,47877,19000,47171,0.6%,1.4%,0.8%,-,,-%,,,,
292,"Senior Secured Term Loan B (15.31% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,46000,19000,46000,0.6%,1.4%,0.8%,-,,-%,,,,
293,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.76% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3/2/2017,3000,46000,2977,46000,2909,1.4%,0.1%,-,,-%,,,,
294,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.76% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3/2/2017,3000,2977,2977,2909,2909,0.1%,0.1%,-,,-%,,,,
295,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.52% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,2977,7483,2909,7419,0.1%,0.2%,-,,-%,,,,
296,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.52% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,7483,7483,7419,7419,0.2%,0.2%,-,,-%,,,,
297,"Spartan Energy Services, Inc.",Energy Equipment & Services,"Senior Secured Term Loan A (10.52% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/11/2019)(13)",10/20/2014,13156,7483,13156,7419,13156,0.2%,0.4%,-,,-%,,,,
298,"Senior Secured Term Loan B (16.52% PIK (LIBOR + 14.00% with 1.00% LIBOR floor), due 2/11/2019)(13)(46)",10/20/2014,19832,10/20/2014,19832,7483,19832,7419,0.6%,0.2%,0.4%,-,,-%,,,,
299,"Senior Secured Term Loan B (16.52% PIK (LIBOR + 14.00% with 1.00% LIBOR floor), due 2/11/2019)(13)(46)",10/20/2014,19832,10/20/2014,19832,32988,19832,32988,0.6%,1.0%,0.4%,-,,-%,,,,
300,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.52% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,32988,7467,32988,7146,1.0%,0.2%,-,,-%,,,,
301,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.52% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,7467,7467,7146,7146,0.2%,0.2%,-,,-%,,,,
302,Strategic Materials,Household Durables,"Second Lien Term Loan (10.29% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,7467,6940,7146,5840,0.2%,0.2%,-,,-%,,,,
303,Strategic Materials,Household Durables,"Second Lien Term Loan (10.29% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,6940,6940,5840,5840,0.2%,0.2%,-,,-%,,,,
304,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,6940,-,5840,-,0.2%,-%,-,,-%,,,,
305,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,-,-,-,-,-%,-%,-,,-%,,,,
306,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.83%, due 1/17/2026)(5)(14)",12/5/2013,28200,-,17744,-,14912,-%,0.5%,-,,-%,,,,
307,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.83%, due 1/17/2026)(5)(14)",12/5/2013,28200,17744,17744,14912,14912,0.5%,0.5%,-,,-%,,,,
308,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,17744,32724,14912,22884,0.5%,0.7%,-,,-%,,,,
309,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,32724,32724,22884,22884,0.7%,0.7%,-,,-%,,,,
310,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,22884,0.7%,0.7%,-,,-%,,,,
311,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.35%, due 1/17/2032)(5)(14)",11/17/2014,Principal Value,63831,Fair  Value(2),% of Net Assets,41872,0.7%,0.7%,21489.0,,0.7%,,,,
312,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.35%, due 1/17/2032)(5)(14)",11/17/2014,Principal Value,41872,Fair  Value(2),21489,41872,0.7%,0.7%,21489.0,,0.7%,,,,
313,"Symphony CLO XV, Ltd.",Structured Finance,"Class F Notes (12.55% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,41872,11401,21489,12277,0.7%,0.4%,21489.0,,0.7%,,,,
314,"Symphony CLO XV, Ltd.",Structured Finance,"Class F Notes (12.55% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,11401,11401,12277,12277,0.4%,0.4%,21489.0,,0.7%,,,,
315,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (11.30% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,11401,2962,12277,2960,0.4%,0.1%,21489.0,,0.7%,,,,
316,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (11.30% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,11401,2962,12277,2960,0.4%,0.1%,21489.0,,0.7%,,,,
317,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.63% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,14000,11401,13935,12277,14000,0.4%,0.4%,21489.0,,0.7%,,,,
318,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.63% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,14000,11401,13935,12277,14000,0.4%,0.4%,21489.0,,0.7%,,,,
319,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (11.31% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,173733,11401,173733,12277,172571,0.4%,5.2%,21489.0,,0.7%,,,,
320,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (11.31% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,173733,11401,173733,12277,172571,0.4%,5.2%,21489.0,,0.7%,,,,
321,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.21% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,11401,27536,12277,27120,0.4%,0.8%,21489.0,,0.7%,,,,
322,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.21% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,11401,27536,12277,27120,0.4%,0.8%,21489.0,,0.7%,,,,
323,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.46% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,14500,11401,14405,12277,14405,0.4%,0.4%,21489.0,,0.7%,,,,
324,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.46% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,14500,11401,14405,12277,14405,0.4%,0.4%,21489.0,,0.7%,,,,
325,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (12.03% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(11)",10/2/2015,37000,11401,36604,12277,37000,0.4%,1.1%,21489.0,,0.7%,,,,
326,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (12.03% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(11)",10/2/2015,37000,11401,36604,12277,37000,0.4%,1.1%,21489.0,,0.7%,,,,
327,"USG Intermediate, LLC",Leisure Products,"Revolving Line of Credit – $2,000 Commitment (11.78% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2019)(13)(15)",4/15/2015,1500,11401,1500,12277,1500,0.4%,-%,21489.0,,0.7%,,,,
328,"Senior Secured Term Loan A (9.28% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,8235,4/15/2015,8235,11401,8235,12277,0.3%,0.4%,-%,21489.0,,0.7%,,,,
329,"Senior Secured Term Loan B (14.28% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,19802,4/15/2015,19802,11401,19802,12277,0.6%,0.4%,-%,21489.0,,0.7%,,,,
330,Equity(16),4/15/2015,19802,4/15/2015,1,11401,-,12277,-%,0.4%,-%,21489.0,,0.7%,,,,
331,Equity(16),4/15/2015,19802,4/15/2015,1,11401,29538,12277,29537,0.4%,0.9%,21489.0,,0.7%,,,,
332,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.77% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,11401,9892,12277,9673,0.4%,0.3%,21489.0,,0.7%,,,,
333,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.77% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,11401,9892,12277,9673,0.4%,0.3%,21489.0,,0.7%,,,,
334,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.52% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,12933,11401,12702,12277,12933,0.4%,0.4%,21489.0,,0.7%,,,,
335,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.52% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,12933,11401,12702,12277,12933,0.4%,0.4%,21489.0,,0.7%,,,,
336,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.31% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,23762,11401,20743,12277,22861,0.4%,0.7%,21489.0,,0.7%,,,,
337,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.31% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,23762,11401,20743,12277,22861,0.4%,0.7%,21489.0,,0.7%,,,,
338,"Voya CLO 2012-2, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,11401,450,12277,617,0.4%,-%,21489.0,,0.7%,,,,
339,"Voya CLO 2012-2, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,11401,450,12277,617,0.4%,-%,21489.0,,0.7%,,,,
340,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,617,0.4%,-%,21489.0,,0.7%,,,,
341,"Voya CLO 2012-3, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,Principal Value,46632,Fair  Value(2),% of Net Assets,-,0.4%,-%,617.0,,-%,,,,
342,"Voya CLO 2012-3, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,Principal Value,46632,-,% of Net Assets,617,0.4%,-%,617.0,,-%,,,,
343,"Voya CLO 2012-4, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 11.30%, due 10/16/2028)(5)(14)",11/29/2012,40613,46632,31128,% of Net Assets,27359,0.4%,0.8%,617.0,,-%,,,,
344,"Voya CLO 2012-4, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 11.30%, due 10/16/2028)(5)(14)",11/29/2012,40613,46632,31128,% of Net Assets,27359,0.4%,0.8%,617.0,,-%,,,,
345,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.42%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,46632,29294,% of Net Assets,22625,0.4%,0.7%,617.0,,-%,,,,
346,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.42%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,46632,29294,% of Net Assets,22625,0.4%,0.7%,617.0,,-%,,,,
347,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,46632,27320,% of Net Assets,22740,0.4%,0.7%,617.0,,-%,,,,
348,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,46632,27320,% of Net Assets,22740,0.4%,0.7%,617.0,,-%,,,,
349,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.60%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,46632,49130,% of Net Assets,43149,0.4%,1.3%,617.0,,-%,,,,
