,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
216,Keystone Acquisition Corp.(36),Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",50000,50000,50000,50000,50000.0,1.5%,1.5%,9647.0,,0.3%,%,,,,
217,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.28%, due 7/21/2031)(5)(14)",49934,50000,26516,50000,24257.0,1.5%,0.7%,9647.0,,0.3%,%,,,,
218,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.28%, due 7/21/2031)(5)(14)",49934,26516,26516,24257,24257.0,0.7%,0.7%,9647.0,,0.3%,%,,,,
219,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 57.45%, due 8/15/2022)(5)(14)",43110,26516,2058,24257,2200.0,0.7%,0.1%,9647.0,,0.3%,%,,,,
220,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 57.45%, due 8/15/2022)(5)(14)",43110,2058,2058,2200,2200.0,0.1%,0.1%,9647.0,,0.3%,%,,,,
221,"Maverick Healthcare Equity, LLC",Arizona / Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",43110,1252,2058,446,2200.0,-%,0.1%,9647.0,,0.3%,%,,,,
222,"Class A Common Units (1,250,000 units)(16)",Arizona / Health Care Providers & Services,-,43110,-,2058,-%,2200.0,-%,0.1%,9647.0,,0.3%,%,,,,
223,"Class A Common Units (1,250,000 units)(16)",Arizona / Health Care Providers & Services,-,43110,1252,2058,446,2200.0,-%,0.1%,9647.0,,0.3%,%,,,,
224,"MedMark Services, Inc.(51)",Texas / Health Care Providers & Services,"Second Lien Term Loan (10.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(11)",7000,1252,6933,446,6933.0,-%,0.2%,9647.0,,0.3%,%,,,,
225,"MedMark Services, Inc.(51)",Texas / Health Care Providers & Services,"Second Lien Term Loan (10.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(11)",7000,1252,6933,446,6933.0,-%,0.2%,9647.0,,0.3%,%,,,,
226,"Memorial MRI & Diagnostic, LLC",Texas / Health Care Providers & Services,"Senior Secured Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(11)",36925,1252,36925,446,36925.0,-%,1.1%,9647.0,,0.3%,%,,,,
227,"Memorial MRI & Diagnostic, LLC",Texas / Health Care Providers & Services,"Senior Secured Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(11)",36925,36925,36925,36925,36925.0,1.1%,1.1%,9647.0,,0.3%,%,,,,
228,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,36925.0,1.1%,1.1%,9647.0,,0.3%,%,,,,
229,"Mobile Posse, Inc.",Virginia / Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",Principal Value,27700,Fair  Value(2),% of Net Assets,27700,1.1%,1.1%,27700.0,,0.8%,%,,,,
230,"Mobile Posse, Inc.",Virginia / Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",Principal Value,27700,Fair  Value(2),27700,27700,0.8%,1.1%,27700.0,,0.8%,%,,,,
231,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.66%, due 10/15/2030)(5)(14)",43650,27700,28357,27700,23267,0.8%,0.7%,27700.0,,0.8%,%,,,,
232,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.66%, due 10/15/2030)(5)(14)",43650,28357,28357,23267,23267,0.7%,0.7%,27700.0,,0.8%,%,,,,
233,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%, due 7/15/2031)(5)(6)(14)",47830,28357,31528,23267,37333,0.7%,1.1%,27700.0,,0.8%,%,,,,
234,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%, due 7/15/2031)(5)(6)(14)",47830,31528,31528,37333,37333,1.1%,1.1%,27700.0,,0.8%,%,,,,
235,"MRP Holdco, Inc.",Massachusetts / IT Services,"Senior Secured Term Loan A (6.59% (LIBOR + 4.50% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",43000,31528,43000,37333,43000,1.1%,1.3%,27700.0,,0.8%,%,,,,
236,"Senior Secured Term Loan B (10.59% (LIBOR + 8.50% with 1.50% LIBOR floor), due 4/17/2024)(13)",43000,"Senior Secured Term Loan A (6.59% (LIBOR + 4.50% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",43000,31528,43000,37333,1.3%,1.1%,1.3%,27700.0,,0.8%,%,,,,
237,"Senior Secured Term Loan B (10.59% (LIBOR + 8.50% with 1.50% LIBOR floor), due 4/17/2024)(13)",43000,"Senior Secured Term Loan A (6.59% (LIBOR + 4.50% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",43000,31528,86000,37333,86000,1.1%,2.6%,27700.0,,0.8%,%,,,,
238,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.58%, due 7/19/2030)(5)(14)",42063,31528,31734,37333,26350,1.1%,0.8%,27700.0,,0.8%,%,,,,
239,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.58%, due 7/19/2030)(5)(14)",42063,31734,31734,26350,26350,0.8%,0.8%,27700.0,,0.8%,%,,,,
240,"Octagon Investment Partners 18-R Ltd. (f/k/a Octagon Investment Partners XVIII, Ltd.)",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.26%, due 4/16/2031)(5)(6)(14)",46016,31734,27295,26350,26420,0.8%,0.8%,27700.0,,0.8%,%,,,,
241,"Octagon Investment Partners 18-R Ltd. (f/k/a Octagon Investment Partners XVIII, Ltd.)",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.26%, due 4/16/2031)(5)(6)(14)",46016,27295,27295,26420,26420,0.8%,0.8%,27700.0,,0.8%,%,,,,
242,Pearl Intermediate Parent LLC,Connecticut / Health Care Providers & Services,"Second Lien Term Loan (8.33% (LIBOR + 6.25%, due 2/15/2026)(8)(13)",5000,27295,4976,26420,5000,0.8%,0.1%,27700.0,,0.8%,%,,,,
243,Pearl Intermediate Parent LLC,Connecticut / Health Care Providers & Services,"Second Lien Term Loan (8.33% (LIBOR + 6.25%, due 2/15/2026)(8)(13)",5000,27295,4976,26420,5000,0.8%,0.1%,27700.0,,0.8%,%,,,,
244,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (11.81% (LIBOR + 9.50% with 1.00% LIBOR floor), due 8/11/2020)(11)(15)",500,27295,500,26420,500,0.8%,-%,27700.0,,0.8%,%,,,,
245,"Senior Secured Term Loan A (8.81% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",18828,"Revolving Line of Credit – $1,000 Commitment (11.81% (LIBOR + 9.50% with 1.00% LIBOR floor), due 8/11/2020)(11)(15)",18828,27295,18828,26420,0.6%,0.8%,-%,27700.0,,0.8%,%,,,,
246,"Senior Secured Term Loan B (14.81% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",20163,"Revolving Line of Credit – $1,000 Commitment (11.81% (LIBOR + 9.50% with 1.00% LIBOR floor), due 8/11/2020)(11)(15)",20163,27295,20163,26420,0.6%,0.8%,-%,27700.0,,0.8%,%,,,,
247,"Senior Secured Term Loan B (14.81% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",20163,"Revolving Line of Credit – $1,000 Commitment (11.81% (LIBOR + 9.50% with 1.00% LIBOR floor), due 8/11/2020)(11)(15)",20163,39491,20163,39491,0.6%,1.2%,-%,27700.0,,0.8%,%,,,,
248,"PGX Holdings, Inc.",Utah / Diversified Consumer Services,"Second Lien Term Loan (11.09% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",118289,39491,118289,39491,118289,1.2%,3.5%,27700.0,,0.8%,%,,,,
249,"PGX Holdings, Inc.",Utah / Diversified Consumer Services,"Second Lien Term Loan (11.09% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",118289,118289,118289,118289,118289,3.5%,3.5%,27700.0,,0.8%,%,,,,
250,PharMerica Corporation,Kentucky / Pharmaceuticals,"Second Lien Term Loan (9.80% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(8)(13)",12000,118289,11882,118289,12000,3.5%,0.4%,27700.0,,0.8%,%,,,,
251,PharMerica Corporation,Kentucky / Pharmaceuticals,"Second Lien Term Loan (9.80% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(8)(13)",12000,118289,11882,118289,12000,3.5%,0.4%,27700.0,,0.8%,%,,,,
252,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,12000,3.5%,0.4%,27700.0,,0.8%,%,,,,
253,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (9.83% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",Principal Value,12872,Fair  Value(2),% of Net Assets,12490,3.5%,0.4%,12335.0,,0.4%,%,,,,
254,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (9.83% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",Principal Value,12490,Fair  Value(2),12335,12490,0.4%,0.4%,12335.0,,0.4%,%,,,,
255,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",11000,12490,10904,12335,11000,0.4%,0.3%,12335.0,,0.4%,%,,,,
256,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",11000,10904,10904,11000,11000,0.3%,0.3%,12335.0,,0.4%,%,,,,
257,"Research Now Group, Inc.",Connecticut / Professional Services,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",9950,10904,9468,11000,9608,0.3%,0.3%,12335.0,,0.4%,%,,,,
258,"Second Lien Term Loan (11.82% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(8)(11)",50000,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",46738,10904,47382,11000,1.4%,0.3%,0.3%,12335.0,,0.4%,%,,,,
259,"Second Lien Term Loan (11.82% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(8)(11)",50000,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",46738,56206,47382,56990,1.4%,1.7%,0.3%,12335.0,,0.4%,%,,,,
260,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (9.59% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",15173,56206,15113,56990,14339,1.7%,0.4%,12335.0,,0.4%,%,,,,
261,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (9.59% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",15173,15113,15113,14339,14339,0.4%,0.4%,12335.0,,0.4%,%,,,,
262,RME Group Holding Company,Florida / Media,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",35146,15113,35146,14339,35146,0.4%,1.0%,12335.0,,0.4%,%,,,,
263,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24349,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24349,15113,24349,14339,0.7%,0.4%,1.0%,12335.0,,0.4%,%,,,,
264,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24349,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24349,59495,24349,59495,0.7%,1.7%,1.0%,12335.0,,0.4%,%,,,,
265,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (11.83% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(11)",50000,59495,49219,59495,50000,1.7%,1.5%,12335.0,,0.4%,%,,,,
266,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (11.83% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(11)",50000,59495,49219,59495,50000,1.7%,1.5%,12335.0,,0.4%,%,,,,
267,Romark WM-R Ltd. (f/k/a Washington Mill CLO Ltd.),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.41%, due 4/20/2031)(5)(6)(14)",27724,59495,21494,59495,17961,1.7%,0.5%,12335.0,,0.4%,%,,,,
268,Romark WM-R Ltd. (f/k/a Washington Mill CLO Ltd.),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.41%, due 4/20/2031)(5)(6)(14)",27724,21494,21494,17961,17961,0.5%,0.5%,12335.0,,0.4%,%,,,,
269,Rosa Mexicano,"New York / Hotels, Restaurants & Leisure","Revolving Line of Credit – $2,500 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",-,21494,-,17961,-,0.5%,-%,12335.0,,0.4%,%,,,,
270,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",29813,"Revolving Line of Credit – $2,500 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",29813,21494,29813,17961,0.9%,0.5%,-%,12335.0,,0.4%,%,,,,
271,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",29813,"Revolving Line of Credit – $2,500 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",29813,21494,29813,17961,29813,0.5%,0.9%,12335.0,,0.4%,%,,,,
272,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (11.59% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",20000,21494,19605,17961,20000,0.5%,0.6%,12335.0,,0.4%,%,,,,
273,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (11.59% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",20000,19605,19605,20000,20000,0.6%,0.6%,12335.0,,0.4%,%,,,,
274,"Securus Technologies Holdings, Inc.",Texas / Communications Equipment,"Second Lien Term Loan (10.34% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(8)(13)",40000,19605,39860,20000,40000,0.6%,1.2%,12335.0,,0.4%,%,,,,
275,"Securus Technologies Holdings, Inc.",Texas / Communications Equipment,"Second Lien Term Loan (10.34% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(8)(13)",40000,19605,39860,20000,40000,0.6%,1.2%,12335.0,,0.4%,%,,,,
276,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,40000,0.6%,1.2%,12335.0,,0.4%,%,,,,
277,"SEOTownCenter, Inc",Utah / Internet Software & Services,"Senior Secured Term Loan A (9.84% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",Principal Value,25000,Fair  Value(2),% of Net Assets,25000,0.6%,1.2%,25000.0,,0.7%,%,,,,
278,"Senior Secured Term Loan B (14.84% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",17000,"Senior Secured Term Loan A (9.84% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",17000,25000,17000,% of Net Assets,0.5%,0.6%,1.2%,25000.0,,0.7%,%,,,,
279,"Senior Secured Term Loan B (14.84% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",17000,"Senior Secured Term Loan A (9.84% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",17000,25000,42000,% of Net Assets,42000,0.6%,1.2%,25000.0,,0.7%,%,,,,
280,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.34% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3000,25000,2975,% of Net Assets,2975,0.6%,0.1%,25000.0,,0.7%,%,,,,
281,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.34% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3000,2975,2975,2975,2975,0.1%,0.1%,25000.0,,0.7%,%,,,,
282,Small Business Whole Loan Portfolio(41),New York / Online Lending,"124 Small Business Loans purchased from On Deck Capital, Inc.",30,2975,30,2975,17,0.1%,-%,25000.0,,0.7%,%,,,,
283,Small Business Whole Loan Portfolio(41),New York / Online Lending,"124 Small Business Loans purchased from On Deck Capital, Inc.",30,30,30,17,17,-%,-%,25000.0,,0.7%,%,,,,
284,SMG US Midco,"Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (9.09% (LIBOR + 7.00%, due 1/23/2026)(8)(13)",7500,30,7482,17,7482,-%,0.2%,25000.0,,0.7%,%,,,,
285,SMG US Midco,"Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (9.09% (LIBOR + 7.00%, due 1/23/2026)(8)(13)",7500,30,7482,17,7482,-%,0.2%,25000.0,,0.7%,%,,,,
286,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.98% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2018)(13)",13156,30,12528,17,13046,-%,0.4%,25000.0,,0.7%,%,,,,
287,"Senior Secured Term Loan B (13.98% PIK (LIBOR + 12.00% with 1.00% LIBOR floor), due 12/28/2018)(13)(46)",18237,"Senior Secured Term Loan A (7.98% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2018)(13)",16838,30,18237,17,0.5%,-%,0.4%,25000.0,,0.7%,%,,,,
288,"Senior Secured Term Loan B (13.98% PIK (LIBOR + 12.00% with 1.00% LIBOR floor), due 12/28/2018)(13)(46)",18237,"Senior Secured Term Loan A (7.98% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2018)(13)",16838,29366,18237,31283,0.5%,0.9%,0.4%,25000.0,,0.7%,%,,,,
289,Spectrum Holdings III Corp,Georgia / Health Care Equipment & Supplies,"Second Lien Term Loan (9.09% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(8)(13)",7500,29366,7464,31283,7464,0.9%,0.2%,25000.0,,0.7%,%,,,,
290,Spectrum Holdings III Corp,Georgia / Health Care Equipment & Supplies,"Second Lien Term Loan (9.09% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(8)(13)",7500,29366,7464,31283,7464,0.9%,0.2%,25000.0,,0.7%,%,,,,
291,Strategic Materials,Texas / Household Durables,"Second Lien Term Loan (10.10% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(8)(11)",7000,29366,6936,31283,6936,0.9%,0.2%,25000.0,,0.7%,%,,,,
292,Strategic Materials,Texas / Household Durables,"Second Lien Term Loan (10.10% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(8)(11)",7000,29366,6936,31283,6936,0.9%,0.2%,25000.0,,0.7%,%,,,,
293,"Stryker Energy, LLC",Louisiana / Energy Equipment & Services,Overriding Royalty Interests (43),7000,29366,-,31283,-,0.9%,-%,25000.0,,0.7%,%,,,,
294,"Stryker Energy, LLC",Louisiana / Energy Equipment & Services,Overriding Royalty Interests (43),7000,29366,-,31283,-,0.9%,-%,25000.0,,0.7%,%,,,,
295,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.47%, due 1/17/2026)(5)(14)",28200,29366,18183,31283,14218,0.9%,0.4%,25000.0,,0.7%,%,,,,
296,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.47%, due 1/17/2026)(5)(14)",28200,18183,18183,14218,14218,0.4%,0.4%,25000.0,,0.7%,%,,,,
297,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 3.78%, due 7/14/2026)(5)(6)(14)",49250,18183,34297,14218,27478,0.4%,0.8%,25000.0,,0.7%,%,,,,
298,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 3.78%, due 7/14/2026)(5)(6)(14)",49250,34297,34297,27478,27478,0.8%,0.8%,25000.0,,0.7%,%,,,,
299,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.30%, due 10/17/2026)(5)(14)",50250,34297,39512,27478,32433,0.8%,1.0%,25000.0,,0.7%,%,,,,
300,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.30%, due 10/17/2026)(5)(14)",50250,39512,39512,32433,32433,1.0%,1.0%,25000.0,,0.7%,%,,,,
301,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,32433,1.0%,1.0%,25000.0,,0.7%,%,,,,
302,TGP HOLDINGS III LLC,Oregon / Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",Principal Value,3000,Fair  Value(2),% of Net Assets,2959,1.0%,1.0%,2959.0,,0.1%,%,,,,
303,TGP HOLDINGS III LLC,Oregon / Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",Principal Value,3000,2959,% of Net Assets,2959,1.0%,0.1%,2959.0,,0.1%,%,,,,
304,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (10.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",14000,3000,13926,% of Net Assets,14000,1.0%,0.4%,2959.0,,0.1%,%,,,,
305,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (10.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",14000,13926,13926,14000,14000,0.4%,0.4%,2959.0,,0.1%,%,,,,
306,"Town & Country Holdings, Inc.",New York / Distributors,"First Lien Term Loan (11.33% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/26/2023)(3)(11)",69650,13926,69650,14000,69650,0.4%,2.0%,2959.0,,0.1%,%,,,,
307,"Town & Country Holdings, Inc.",New York / Distributors,"First Lien Term Loan (11.33% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/26/2023)(3)(11)",69650,69650,69650,69650,69650,2.0%,2.0%,2959.0,,0.1%,%,,,,
308,"Transplace Holdings, Inc.",Texas / Transportation Infrastructure,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(8)(13)",28104,69650,27494,69650,28104,2.0%,0.8%,2959.0,,0.1%,%,,,,
309,"Transplace Holdings, Inc.",Texas / Transportation Infrastructure,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(8)(13)",28104,27494,27494,28104,28104,0.8%,0.8%,2959.0,,0.1%,%,,,,
310,"Turning Point Brands, Inc.(42)",Kentucky / Tobacco,"Second Lien Term Loan (9.04% (LIBOR + 7.00% with 0.00% LIBOR floor), due 3/7/2024)(3)(8)(13)",14500,27494,14392,28104,14392,0.8%,0.4%,2959.0,,0.1%,%,,,,
311,"Turning Point Brands, Inc.(42)",Kentucky / Tobacco,"Second Lien Term Loan (9.04% (LIBOR + 7.00% with 0.00% LIBOR floor), due 3/7/2024)(3)(8)(13)",14500,14392,14392,14392,14392,0.4%,0.4%,2959.0,,0.1%,%,,,,
312,"United Sporting Companies, Inc.(18)",South Carolina / Distributors,"Second Lien Term Loan (13.09% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(13)(46)",149126,14392,127091,14392,58806,0.4%,1.7%,2959.0,,0.1%,%,,,,
313,"Common Stock (24,967 shares)(16)",South Carolina / Distributors,-,149126,-,127091,-%,58806,0.4%,1.7%,2959.0,,0.1%,%,,,,
314,"Common Stock (24,967 shares)(16)",South Carolina / Distributors,-,149126,127091,127091,58806,58806,1.7%,1.7%,2959.0,,0.1%,%,,,,
315,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.60% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(12)",37000,127091,36551,58806,37000,1.7%,1.1%,2959.0,,0.1%,%,,,,
316,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.60% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(12)",37000,36551,36551,37000,37000,1.1%,1.1%,2959.0,,0.1%,%,,,,
317,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (8.06% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(11)",31363,36551,31363,37000,27926,1.1%,0.8%,2959.0,,0.1%,%,,,,
318,"Senior Secured Term Loan B (14.06% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(11)",32500,"Senior Secured Term Loan A (8.06% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(11)",32500,36551,28273,37000,0.8%,1.1%,0.8%,2959.0,,0.1%,%,,,,
319,"Senior Secured Term Loan B (14.06% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(11)",32500,"Senior Secured Term Loan A (8.06% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(11)",32500,63863,28273,56199,0.8%,1.6%,0.8%,2959.0,,0.1%,%,,,,
320,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (11.34% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2018)(13)(15)",2500,63863,2500,56199,2500,1.6%,0.1%,2959.0,,0.1%,%,,,,
321,"Senior Secured Term Loan A (8.84% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",11385,"Revolving Line of Credit – $2,500 Commitment (11.34% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2018)(13)(15)",11385,63863,11385,56199,0.3%,1.6%,0.1%,2959.0,,0.1%,%,,,,
