,0,1,2,3,4,5,6,7,8,9,10,11
280,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,27357,15000,26637,15000,,0.4%,,
281,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,15000,15000,15000,15000,0.4%,,,
282,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9561,15000,9561,15000,9561,,0.2%,,
283,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9799,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9799,15000,9799,15000,0.3%,,,,
284,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9799,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9799,19360,9799,19360,0.3%,0.5%,,,
285,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,19360,-,19360,-,,-%,,
286,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,-,-,-,-,-%,,,
287,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,-,22562,-,24425,,0.7%,,
288,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,22562,22562,24425,24425,0.7%,,,
289,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,22562,34797,24425,40034,,1.1%,,
290,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,34797,34797,40034,40034,1.1%,,,
291,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,34797,44018,40034,45641,,1.2%,,
292,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,44018,44018,45641,45641,1.2%,,,
293,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",50250,44018,46994,45641,46452,,1.3%,,
294,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",50250,46994,46994,46452,46452,1.3%,,,
295,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",68146,46994,68146,46452,68146,,1.8%,,
296,"Delayed Draw Term Loan – $11,500 Commitment (expires 12/31/2015)(25)",-,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",-,46994,-,46452,-%,,,,
297,"Delayed Draw Term Loan – $11,500 Commitment (expires 12/31/2015)(25)",-,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",-,68146,-,68146,-%,1.8%,,,
298,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(16)",21487,68146,21378,68146,17233,,0.5%,,
299,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(16)",21487,21378,21378,17233,17233,0.5%,,,
300,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,21378,23628,17233,23628,,0.6%,,
301,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,23628,23628,23628,23628,0.6%,,,
302,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,23628,12808,23628,13000,,0.4%,,
303,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,12808,12808,13000,13000,0.4%,,,
304,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",47802,12808,47802,13000,45548,,1.2%,,
305,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,12808,46155,13000,1.2%,,,,
306,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,96702,46155,91703,1.2%,2.4%,,,
307,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)",5000,96702,4925,91703,4925,,0.1%,,
308,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)",5000,4925,4925,4925,4925,0.1%,,,
309,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,4925,,,,
310,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",Principal Value,35644,Fair  Value(2),% of Net Assets,35644,,,35644.0,1.0%
311,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",36881,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",36881,35644,36881,% of Net Assets,1.0%,,,,
312,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",36881,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",36881,72525,36881,72525,1.0%,2.0%,,,
313,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",4595,72525,4573,72525,4595,,0.1%,,
314,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",4595,4573,4573,4595,4595,0.1%,,,
315,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",9825,4573,9825,4595,9825,,0.3%,,
316,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,4573,100000,4595,2.7%,,,,
317,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,109825,100000,109825,2.7%,3.0%,,,
318,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",158238,109825,158238,109825,145618,,3.9%,,
319,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",158238,158238,158238,145618,145618,3.9%,,,
320,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",23250,158238,23250,145618,21551,,0.6%,,
321,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,158238,33406,145618,0.9%,,,,
322,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,59250,33406,54957,0.9%,1.5%,,,
323,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(25)(26)",-,59250,-,54957,-,,-%,,
324,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)",21587,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(25)(26)",21587,59250,21587,54957,0.6%,,,,
325,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)",21695,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(25)(26)",21695,59250,21695,54957,0.6%,,,,
326,Equity,21695,1,21695,-,21695,-%,0.6%,,,,
327,Equity,21695,1,21695,43283,21695,43282,0.6%,1.2%,,,
328,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,43283,17000,43282,16042,,0.4%,,
329,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,17000,17000,16042,16042,0.4%,,,
330,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.32%)(11)(22)",38070,17000,30002,16042,32391,,0.9%,,
331,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.32%)(11)(22)",38070,30002,30002,32391,32391,0.9%,,,
332,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.87%)(11)(22)",46632,30002,37208,32391,38465,,1.0%,,
333,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.87%)(11)(22)",46632,37208,37208,38465,38465,1.0%,,,
334,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.40%)(11)(22)",40613,37208,32918,38465,34977,,0.9%,,
335,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.40%)(11)(22)",40613,32918,32918,34977,34977,0.9%,,,
336,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.25%)(11)(22)(48)",32383,32918,28886,34977,29170,,0.8%,,
337,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.25%)(11)(22)(48)",32383,28886,28886,29170,29170,0.8%,,,
338,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.28%)(11)(22)(48)",22600,28886,19542,29170,20137,,0.5%,,
339,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.28%)(11)(22)(48)",22600,19542,19542,20137,20137,0.5%,,,
340,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,20137,,,,
341,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",Principal Value,9147,Fair  Value(2),% of Net Assets,8796,,,9147.0,0.2%
342,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",Principal Value,8796,Fair  Value(2),9147,8796,0.2%,,,
343,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",12000,8796,12000,9147,12000,,0.3%,,
344,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",-,8796,-,9147,-%,,,,
345,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",-,12000,-,12000,-%,0.3%,,,
346,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",3000,12000,3000,12000,-,,-%,,
347,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,-,3000,-%,-,,,,
348,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,3000,3000,-,-,-%,,,
