,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
222,Pacific World Corporation,California / Personal Products,"Revolving Line of Credit – $21,000 Commitment (9.06% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",20825,26236,20825,23418,20825,0.7%,0.6%,37445.0,,1.1%,,,,,
223,"Senior Secured Term Loan A (7.06% (LIBOR + 5.25% with 1.00% LIBOR floor), due 9/26/2020)(3)(13)",96500,"Revolving Line of Credit – $21,000 Commitment (9.06% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",96500,26236,93856,23418,2.8%,0.7%,0.6%,37445.0,,1.1%,,,,,
224,"Senior Secured Term Loan B (11.06% (LIBOR + 9.25% with 1.00% LIBOR floor), due 9/26/2020)(3)(13)",96500,"Revolving Line of Credit – $21,000 Commitment (9.06% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",96500,26236,68470,23418,2.1%,0.7%,0.6%,37445.0,,1.1%,,,,,
225,"Common Stock (6,778,414 units)(16)",-,"Revolving Line of Credit – $21,000 Commitment (9.06% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",-,26236,-,23418,-%,0.7%,0.6%,37445.0,,1.1%,,,,,
226,"Common Stock (6,778,414 units)(16)",-,"Revolving Line of Credit – $21,000 Commitment (9.06% (LIBOR + 7.25% with 1.00% LIBOR floor), due 9/26/2020)(13)(15)",-,213825,-,183151,-%,5.5%,0.6%,37445.0,,1.1%,,,,,
227,Pearl Intermediate Parent LLC,Connecticut / Health Care Providers & Services,"Second Lien Term Loan (8.03% (LIBOR + 6.25%, due 2/15/2026)(8)(13)",5000,213825,4975,183151,5000,5.5%,0.1%,37445.0,,1.1%,,,,,
228,Pearl Intermediate Parent LLC,Connecticut / Health Care Providers & Services,"Second Lien Term Loan (8.03% (LIBOR + 6.25%, due 2/15/2026)(8)(13)",5000,4975,4975,5000,5000,0.1%,0.1%,37445.0,,1.1%,,,,,
229,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (10.13% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(13)",17500,4975,17491,5000,17500,0.1%,0.5%,37445.0,,1.1%,,,,,
230,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (10.13% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(13)",17500,17491,17491,17500,17500,0.5%,0.5%,37445.0,,1.1%,,,,,
231,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (11.20% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",500,17491,500,17500,500,0.5%,-%,37445.0,,1.1%,,,,,
232,"Senior Secured Term Loan A (8.20% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",19069,"Revolving Line of Credit – $1,000 Commitment (11.20% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",19069,17491,19069,17500,0.6%,0.5%,-%,37445.0,,1.1%,,,,,
233,"Senior Secured Term Loan B (14.20% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",20284,"Revolving Line of Credit – $1,000 Commitment (11.20% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",20284,17491,20284,17500,0.6%,0.5%,-%,37445.0,,1.1%,,,,,
234,"Senior Secured Term Loan B (14.20% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",20284,"Revolving Line of Credit – $1,000 Commitment (11.20% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",20284,39853,20284,39853,0.6%,1.2%,-%,37445.0,,1.1%,,,,,
235,"PGX Holdings, Inc.(40)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.89% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",118289,39853,118289,39853,118289,1.2%,3.5%,37445.0,,1.1%,,,,,
236,"PGX Holdings, Inc.(40)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.89% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",118289,118289,118289,118289,118289,3.5%,3.5%,37445.0,,1.1%,,,,,
237,PharMerica Corporation,Kentucky / Pharmaceuticals,"Second Lien Term Loan (9.46% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(8)(13)",12000,118289,11881,118289,12000,3.5%,0.4%,37445.0,,1.1%,,,,,
238,PharMerica Corporation,Kentucky / Pharmaceuticals,"Second Lien Term Loan (9.46% (LIBOR + 7.75% with 1.00% LIBOR floor), due 12/7/2025)(8)(13)",12000,11881,11881,12000,12000,0.4%,0.4%,37445.0,,1.1%,,,,,
239,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (9.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",12872,11881,12407,12000,11518,0.4%,0.3%,37445.0,,1.1%,,,,,
240,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (9.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(11)(14)",12872,12407,12407,11518,11518,0.3%,0.3%,37445.0,,1.1%,,,,,
241,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,11518,0.3%,0.3%,37445.0,,1.1%,,,,,
242,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (11.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",Principal Value,11000,Fair  Value(2),% of Net Assets,10898,0.3%,0.3%,11000.0,,0.3%,,,,,
243,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (11.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(11)",Principal Value,10898,Fair  Value(2),11000,10898,0.3%,0.3%,11000.0,,0.3%,,,,,
244,"Research Now Group, Inc.",Connecticut / Professional Services,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",10000,10898,9518,11000,9649,0.3%,0.3%,11000.0,,0.3%,,,,,
245,"Second Lien Term Loan (11.86% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(8)(10)",50000,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",46610,10898,47229,11000,1.4%,0.3%,0.3%,11000.0,,0.3%,,,,,
246,"Second Lien Term Loan (11.86% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(8)(10)",50000,"First Lien Term Loan (7.86% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(8)(10)",46610,56128,47229,56878,1.4%,1.7%,0.3%,11000.0,,0.3%,,,,,
247,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (9.38% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",30172,56128,29558,56878,28499,1.7%,0.9%,11000.0,,0.3%,,,,,
248,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (9.38% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",30172,29558,29558,28499,28499,0.9%,0.9%,11000.0,,0.3%,,,,,
249,RME Group Holding Company,Florida / Media,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",36938,29558,36938,28499,36938,0.9%,1.1%,11000.0,,0.3%,,,,,
250,"Senior Secured Term Loan B (13.31% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24813,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24813,29558,24813,28499,0.7%,0.9%,1.1%,11000.0,,0.3%,,,,,
251,"Senior Secured Term Loan B (13.31% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24813,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",24813,61751,24813,61751,0.7%,1.8%,1.1%,11000.0,,0.3%,,,,,
252,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (11.38% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(11)",50000,61751,49188,61751,50000,1.8%,1.5%,11000.0,,0.3%,,,,,
253,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (11.38% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(11)",50000,49188,49188,50000,50000,1.5%,1.5%,11000.0,,0.3%,,,,,
254,Romark WM-R Ltd.  (f/k/a Washington Mill CLO Ltd.),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.49%, due 4/20/2031)(5)(6)(14)",27725,49188,20865,50000,17771,1.5%,0.5%,11000.0,,0.3%,,,,,
255,Romark WM-R Ltd.  (f/k/a Washington Mill CLO Ltd.),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.49%, due 4/20/2031)(5)(6)(14)",27725,20865,20865,17771,17771,0.5%,0.5%,11000.0,,0.3%,,,,,
256,Rosa Mexicano,"New York / Hotels, Restaurants & Leisure","Revolving Line of Credit – $2,500 Commitment (9.80% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(8)(11)(15)",-,20865,-,17771,-,0.5%,-%,11000.0,,0.3%,,,,,
257,"Senior Secured Term Loan (9.80% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(8)(11)",30000,"Revolving Line of Credit – $2,500 Commitment (9.80% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(8)(11)(15)",30000,20865,30000,17771,0.9%,0.5%,-%,11000.0,,0.3%,,,,,
258,"Senior Secured Term Loan (9.80% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(8)(11)",30000,"Revolving Line of Credit – $2,500 Commitment (9.80% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(8)(11)(15)",30000,30000,30000,30000,0.9%,0.9%,-%,11000.0,,0.3%,,,,,
259,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (11.38% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",20000,30000,19586,30000,20000,0.9%,0.6%,11000.0,,0.3%,,,,,
260,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (11.38% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",20000,19586,19586,20000,20000,0.6%,0.6%,11000.0,,0.3%,,,,,
261,"Securus Technologies Holdings, Inc.",Texas / Communications Equipment,"Second Lien Term Loan (10.13% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(8)(13)",40000,19586,39855,20000,40000,0.6%,1.2%,11000.0,,0.3%,,,,,
262,"Securus Technologies Holdings, Inc.",Texas / Communications Equipment,"Second Lien Term Loan (10.13% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(8)(13)",40000,39855,39855,40000,40000,1.2%,1.2%,11000.0,,0.3%,,,,,
263,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.13% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3000,39855,2974,40000,2974,1.2%,0.1%,11000.0,,0.3%,,,,,
264,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.13% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(13)",3000,2974,2974,2974,2974,0.1%,0.1%,11000.0,,0.3%,,,,,
265,Small Business Whole Loan Portfolio(41),New York / Online Lending,"124 Small Business Loans purchased from On Deck Capital, Inc.",288,2974,288,2974,199,0.1%,-%,11000.0,,0.3%,,,,,
266,Small Business Whole Loan Portfolio(41),New York / Online Lending,"124 Small Business Loans purchased from On Deck Capital, Inc.",288,288,288,199,199,-%,-%,11000.0,,0.3%,,,,,
267,SMG US Midco,"Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (8.88% (LIBOR + 7.00%, due 1/23/2026)(8)(13)",7500,288,7482,199,7482,-%,0.2%,11000.0,,0.3%,,,,,
268,SMG US Midco,"Pennsylvania / Hotels, Restaurants & Leisure","Second Lien Term Loan (8.88% (LIBOR + 7.00%, due 1/23/2026)(8)(13)",7500,7482,7482,7482,7482,0.2%,0.2%,11000.0,,0.3%,,,,,
269,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,7482,0.2%,0.2%,11000.0,,0.3%,,,,,
270,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.65% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2018)(13)",Principal Value,13156,Fair  Value(2),% of Net Assets,12232,0.2%,0.2%,12988.0,,0.4%,,,,,
271,"Spartan Energy Services, Inc.","Senior Secured Term Loan B (13.65% PIK (LIBOR + 12.00% with 1.00% LIBOR floor)13.65% PIK, due 12/28/2018)(13)(46)",17608,Principal Value,15615,Fair  Value(2),17250,12232,0.5%,0.2%,12988.0,,0.4%,,,,,
272,"Spartan Energy Services, Inc.","Senior Secured Term Loan B (13.65% PIK (LIBOR + 12.00% with 1.00% LIBOR floor)13.65% PIK, due 12/28/2018)(13)(46)",17608,Principal Value,27847,Fair  Value(2),30238,12232,0.9%,0.2%,12988.0,,0.4%,,,,,
273,Spectrum Holdings III Corp.,Georgia / Health Care Equipment & Supplies,"Second Lien Term Loan (8.88% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(8)(13)",7500,27847,7463,30238,7500,0.9%,0.2%,12988.0,,0.4%,,,,,
274,Spectrum Holdings III Corp.,Georgia / Health Care Equipment & Supplies,"Second Lien Term Loan (8.88% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(8)(13)",7500,7463,7463,7500,7500,0.2%,0.2%,12988.0,,0.4%,,,,,
275,Strategic Materials,Texas / Household Durables,"Second Lien Term Loan (9.52% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(11)",7000,7463,6934,7500,6934,0.2%,0.2%,12988.0,,0.4%,,,,,
276,Strategic Materials,Texas / Household Durables,"Second Lien Term Loan (9.52% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(11)",7000,6934,6934,6934,6934,0.2%,0.2%,12988.0,,0.4%,,,,,
277,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.10%, due 1/17/2026)(5)(14)",28200,6934,18700,6934,14514,0.2%,0.4%,12988.0,,0.4%,,,,,
278,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.10%, due 1/17/2026)(5)(14)",28200,18700,18700,14514,14514,0.4%,0.4%,12988.0,,0.4%,,,,,
279,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.70%, due 7/14/2026)(5)(6)(14)",49250,18700,34875,14514,28075,0.4%,0.8%,12988.0,,0.4%,,,,,
280,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 6.70%, due 7/14/2026)(5)(6)(14)",49250,34875,34875,28075,28075,0.8%,0.8%,12988.0,,0.4%,,,,,
281,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.01%, due 10/17/2026)(5)(14)",50250,34875,40170,28075,32967,0.8%,1.0%,12988.0,,0.4%,,,,,
282,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.01%, due 10/17/2026)(5)(14)",50250,40170,40170,32967,32967,1.0%,1.0%,12988.0,,0.4%,,,,,
283,TGP HOLDINGS III LLC,Oregon / Household Durables,"Second Lien Term Loan (10.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",3000,40170,2958,32967,3000,1.0%,0.1%,12988.0,,0.4%,,,,,
284,TGP HOLDINGS III LLC,Oregon / Household Durables,"Second Lien Term Loan (10.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",3000,2958,2958,3000,3000,0.1%,0.1%,12988.0,,0.4%,,,,,
285,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.94% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",14000,2958,13921,3000,14000,0.1%,0.4%,12988.0,,0.4%,,,,,
286,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.94% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",14000,13921,13921,14000,14000,0.4%,0.4%,12988.0,,0.4%,,,,,
287,"Town & Country Holdings, Inc.",New York / Distributors,"First Lien Term Loan (10.98% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/26/2023)(3)(8)(11)",70000,13921,70000,14000,70000,0.4%,2.1%,12988.0,,0.4%,,,,,
288,"Town & Country Holdings, Inc.",New York / Distributors,"First Lien Term Loan (10.98% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/26/2023)(3)(8)(11)",70000,70000,70000,70000,70000,2.1%,2.1%,12988.0,,0.4%,,,,,
289,"Transplace Holdings, Inc.",Texas / Transportation Infrastructure,"Second Lien Term Loan (10.46% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(8)(13)",30923,70000,30291,70000,30923,2.1%,0.9%,12988.0,,0.4%,,,,,
290,"Transplace Holdings, Inc.",Texas / Transportation Infrastructure,"Second Lien Term Loan (10.46% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(8)(13)",30923,30291,30291,30923,30923,0.9%,0.9%,12988.0,,0.4%,,,,,
291,"Turning Point Brands, Inc.(42)",Kentucky / Tobacco,"Second Lien Term Loan (8.70% (LIBOR + 7.00% with 0.00% LIBOR floor), due 3/7/2024)(3)(8)(13)",14500,30291,14386,30923,13933,0.9%,0.4%,12988.0,,0.4%,,,,,
292,"Turning Point Brands, Inc.(42)",Kentucky / Tobacco,"Second Lien Term Loan (8.70% (LIBOR + 7.00% with 0.00% LIBOR floor), due 3/7/2024)(3)(8)(13)",14500,14386,14386,13933,13933,0.4%,0.4%,12988.0,,0.4%,,,,,
293,"United Sporting Companies, Inc.(18)",South Carolina / Distributors,"Second Lien Term Loan (12.89% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(3)(13)",143717,14386,131699,13933,47780,0.4%,1.4%,12988.0,,0.4%,,,,,
294,"Common Stock (24,967 shares)(16)",-,"Second Lien Term Loan (12.89% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(3)(13)",-,14386,-,13933,-%,0.4%,1.4%,12988.0,,0.4%,,,,,
295,"Common Stock (24,967 shares)(16)",-,"Second Lien Term Loan (12.89% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(3)(13)",-,131699,-,47780,-%,1.4%,1.4%,12988.0,,0.4%,,,,,
296,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.29% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(12)",37000,131699,36525,47780,37000,1.4%,1.1%,12988.0,,0.4%,,,,,
297,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.29% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(12)",37000,36525,36525,37000,37000,1.1%,1.1%,12988.0,,0.4%,,,,,
298,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,37000,1.1%,1.1%,12988.0,,0.4%,,,,,
299,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (7.32% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(13)",Principal Value,31525,Fair  Value(2),% of Net Assets,31525,1.1%,1.1%,29080.0,,0.9%,,,,,
300,"Senior Secured Term Loan B (13.32% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(13)",32500,"Senior Secured Term Loan A (7.32% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(13)",32500,31525,28530,% of Net Assets,0.9%,1.1%,1.1%,29080.0,,0.9%,,,,,
301,"Senior Secured Term Loan B (13.32% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(13)",32500,"Senior Secured Term Loan A (7.32% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(13)",32500,64025,28530,57610,0.9%,1.8%,1.1%,29080.0,,0.9%,,,,,
302,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (11.14% (LIBOR + 9.25% with 1.50% LIBOR floor), due 8/24/2018)(13)(15)",2500,64025,2500,57610,2500,1.8%,0.1%,29080.0,,0.9%,,,,,
303,"Senior Secured Term Loan A (8.64% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",14070,"Revolving Line of Credit – $2,500 Commitment (11.14% (LIBOR + 9.25% with 1.50% LIBOR floor), due 8/24/2018)(13)(15)",14070,64025,14070,57610,0.4%,1.8%,0.1%,29080.0,,0.9%,,,,,
304,"Senior Secured Term Loan B (13.64% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",21537,"Revolving Line of Credit – $2,500 Commitment (11.14% (LIBOR + 9.25% with 1.50% LIBOR floor), due 8/24/2018)(13)(15)",21537,64025,21537,57610,0.6%,1.8%,0.1%,29080.0,,0.9%,,,,,
305,Equity(16),-,"Revolving Line of Credit – $2,500 Commitment (11.14% (LIBOR + 9.25% with 1.50% LIBOR floor), due 8/24/2018)(13)(15)",1,64025,-,57610,-%,1.8%,0.1%,29080.0,,0.9%,,,,,
306,Equity(16),-,"Revolving Line of Credit – $2,500 Commitment (11.14% (LIBOR + 9.25% with 1.50% LIBOR floor), due 8/24/2018)(13)(15)",1,38108,-,38107,-%,1.1%,0.1%,29080.0,,0.9%,,,,,
307,"UTZ Quality Foods, LLC",Pennsylvania / Food Products,"Second Lien Term Loan (9.10% (LIBOR + 7.25%, due 11/21/2025)(8)(13)",10000,38108,9880,38107,9880,1.1%,0.3%,29080.0,,0.9%,,,,,
308,"UTZ Quality Foods, LLC",Pennsylvania / Food Products,"Second Lien Term Loan (9.10% (LIBOR + 7.25%, due 11/21/2025)(8)(13)",10000,9880,9880,9880,9880,0.3%,0.3%,29080.0,,0.9%,,,,,
309,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.88% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",18667,9880,18407,9880,18667,0.3%,0.6%,29080.0,,0.9%,,,,,
310,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.88% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",18667,18407,18407,18667,18667,0.6%,0.6%,29080.0,,0.9%,,,,,
311,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",21510,18407,17122,18667,18285,0.6%,0.5%,29080.0,,0.9%,,,,,
312,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",21510,17122,17122,18285,18285,0.5%,0.5%,29080.0,,0.9%,,,,,
313,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,17122,822,18285,940,0.5%,-%,29080.0,,0.9%,,,,,
314,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,822,822,940,940,-%,-%,29080.0,,0.9%,,,,,
315,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,822,201,940,987,-%,-%,29080.0,,0.9%,,,,,
316,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,201,201,987,987,-%,-%,29080.0,,0.9%,,,,,
317,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 11.84%, due 10/15/2028)(5)(14)",40613,201,30965,987,28434,-%,0.8%,29080.0,,0.9%,,,,,
318,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 11.84%, due 10/15/2028)(5)(14)",40613,30965,30965,28434,28434,0.8%,0.8%,29080.0,,0.9%,,,,,
319,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.93%, due 4/18/2031)(5)(6)(14)",40773,30965,28010,28434,27489,0.8%,0.8%,29080.0,,0.9%,,,,,
320,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.93%, due 4/18/2031)(5)(6)(14)",40773,28010,28010,27489,27489,0.8%,0.8%,29080.0,,0.9%,,,,,
321,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.82%, due 10/18/2027)(5)(6)(14)",28100,28010,27178,27489,22980,0.8%,0.7%,29080.0,,0.9%,,,,,
322,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.82%, due 10/18/2027)(5)(6)(14)",28100,27178,27178,22980,22980,0.7%,0.7%,29080.0,,0.9%,,,,,
323,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.32%, due 7/20/2030)(5)(6)(14)",44885,27178,46010,22980,43562,0.7%,1.3%,29080.0,,0.9%,,,,,
324,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.32%, due 7/20/2030)(5)(6)(14)",44885,46010,46010,43562,43562,1.3%,1.3%,29080.0,,0.9%,,,,,
325,"Wheel Pros, LLC",Colorado / Auto Components,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(11)",15300,46010,15300,43562,15300,1.3%,0.5%,29080.0,,0.9%,,,,,
