,0,1,2,3,4,5,6,7,8,9,10,11,12,13
452,,"Nationwide Acceptance Holdings, LLC  (22), (36)",Pennsylvania / Business Services,Chicago / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue),48000.0,21308,-,25151,,25151,,1.0%
453,,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Senior Term Loan (14.00%, due 5/6/2016)",48000.0,16000,-,16000,,13149,,0.5%
454,,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",48000.0,2800,-,2800,,-,,0.0%
455,,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Series A Preferred Stock (4,400 shares)",48000.0,2800,-,4400,,-,,0.0%
456,,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Series A Preferred Stock (4,400 shares)",48000.0,2800,-,23200,,13149,,0.5%
457,,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Series A Preferred Stock (4,400 shares)","June 30, 2013 (Audited)",2800,-,23200,,,,
458,Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,2800,Cost,23200,Fair  Value  (2),,% of Net  Assets,
459,"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)  (4)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,"$ 32,750",23200,"$ 32,750",,1.2%,
460,"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Warrants (200,000 warrants, expiring 6/30/2017)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,1682,23200,6796,,0.3%,
461,"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Common Stock (545,107 shares)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,5087,23200,18522,,0.7%,
462,"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Common Stock (545,107 shares)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,39519,23200,58068,,2.2%,
463,"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Secured Promissory Notes (15.00%, in non-accrual status effective 12/22/2010, past due)","Series A Preferred Stock (4,400 shares)",1688,2800,1686,23200,-,,0.0%,
464,"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Senior Demand Note (15.00%, in non-accrual status effective 11/1/2010, past due)","Series A Preferred Stock (4,400 shares)",1170,2800,1170,23200,-,,0.0%,
465,"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Common Stock (1,000 shares)","Series A Preferred Stock (4,400 shares)",1170,2800,975,23200,-,,0.0%,
466,"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Common Stock (1,000 shares)","Series A Preferred Stock (4,400 shares)",1170,2800,3831,23200,-,,0.0%,
467,"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Senior Secured Note (9.00% (LIBOR + 6.00%, with 3.00% LIBOR floor) plus 9.00% PIK, due 12/31/2018)  (4)","Series A Preferred Stock (4,400 shares)",34063,2800,34063,23200,34063,,1.3%,
468,"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Senior Secured Note (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)  (3),(4)","Series A Preferred Stock (4,400 shares)",10026,2800,10026,23200,10026,,0.4%,
469,"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Common Stock (50,000 shares)","Series A Preferred Stock (4,400 shares)",10026,2800,9526,23200,8288,,0.3%,
470,"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,Net Revenue Interest (5% of Net Revenue),"Series A Preferred Stock (4,400 shares)",10026,2800,-,23200,1238,,0.1%,
471,"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,Net Revenue Interest (5% of Net Revenue),"Series A Preferred Stock (4,400 shares)",10026,2800,53615,23200,53615,,2.1%,
472,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)","Series A Preferred Stock (4,400 shares)",22000,2800,-,23200,3832,,0.1%,
473,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status effective 1/19/2010, past due)","Series A Preferred Stock (4,400 shares)",2642,2800,2000,23200,546,,0.0%,
474,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status, past due)","Series A Preferred Stock (4,400 shares)",51,2800,50,23200,51,,0.0%,
475,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Coalbed, LLC - Senior Secured Note (8.00%, in non-accrual status effective 1/19/2010, past due)  (6)","Series A Preferred Stock (4,400 shares)",7930,2800,5990,23200,-,,0.0%,
476,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Common Stock (100 shares),"Series A Preferred Stock (4,400 shares)",7930,2800,-,23200,-,,0.0%,
477,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Series A Preferred Stock (4,400 shares)",7930,2800,-,23200,520,,0.0%,
478,"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Series A Preferred Stock (4,400 shares)",7930,2800,8040,23200,4949,,0.1%,
479,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Senior Secured Note (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/17/2017)  (3),(4)","Series A Preferred Stock (4,400 shares)",29550,2800,29550,23200,29550,,1.1%,
480,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series A (9,925.455 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,2300.0,29550,2832.0,,0.1%,,
481,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series B (1,753.64 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,579.0,29550,533.0,,0.0%,,
482,BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series B (1,753.64 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,579.0,32429,533.0,32915,,1.2%,
483,Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,579.0,Cost,533.0,Fair  Value  (2),,% of Net  Assets,
484,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan A (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)","$ 1,712",579.0,"$ 1,702",533.0,"$ 1,712",,0.1%,
485,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan B (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",4892,579.0,4809,533.0,4892,,0.2%,
486,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan C (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",2371,579.0,2371,533.0,2371,,0.1%,
487,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Senior Secured Term Loan (10.00% plus 1.00% PIK, due 9/15/2015)","Series A Preferred Stock (4,400 shares)",8325,579.0,7878,533.0,410,,0.0%,
488,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Preferred Stock (1,000,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,,0.0%,
489,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,,0.0%,
490,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Warrants (1 warrant, expiring 8/31/2022)","Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,-,,0.0%,
491,Boxercraft Incorporated  (20),"NMMB Holdings, Inc.  (24)",Georgia / Textiles & Leather,New York / Media,"Warrants (1 warrant, expiring 8/31/2022)","Series A Preferred Stock (4,400 shares)",8325,579.0,16760,533.0,9385,,0.4%,
492,"Smart, LLC  (14)","NMMB Holdings, Inc.  (24)",New York / Diversified / Conglomerate Service,New York / Media,Membership Interest,"Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,143,,0.0%,
493,"Smart, LLC  (14)","NMMB Holdings, Inc.  (24)",New York / Diversified / Conglomerate Service,New York / Media,Membership Interest,"Series A Preferred Stock (4,400 shares)",8325,579.0,-,533.0,143,,0.0%,
494,"ADAPCO, Inc.","NMMB Holdings, Inc.  (24)",Florida / Ecological,New York / Media,"Common Stock (5,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,141,533.0,335,,0.0%,
495,"ADAPCO, Inc.","NMMB Holdings, Inc.  (24)",Florida / Ecological,New York / Media,"Common Stock (5,000 shares)","Series A Preferred Stock (4,400 shares)",8325,579.0,141,533.0,335,,0.0%,
496,"Aderant North America, Inc.","NMMB Holdings, Inc.  (24)",Georgia / Software & Computer Services,New York / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Series A Preferred Stock (4,400 shares)",7000,579.0,6900,533.0,7000,,0.3%,
497,"Aderant North America, Inc.","NMMB Holdings, Inc.  (24)",Georgia / Software & Computer Services,New York / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 6/20/2019)  (4)","Series A Preferred Stock (4,400 shares)",7000,579.0,6900,533.0,7000,,0.3%,
498,"Aircraft Fasteners International, LLC","NMMB Holdings, Inc.  (24)",California / Machinery,New York / Media,"Convertible Preferred Stock (32,500 units)","Series A Preferred Stock (4,400 shares)",7000,579.0,396,533.0,565,,0.0%,
499,"Aircraft Fasteners International, LLC","NMMB Holdings, Inc.  (24)",California / Machinery,New York / Media,"Convertible Preferred Stock (32,500 units)","Series A Preferred Stock (4,400 shares)",7000,579.0,396,533.0,565,,0.0%,
500,"ALG USA Holdings, LLC","NMMB Holdings, Inc.  (24)","Pennsylvania / Hotels, Restaurants & Leisure",New York / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Series A Preferred Stock (4,400 shares)",12000,579.0,11764,533.0,12000,,0.4%,
501,"ALG USA Holdings, LLC","NMMB Holdings, Inc.  (24)","Pennsylvania / Hotels, Restaurants & Leisure",New York / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 2/28/2020)  (4)","Series A Preferred Stock (4,400 shares)",12000,579.0,11764,533.0,12000,,0.4%,
502,"Allied Defense Group, Inc.","NMMB Holdings, Inc.  (24)",Virginia / Aerospace & Defense,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",12000,579.0,56,533.0,-,,0.0%,
503,"Allied Defense Group, Inc.","NMMB Holdings, Inc.  (24)",Virginia / Aerospace & Defense,New York / Media,"Common Stock (10,000 shares)","Series A Preferred Stock (4,400 shares)",12000,579.0,56,533.0,-,,0.0%,
504,American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Second Lien Term Loan (11.50%, due 9/1/2017)","Series A Preferred Stock (4,400 shares)",38500,579.0,38500,533.0,38500,,1.4%,
505,American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)","Series A Preferred Stock (4,400 shares)",38500,579.0,-,533.0,4058,,0.2%,
506,American Gilsonite Company,"NMMB Holdings, Inc.  (24)",Utah / Specialty Minerals,New York / Media,"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)","Series A Preferred Stock (4,400 shares)",38500,579.0,38500,533.0,42558,,1.6%,
507,"Apidos CLO VIII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",19730,579.0,19931,533.0,19718,,0.7%,
508,"Apidos CLO VIII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",19730,579.0,19931,533.0,19718,,0.7%,
509,Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,579.0,Cost,533.0,Fair  Value  (2),,% of Net  Assets,
510,"Apidos CLO IX, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)","$ 20,525",579.0,"$ 19,609",533.0,"$ 19,294",,0.7%,
511,"Apidos CLO IX, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)","$ 20,525",579.0,19609,533.0,19294,,0.7%,
512,"Apidos CLO XI, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",38340,579.0,39239,533.0,37972,,1.4%,
513,"Apidos CLO XI, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",38340,579.0,39239,533.0,37972,,1.4%,
514,"Apidos CLO XII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",44063,579.0,43480,533.0,40294,,1.5%,
515,"Apidos CLO XII, Ltd.  (22)","NMMB Holdings, Inc.  (24)",Cayman Islands / Diversified Financial Services,New York / Media,Subordinated Notes (Residual Interest),"Series A Preferred Stock (4,400 shares)",44063,579.0,43480,533.0,40294,,1.5%,
516,"Arctic Glacier U.S.A, Inc.  (4)",Canada / Food Products,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Subordinated Notes (Residual Interest),150000.0,44063,150000.0,43480,150000.0,,5.6%,,
517,"Arctic Glacier U.S.A, Inc.  (4)",Canada / Food Products,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 11/10/2019)",Subordinated Notes (Residual Interest),150000.0,44063,150000.0,150000,150000.0,150000,,5.6%,
518,"Armor Holding II LLC  (4), (16)",New York / Diversified Financial Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",Subordinated Notes (Residual Interest),7000.0,44063,6860.0,150000,7000.0,,0.3%,,
519,"Armor Holding II LLC  (4), (16)",New York / Diversified Financial Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)",Subordinated Notes (Residual Interest),7000.0,44063,6860.0,6860,7000.0,7000,,0.3%,
520,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Revolving Line of Credit - $7,000 Commitment (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2014)  (25),(26)",7000.0,2000,6860.0,2000,7000.0,2000,,0.1%,
521,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",7000.0,39352,6860.0,39352,7000.0,39352,,1.5%,
522,"Atlantis Healthcare Group (Puerto Rico), Inc.  (4)",New York / Diversified Financial Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.25% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/26/2020)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",7000.0,39352,6860.0,41352,7000.0,41352,,1.6%,
523,Babson CLO Ltd 2011-I  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",35000.0,39352,34499.0,41352,34450.0,,1.3%,,
524,Babson CLO Ltd 2011-I  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",35000.0,39352,34499.0,34499,34450.0,34450,,1.3%,
525,Babson CLO Ltd 2012-IA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",29075.0,39352,25917.0,34499,27269.0,,1.0%,,
526,Babson CLO Ltd 2012-IA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",29075.0,39352,25917.0,25917,27269.0,27269,,1.0%,
527,Babson CLO Ltd 2012-IIA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",27850.0,39352,28863.0,25917,27510.0,,1.0%,,
528,Babson CLO Ltd 2012-IIA  (22),Cayman Islands / Diversified Financial Services,Puerto Rico / Healthcare,Subordinated Notes (Residual Interest),"Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",27850.0,39352,28863.0,28863,27510.0,27510,,1.0%,
529,"Blue Coat Systems, Inc.  (16)",Massachusetts / Software & Computer Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",11000.0,39352,10890.0,28863,11000.0,,0.4%,,
530,"Blue Coat Systems, Inc.  (16)",Massachusetts / Software & Computer Services,Puerto Rico / Healthcare,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 2/21/2018)  (3)",11000.0,39352,10890.0,10890,11000.0,11000,,0.4%,
531,"Broder Bros., Co.",Massachusetts / Software & Computer Services,"Pennsylvania / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3),(4)",11000.0,99500,10890.0,99500,11000.0,99323,,3.7%,
532,"Broder Bros., Co.",Massachusetts / Software & Computer Services,"Pennsylvania / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Secured Notes (10.75% (LIBOR + 9.00% with 1.75% LIBOR floor), due 6/27/2018)  (3),(4)",11000.0,99500,10890.0,99500,11000.0,99323,,3.7%,
533,Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Investments  (1),11000.0,Principal  Value,10890.0,Cost,11000.0,Fair  Value  (2),,% of Net  Assets,
534,Brookside Mill CLO Ltd.  (22),Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Subordinated Notes (Residual Interest),11000.0,"$ 26,000",10890.0,"$ 23,896",11000.0,"$ 23,743",,0.9%,
535,Brookside Mill CLO Ltd.  (22),Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)",Subordinated Notes (Residual Interest),11000.0,"$ 26,000",10890.0,23896,11000.0,23743,,0.9%,
536,Byrider Systems Acquisition Corp  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,10890.0,10914,11000.0,10417,,0.4%,
537,Byrider Systems Acquisition Corp  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)  (4)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,10890.0,10914,11000.0,10417,,0.4%,
538,"Caleel + Hayden, LLC  (14), (31)",Colorado / Personal & Nondurable Consumer Products,Indiana / Auto Finance,"Membership Units (13,220 shares)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",11000.0,10914,-,10914,104,,0.0%,,
539,"Caleel + Hayden, LLC  (14), (31)",Escrow Receivable,Indiana / Auto Finance,"Membership Units (13,220 shares)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",-,10914,137,10914,0.0%,,,,
540,"Caleel + Hayden, LLC  (14), (31)",Escrow Receivable,Indiana / Auto Finance,"Membership Units (13,220 shares)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",-,10914,137,-,0.0%,241,,0.0%,
541,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)",-,97291,137,97291,0.0%,97291,,3.7%,
542,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,137,100000,0.0%,100000,,3.8%,
543,"Capstone Logistics, LLC  (4)",Escrow Receivable,Georgia / Commercial Services,"Membership Units (13,220 shares)","Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)  (3)",-,100000,137,197291,0.0%,197291,,7.5%,
544,"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",-,43977,137,43977,0.0%,44417,,1.7%,
545,"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)",Common Equity (1.6 units),-,43977,137,1639,0.0%,1860,,0.1%,
546,"Cargo Airport Services USA, LLC",Escrow Receivable,New York / Transportation,"Membership Units (13,220 shares)",Common Equity (1.6 units),-,43977,137,45616,0.0%,46277,,1.8%,
547,Cent CLO 17 Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,24870,137,24615,0.0%,25454,,1.0%,
548,Cent CLO 17 Limited  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,24870,137,24615,0.0%,25454,,1.0%,
549,CI Holdings  (4),Escrow Receivable,Texas / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",-,114713,137,114713,0.0%,114713,,4.3%,
550,CI Holdings  (4),Escrow Receivable,Texas / Software & Computer Services,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 6/11/2019)",-,114713,137,114713,0.0%,114713,,4.3%,
551,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Secured Class D Notes (5.32% (LIBOR + 5.00%), due 1/19/2023)",-,19000,137,15029,0.0%,15844,,0.6%,
552,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)",-,15400,137,12638,0.0%,12745,,0.5%,
553,"CIFC Funding 2011-I, Ltd.  (4), (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)","Unsecured Class E Notes (7.32% (LIBOR + 7.00%), due 1/19/2023)",-,15400,137,27667,0.0%,28589,,1.1%,
