,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
428,"Technology Hardware, Storage & Peripherals",-,,12392,,-,,-,,-,,12392,,,,,,
429,"Textiles, Apparel & Luxury Goods",271227,,36604,,-,,-,,-,,307831,,,,,,
430,Tobacco,-,,14405,,-,,-,,-,,14405,,,,,,
431,Transportation Infrastructure,-,,27536,,-,,-,,-,,27536,,,,,,
432,Structured Finance (A),-,,-,,1142613,,-,,-,,1142613,,,,,,
433,Total Non-Control/ Non-Affiliate,,1452661,,,941520,,,1142613,,,-,,,1253,3538047.0,,
434,Total Portfolio Investment Cost,,2887811,,,1439209,,,1142613,,,38879,,,587884,6096396.0,,
435,Control Investments,,,,,,,,,,,,,,,,,
436,Aerospace & Defense,,50823,,,-,,,-,,,-,,,40997,91820.0,2.8,%
437,Commercial Services & Supplies,67809,,-,,-,,451,,-,,68260,,2.1,%,,,
438,Construction & Engineering,43311,,-,,-,,-,,46447,,89758,,2.7,%,,,
439,Consumer Finance,-,,343655,,-,,-,,201840,,545495,,16.5,%,,,
440,"Electronic Equipment, Instruments & Components",20363,,-,,-,,-,,20919,,41282,,1.3,%,,,
441,Energy Equipment & Services,35048,,-,,-,,-,,105208,,140256,,4.2,%,,,
442,Equity Real Estate Investment Trusts (REITs),433553,,-,,-,,-,,372199,,805752,,24.4,%,,,
443,Health Care Providers & Services,221358,,-,,-,,-,,-,,221358,,6.7,%,,,
444,Machinery,-,,24670,,-,,-,,-,,24670,,0.7,%,,,
445,Media,7614,,-,,-,,-,,16432,,24046,,0.7,%,,,
446,Online Lending,205000,,-,,-,,-,,5707,,210707,,6.4,%,,,
447,Personal Products,132530,,-,,-,,-,,-,,132530,,4.0,%,,,
448,Trading Companies & Distributors,36832,,-,,-,,-,,-,,36832,,1.1,%,,,
449,Total Control Investments,,1254241,,,368325,,,-,,,451,,,809749,2432766.0,73.6,%
450,Fair Value % of Net Assets,37.9,%,11.2,%,-,%,-,%,24.5,%,73.6,%,,,,,
451,Affiliate Investments,,,,,,,,,,,,,,,,,
452,Diversified Consumer Services,,-,,,1772,,,-,,,25582,,,-,27354.0,0.8,%
453,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,21537,,21537,,0.7,%,,,
454,Distributors,-,,42970,,-,,-,,-,,42970,,1.3,%,,,
455,Total Affiliate Investments,,-,,,44742,,,-,,,25582,,,21537,91861.0,2.8,%
456,Fair Value % of Net Assets,-,%,1.4,%,-,%,0.7,%,0.7,%,2.8,%,,,,,
457,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
458,Air Freight & Logistics,,-,,,12316,,,-,,,-,,,-,12316.0,0.4,%
459,Auto Components,-,,25409,,-,,-,,-,,25409,,0.8,%,,,
460,Building Products,-,,19249,,-,,-,,-,,19249,,0.6,%,,,
461,Capital Markets,-,,21673,,-,,-,,-,,21673,,0.7,%,,,
462,Commercial Services & Supplies,61724,,165056,,-,,-,,951,,227731,,6.9,%,,,
463,Communications Equipment,-,,47171,,-,,-,,-,,47171,,1.4,%,,,
464,Consumer Finance,15705,,-,,-,,-,,-,,15705,,0.5,%,,,
465,Distributors,172571,,-,,-,,-,,-,,172571,,5.2,%,,,
466,Diversified Consumer Services,-,,109190,,-,,-,,-,,109190,,3.3,%,,,
467,Diversified Telecommunication Services,-,,24567,,-,,-,,-,,24567,,0.7,%,,,
468,"Electronic Equipment, Instruments & Components",12654,,-,,-,,-,,-,,12654,,0.4,%,,,
469,Energy Equipment & Services,33758,,-,,-,,-,,-,,33758,,1.0,%,,,
470,Entertainment,26405,,16909,,-,,-,,-,,43314,,1.3,%,,,
471,Food Products,-,,34478,,-,,-,,-,,34478,,1.1,%,,,
472,Health Care Equipment & Supplies,33780,,7146,,-,,-,,-,,40926,,1.2,%,,,
473,Health Care Providers & Services,136293,,95369,,-,,-,,868,,232530,,7.0,%,,,
474,"Hotels, Restaurants & Leisure",29438,,7419,,-,,-,,-,,36857,,1.1,%,,,
475,Household Durables,14923,,21733,,-,,-,,-,,36656,,1.1,%,,,
476,Household Products,24813,,-,,-,,-,,-,,24813,,0.8,%,,,
477,Insurance,-,,2899,,-,,-,,-,,2899,,0.1,%,,,
478,Interactive Media & Services,48449,,-,,-,,-,,-,,48449,,1.5,%,,,
479,IT Services,272793,,31376,,-,,-,,-,,304169,,9.2,%,,,
480,Leisure Products,29537,,11000,,-,,-,,-,,40537,,1.2,%,,,
481,Media,,98528,,,30000,,,-,,,-,,,-,128528.0,3.9,%
482,Paper & Forest Products,-,,11345,,-,,-,,-,,11345,,0.3,%,,,
483,Pharmaceuticals,-,,12000,,-,,-,,-,,12000,,0.4,%,,,
484,Professional Services,118965,,69818,,-,,-,,-,,188783,,5.7,%,,,
485,Real Estate Management & Development,41370,,-,,-,,-,,-,,41370,,1.3,%,,,
486,Software,-,,69302,,-,,-,,-,,69302,,2.1,%,,,
487,"Technology Hardware, Storage & Peripherals",-,,12114,,-,,-,,-,,12114,,0.4,%,,,
488,"Textiles, Apparel & Luxury Goods",271227,,37000,,-,,-,,-,,308227,,9.3,%,,,
489,Tobacco,-,,14405,,-,,-,,-,,14405,,0.4,%,,,
490,Transportation Infrastructure,-,,27120,,-,,-,,-,,27120,,0.8,%,,,
491,Structured Finance (A),-,,-,,937127,,-,,-,,937127,,28.4,%,,,
492,Total Non-Control/ Non-Affiliate,,1442933,,,936064,,,937127,,,-,,,1819,3317943.0,100.5,%
493,Fair Value % of Net Assets,43.7,%,28.3,%,28.4,%,-,%,0.1,%,100.5,%,,,,,
494,Total Portfolio,,2697174,,,1349131,,,937127,,,26033,,,833105,5842570.0,176.9,%
495,Fair Value % of Net Assets,81.7,%,40.8,%,28.4,%,0.8,%,25.2,%,176.9,%,,,,,
496,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
497,Auto Components,,-,,,12681,,,-,,,-,,,-,12681.0,,
498,Building Products,-,,9905,,-,,-,,-,,9905,,,,,,
499,Capital Markets,-,,19799,,-,,-,,-,,19799,,,,,,
500,Commercial Services & Supplies,90364,,163913,,-,,-,,-,,254277,,,,,,
501,Communications Equipment,-,,39860,,-,,-,,-,,39860,,,,,,
502,Consumer Finance,30570,,-,,-,,-,,-,,30570,,,,,,
503,Distributors,343659,,127091,,-,,-,,-,,470750,,,,,,
504,Diversified Consumer Services,9647,,118289,,-,,-,,-,,127936,,,,,,
505,"Electronic Equipment, Instruments & Components",12490,,14856,,-,,-,,-,,27346,,,,,,
506,Energy Equipment & Services,30511,,-,,-,,-,,-,,30511,,,,,,
507,Food Products,-,,9884,,-,,-,,-,,9884,,,,,,
508,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,,,,,
509,Health Care Providers & Services,145336,,61909,,-,,-,,1252,,208497,,,,,,
510,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,,,,,
511,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,,,,,
512,Household Durables,16894,,25645,,-,,-,,-,,42539,,,,,,
513,Insurance,-,,2986,,-,,-,,-,,2986,,,,,,
514,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,,,,,
515,Internet Software & Services,215791,,13926,,-,,-,,-,,229717,,,,,,
516,IT Services,160588,,21595,,-,,-,,-,,182183,,,,,,
517,Leisure Products,34626,,10904,,-,,-,,1,,45531,,,,,,
518,Media,118605,,2975,,-,,-,,-,,121580,,,,,,
519,Online Lending,-,,-,,-,,30,,-,,30,,,,,,
520,Paper & Forest Products,-,,11328,,-,,-,,-,,11328,,,,,,
521,Pharmaceuticals,-,,11882,,-,,-,,-,,11882,,,,,,
522,Professional Services,9468,,64804,,-,,-,,-,,74272,,,,,,
523,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,,,,,
524,Software,-,,66435,,-,,-,,-,,66435,,,,,,
525,"Technology Hardware, Storage & Peripherals",-,,12384,,-,,-,,-,,12384,,,,,,
526,"Textiles, Apparel & Luxury Goods",-,,36551,,-,,-,,-,,36551,,,,,,
527,Tobacco,-,,14392,,-,,-,,-,,14392,,,,,,
528,Trading Companies & Distributors,63863,,-,,-,,-,,-,,63863,,,,,,
529,Transportation Infrastructure,-,,27494,,-,,-,,-,,27494,,,,,,
530,Structured Finance (A),-,,-,,1102927,,-,,-,,1102927,,,,,,
531,Total Non-Control/ Non-Affiliate,,1419651,,,951434,,,1102927,,,30,,,1253,3475295.0,,
532,Total Portfolio Investment Cost,,2632843,,,1325862,,,1102927,,,38578,,,731248,5831458.0,,
533,Consumer Finance,,-,,,342331,,,-,,,-,,,211209,553540.0,16.2,%
534,"Electronic Equipment, Instruments & Components",20700,,-,,-,,-,,15056,,35756,,1.1,%,,,
535,Energy Equipment & Services,35048,,-,,-,,-,,103456,,138504,,4.1,%,,,
536,Equity Real Estate Investment Trusts (REITs),293203,,-,,-,,-,,518712,,811915,,23.8,%,,,
537,Health Care Providers & Services,197621,,-,,-,,-,,-,,197621,,5.8,%,,,
538,Machinery,-,,28622,,-,,-,,3264,,31886,,0.9,%,,,
539,Media,8614,,-,,-,,-,,10121,,18735,,0.6,%,,,
540,Online Lending,226180,,-,,-,,-,,16881,,243061,,7.1,%,,,
541,Personal Products,165020,,-,,-,,-,,-,,165020,,4.9,%,,,
542,Total Control Investments,,1098707,,,370953,,,-,,,5563,,,929103,2404326.0,70.6,%
543,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,0.2,%,27.3,%,70.6,%,,,,,
544,Affiliate Investments,,,,,,,,,,,,,,,,,
545,Diversified Consumer Services,,-,,,7834,,,-,,,27382,,,-,35216.0,1.0,%
546,"Textiles, Apparel & Luxury Goods",-,,-,,-,,,,23220,,23220,,0.7,%,,,
547,Total Affiliate Investments,,-,,,7834,,,-,,,27382,,,23220,58436.0,1.7,%
548,Fair Value % of Net Assets,-,%,0.2,%,-,%,0.8,%,0.7,%,1.7,%,,,,,
549,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,
550,Auto Components,,-,,,12887,,,-,,,-,,,-,12887.0,0.4,%
551,Building Products,-,,10000,,-,,-,,-,,10000,,0.3,%,,,
552,Capital Markets,-,,20000,,-,,-,,-,,20000,,0.6,%,,,
553,Commercial Services & Supplies,89658,,164236,,-,,-,,917,,254811,,7.5,%,,,
554,Communications Equipment,-,,40000,,-,,-,,-,,40000,,1.2,%,,,
555,Consumer Finance,33438,,-,,-,,-,,-,,33438,,1.0,%,,,
556,Distributors,343659,,58806,,-,,-,,-,,402465,,11.8,%,,,
557,Diversified Consumer Services,9647,,118289,,-,,-,,-,,127936,,3.8,%,,,
558,"Electronic Equipment, Instruments & Components",12335,,14873,,-,,-,,-,,27208,,0.8,%,,,
559,Energy Equipment & Services,32070,,-,,-,,-,,-,,32070,,0.9,%,,,
560,Food Products,-,,9886,,-,,-,,-,,9886,,0.3,%,,,
561,Health Care Equipment & Supplies,35815,,7464,,-,,-,,-,,43279,,1.3,%,,,
562,Health Care Providers & Services,144130,,61933,,-,,-,,446,,206509,,6.0,%,,,
563,"Hotels, Restaurants & Leisure",29813,,7482,,-,,-,,-,,37295,,1.1,%,,,
564,Household & Personal Products,24938,,-,,-,,-,,-,,24938,,0.7,%,,,
565,Household Durables,15728,,25895,,-,,-,,-,,41623,,1.2,%,,,
566,Insurance,-,,2986,,-,,-,,-,,2986,,0.1,%,,,
567,Internet & Direct Marketing Retail,4813,,35000,,-,,-,,-,,39813,,1.2,%,,,
568,Internet Software & Services,215791,,14000,,-,,-,,-,,229791,,6.7,%,,,
569,IT Services,160588,,21990,,-,,-,,-,,182578,,5.4,%,,,
570,Leisure Products,34626,,11000,,-,,-,,-,,45626,,1.3,%,,,
571,Media,118655,,2975,,-,,-,,-,,121630,,3.6,%,,,
572,Online Lending,-,,-,,-,,17,,-,,17,,-,%,,,
573,Paper & Forest Products,-,,11226,,-,,-,,-,,11226,,0.3,%,,,
574,Pharmaceuticals,-,,12000,,-,,-,,-,,12000,,0.3,%,,,
575,Professional Services,9608,,67383,,-,,-,,-,,76991,,2.3,%,,,
576,Real Estate Management & Development,41860,,-,,-,,-,,-,,41860,,1.2,%,,,
577,Software,-,,67265,,-,,-,,-,,67265,,2.0,%,,,
578,"Technology Hardware, Storage & Peripherals",-,,12500,,-,,-,,-,,12500,,0.4,%,,,
579,"Textiles, Apparel & Luxury Goods",-,,37000,,-,,-,,-,,37000,,1.1,%,,,
580,Tobacco,-,,14392,,-,,-,,-,,14392,,0.4,%,,,
581,Trading Companies & Distributors,,56199,,,-,,,-,,,-,,,-,56199.0,1.6,%
582,Transportation Infrastructure,-,,28104,,-,,-,,-,,28104,,0.8,%,,,
583,Structured Finance (A),-,,-,,960194,,-,,-,,960194,,28.2,%,,,
584,Total Non-Control/ Non-Affiliate,,1413371,,,889572,,,960194,,,17,,,1363,3264517.0,95.8,%
585,Fair Value % of Net Assets,41.5,%,26.1,%,28.2,%,-,%,-,%,95.8,%,,,,,
586,Total Portfolio,,2512078,,,1268359,,,960194,,,32962,,,953686,5727279.0,168.1,%
587,Fair Value % of Net Assets,73.7,%,37.2,%,28.2,%,1.0,%,28.0,%,168.1,%,,,,,
588,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,,,,,,,
589,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,,,,,,,
590,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,,,,,,,
591,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,2.25%,(A),,,,,,,,,,,,,
592,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",,,1.00%,(A),,,,,,,,,,,,,
593,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,,,,,,,
594,First Tower Finance Company LLC,1.45%,8.55%,10.00%,,,,,,,,,,,,,,
595,"InterDent, Inc. - Senior Secured Team Loan B",4.25%,-%,4.25%,,,,,,,,,,,,,,
596,"InterDent, Inc. - Senior Secured Team Loan C",18.00%,-%,18.00%,,,,,,,,,,,,,,
597,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,,,,,,,
598,National Property REIT Corp. - Senior Secured Term Loan A,-%,10.50%,10.50%,,,,,,,,,,,,,,
599,National Property REIT Corp. - Senior Secured Term Loan E,-%,1.50%,1.50%,,,,,,,,,,,,,,
600,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,,,,,,,
601,"Spartan Energy Services, Inc.",13.98%,-%,13.98%,,,,,,,,,,,,,,
602,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,,,,,,,
603,"Valley Electric Company, Inc.",7.17%,2.83%,10.00%,,,,,,,,,,,,,,
604,Venio LLC,10.00%,-%,10.00%,,,,,,,,,,,,,,
