,0,1,2,3,4,5,6,7,8,9,10,11
292,"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,24338,15938,26732,0.4%,,,,
293,"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,31063,15938,31063,0.4%,0.8%,,,
294,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,31063,17482,31063,17500,,0.5%,,
295,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,17482,17482,17500,17500,0.5%,,,
296,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10448,17482,10170,17500,10339,,0.3%,,
297,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10448,10170,10170,10339,10339,0.3%,,,
298,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",10000,10170,9833,10339,10000,,0.3%,,
299,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",10000,9833,9833,10000,10000,0.3%,,,
300,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,10000,,,,
301,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",Principal Value,-,Fair  Value(2),% of Net Assets,-,,,-,-%
302,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",43263,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",43263,-,43263,% of Net Assets,1.2%,,,,
303,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",43700,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",43700,-,43700,% of Net Assets,1.2%,,,,
304,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",43700,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",43700,86963,43700,86963,1.2%,2.4%,,,
305,Prince Mineral  Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,86963,9902,86963,10000,,0.3%,,
306,Prince Mineral  Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,9902,9902,10000,10000,0.3%,,,
307,"Progrexion  Holdings, Inc.(28)",Utah / Consumer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)(3)(4)",436647,9902,436647,10000,436647,,12.1%,,
308,"Progrexion  Holdings, Inc.(28)",Utah / Consumer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)(3)(4)",436647,436647,436647,436647,436647,12.1%,,,
309,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,436647,19758,436647,20000,,0.6%,,
310,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,19758,19758,20000,20000,0.6%,,,
311,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,19758,19648,20000,19713,,0.5%,,
312,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,19648,19648,19713,19713,0.5%,,,
313,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",70531,19648,70531,19713,70531,,1.9%,,
314,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",70531,70531,70531,70531,70531,1.9%,,,
315,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25081,70531,25081,70531,23524,,0.7%,,
316,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25081,25081,25081,23524,23524,0.7%,,,
317,Small Business Whole Loan Portfolio(43),New York / Diversified Financial Services,"144 small business loans issued by OnDeck Capital, Inc.",4637,25081,4637,23524,4252,,0.1%,,
318,Small Business Whole Loan Portfolio(43),New York / Diversified Financial Services,"144 small business loans issued by OnDeck Capital, Inc.",4637,4637,4637,4252,4252,0.1%,,,
319,Snacks Parent Corporation,Minnesota / Food Products,"Series A Preferred Stock (4,021.45 shares)",4637,-,4637,-,4252,-%,,,
320,"Series B Preferred Stock (1,866.10 shares)",Minnesota / Food Products,-,4637,-,4637,-%,4252,,,,
321,"Warrant (to purchase 31,196.52 shares of Common Stock, expires 11/12/2020)",Minnesota / Food Products,591,4637,1819,4637,0.1%,4252,,,,
322,"Warrant (to purchase 31,196.52 shares of Common Stock, expires 11/12/2020)",Minnesota / Food Products,591,4637,591,4637,1819,4252,0.1%,,,
323,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35633,591,35633,1819,35633,,1.0%,,
324,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35633,35633,35633,35633,35633,1.0%,,,
325,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",15000,35633,15000,35633,15000,,0.4%,,
326,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",15000,15000,15000,15000,15000,0.4%,,,
327,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,15000,-,15000,130,15000,-%,,,
328,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,15000,-,15000,130,15000,-%,,,
329,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",12809,-,12809,130,12809,,0.4%,,
330,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",9975,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",9975,-,9975,130,0.3%,,,,
331,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",9975,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",9975,22784,9975,22784,0.3%,0.7%,,,
332,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.3%,,,,
333,"Stryker Energy, LLC",Ohio / Oil & Gas Production,"Subordinated Secured Revolving Credit Facility – $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",Principal Value,36080,Fair  Value(2),% of Net Assets,32710,,,-,-%
334,Overriding Royalty Interests(18),Ohio / Oil & Gas Production,-,Principal Value,-,Fair  Value(2),-%,32710,,,,
335,Overriding Royalty Interests(18),Ohio / Oil & Gas Production,-,Principal Value,32710,Fair  Value(2),-,32710,-%,,,
336,Sudbury Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),28200,32710,26914,-,26140,,0.7%,,
337,Sudbury Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),28200,26914,26914,26140,26140,0.7%,,,
338,Symphony CLO  IX Ltd.(22),Cayman Islands / Diversified Financial Services,Preference Shares (Residual Interest),45500,26914,37734,26140,44294,,1.2%,,
339,Symphony CLO  IX Ltd.(22),Cayman Islands / Diversified Financial Services,Preference Shares (Residual Interest),45500,37734,37734,44294,44294,1.2%,,,
340,Symphony CLO  XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),49250,37734,49858,44294,49025,,1.4%,,
341,Symphony CLO  XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),49250,49858,49858,49025,49025,1.4%,,,
342,"System One  Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",44646,49858,44646,49025,44646,,1.2%,,
343,"System One  Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",44646,44646,44646,44646,44646,1.2%,,,
344,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",21911,44646,21697,44646,19949,,0.6%,,
345,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",21911,21697,21697,19949,19949,0.6%,,,
346,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,21697,23628,19949,23628,,0.7%,,
347,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,23628,23628,23628,23628,0.7%,,,
348,"Tectum  Holdings, Inc.(16)",Michigan / Automobile,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 3/12/2019)(4)",10000,23628,9952,23628,9952,,0.3%,,
349,"Tectum  Holdings, Inc.(16)",Michigan / Automobile,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 3/12/2019)(4)",10000,9952,9952,9952,9952,0.3%,,,
350,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,9952,12762,9952,13000,,0.4%,,
351,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,12762,12762,13000,13000,0.4%,,,
352,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48705,12762,48705,13000,48705,,1.3%,,
353,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,12762,48900,13000,1.4%,,,,
354,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,97605,48900,97605,1.4%,2.7%,,,
355,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29100,97605,29100,97605,29100,,0.8%,,
356,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,97605,29700,97605,0.8%,,,,
357,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,58800,29700,58800,0.8%,1.6%,,,
358,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,58800,4976,58800,5000,,0.1%,,
359,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,4976,4976,5000,5000,0.1%,,,
360,"TriMark USA, LLC(16)","Massachusetts / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 8/11/2019)(4)",10000,4976,9810,5000,9810,,0.3%,,
361,"TriMark USA, LLC(16)","Massachusetts / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 8/11/2019)(4)",10000,9810,9810,9810,9810,0.3%,,,
362,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,9810,,,,
363,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",Principal Value,160000,Fair  Value(2),% of Net Assets,160000,,,160000.0,4.4%
364,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",Principal Value,160000,Fair  Value(2),160000,160000,4.4%,,,
365,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",23850,160000,23850,160000,23850,,0.7%,,
366,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,160000,36000,160000,1.0%,,,,
367,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,59850,36000,59850,1.0%,1.7%,,,
368,Venio LLC (f/k/a LM Keane Acquisition Co.),Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,59850,17000,59850,16726,,0.5%,,
369,Venio LLC (f/k/a LM Keane Acquisition Co.),Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,17000,17000,16726,16726,0.5%,,,
370,"Voya CLO 2012-2, Ltd. (f/k/a ING IM CLO 2012-2, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),38070,17000,31058,16726,35843,,1.0%,,
371,"Voya CLO 2012-2, Ltd. (f/k/a ING IM CLO 2012-2, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),38070,31058,31058,35843,35843,1.0%,,,
372,"Voya CLO 2012-3, Ltd. (f/k/a ING IM CLO 2012-3, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),46632,31058,39368,35843,43960,,1.2%,,
373,"Voya CLO 2012-3, Ltd. (f/k/a ING IM CLO 2012-3, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),46632,39368,39368,43960,43960,1.2%,,,
374,"Voya CLO 2012-4, Ltd. (f/k/a ING IM CLO 2012-4, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),40613,39368,34941,43960,39647,,1.1%,,
375,"Voya CLO 2012-4, Ltd. (f/k/a ING IM CLO 2012-4, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),40613,34941,34941,39647,39647,1.1%,,,
376,"Voya CLO 2014-1, Ltd. (f/k/a ING IM CLO 2014-1, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),32383,34941,33825,39647,32949,,0.9%,,
377,"Voya CLO 2014-1, Ltd. (f/k/a ING IM CLO 2014-1, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),32383,33825,33825,32949,32949,0.9%,,,
378,Washington Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22600,33825,21601,32949,21583,,0.6%,,
379,Washington Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22600,21601,21601,21583,21583,0.6%,,,
380,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",11000,21601,10604,21583,10604,,0.3%,,
381,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",11000,10604,10604,10604,10604,0.3%,,,
382,"Wheel Pros, LLC(4)",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)",12000,10604,12000,10604,12000,,0.3%,,
383,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)",-,10604,-,10604,-%,,,,
384,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)",-,12000,-,12000,-%,0.3%,,,
385,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,12000,14650,12000,-,,-%,,
386,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,15000,-,14650,-%,-,,,,
387,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,15000,14650,14650,-,-,-%,,,
388,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-,,,,
389,"Dover Saddlery, Inc.",Massachusetts / Retail,"Common Stock (30,974 shares)",Principal Value,Cost,63,% of Net Assets,-,168,,-%,
390,"Dover Saddlery, Inc.",Massachusetts / Retail,"Common Stock (30,974 shares)",Principal Value,63,63,168,-,-%,,,
