,0,1,2,3,4,5,6,7,8,9,10,11
283,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,28224,15000,28224,15000,,0.4%,,
284,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,15000,15000,15000,15000,0.4%,,,
285,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11123,15000,11123,15000,11123,,0.3%,,
286,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11152,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11152,15000,11152,15000,0.3%,,,,
287,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11152,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11152,22275,11152,22275,0.3%,0.6%,,,
288,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),11152,22275,-,22275,-,,-%,,
289,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),11152,-,-,-,-,-%,,,
290,Sudbury Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.97%)(11)(22)",28200,-,22855,-,25276,,0.7%,,
291,Sudbury Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.97%)(11)(22)",28200,22855,22855,25276,25276,0.7%,,,
292,Symphony CLO IX Ltd.,Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 19.85%)(11)(22)",45500,22855,36408,25276,42520,,1.1%,,
293,Symphony CLO IX Ltd.,Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 19.85%)(11)(22)",45500,36408,36408,42520,42520,1.1%,,,
294,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,42520,,,,
295,Symphony CLO XIV Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.34%)(11)(22)",Principal Value,49250,Fair  Value(2),% of Net Assets,50503,,,47319.0,1.3%
296,Symphony CLO XIV Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.34%)(11)(22)",Principal Value,50503,Fair  Value(2),47319,50503,1.3%,,,
297,"Symphony CLO XV, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.20%)(11)(22)",50250,50503,48648,47319,48798,,1.3%,,
298,"Symphony CLO XV, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.20%)(11)(22)",50250,48648,48648,48798,48798,1.3%,,,
299,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",68146,48648,68146,48798,68146,,1.8%,,
300,"Delayed Draw Term Loan – $11,500 Commitment (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/31/2015)(4)(25)",-,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",-,48648,-,48798,-%,,,,
301,"Delayed Draw Term Loan – $11,500 Commitment (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/31/2015)(4)(25)",-,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",-,68146,-,68146,-%,1.8%,,,
302,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)(16)",21675,68146,21511,68146,19488,,0.5%,,
303,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)(16)",21675,21511,21511,19488,19488,0.5%,,,
304,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,21511,23628,19488,23628,,0.6%,,
305,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,23628,23628,23628,23628,0.6%,,,
306,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,23628,12784,23628,13000,,0.4%,,
307,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,12784,12784,13000,13000,0.4%,,,
308,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48216,12784,48216,13000,48216,,1.3%,,
309,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,12784,48900,13000,1.3%,,,,
310,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,97116,48900,97116,1.3%,2.6%,,,
311,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",28650,97116,28650,97116,28650,,0.8%,,
312,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29550,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29550,97116,29550,97116,0.8%,,,,
313,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29550,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29550,58200,29550,58200,0.8%,1.6%,,,
314,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",5000,58200,4977,58200,5000,,0.1%,,
315,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",5000,4977,4977,5000,5000,0.1%,,,
316,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)(26)",-,4977,-,5000,-,,-%,,
317,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",99255,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)(26)",99255,4977,99255,5000,2.7%,,,,
318,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)(26)",100000,4977,100000,5000,2.7%,,,,
319,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)(26)",100000,199255,100000,199255,2.7%,5.4%,,,
320,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",160000,199255,160000,199255,154525,,4.2%,,
321,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",160000,160000,160000,154525,154525,4.2%,,,
322,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,154525,,,,
323,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",Principal Value,23550,Fair  Value(2),% of Net Assets,23550,,,20976.0,0.6%
324,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,23550,30040,% of Net Assets,0.8%,,,,
325,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,59550,30040,51016,0.8%,1.4%,,,
326,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,59550,17000,51016,16950,,0.5%,,
327,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,17000,17000,16950,16950,0.5%,,,
328,"Voya CLO 2012-2, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.46%)(11)(22)",38070,17000,30179,16950,34126,,0.9%,,
329,"Voya CLO 2012-2, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.46%)(11)(22)",38070,30179,30179,34126,34126,0.9%,,,
330,"Voya CLO 2012-3, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 13.89%)(11)(22)",46632,30179,37954,34126,41796,,1.1%,,
331,"Voya CLO 2012-3, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 13.89%)(11)(22)",46632,37954,37954,41796,41796,1.1%,,,
332,"Voya CLO 2012-4, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.27%)(11)(22)",40613,37954,33791,41796,38204,,1.0%,,
333,"Voya CLO 2012-4, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.27%)(11)(22)",40613,33791,33791,38204,38204,1.0%,,,
334,"Voya CLO 2014-1, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.48%)(11)(22)",32383,33791,30521,38204,31848,,0.9%,,
335,"Voya CLO 2014-1, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.48%)(11)(22)",32383,30521,30521,31848,31848,0.9%,,,
336,Washington Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.30%)(11)(22)",22600,30521,20073,31848,21468,,0.6%,,
337,Washington Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.30%)(11)(22)",22600,20073,20073,21468,21468,0.6%,,,
338,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",9147,20073,8773,21468,8773,,0.2%,,
339,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",9147,8773,8773,8773,8773,0.2%,,,
340,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",12000,8773,12000,8773,12000,,0.3%,,
341,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(4)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",-,8773,-,8773,-%,,,,
342,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(4)(25)",-,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",-,12000,-,12000,-%,0.3%,,,
343,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",3000,12000,3000,12000,-,,-%,,
344,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,-,3000,-%,-,,,,
345,Net Profits Interest (5% of Equity Distributions)(7),Utah / Oil & Gas Production,-,3000,3000,3000,-,-,-%,,,
346,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-,,,,
