0,1,2,3,4,5,6,7,8,9,10,11,12
"JHH Holdings, Inc.",New York / Media,Texas / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 1.50% PIK, due 6/23/2018)  (3), (4)",133,"$ 16,041",-,16041,0,16041,0,0.6%
"LaserShip, Inc.  (4)",New York / Media,Virginia / Transportation,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)  (25)",133,-,-,-,0,-,0,0.0%
"LaserShip, Inc.  (4)",New York / Media,Virginia / Transportation,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2017)  (3)",133,37266,-,37266,0,37266,0,1.5%
"LaserShip, Inc.  (4)",New York / Media,Virginia / Transportation,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2017)  (3)",133,37266,-,37266,0,37266,0,1.5%
LHC Holdings Corp.,New York / Media,Florida / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)  (4), (25), (26)",133,-,-,-,0,-,0,0.0%
LHC Holdings Corp.,New York / Media,Florida / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Debt (10.50%, due 5/31/2015)  (3)",133,3164,-,3137,0,3137,0,0.1%
LHC Holdings Corp.,New York / Media,Florida / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),Membership Interest (125 units),133,3164,-,215,0,245,0,0.0%
LHC Holdings Corp.,New York / Media,Florida / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),Membership Interest (125 units),133,3164,-,3352,0,3382,0,0.1%
"Madison Park Funding IX, Ltd.  (22)",New York / Media,Cayman Islands / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),Income Notes (Residual Interest),133,31110,-,26832,0,27862,0,1.1%
"Madison Park Funding IX, Ltd.  (22)",New York / Media,Cayman Islands / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),Income Notes (Residual Interest),133,31110,-,26832,0,27862,0,1.1%
"Material Handling Services, LLC  (4)",New York / Media,Ohio / Business Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 7/5/2017)  (3)",133,27580,-,27580,0,27580,0,1.1%
"Material Handling Services, LLC  (4)",New York / Media,"Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",Net Profits Interest (8.00% payable on Equity distributions)  (7),37959,133,37959,-,37959,0,1.5%,0,0
"Material Handling Services, LLC  (4)",New York / Media,"Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",Net Profits Interest (8.00% payable on Equity distributions)  (7),37959,133,37959,-,65539,0,65539,0,2.6%
"Maverick Healthcare, LLC",New York / Media,Arizona / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Preferred Units (1,250,000 units)",133,37959,-,1252,0,1677,0,0.1%
"Maverick Healthcare, LLC",New York / Media,"Common Units (1,250,000 units)",Net Profits Interest (8.00% payable on Equity distributions)  (7),"Preferred Units (1,250,000 units)",133,-,-,-,0,0.0%,0,0
"Maverick Healthcare, LLC",New York / Media,"Common Units (1,250,000 units)",Net Profits Interest (8.00% payable on Equity distributions)  (7),"Preferred Units (1,250,000 units)",133,-,-,1252,0,1677,0,0.1%
"Medical Security Card Company, LLC  (4)",New York / Media,Arizona / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)  (25)",133,-,-,-,0,-,0,0.0%
"Medical Security Card Company, LLC  (4)",New York / Media,Arizona / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",133,14067,-,14.067,0,14067,0,0.6%
"Medical Security Card Company, LLC  (4)",New York / Media,Arizona / Healthcare,Net Profits Interest (8.00% payable on Equity distributions)  (7),"First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",133,14067,-,14067,0,14067,0,0.6%
"National Bankruptcy Services, LLC  (3),(4)",New York / Media,Texas / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",133,18612,-,18612,0,18612,0,0.7%
"National Bankruptcy Services, LLC  (3),(4)",New York / Media,Texas / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",133,18612,-,18612,0,18612,0,0.7%
"Naylor, LLC  (4)",New York / Media,Florida / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (25)",133,-,-,-,0,-,0,0.0%
"Naylor, LLC  (4)",New York / Media,Florida / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",133,46778,-,46778,0,45802,0,1.8%
"Naylor, LLC  (4)",New York / Media,Florida / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",133,46778,-,46778,0,45802,0,1.8%
Portfolio  Company,New York / Media,Locale / Industry,Net Profits Interest (8.00% payable on Equity distributions)  (7),Investments  (1),133,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of  Net  Assets
"New Century Transportation, Inc.",New York / Media,New Jersey / Transportation,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00%, PIK due 2/3/2018)  (3), (4)",133,"$ 44,776",-,"$ 44,776",0,"$ 44,776",0,1.8%
"New Century Transportation, Inc.",New York / Media,New Jersey / Transportation,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00%, PIK due 2/3/2018)  (3), (4)",133,"$ 44,776",-,44776,0,44776,0,1.8%
"New Star Metals, Inc.",New York / Media,Indiana / Metal Services & Minerals,Net Profits Interest (8.00% payable on Equity distributions)  (7),Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK due 2/2/2018)  (4),133,32193,-,32193,0,32193,0,1.3%
"New Star Metals, Inc.",New York / Media,Indiana / Metal Services & Minerals,Net Profits Interest (8.00% payable on Equity distributions)  (7),Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK due 2/2/2018)  (4),133,32193,-,32193,0,32193,0,1.3%
"Nixon, Inc.",New York / Media,California / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",133,15400,-,15134,0,15046,0,0.6%
"Nixon, Inc.",New York / Media,California / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",133,15400,-,15134,0,15046,0,0.6%
"Nobel Learning Communities, Inc.",New York / Media,Pennsylvania / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)",133,15262,-,15262,0,15262,0,0.6%
"Nobel Learning Communities, Inc.",New York / Media,Pennsylvania / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)",133,15262,-,15262,0,15262,0,0.6%
"NRG Manufacturing, Inc.",New York / Media,Texas / Manufacturing,Net Profits Interest (8.00% payable on Equity distributions)  (7),Escrow Receivable,133,15262,-,-,0,3568,0,0.1%
"NRG Manufacturing, Inc.",New York / Media,Texas / Manufacturing,Net Profits Interest (8.00% payable on Equity distributions)  (7),Escrow Receivable,133,15262,-,-,0,3568,0,0.1%
"Octagon Investment Partners XV, Ltd.",New York / Media,Cayman Islands / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),Income Notes (Residual Interest)  (22),133,26901,-,25818,0,25655,0,1.0%
"Octagon Investment Partners XV, Ltd.",New York / Media,Cayman Islands / Diversified Financial Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),Income Notes (Residual Interest)  (22),133,26901,-,25818,0,25655,0,1.0%
"Out Rage, LLC  (4)",New York / Media,Wisconsin / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $1,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/02/2014)  (25)",133,1200,-,1200,0,1200,0,0.0%
"Out Rage, LLC  (4)",New York / Media,Wisconsin / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/2/2015)",133,10336,-,10336,0,10336,0,0.4%
"Out Rage, LLC  (4)",New York / Media,Wisconsin / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 3/2/2015)",133,10336,-,11536,0,11536,0,0.4%
"Pelican Products, Inc.  (16)",New York / Media,California / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (4)",133,15000,-,14721,0,14721,0,0.6%
"Pelican Products, Inc.  (16)",New York / Media,California / Durable Consumer Products,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (4)",133,15000,-,14721,0,14721,0,0.6%
Pinnacle (US) Acquisition Co Limited  (16),New York / Media,Texas / Software & Computer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Second Lien Term Loan (10.50% (LIBOR + 8.25% with 2.25% LIBOR floor), due 8/3/2020)  (4)",133,10000,-,9811,0,10000,0,0.4%
Pinnacle (US) Acquisition Co Limited  (16),New York / Media,Texas / Software & Computer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Second Lien Term Loan (10.50% (LIBOR + 8.25% with 2.25% LIBOR floor), due 8/3/2020)  (4)",133,10000,-,9811,0,10000,0,0.4%
"Pre-Paid Legal Services, Inc.  (16)",New York / Media,Oklahoma / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2016)  (3), (4)",133,5000,-,5000,0,5000,0,0.2%
"Pre-Paid Legal Services, Inc.  (16)",New York / Media,Oklahoma / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Subordinated Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2016)  (3), (4)",133,5000,-,5000,0,5000,0,0.2%
Prince Mineral Holding Corp.,New York / Media,New York / Metal Services & Minerals,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.50%, due 12/15/2019)",133,10000,-,9886,0,10000,0,0.4%
Prince Mineral Holding Corp.,New York / Media,New York / Metal Services & Minerals,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (11.50%, due 12/15/2019)",133,10000,-,9886,0,10000,0,0.4%
"Progrexion Holdings, Inc.  (4),(28)",New York / Media,Utah / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",133,154017,-,154017,0,154017,0,6.0%
"Progrexion Holdings, Inc.  (4),(28)",New York / Media,Utah / Consumer Services,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",133,154017,-,154017,0,154017,0,6.0%
Portfolio  Company,New York / Media,Locale / Industry,Net Profits Interest (8.00% payable on Equity distributions)  (7),Investments  (1),133,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of  Net  Assets
"Rocket Software, Inc.  (3), (4)",New York / Media,Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Investments  (1),"$ 20,000",Principal  Value,"$ 19,710",Cost,"$ 19,944",0,0.8%,0
"Rocket Software, Inc.  (3), (4)",New York / Media,Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Investments  (1),"$ 20,000",Principal  Value,"$ 19,710",19710,0,19944,0,0.8%
"Royal Adhesives & Sealants, LLC",New York / Media,Indiana / Chemicals,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK due 11/29/2016),"$ 20,000",28222,"$ 19,710",28222,0,28222,0,1.1%
"Royal Adhesives & Sealants, LLC",New York / Media,Indiana / Chemicals,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK due 11/29/2016),"$ 20,000",28222,"$ 19,710",28222,0,28222,0,1.1%
"Ryan, LLC.  (4)",New York / Media,Texas / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)","$ 20,000",70000,"$ 19,710",70000,0,70000,0,2.7%
"Ryan, LLC.  (4)",New York / Media,Texas / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)","$ 20,000",70000,"$ 19,710",70000,0,70000,0,2.7%
"Seaton Corp  (3), (4)",New York / Media,Illinois / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)","$ 20,000",3305,"$ 19,710",3231,0,3305,0,0.1%
"Seaton Corp  (3), (4)",New York / Media,Illinois / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)","$ 20,000",10005,"$ 19,710",10005,0,10005,0,0.4%
"Seaton Corp  (3), (4)",New York / Media,Illinois / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)","$ 20,000",10005,"$ 19,710",13236,0,13310,0,0.5%
SESAC Holdco II LLC,New York / Media,Tennessee / Media,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)","$ 20,000",6000,"$ 19,710",5911,0,5911,0,0.2%
SESAC Holdco II LLC,New York / Media,Tennessee / Media,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)","$ 20,000",6000,"$ 19,710",5911,0,5911,0,0.2%
Skillsoft Public Limited Company  (22),New York / Media,Ireland / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (11.125%, due 6/1/2018)","$ 20,000",15000,"$ 19,710",14924,0,15000,0,0.6%
Skillsoft Public Limited Company  (22),New York / Media,Ireland / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (11.125%, due 6/1/2018)","$ 20,000",15000,"$ 19,710",14924,0,15000,0,0.6%
Snacks Holding Corporation,New York / Media,Minnesota / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)","$ 20,000",15366,"$ 19,710",14921,0,15365,0,0.6%
Snacks Holding Corporation,New York / Media,"Series A Preferred Stock (4,021.45 shares)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)","$ 20,000",-,"$ 19,710",-,0,0.0%,0,0
Snacks Holding Corporation,New York / Media,"Series B Preferred Stock (1,866.10 shares)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)","$ 20,000",-,"$ 19,710",-,0,0.0%,0,0
Snacks Holding Corporation,New York / Media,"Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)","$ 20,000",590,"$ 19,710",1034,0,0.0%,0,0
Snacks Holding Corporation,New York / Media,"Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Unsecured Term Loan (12.00% plus 1.00% PIK, due 11/12/2017)","$ 20,000",590,"$ 19,710",15511,0,16399,0,0.6%
"Southern Management Corporation  (22), (30)",New York / Media,South Carolina / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Second Lien Term Loan (12.00% plus 5.00% PIK due 5/31/2017),"$ 20,000",17568,"$ 19,710",17568,0,17568,0,0.7%
"Southern Management Corporation  (22), (30)",New York / Media,South Carolina / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Second Lien Term Loan (12.00% plus 5.00% PIK due 5/31/2017),"$ 20,000",17568,"$ 19,710",17568,0,17568,0,0.7%
"Spartan Energy Services, Inc.  (3),(4)",New York / Media,Louisiana / Energy,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017))","$ 20,000",29813,"$ 19,710",29813,0,29813,0,1.2%
"Spartan Energy Services, Inc.  (3),(4)",New York / Media,Louisiana / Energy,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017))","$ 20,000",29813,"$ 19,710",29813,0,29813,0,1.2%
Speedy Group Holdings Corp.,New York / Media,Canada / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (12.00%, due 11/15/2017)  (22)","$ 20,000",15000,"$ 19,710",15000,0,15000,0,0.6%
Speedy Group Holdings Corp.,New York / Media,Canada / Consumer Finance,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Unsecured (12.00%, due 11/15/2017)  (22)","$ 20,000",15000,"$ 19,710",15000,0,15000,0,0.6%
"Sport Helmets Holdings, LLC  (14)",New York / Media,New York / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Escrow Receivable,"$ 20,000",15000,"$ 19,710",-,0,384,0,0.0%
"Sport Helmets Holdings, LLC  (14)",New York / Media,New York / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Escrow Receivable,"$ 20,000",15000,"$ 19,710",-,0,384,0,0.0%
"Springs Window Fashions, LLC.",New York / Media,Wisconsin / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 11/30/2017)  (3), (4)","$ 20,000",35000,"$ 19,710",35000,0,35000,0,1.4%
"Springs Window Fashions, LLC.",New York / Media,Wisconsin / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 9.25% with 2.00% LIBOR floor), due 11/30/2017)  (3), (4)","$ 20,000",35000,"$ 19,710",35000,0,35000,0,1.4%
Portfolio Company,New York / Media,Locale / Industry,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Investments  (1),"$ 20,000",Principal  Value,"$ 19,710",Cost,0,Fair  Value  (2),0,% of Net  Assets
"Stauber Performance Ingredients, Inc.  (3), (4)",New York / Media,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)","$ 20,000","$ 19,415","$ 19,710","$ 19,415",0,"$ 19,415",0,0.8%
"Stauber Performance Ingredients, Inc.  (3), (4)",New York / Media,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","$ 20,000",10303,"$ 19,710",10303,0,10303,0,0.4%
"Stauber Performance Ingredients, Inc.  (3), (4)",New York / Media,California / Food Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","$ 20,000",10303,"$ 19,710",29718,0,29718,0,1.2%
"Stryker Energy, LLC",New York / Media,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)","$ 20,000",34411,"$ 19,710",32710,0,-,0,0.0%
"Stryker Energy, LLC",New York / Media,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Overriding Royalty Interests  (18),"$ 20,000",34411,"$ 19,710",-,0,1539,0,0.1%
"Stryker Energy, LLC",New York / Media,Ohio / Oil & Gas Production,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",Overriding Royalty Interests  (18),"$ 20,000",34411,"$ 19,710",32710,0,1539,0,0.1%
"Symphony CLO, IX Ltd.  (22)",New York / Media,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",LP Certificates (Residual Interest),"$ 20,000",45500,"$ 19,710",43915,0,46592,0,1.8%
"Symphony CLO, IX Ltd.  (22)",New York / Media,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",LP Certificates (Residual Interest),"$ 20,000",45500,"$ 19,710",43915,0,46592,0,1.8%
"System One Holdings, LLC  (4)",New York / Media,Pennsylvania / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","$ 20,000",32000,"$ 19,710",32000,0,32000,0,1.3%
"System One Holdings, LLC  (4)",New York / Media,Pennsylvania / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","$ 20,000",32000,"$ 19,710",32000,0,32000,0,1.3%
TB Corp.,New York / Media,Texas / Consumer Service,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)","$ 20,000",23270,"$ 19,710",23270,0,23270,0,0.9%
TB Corp.,New York / Media,Texas / Consumer Service,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)","$ 20,000",23270,"$ 19,710",23270,0,23270,0,0.9%
"Targus Group International, Inc.  (16)",New York / Media,California / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)","$ 20,000",23579,"$ 19,710",23247,0,23580,0,0.9%
"Targus Group International, Inc.  (16)",New York / Media,California / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)","$ 20,000",23579,"$ 19,710",23247,0,23580,0,0.9%
"TGG Medical Transitory, Inc.",New York / Media,New Jersey/ Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4)","$ 20,000",8000,"$ 19,710",7765,0,7824,0,0.3%
"TGG Medical Transitory, Inc.",New York / Media,New Jersey/ Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4)","$ 20,000",8000,"$ 19,710",7765,0,7824,0,0.3%
