,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
226,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,28194,-,19850,-%,0.6%,-%,17337.0,0.1%,0.5%,,,,,,,,
227,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,-,-,-,-%,-%,-%,17337.0,0.1%,0.5%,,,,,,,,
228,"Medusind Acquisition, Inc.(9)",Health Care Providers & Services,"First Lien Term Loan (10.38% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/8/2024)(8)(11)",9/30/2019,25000,-,24625,-,24625,-%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
229,"Medusind Acquisition, Inc.(9)",Health Care Providers & Services,"First Lien Term Loan (10.38% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/8/2024)(8)(11)",9/30/2019,25000,24625,24625,24625,24625,0.8%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
230,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.62%, due 10/15/2030)(5)(14)",5/1/2013,43650,24625,29085,24625,20564,0.8%,0.6%,17337.0,0.1%,0.5%,,,,,,,,
231,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.62%, due 10/15/2030)(5)(14)",5/1/2013,43650,29085,29085,20564,20564,0.6%,0.6%,17337.0,0.1%,0.5%,,,,,,,,
232,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.63%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,29085,29267,20564,30958,0.6%,0.9%,17337.0,0.1%,0.5%,,,,,,,,
233,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.63%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,29267,29267,30958,30958,0.9%,0.9%,17337.0,0.1%,0.5%,,,,,,,,
234,"MRP Holdco, Inc.",Professional Services,"Senior Secured Term Loan A (7.05% (LIBOR + 5.00% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",4/17/2018,53689,29267,53689,30958,53689,0.9%,1.6%,17337.0,0.1%,0.5%,,,,,,,,
235,"Senior Secured Term Loan B (11.05% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,29267,55000,30958,1.7%,0.9%,1.6%,17337.0,0.1%,0.5%,,,,,,,,
236,"Senior Secured Term Loan B (11.05% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,4/17/2018,55000,108689,55000,108689,1.7%,3.3%,1.6%,17337.0,0.1%,0.5%,,,,,,,,
237,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.83%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,108689,33182,108689,25085,3.3%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
238,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.83%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,33182,33182,25085,25085,0.8%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
239,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.71%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,33182,26949,25085,23413,0.8%,0.7%,17337.0,0.1%,0.5%,,,,,,,,
240,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.71%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,26949,26949,23413,23413,0.7%,0.7%,17337.0,0.1%,0.5%,,,,,,,,
241,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.29% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,26949,4980,23413,4977,0.7%,0.2%,17337.0,0.1%,0.5%,,,,,,,,
242,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.29% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,4980,4980,4977,4977,0.2%,0.2%,17337.0,0.1%,0.5%,,,,,,,,
243,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,4977,0.2%,0.2%,17337.0,0.1%,0.5%,,,,,,,,
244,"PeopleConnect Intermediate, LLC",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (11.61% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,Principal Value,-,Fair  Value(2),% of Net Assets,-,0.2%,0.2%,-,0.1%,-%,,,,,,,,
245,"Senior Secured Term Loan A (8.61% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,17508,7/1/2015,17508,-,17508,% of Net Assets,0.5%,0.2%,0.2%,-,0.1%,-%,,,,,,,,
246,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19503,7/1/2015,19503,-,19503,% of Net Assets,0.6%,0.2%,0.2%,-,0.1%,-%,,,,,,,,
247,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19503,7/1/2015,19503,37011,19503,37011,0.6%,1.1%,0.2%,-,0.1%,-%,,,,,,,,
248,"PG Dental Holdings New Jersey, LLC",Health Care Providers & Services,"Delayed Draw Term Loan – $5,000 Commitment (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(11)(15)",5/31/2019,2000,37011,2000,37011,2000,1.1%,0.1%,-,0.1%,-%,,,,,,,,
249,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22645,5/31/2019,22645,37011,22645,37011,0.7%,1.1%,0.1%,-,0.1%,-%,,,,,,,,
250,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22645,5/31/2019,22645,24645,22645,24645,0.7%,0.8%,0.1%,-,0.1%,-%,,,,,,,,
251,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.05% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,24645,100091,24645,100091,0.8%,3.1%,-,0.1%,-%,,,,,,,,
252,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.05% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,100091,100091,100091,100091,3.1%,3.1%,-,0.1%,-%,,,,,,,,
253,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.60% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(11)",5/16/2019,6484,100091,6422,100091,6422,3.1%,0.2%,-,0.1%,-%,,,,,,,,
254,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.60% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(11)",5/16/2019,6484,6422,6422,6422,6422,0.2%,0.2%,-,0.1%,-%,,,,,,,,
255,"Research Now Group, Inc. & Survey Sampling International LLC",Professional Services,"First Lien Term Loan (7.75% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(3)(8)(11)",1/5/2018,9825,6422,9433,6422,9825,0.2%,0.3%,-,0.1%,-%,,,,,,,,
256,"Second Lien Term Loan (11.75% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(11)",1/5/2018,50000,1/5/2018,47287,6422,50000,6422,1.5%,0.2%,0.3%,-,0.1%,-%,,,,,,,,
257,"Second Lien Term Loan (11.75% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(11)",1/5/2018,50000,1/5/2018,47287,56720,50000,59825,1.5%,1.8%,0.3%,-,0.1%,-%,,,,,,,,
258,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (9.75% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,4407,56720,4248,59825,3768,1.8%,0.1%,-,0.1%,-%,,,,,,,,
259,"Senior Secured Term Loan (9.62% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,5021,4/20/2017,4840,56720,4293,59825,0.1%,1.8%,0.1%,-,0.1%,-%,,,,,,,,
260,"Senior Secured Term Loan (9.54% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,4/20/2017,9769,56720,8667,59825,0.3%,1.8%,0.1%,-,0.1%,-%,,,,,,,,
261,"Senior Secured Term Loan (9.54% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,4/20/2017,9769,18857,8667,16728,0.3%,0.5%,0.1%,-,0.1%,-%,,,,,,,,
262,RME Group Holding Company,Media,"Senior Secured Term Loan A (8.11% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,28208,18857,28208,16728,28208,0.5%,0.9%,-,0.1%,-%,,,,,,,,
263,"Senior Secured Term Loan B (13.11% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22536,5/4/2017,22536,18857,22536,16728,0.7%,0.5%,0.9%,-,0.1%,-%,,,,,,,,
264,"Senior Secured Term Loan B (13.11% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22536,5/4/2017,22536,50744,22536,50744,0.7%,1.6%,0.9%,-,0.1%,-%,,,,,,,,
265,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.29% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,50744,49552,50744,47752,1.6%,1.5%,-,0.1%,-%,,,,,,,,
266,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.29% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,49552,49552,47752,47752,1.5%,1.5%,-,0.1%,-%,,,,,,,,
267,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.83%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,49552,22821,47752,15918,1.5%,0.5%,-,0.1%,-%,,,,,,,,
268,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.83%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,22821,22821,15918,15918,0.5%,0.5%,-,0.1%,-%,,,,,,,,
269,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,15918,0.5%,0.5%,-,0.1%,-%,,,,,,,,
270,Rosa Mexicano,"Hotels, Restaurants & Leisure","Revolving Line of Credit– $1,000 Commitment (9.61% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023)(11)(15)",3/29/2018,Principal Value,-,Fair  Value(2),% of Net Assets,-,0.5%,0.5%,-,0.1%,-%,,,,,,,,
271,"Senior Secured Term Loan (9.61% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023)(3)(11)",3/29/2018,27002,3/29/2018,27002,-,27002,% of Net Assets,0.8%,0.5%,0.5%,-,0.1%,-%,,,,,,,,
272,"Senior Secured Term Loan (9.61% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023)(3)(11)",3/29/2018,27002,3/29/2018,27002,27002,27002,27002,0.8%,0.8%,0.5%,-,0.1%,-%,,,,,,,,
273,"Securus Technologies Holdings, Inc.",Communications Equipment,"First Lien Term Loan (6.54% (LIBOR + 4.50% with 1.00% LIBOR floor), due 11/1/2024)(8)(13)",9/3/2019,9975,27002,9074,27002,9074,0.8%,0.3%,-,0.1%,-%,,,,,,,,
274,"Second Lien Term Loan (10.29% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(13)",11/3/2017,50662,9/3/2019,50510,27002,46290,27002,1.4%,0.8%,0.3%,-,0.1%,-%,,,,,,,,
275,"Second Lien Term Loan (10.29% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(13)",11/3/2017,50662,9/3/2019,50510,59584,46290,55364,1.4%,1.7%,0.3%,-,0.1%,-%,,,,,,,,
276,"SEOTownCenter, Inc.",IT Services,"Senior Secured Term Loan A (9.61% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,25500,59584,25500,55364,25500,1.7%,0.8%,-,0.1%,-%,,,,,,,,
277,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,59584,19000,55364,0.6%,1.7%,0.8%,-,0.1%,-%,,,,,,,,
278,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,4/10/2018,19000,44500,19000,44500,0.6%,1.4%,0.8%,-,0.1%,-%,,,,,,,,
279,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.04% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,44500,7485,44500,7485,1.4%,0.2%,-,0.1%,-%,,,,,,,,
280,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.04% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,7485,7485,7485,7485,0.2%,0.2%,-,0.1%,-%,,,,,,,,
281,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.60% (LIBOR + 6.50%), due 4/29/2024)(3)(11)",5/8/2019,10000,7485,9927,7485,9927,0.2%,0.3%,-,0.1%,-%,,,,,,,,
282,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.60% (LIBOR + 6.50%), due 4/29/2024)(3)(11)",5/8/2019,10000,9927,9927,9927,9927,0.3%,0.3%,-,0.1%,-%,,,,,,,,
283,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.04% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",2/13/2018,7500,9927,7470,9927,6982,0.3%,0.2%,-,0.1%,-%,,,,,,,,
284,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.04% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",2/13/2018,7500,7470,7470,6982,6982,0.2%,0.2%,-,0.1%,-%,,,,,,,,
285,Strategic Materials,Household Durables,"Second Lien Term Loan (10.00% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(12)",11/1/2017,7000,7470,6947,6982,5591,0.2%,0.2%,-,0.1%,-%,,,,,,,,
286,Strategic Materials,Household Durables,"Second Lien Term Loan (10.00% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(12)",11/1/2017,7000,6947,6947,5591,5591,0.2%,0.2%,-,0.1%,-%,,,,,,,,
287,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,6947,-,5591,-,0.2%,-%,-,0.1%,-%,,,,,,,,
288,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,7000,-,-,-,-,-%,-%,-,0.1%,-%,,,,,,,,
289,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,-,14780,-,4720,-%,0.1%,-,0.1%,-%,,,,,,,,
290,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,14780,14780,4720,4720,0.1%,0.1%,-,0.1%,-%,,,,,,,,
291,"Symphony CLO XIV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,14780,30583,4720,17288,0.1%,0.5%,-,0.1%,-%,,,,,,,,
292,"Symphony CLO XIV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,30583,30583,17288,17288,0.5%,0.5%,-,0.1%,-%,,,,,,,,
293,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.98% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,30583,11380,17288,11855,0.5%,0.4%,-,0.1%,-%,,,,,,,,
294,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.98% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,11380,11380,11855,11855,0.4%,0.4%,-,0.1%,-%,,,,,,,,
295,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.56%, due 1/17/2032)(5)(14)",11/17/2014,63831,11380,42961,11855,21991,0.4%,0.7%,-,0.1%,-%,,,,,,,,
296,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.56%, due 1/17/2032)(5)(14)",11/17/2014,63831,42961,42961,21991,21991,0.7%,0.7%,-,0.1%,-%,,,,,,,,
297,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.54% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(13)",10/3/2017,3000,42961,2966,21991,2966,0.7%,0.1%,-,0.1%,-%,,,,,,,,
298,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.54% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(13)",10/3/2017,3000,2966,2966,2966,2966,0.1%,0.1%,-,0.1%,-%,,,,,,,,
299,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,2966,0.1%,0.1%,-,0.1%,-%,,,,,,,,
300,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.32% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",6/5/2015,Principal Value,12194,Fair  Value(2),% of Net Assets,12143,0.1%,0.1%,12194.0,0.1%,0.4%,,,,,,,,
301,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.32% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",6/5/2015,Principal Value,12143,Fair  Value(2),12194,12143,0.4%,0.1%,12194.0,0.1%,0.4%,,,,,,,,
302,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.61% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172356,12143,172356,12194,169782,0.4%,5.2%,12194.0,0.1%,0.4%,,,,,,,,
303,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.61% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172356,12143,172356,12194,169782,0.4%,5.2%,12194.0,0.1%,0.4%,,,,,,,,
304,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (10.80% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/16/2017,28104,12143,27599,12194,28070,0.4%,0.9%,12194.0,0.1%,0.4%,,,,,,,,
305,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (10.80% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/16/2017,28104,27599,27599,28070,28070,0.9%,0.9%,12194.0,0.1%,0.4%,,,,,,,,
306,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.76% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(11)",10/16/2015,37000,27599,36683,28070,36683,0.9%,1.1%,12194.0,0.1%,0.4%,,,,,,,,
307,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.76% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(11)",10/16/2015,37000,27599,36683,28070,36683,0.9%,1.1%,12194.0,0.1%,0.4%,,,,,,,,
308,"USG Intermediate, LLC",Leisure Products,"Revolving Line of Credit – $1,300 Commitment (11.30% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2020)(13)(15)",4/15/2015,1300,27599,1300,28070,1300,0.9%,-%,12194.0,0.1%,0.4%,,,,,,,,
309,"Senior Secured Term Loan A (8.80% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,4723,4/15/2015,4723,27599,4723,28070,0.1%,0.9%,-%,12194.0,0.1%,0.4%,,,,,,,,
310,"Senior Secured Term Loan B (13.80% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,18750,4/15/2015,18750,27599,18750,28070,0.6%,0.9%,-%,12194.0,0.1%,0.4%,,,,,,,,
311,Equity(16),4/15/2015,18750,4/15/2015,1,27599,-,28070,-%,0.9%,-%,12194.0,0.1%,0.4%,,,,,,,,
312,Equity(16),4/15/2015,18750,4/15/2015,1,24774,-,24773,-%,0.7%,-%,12194.0,0.1%,0.4%,,,,,,,,
313,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.29% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/28/2017,10000,24774,9904,24773,10100,0.7%,0.3%,12194.0,0.1%,0.4%,,,,,,,,
314,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.29% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/28/2017,10000,24774,9904,24773,10100,0.7%,0.3%,12194.0,0.1%,0.4%,,,,,,,,
315,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.00% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,25636,24774,24450,24773,24503,0.7%,0.8%,12194.0,0.1%,0.4%,,,,,,,,
316,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.00% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,25636,24774,24450,24773,24503,0.7%,0.8%,12194.0,0.1%,0.4%,,,,,,,,
317,"Versant Health Holdco, Inc. (f/k/a Wink Holdco, Inc.)",Insurance,"Second Lien Term Loan (8.80% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/12/2017,3000,24774,2988,24773,2988,0.7%,0.1%,12194.0,0.1%,0.4%,,,,,,,,
318,"Versant Health Holdco, Inc. (f/k/a Wink Holdco, Inc.)",Insurance,"Second Lien Term Loan (8.80% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/12/2017,3000,24774,2988,24773,2988,0.7%,0.1%,12194.0,0.1%,0.4%,,,,,,,,
319,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.57%, due 10/16/2028)(5)(14)",11/29/2012,40613,24774,30829,24773,26125,0.7%,0.8%,12194.0,0.1%,0.4%,,,,,,,,
320,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.57%, due 10/16/2028)(5)(14)",11/29/2012,40613,24774,30829,24773,26125,0.7%,0.8%,12194.0,0.1%,0.4%,,,,,,,,
321,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.31%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,24774,30141,24773,22382,0.7%,0.7%,12194.0,0.1%,0.4%,,,,,,,,
322,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.31%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,24774,30141,24773,22382,0.7%,0.7%,12194.0,0.1%,0.4%,,,,,,,,
323,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.18%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,24774,27174,24773,20543,0.7%,0.6%,12194.0,0.1%,0.4%,,,,,,,,
324,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.18%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,24774,27174,24773,20543,0.7%,0.6%,12194.0,0.1%,0.4%,,,,,,,,
325,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.60%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,24774,50641,24773,41796,0.7%,1.3%,12194.0,0.1%,0.4%,,,,,,,,
326,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.60%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,24774,50641,24773,41796,0.7%,1.3%,12194.0,0.1%,0.4%,,,,,,,,
327,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.10% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,7000,24774,6970,24773,6970,0.7%,0.2%,12194.0,0.1%,0.4%,,,,,,,,
328,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.10% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,7000,6970,6970,6970,6970,0.2%,0.2%,12194.0,0.1%,0.4%,,,,,,,,
329,Distributors,Commercial Services & Supplies,-,8/23/2018,7000,107563,6970,6970,-,0.2%,0.2%,-,0.1%,0.4%,-,,,-,,107563.0,,
330,Diversified Consumer Services,-,-,6070,7000,-,6970,-,-,32196,0.2%,6577,0.1%,44843,-,,,-,,,,
331,"Textiles, Apparel & Luxury Goods",-,-,6070,-,-,-,-,-,32196,3771,6577,3771.0,44843,-,,,-,,,,
332,Air Freight & Logistics,-,-,6070,-,12500,-,-,-,32196,3771,-,3771.0,44843,-,,,-,,12500.0,,
333,Auto Components,-,-,25471,-,-,-,-,-,-,3771,-,3771.0,25471,-,,,-,,,,
334,Capital Markets,-,-,25090,-,-,-,-,-,-,3771,-,3771.0,25090,-,,,-,,,,
335,Commercial Services & Supplies,58543,-,175697,-,-,-,-,-,-,3771,-,3771.0,234240,-,,,-,,,,
336,Communications Equipment,9074,-,50510,-,-,-,-,-,-,3771,-,3771.0,59584,-,,,-,,,,
337,Consumer Finance,24190,-,-,-,-,-,-,-,-,3771,-,3771.0,24190,-,,,-,,,,
338,Distributors,172356,-,-,-,-,-,-,-,-,3771,-,3771.0,172356,-,,,-,,,,
339,Diversified Consumer Services,-,-,100091,-,-,-,-,-,-,3771,-,3771.0,100091,-,,,-,,,,
340,Diversified Telecommunication Services,19498,-,39303,-,-,-,-,-,-,3771,-,3771.0,58801,-,,,-,,,,
341,Entertainment,14064,-,12143,-,-,-,-,-,-,3771,-,3771.0,26207,-,,,-,,,,
342,Food Products,-,-,34739,-,-,-,-,-,-,3771,-,3771.0,34739,-,,,-,,,,
