,0,1,2,3,4,5,6,7,8,9,10,11
263,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.41%, due 7/14/2026)(5)(6)(14)",49250,36668,36668,33744,33744,1.0%,,,
264,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.68%, due 10/17/2026)(5)(14)",50250,36668,41383,33744,38123,,1.1%,,
265,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.68%, due 10/17/2026)(5)(14)",50250,41383,41383,38123,38123,1.1%,,,
266,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.47% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(10)(11)",14000,41383,13907,38123,13907,,0.4%,,
267,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.47% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(10)(11)",14000,13907,13907,13907,13907,0.4%,,,
268,Traeger Pellet Grills LLC,Oregon / Household Durables,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",53094,13907,53094,13907,53094,,1.6%,,
269,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56031,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56031,13907,56031,13907,1.6%,,,,
270,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56031,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56031,109125,56031,109125,1.6%,3.2%,,,
271,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,1.6%,,,,
272,"Transaction Network Services, Inc.",Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(3)(8)(10)(13)",Principal Value,4410,Fair  Value(2),% of Net Assets,4395,,,4410.0,0.1%
273,"Transaction Network Services, Inc.",Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(3)(8)(10)(13)",Principal Value,4395,Fair  Value(2),4410,4395,0.1%,,,
274,"Turning Point Brands, Inc.(46)",Kentucky / Tobacco,"Second Lien Term Loan (11.00%, due 8/17/2022)(3)(8)",14500,4395,14365,4410,14431,,0.4%,,
275,"Turning Point Brands, Inc.(46)",Kentucky / Tobacco,"Second Lien Term Loan (11.00%, due 8/17/2022)(3)(8)",14500,14365,14365,14431,14431,0.4%,,,
276,"United Sporting Companies, Inc.(47)",South Carolina / Distributors,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(3)(10)(13)",141559,14365,140847,14431,83225,,2.5%,,
277,"Common Stock (24,967 shares)(16)",South Carolina / Distributors,-,141559,-,140847,-%,83225,,,,
278,"Common Stock (24,967 shares)(16)",South Carolina / Distributors,-,141559,140847,140847,83225,83225,2.5%,,,
279,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.76% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(10)(12)",37000,140847,36446,83225,37000,,1.1%,,
280,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.76% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(10)(12)",37000,36446,36446,37000,37000,1.1%,,,
281,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (6.98% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32013,36446,32013,37000,32013,,1.0%,,
282,"Senior Secured Term Loan B (12.98% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32500,"Senior Secured Term Loan A (6.98% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32500,36446,32500,37000,0.9%,,,,
283,"Senior Secured Term Loan B (12.98% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32500,"Senior Secured Term Loan A (6.98% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32500,64513,32500,64513,0.9%,1.9%,,,
284,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (10.98% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2018)(10)(13)(15)",1000,64513,1000,64513,1000,,-%,,
285,"Senior Secured Term Loan A (8.48% (LIBOR + 7.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(13)",13307,"Revolving Line of Credit – $2,500 Commitment (10.98% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2018)(10)(13)(15)",13307,64513,13307,64513,0.4%,,,,
286,"Senior Secured Term Loan B (13.48% (LIBOR + 12.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(13)",18897,"Revolving Line of Credit – $2,500 Commitment (10.98% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2018)(10)(13)(15)",18897,64513,18897,64513,0.6%,,,,
287,Equity(16),18897,1,18897,-,18897,-%,0.6%,,,,
288,Equity(16),18897,1,18897,33205,18897,33204,0.6%,1.0%,,,
289,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(8)(10)(13)",20000,33205,19712,33204,19992,,0.6%,,
290,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(8)(10)(13)",20000,19712,19712,19992,19992,0.6%,,,
291,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), in non-accrual status effective 12/31/15, due 2/19/2020)(10)(11)",20442,19712,16111,19992,16342,,0.5%,,
292,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), in non-accrual status effective 12/31/15, due 2/19/2020)(10)(11)",20442,16111,16111,16342,16342,0.5%,,,
293,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,16111,22667,16342,22667,,0.7%,,
294,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,22667,22667,22667,22667,0.7%,,,
295,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,22667,26445,22667,26445,,0.8%,,
296,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,26445,26445,26445,26445,0.8%,,,
297,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.13%, due 10/15/2028)(5)(14)",40613,26445,31018,26445,30544,,0.9%,,
298,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.13%, due 10/15/2028)(5)(14)",40613,31018,31018,30544,30544,0.9%,,,
299,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,30544,,,,
300,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.96%, due 4/18/2026)(5)(6)(14)",Principal Value,32383,Fair  Value(2),% of Net Assets,24613,,,26177.0,0.8%
301,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.96%, due 4/18/2026)(5)(6)(14)",Principal Value,24613,Fair  Value(2),26177,24613,0.8%,,,
302,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.55%, due 10/18/2027)(5)(6)(14)",28100,24613,27130,26177,23497,,0.7%,,
303,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.55%, due 10/18/2027)(5)(6)(14)",28100,27130,27130,23497,23497,0.7%,,,
304,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.89%, due 7/20/2030)(5)(6)(14)",44885,27130,44885,23497,44670,,1.3%,,
305,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.89%, due 7/20/2030)(5)(6)(14)",44885,44885,44885,44670,44670,1.3%,,,
306,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.53%, due 4/20/2026)(5)(6)(14)",22600,44885,16711,44670,14182,,0.4%,,
307,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.53%, due 4/20/2026)(5)(6)(14)",22600,16711,16711,14182,14182,0.4%,,,
308,"Water Pik, Inc.",Colorado / Personal Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(3)(8)(10)(11)",13739,16711,13473,14182,13739,,0.4%,,
309,"Water Pik, Inc.",Colorado / Personal Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(3)(8)(10)(11)",13739,13473,13473,13739,13739,0.4%,,,
310,"Wheel Pros, LLC",Colorado / Auto Components,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",12000,13473,12000,13739,12000,,0.4%,,
311,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,13473,5460,13739,0.2%,,,,
312,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,17460,5460,17460,0.2%,0.6%,,,
313,CCPI Inc.,-%,7.00%,7.00%,17460,5460,17460,0.2%,,,,
314,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,17460,5460,17460,0.2%,,,,
315,Credit Central Loan Company,6.49%,3.51%,10.00%,17460,5460,17460,0.2%,,,,
316,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4.00%,17460,5460,17460,0.2%,,,,
317,Crosman Corporation - Senior Secured Term Loan B,4.00%,-%,4.00%,17460,5460,17460,0.2%,,,,
318,Echelon Aviation LLC,-%,2.25%,2.25%,17460,5460,17460,0.2%,,,,
319,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,17460,5460,17460,0.2%,,,,
320,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",10.00%,-%,10.00%,17460,5460,17460,0.2%,,,,
321,First Tower Finance Company LLC,0.80%,11.20%,12.00%,17460,5460,17460,0.2%,,,,
322,"Harbortouch Payments, LLC",0.80%,11.20%,3.00%,(C),5460,17460,0.2%,,,,
323,"JHH Holdings, Inc.",0.50%,-%,0.50%,(C),5460,17460,0.2%,,,,
324,"LaserShip , Inc. - Term Loan A",2.00%,-%,2.00%,(C),5460,17460,0.2%,,,,
325,"LaserShip , Inc. - Term Loan B",2.00%,-%,2.00%,(C),5460,17460,0.2%,,,,
326,"MITY, Inc.",-%,10.00%,10.00%,(C),5460,17460,0.2%,,,,
327,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,(C),5460,17460,0.2%,,,,
328,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,(C),5460,17460,0.2%,,,,
329,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,(C),5460,17460,0.2%,,,,
330,Nationwide Loan Company LLC,-%,10.00%,10.00%,(C),5460,17460,0.2%,,,,
331,"Nixon, Inc.",3.00%,-%,3.00%,(C),5460,17460,0.2%,,,,
332,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,(C),5460,17460,0.2%,,,,
333,"Valley Electric Company, Inc.",3.42%,5.08%,8.50%,(C),5460,17460,0.2%,,,,
